u,v,key,osmid,oneway,name,highway,maxspeed,length,geometry,service,bridge,lanes,access,ref,junction,tunnel
5487036757,5487036762,0,5671779,True,West Road,residential,15 mph,68.602,"LINESTRING (-73.9574176 40.7549059, -73.9569522 40.7554122)",,,1,,,,
5487036758,42425862,0,5671779,True,West Road,residential,15 mph,0.594,"LINESTRING (-73.956756 40.7556256, -73.95675199999999 40.75563)",,,1,,,,
5487036759,42425801,0,5671779,True,West Road,residential,15 mph,5.898,"LINESTRING (-73.95630389999999 40.7561271, -73.95626439999999 40.7561709)",,,1,,,,
5487036760,6323386777,0,5671779,True,West Road,residential,15 mph,4.728,"LINESTRING (-73.957493 40.7548275, -73.9574593 40.7548615)",,,1,,,,
5487036761,6323386771,0,5671779,True,West Road,residential,15 mph,7.551,"LINESTRING (-73.9569353 40.7554306, -73.95688199999999 40.7554852)",,,1,,,,
5487036762,5487036761,0,5671779,True,West Road,residential,15 mph,2.492,"LINESTRING (-73.9569522 40.7554122, -73.9569353 40.7554306)",,,1,,,,
5487036764,3569402101,0,5671492,False,Road 5,residential,15 mph,16.556,"LINESTRING (-73.9542668 40.7576254, -73.9540918 40.7575576)",,,,,,,
5487036764,42447412,0,5671492,False,Road 5,residential,15 mph,52.488,"LINESTRING (-73.9542668 40.7576254, -73.9548266 40.7578328)",,,,,,,
5487036765,3260501150,0,570749381,True,West Road,residential,15 mph,8.535,"LINESTRING (-73.95372949999999 40.7589991, -73.9536435 40.7590397)",,,,,,,
5487036766,5487049921,0,570749381,True,West Road,residential,15 mph,4.94,"LINESTRING (-73.9533869 40.7593216, -73.9533588 40.7593606)",,,,,,,
5487049921,42448079,0,570749381,True,West Road,residential,15 mph,6.616,"LINESTRING (-73.9533588 40.7593606, -73.9533211 40.7594128)",,,,,,,
5487049922,42448828,0,275305127,True,West Road,residential,15 mph,5.204,"LINESTRING (-73.9517968 40.7603578, -73.9517365 40.760368)",,,,,,,
5490801909,5215013209,0,571279374,False,,service,5 mph,23.102,"LINESTRING (-74.0163752 40.7111845, -74.0161124 40.7111255)",,,,,,,
5490801909,5490801910,0,571279375,False,,service,5 mph,19.392,"LINESTRING (-74.0163752 40.7111845, -74.01659530000001 40.7112353)",,,,,,,yes
5490801910,4281671259,0,429041291,False,,service,5 mph,5.007,"LINESTRING (-74.01659530000001 40.7112353, -74.01665269999999 40.7112469)",,,,,,,
5490801910,5490801909,0,571279375,False,,service,5 mph,19.392,"LINESTRING (-74.01659530000001 40.7112353, -74.0163752 40.7111845)",,,,,,,yes
5490801911,4281671261,0,429041293,False,,service,5 mph,7.671,"LINESTRING (-74.0172639 40.7112928, -74.0172374 40.7113588)",,,,,,,
5490801911,5490801912,0,571279376,False,,service,5 mph,21.199,"LINESTRING (-74.0172639 40.7112928, -74.0173362 40.7111102)",,,,,,,yes
5490801912,5490801911,0,571279376,False,,service,5 mph,21.199,"LINESTRING (-74.0173362 40.7111102, -74.0172639 40.7112928)",,,,,,,yes
5490801912,4281671255,0,571279377,False,,service,5 mph,28.973,"LINESTRING (-74.0173362 40.7111102, -74.0174344 40.7108605)",,,,,,,
5575804213,42444833,0,813956618,True,East 6th Street,residential,20 mph,122.096,"LINESTRING (-73.9805329 40.7240299, -73.9792659 40.7234973)",,,2,,,,
5633188740,5684427049,0,589927692,True,East 23rd Street Access Road,service,15 mph,9.207,"LINESTRING (-73.9769489 40.736062, -73.9768397 40.736065)",,,,,,,
5648878922,42437349,0,440681437,False,Avenue C,secondary,20 mph,75.235,"LINESTRING (-73.9810365 40.7210849, -73.9806076 40.7216783)",,,2,,,,
5648878922,42453610,0,440681437,False,Avenue C,secondary,20 mph,7.884,"LINESTRING (-73.9810365 40.7210849, -73.98108139999999 40.7210227)",,,2,,,,
5684427049,5684427051,0,589927692,True,East 23rd Street Access Road,service,15 mph,17.427,"LINESTRING (-73.9768397 40.736065, -73.97663300000001 40.7360706)",,,,,,,
5708000895,1722116479,0,160140193,False,,service,5 mph,28.165,"LINESTRING (-73.9853165 40.7753215, -73.9851681 40.7755485)",,,,,,,
5708000895,1722116497,0,160140193,False,,service,5 mph,10.595,"LINESTRING (-73.9853165 40.7753215, -73.98537229999999 40.7752361)",,,,,,,
5708122953,5708122960,0,600222728,False,,service,10 mph,11.526,"LINESTRING (-74.0033541 40.7128378, -74.003473 40.712889)",,,1,,,,building_passage
5708122954,5708122958,0,749060335,False,,service,10 mph,1.955,"LINESTRING (-74.00391639999999 40.7130752, -74.0039367 40.7130837)",,,1,,,,
5708122954,5708122955,0,749060335,False,,service,10 mph,15.124,"LINESTRING (-74.00391639999999 40.7130752, -74.0037595 40.7130092)",,,1,,,,
5708122955,5708122959,0,600222728,False,,service,10 mph,0.625,"LINESTRING (-74.0037595 40.7130092, -74.003753 40.7130065)",,,1,,,,building_passage
5708122955,5708122954,0,749060335,False,,service,10 mph,15.124,"LINESTRING (-74.0037595 40.7130092, -74.00391639999999 40.7130752)",,,1,,,,
5708122958,4878831008,0,749060335,False,,service,10 mph,11.781,"LINESTRING (-74.0039367 40.7130837, -74.004059 40.713135)",,,1,,,,
5708122958,5708122954,0,749060335,False,,service,10 mph,1.955,"LINESTRING (-74.0039367 40.7130837, -74.00391639999999 40.7130752)",,,1,,,,
5708122959,5708122955,0,600222728,False,,service,10 mph,0.625,"LINESTRING (-74.003753 40.7130065, -74.0037595 40.7130092)",,,1,,,,building_passage
5708122959,5708122960,0,600222728,False,,service,10 mph,26.975,"LINESTRING (-74.003753 40.7130065, -74.003473 40.712889)",,,1,,,,building_passage
5708122960,5708122959,0,600222728,False,,service,10 mph,26.975,"LINESTRING (-74.003473 40.712889, -74.003753 40.7130065)",,,1,,,,building_passage
5708122960,5708122953,0,600222728,False,,service,10 mph,11.526,"LINESTRING (-74.003473 40.712889, -74.0033541 40.7128378)",,,1,,,,building_passage
5837088105,6923836168,0,46610726,True,Barrow Street,residential,20 mph,5.39,"LINESTRING (-74.00358249999999 40.7322539, -74.003631 40.7322855)",,,,,,,
5837101292,6923836172,0,46610726,True,Barrow Street,residential,20 mph,0.66,"LINESTRING (-74.0036376 40.7322895, -74.0036442 40.7322927)",,,,,,,
5837101293,4320035374,0,46610726,True,Barrow Street,residential,20 mph,2.617,"LINESTRING (-74.0036887 40.7322962, -74.00371749999999 40.7322874)",,,,,,,
5837109293,1319476957,0,116672642,True,Clarkson Street,secondary,20 mph,9.379,"LINESTRING (-74.0055533 40.7293669, -74.005442 40.7293676)",,,,,,,
5849907289,42432208,0,480112476,True,West 12th Street,unclassified,20 mph,13.727,"LINESTRING (-74.0019143 40.7376868, -74.001755 40.7376609)",,,,,,,
5851983195,5851983203,0,46432185,True,,service,5 mph,14.238,"LINESTRING (-74.00410720000001 40.7569144, -74.00425509999999 40.7569764)",driveway,,,,,,
5851983196,593915318,0,46432185,True,,service,5 mph,5.845,"LINESTRING (-74.0021807 40.7561187, -74.0022498 40.7561235)",driveway,,,,,,
5851983200,5851983196,0,46432185,True,,service,5 mph,5.014,"LINESTRING (-74.002123 40.7561298, -74.0021807 40.7561187)",driveway,,,,,,
5851983201,3874681624,0,46432185,True,,service,5 mph,13.992,"LINESTRING (-74.0044104 40.7570252, -74.0045551 40.757087)",driveway,,,,,,
5851983203,5851983201,0,46432185,True,,service,5 mph,14.162,"LINESTRING (-74.00425509999999 40.7569764, -74.0044104 40.7570252)",driveway,,,,,,
6031953401,3316523995,0,479642042,True,East 4th Street,residential,20 mph,38.321,"LINESTRING (-73.98674 40.7250677, -73.9863431 40.7248995)",,,,,,,
6091080881,5416769298,0,561816395,False,Terrace Drive,cycleway,20 mph,7.517,"LINESTRING (-73.96824839999999 40.7728281, -73.96833150000001 40.7728528)",,,,,,,
6091080881,6091080882,0,561816395,False,Terrace Drive,cycleway,20 mph,9.818,"LINESTRING (-73.96824839999999 40.7728281, -73.9681319 40.7728315)",,,,,,,
6091080882,6091080881,0,561816395,False,Terrace Drive,cycleway,20 mph,9.818,"LINESTRING (-73.9681319 40.7728315, -73.96824839999999 40.7728281)",,,,,,,
6091080882,6091080883,0,561816395,False,Terrace Drive,cycleway,20 mph,12.221,"LINESTRING (-73.9681319 40.7728315, -73.9679885 40.7728146)",,,,,,,
6091080883,6091080882,0,561816395,False,Terrace Drive,cycleway,20 mph,12.221,"LINESTRING (-73.9679885 40.7728146, -73.9681319 40.7728315)",,,,,,,
6091080883,1472637761,0,561816395,False,Terrace Drive,cycleway,20 mph,34.557,"LINESTRING (-73.9679885 40.7728146, -73.9676087 40.7726969)",,,,,,,
6175905203,42443066,0,685336387,True,East 105th Street,residential,20 mph,7.658,"LINESTRING (-73.942849 40.7899093, -73.9429284 40.7899429)",,,,,,,
6191027313,5481998025,0,195743161,True,East 105th Street,residential,20 mph,90.833,"LINESTRING (-73.940703 40.7890006, -73.9416447 40.7893993)",,,,,,,
6191027334,6191027313,0,195743161,True,East 105th Street,residential,20 mph,3.049,"LINESTRING (-73.9406714 40.7889872, -73.940703 40.7890006)",,,,,,,
6210354201,5147973338,0,491162341,True,Broadway,living_street,5 mph,8.006,"LINESTRING (-73.98909860000001 40.7424548, -73.9891777 40.7424947)",,,,,,,
6211334202,6211527559,0,663634122,True,Bleecker Street,residential,20 mph,6.818,"LINESTRING (-74.00552740000001 40.7368828, -74.00547450000001 40.7368364)",,,,,,,
6211527559,42431831,0,663634122,True,Bleecker Street,residential,20 mph,6.891,"LINESTRING (-74.00547450000001 40.7368364, -74.0054231 40.7367882)",,,,,,,
6213204034,42457421,0,5673052,True,Perry Street,residential,20 mph,133.658,"LINESTRING (-74.0048972 40.7353019, -74.0033399 40.7355308)",,,,,,,
6213204051,42457728,0,216959250,True,West 10th Street,residential,20 mph,133.944,"LINESTRING (-74.00452850000001 40.7340147, -74.0029703 40.7342533)",,,,,,,
6213204054,42431802,0,467222828,True,Christopher Street,residential,20 mph,6.402,"LINESTRING (-74.00417659999999 40.7334092, -74.0042514 40.7333991)",,,,,,,
6213204061,529555931,0,5670941,True,Bank Street,unclassified,20 mph,3.222,"LINESTRING (-74.005314 40.736611, -74.0052767 40.7366174)",,,,,,,
6213204061,2076950450,0,663634122,True,Bleecker Street,residential,20 mph,31.476,"LINESTRING (-74.005314 40.736611, -74.005234 40.7363345)",,,,,,,
6213204071,42431814,0,5671668,True,West 11th Street,residential,20 mph,3.169,"LINESTRING (-74.0050902 40.7359709, -74.0051271 40.7359654)",,,,,,,
6213204074,42431805,0,5672073,True,Charles Street,residential,20 mph,2.98,"LINESTRING (-74.00471109999999 40.7346569, -74.00474579999999 40.7346517)",,,,,,,
6213315379,42454742,0,480112475,True,Jane Street,residential,20 mph,146.372,"LINESTRING (-74.00213669999999 40.7381296, -74.003874 40.738129)",,,,,,,
6216628258,42450055,0,685336387,True,East 105th Street,residential,20 mph,12.462,"LINESTRING (-73.9450418 40.7908378, -73.945171 40.7908925)",,,,,,,
6244763302,6244763305,0,353285034,False,,service,5 mph,3.34,"LINESTRING (-73.9483257 40.7841172, -73.9482864 40.7841131)",driveway,,,,,,
6244763302,3590689287,0,353285034,False,,service,5 mph,18.845,"LINESTRING (-73.9483257 40.7841172, -73.94852330000001 40.7841968)",driveway,,,,,,
6244763303,6244763307,0,353285034,False,,service,5 mph,3.203,"LINESTRING (-73.94824079999999 40.7841875, -73.9482637 40.7842105)",driveway,,,,,,
6244763303,3590689286,0,353285034,False,,service,5 mph,2.853,"LINESTRING (-73.94824079999999 40.7841875, -73.9482371 40.784162)",driveway,,,,,,
6244763305,3590689285,0,353285034,False,,service,5 mph,2.638,"LINESTRING (-73.9482864 40.7841131, -73.9482611 40.7841271)",driveway,,,,,,
6244763305,6244763302,0,353285034,False,,service,5 mph,3.34,"LINESTRING (-73.9482864 40.7841131, -73.9483257 40.7841172)",driveway,,,,,,
6244763306,3590689289,0,353285034,False,,service,5 mph,3.401,"LINESTRING (-73.94845479999999 40.784264, -73.9484882 40.7842468)",driveway,,,,,,
6244763306,3590689288,0,353285034,False,,service,5 mph,3.789,"LINESTRING (-73.94845479999999 40.784264, -73.9484099 40.7842663)",driveway,,,,,,
6244763307,3590689288,0,353285034,False,,service,5 mph,13.785,"LINESTRING (-73.9482637 40.7842105, -73.9484099 40.7842663)",driveway,,,,,,
6244763307,6244763303,0,353285034,False,,service,5 mph,3.203,"LINESTRING (-73.9482637 40.7842105, -73.94824079999999 40.7841875)",driveway,,,,,,
6323386765,2463309921,0,742639174,True,East Road,residential,15 mph,119.548,"LINESTRING (-73.9554189 40.754731, -73.9562458 40.7538572)",,,1,,,,
6323386771,5487036758,0,5671779,True,West Road,residential,15 mph,18.878,"LINESTRING (-73.95688199999999 40.7554852, -73.956756 40.7556256)",,,1,,,,
6323386777,42425820,0,5671779,True,West Road,residential,15 mph,1.873,"LINESTRING (-73.9574593 40.7548615, -73.957446 40.754875)",,,1,,,,
6323387090,4061444336,0,5671779,True,West Road,residential,15 mph,9.073,"LINESTRING (-73.95590369999999 40.7565434, -73.95583999999999 40.7566092)",,,1,,,,
6463087958,5300342126,0,689009144,True,West Drive,cycleway,20 mph,15.111,"LINESTRING (-73.9725126 40.778647, -73.9726563 40.7785656)",,,,,,,
6463087961,5300342124,0,689009148,True,West Drive,cycleway,20 mph,5.267,"LINESTRING (-73.9724391 40.7786911, -73.9724875 40.7786611)",,yes,,,,,
6781574657,3290143199,0,5672183,False,East 5th Street,residential,20 mph,4.609,"LINESTRING (-73.9813953 40.7236338, -73.98136220000001 40.7236008)",,,,,,,
6781574657,42453156,0,5672183,False,East 5th Street,residential,20 mph,6.752,"LINESTRING (-73.9813953 40.7236338, -73.9814332 40.7236873)",,,,,,,
6781574658,42453158,0,5672183,False,East 5th Street,residential,20 mph,149.88,"LINESTRING (-73.9812623 40.7235494, -73.9797155 40.7228841)",,,,,,,
6781574658,3290143199,0,5672183,False,East 5th Street,residential,20 mph,10.175,"LINESTRING (-73.9812623 40.7235494, -73.98136220000001 40.7236008)",,,,,,,
6781574665,4505948472,0,25163419,True,East 2nd Street,residential,20 mph,22.68,"LINESTRING (-73.9862972 40.7232384, -73.9865325 40.7233374)",,,,,,,
6804416807,247225055,0,104336123,True,West Drive,cycleway,20 mph,6.126,"LINESTRING (-73.95702679999999 40.7972113, -73.95701 40.7971577)",,,,,,,
6804416808,6804416809,0,104336123,True,West Drive,cycleway,20 mph,3.553,"LINESTRING (-73.95704449999999 40.7973108, -73.9570392 40.7972791)",,,,,,,
6804416809,432756990,0,104336123,True,West Drive,cycleway,20 mph,3.299,"LINESTRING (-73.9570392 40.7972791, -73.9570339 40.7972497)",,,,,,,
6804416810,761849063,0,104336123,True,West Drive,cycleway,20 mph,4.384,"LINESTRING (-73.9585206 40.7987178, -73.9585094 40.7986793)",,,,,,,
6804416811,6804416812,0,104336123,True,West Drive,cycleway,20 mph,3.835,"LINESTRING (-73.95849870000001 40.7986461, -73.9584842 40.7986134)",,,,,,,
6804416812,247225047,0,104336123,True,West Drive,cycleway,20 mph,4.937,"LINESTRING (-73.9584842 40.7986134, -73.9584637 40.7985718)",,,,,,,
6804416813,2058920065,0,104336123,True,West Drive,cycleway,20 mph,7.856,"LINESTRING (-73.9574581 40.7995242, -73.9575439 40.799552)",,,,,,,
6804416814,247225039,0,104336123,True,West Drive,cycleway,20 mph,4.749,"LINESTRING (-73.9573194 40.7994817, -73.9573716 40.7994979)",,,,,,,
6804416815,2058920060,0,104336123,True,West Drive,cycleway,20 mph,7.208,"LINESTRING (-73.95703109999999 40.7994293, -73.9571153 40.7994411)",,,,,,,
6804416816,2058920059,0,104336123,True,West Drive,cycleway,20 mph,3.018,"LINESTRING (-73.95674150000001 40.7994094, -73.9567773 40.7994109)",,,,,,,
6804416817,247225037,0,104336123,True,West Drive,cycleway,20 mph,6.936,"LINESTRING (-73.9565466 40.7993906, -73.95662830000001 40.7993987)",,,,,,,
6804416818,595703242,0,104336123,True,West Drive,cycleway,20 mph,13.124,"LINESTRING (-73.9557744 40.7992261, -73.9559208 40.7992667)",,,,,,,
6804416819,6804416818,0,104336123,True,West Drive,cycleway,20 mph,6.178,"LINESTRING (-73.95570650000001 40.799205, -73.9557744 40.7992261)",,,,,,,
6814309598,42453175,0,5672187,True,East 5th Street,residential,20 mph,10.24,"LINESTRING (-73.9842982 40.7248161, -73.98440429999999 40.724861)",,,,,,,
6860586786,7325349521,0,685336387,True,East 105th Street,residential,20 mph,66.31,"LINESTRING (-73.94750639999999 40.791881, -73.948194 40.7921719)",,,,,,,
6860586790,6860586786,0,685336387,True,East 105th Street,residential,20 mph,34.047,"LINESTRING (-73.9471533 40.7917317, -73.94750639999999 40.791881)",,,,,,,
6872046046,428219725,0,46492020,True,PABT Ramp,service,5 mph,2.885,"LINESTRING (-73.99655420000001 40.7577645, -73.9965857 40.7577747)",,,,,,,
6872046047,428219724,0,46492020,True,PABT Ramp,service,5 mph,2.659,"LINESTRING (-73.996469 40.7577606, -73.99650010000001 40.7577565)",,,,,,,
6872046049,428219648,0,46492020,True,PABT Ramp,service,5 mph,6.454,"LINESTRING (-73.9966833 40.7579042, -73.99668610000001 40.7579622)",,,,,,,
6872046050,428219642,0,36836404,True,PABT Ramp,service,15 mph,2.485,"LINESTRING (-73.9962912 40.7579076, -73.9963085 40.7578895)",,,,,,,
6872046051,6872046046,0,46492020,True,PABT Ramp,service,5 mph,2.201,"LINESTRING (-73.99652930000001 40.7577585, -73.99655420000001 40.7577645)",,,,,,,
6872046053,428219735,0,46492020,True,PABT Ramp,service,5 mph,4.709,"LINESTRING (-73.9966532 40.7578337, -73.9966723 40.7578735)",,,,,,,
6872046054,6872046047,0,46492020,True,PABT Ramp,service,5 mph,2.971,"LINESTRING (-73.99643709999999 40.757772, -73.996469 40.7577606)",,,,,,,
6909727944,3269834161,0,320463993,False,,service,5 mph,47.221,"LINESTRING (-73.9764967 40.7769333, -73.9767648 40.7765603)",parking,,,,,,
6909727944,6909727969,0,737942311,False,,service,5 mph,32.568,"LINESTRING (-73.9764967 40.7769333, -73.9763119 40.7771906)",parking,,,,,,
6909727969,3269834162,0,737942311,False,,service,5 mph,7.078,"LINESTRING (-73.9763119 40.7771906, -73.9762717 40.7772465)",parking,,,,,,
6909727969,6909727944,0,737942311,False,,service,5 mph,32.568,"LINESTRING (-73.9763119 40.7771906, -73.9764967 40.7769333)",parking,,,,,,
6923836163,6923836170,0,46610726,True,Barrow Street,residential,20 mph,0.632,"LINESTRING (-74.00365960000001 40.7322973, -74.00366699999999 40.7322982)",,,,,,,
6923836166,5837101293,0,46610726,True,Barrow Street,residential,20 mph,1.132,"LINESTRING (-74.0036755 40.7322981, -74.0036887 40.7322962)",,,,,,,
6923836168,5837101292,0,46610726,True,Barrow Street,residential,20 mph,0.712,"LINESTRING (-74.003631 40.7322855, -74.0036376 40.7322895)",,,,,,,
6923836170,6923836166,0,46610726,True,Barrow Street,residential,20 mph,0.716,"LINESTRING (-74.00366699999999 40.7322982, -74.0036755 40.7322981)",,,,,,,
6923836172,6923836174,0,46610726,True,Barrow Street,residential,20 mph,0.68,"LINESTRING (-74.0036442 40.7322927, -74.0036515 40.7322953)",,,,,,,
6923836174,6923836163,0,46610726,True,Barrow Street,residential,20 mph,0.718,"LINESTRING (-74.0036515 40.7322953, -74.00365960000001 40.7322973)",,,,,,,
7041111901,42421828,0,5668983,True,Szold Place,residential,20 mph,15.08,"LINESTRING (-73.9761264 40.7254451, -73.976212 40.725326)",,,,,,,
7050687005,3371304357,0,526208115,False,,service,5 mph,6.059,"LINESTRING (-73.983965 40.7765156, -73.9839307 40.7765635)",parking_aisle,,,,,,
7050687005,3371304356,0,526208115,False,,service,5 mph,85.003,"LINESTRING (-73.983965 40.7765156, -73.98444550000001 40.7758433)",parking_aisle,,,,,,
7050687006,3371304355,0,330177559,False,,service,5 mph,29.536,"LINESTRING (-73.9849227 40.7757368, -73.98475259999999 40.7759691)",parking_aisle,,,,,,
7050687006,3371304354,0,330177559,False,,service,5 mph,1.475,"LINESTRING (-73.9849227 40.7757368, -73.98493120000001 40.7757252)",parking_aisle,,,,,,
7050745509,1722116531,0,160140196,False,,service,5 mph,53.962,"LINESTRING (-73.9844825 40.7771222, -73.98479089999999 40.7766968)",parking_aisle,,,,,,
7050745509,1722116514,0,160140196,False,,service,5 mph,7.965,"LINESTRING (-73.9844825 40.7771222, -73.984437 40.777185)",parking_aisle,,,,,,
7050745510,4865372426,0,160140196,False,,service,5 mph,7.8,"LINESTRING (-73.9846965 40.7772108, -73.9846517 40.7772722)",parking_aisle,,,,,,
7050745510,1722116473,0,160140196,False,,service,5 mph,53.913,"LINESTRING (-73.9846965 40.7772108, -73.98500610000001 40.7767864)",parking_aisle,,,,,,
7106318823,247224537,0,689009144,True,West Drive,cycleway,20 mph,10.338,"LINESTRING (-73.973438 40.7781247, -73.9735319 40.7780648)",,,,,,,
