u,v,key,osmid,oneway,lanes,name,highway,length,geometry,maxspeed,access,bridge,width,area,tunnel
871301102,7852057660,0,73531648,False,,,cycleway,66.326,"LINESTRING (-74.1100251 4.7279623, -74.110412 4.7284174)",,,,,,
871301102,871301209,0,73531648,False,,,cycleway,72.257,"LINESTRING (-74.1100251 4.7279623, -74.1096933 4.7274029)",,,,,,
871301103,871301172,0,91495441,False,,,cycleway,30.254,"LINESTRING (-74.1272664 4.7246878, -74.1274166 4.7244606)",,,,,,
871301103,871301121,0,91495441,False,,,cycleway,35.069,"LINESTRING (-74.1272664 4.7246878, -74.1271591 4.7249845)",,,,,,
871301104,871301208,0,91495441,False,,,cycleway,55.655,"LINESTRING (-74.127961 4.7240676, -74.1284478 4.7239445)",,,,,,
871301104,871301152,0,91495441,False,,,cycleway,47.261,"LINESTRING (-74.127961 4.7240676, -74.1275909 4.7242788)",,,,,,
871301107,871301209,0,73531648,False,,,cycleway,47.862,"LINESTRING (-74.1093832 4.7271033, -74.1096933 4.7274029)",,,,,,
871301107,871301117,0,73531648,False,,,cycleway,104.221,"LINESTRING (-74.1093832 4.7271033, -74.10854449999999 4.7266792)",,,,,,
871301108,871301240,0,73531512,False,,,cycleway,10.412,"LINESTRING (-74.09376829999999 4.7114986, -74.0937656 4.7115922)",,,,,,
871301108,871301192,0,73531512,False,,,cycleway,11.513,"LINESTRING (-74.09376829999999 4.7114986, -74.0937883 4.711397)",,,,,,
871301112,871301193,0,91495242,False,,,cycleway,27.136,"LINESTRING (-74.14275360000001 4.7281252, -74.14289290000001 4.7283259)",,,,,,
871301112,871301185,0,91495242,False,,,cycleway,210.378,"LINESTRING (-74.14275360000001 4.7281252, -74.14161350000001 4.7266124)",,,,,,
871301113,7029410713,0,73531648,False,,,cycleway,54.58,"LINESTRING (-74.11658850000001 4.7349497, -74.11697909999999 4.7346507)",,,,,,
871301113,871301148,0,73531648,False,,,cycleway,68.363,"LINESTRING (-74.11658850000001 4.7349497, -74.1160467 4.7346557)",,,,,,
871301114,5752391134,0,91495441,False,,,cycleway,17.316,"LINESTRING (-74.1320702 4.7262863, -74.1322248 4.7262637)",,,,,,
871301114,5752391135,0,91495441,False,,,cycleway,13.832,"LINESTRING (-74.1320702 4.7262863, -74.1319495 4.7262546)",,,,,,
871301115,7645393067,0,91495441,False,,,cycleway,7.737,"LINESTRING (-74.1263557 4.7276178, -74.12640690000001 4.7275705)",,,,,,
871301116,871301214,0,687644455,False,,,cycleway,14.893,"LINESTRING (-74.0980169 4.7173955, -74.0981376 4.7174544)",,,,,,
871301116,871301258,0,687644455,False,,,cycleway,36.175,"LINESTRING (-74.0980169 4.7173955, -74.0977299 4.7172405)",,,,,,
871301117,871301107,0,73531648,False,,,cycleway,104.221,"LINESTRING (-74.10854449999999 4.7266792, -74.1093832 4.7271033)",,,,,,
871301117,7851945568,0,73531648,False,,,cycleway,7.389,"LINESTRING (-74.10854449999999 4.7266792, -74.1084898 4.7266412)",,,,,,
871301118,871301263,0,73531648,False,,,cycleway,29.985,"LINESTRING (-74.1187262 4.7328567, -74.1188094 4.7326001)",,,,,,
871301118,871301205,0,73531648,False,,,cycleway,28.126,"LINESTRING (-74.1187262 4.7328567, -74.118568 4.7330545)",,,,,,
871301120,871301169,0,687644455,False,,,cycleway,22.897,"LINESTRING (-74.0988215 4.7174009, -74.0990281 4.7174036)",,,,,,
871301120,5163329460,0,687644455,False,,,cycleway,6.174,"LINESTRING (-74.0988215 4.7174009, -74.09876610000001 4.7174068)",,,,,,
871301121,871301103,0,91495441,False,,,cycleway,35.069,"LINESTRING (-74.1271591 4.7249845, -74.1272664 4.7246878)",,,,,,
871301121,871301164,0,91495441,False,,,cycleway,33.254,"LINESTRING (-74.1271591 4.7249845, -74.1271215 4.7252812)",,,,,,
871301122,871301186,0,91495242,False,,,cycleway,38.087,"LINESTRING (-74.14161350000001 4.7260938, -74.1415679 4.7264333)",,,,,,
871301122,871301139,0,91495242,False,,,cycleway,27.479,"LINESTRING (-74.14161350000001 4.7260938, -74.1415464 4.7258559)",,,,,,
871301123,871301206,0,91495242,False,,,cycleway,69.201,"LINESTRING (-74.1344252 4.7254282, -74.1350448 4.7253507)",,,,,,
871301123,343957703,0,91495242,False,,,cycleway,204.761,"LINESTRING (-74.1344252 4.7254282, -74.1327081 4.7261083)",,,,,,
871301124,871301127,0,73531648,False,,,cycleway,36.686,"LINESTRING (-74.10738310000001 4.7256715, -74.107646 4.725872)",,,,,,
871301124,871301190,0,73531648,False,,,cycleway,35.231,"LINESTRING (-74.10738310000001 4.7256715, -74.10709610000001 4.7255352)",,,,,,
871301125,871301171,0,687644455,False,,,cycleway,15.273,"LINESTRING (-74.0954114 4.7153581, -74.09542999999999 4.7154942)",,,,,,
871301126,871301154,0,73531648,False,,,cycleway,19.419,"LINESTRING (-74.11481550000001 4.7341291, -74.1149497 4.7342414)",,,,,,
871301126,871301264,0,73531648,False,,,cycleway,22.908,"LINESTRING (-74.11481550000001 4.7341291, -74.1147351 4.7339393)",,,,,,
871301127,871301137,0,73531648,False,,,cycleway,22.594,"LINESTRING (-74.107646 4.725872, -74.107764 4.7260377)",,,,,,
871301127,871301124,0,73531648,False,,,cycleway,36.686,"LINESTRING (-74.107646 4.725872, -74.10738310000001 4.7256715)",,,,,,
871301128,871301259,0,687644455,False,,,cycleway,24.376,"LINESTRING (-74.1021957 4.7215415, -74.1023862 4.7216511)",,,,,,
871301128,871301136,0,687644455,False,,,cycleway,17.874,"LINESTRING (-74.1021957 4.7215415, -74.1020402 4.7214988)",,,,,,
871301129,871301257,0,91495242,False,,,cycleway,83.988,"LINESTRING (-74.13973590000001 4.7250834, -74.14046279999999 4.7248696)",,,,,,
871301129,871301254,0,91495242,False,,,cycleway,27.199,"LINESTRING (-74.13973590000001 4.7250834, -74.1395321 4.7252197)",,,,,,
871301130,871301203,0,687644455,False,,,cycleway,23.978,"LINESTRING (-74.1007822 4.7197131, -74.10071790000001 4.719919)",,,,,,
871301130,871301150,0,687644455,False,,,cycleway,37.706,"LINESTRING (-74.1007822 4.7197131, -74.1008654 4.7193843)",,,,,,
871301131,871301232,0,687644455,False,,,cycleway,12.565,"LINESTRING (-74.0982422 4.7174838, -74.0983548 4.7174971)",,,,,,
871301131,871301214,0,687644455,False,,,cycleway,12.044,"LINESTRING (-74.0982422 4.7174838, -74.0981376 4.7174544)",,,,,,
871301132,871301195,0,91495242,False,,,cycleway,30.177,"LINESTRING (-74.14069619999999 4.7248856, -74.1409429 4.7250005)",,,,,,
871301132,871301257,0,91495242,False,,,cycleway,25.926,"LINESTRING (-74.14069619999999 4.7248856, -74.14046279999999 4.7248696)",,,,,,
871301133,871301176,0,91495441,False,,,cycleway,13.38,"LINESTRING (-74.1308167 4.7246818, -74.1308616 4.7247935)",,,,,,
871301133,5752391137,0,91495441,False,,,cycleway,13.741,"LINESTRING (-74.1308167 4.7246818, -74.13074880000001 4.7245784)",,,,,,
871301135,7795667647,0,687644455,False,,,cycleway,36.437,"LINESTRING (-74.1067528 4.7230198, -74.1067807 4.7233463)",,,,,,
871301135,871301256,0,687644455,False,,,cycleway,19.084,"LINESTRING (-74.1067528 4.7230198, -74.10669919999999 4.7228567)",,,,,,
871301136,871301128,0,687644455,False,,,cycleway,17.874,"LINESTRING (-74.1020402 4.7214988, -74.1021957 4.7215415)",,,,,,
871301136,871301268,0,687644455,False,,,cycleway,32.413,"LINESTRING (-74.1020402 4.7214988, -74.1017532 4.7214426)",,,,,,
871301137,871301198,0,73531648,False,,,cycleway,25.812,"LINESTRING (-74.107764 4.7260377, -74.1078981 4.7262275)",,,,,,
871301137,871301127,0,73531648,False,,,cycleway,22.594,"LINESTRING (-74.107764 4.7260377, -74.107646 4.725872)",,,,,,
871301138,871301150,0,687644455,False,,,cycleway,30.13,"LINESTRING (-74.10088949999999 4.7191144, -74.1008654 4.7193843)",,,,,,
871301138,871301179,0,687644455,False,,,cycleway,35.97,"LINESTRING (-74.10088949999999 4.7191144, -74.1008305 4.7187963)",,,,,,
871301139,871301122,0,91495242,False,,,cycleway,27.479,"LINESTRING (-74.1415464 4.7258559, -74.14161350000001 4.7260938)",,,,,,
871301139,871301141,0,91495242,False,,,cycleway,67.799,"LINESTRING (-74.1415464 4.7258559, -74.14126210000001 4.725316)",,,,,,
871301140,871301269,0,91495242,False,,,cycleway,51.399,"LINESTRING (-74.135541 4.7253454, -74.1360023 4.7252973)",,,,,,
871301140,871301206,0,91495242,False,,,cycleway,54.991,"LINESTRING (-74.135541 4.7253454, -74.1350448 4.7253507)",,,,,,
871301141,871301139,0,91495242,False,,,cycleway,67.799,"LINESTRING (-74.14126210000001 4.725316, -74.1415464 4.7258559)",,,,,,
871301141,871301195,0,91495242,False,,,cycleway,49.82,"LINESTRING (-74.14126210000001 4.725316, -74.1409429 4.7250005)",,,,,,
871301142,871301234,0,73531648,False,,,cycleway,138.995,"LINESTRING (-74.11997599999999 4.7305017, -74.12093369999999 4.7296945)",,,,,,
871301142,6124654413,0,73531648,False,,,cycleway,52.879,"LINESTRING (-74.11997599999999 4.7305017, -74.1196195 4.7308178)",,,,,,
871301143,871301244,0,91495242,False,,,cycleway,62.706,"LINESTRING (-74.136815 4.7254095, -74.1373488 4.7255966)",,,,,,
871301143,871301269,0,91495242,False,,,cycleway,90.921,"LINESTRING (-74.136815 4.7254095, -74.1360023 4.7252973)",,,,,,
871301144,7795667647,0,687644455,False,,,cycleway,5.624,"LINESTRING (-74.106785 4.7233967, -74.1067807 4.7233463)",,,,,,
871301144,871301155,0,73531639,False,,Alameda,path,27.446,"LINESTRING (-74.106785 4.7233967, -74.1068065 4.7236426)",,,yes,,,
871301145,5752391138,0,91495441,False,,,cycleway,33.09,"LINESTRING (-74.12972329999999 4.7239794, -74.13000220000001 4.7240857)",,,,,,
871301145,5752391139,0,91495441,False,,,cycleway,30.309,"LINESTRING (-74.12972329999999 4.7239794, -74.1294625 4.7238973)",,,,,,
871301147,871301247,0,687644455,False,,,cycleway,33.549,"LINESTRING (-74.0970513 4.7172271, -74.0973517 4.7171897)",,,,,,
871301147,871301189,0,687644455,False,,,cycleway,9.225,"LINESTRING (-74.0970513 4.7172271, -74.0969681 4.7172298)",,,,,,
871301148,871301113,0,73531648,False,,,cycleway,68.363,"LINESTRING (-74.1160467 4.7346557, -74.11658850000001 4.7349497)",,,,,,
871301148,871301253,0,73531648,False,,,cycleway,26.512,"LINESTRING (-74.1160467 4.7346557, -74.1158214 4.7345755)",,,,,,
871301149,871301219,0,687644455,False,,,cycleway,30.137,"LINESTRING (-74.10618959999999 4.7222526, -74.1064068 4.7224157)",,,,,,
871301149,871301267,0,687644455,False,,,cycleway,23.459,"LINESTRING (-74.10618959999999 4.7222526, -74.10599379999999 4.7221724)",,,,,,
871301150,871301130,0,687644455,False,,,cycleway,37.706,"LINESTRING (-74.1008654 4.7193843, -74.1007822 4.7197131)",,,,,,
871301150,871301138,0,687644455,False,,,cycleway,30.13,"LINESTRING (-74.1008654 4.7193843, -74.10088949999999 4.7191144)",,,,,,
871301151,871301182,0,73531648,False,,,cycleway,36.44,"LINESTRING (-74.11419859999999 4.7317848, -74.11435419999999 4.7320735)",,,,,,
871301151,871301100,0,73531648,False,,,cycleway,29.048,"LINESTRING (-74.11419859999999 4.7317848, -74.1140094 4.731604)",,,,,,
871301152,871301104,0,91495441,False,,,cycleway,47.261,"LINESTRING (-74.1275909 4.7242788, -74.127961 4.7240676)",,,,,,
871301152,871301172,0,91495441,False,,,cycleway,27.96,"LINESTRING (-74.1275909 4.7242788, -74.1274166 4.7244606)",,,,,,
871301154,871308276,0,73531648,False,,,cycleway,39.107,"LINESTRING (-74.1149497 4.7342414, -74.1152622 4.7344048)",,,,,,
871301154,871301126,0,73531648,False,,,cycleway,19.419,"LINESTRING (-74.1149497 4.7342414, -74.11481550000001 4.7341291)",,,,,,
871301155,7795667641,0,73531648,False,,,cycleway,25.788,"LINESTRING (-74.1068065 4.7236426, -74.1068205 4.7238741)",,,,,,
871301155,871301144,0,73531639,False,,Alameda,path,27.446,"LINESTRING (-74.1068065 4.7236426, -74.106785 4.7233967)",,,yes,,,
871301156,871301164,0,91495441,False,,,cycleway,71.934,"LINESTRING (-74.1271162 4.7259281, -74.1271215 4.7252812)",,,,,,
871301156,871301261,0,91495441,False,,,cycleway,112.785,"LINESTRING (-74.1271162 4.7259281, -74.1270784 4.7269417)",,,,,,
871301158,871301205,0,73531648,False,,,cycleway,108.518,"LINESTRING (-74.1179001 4.7337682, -74.118568 4.7330545)",,,,,,
871301158,871301242,0,73531648,False,,,cycleway,102.808,"LINESTRING (-74.1179001 4.7337682, -74.117259 4.7344365)",,,,,,
871301160,871301221,0,687644455,False,,,cycleway,29.161,"LINESTRING (-74.1032955 4.7222767, -74.1035583 4.7222633)",,,,,,
871301160,871301222,0,687644455,False,,,cycleway,25.324,"LINESTRING (-74.1032955 4.7222767, -74.1030701 4.7222392)",,,,,,
871301161,871301189,0,687644455,False,,,cycleway,10.101,"LINESTRING (-74.0968877 4.717187, -74.0969681 4.7172298)",,,,,,
871301161,871301227,0,687644455,False,,,cycleway,75.088,"LINESTRING (-74.0968877 4.717187, -74.0964505 4.7166711)",,,,,,
871301162,871301188,0,91495242,False,,,cycleway,101.6,"LINESTRING (-74.13880519999999 4.726019, -74.1394275 4.725348)",,,,,,
871301162,871301228,0,91495242,False,,,cycleway,26.977,"LINESTRING (-74.13880519999999 4.726019, -74.13864700000001 4.7262034)",,,,,,
871301163,871301207,0,73531648,False,,,cycleway,89.232,"LINESTRING (-74.11320619999999 4.7307557, -74.1138043 4.731293)",,,,,,
871301163,871301204,0,73531648,False,,,cycleway,102.292,"LINESTRING (-74.11320619999999 4.7307557, -74.1125516 4.7301071)",,,,,,
871301164,871301121,0,91495441,False,,,cycleway,33.254,"LINESTRING (-74.1271215 4.7252812, -74.1271591 4.7249845)",,,,,,
871301164,871301156,0,91495441,False,,,cycleway,71.934,"LINESTRING (-74.1271215 4.7252812, -74.1271162 4.7259281)",,,,,,
871301165,5731677577,0,91495441,False,,,cycleway,20.099,"LINESTRING (-74.12689880000001 4.7271757, -74.1270213 4.7270424)",,,,,,
871301165,5731677575,0,91495441,False,,,cycleway,4.862,"LINESTRING (-74.12689880000001 4.7271757, -74.1268688 4.7271438)",,,,,,
871301165,5731677576,0,653701622,False,,,footway,57.715,"LINESTRING (-74.12689880000001 4.7271757, -74.12652420000001 4.7275363)",,,yes,,,
871301166,6124654413,0,73531648,False,,,cycleway,46.683,"LINESTRING (-74.119304 4.731096, -74.1196195 4.7308178)",,,,,,
871301166,871301231,0,73531648,False,,,cycleway,37.193,"LINESTRING (-74.119304 4.731096, -74.1191975 4.7314132)",,,,,,
871301167,871301228,0,91495242,False,,,cycleway,30.119,"LINESTRING (-74.1384431 4.7263825, -74.13864700000001 4.7262034)",,,,,,
871301167,871301244,0,91495242,False,,,cycleway,149.474,"LINESTRING (-74.1384431 4.7263825, -74.1373488 4.7255966)",,,,,,
871301168,6446345193,0,91503101,False,,,cycleway,14.273,"LINESTRING (-74.0953033 4.714876, -74.09534979999999 4.7149957)",,,,,,
871301168,871301236,0,91503101,False,,,cycleway,17.793,"LINESTRING (-74.0953033 4.714876, -74.0952597 4.714722)",,,,,,
871301169,7606735761,0,687644455,False,,,cycleway,4.486,"LINESTRING (-74.0990281 4.7174036, -74.0990678 4.7174115)",,,,,,
871301169,871301120,0,687644455,False,,,cycleway,22.897,"LINESTRING (-74.0990281 4.7174036, -74.0988215 4.7174009)",,,,,,
871301170,7852059937,0,73531648,False,,,cycleway,48.011,"LINESTRING (-74.11047050000001 4.7284724, -74.1107932 4.7287605)",,,,,,
871301170,7852057660,0,73531648,False,,,cycleway,8.912,"LINESTRING (-74.11047050000001 4.7284724, -74.110412 4.7284174)",,,,,,
871301171,871301235,0,687644455,False,,,cycleway,36.839,"LINESTRING (-74.09542999999999 4.7154942, -74.0956458 4.7157462)",,,,,,
871301171,871301125,0,687644455,False,,,cycleway,15.273,"LINESTRING (-74.09542999999999 4.7154942, -74.0954114 4.7153581)",,,,,,
871301172,871301152,0,91495441,False,,,cycleway,27.96,"LINESTRING (-74.1274166 4.7244606, -74.1275909 4.7242788)",,,,,,
871301172,871301103,0,91495441,False,,,cycleway,30.254,"LINESTRING (-74.1274166 4.7244606, -74.1272664 4.7246878)",,,,,,
871301173,6446345190,0,91503101,False,,,cycleway,36.983,"LINESTRING (-74.0940063 4.7122, -74.0940463 4.7125302)",,,,,,
871301173,2349925502,0,91503101,False,,,cycleway,10.034,"LINESTRING (-74.0940063 4.7122, -74.0939812 4.7121133)",,,,,,
871301174,871301248,0,73531648,False,,,cycleway,10.899,"LINESTRING (-74.1069433 4.7253587, -74.10698619999999 4.7254469)",,,,,,
871301174,5424701686,0,73531648,False,,,cycleway,102.254,"LINESTRING (-74.1069433 4.7253587, -74.1068702 4.724442)",,,,,,
871301175,871318448,0,687644455,False,,,cycleway,6.238,"LINESTRING (-74.10279920000001 4.7220361, -74.10284420000001 4.7220698)",,,,,,
871301175,871301259,0,687644455,False,,,cycleway,62.669,"LINESTRING (-74.10279920000001 4.7220361, -74.1023862 4.7216511)",,,,,,
871301176,871301239,0,91495441,False,,,cycleway,50.693,"LINESTRING (-74.1308616 4.7247935, -74.1312494 4.7250353)",,,,,,
871301176,871301133,0,91495441,False,,,cycleway,13.38,"LINESTRING (-74.1308616 4.7247935, -74.1308167 4.7246818)",,,,,,
871301177,5163329460,0,687644455,False,,,cycleway,13.253,"LINESTRING (-74.0986472 4.7174196, -74.09876610000001 4.7174068)",,,,,,
871301177,871301243,0,687644455,False,,,cycleway,21.349,"LINESTRING (-74.0986472 4.7174196, -74.0984594 4.7174624)",,,,,,
871301178,871301246,0,687644455,False,,,cycleway,72.591,"LINESTRING (-74.1001734 4.717981, -74.1006132 4.7184648)",,,,,,
871301178,871301180,0,687644455,False,,,cycleway,44.432,"LINESTRING (-74.1001734 4.717981, -74.09985949999999 4.7177324)",,,,,,
871301179,871301138,0,687644455,False,,,cycleway,35.97,"LINESTRING (-74.1008305 4.7187963, -74.10088949999999 4.7191144)",,,,,,
871301179,871301246,0,687644455,False,,,cycleway,44.03,"LINESTRING (-74.1008305 4.7187963, -74.1006132 4.7184648)",,,,,,
871301180,871301178,0,687644455,False,,,cycleway,44.432,"LINESTRING (-74.09985949999999 4.7177324, -74.1001734 4.717981)",,,,,,
871301180,871318446,0,687644455,False,,,cycleway,10.934,"LINESTRING (-74.09985949999999 4.7177324, -74.099773 4.7176851)",,,,,,
871301181,5752391135,0,91495441,False,,,cycleway,11.396,"LINESTRING (-74.1318637 4.7261981, -74.1319495 4.7262546)",,,,,,
871301181,5752391136,0,91495441,False,,,cycleway,14.71,"LINESTRING (-74.1318637 4.7261981, -74.1317918 4.7260869)",,,,,,
871301182,871301225,0,73531648,False,,,cycleway,20.308,"LINESTRING (-74.11435419999999 4.7320735, -74.11441050000001 4.7322473)",,,,,,
871301182,871301151,0,73531648,False,,,cycleway,36.44,"LINESTRING (-74.11435419999999 4.7320735, -74.11419859999999 4.7317848)",,,,,,
871301183,871301267,0,687644455,False,,,cycleway,26.182,"LINESTRING (-74.1057631 4.7221216, -74.10599379999999 4.7221724)",,,,,,
871301183,871301220,0,687644455,False,,,cycleway,54.989,"LINESTRING (-74.1057631 4.7221216, -74.1052669 4.7221243)",,,,,,
871301185,871301112,0,91495242,False,,,cycleway,210.378,"LINESTRING (-74.14161350000001 4.7266124, -74.14275360000001 4.7281252)",,,,,,
871301185,871301186,0,91495242,False,,,cycleway,20.546,"LINESTRING (-74.14161350000001 4.7266124, -74.1415679 4.7264333)",,,,,,
871301186,871301185,0,91495242,False,,,cycleway,20.546,"LINESTRING (-74.1415679 4.7264333, -74.14161350000001 4.7266124)",,,,,,
871301186,871301122,0,91495242,False,,,cycleway,38.087,"LINESTRING (-74.1415679 4.7264333, -74.14161350000001 4.7260938)",,,,,,
871301187,871318428,0,687644455,False,,,cycleway,20.72,"LINESTRING (-74.10133740000001 4.721301, -74.10150419999999 4.7213852)",,,,,,
871301187,7593587539,0,687644455,False,,,cycleway,10.941,"LINESTRING (-74.10133740000001 4.721301, -74.1012593 4.7212408)",,,,,,
871301188,871301254,0,91495242,False,,,cycleway,18.382,"LINESTRING (-74.1394275 4.725348, -74.1395321 4.7252197)",,,,,,
871301188,871301162,0,91495242,False,,,cycleway,101.6,"LINESTRING (-74.1394275 4.725348, -74.13880519999999 4.726019)",,,,,,
871301189,871301147,0,687644455,False,,,cycleway,9.225,"LINESTRING (-74.0969681 4.7172298, -74.0970513 4.7172271)",,,,,,
871301189,871301161,0,687644455,False,,,cycleway,10.101,"LINESTRING (-74.0969681 4.7172298, -74.0968877 4.717187)",,,,,,
871301190,871301124,0,73531648,False,,,cycleway,35.231,"LINESTRING (-74.10709610000001 4.7255352, -74.10738310000001 4.7256715)",,,,,,
871301190,871301248,0,73531648,False,,,cycleway,15.644,"LINESTRING (-74.10709610000001 4.7255352, -74.10698619999999 4.7254469)",,,,,,
871301191,871301197,0,73531513,False,,,cycleway,20.678,"LINESTRING (-74.1243293 4.728815, -74.12450339999999 4.7288819)",,,,,,
871301191,871301271,0,73531513,False,,,cycleway,131.631,"LINESTRING (-74.1243293 4.728815, -74.12356490000001 4.7279089)",,,,,,
871301192,871301108,0,73531512,False,,,cycleway,11.513,"LINESTRING (-74.0937883 4.711397, -74.09376829999999 4.7114986)",,,,,,
871301192,868861934,0,73531512,False,,,cycleway,9.404,"LINESTRING (-74.0937883 4.711397, -74.0937575 4.7113182)",,,,,,
871301193,871301112,0,91495242,False,,,cycleway,27.136,"LINESTRING (-74.14289290000001 4.7283259, -74.14275360000001 4.7281252)",,,,,,
871301195,871301141,0,91495242,False,,,cycleway,49.82,"LINESTRING (-74.1409429 4.7250005, -74.14126210000001 4.725316)",,,,,,
