u,v,key,osmid,oneway,name,highway,maxspeed,length,geometry,lanes,service,access,junction,bridge,tunnel
2132598073,2132598074,0,769803805,False,,service,5 mph,23.134,"LINESTRING (-111.9917109 33.5984538, -111.99149 33.5985509)",2,parking_aisle,private,,,
2132598074,2132598057,0,769803803,False,,service,5 mph,32.944,"LINESTRING (-111.99149 33.5985509, -111.99161 33.5988298)",2,parking_aisle,private,,,
2132598074,2132598073,0,769803805,False,,service,5 mph,23.134,"LINESTRING (-111.99149 33.5985509, -111.9917109 33.5984538)",2,parking_aisle,private,,,
2145444298,2169699519,0,5675475,False,North Echo Canyon Circle,residential,15 mph,27.677,"LINESTRING (-111.9752096 33.5214986, -111.9752115 33.5212497)",,,private,,,
2145444298,292021409,0,5675475,False,North Echo Canyon Circle,residential,15 mph,11.058,"LINESTRING (-111.9752096 33.5214986, -111.9752337 33.521596)",,,private,,,
2145444299,2169428030,0,5675475,False,North Echo Canyon Circle,residential,15 mph,8.904,"LINESTRING (-111.9753036 33.5216978, -111.9752559 33.5216283)",,,private,,,
2145444299,2145444300,0,5675475,False,North Echo Canyon Circle,residential,15 mph,50.77,"LINESTRING (-111.9753036 33.5216978, -111.9755884 33.5220878)",,,private,,,
2145444300,2145444299,0,5675475,False,North Echo Canyon Circle,residential,15 mph,50.77,"LINESTRING (-111.9755884 33.5220878, -111.9753036 33.5216978)",,,private,,,
2145444300,2633195201,0,5675475,False,North Echo Canyon Circle,residential,15 mph,6.744,"LINESTRING (-111.9755884 33.5220878, -111.9756188 33.5221429)",,,private,,,
2145444301,41514778,0,257859759,False,North Echo Canyon Circle,residential,15 mph,9.86,"LINESTRING (-111.9757282 33.5221556, -111.9756362 33.5222001)",,,private,,,
2145444301,2633195196,0,257859759,False,North Echo Canyon Circle,residential,15 mph,103.982,"LINESTRING (-111.9757282 33.5221556, -111.9767069 33.5216987)",,,private,,,
2145444302,2145444314,0,5690164,False,North Echo Canyon Circle,residential,15 mph,47.69,"LINESTRING (-111.9756484 33.5222611, -111.9756672 33.5226897)",,,private,,,
2145444302,41514778,0,5690164,False,North Echo Canyon Circle,residential,15 mph,6.877,"LINESTRING (-111.9756484 33.5222611, -111.9756362 33.5222001)",,,private,,,
2145444303,1690504304,0,257859759,False,North Echo Canyon Circle,residential,15 mph,7.688,"LINESTRING (-111.9754858 33.5222729, -111.9754166 33.522311)",,,private,,,
2145444303,41514778,0,257859759,False,North Echo Canyon Circle,residential,15 mph,16.122,"LINESTRING (-111.9754858 33.5222729, -111.9756362 33.5222001)",,,private,,,
2145444305,1690504331,0,156818022,True,North Echo Canyon Circle,residential,15 mph,5.942,"LINESTRING (-111.9750029 33.5224861, -111.9749389 33.522489)",,,private,,,
2145444306,1690504357,0,156818024,True,North Echo Canyon Circle,residential,15 mph,11.543,"LINESTRING (-111.9750567 33.52258, -111.9751812 33.5225782)",,,private,,,
2145444314,42652701,0,5690164,False,North Echo Canyon Circle,residential,15 mph,30.601,"LINESTRING (-111.9756672 33.5226897, -111.9756761 33.5229648)",,,private,,,
2145444314,2145444302,0,5690164,False,North Echo Canyon Circle,residential,15 mph,47.69,"LINESTRING (-111.9756672 33.5226897, -111.9756484 33.5222611)",,,private,,,
2145444325,2145444327,0,204546678,False,North Echo Canyon Circle,residential,15 mph,1.036,"LINESTRING (-111.9756437 33.5229667, -111.9756333 33.5229701)",,,private,,,
2145444325,42652701,0,204546678,False,North Echo Canyon Circle,residential,15 mph,3.011,"LINESTRING (-111.9756437 33.5229667, -111.9756761 33.5229648)",,,private,,,
2145444326,42652701,0,204546678,False,North Echo Canyon Circle,residential,15 mph,3.567,"LINESTRING (-111.9757145 33.5229669, -111.9756761 33.5229648)",,,private,,,
2145444326,2145444331,0,204546678,False,North Echo Canyon Circle,residential,15 mph,4.537,"LINESTRING (-111.9757145 33.5229669, -111.9757561 33.5229884)",,,private,,,
2145444327,2145444330,0,204546678,False,North Echo Canyon Circle,residential,15 mph,1.61,"LINESTRING (-111.9756333 33.5229701, -111.9756181 33.5229771)",,,private,,,
2145444327,2145444325,0,204546678,False,North Echo Canyon Circle,residential,15 mph,1.036,"LINESTRING (-111.9756333 33.5229701, -111.9756437 33.5229667)",,,private,,,
2145444330,2145444332,0,204546678,False,North Echo Canyon Circle,residential,15 mph,2.628,"LINESTRING (-111.9756181 33.5229771, -111.9755966 33.5229925)",,,private,,,
2145444330,2145444327,0,204546678,False,North Echo Canyon Circle,residential,15 mph,1.61,"LINESTRING (-111.9756181 33.5229771, -111.9756333 33.5229701)",,,private,,,
2145444331,2145444326,0,204546678,False,North Echo Canyon Circle,residential,15 mph,4.537,"LINESTRING (-111.9757561 33.5229884, -111.9757145 33.5229669)",,,private,,,
2145444331,2145444333,0,204546678,False,North Echo Canyon Circle,residential,15 mph,4.702,"LINESTRING (-111.9757561 33.5229884, -111.9757831 33.5230242)",,,private,,,
2145444332,2145444334,0,204546678,False,North Echo Canyon Circle,residential,15 mph,4.163,"LINESTRING (-111.9755966 33.5229925, -111.9755741 33.5230249)",,,private,,,
2145444332,2145444330,0,204546678,False,North Echo Canyon Circle,residential,15 mph,2.628,"LINESTRING (-111.9755966 33.5229925, -111.9756181 33.5229771)",,,private,,,
2145444333,2145444331,0,204546678,False,North Echo Canyon Circle,residential,15 mph,4.702,"LINESTRING (-111.9757831 33.5230242, -111.9757561 33.5229884)",,,private,,,
2145444333,2145444335,0,204546678,False,North Echo Canyon Circle,residential,15 mph,3.926,"LINESTRING (-111.9757831 33.5230242, -111.9757887 33.5230592)",,,private,,,
2145444334,2145444336,0,204546678,False,North Echo Canyon Circle,residential,15 mph,5.072,"LINESTRING (-111.9755741 33.5230249, -111.9755703 33.5230704)",,,private,,,
2145444334,2145444332,0,204546678,False,North Echo Canyon Circle,residential,15 mph,4.163,"LINESTRING (-111.9755741 33.5230249, -111.9755966 33.5229925)",,,private,,,
2145444335,2145444333,0,204546678,False,North Echo Canyon Circle,residential,15 mph,3.926,"LINESTRING (-111.9757887 33.5230592, -111.9757831 33.5230242)",,,private,,,
2145444335,2145444338,0,204546678,False,North Echo Canyon Circle,residential,15 mph,4.649,"LINESTRING (-111.9757887 33.5230592, -111.9757745 33.5230993)",,,private,,,
2145444336,2145444339,0,204546678,False,North Echo Canyon Circle,residential,15 mph,4.061,"LINESTRING (-111.9755703 33.5230704, -111.9755866 33.5231043)",,,private,,,
2145444336,2145444334,0,204546678,False,North Echo Canyon Circle,residential,15 mph,5.072,"LINESTRING (-111.9755703 33.5230704, -111.9755741 33.5230249)",,,private,,,
2145444338,2145444335,0,204546678,False,North Echo Canyon Circle,residential,15 mph,4.649,"LINESTRING (-111.9757745 33.5230993, -111.9757887 33.5230592)",,,private,,,
2145444338,2145444345,0,204546678,False,North Echo Canyon Circle,residential,15 mph,5.957,"LINESTRING (-111.9757745 33.5230993, -111.9757278 33.5231361)",,,private,,,
2145444339,2145444340,0,204546678,False,North Echo Canyon Circle,residential,15 mph,2.537,"LINESTRING (-111.9755866 33.5231043, -111.9756043 33.5231217)",,,private,,,
2145444339,2145444336,0,204546678,False,North Echo Canyon Circle,residential,15 mph,4.061,"LINESTRING (-111.9755866 33.5231043, -111.9755703 33.5230704)",,,private,,,
2145444340,2145444342,0,204546678,False,North Echo Canyon Circle,residential,15 mph,1.553,"LINESTRING (-111.9756043 33.5231217, -111.9756175 33.5231303)",,,private,,,
2145444340,2145444339,0,204546678,False,North Echo Canyon Circle,residential,15 mph,2.537,"LINESTRING (-111.9756043 33.5231217, -111.9755866 33.5231043)",,,private,,,
2145444342,2145444343,0,204546678,False,North Echo Canyon Circle,residential,15 mph,1.002,"LINESTRING (-111.9756175 33.5231303, -111.9756268 33.5231349)",,,private,,,
2145444342,2145444340,0,204546678,False,North Echo Canyon Circle,residential,15 mph,1.553,"LINESTRING (-111.9756175 33.5231303, -111.9756043 33.5231217)",,,private,,,
2145444343,2145444346,0,204546678,False,North Echo Canyon Circle,residential,15 mph,4.035,"LINESTRING (-111.9756268 33.5231349, -111.9756685 33.5231453)",,,private,,,
2145444343,2145444342,0,204546678,False,North Echo Canyon Circle,residential,15 mph,1.002,"LINESTRING (-111.9756268 33.5231349, -111.9756175 33.5231303)",,,private,,,
2145444345,2145444338,0,204546678,False,North Echo Canyon Circle,residential,15 mph,5.957,"LINESTRING (-111.9757278 33.5231361, -111.9757745 33.5230993)",,,private,,,
2145444345,2145444346,0,204546678,False,North Echo Canyon Circle,residential,15 mph,5.591,"LINESTRING (-111.9757278 33.5231361, -111.9756685 33.5231453)",,,private,,,
2145444346,2145444345,0,204546678,False,North Echo Canyon Circle,residential,15 mph,5.591,"LINESTRING (-111.9756685 33.5231453, -111.9757278 33.5231361)",,,private,,,
2145444346,2145444343,0,204546678,False,North Echo Canyon Circle,residential,15 mph,4.035,"LINESTRING (-111.9756685 33.5231453, -111.9756268 33.5231349)",,,private,,,
2146134840,2633079115,0,156818024,True,North Echo Canyon Circle,residential,15 mph,5.17,"LINESTRING (-111.9748389 33.5226065, -111.9748893 33.5225866)",,,private,,,
2161955201,2927816227,0,5604500,True,South Arizona Grand Parkway,tertiary,15 mph,23.094,"LINESTRING (-111.9719569 33.3770708, -111.9719398 33.377278)",1,,,,,
2169145785,2633079074,0,206867745,False,North Echo Canyon Drive,residential,15 mph,68.729,"LINESTRING (-111.9767467 33.5201505, -111.9774006 33.5204418)",2,,private,,,
2169145785,1690504193,0,258422369,False,North Echo Canyon Drive,residential,15 mph,17.537,"LINESTRING (-111.9767467 33.5201505, -111.9766571 33.5202894)",2,,private,,,
2169145785,1690504189,0,258422369,False,North Echo Canyon Drive,residential,15 mph,15.833,"LINESTRING (-111.9767467 33.5201505, -111.976822 33.5200227)",2,,private,,,
2169145787,4827914512,0,206867746,False,North Echo Canyon Circle,residential,15 mph,3.822,"LINESTRING (-111.9767778 33.5205486, -111.9768042 33.520575)",2,,private,,,
2169145787,41514774,0,206867746,False,North Echo Canyon Circle,residential,15 mph,23.29,"LINESTRING (-111.9767778 33.5205486, -111.9765687 33.5204325)",2,,private,,,
2169164206,2637775851,0,206869657,False,North Echo Canyon Drive,residential,15 mph,4.97,"LINESTRING (-111.9775461 33.51956, -111.9775461 33.5196047)",2,,private,,,
2169164208,2637775851,0,206869657,False,North Echo Canyon Drive,residential,15 mph,59.08,"LINESTRING (-111.9769088 33.5196024, -111.9775461 33.5196047)",2,,private,,,
2169164208,1690504173,0,258422369,False,North Echo Canyon Drive,residential,15 mph,31.004,"LINESTRING (-111.9769088 33.5196024, -111.9768953 33.519881)",2,,private,,,
2169301714,42508252,0,26624376,False,North Echo Canyon Lane,residential,15 mph,6.423,"LINESTRING (-111.9771346 33.5226853, -111.977082 33.5227229)",2,,private,,,
2169301714,2633195204,0,26624376,False,North Echo Canyon Lane,residential,15 mph,18.904,"LINESTRING (-111.9771346 33.5226853, -111.9773274 33.5226299)",2,,private,,,
2169301714,2169301715,0,206878499,False,North Echo Canyon Lane,residential,15 mph,55.671,"LINESTRING (-111.9771346 33.5226853, -111.9766108 33.5224404)",2,,private,,,
2169301715,2169301714,0,206878499,False,North Echo Canyon Lane,residential,15 mph,55.671,"LINESTRING (-111.9766108 33.5224404, -111.9771346 33.5226853)",2,,private,,,
2169338888,2169338891,0,206886726,False,North Echo Canyon Drive,service,15 mph,33.071,"LINESTRING (-111.9763713 33.5199622, -111.976728 33.5199666)",2,,private,,,
2169338888,2169338890,0,206886726,False,North Echo Canyon Drive,service,15 mph,16.502,"LINESTRING (-111.9763713 33.5199622, -111.9762184 33.5200382)",2,,private,,,
2169338889,1690504189,0,258422369,False,North Echo Canyon Drive,residential,15 mph,8.751,"LINESTRING (-111.9768649 33.5199526, -111.976822 33.5200227)",2,,private,,,
2169338889,1690504179,0,258422369,False,North Echo Canyon Drive,residential,15 mph,4.837,"LINESTRING (-111.9768649 33.5199526, -111.9768865 33.519913)",2,,private,,,
2169338890,2169338888,0,206886726,False,North Echo Canyon Drive,service,15 mph,16.502,"LINESTRING (-111.9762184 33.5200382, -111.9763713 33.5199622)",2,,private,,,
2169338891,1690504189,0,206886726,False,North Echo Canyon Drive,service,15 mph,10.717,"LINESTRING (-111.976728 33.5199666, -111.976822 33.5200227)",2,,private,,,
2169338891,2169338888,0,206886726,False,North Echo Canyon Drive,service,15 mph,33.071,"LINESTRING (-111.976728 33.5199666, -111.9763713 33.5199622)",2,,private,,,
2169415287,1690504206,0,206885184,False,North Echo Canyon Circle,residential,15 mph,66.881,"LINESTRING (-111.974662 33.5201062, -111.9752895 33.520403)",,,private,,,
2169415287,2633079054,0,257847261,False,North Echo Canyon Circle,residential,15 mph,3.592,"LINESTRING (-111.974662 33.5201062, -111.9746711 33.5200748)",,,private,,,
2169415287,2633079056,0,257847261,False,North Echo Canyon Circle,residential,15 mph,1.875,"LINESTRING (-111.974662 33.5201062, -111.9746523 33.520121)",,,private,,,
2169419977,292021410,0,206885420,False,North Echo Canyon Circle,residential,15 mph,56.122,"LINESTRING (-111.9746042 33.5210004, -111.9752096 33.5210018)",,,private,,,
2169419977,2169697948,0,206885420,False,North Echo Canyon Circle,residential,15 mph,12.051,"LINESTRING (-111.9746042 33.5210004, -111.974609 33.5208921)",,,private,,,
2169428030,292021409,0,5675475,False,North Echo Canyon Circle,residential,15 mph,4.139,"LINESTRING (-111.9752559 33.5216283, -111.9752337 33.521596)",,,private,,,
2169428030,2145444299,0,5675475,False,North Echo Canyon Circle,residential,15 mph,8.904,"LINESTRING (-111.9752559 33.5216283, -111.9753036 33.5216978)",,,private,,,
2169428030,2169428031,0,206885984,False,North Echo Canyon Circle,residential,15 mph,32.482,"LINESTRING (-111.9752559 33.5216283, -111.974947 33.5217662)",,,private,,,
2169428031,2169428030,0,206885984,False,North Echo Canyon Circle,residential,15 mph,32.482,"LINESTRING (-111.974947 33.5217662, -111.9752559 33.5216283)",,,private,,,
2169697947,2169697949,0,206906915,False,North Echo Canyon Drive,residential,15 mph,59.518,"LINESTRING (-111.9775577 33.5214864, -111.9770186 33.5211957)",2,,private,,,
2169697948,2169419977,0,206885420,False,North Echo Canyon Circle,residential,15 mph,12.051,"LINESTRING (-111.974609 33.5208921, -111.9746042 33.5210004)",,,private,,,
2169697949,292021403,0,206906915,False,North Echo Canyon Drive,residential,15 mph,17.35,"LINESTRING (-111.9770186 33.5211957, -111.9768315 33.5211918)",2,,private,,,
2169697949,2169697947,0,206906915,False,North Echo Canyon Drive,residential,15 mph,59.518,"LINESTRING (-111.9770186 33.5211957, -111.9775577 33.5214864)",2,,private,,,
2169699519,292021410,0,5675475,False,North Echo Canyon Circle,residential,15 mph,27.566,"LINESTRING (-111.9752115 33.5212497, -111.9752096 33.5210018)",,,private,,,
2169699519,2145444298,0,5675475,False,North Echo Canyon Circle,residential,15 mph,27.677,"LINESTRING (-111.9752115 33.5212497, -111.9752096 33.5214986)",,,private,,,
2222510160,6652664329,0,212400335,False,,service,15 mph,15.028,"LINESTRING (-112.0737744 33.6343931, -112.0738715 33.6345014)",2,emergency_access,,,,
2222510172,2683008762,0,707994050,False,,service,15 mph,51.839,"LINESTRING (-112.0740427 33.6346925, -112.0740419 33.6351587)",2,parking_aisle,,,,
2222510172,6652664330,0,707994050,False,,service,15 mph,23.942,"LINESTRING (-112.0740427 33.6346925, -112.0738881 33.6345199)",2,parking_aisle,,,,
2222510212,2685506952,0,212400331,False,,service,15 mph,9.607,"LINESTRING (-112.0730992 33.6354567, -112.0731949 33.6354901)",2,parking_aisle,,,,
2222510212,2222510213,0,212400331,False,,service,15 mph,7.237,"LINESTRING (-112.0730992 33.6354567, -112.0730213 33.6354621)",2,parking_aisle,,,,
2222510213,2222510212,0,212400331,False,,service,15 mph,7.237,"LINESTRING (-112.0730213 33.6354621, -112.0730992 33.6354567)",2,parking_aisle,,,,
2222510213,2683008771,0,212400331,False,,service,15 mph,7.414,"LINESTRING (-112.0730213 33.6354621, -112.072955 33.6354995)",2,parking_aisle,,,,
2222510215,2683008771,0,212400331,False,,service,15 mph,4.25,"LINESTRING (-112.0729207 33.6355249, -112.072955 33.6354995)",2,parking_aisle,,,,
2222510215,2685506954,0,212400331,False,,service,15 mph,3.443,"LINESTRING (-112.0729207 33.6355249, -112.0729007 33.635551)",2,parking_aisle,,,,
2222510227,2683008776,0,212400331,False,,service,15 mph,7.932,"LINESTRING (-112.0740434 33.6357403, -112.073959 33.635728)",2,parking_aisle,,,,
2222510227,2683008777,0,707994050,False,,service,15 mph,12.827,"LINESTRING (-112.0740434 33.6357403, -112.0740476 33.6358556)",2,parking_aisle,,,,
2222510227,2683008762,0,707994050,False,,service,15 mph,64.671,"LINESTRING (-112.0740434 33.6357403, -112.0740419 33.6351587)",2,parking_aisle,,,,
2222510240,2222510256,0,212400323,False,,service,15 mph,52.313,"LINESTRING (-112.0719722 33.6361013, -112.072315 33.6364753)",2,parking_aisle,,,,
2222510252,2683008775,0,212400331,False,,service,15 mph,66.681,"LINESTRING (-112.0725811 33.6362807, -112.0728201 33.635715)",2,parking_aisle,,,,
2222510252,2222510256,0,212400331,False,,service,15 mph,32.789,"LINESTRING (-112.0725811 33.6362807, -112.072315 33.6364753)",2,parking_aisle,,,,
2222510256,2683008788,0,212400323,False,,service,15 mph,69.987,"LINESTRING (-112.072315 33.6364753, -112.0727734 33.6369758)",2,parking_aisle,,,,
2222510256,2222510240,0,212400323,False,,service,15 mph,52.313,"LINESTRING (-112.072315 33.6364753, -112.0719722 33.6361013)",2,parking_aisle,,,,
2222510256,2222510252,0,212400331,False,,service,15 mph,32.789,"LINESTRING (-112.072315 33.6364753, -112.0725811 33.6362807)",2,parking_aisle,,,,
2222510259,2683008780,0,212400296,False,,service,15 mph,33.054,"LINESTRING (-112.0740439 33.636537, -112.0737026 33.6366243)",2,parking_aisle,,,,
2222510259,2683008781,0,707994050,False,,service,15 mph,13.377,"LINESTRING (-112.0740439 33.636537, -112.0740426 33.6366573)",2,parking_aisle,,,,
2222510259,2683008777,0,707994050,False,,service,15 mph,75.769,"LINESTRING (-112.0740439 33.636537, -112.0740476 33.6358556)",2,parking_aisle,,,,
2222510260,2683008780,0,212400296,False,,service,15 mph,44.518,"LINESTRING (-112.0732484 33.6367558, -112.0737026 33.6366243)",2,parking_aisle,,,,
2222510260,2683008785,0,212400296,False,,service,15 mph,25.406,"LINESTRING (-112.0732484 33.6367558, -112.073027 33.6368908)",2,parking_aisle,,,,
2222510261,2683008785,0,212400296,False,,service,15 mph,24.397,"LINESTRING (-112.0728091 33.6370142, -112.073027 33.6368908)",2,parking_aisle,,,,
2222510261,2222510264,0,212400323,False,,service,15 mph,71.413,"LINESTRING (-112.0728091 33.6370142, -112.0728247 33.6376563)",2,parking_aisle,,,,
