u,v,key,osmid,name,highway,oneway,length,geometry,bridge,lanes,width,tunnel,maxspeed,junction,ref,access
2281481882,1937293224,0,646565094,,cycleway,False,11.272,"LINESTRING (19.072348 47.4403255, 19.0723321 47.4402247)",,,,,,,,
2281481883,2281481884,0,215061100,,cycleway,False,6.996,"LINESTRING (19.0721953 47.4403309, 19.0721023 47.4403321)",,,,,,,,
2281481883,2281481882,0,215061100,,cycleway,False,11.5,"LINESTRING (19.0721953 47.4403309, 19.072348 47.4403255)",,,,,,,,
2281481884,2281481881,0,215061100,,cycleway,False,8.063,"LINESTRING (19.0721023 47.4403321, 19.0720487 47.4402693)",,,,,,,,
2281481884,2281481883,0,215061100,,cycleway,False,6.996,"LINESTRING (19.0721023 47.4403321, 19.0721953 47.4403309)",,,,,,,,
2281483176,84685564,0,264978931,,cycleway,False,5.377,"LINESTRING (19.0729413 47.4382419, 19.0729958 47.4382732)",,,,,,,,
2281483176,1937293093,0,264978931,,cycleway,False,3.128,"LINESTRING (19.0729413 47.4382419, 19.0729101 47.4382233)",,,,,,,,
2281811275,2281811279,0,237575584,,cycleway,False,3.723,"LINESTRING (19.1470973 47.504762, 19.1471153 47.5047308)",,,,,,,,
2281811279,2281811275,0,237575584,,cycleway,False,3.723,"LINESTRING (19.1471153 47.5047308, 19.1470973 47.504762)",,,,,,,,
2281811279,1944975148,0,237575584,,cycleway,False,16.8,"LINESTRING (19.1471153 47.5047308, 19.1473282 47.5046845)",,,,,,,,
2283442221,1737620758,0,299923608,,cycleway,False,12.641,"LINESTRING (19.2345511 47.4839437, 19.2343868 47.4839681)",,,,,,,,
2283442221,3919311084,0,299923612,,cycleway,False,22.615,"LINESTRING (19.2345511 47.4839437, 19.2348462 47.4839038)",,,,,,,,
2283442224,1737620758,0,299923608,,cycleway,False,10.417,"LINESTRING (19.2342483 47.483972, 19.2343868 47.4839681)",,,,,,,,
2283442224,1935628884,0,299923608,,cycleway,False,71.962,"LINESTRING (19.2342483 47.483972, 19.2333055 47.4840855)",,,,,,,,
2283490697,2445084511,0,440077979,,cycleway,False,3.484,"LINESTRING (19.0596082 47.4843605, 19.0596061 47.4843918)",,,,,,,,
2283490697,5768298475,0,440077979,,cycleway,False,3.355,"LINESTRING (19.0596082 47.4843605, 19.0596306 47.4843344)",,,,,,,,
2283490703,5768298476,0,236483263,,cycleway,False,5.439,"LINESTRING (19.059411 47.4845611, 19.0593609 47.4845964)",,,,,,,,
2283490703,2445084516,0,236483263,,cycleway,False,14.713,"LINESTRING (19.059411 47.4845611, 19.0595448 47.4844645)",,,,,,,,
2283490705,7731975918,0,828220679,,cycleway,False,1.484,"LINESTRING (19.059368 47.484633, 19.0593745 47.4846456)",,,,,,,,
2283490705,5768298476,0,828220679,,cycleway,False,4.105,"LINESTRING (19.059368 47.484633, 19.0593609 47.4845964)",,,,,,,,
2283490708,7731975919,0,828220678,,cycleway,False,4.592,"LINESTRING (19.0594719 47.4847395, 19.0594331 47.4847076)",,,,,,,,
2283490709,2445084508,0,440077979,,cycleway,False,18.392,"LINESTRING (19.0596486 47.4841465, 19.0596399 47.4843118)",,,,,,,,
2283490709,2283490718,0,440077979,,cycleway,False,11.495,"LINESTRING (19.0596486 47.4841465, 19.0597363 47.4840618)",,,,,,,,
2283490718,2283490709,0,440077979,,cycleway,False,11.495,"LINESTRING (19.0597363 47.4840618, 19.0596486 47.4841465)",,,,,,,,
2283490718,1987072226,0,440077979,,cycleway,False,217.883,"LINESTRING (19.0597363 47.4840618, 19.0617765 47.4826695)",,,,,,,,
2284276942,514868409,0,412985320,,cycleway,False,7.862,"LINESTRING (19.0657751 47.4193206, 19.0658422 47.4193748)",,,,,,,,
2284276942,1318819056,0,629927911,,cycleway,False,145.916,"LINESTRING (19.0657751 47.4193206, 19.0644743 47.4183473)",,,,,,,,
2284309754,514868405,0,41771890,,cycleway,False,5.463,"LINESTRING (19.0618959 47.4163034, 19.0619606 47.4163257)",,,,,,,,
2284309754,1945984535,0,41771890,,cycleway,False,4.036,"LINESTRING (19.0618959 47.4163034, 19.0618456 47.4162908)",,,,,,,,
2284651714,1945984560,0,412985318,,cycleway,False,4.133,"LINESTRING (19.0672236 47.420523, 19.0672719 47.4205053)",,,,,,,,
2284651714,514868419,0,412985318,,cycleway,False,2.617,"LINESTRING (19.0672236 47.420523, 19.067193 47.4205118)",,,,,,,,
2286030145,276245876,0,25348264,,cycleway,False,29.424,"LINESTRING (19.0542825 47.499102, 19.0539018 47.4990398)",,,,,,,,
2286030145,276245873,0,25348264,,cycleway,False,18.652,"LINESTRING (19.0542825 47.499102, 19.0545228 47.4991442)",,,,,,,,
2286210838,685050583,0,409756589,,cycleway,False,7.712,"LINESTRING (19.0423849 47.430654, 19.0424579 47.4306053)",,,,,,,,
2286559800,599654691,0,219505860,,cycleway,False,2.463,"LINESTRING (19.0461559 47.556994, 19.0461582 47.5570161)",,,,,,,,
2286559800,5707527342,0,384591915,,cycleway,False,13.16,"LINESTRING (19.0461559 47.556994, 19.0461445 47.5568759)",,,,,,,,
2286639958,514868454,0,264982945,,cycleway,False,3.988,"LINESTRING (19.0729648 47.4203614, 19.0730031 47.4203366)",,,,,,,,
2286639958,514868450,0,264982945,,cycleway,False,12.238,"LINESTRING (19.0729648 47.4203614, 19.0728452 47.420436)",,,,,,,,
2288342752,4143087147,0,264982940,,cycleway,False,11.118,"LINESTRING (19.065907 47.4194205, 19.0660128 47.4194903)",,,,,,,,
2288342752,514868409,0,528944693,,cycleway,False,7.042,"LINESTRING (19.065907 47.4194205, 19.0658422 47.4193748)",,,,,,,,
2290198185,4123602409,0,299343519,,cycleway,False,5.642,"LINESTRING (19.1274632 47.46538, 19.1273884 47.4653758)",,,,,,,,
2290198185,1447714494,0,299343519,,cycleway,False,4.946,"LINESTRING (19.1274632 47.46538, 19.1275185 47.4653559)",,,,,,,,
2290198187,4123602401,0,299343519,,cycleway,False,14.183,"LINESTRING (19.1283084 47.4649027, 19.12815 47.464972)",,,,,,,,
2290198187,1447714466,0,299344030,,cycleway,False,8.52,"LINESTRING (19.1283084 47.4649027, 19.1284028 47.4648603)",,,,,,,,
2290198188,2290198193,0,781339263,,cycleway,False,67.298,"LINESTRING (19.1272775 47.4638872, 19.1279159 47.4643115)",,,,,,,,
2290198188,2290198191,0,781339263,,cycleway,False,9.424,"LINESTRING (19.1272775 47.4638872, 19.127299 47.4638037)",,,,,,,,
2290198191,2599748087,0,219889425,,cycleway,False,5.896,"LINESTRING (19.127299 47.4638037, 19.1272525 47.463761)",,,,,,,,
2290198191,2290198188,0,781339263,,cycleway,False,9.424,"LINESTRING (19.127299 47.4638037, 19.1272775 47.4638872)",,,,,,,,
2290198192,5560741542,0,299343519,,cycleway,False,6.827,"LINESTRING (19.1263429 47.4655839, 19.1262711 47.4656215)",,,,,,,,
2290198192,3308762416,0,299343519,,cycleway,False,8.783,"LINESTRING (19.1263429 47.4655839, 19.1264517 47.4655551)",,,,,,,,
2290198193,3033299487,0,781339263,,cycleway,False,25.058,"LINESTRING (19.1279159 47.4643115, 19.1281674 47.4644594)",,,,,,,,
2290198193,2290198188,0,781339263,,cycleway,False,67.298,"LINESTRING (19.1279159 47.4643115, 19.1272775 47.4638872)",,,,,,,,
2291165500,1664494311,0,699797427,,cycleway,False,34.154,"LINESTRING (19.1647647 47.5063473, 19.1652006 47.5064347)",,,,,,,,
2291165500,1664494306,0,699797427,,cycleway,False,5.704,"LINESTRING (19.1647647 47.5063473, 19.1646919 47.5063327)",,,,,,,,
2291165501,1664494317,0,699797427,,cycleway,False,6.138,"LINESTRING (19.1654105 47.5064436, 19.1654922 47.5064448)",,,,,,,,
2291165501,1664494313,0,699797427,,cycleway,False,9.211,"LINESTRING (19.1654105 47.5064436, 19.1652879 47.5064419)",,,,,,,,
2291377330,2938148136,0,270723151,,cycleway,False,8.086,"LINESTRING (19.242628 47.4209387, 19.2425248 47.420959)",,,,,,,,
2292000610,88169411,0,180751776,,cycleway,False,6.244,"LINESTRING (19.0441876 47.5340257, 19.0442322 47.5340731)",,,,,,,,
2292000610,811930420,0,180751776,,cycleway,False,13.81,"LINESTRING (19.0441876 47.5340257, 19.0440889 47.5339209)",,,,,,,,
2292478575,2219288801,0,220129597,,cycleway,False,17.275,"LINESTRING (19.0758887 47.4363241, 19.0761054 47.4362726)",,,,,,,,
2292478575,2292478577,0,220129597,,cycleway,False,9.483,"LINESTRING (19.0758887 47.4363241, 19.0757793 47.4363665)",,,,,,,,
2292478577,2292478575,0,220129597,,cycleway,False,9.483,"LINESTRING (19.0757793 47.4363665, 19.0758887 47.4363241)",,,,,,,,
2292478577,5520071297,0,220129597,,cycleway,False,203.265,"LINESTRING (19.0757793 47.4363665, 19.073815 47.437622)",,,,,,,,
2292478592,7136378114,0,220129597,,cycleway,False,19.417,"LINESTRING (19.073599 47.4377795, 19.0737746 47.4376515)",,,,,,,,
2292478592,2292478594,0,220129597,,cycleway,False,33.035,"LINESTRING (19.073599 47.4377795, 19.0732922 47.4379921)",,,,,,,,
2292478594,2292478592,0,220129597,,cycleway,False,33.035,"LINESTRING (19.0732922 47.4379921, 19.073599 47.4377795)",,,,,,,,
2292478594,5520071300,0,220129597,,cycleway,False,18.486,"LINESTRING (19.0732922 47.4379921, 19.0730703 47.4380636)",,,,,,,,
2292504166,2701425381,0,212024886,,cycleway,False,2.513,"LINESTRING (19.0760757 47.4350381, 19.0760423 47.4350388)",,,,,,,,
2292504166,2701425371,0,212024886,,cycleway,False,13.332,"LINESTRING (19.0760757 47.4350381, 19.0762527 47.4350317)",,,,,,,,
2292504168,2921594416,0,264978922,,cycleway,False,69.077,"LINESTRING (19.0761086 47.4356787, 19.0760443 47.435059)",,,,,,,,
2292504168,2292504169,0,264978922,,cycleway,False,4.369,"LINESTRING (19.0761086 47.4356787, 19.0761421 47.4357108)",,,,,,,,
2292504169,2292504168,0,264978922,,cycleway,False,4.369,"LINESTRING (19.0761421 47.4357108, 19.0761086 47.4356787)",,,,,,,,
2292504169,2292504171,0,264978922,,cycleway,False,4.789,"LINESTRING (19.0761421 47.4357108, 19.0761458 47.4357538)",,,,,,,,
2292504171,2292504169,0,264978922,,cycleway,False,4.789,"LINESTRING (19.0761458 47.4357538, 19.0761421 47.4357108)",,,,,,,,
2292504171,2292504172,0,264978922,,cycleway,False,3.381,"LINESTRING (19.0761458 47.4357538, 19.0761469 47.4357842)",,,,,,,,
2292504172,2292504173,0,220129597,,cycleway,False,24.647,"LINESTRING (19.0761469 47.4357842, 19.07617 47.4360053)",,,,,,,,
2292504172,2292504171,0,264978922,,cycleway,False,3.381,"LINESTRING (19.0761469 47.4357842, 19.0761458 47.4357538)",,,,,,,,
2292504173,2292504172,0,220129597,,cycleway,False,24.647,"LINESTRING (19.07617 47.4360053, 19.0761469 47.4357842)",,,,,,,,
2292504173,2292504174,0,220129597,,cycleway,False,10.24,"LINESTRING (19.07617 47.4360053, 19.0761787 47.4360972)",,,,,,,,
2292504174,2292504173,0,220129597,,cycleway,False,10.24,"LINESTRING (19.0761787 47.4360972, 19.07617 47.4360053)",,,,,,,,
2292504174,2292504175,0,220129597,,cycleway,False,6.102,"LINESTRING (19.0761787 47.4360972, 19.0762336 47.4361376)",,,,,,,,
2292504175,2292504174,0,220129597,,cycleway,False,6.102,"LINESTRING (19.0762336 47.4361376, 19.0761787 47.4360972)",,,,,,,,
2292504175,2292504176,0,220129597,,cycleway,False,5.112,"LINESTRING (19.0762336 47.4361376, 19.0762609 47.4361797)",,,,,,,,
2292504176,2292504175,0,220129597,,cycleway,False,5.112,"LINESTRING (19.0762609 47.4361797, 19.0762336 47.4361376)",,,,,,,,
2292504176,2292504177,0,220129597,,cycleway,False,4.493,"LINESTRING (19.0762609 47.4361797, 19.0762398 47.4362175)",,,,,,,,
2292504177,2292504176,0,220129597,,cycleway,False,4.493,"LINESTRING (19.0762398 47.4362175, 19.0762609 47.4361797)",,,,,,,,
2292504177,2292504178,0,220129597,,cycleway,False,4.904,"LINESTRING (19.0762398 47.4362175, 19.0761839 47.4362402)",,,,,,,,
2292504178,2292504177,0,220129597,,cycleway,False,4.904,"LINESTRING (19.0761839 47.4362402, 19.0762398 47.4362175)",,,,,,,,
2292504178,2219288801,0,220129597,,cycleway,False,6.917,"LINESTRING (19.0761839 47.4362402, 19.0761054 47.4362726)",,,,,,,,
2294519322,5665900109,0,275178967,,cycleway,False,8.124,"LINESTRING (19.1192224 47.4835247, 19.1193293 47.4835138)",,,,,,,,
2294519322,5665902125,0,275178969,,cycleway,False,8.411,"LINESTRING (19.1192224 47.4835247, 19.1191111 47.4835327)",,,,,,,,
2294761178,990473687,0,85445545,,cycleway,False,4.14,"LINESTRING (19.2365769 47.4710871, 19.2365473 47.4711185)",,,,,,,,
2294761178,990473688,0,85445545,,cycleway,False,4.617,"LINESTRING (19.2365769 47.4710871, 19.2365706 47.4710458)",,,,,,,,
2294761198,990473653,0,85445545,,cycleway,False,16.495,"LINESTRING (19.2358943 47.4713948, 19.2358817 47.4715429)",,,,,,,,
2294761198,990473686,0,85445545,,cycleway,False,8.322,"LINESTRING (19.2358943 47.4713948, 19.2359465 47.4713288)",,,,,,,,
2296475833,1446663358,0,202156182,,cycleway,False,1.182,"LINESTRING (19.043626 47.5148324, 19.0436309 47.5148223)",yes,,,,,,,
2296475833,1446663361,0,570378105,,cycleway,False,5.737,"LINESTRING (19.043626 47.5148324, 19.0435503 47.5148393)",yes,,,,,,,
2296475834,1446663362,0,292332095,,cycleway,False,1.966,"LINESTRING (19.043448 47.5148517, 19.0434222 47.5148487)",yes,,,,,,,
2296475834,1446663361,0,292332095,,cycleway,False,7.806,"LINESTRING (19.043448 47.5148517, 19.0435503 47.5148393)",yes,,,,,,,
2296475836,5066001468,0,59312073,,cycleway,False,3.982,"LINESTRING (19.0383948 47.5152966, 19.0384154 47.5153296)",,,,,,,,
2296475836,3943428055,0,220535796,,cycleway,False,9.875,"LINESTRING (19.0383948 47.5152966, 19.0384058 47.5152081)",,,,,,,,
2298091607,1319852107,0,264982938,,cycleway,False,6.947,"LINESTRING (19.0639229 47.4179037, 19.0639849 47.41795)",,,,,,,,
2298091607,2706302044,0,264982938,,cycleway,False,156.338,"LINESTRING (19.0639229 47.4179037, 19.0625851 47.4168279)",,,,,,,,
2304065028,1975716752,0,265344792,,cycleway,False,4.384,"LINESTRING (19.0397592 47.5152586, 19.0398173 47.5152624)",,,,,,,,
2304065028,1975716704,0,265344792,,cycleway,False,10.387,"LINESTRING (19.0397592 47.5152586, 19.0396218 47.5152479)",,,,,,,,
2304065044,2072433038,0,265344791,,cycleway,False,4.495,"LINESTRING (19.0396018 47.5161889, 19.0396158 47.5161496)",,,,,,,,
2304065044,698790910,0,265344791,,cycleway,False,49.694,"LINESTRING (19.0396018 47.5161889, 19.0394476 47.5166235)",,,,,,,,
2305813406,3439043752,0,112552843,,cycleway,False,0.491,"LINESTRING (19.0400832 47.5272634, 19.0400768 47.5272643)",,,,,,,,
2305813406,3984520135,0,112552843,,cycleway,False,1.654,"LINESTRING (19.0400832 47.5272634, 19.0401048 47.5272605)",,,,,,,,
2315295013,321858028,0,503803716,Árpád híd,cycleway,False,4.221,"LINESTRING (19.054597 47.5374962, 19.0545436 47.5375081)",yes,,,,,,,
2315295013,725159132,0,503803716,Árpád híd,cycleway,False,7.442,"LINESTRING (19.054597 47.5374962, 19.0546902 47.5374734)",yes,,,,,,,
2321922927,2599748062,0,41771213,,cycleway,False,73.875,"LINESTRING (19.062077 47.4053128, 19.0627857 47.4057725)",,,,,,,,
2321922927,514860896,0,41771213,,cycleway,False,21.687,"LINESTRING (19.062077 47.4053128, 19.0618654 47.4051804)",,,,,,,,
2324415287,4914501532,0,266585567,,cycleway,False,24.131,"LINESTRING (19.0720413 47.4446401, 19.0720374 47.4448571)",,,,,,,,
2324415287,1937277897,0,447649894,,cycleway,False,48.248,"LINESTRING (19.0720413 47.4446401, 19.0720654 47.4442065)",,,,,,,,
2324415288,2324415289,0,266585568,,cycleway,False,250.997,"LINESTRING (19.0718938 47.4473326, 19.071782 47.4495886)",,,,,,,,
2324415288,2408614242,0,266585568,,cycleway,False,113.173,"LINESTRING (19.0718938 47.4473326, 19.0719567 47.4463157)",,,,,,,,
2324415289,2324415290,0,266585568,,cycleway,False,251.09,"LINESTRING (19.071782 47.4495886, 19.0716562 47.4518451)",,,,,,,,
2324415289,2324415288,0,266585568,,cycleway,False,250.997,"LINESTRING (19.071782 47.4495886, 19.0718938 47.4473326)",,,,,,,,
2324415290,2324415291,0,266585568,,cycleway,False,125.497,"LINESTRING (19.0716562 47.4518451, 19.0715889 47.4529728)",,,,,,,,
2324415290,2324415289,0,266585568,,cycleway,False,251.09,"LINESTRING (19.0716562 47.4518451, 19.071782 47.4495886)",,,,,,,,
2324415291,2324415292,0,266585568,,cycleway,False,125.31,"LINESTRING (19.0715889 47.4529728, 19.0715478 47.4540994)",,,,,,,,
2324415291,2324415290,0,266585568,,cycleway,False,125.497,"LINESTRING (19.0715889 47.4529728, 19.0716562 47.4518451)",,,,,,,,
2324415292,2324415295,0,266585568,,cycleway,False,204.678,"LINESTRING (19.0715478 47.4540994, 19.071449 47.4559389)",,,,,,,,
2324415292,2324415291,0,266585568,,cycleway,False,125.31,"LINESTRING (19.0715478 47.4540994, 19.0715889 47.4529728)",,,,,,,,
2324415295,1937259580,0,266585568,,cycleway,False,56.026,"LINESTRING (19.071449 47.4559389, 19.0714304 47.4564426)",,,,,,,,
2324415295,2324415292,0,266585568,,cycleway,False,204.678,"LINESTRING (19.071449 47.4559389, 19.0715478 47.4540994)",,,,,,,,
2325474700,3038670956,0,131898551,,cycleway,False,14.278,"LINESTRING (19.0707268 47.4330833, 19.0707376 47.4332115)",,,,,,,,
2325474700,3090564034,0,131898551,,cycleway,False,12.407,"LINESTRING (19.0707268 47.4330833, 19.0707174 47.4329719)",,,,,,,,
2328449293,4801745708,0,55730651,,cycleway,True,2.795,"LINESTRING (19.0584446 47.4761834, 19.0584814 47.476187)",,,,,,,,
2331715640,283703250,0,265868864,,cycleway,False,3.174,"LINESTRING (19.0936464 47.4420342, 19.0936839 47.4420211)",,,,,,,,
2331715640,283703249,0,265868864,,cycleway,False,1.867,"LINESTRING (19.0936464 47.4420342, 19.0936327 47.4420482)",,,,,,,,
2333420879,1664334678,0,282159936,,cycleway,False,19.739,"LINESTRING (19.1370113 47.502179, 19.1370498 47.5020034)",,,,,,,,
2354914880,418373351,0,59552726,,cycleway,False,4.526,"LINESTRING (19.0739521 47.4691224, 19.0740117 47.4691166)",,,,,,,,
2354914880,685059012,0,59552726,,cycleway,False,22.461,"LINESTRING (19.0739521 47.4691224, 19.0736587 47.4690841)",,,,,,,,
2363417440,5093155546,0,312665374,,cycleway,False,22.703,"LINESTRING (19.0393762 47.5142824, 19.0393944 47.5140786)",,,,,,,,
2363417440,288825260,0,312665374,,cycleway,False,13.834,"LINESTRING (19.0393762 47.5142824, 19.039314 47.5143995)",,,,,,,,
2369842975,1251658321,0,299441940,,cycleway,False,4.029,"LINESTRING (19.1120147 47.5707722, 19.1119932 47.5708054)",,,,,,,,
2369842975,1673435960,0,299441940,,cycleway,False,9.799,"LINESTRING (19.1120147 47.5707722, 19.1119734 47.5706886)",,,,,,,,
2369842976,501794705,0,299640851,,cycleway,False,6.852,"LINESTRING (19.1119641 47.570831, 19.1120378 47.5708674)",,,,,,,,
2369842976,1251658321,0,299640851,,cycleway,False,3.587,"LINESTRING (19.1119641 47.570831, 19.1119932 47.5708054)",,,,,,,,
2369890764,682211584,0,298653359,,cycleway,False,10.534,"LINESTRING (19.0906927 47.5957439, 19.0906889 47.5956492)",,,,,,,,
2369890764,2369890765,0,298653359,,cycleway,False,5.291,"LINESTRING (19.0906927 47.5957439, 19.0906968 47.5957914)",,,,,,,,
2369890765,2369890764,0,298653359,,cycleway,False,5.291,"LINESTRING (19.0906968 47.5957914, 19.0906927 47.5957439)",,,,,,,,
2369890765,279640771,0,298653359,,cycleway,False,4.904,"LINESTRING (19.0906968 47.5957914, 19.0907362 47.5958266)",,,,,,,,
2369890767,388062384,0,298653359,,cycleway,False,57.35,"LINESTRING (19.090972 47.5974941, 19.0908049 47.5969908)",,,,,,,,
2369890767,1363081109,0,298653359,,cycleway,False,28.489,"LINESTRING (19.090972 47.5974941, 19.091154 47.597719)",,,,,,,,
2369890768,2915433072,0,298653359,,cycleway,False,14.481,"LINESTRING (19.0945375 47.6016204, 19.0944621 47.6015005)",,,,,,,,
2369890768,2369890769,0,298653359,,cycleway,False,169.975,"LINESTRING (19.0945375 47.6016204, 19.0952019 47.6030819)",,,,,,,,
2369890769,2369890768,0,298653359,,cycleway,False,169.975,"LINESTRING (19.0952019 47.6030819, 19.0945375 47.6016204)",,,,,,,,
2369890769,2369890770,0,298653359,,cycleway,False,53.718,"LINESTRING (19.0952019 47.6030819, 19.0954435 47.6035367)",,,,,,,,
2369890770,2369890769,0,298653359,,cycleway,False,53.718,"LINESTRING (19.0954435 47.6035367, 19.0952019 47.6030819)",,,,,,,,
2369890770,2369890772,0,298653359,,cycleway,False,50.794,"LINESTRING (19.0954435 47.6035367, 19.0957398 47.6039475)",,,,,,,,
2369890772,2369890770,0,298653359,,cycleway,False,50.794,"LINESTRING (19.0957398 47.6039475, 19.0954435 47.6035367)",,,,,,,,
2369890772,388062378,0,298653359,,cycleway,False,120.703,"LINESTRING (19.0957398 47.6039475, 19.0965617 47.6048809)",,,,,,,,
2369890773,2369890775,0,35154510,,cycleway,False,3.991,"LINESTRING (19.0987297 47.6044036, 19.0987738 47.6044237)",,,2,,,,,
2369890773,2369890774,0,35154510,,cycleway,False,4.837,"LINESTRING (19.0987297 47.6044036, 19.0986657 47.6044091)",,,2,,,,,
2369890774,2369890773,0,35154510,,cycleway,False,4.837,"LINESTRING (19.0986657 47.6044091, 19.0987297 47.6044036)",,,2,,,,,
2369890774,388062376,0,35154510,,cycleway,False,135.416,"LINESTRING (19.0986657 47.6044091, 19.0971854 47.6051069)",,,2,,,,,
2369890775,2369890776,0,35154510,,cycleway,False,3.857,"LINESTRING (19.0987738 47.6044237, 19.0987892 47.6044568)",,,2,,,,,
2369890775,2369890773,0,35154510,,cycleway,False,3.991,"LINESTRING (19.0987738 47.6044237, 19.0987297 47.6044036)",,,2,,,,,
2369890776,2369890777,0,35154510,,cycleway,False,2.912,"LINESTRING (19.0987892 47.6044568, 19.098781 47.6044824)",,,2,,,,,
2369890776,2369890775,0,35154510,,cycleway,False,3.857,"LINESTRING (19.0987892 47.6044568, 19.0987738 47.6044237)",,,2,,,,,
