u,v,key,osmid,oneway,name,highway,length,geometry,bridge,width,lanes,tunnel,maxspeed,junction,ref,access
4548203412,4803685031,0,205832340,False,EuroVelo-6 budai Duna-parti kerékpárút,cycleway,9.268,"LINESTRING (19.0599943 47.4784072, 19.0599186 47.478473)",,,,,,,,
4548203412,2281223169,0,205832340,False,EuroVelo-6 budai Duna-parti kerékpárút,cycleway,44.281000000000006,"LINESTRING (19.0599943 47.4784072, 19.0601128 47.4783084, 19.060196 47.4782365, 19.0603526 47.4780912)",,,,,,,,
4548203412,4548203379,0,458890615,True,,cycleway,174.897,"LINESTRING (19.0599943 47.4784072, 19.0599594 47.4783203, 19.0599428 47.4782962, 19.0599253 47.478281, 19.0598988 47.4782643, 19.0598535 47.4782428, 19.0598018 47.4782215, 19.0597341 47.4781934, 19.0596901 47.4781769, 19.0596214 47.478149, 19.0595514 47.4781211, 19.0595086 47.478103, 19.0594585 47.4780801, 19.0594199 47.4780637, 19.0593622 47.4780355, 19.0593005 47.477992, 19.0592375 47.4779476, 19.0592068 47.4779223, 19.0591946 47.4779122, 19.0591651 47.4778796, 19.0591275 47.4778324, 19.059106 47.4777944, 19.0590926 47.4777654, 19.0590886 47.4777497, 19.0590833 47.4777291, 19.0590779 47.4776956, 19.0590765 47.4776566, 19.0590792 47.4776231, 19.0590833 47.4775832, 19.059102 47.4775369, 19.0591181 47.4775043, 19.0591396 47.4774726, 19.0591596 47.4774476, 19.0591999 47.4774037, 19.0592643 47.4773448, 19.0592951 47.4773149, 19.0593273 47.4772768, 19.0593622 47.4772224, 19.0593957 47.4771671)",,,,,,,,
4559777897,132811764,0,"[299630716, 58736541]",False,,cycleway,207.47799999999998,"LINESTRING (19.0697119 47.5304231, 19.069651 47.5303752, 19.0694223 47.5302045, 19.0692802 47.5301129, 19.0691565 47.5299812, 19.0691225 47.5298781, 19.0691151 47.5296035, 19.0691238 47.5292253, 19.0692113 47.5291591, 19.0692563 47.529125, 19.0692925 47.5287347)",,,,,,,,
4559777897,727785405,0,"[162201378, 58736541]",False,,cycleway,334.71799999999996,"LINESTRING (19.0697119 47.5304231, 19.069808 47.5304934, 19.0699005 47.5305584, 19.0699374 47.5306195, 19.0700224 47.5306801, 19.0700846 47.5307727, 19.0726414 47.5325625, 19.0727303 47.5326249)",,,,,,,,
4559777897,4774674027,0,"[484715564, 460300949]",False,,cycleway,1339.62,"LINESTRING (19.0697119 47.5304231, 19.069853 47.5303365, 19.0705141 47.5299295, 19.0706113 47.5299069, 19.071599 47.5292924, 19.0717013 47.5292212, 19.0717895 47.5291926, 19.0723286 47.5289086, 19.0739202 47.5279231, 19.0745415 47.5275183, 19.075396 47.5269758, 19.075707 47.5267765, 19.0763364 47.5263821, 19.0766712 47.5261686, 19.0767962 47.5260823, 19.0770345 47.5259308, 19.0774278 47.5256763, 19.0775167 47.5256333, 19.0776472 47.5255566, 19.077681 47.5255332, 19.0777332 47.5254988, 19.0777977 47.525453, 19.0780012 47.5253236, 19.0782318 47.5251784, 19.0789969 47.524702, 19.0794702 47.5244022, 19.0795214 47.5243677, 19.0805744 47.5236863, 19.0807318 47.5235845, 19.0808137 47.523526, 19.0808744 47.5234629, 19.0809249 47.5233699, 19.0809469 47.5233152, 19.0809643 47.5232038, 19.0809159 47.5231065, 19.0809394 47.5230981, 19.0809634 47.5230901, 19.0809873 47.5230826, 19.0810512 47.5230575, 19.081073 47.523049, 19.0813385 47.522943, 19.0815571 47.5228525, 19.0820265 47.5226179, 19.0820825 47.5225835, 19.0823106 47.5224016, 19.0823578 47.5223118, 19.0824308 47.5222005)",,,,,,,,
4559777897,693097889,0,516392056,False,,cycleway,144.259,"LINESTRING (19.0697119 47.5304231, 19.0696087 47.5304946, 19.0690656 47.5308578, 19.0685916 47.5311554, 19.0683068 47.5313062)",,,,,,,,
4579971951,268932381,0,625063133,True,,cycleway,93.01299999999999,"LINESTRING (19.0530076 47.4701437, 19.0529744 47.4694761, 19.0529742 47.4693628, 19.0529724 47.4693076)",,,,,,,,
4643020230,514860901,0,41771213,False,,cycleway,113.216,"LINESTRING (19.066255 47.4080978, 19.0673239 47.4088143)",,,,,,,,
4643020230,2683924156,0,41771213,False,,cycleway,492.73800000000006,"LINESTRING (19.066255 47.4080978, 19.0661317 47.4080152, 19.0653791 47.4075108, 19.0627857 47.4057725, 19.062077 47.4053128, 19.0618654 47.4051804, 19.0617934 47.4052381, 19.0616882 47.4053291, 19.0616044 47.4052781)",,,,,,,,
4643020230,546637303,0,470057172,False,,cycleway,49.542,"LINESTRING (19.066255 47.4080978, 19.0661329 47.4081678, 19.0659839 47.4082722, 19.0658766 47.4083376, 19.0658176 47.4083866, 19.0658283 47.4084169)",,,,,,,,
4697350136,4952586180,0,484714544,False,,cycleway,6.637,"LINESTRING (19.0552172 47.5265744, 19.0552059 47.5265152)",,,,,,,,
4697350136,4774666288,0,"[159576048, 159576072, 491618323, 159576047]",False,Moszkva sétány,cycleway,1105.781,"LINESTRING (19.0552172 47.5265744, 19.0551383 47.5266011, 19.0551028 47.5266228, 19.0550222 47.5266762, 19.0552984 47.5273821, 19.0552852 47.5274545, 19.0552038 47.5275344, 19.0551541 47.5276274, 19.0551569 47.5276992, 19.0551932 47.5277865, 19.055529 47.5285617, 19.0560137 47.529845, 19.056087 47.5300637, 19.0561299 47.5302074, 19.056596 47.5316574, 19.0567605 47.5323579, 19.0569437 47.5329909, 19.0571058 47.5335472, 19.0576031 47.535321, 19.0577592 47.5358694, 19.0578488 47.5362074)",,,,,,,,
4697350136,272926131,0,"[155744296, 476083988]",False,,cycleway,411.39099999999996,"LINESTRING (19.0552172 47.5265744, 19.0555478 47.5268117, 19.0558967 47.5270735, 19.055922 47.5270924, 19.0559514 47.5271121, 19.056032 47.5272147, 19.0561232 47.5274664, 19.0562734 47.5278341, 19.0563377 47.5279862, 19.0564003 47.5280272, 19.0564598 47.5280587, 19.0566928 47.5282252, 19.056835 47.528467, 19.0569841 47.5287548, 19.057122 47.5290426, 19.0574899 47.5298522)",,,,,,,,
4728258822,4728258824,0,479778436,False,,cycleway,27.396,"LINESTRING (19.1720551 47.4398524, 19.171904 47.4398215, 19.1717058 47.4397825)",,,,,,,,
4728258824,3034026610,0,"[298056673, 299414853, 299414855]",False,,cycleway,126.154,"LINESTRING (19.1717058 47.4397825, 19.1718606 47.4395207, 19.1718676 47.4394339, 19.1718793 47.4393281, 19.171905 47.4392412, 19.171975 47.4391575, 19.1720124 47.4391054, 19.1720264 47.4390314, 19.1720023 47.4389878, 19.172001 47.4389506, 19.1720497 47.4389316, 19.1721385 47.4389016, 19.1721875 47.4388874, 19.1722599 47.4389174, 19.172336 47.4388869)",,,,,,,,
4728258824,3441606404,0,"[298056672, 298056673, 298057021, 326081727]",False,,cycleway,708.3269999999999,"LINESTRING (19.1717058 47.4397825, 19.1716271 47.4399156, 19.1714387 47.4402597, 19.1714432 47.4405129, 19.1713045 47.4407707, 19.1712628 47.4408468, 19.1711105 47.4411428, 19.1709342 47.4414778, 19.1704733 47.4422696, 19.1704525 47.442298, 19.1701662 47.4428423, 19.1698278 47.4434048, 19.1695237 47.4439359, 19.1692528 47.4443203, 19.1690503 47.4447184, 19.1690636 47.4448117, 19.1690269 47.4448867, 19.1689355 47.4450494, 19.168896 47.4451271, 19.1688048 47.4453096, 19.1688693 47.4453234, 19.1689633 47.4453472, 19.1690065 47.4453764, 19.1691712 47.4456781)",,,,,,,,
4728258824,4728258822,0,479778436,False,,cycleway,27.396,"LINESTRING (19.1717058 47.4397825, 19.171904 47.4398215, 19.1720551 47.4398524)",,,,,,,,
4752754183,2933400874,0,696239938,True,,cycleway,8.565,"LINESTRING (19.0535597 47.4705034, 19.0534485 47.4705202)",,,,,,,,
4757793837,1776911456,0,504026248,True,,cycleway,20.372,"LINESTRING (19.0133813 47.4656493, 19.013304 47.4655707, 19.013222 47.4655013)",,,,,,,,
4774666288,1678340951,0,159576058,False,Moszkva sétány,cycleway,79.089,"LINESTRING (19.0578488 47.5362074, 19.0578853 47.536316, 19.0580636 47.5369037)",,,,,,,,
4774666288,4697350136,0,"[159576072, 491618323, 159576048, 159576047]",False,Moszkva sétány,cycleway,1105.781,"LINESTRING (19.0578488 47.5362074, 19.0577592 47.5358694, 19.0576031 47.535321, 19.0571058 47.5335472, 19.0569437 47.5329909, 19.0567605 47.5323579, 19.056596 47.5316574, 19.0561299 47.5302074, 19.056087 47.5300637, 19.0560137 47.529845, 19.055529 47.5285617, 19.0551932 47.5277865, 19.0551569 47.5276992, 19.0551541 47.5276274, 19.0552038 47.5275344, 19.0552852 47.5274545, 19.0552984 47.5273821, 19.0550222 47.5266762, 19.0551028 47.5266228, 19.0551383 47.5266011, 19.0552172 47.5265744)",,,,,,,,
4774666288,294692243,0,"[705196831, 505000318, 484714543]",False,,cycleway,931.0909999999999,"LINESTRING (19.0578488 47.5362074, 19.0579238 47.5362731, 19.0583233 47.5365849, 19.0584439 47.5368425, 19.0586536 47.5368531, 19.058647 47.5369032, 19.0585885 47.5369745, 19.0584951 47.5370005, 19.0582754 47.5370385, 19.0582385 47.53706, 19.0582237 47.5370988, 19.0582711 47.5372802, 19.0583716 47.5376087, 19.0585091 47.5379684, 19.0586288 47.5382573, 19.0587622 47.5385475, 19.0588296 47.5386983, 19.0590694 47.539212, 19.0593147 47.5396565, 19.0597481 47.5404191, 19.0602839 47.5413913, 19.0603973 47.5415611, 19.060528 47.5416774, 19.0607409 47.5417957, 19.0608046 47.541815, 19.0609545 47.5418604, 19.0611078 47.5418933, 19.0613056 47.5419142, 19.0615448 47.5419303, 19.0618507 47.5419413, 19.0623068 47.5419585, 19.062834 47.5419661, 19.0631429 47.5419664, 19.0632873 47.5419633, 19.063454 47.5419552, 19.0635859 47.541939, 19.0636689 47.5419256)",,,,,,,,
4774674027,3039263942,0,"[271430185, 265876035]",False,,cycleway,782.607,"LINESTRING (19.0824308 47.5222005, 19.0821027 47.5220873, 19.0820338 47.5220714, 19.0815816 47.5219668, 19.0808689 47.5218021, 19.0807804 47.5218021, 19.0807197 47.5219025, 19.0806522 47.5220169, 19.0806026 47.5220305, 19.0805291 47.5220128, 19.0803091 47.5219563, 19.0802721 47.5219465, 19.0802285 47.5219506, 19.0801632 47.5219638, 19.0801457 47.521927, 19.0800964 47.5218663, 19.0799967 47.5218096, 19.0794853 47.5216302, 19.0791267 47.5214427, 19.0790234 47.5213889, 19.0758926 47.5200862, 19.0746664 47.5195759, 19.0742333 47.5193957, 19.0736183 47.5191398)",,,,,,,,
4774674027,296202468,0,"[271430185, 271430186, 271430188, 271430190]",False,,cycleway,787.2520000000001,"LINESTRING (19.0824308 47.5222005, 19.0824722 47.5222142, 19.082573 47.5222477, 19.0829959 47.522398, 19.0831823 47.5224825, 19.0837297 47.5228117, 19.0839868 47.5229191, 19.0847195 47.523225, 19.0852634 47.5234708, 19.0859854 47.5237971, 19.0877592 47.5247852, 19.0885688 47.5252753, 19.088544 47.5253151, 19.0872314 47.5260881, 19.0864692 47.5265369)",,2,,,,,,
4774674027,4559777897,0,"[484715564, 460300949]",False,,cycleway,1339.62,"LINESTRING (19.0824308 47.5222005, 19.0823578 47.5223118, 19.0823106 47.5224016, 19.0820825 47.5225835, 19.0820265 47.5226179, 19.0815571 47.5228525, 19.0813385 47.522943, 19.081073 47.523049, 19.0810512 47.5230575, 19.0809873 47.5230826, 19.0809634 47.5230901, 19.0809394 47.5230981, 19.0809159 47.5231065, 19.0809643 47.5232038, 19.0809469 47.5233152, 19.0809249 47.5233699, 19.0808744 47.5234629, 19.0808137 47.523526, 19.0807318 47.5235845, 19.0805744 47.5236863, 19.0795214 47.5243677, 19.0794702 47.5244022, 19.0789969 47.524702, 19.0782318 47.5251784, 19.0780012 47.5253236, 19.0777977 47.525453, 19.0777332 47.5254988, 19.077681 47.5255332, 19.0776472 47.5255566, 19.0775167 47.5256333, 19.0774278 47.5256763, 19.0770345 47.5259308, 19.0767962 47.5260823, 19.0766712 47.5261686, 19.0763364 47.5263821, 19.075707 47.5267765, 19.075396 47.5269758, 19.0745415 47.5275183, 19.0739202 47.5279231, 19.0723286 47.5289086, 19.0717895 47.5291926, 19.0717013 47.5292212, 19.071599 47.5292924, 19.0706113 47.5299069, 19.0705141 47.5299295, 19.069853 47.5303365, 19.0697119 47.5304231)",,,,,,,,
4785106702,412348493,0,"[601048672, 601048673, 528688771, 528688772, 103012678, 103012618, 59305550]",False,,cycleway,1875.3909999999998,"LINESTRING (18.9858146 47.4473107, 18.9858787 47.4473359, 18.9859009 47.4473447, 18.9859859 47.4474979, 18.9860653 47.4475915, 18.9861974 47.4477484, 18.9862988 47.4478634, 18.9864431 47.4480271, 18.9865351 47.4481368, 18.9870705 47.4487111, 18.9876368 47.4492847, 18.9887441 47.4504132, 18.9896687 47.4513293, 18.9901278 47.451794, 18.9903631 47.4520266, 18.9905065 47.4521715, 18.9905662 47.4522185, 18.9907339 47.452339, 18.9907864 47.4523897, 18.9908229 47.4524274, 18.9908543 47.4524726, 18.9908915 47.4525386, 18.9909159 47.4525836, 18.9909509 47.452629, 18.991245 47.4529395, 18.9916567 47.4534291, 18.9921467 47.4540058, 18.9922838 47.454158, 18.9924061 47.4542616, 18.9925055 47.4543446, 18.9926239 47.4544571, 18.9928244 47.454627, 18.9930335 47.4548061, 18.9932806 47.455007, 18.9934079 47.4551376, 18.9935408 47.4552505, 18.9939841 47.4556252, 18.9940212 47.4556574, 18.994061 47.4556732, 18.9941138 47.455687, 18.9941639 47.4557023, 18.9941892 47.4557117, 18.9941997 47.455727, 18.994199 47.455742, 18.9941954 47.4557712, 18.9941946 47.4558078, 18.9942505 47.455862, 18.9943377 47.4559314, 18.9944353 47.4560176, 18.994464 47.4560301, 18.9945006 47.4560391, 18.9945643 47.4560536, 18.9945822 47.4560641, 18.9945931 47.4560765, 18.9946027 47.456112, 18.9946166 47.4561536, 18.994649 47.4561973, 18.9946873 47.4562339, 18.9947424 47.4562831, 18.9948414 47.4563729, 18.9949496 47.4564471, 18.9950038 47.4565151, 18.9953565 47.4568184, 18.9956501 47.4570699, 18.9958818 47.4572659, 18.9959988 47.4573606, 18.9961323 47.4574515, 18.996205 47.4575088, 18.9962777 47.4575662, 18.996402 47.4576642, 18.9964426 47.4576962, 18.996448 47.4577004, 18.9966737 47.4579083, 18.9968285 47.4580509, 18.9970195 47.4582192, 18.9971436 47.4582995, 18.9972554 47.4583882, 18.9973325 47.45846, 18.9974092 47.4585573, 18.9974748 47.4586547, 18.9975373 47.4587726, 18.9976182 47.4589095, 18.9976669 47.4589941, 18.9977248 47.4592678, 18.9978095 47.4596859, 18.9979074 47.4603078, 18.9979613 47.4606789, 18.997985 47.4608079, 18.9980227 47.4608359, 18.9980779 47.4608736, 18.9981137 47.4609039, 18.998131 47.4609391, 18.9981612 47.4610064, 18.9982164 47.4610627, 18.9982747 47.4611043, 18.998321 47.4611371, 18.9983686 47.461166, 18.9984626 47.4612036, 18.9986136 47.461234, 18.9987383 47.4612542, 18.9987987 47.4612566)",yes,,,,,,,
4803685031,4548203412,0,205832340,False,EuroVelo-6 budai Duna-parti kerékpárút,cycleway,9.268,"LINESTRING (19.0599186 47.478473, 19.0599943 47.4784072)",,,,,,,,
4803685031,4803685036,0,205832340,False,EuroVelo-6 budai Duna-parti kerékpárút,cycleway,20.458,"LINESTRING (19.0599186 47.478473, 19.0598467 47.4785323, 19.0597466 47.4786156)",,,,,,,,
4803685036,4803685031,0,205832340,False,EuroVelo-6 budai Duna-parti kerékpárút,cycleway,20.458,"LINESTRING (19.0597466 47.4786156, 19.0598467 47.4785323, 19.0599186 47.478473)",,,,,,,,
4803685036,4803685031,1,487990800,True,,cycleway,48.163,"LINESTRING (19.0597466 47.4786156, 19.0597359 47.4785594, 19.059732 47.4785375, 19.0597284 47.478523, 19.0597209 47.478508, 19.059704 47.4784911, 19.059663 47.4784625, 19.0596422 47.4784494, 19.0596183 47.4784191, 19.0596702 47.4784278, 19.0597283 47.4784377, 19.0598012 47.4784494, 19.0598405 47.4784562, 19.0598822 47.4784655, 19.0599186 47.478473)",,,,,,,,
4803685036,5397149943,0,"[501213004, 574782501]",False,EuroVelo-6 budai Duna-parti kerékpárút,cycleway,252.34299999999996,"LINESTRING (19.0597466 47.4786156, 19.0597552 47.4786429, 19.0597709 47.4786573, 19.0598285 47.4786971, 19.0598593 47.4787231, 19.0598675 47.4787319, 19.0598708 47.4787451, 19.0598669 47.4787569, 19.0598489 47.4787845, 19.0598119 47.4788286, 19.059753 47.4788845, 19.0594533 47.4791496, 19.0588147 47.4797097, 19.0582534 47.480206, 19.0581799 47.4802898, 19.0581139 47.4803598, 19.0580348 47.4804483)",,,,,,,,
4823412827,4952586179,0,"[344738661, 490162033, 137614132, 265344795, 265344796]",True,,cycleway,454.732,"LINESTRING (19.0626107 47.524724, 19.0625497 47.5248645, 19.0613319 47.5251421, 19.0602464 47.5253883, 19.0600954 47.5254081, 19.0594268 47.5255631, 19.0589893 47.5256671, 19.058878 47.5256938, 19.058256 47.5258429, 19.0581912 47.5258811, 19.0577477 47.5259802, 19.0571448 47.5261171, 19.0570309 47.5260991)",,,,,,,,
4843830782,4013709587,0,232710416,False,Pünkösdfürdői gát,cycleway,52.989,"LINESTRING (19.0714257 47.6075258, 19.0707394 47.6076398)",,,,,,,,
4843830782,4013709587,1,806940174,False,Pünkösdfürdői gát,cycleway,52.989,"LINESTRING (19.0714257 47.6075258, 19.0707394 47.6076398)",,,,,,,,
4843830782,4843830783,0,232710416,False,Pünkösdfürdői gát,cycleway,26.19,"LINESTRING (19.0714257 47.6075258, 19.0717655 47.6074711)",,,,,,,,
4843830782,4843830783,1,806940174,False,Pünkösdfürdői gát,cycleway,26.19,"LINESTRING (19.0714257 47.6075258, 19.0717655 47.6074711)",,,,,,,,
4843830783,4843830782,0,232710416,False,Pünkösdfürdői gát,cycleway,26.19,"LINESTRING (19.0717655 47.6074711, 19.0714257 47.6075258)",,,,,,,,
4843830783,4843830782,1,806940174,False,Pünkösdfürdői gát,cycleway,26.19,"LINESTRING (19.0717655 47.6074711, 19.0714257 47.6075258)",,,,,,,,
4843830783,292352412,0,232710416,False,Pünkösdfürdői gát,cycleway,25.656,"LINESTRING (19.0717655 47.6074711, 19.0720973 47.6074146)",,,,,,,,
4843830783,292352412,1,806940174,False,Pünkösdfürdői gát,cycleway,25.656,"LINESTRING (19.0717655 47.6074711, 19.0720973 47.6074146)",,,,,,,,
4843830784,292352412,0,232710416,False,Pünkösdfürdői gát,cycleway,11.283,"LINESTRING (19.0722459 47.6073985, 19.0720973 47.6074146)",,,,,,,,
4843830784,292352412,1,806940174,False,Pünkösdfürdői gát,cycleway,11.283,"LINESTRING (19.0722459 47.6073985, 19.0720973 47.6074146)",,,,,,,,
4843830784,4013709586,0,232710416,False,Pünkösdfürdői gát,cycleway,10.314,"LINESTRING (19.0722459 47.6073985, 19.0723824 47.6073869)",,,,,,,,
4843830784,4013709586,1,806940174,False,Pünkösdfürdői gát,cycleway,10.314,"LINESTRING (19.0722459 47.6073985, 19.0723824 47.6073869)",,,,,,,,
4843830785,4013709586,0,232710416,False,Pünkösdfürdői gát,cycleway,9.28,"LINESTRING (19.0725061 47.6073839, 19.0723824 47.6073869)",,,,,,,,
4843830785,4013709586,1,806940174,False,Pünkösdfürdői gát,cycleway,9.28,"LINESTRING (19.0725061 47.6073839, 19.0723824 47.6073869)",,,,,,,,
4843830785,292352411,0,232710416,False,Pünkösdfürdői gát,cycleway,9.276,"LINESTRING (19.0725061 47.6073839, 19.0726298 47.6073858)",,,,,,,,
4843830785,292352411,1,806940174,False,Pünkösdfürdői gát,cycleway,9.276,"LINESTRING (19.0725061 47.6073839, 19.0726298 47.6073858)",,,,,,,,
4843830786,292352411,0,232710416,False,Pünkösdfürdői gát,cycleway,35.242,"LINESTRING (19.0730991 47.6074041, 19.0726298 47.6073858)",,,,,,,,
4843830786,292352411,1,806940174,False,Pünkösdfürdői gát,cycleway,35.242,"LINESTRING (19.0730991 47.6074041, 19.0726298 47.6073858)",,,,,,,,
4843830786,292352410,0,232710416,False,Pünkösdfürdői gát,cycleway,35.827,"LINESTRING (19.0730991 47.6074041, 19.0735758 47.6074268)",,,,,,,,
4843830786,292352410,1,806940174,False,Pünkösdfürdői gát,cycleway,35.827,"LINESTRING (19.0730991 47.6074041, 19.0735758 47.6074268)",,,,,,,,
4886079014,2281481709,0,496961704,False,,footway,45.824,"LINESTRING (19.0621247 47.4220477, 19.0621687 47.422138, 19.0621839 47.4221504, 19.062207 47.4221528, 19.0623456 47.422124, 19.0624835 47.4220944, 19.0626118 47.4220742)",,,,,,,,
4942427935,268169841,0,35154537,True,,cycleway,4.925,"LINESTRING (19.0152696 47.4663303, 19.0153195 47.466359)",,,,,,,,
4942427936,4942427935,0,504026246,True,,cycleway,1.219,"LINESTRING (19.0152554 47.4663356, 19.0152696 47.4663303)",,,,,,,,
4942427936,4942427952,0,504026249,True,,cycleway,38.237,"LINESTRING (19.0152554 47.4663356, 19.0152345 47.4663272, 19.0152099 47.4663213, 19.0151861 47.4663151, 19.0151577 47.4663111, 19.0151264 47.4663089, 19.015098 47.466308, 19.0150838 47.4663066, 19.0150705 47.4663024, 19.01481 47.4662005, 19.0147985 47.4662057)",,,,,,,,
4942427948,4942427936,0,504026246,True,,cycleway,19.424,"LINESTRING (19.0151789 47.4664466, 19.0151255 47.466437, 19.0151406 47.4664307, 19.0151539 47.4664226, 19.0151593 47.4664118, 19.0151723 47.4663911, 19.0151926 47.4663731, 19.0152178 47.4663565, 19.0152554 47.4663356)",,,,,,,,
4951079674,288825255,0,"[523077723, 545011820, 545011821, 312665679]",False,,cycleway,30.924999999999997,"LINESTRING (19.0397865 47.5139644, 19.0397745 47.5139646, 19.0397393 47.5139657, 19.0397197 47.5139663, 19.039713 47.5139666, 19.0396988 47.5139673, 19.0396952 47.5139674, 19.039685 47.5139679, 19.0395674 47.5139786, 19.0395218 47.513984, 19.0394829 47.5139887, 19.039455 47.5140029, 19.0393986 47.5140317)",,,,,,,,
4951079674,4188173221,0,418388112,True,,cycleway,21.262,"LINESTRING (19.0397865 47.5139644, 19.0397771 47.5139401, 19.0397706 47.5139158, 19.039768 47.513901, 19.0397666 47.5138861, 19.0397649 47.5138564, 19.0397652 47.5138047, 19.0397676 47.5137746)",,,,,,,,
