u,v,key,osmid,name,highway,maxspeed,access,oneway,length,geometry,lanes,service,width,bridge,tunnel,junction
122684440,6318553793,0,13456323,Darby Avenue,residential,15 mph,,False,9.896,"LINESTRING (-118.5338599 34.2427665, -118.5338603 34.2428555)",2,,,,,
122691699,122654178,0,175761944,Dell Avenue,residential,15 mph,,True,29.097,"LINESTRING (-118.466129 33.9840479, -118.4663008 33.9842674)",,,,,,
122691712,6965543431,0,175761943,Dell Avenue,residential,15 mph,,True,23.026,"LINESTRING (-118.4659614 33.9838471, -118.466104 33.9840171)",,,,yes,,
122701186,3933040015,0,13460445,Sawtelle Boulevard,unclassified,20 mph,,False,6.972,"LINESTRING (-118.4500663 34.048379, -118.4501129 34.0484284)",2,,,,,
122714597,122850837,0,70272873,,service,15 mph,,False,105.436,"LINESTRING (-118.4372595 34.1485526, -118.436135 34.1483708)",,alley,,,,
122714597,839054068,0,70272873,,service,15 mph,,False,105.671,"LINESTRING (-118.4372595 34.1485526, -118.4383869 34.1487331)",,alley,,,,
122719255,441895335,0,37684672,West 30th Street,residential,20 mph,,True,14.176,"LINESTRING (-118.2850757 34.0274206, -118.285222 34.02746)",,,,,,
122719561,1871769488,0,13325458,East Colden Avenue,residential,20 mph,,False,146.468,"LINESTRING (-118.2673336 33.9492425, -118.2657457 33.9492421)",,,,,,
122719561,1268300900,0,13325458,East Colden Avenue,residential,20 mph,,False,145.724,"LINESTRING (-118.2673336 33.9492425, -118.2689134 33.9492332)",,,,,,
122720280,6032906253,0,640393830,,service,5 mph,,False,11.347,"LINESTRING (-118.5233444 34.2485913, -118.5234659 34.2485732)",,driveway,,,,
122725345,7566643177,0,13304001,De Neve Drive,unclassified,20 mph,,False,6.723,"LINESTRING (-118.4535166 34.0755274, -118.4535461 34.0754721)",,,,,,
122725345,7566666302,0,13304001,De Neve Drive,unclassified,20 mph,,False,6.417,"LINESTRING (-118.4535166 34.0755274, -118.4534721 34.0755718)",,,,,,
122725345,7567269077,0,13339951,Bellagio Drive,residential,20 mph,,False,6.13,"LINESTRING (-118.4535166 34.0755274, -118.4535708 34.0755594)",2,,,,,
122725347,2411409144,0,55783709,De Neve Drive,residential,20 mph,,True,27.246,"LINESTRING (-118.4525739 34.0718332, -118.4527106 34.0720505)",,,,,,
122725351,5634110985,0,55783709,De Neve Drive,residential,20 mph,,True,9.842,"LINESTRING (-118.4520235 34.0712907, -118.452104 34.0713489)",,,,,,
122725354,5634111000,0,55783709,De Neve Drive,residential,20 mph,,True,11.713,"LINESTRING (-118.4518301 34.071191, -118.4519411 34.0712424)",,,,,,
122725358,7566666418,0,55783709,De Neve Drive,residential,20 mph,,True,16.343,"LINESTRING (-118.4514803 34.0710971, -118.4516528 34.0711315)",,,,,,
122725361,7566666419,0,55783709,De Neve Drive,residential,20 mph,,True,15.902,"LINESTRING (-118.4511517 34.0710908, -118.451324 34.0710818)",,,,,,
122725367,7611574094,0,13398017,Charles E Young Drive West,residential,20 mph,,False,6.754,"LINESTRING (-118.4495513 34.0712259, -118.4495399 34.0711659)",2,,,,,
122725367,3316148424,0,55783709,De Neve Drive,residential,20 mph,,True,9.725,"LINESTRING (-118.4495513 34.0712259, -118.4496565 34.0712333)",,,,,,
122725367,123313043,0,55783710,Charles E Young Drive North,residential,20 mph,,False,11.889,"LINESTRING (-118.4495513 34.0712259, -118.4495627 34.0713324)",,,,,,
122725376,7566666519,0,13304001,De Neve Drive,unclassified,20 mph,,False,11.493,"LINESTRING (-118.4491277 34.0732091, -118.4491724 34.0733056)",,,,,,
122725376,7566666517,0,55783710,Charles E Young Drive North,residential,20 mph,,False,5.072,"LINESTRING (-118.4491277 34.0732091, -118.449174 34.0731844)",,,,,,
122725376,7566666518,0,810151348,Charles E Young Drive North,residential,20 mph,,False,8.767,"LINESTRING (-118.4491277 34.0732091, -118.4490384 34.0732364)",2,,,,,
122725379,1467204144,0,13304001,De Neve Drive,unclassified,20 mph,,False,33.164,"LINESTRING (-118.450708 34.0754292, -118.451002 34.0756014)",,,,,,
122725379,7566666305,0,13304001,De Neve Drive,unclassified,20 mph,,False,16.406,"LINESTRING (-118.450708 34.0754292, -118.4505705 34.0753354)",,,,,,
122725385,122725387,0,13304001,De Neve Drive,unclassified,20 mph,,False,19.221,"LINESTRING (-118.4516832 34.0757862, -118.4518914 34.075798)",,,,,,
122725385,1467204215,0,13304001,De Neve Drive,unclassified,20 mph,,False,22.559,"LINESTRING (-118.4516832 34.0757862, -118.4514434 34.0757449)",,,,,,
122725387,7246820784,0,13304001,De Neve Drive,unclassified,20 mph,,False,23.066,"LINESTRING (-118.4518914 34.075798, -118.4521418 34.0757945)",,,,,,
122725387,122725385,0,13304001,De Neve Drive,unclassified,20 mph,,False,19.221,"LINESTRING (-118.4518914 34.075798, -118.4516832 34.0757862)",,,,,,
122725389,1467204324,0,13304001,De Neve Drive,unclassified,20 mph,,False,13.356,"LINESTRING (-118.4530655 34.075764, -118.4532057 34.0757333)",,,,,,
122725389,7246902892,0,13304001,De Neve Drive,unclassified,20 mph,,False,27.009,"LINESTRING (-118.4530655 34.075764, -118.4527727 34.0757774)",,,,,,
122725390,7566643178,0,13304001,De Neve Drive,unclassified,20 mph,,False,12.544,"LINESTRING (-118.4533374 34.0756769, -118.4534375 34.0756004)",,,,,,
122725390,1467204324,0,13304001,De Neve Drive,unclassified,20 mph,,False,13.655,"LINESTRING (-118.4533374 34.0756769, -118.4532057 34.0757333)",,,,,,
122727866,6960828238,0,743737447,Cabrito Road,service,15 mph,,False,193.67,"LINESTRING (-118.455303 34.2133416, -118.4532575 34.2129265)",,alley,,,,
122728399,4540690065,0,165568079,West 37th Street,pedestrian,5 mph,,False,70.886,"LINESTRING (-118.2882232 34.0196151, -118.287536 34.0193288)",,,,,,
122728399,2700464020,0,165568079,West 37th Street,pedestrian,5 mph,,False,7.416,"LINESTRING (-118.2882232 34.0196151, -118.288294 34.0196468)",,,,,,
122728399,122728406,0,442277379,Watt Way,service,15 mph,,False,96.946,"LINESTRING (-118.2882232 34.0196151, -118.2877404 34.0203897)",,,,,,
122728399,4399697290,0,442277379,Watt Way,service,15 mph,,False,76.085,"LINESTRING (-118.2882232 34.0196151, -118.2886047 34.0190083)",,,,,,
122728406,6807762271,0,165568071,Downey Way,cycleway,15 mph,,False,94.862,"LINESTRING (-118.2877404 34.0203897, -118.2868305 34.0199909)",,,,,,
122728406,6787673296,0,165568071,Downey Way,cycleway,15 mph,,False,66.293,"LINESTRING (-118.2877404 34.0203897, -118.2883748 34.0206707)",,,,,,
122728406,122728399,0,442277379,Watt Way,service,15 mph,,False,96.946,"LINESTRING (-118.2877404 34.0203897, -118.2882232 34.0196151)",,,,,,
122732329,6853062350,0,16375529,Strohm Avenue,residential,15 mph,,False,13.432,"LINESTRING (-118.3593877 34.1722, -118.3593876 34.1723208)",,,,,,
122732329,6853062351,0,16375529,Strohm Avenue,residential,15 mph,,False,18.659,"LINESTRING (-118.3593877 34.1722, -118.3593864 34.1720322)",,,,,,
122733009,2594730158,0,253559563,,service,15 mph,,False,136.392,"LINESTRING (-118.5123935 34.2798554, -118.5109091 34.2798449)",,alley,,,,
122733312,7409905909,0,317306609,,service,15 mph,,False,53.35,"LINESTRING (-118.4247183 34.2006496, -118.4241382 34.2006502)",,alley,,,,
122742410,123095587,0,785711830,South Crescent Avenue,residential,20 mph,,False,30.056,"LINESTRING (-118.281125 33.7288405, -118.2814285 33.7287438)",,,,,,
122742410,7675684403,0,822067785,South Crescent Avenue,unclassified,20 mph,,False,9.608,"LINESTRING (-118.281125 33.7288405, -118.2810245 33.7288624)",,,,,,
122746877,4593858267,0,32677951,East Universty Drive,unclassified,15 mph,permissive,True,20.861,"LINESTRING (-118.5273604 34.2355078, -118.5273308 34.2356938)",2,,,,,
122762231,7572214387,0,346131619,Westholme Avenue,residential,20 mph,,False,14.268,"LINESTRING (-118.4389503 34.0696007, -118.4391028 34.0696232)",2,,,,,
122763593,4654762184,0,13320593,El Rancho Drive,service,15 mph,permissive,False,7.65,"LINESTRING (-118.5809891 34.1844387, -118.5810722 34.1844414)",,,,,,
122763593,7810795278,0,836900551,,service,5 mph,,False,8.961,"LINESTRING (-118.5809891 34.1844387, -118.5808977 34.1844666)",,,,,,
122769635,1773898555,0,165877930,Dell Avenue,residential,15 mph,,True,26.498,"LINESTRING (-118.4668339 33.9848721, -118.4670091 33.985061)",,,,,,
122770914,122783817,0,13313862,2nd Avenue,residential,15 mph,,False,274.504,"LINESTRING (-118.319692 33.9799943, -118.3196085 33.982462)",,,,,,
122770914,122783819,0,13313862,2nd Avenue,residential,15 mph,,False,199.552,"LINESTRING (-118.319692 33.9799943, -118.3196991 33.9781997)",,,,,,
122773663,2511048327,0,243731025,,service,15 mph,,False,50.696,"LINESTRING (-118.4608496 34.0675992, -118.4603746 34.0673689)",,alley,,,,
122773867,1459248555,0,13369652,South Crescent Avenue,unclassified,20 mph,,False,16.877,"LINESTRING (-118.2798296 33.7293546, -118.2799892 33.729281)",,,,,,
122783817,122770914,0,13313862,2nd Avenue,residential,15 mph,,False,274.504,"LINESTRING (-118.3196085 33.982462, -118.319692 33.9799943)",,,,,,
122783819,122770914,0,13313862,2nd Avenue,residential,15 mph,,False,199.552,"LINESTRING (-118.3196991 33.9781997, -118.319692 33.9799943)",,,,,,
122783819,122783821,0,13313862,2nd Avenue,residential,15 mph,,False,202.391,"LINESTRING (-118.3196991 33.9781997, -118.3197265 33.9763797)",,,,,,
122783821,122783819,0,13313862,2nd Avenue,residential,15 mph,,False,202.391,"LINESTRING (-118.3197265 33.9763797, -118.3196991 33.9781997)",,,,,,
122783821,3059379673,0,13313862,2nd Avenue,residential,15 mph,,False,148.365,"LINESTRING (-118.3197265 33.9763797, -118.3197091 33.9750455)",,,,,,
122783824,3059379673,0,13313862,2nd Avenue,residential,15 mph,,False,52.376,"LINESTRING (-118.3197029 33.9745745, -118.3197091 33.9750455)",,,,,,
122788731,5994573590,0,146404360,Summit Vue Drive,residential,5 mph,private,False,17.049,"LINESTRING (-118.6109688 34.1808507, -118.6110066 34.1810008)",,,,,,
122788731,7526783849,0,146404360,Summit Vue Drive,residential,5 mph,private,False,12.828,"LINESTRING (-118.6109688 34.1808507, -118.6109113 34.1807456)",,,,,,
122789285,123240875,0,13388759,Summit Vue Drive,residential,5 mph,private,False,17.908,"LINESTRING (-118.6132815 34.1818998, -118.6133348 34.1817449)",,,,,,
122792159,6792704523,0,724302898,,service,15 mph,,False,7.558,"LINESTRING (-118.2684006 33.7825837, -118.2683708 33.7825204)",,alley,,,,
122792169,634805693,0,49963286,,service,15 mph,,False,231.17,"LINESTRING (-118.2725033 33.7823672, -118.2726706 33.7844415)",,alley,,,,
122793696,3929702162,0,378631006,Park Lane,service,5 mph,,False,13.296,"LINESTRING (-118.5787584 34.185279, -118.5786187 34.1853097)",,,,,,
122793696,3827986363,0,378631006,Park Lane,service,5 mph,,False,69.791,"LINESTRING (-118.5787584 34.185279, -118.5794632 34.1850466)",,,,,,
122803424,122803426,0,13317406,North Coyote Canyon Drive,service,10 mph,,False,20.307,"LINESTRING (-118.3384465 34.1448132, -118.338422 34.1446317)",,,,,,
122803426,6761151703,0,13317406,North Coyote Canyon Drive,service,10 mph,,False,4.682,"LINESTRING (-118.338422 34.1446317, -118.3384325 34.1445905)",,,,,,
122803426,122803424,0,13317406,North Coyote Canyon Drive,service,10 mph,,False,20.307,"LINESTRING (-118.338422 34.1446317, -118.3384465 34.1448132)",,,,,,
122803428,6761151707,0,819751351,North Coyote Canyon Drive,service,10 mph,private,False,10.032,"LINESTRING (-118.3396619 34.1429567, -118.3396433 34.1428678)",,,,,,
122803428,1599473348,0,819751351,North Coyote Canyon Drive,service,10 mph,private,False,10.255,"LINESTRING (-118.3396619 34.1429567, -118.3396424 34.1430475)",,,,,,
122803431,122803433,0,819751351,North Coyote Canyon Drive,service,10 mph,private,False,17.631,"LINESTRING (-118.3391413 34.142154, -118.3390175 34.142033)",,,,,,
122803431,6787467531,0,819751351,North Coyote Canyon Drive,service,10 mph,private,False,15.954,"LINESTRING (-118.3391413 34.142154, -118.3392285 34.142278)",,,,,,
122803433,122803435,0,819751351,North Coyote Canyon Drive,service,10 mph,private,False,5.762,"LINESTRING (-118.3390175 34.142033, -118.3389942 34.1419849)",,,,,,
122803433,122803431,0,819751351,North Coyote Canyon Drive,service,10 mph,private,False,17.631,"LINESTRING (-118.3390175 34.142033, -118.3391413 34.142154)",,,,,,
122803435,6787467529,0,819751351,North Coyote Canyon Drive,service,10 mph,private,False,23.16,"LINESTRING (-118.3389942 34.1419849, -118.3389811 34.1417769)",,,,,,
122803435,122803433,0,819751351,North Coyote Canyon Drive,service,10 mph,private,False,5.762,"LINESTRING (-118.3389942 34.1419849, -118.3390175 34.142033)",,,,,,
122803437,6761151709,0,819751351,North Coyote Canyon Drive,service,10 mph,private,False,6.596,"LINESTRING (-118.3389671 34.1416218, -118.3389359 34.1415684)",,,,,,
122803437,6761151708,0,819751351,North Coyote Canyon Drive,service,10 mph,private,False,5.068,"LINESTRING (-118.3389671 34.1416218, -118.3389742 34.141667)",,,,,,
122803439,4635927799,0,143686393,,service,10 mph,private,False,80.796,"LINESTRING (-118.3387892 34.1414358, -118.3380722 34.1410165)",,,,,,
122803439,122803452,0,819751351,North Coyote Canyon Drive,service,10 mph,private,False,50.174,"LINESTRING (-118.3387892 34.1414358, -118.3391827 34.1411235)",,,,,,
122803439,6761151709,0,819751351,North Coyote Canyon Drive,service,10 mph,private,False,19.992,"LINESTRING (-118.3387892 34.1414358, -118.3389359 34.1415684)",,,,,,
122803452,6761151710,0,819751351,North Coyote Canyon Drive,service,10 mph,private,False,3.823,"LINESTRING (-118.3391827 34.1411235, -118.3392221 34.1411126)",,,,,,
122803452,122803439,0,819751351,North Coyote Canyon Drive,service,10 mph,private,False,50.174,"LINESTRING (-118.3391827 34.1411235, -118.3387892 34.1414358)",,,,,,
122803463,6761151711,0,13345570,Dark Canyon Drive,service,10 mph,private,False,8.034,"LINESTRING (-118.3392919 34.1411144, -118.3393698 34.141147)",,,,,,
122803463,6761151710,0,819751351,North Coyote Canyon Drive,service,10 mph,private,False,6.427,"LINESTRING (-118.3392919 34.1411144, -118.3392221 34.1411126)",,,,,,
122810302,7786122347,0,167273405,Range View Avenue,service,15 mph,private,False,7.003,"LINESTRING (-118.2097823 34.1247845, -118.2097219 34.1247462)",,,,,,
