u,v,key,osmid,highway,oneway,length,geometry,bridge,name,lanes,width,maxspeed,tunnel,access,service,area,ref
5566626983,5567443308,0,822309588,cycleway,False,1839.0120000000009,"LINESTRING (-118.4405665 33.9394952, -118.4404673 33.9393694, -118.440366 33.9392436, -118.4402454 33.9391505, -118.4401219 33.9390879, -118.439945 33.939037, -118.4397175 33.9390072, -118.4396422 33.9389878, -118.4395757 33.938947, -118.439536 33.9388958, -118.4391011 33.9380421, -118.43907 33.9379147, -118.4390733 33.9378089, -118.4390917 33.9377186, -118.4392233 33.9374145, -118.4392524 33.9373255, -118.4392673 33.9372432, -118.4392567 33.9371407, -118.4392235 33.9370481, -118.4391626 33.936944, -118.4390539 33.9368145, -118.4389391 33.9366957, -118.4380735 33.9349719, -118.4380775 33.9348918, -118.4380915 33.9348133, -118.4381428 33.934716, -118.4381915 33.9346437, -118.4382123 33.9345919, -118.4382223 33.9345363, -118.438219 33.9344756, -118.4381975 33.9343655, -118.4381875 33.9343416, -118.4381573 33.9342692, -118.438115 33.9341991, -118.438054 33.9341257, -118.4379253 33.9340139, -118.4378341 33.9339482, -118.437702 33.9338314, -118.4376457 33.9337702, -118.4375645 33.9336645, -118.4373808 33.9333952, -118.4372815 33.9331365, -118.4372507 33.933013, -118.437195 33.9328372, -118.4371334 33.9326937, -118.4369764 33.9323615, -118.436778 33.9319459, -118.4365439 33.931567, -118.4364132 33.9313378, -118.4363709 33.9312688, -118.4363361 33.9311898, -118.4363113 33.9311153, -118.4362858 33.9309706, -118.4362704 33.9307664, -118.4362623 33.930718, -118.4362516 33.930673, -118.4362395 33.9306307, -118.4361842 33.930471, -118.4360806 33.9302562, -118.4359907 33.9301372, -118.4359049 33.9300365, -118.4357507 33.9298768, -118.4356749 33.9297911, -118.4356172 33.9297205, -118.4355663 33.9296303, -118.4355267 33.9295185, -118.4355093 33.9294256, -118.4355026 33.9293149, -118.4355059 33.9292041, -118.4355012 33.9291652, -118.4354939 33.9291274, -118.4354838 33.9290929, -118.435469 33.9290623, -118.4354375 33.9289983, -118.4353222 33.9287802, -118.4352109 33.9285637, -118.4351016 33.9283573, -118.4350774 33.9283251, -118.4350372 33.9282839, -118.434879 33.9281448, -118.4348629 33.9281203, -118.4348394 33.9280847, -118.4345953 33.9276051, -118.4345122 33.9274276, -118.4344739 33.9273536, -118.4344639 33.9273252, -118.4344565 33.9272891, -118.4344612 33.9272557, -118.4344739 33.9272217, -118.4345208 33.9271387, -118.4345417 33.9270838, -118.4345417 33.9270387, -118.4345376 33.9269992, -118.4345256 33.9269697, -118.4345028 33.9269369, -118.4344659 33.9268957, -118.4343861 33.9268406, -118.4343271 33.9267983, -118.4342835 33.9267705, -118.4342621 33.9267544, -118.4341635 33.9266809, -118.4341125 33.926627, -118.4340761 33.9265684, -118.4340032 33.9264261, -118.4339388 33.9262881, -118.433908 33.9262091, -118.4339073 33.9261696, -118.4339046 33.9260995, -118.4339026 33.9260661, -118.4338718 33.9259838, -118.4338409 33.9259393, -118.4337974 33.9258892, -118.4337652 33.9258502, -118.4337437 33.9258207, -118.4337196 33.9257751, -118.4336988 33.9257217, -118.4336814 33.9256655, -118.4336525 33.9255531, -118.4336123 33.9253996, -118.4335828 33.9253205, -118.4335513 33.9252516, -118.4335124 33.925197, -118.4334621 33.925138, -118.4334111 33.9250896, -118.4333461 33.9250435, -118.4332649 33.9249956, -118.4332053 33.9249706, -118.4331923 33.9249667)",,South Bay Bike Path,2,,,,,,,
5566626992,5566627016,0,581904873,footway,False,10.745,"LINESTRING (-118.4404657 33.9398222, -118.4404688 33.9397256)",,,,,,,,,,
5566626992,5566626992,0,581904874,footway,False,13.007,"LINESTRING (-118.4404657 33.9398222, -118.4404524 33.9398262, -118.4404444 33.9398358, -118.4404449 33.9398475, -118.4404535 33.9398568, -118.440467 33.9398601, -118.4404803 33.9398561, -118.4404882 33.9398465, -118.4404878 33.9398348, -118.4404792 33.9398255, -118.4404657 33.9398222)",,,,,,,,,,
5566626992,5566626992,1,581904874,footway,False,13.007,"LINESTRING (-118.4404657 33.9398222, -118.4404792 33.9398255, -118.4404878 33.9398348, -118.4404882 33.9398465, -118.4404803 33.9398561, -118.440467 33.9398601, -118.4404535 33.9398568, -118.4404449 33.9398475, -118.4404444 33.9398358, -118.4404524 33.9398262, -118.4404657 33.9398222)",,,,,,,,,,
5566627016,5566626992,0,581904873,footway,False,10.745,"LINESTRING (-118.4404688 33.9397256, -118.4404657 33.9398222)",,,,,,,,,,
5566627016,5566626983,0,581904872,footway,False,29.934,"LINESTRING (-118.4404688 33.9397256, -118.4404656 33.9395812, -118.4404739 33.9395569, -118.440492 33.9395371, -118.4405416 33.9395098, -118.4405665 33.9394952)",,,,,,,,,,
5566627016,5566627016,0,581904875,footway,False,93.524,"LINESTRING (-118.4404688 33.9397256, -118.4405223 33.9397302, -118.4405645 33.9397514, -118.4405927 33.9397783, -118.440612 33.939812, -118.4406152 33.9398495, -118.4406048 33.9398879, -118.4405819 33.9399205, -118.4405486 33.9399431, -118.4405073 33.9399563, -118.4404633 33.9399603, -118.4404135 33.9399484, -118.4403761 33.9399288, -118.4403427 33.9398887, -118.4402896 33.939887, -118.4402876 33.9398775, -118.4402668 33.9398603, -118.4402648 33.9398241, -118.4402816 33.9398102, -118.4402829 33.9397991, -118.4403471 33.9397963, -118.440368 33.9397628, -118.4403958 33.9397425, -118.440427 33.9397312, -118.4404688 33.9397256)",,,,,,,,,,
5566627016,5566627016,1,581904875,footway,False,93.524,"LINESTRING (-118.4404688 33.9397256, -118.440427 33.9397312, -118.4403958 33.9397425, -118.440368 33.9397628, -118.4403471 33.9397963, -118.4402829 33.9397991, -118.4402816 33.9398102, -118.4402648 33.9398241, -118.4402668 33.9398603, -118.4402876 33.9398775, -118.4402896 33.939887, -118.4403427 33.9398887, -118.4403761 33.9399288, -118.4404135 33.9399484, -118.4404633 33.9399603, -118.4405073 33.9399563, -118.4405486 33.9399431, -118.4405819 33.9399205, -118.4406048 33.9398879, -118.4406152 33.9398495, -118.440612 33.939812, -118.4405927 33.9397783, -118.4405645 33.9397514, -118.4405223 33.9397302, -118.4404688 33.9397256)",,,,,,,,,,
6022739753,6733057237,0,639244200,cycleway,True,6.109,"LINESTRING (-118.5362198 34.2293924, -118.5361598 34.2293688)",,,,,,,,,,
6022739753,6733057238,0,716827020,cycleway,True,3.669,"LINESTRING (-118.5362198 34.2293924, -118.536256 34.2293785)",,,,,,,,,,
6022739759,5197579465,0,"[639244201, 716828819]",cycleway,True,102.34799999999998,"LINESTRING (-118.536224 34.2318176, -118.5362175 34.2312084, -118.5362153 34.2308972)",,,,,,,,,,
6023868253,5197579468,0,"[639189129, 716828827]",cycleway,True,375.6809999999999,"LINESTRING (-118.5359896 34.2319838, -118.5359893 34.2329662, -118.5359899 34.233211, -118.5359895 34.2332951, -118.5359932 34.2336994, -118.5359843 34.2338039, -118.5359791 34.2342203, -118.5359808 34.2345215, -118.5359795 34.2346925, -118.5359869 34.2348077, -118.5359919 34.2349059, -118.5359891 34.2350332, -118.5359882 34.2353618)",,,,,,,,,,
6023871391,6023871437,0,"[639244225, 639244209]",cycleway,True,182.715,"LINESTRING (-118.5359795 34.2374067, -118.5359817 34.2377793, -118.5359834 34.2382813, -118.5359827 34.2384488, -118.5359831 34.2386774, -118.5359888 34.2387927, -118.5359896 34.2390498)",,,,,,,,,,
6023871449,6023871545,0,"[716830848, 716830849, 716830850, 699698185, 699698186, 639244235]",cycleway,True,380.50499999999994,"LINESTRING (-118.5359839 34.2392197, -118.5359837 34.2394202, -118.5359836 34.2395654, -118.5359832 34.2400372, -118.5359829 34.2403701, -118.5359828 34.2405422, -118.5359903 34.2408639, -118.5359885 34.2409465, -118.5359865 34.2410304, -118.5359844 34.2414159, -118.5359829 34.2416024, -118.5359843 34.2419208, -118.5359924 34.2421609, -118.536002 34.2423099, -118.5360146 34.2424318, -118.5360149 34.2426408)",,,,,,,,,,
6023871475,5690175258,0,"[639244219, 716828829]",cycleway,True,176.173,"LINESTRING (-118.536227 34.2372296, -118.5362226 34.2365729, -118.5362218 34.2364441, -118.5362145 34.2362465, -118.5362128 34.2361924, -118.5362159 34.2360366, -118.5362204 34.2356454)",,,,,,,,,,
6027840515,6022739758,0,"[716828820, 639244197, 639244198]",cycleway,True,220.40800000000002,"LINESTRING (-118.5359925 34.2287197, -118.5359642 34.2290573, -118.5359639 34.2303057, -118.5359643 34.2304131, -118.5359733 34.2305204, -118.5359734 34.2307008)",,,,,,,,,,
6338426930,6734076159,0,42585446,cycleway,False,85.212,"LINESTRING (-118.516905 34.0255729, -118.5175412 34.0260362, -118.5176055 34.0260724)",,Marvin B Beach Bike Path,,,,,,,,
6733057239,6027840515,0,639244197,cycleway,True,3.464,"LINESTRING (-118.5360277 34.2287086, -118.5359925 34.2287197)",,,,,,,,,,
6734076143,6734076159,0,42585446,cycleway,False,22.814,"LINESTRING (-118.5178031 34.026196, -118.5176055 34.0260724)",,Marvin B Beach Bike Path,,,,,,,,
6734076143,6585185860,0,"[94446314, 42585468, 42585446, 133349527]",cycleway,False,2051.812,"LINESTRING (-118.5178031 34.026196, -118.5186877 34.0267067, -118.5187377 34.0267709, -118.5187533 34.0268326, -118.5187821 34.0271737, -118.5188033 34.0272418, -118.5188285 34.0272812, -118.5193223 34.0278366, -118.5194218 34.0279389, -118.5194517 34.0279752, -118.5195349 34.0280591, -118.519568 34.0280749, -118.5196032 34.0280831, -118.5197754 34.0280913, -118.5198316 34.0280986, -118.5198578 34.0281048, -118.5198848 34.0281133, -118.5203875 34.0283276, -118.5205109 34.0283951, -118.521394 34.0290057, -118.5222454 34.0294998, -118.5226271 34.0297025, -118.5233702 34.0301383, -118.5234376 34.0301669, -118.5236211 34.0302417, -118.5243729 34.0306794, -118.5244011 34.0306932, -118.5248261 34.0308554, -118.5248605 34.0308611, -118.5248873 34.0308612, -118.5249411 34.030847, -118.5250416 34.0308049, -118.5250667 34.0307995, -118.52515 34.0308044, -118.5252552 34.0308175, -118.5253332 34.0308321, -118.5261222 34.0310643, -118.5262108 34.0310941, -118.5269671 34.0314229, -118.5270283 34.0314525, -118.5270789 34.0314871, -118.5271296 34.0315299, -118.5273031 34.0317292, -118.5273406 34.0317596, -118.5273822 34.0317841, -118.5274249 34.0318018, -118.527469 34.0318184, -118.5277513 34.0318758, -118.5278322 34.0318917, -118.5282826 34.0319883, -118.5283303 34.032002, -118.5302316 34.0327868, -118.5305713 34.032927, -118.5329954 34.0339275, -118.5331019 34.0339715, -118.5337292 34.0342283, -118.5343013 34.0344624, -118.5349846 34.0347731, -118.5352796 34.0349332, -118.5353333 34.0349641, -118.5355641 34.035097, -118.5357255 34.0352061, -118.5357691 34.0352356, -118.5359269 34.0353181, -118.5360914 34.0354072, -118.5361895 34.0354786, -118.5362373 34.0354877, -118.536197 34.0355492)",yes,"['Santa Monica Beach Bike Path', ""Marvin's Beach Bike Path"", 'Marvin B Beach Bike Path']",,,,,,,,
6734076143,6734076150,0,716996403,cycleway,False,27.22,"LINESTRING (-118.5178031 34.026196, -118.5177021 34.0261902, -118.5176397 34.0261972, -118.5175782 34.0262183, -118.5175281 34.0262521)",,,,,,,,,,
6734076159,6734076143,0,42585446,cycleway,False,22.814,"LINESTRING (-118.5176055 34.0260724, -118.5178031 34.026196)",,Marvin B Beach Bike Path,,,,,,,,
6734076159,6338426930,0,42585446,cycleway,False,85.212,"LINESTRING (-118.5176055 34.0260724, -118.5175412 34.0260362, -118.516905 34.0255729)",,Marvin B Beach Bike Path,,,,,,,,
6734076159,6734076150,0,716996404,cycleway,False,21.408,"LINESTRING (-118.5176055 34.0260724, -118.5175927 34.026134, -118.5175789 34.0261698, -118.5175281 34.0262521)",,,,,,,,,,
6814916501,6814916504,0,727184666,cycleway,True,219.183,"LINESTRING (-118.2820248 34.0185179, -118.2816445 34.0191181, -118.2811707 34.019866, -118.280916 34.0202617)",,,,,,,,,,
6814916508,6814916509,0,727184667,cycleway,True,90.358,"LINESTRING (-118.2804294 34.0210265, -118.2802051 34.0213565, -118.2799581 34.021739)",,,,,,,,,,
6814916510,6814916511,0,727184668,cycleway,True,38.573,"LINESTRING (-118.2798153 34.0219954, -118.2796177 34.0223012)",,,,,,,,,,
6814916512,6814916513,0,727184669,cycleway,True,37.704,"LINESTRING (-118.2791296 34.0230719, -118.2789371 34.0233711)",,,,,,,,,,
6814916517,6814916518,0,727184671,cycleway,True,173.944,"LINESTRING (-118.2791466 34.0234775, -118.280027 34.0220938)",,,,,,,,,,
6814916519,6814916520,0,727184672,cycleway,True,77.83,"LINESTRING (-118.2802022 34.0218223, -118.2805932 34.0212019)",,,,,,,,,,
6814916520,6814916521,0,727184672,cycleway,True,78.18,"LINESTRING (-118.2805932 34.0212019, -118.2809808 34.0205765)",,,,,,,,,,
6814916520,4399914059,0,165568045,service,False,6.082,"LINESTRING (-118.2805932 34.0212019, -118.2805356 34.0211752)",,West 34th Street,,,15 mph,,,,,
6814916520,3233762100,0,165568045,service,False,172.447,"LINESTRING (-118.2805932 34.0212019, -118.2806196 34.0212142, -118.2806399 34.0212232, -118.2822444 34.0219314)",,West 34th Street,,,15 mph,,,,,
6814916522,6814916523,0,727184673,cycleway,True,85.228,"LINESTRING (-118.2811401 34.0203582, -118.2815675 34.0196785)",,,,,,,,,,
6814916523,6814916524,0,727184673,cycleway,True,66.089,"LINESTRING (-118.2815675 34.0196785, -118.2819057 34.0191544)",,,,,,,,,,
6814916523,1732243620,0,727187828,cycleway,False,4.425,"LINESTRING (-118.2815675 34.0196785, -118.2815248 34.0196603)",,Hellman Way,,,,,,,,
6814916523,122844997,0,727187828,cycleway,False,150.341,"LINESTRING (-118.2815675 34.0196785, -118.2815897 34.019688, -118.2816701 34.0197224, -118.2817654 34.0198235, -118.2819035 34.0198991, -118.2827885 34.0202902, -118.2829584 34.0203653)",,Hellman Way,,,,,,,,
6814916525,6814916529,0,727184674,cycleway,True,172.40200000000002,"LINESTRING (-118.2781654 34.0250288, -118.2782468 34.0248956, -118.2785452 34.0244245, -118.2787273 34.0241482, -118.2790393 34.023658)",,,,,,,,,,
6814916539,6814916542,0,727184676,cycleway,True,109.314,"LINESTRING (-118.276854 34.0270752, -118.2769646 34.0269057, -118.2771399 34.0266267, -118.2774088 34.0262063)",,,,,,,,,,
6814916543,6814916546,0,727184677,cycleway,True,112.266,"LINESTRING (-118.2775042 34.026062, -118.2777301 34.0257064, -118.2779274 34.0253925, -118.2780721 34.0251688)",,,,,,,,,,
6814916547,6814916550,0,727184678,cycleway,True,162.458,"LINESTRING (-118.2752513 34.0295823, -118.2754589 34.0292569, -118.2756533 34.028954, -118.2760769 34.0282914)",,,,,,,,,,
6818390175,6818390177,0,727594397,cycleway,False,92.729,"LINESTRING (-118.2784073 34.0241965, -118.2782235 34.0244815, -118.2780572 34.0247445, -118.2779374 34.0249339)",,,,,,,,,,
6818390177,6818390175,0,727594397,cycleway,False,92.72900000000001,"LINESTRING (-118.2779374 34.0249339, -118.2780572 34.0247445, -118.2782235 34.0244815, -118.2784073 34.0241965)",,,,,,,,,,
6845572153,6845572166,0,730884407,proposed,False,3094.866,"LINESTRING (-118.4163289 34.1684505, -118.3826897 34.1684915)",,,,,,,,,,
6845572154,6845572166,0,730884407,proposed,False,824.091,"LINESTRING (-118.3737365 34.1684307, -118.3815233 34.1684105, -118.3826897 34.1684915)",,,,,,,,,,
6845572166,6845572153,0,730884407,proposed,False,3094.866,"LINESTRING (-118.3826897 34.1684915, -118.4163289 34.1684505)",,,,,,,,,,
6845572166,6845572154,0,730884407,proposed,False,824.091,"LINESTRING (-118.3826897 34.1684915, -118.3815233 34.1684105, -118.3737365 34.1684307)",,,,,,,,,,
6845572166,6845572168,0,730884408,proposed,False,517.524,"LINESTRING (-118.3826897 34.1684915, -118.3815564 34.1686809, -118.3770877 34.168723)",,,,,,,,,,
6845572168,6845572166,0,730884408,proposed,False,517.524,"LINESTRING (-118.3770877 34.168723, -118.3815564 34.1686809, -118.3826897 34.1684915)",,,,,,,,,,
6848492178,4040613331,0,"[694625152, 694625153, 704931081, 704931082, 375928590, 375928591, 683623824, 683623825, 401649951, 401649953, 401649954, 401649955, 683047618, 683047620, 31511498, 386445016, 386445017, 386445018, 386445019, 683238752, 683238755, 379320954, 379320957]",cycleway,False,6278.210999999996,"LINESTRING (-118.5972381 34.1949352, -118.5972362 34.1949808, -118.5972386 34.1955501, -118.5972386 34.195614, -118.5972533 34.1956772, -118.5973223 34.195844, -118.5973335 34.1958958, -118.5973405 34.1959596, -118.597335 34.196436, -118.5973463 34.1966406, -118.5973625 34.1967534, -118.5973858 34.1968584, -118.5974158 34.1969541, -118.5975491 34.1973544, -118.5975791 34.1974837, -118.5975918 34.1975777, -118.5975946 34.1977079, -118.5975737 34.1992299, -118.5975677 34.1997104, -118.597564 34.1998467, -118.5975357 34.2000637, -118.5975317 34.2001726, -118.5975391 34.2007632, -118.5975479 34.2008505, -118.597564 34.2008822, -118.5975352 34.20091, -118.5974939 34.2009145, -118.5972502 34.2009154, -118.5972469 34.2009329, -118.5972462 34.2010379, -118.5972451 34.2011564, -118.5972504 34.2011695, -118.597259 34.2025795, -118.5972558 34.2030344, -118.5972642 34.2031309, -118.5973163 34.2034024, -118.5973258 34.2034897, -118.5973287 34.2036226, -118.5973419 34.2045724, -118.5973383 34.204599, -118.5973594 34.2046771, -118.5973785 34.2047507, -118.5973891 34.2047814, -118.5973829 34.2048344, -118.5973785 34.2055234, -118.5973611 34.2066919, -118.5973719 34.2068796, -118.597368 34.207244, -118.5973306 34.2075142, -118.597334 34.2081587, -118.5973272 34.2081831, -118.5973443 34.2083111, -118.5973596 34.2084136, -118.5973601 34.2084349, -118.5972956 34.2085833, -118.5972687 34.2102388, -118.5972728 34.2111398, -118.5972776 34.2124412, -118.597303 34.2125993, -118.5973604 34.2128858, -118.5973718 34.2129999, -118.5973733 34.2136615, -118.5973613 34.2138772, -118.5973637 34.2154904, -118.5973643 34.2156653, -118.597378 34.215829, -118.5973816 34.2186657, -118.5973719 34.2188835, -118.5973703 34.2190739, -118.5973691 34.2196325, -118.5973677 34.2196754, -118.5973647 34.2197968, -118.5973622 34.2199264, -118.597356 34.2199515, -118.5973564 34.2202011, -118.597356 34.220308, -118.5973844 34.220613, -118.597387 34.2214115, -118.5973795 34.2215986, -118.5973811 34.2217059, -118.5973887 34.2218006, -118.5973941 34.2245269, -118.5973846 34.2247518, -118.5973944 34.2249786, -118.5973974 34.2271397, -118.597393 34.2272098, -118.5973699 34.2273782, -118.5973633 34.2275012, -118.597378 34.2280825, -118.5973795 34.2282078, -118.59738 34.2283216, -118.597388 34.2283446, -118.5973992 34.2284101, -118.5973995 34.2294833, -118.5974044 34.2300695, -118.5973977 34.2301185, -118.5973867 34.2301626, -118.5973544 34.2302404, -118.5973446 34.2302714, -118.5973356 34.2303061, -118.597329 34.230346, -118.5973252 34.2304242, -118.5973269 34.2308605, -118.5973293 34.2309472, -118.5973394 34.2310046, -118.5973893 34.2311604, -118.5974 34.2312369, -118.5974056 34.2331987, -118.5973968 34.2333382, -118.5973958 34.2334375, -118.5973958 34.2334796, -118.5973978 34.2335179, -118.5973998 34.2335528, -118.5974038 34.2335955, -118.5974058 34.2336304, -118.5974065 34.2336681, -118.5974065 34.2337091, -118.5974092 34.234472, -118.5974077 34.2345094, -118.5973978 34.2346037, -118.5973977 34.2352754, -118.597389 34.2353364, -118.5973911 34.2354642, -118.5973971 34.2356019, -118.5973777 34.2357354, -118.5973806 34.2365509, -118.597402 34.2377282, -118.597424 34.2386419, -118.5974288 34.2386786, -118.5974409 34.2387317, -118.5974535 34.2387699, -118.5974676 34.238817, -118.5974765 34.2388715, -118.5974883 34.2390114, -118.5974868 34.2390449, -118.5974848 34.2391022, -118.5974816 34.2391677, -118.5974793 34.239285, -118.5974785 34.2393268, -118.597472 34.239381, -118.5974539 34.2394387, -118.5974387 34.2395003, -118.5974314 34.2395568, -118.5974219 34.2398955, -118.5974055 34.2403914, -118.5973937 34.2408902, -118.5973891 34.2411708, -118.5973873 34.2413087, -118.5973865 34.2414533, -118.5973872 34.2420156, -118.5973871 34.2424861, -118.5973879 34.2425496, -118.5973909 34.2426044, -118.5973964 34.2426585, -118.5974025 34.2427048, -118.597413 34.2427518, -118.5974246 34.2427902, -118.5974406 34.2428322, -118.5974594 34.2428733, -118.5975168 34.2429827, -118.5975334 34.2430182, -118.5975472 34.2430508, -118.5975605 34.2430901, -118.5975715 34.2431255, -118.5975949 34.2432063, -118.5976962 34.2435396, -118.5978104 34.2438631, -118.5979751 34.2442401, -118.5980354 34.244357, -118.598458 34.2450545, -118.5986472 34.2453975, -118.5988017 34.2457037, -118.5988875 34.2458858, -118.5989764 34.2460836, -118.5990605 34.246288, -118.5993249 34.2469627, -118.5996941 34.2479636, -118.5997463 34.248113, -118.5997811 34.2482415, -118.5997918 34.2482853, -118.5998052 34.2483645, -118.5998126 34.2484227, -118.5998207 34.2485253, -118.5998247 34.248584, -118.599824 34.2486744, -118.5998233 34.2487525, -118.5998186 34.2488191, -118.5998133 34.2488845, -118.5998005 34.2489709, -118.5997885 34.2490441, -118.5997698 34.2491192, -118.5997502 34.2491971, -118.5997308 34.2492636, -118.5997107 34.2493201, -118.5996852 34.2493861, -118.5996575 34.2494947, -118.5996361 34.2495982, -118.5996275 34.2496942, -118.5996355 34.2498722, -118.5995564 34.2498728, -118.5994977 34.2498738, -118.5994656 34.2498742, -118.599067 34.2498726, -118.5990001 34.2498724, -118.5989257 34.2498744, -118.5988991 34.2498901, -118.59888 34.2499854, -118.598865 34.2500843)",yes,Metro Orange Line Bikeway,,15',,,,,,
6848492178,1832146170,0,"[669457185, 669457186, 667517105, 379320954, 386445020, 386443293, 386443294]",cycleway,False,1093.4769999999999,"LINESTRING (-118.5972381 34.1949352, -118.5972402 34.1948829, -118.5972543 34.1948283, -118.5972958 34.1947446, -118.5973056 34.1947035, -118.5973072 34.194658, -118.597309 34.1939809, -118.5973123 34.1939073, -118.5973186 34.1938672, -118.5973138 34.1937744, -118.5973047 34.1936778, -118.5973284 34.193645, -118.5973162 34.1927114, -118.5973149 34.1920399, -118.5973106 34.1919898, -118.5973084 34.1919154, -118.5973114 34.1918311, -118.5973187 34.1908535, -118.5973075 34.1906242, -118.5973063 34.1906033, -118.5973034 34.1905197, -118.5973033 34.1904238, -118.5972415 34.1903829, -118.5958554 34.1903863, -118.5958103 34.1903794, -118.595778 34.1903618, -118.5957359 34.1903299, -118.5954482 34.1900752, -118.595188 34.1898678, -118.5948519 34.1896437, -118.5944912 34.1894285, -118.594245 34.1892975, -118.5939356 34.1891422, -118.5935838 34.1889997, -118.5933169 34.1889074, -118.5930554 34.188824, -118.5928404 34.1887708, -118.5927774 34.1887563, -118.5924335 34.188674, -118.5921171 34.1886167, -118.5918253 34.1885797, -118.5915611 34.1885492)",,Metro Orange Line Bikeway,,"[""15'"", ""11'""]",,,,,,
