u,v,key,osmid,highway,oneway,length,geometry,bridge,name,lanes,width,maxspeed,service,tunnel,access,area,ref,junction
4277801740,4277801742,0,"[428695834, 789822870]",service,False,272.499,"LINESTRING (-118.5076901 34.1722594, -118.5076898 34.1721513, -118.5076884 34.1715804, -118.5077458 34.1715807, -118.5096933 34.1715808, -118.5097174 34.1715802, -118.5098297 34.1715794)",,,,,15 mph,,,private,,,
4277801742,4277801740,0,"[428695834, 789822870]",service,False,272.499,"LINESTRING (-118.5098297 34.1715794, -118.5097174 34.1715802, -118.5096933 34.1715808, -118.5077458 34.1715807, -118.5076884 34.1715804, -118.5076898 34.1721513, -118.5076901 34.1722594)",,,,,15 mph,,,private,,,
4279263356,4279263359,0,428821249,service,False,147.31199999999998,"LINESTRING (-118.5386377 34.1723624, -118.538643 34.1724671, -118.5386426 34.1729764, -118.5386281 34.1729882, -118.5377949 34.1729089)",,,,,15 mph,alley,,,,,
4279263358,4279263359,0,428821249,service,False,32.628,"LINESTRING (-118.5374424 34.1728765, -118.5377949 34.1729089)",,,,,15 mph,alley,,,,,
4279263359,4279263358,0,428821249,service,False,32.628,"LINESTRING (-118.5377949 34.1729089, -118.5374424 34.1728765)",,,,,15 mph,alley,,,,,
4279263359,4279263356,0,428821249,service,False,147.31199999999998,"LINESTRING (-118.5377949 34.1729089, -118.5386281 34.1729882, -118.5386426 34.1729764, -118.538643 34.1724671, -118.5386377 34.1723624)",,,,,15 mph,alley,,,,,
4279263359,4279263360,0,428821250,service,False,60.747,"LINESTRING (-118.5377949 34.1729089, -118.5377918 34.1724682, -118.5377917 34.1723626)",,,,,15 mph,alley,,,,,
4279263360,4279263359,0,428821250,service,False,60.747,"LINESTRING (-118.5377917 34.1723626, -118.5377918 34.1724682, -118.5377949 34.1729089)",,,,,15 mph,alley,,,,,
4280679615,4280679617,0,428946298,service,False,156.29,"LINESTRING (-118.49369 34.2482211, -118.4935669 34.24822, -118.4933198 34.2482179, -118.4929414 34.2471638)",,,1,,15 mph,alley,,,,,
4280679617,4280679615,0,428946298,service,False,156.29,"LINESTRING (-118.4929414 34.2471638, -118.4933198 34.2482179, -118.4935669 34.24822, -118.49369 34.2482211)",,,1,,15 mph,alley,,,,,
4293809090,4293809092,0,430118562,service,False,397.84000000000003,"LINESTRING (-118.3697115 34.1581359, -118.3691018 34.1581361, -118.3680761 34.1581313, -118.3669975 34.1581292, -118.3659003 34.1581336, -118.3653878 34.158137)",,,,,15 mph,alley,,,,,
4293809092,4293809090,0,430118562,service,False,397.84000000000003,"LINESTRING (-118.3653878 34.158137, -118.3659003 34.1581336, -118.3669975 34.1581292, -118.3680761 34.1581313, -118.3691018 34.1581361, -118.3697115 34.1581359)",,,,,15 mph,alley,,,,,
4293873579,4293873582,0,430124235,service,False,70.348,"LINESTRING (-118.5840149 34.2005008, -118.5839449 34.2005188, -118.5832533 34.2005228)",,,,,15 mph,alley,,,,,
4293873582,4293873579,0,430124235,service,False,70.348,"LINESTRING (-118.5832533 34.2005228, -118.5839449 34.2005188, -118.5840149 34.2005008)",,,,,15 mph,alley,,,,,
4293873585,4293873629,0,430124236,service,False,101.50999999999999,"LINESTRING (-118.585142 34.2005165, -118.5843631 34.200518, -118.5843071 34.2005224, -118.5841525 34.2005585, -118.5840486 34.2005828)",,,,,15 mph,alley,,,,,
4293873629,4293873585,0,430124236,service,False,101.50999999999999,"LINESTRING (-118.5840486 34.2005828, -118.5841525 34.2005585, -118.5843071 34.2005224, -118.5843631 34.200518, -118.585142 34.2005165)",,,,,15 mph,alley,,,,,
4297301352,954714445,0,81917587,service,False,271.125,"LINESTRING (-118.3926161 34.1467623, -118.3928567 34.1458237, -118.3931102 34.1448678, -118.3932283 34.1443773)",,,,,15 mph,alley,,,,,
4297310891,4297310895,0,430457793,service,False,401.64,"LINESTRING (-118.3969951 34.1503606, -118.3969951 34.1502566, -118.3970068 34.1485648, -118.397001 34.1467486)",,,,,15 mph,alley,,,,,
4297310894,954714437,0,81917585,service,False,414.222,"LINESTRING (-118.3958567 34.1466551, -118.3959006 34.146701, -118.3959531 34.1468007, -118.3959609 34.1468313, -118.395951 34.1485558, -118.3959458 34.1499108, -118.3959446 34.1503579)",,,,,15 mph,alley,,,,,
4297310895,4297310891,0,430457793,service,False,401.64000000000004,"LINESTRING (-118.397001 34.1467486, -118.3970068 34.1485648, -118.3969951 34.1502566, -118.3969951 34.1503606)",,,,,15 mph,alley,,,,,
4297310896,4297310898,0,430457794,service,False,244.89,"LINESTRING (-118.395958 34.1517763, -118.3959579 34.1521858, -118.3959599 34.1531562, -118.3959495 34.1539786)",,,,,15 mph,alley,,,,,
4297310898,4297310896,0,430457794,service,False,244.89,"LINESTRING (-118.3959495 34.1539786, -118.3959599 34.1531562, -118.3959579 34.1521858, -118.395958 34.1517763)",,,,,15 mph,alley,,,,,
4297310900,4297310906,0,"[430457795, 708203158]",service,False,608.9340000000001,"LINESTRING (-118.395363 34.1580651, -118.3957734 34.158056, -118.395888 34.1580535, -118.395938 34.1580972, -118.395972 34.158127, -118.3959674 34.1594283, -118.395972 34.1612415, -118.3959721 34.1621521, -118.3959777 34.1630675)",,,,,15 mph,alley,,,,,
4297310906,4297310900,0,"[430457795, 708203158]",service,False,608.9340000000001,"LINESTRING (-118.3959777 34.1630675, -118.3959721 34.1621521, -118.395972 34.1612415, -118.3959674 34.1594283, -118.395972 34.158127, -118.395938 34.1580972, -118.395888 34.1580535, -118.3957734 34.158056, -118.395363 34.1580651)",,,,,15 mph,alley,,,,,
4297310907,4048900490,0,430117296,service,False,202.279,"LINESTRING (-118.3958437 34.1630668, -118.3958339 34.163963, -118.3958339 34.1648859)",,,,,15 mph,alley,,,,,
4297310908,3447807478,0,"[316184937, 430457796]",service,False,405.16900000000004,"LINESTRING (-118.3970739 34.1612415, -118.397078 34.1621486, -118.397074 34.1630682, -118.3970706 34.1639623, -118.3970768 34.1642808, -118.3970788 34.164514, -118.3970802 34.1646768, -118.397079 34.1648852)",,,,,15 mph,alley,,,,,
4297310912,7358055878,0,430457797,service,False,49.766,"LINESTRING (-118.3965014 34.165318, -118.3959605 34.1653184)",,,,,15 mph,alley,,,,,
4297310914,7358055878,0,787064237,service,False,341.81,"LINESTRING (-118.395955 34.1683923, -118.3959548 34.168358, -118.3959459 34.1666895, -118.3959605 34.1653184)",,,,,15 mph,alley,,,,,
4297310915,4297310918,0,430457798,service,False,207.90200000000002,"LINESTRING (-118.3972853 34.1662964, -118.3972946 34.1666907, -118.3972977 34.1675124, -118.3965078 34.1675212)",,,,,15 mph,alley,,,,,
4297310918,4297310915,0,430457798,service,False,207.90200000000002,"LINESTRING (-118.3965078 34.1675212, -118.3972977 34.1675124, -118.3972946 34.1666907, -118.3972853 34.1662964)",,,,,15 mph,alley,,,,,
4297520431,4268777307,0,430482620,service,False,154.18800000000002,"LINESTRING (-118.5278822 34.1916343, -118.5278887 34.1903184, -118.5278862 34.1902477)",,,,,15 mph,alley,,,,,
4297521057,4268777311,0,427687447,service,False,796.5459999999999,"LINESTRING (-118.5278795 34.1921544, -118.5278918 34.1937697, -118.5278878 34.1938754, -118.5278894 34.1939817, -118.5278943 34.1974342, -118.5278936 34.1975023, -118.5278941 34.1975739, -118.5278936 34.1992495, -118.5278947 34.1993178)",,,,,15 mph,alley,,,,,
4297887020,2589924732,0,430524911,service,False,263.488,"LINESTRING (-118.4279884 34.2445853, -118.4264885 34.2431588, -118.4261062 34.2427981)",,,,,15 mph,alley,,,,,
4299351613,4299351617,0,430670734,service,False,403.95000000000005,"LINESTRING (-118.4399854 34.1871156, -118.4394699 34.1871138, -118.4394314 34.1871558, -118.4394216 34.1875957, -118.439436 34.188485, -118.4394422 34.1903093)",,,,,15 mph,alley,,,,,
4299351617,4299351613,0,430670734,service,False,403.95000000000005,"LINESTRING (-118.4394422 34.1903093, -118.439436 34.188485, -118.4394216 34.1875957, -118.4394314 34.1871558, -118.4394699 34.1871138, -118.4399854 34.1871156)",,,,,15 mph,alley,,,,,
4299351618,4299351620,0,430670735,service,False,104.691,"LINESTRING (-118.439984 34.1920971, -118.4394466 34.1920936, -118.4394358 34.1915967)",,,,,15 mph,alley,,,,,
4299351620,4299351618,0,430670735,service,False,104.691,"LINESTRING (-118.4394358 34.1915967, -118.4394466 34.1920936, -118.439984 34.1920971)",,,,,15 mph,alley,,,,,
4299351621,4299351622,0,430670736,service,False,199.177,"LINESTRING (-118.4405977 34.1975582, -118.4405837 34.1993494)",,,,,15 mph,alley,,,,,
4299351622,4299351621,0,430670736,service,False,199.177,"LINESTRING (-118.4405837 34.1993494, -118.4405977 34.1975582)",,,,,15 mph,alley,,,,,
4302375567,1882677275,0,177860686,service,False,56.954,"LINESTRING (-118.484268 34.2579198, -118.484416 34.2579216, -118.4848877 34.257921)",,,,,15 mph,alley,,,,,
4302375567,5387651762,0,177860686,service,False,686.455,"LINESTRING (-118.484268 34.2579198, -118.4838377 34.2579146, -118.4816198 34.2578877, -118.4782987 34.2578724, -118.4767991 34.2578663)",,,,,15 mph,alley,,,,,
4302375567,4302382225,0,430986127,service,False,753.838,"LINESTRING (-118.484268 34.2579198, -118.4842329 34.2610268, -118.484217 34.2627479, -118.484099 34.2630117, -118.4840855 34.2637011, -118.4839139 34.2640912, -118.4839115 34.2641905, -118.4839005 34.2646564)",,,,,15 mph,alley,,,,,
4302382225,4302375567,0,430986127,service,False,753.838,"LINESTRING (-118.4839005 34.2646564, -118.4839115 34.2641905, -118.4839139 34.2640912, -118.4840855 34.2637011, -118.484099 34.2630117, -118.484217 34.2627479, -118.4842329 34.2610268, -118.484268 34.2579198)",,,,,15 mph,alley,,,,,
4303601320,4303601321,0,431112297,service,False,196.39,"LINESTRING (-118.4618184 34.1715574, -118.4639531 34.1715624)",,,,,15 mph,alley,,,,,
4303601321,4303601320,0,431112297,service,False,196.39,"LINESTRING (-118.4639531 34.1715624, -118.4618184 34.1715574)",,,,,15 mph,alley,,,,,
4310050173,839054133,0,794946286,service,False,805.515,"LINESTRING (-118.4310955 34.1474836, -118.429449 34.147211, -118.4282462 34.1470062, -118.4271682 34.1468271, -118.4260846 34.1466511, -118.4248814 34.1464447, -118.4236788 34.1462405, -118.4225148 34.1460529)",,,,,15 mph,alley,,,,,
4312639776,7437051835,0,44334588,service,False,98.956,"LINESTRING (-118.440575 34.1634768, -118.4405841 34.1643667)",,,,,15 mph,alley,,,,,
4333076779,4333076780,0,435395046,service,False,201.576,"LINESTRING (-118.5346582 34.2391308, -118.5346574 34.2390587, -118.534656 34.2382924, -118.5346576 34.2374327, -118.5346578 34.2373853, -118.5346581 34.237318)",,,,,15 mph,alley,,,,,
4333076780,4333076779,0,435395046,service,False,201.576,"LINESTRING (-118.5346581 34.237318, -118.5346578 34.2373853, -118.5346576 34.2374327, -118.534656 34.2382924, -118.5346574 34.2390587, -118.5346582 34.2391308)",,,,,15 mph,alley,,,,,
4362010886,4362011391,0,161928257,service,False,45.156,"LINESTRING (-118.6071828 34.1742384, -118.607182 34.1738323)",,,,,15 mph,alley,,yes,,,
4362010886,4362011391,1,438456327,service,False,245.61700000000002,"LINESTRING (-118.6071828 34.1742384, -118.6060948 34.1742305, -118.6060703 34.1742138, -118.606073 34.1738565, -118.6060933 34.1738388, -118.607182 34.1738323)",,,,,15 mph,driveway,,private,,,
4362010886,123563965,0,161928257,service,False,33.412,"LINESTRING (-118.6071828 34.1742384, -118.6071808 34.1744225, -118.6072291 34.1745318)",,,,,15 mph,alley,,yes,,,
4362011391,4362010886,0,161928257,service,False,45.156,"LINESTRING (-118.607182 34.1738323, -118.6071828 34.1742384)",,,,,15 mph,alley,,yes,,,
4362011391,4362010886,1,438456327,service,False,245.617,"LINESTRING (-118.607182 34.1738323, -118.6060933 34.1738388, -118.606073 34.1738565, -118.6060703 34.1742138, -118.6060948 34.1742305, -118.6071828 34.1742384)",,,,,15 mph,driveway,,private,,,
4362011391,1738794471,0,161928257,service,False,208.72,"LINESTRING (-118.607182 34.1738323, -118.6071801 34.1735796, -118.6071687 34.1735184, -118.6071523 34.1734482, -118.6071507 34.1732811, -118.6071492 34.1731284, -118.6071392 34.1720779, -118.6070699 34.1719718)",,,,,15 mph,alley,,yes,,,
4388486051,4388486054,0,441085447,service,False,317.463,"LINESTRING (-118.6328002 34.2192561, -118.6327994 34.2191234, -118.6327888 34.2172791, -118.6327883 34.217196, -118.6327876 34.2171228, -118.6327817 34.2164606, -118.6327324 34.2164173)",,,,,15 mph,alley,,,,,
4388486054,4388486051,0,441085447,service,False,317.46299999999997,"LINESTRING (-118.6327324 34.2164173, -118.6327817 34.2164606, -118.6327876 34.2171228, -118.6327883 34.217196, -118.6327888 34.2172791, -118.6327994 34.2191234, -118.6328002 34.2192561)",,,,,15 mph,alley,,,,,
4415256619,1293326656,0,114134856,service,False,57.191,"LINESTRING (-118.3688901 34.1414669, -118.3689183 34.1414167, -118.3689252 34.1414043, -118.3691531 34.1410009)",,,,,15 mph,alley,,,,,
4493802636,4493802639,0,452611831,service,False,37.653,"LINESTRING (-118.6033871 34.1753334, -118.603384 34.1752397, -118.6033737 34.1751421, -118.603355 34.174996)",,,,,5 mph,driveway,,private,,,
4493802639,5962874688,0,631401557,service,False,42.688,"LINESTRING (-118.603355 34.174996, -118.603819 34.1750005)",,,,,5 mph,driveway,,private,,,
4493802639,4493802636,0,452611831,service,False,37.653,"LINESTRING (-118.603355 34.174996, -118.6033737 34.1751421, -118.603384 34.1752397, -118.6033871 34.1753334)",,,,,5 mph,driveway,,private,,,
4493802639,4493802646,0,631401557,service,False,68.01,"LINESTRING (-118.603355 34.174996, -118.6032942 34.1749932, -118.6032708 34.1749944, -118.6031778 34.1750188, -118.6031658 34.1750182, -118.6029613 34.174984, -118.6029423 34.1749833, -118.6028664 34.1750003, -118.602818 34.175012, -118.6028013 34.1750125, -118.6026305 34.1749962)",,,,,5 mph,driveway,,private,,,
4493802639,5546968037,0,752164025,service,False,38.665,"LINESTRING (-118.603355 34.174996, -118.6033326 34.1748137, -118.6033237 34.1747489, -118.6033176 34.1747253, -118.6033084 34.174704, -118.6032801 34.174657)",,,,,5 mph,driveway,,private,,,
4493802646,4493802639,0,631401557,service,False,68.01,"LINESTRING (-118.6026305 34.1749962, -118.6028013 34.1750125, -118.602818 34.175012, -118.6028664 34.1750003, -118.6029423 34.1749833, -118.6029613 34.174984, -118.6031658 34.1750182, -118.6031778 34.1750188, -118.6032708 34.1749944, -118.6032942 34.1749932, -118.603355 34.174996)",,,,,5 mph,driveway,,private,,,
4493802647,4493802804,0,"[452611832, 452611833]",service,False,119.061,"LINESTRING (-118.6024738 34.1753354, -118.60247 34.1752415, -118.6024626 34.175059, -118.6024546 34.1750373, -118.6024386 34.1750192, -118.6024173 34.1750077, -118.6023804 34.1750041, -118.6020431 34.1750198, -118.6020005 34.1750184, -118.6019705 34.1750111, -118.6019443 34.1749935, -118.6019364 34.1749704, -118.6019405 34.1746657)",,,,,5 mph,driveway,,private,,,
4493802658,4493890420,0,452611833,service,False,11.722,"LINESTRING (-118.6020461 34.1744404, -118.6020743 34.1743376)",,,,,5 mph,driveway,,private,,,
4493802658,4493802804,0,452611833,service,False,27.069,"LINESTRING (-118.6020461 34.1744404, -118.6020072 34.1745641, -118.6019405 34.1746657)",,,,,5 mph,driveway,,private,,,
4493802658,5546968037,0,752164025,service,False,125.181,"LINESTRING (-118.6020461 34.1744404, -118.6024634 34.1745223, -118.6028554 34.1745325, -118.6028777 34.1745299, -118.6030089 34.1744834, -118.6030702 34.1744843, -118.6031461 34.1744965, -118.6032196 34.1745853, -118.6032801 34.174657)",,,,,5 mph,driveway,,private,,,
4493802670,4493890421,0,452624869,service,False,12.587,"LINESTRING (-118.6021812 34.1740523, -118.6021426 34.1741609)",,,,,5 mph,driveway,,private,,,
4493802670,5962874702,0,452624869,service,False,49.873,"LINESTRING (-118.6021812 34.1740523, -118.6022303 34.1738675, -118.6022358 34.1738486, -118.6022388 34.1738228, -118.6022535 34.1736733, -118.6022566 34.1736094)",,,,,5 mph,driveway,,private,,,
4493802670,4493802673,0,814043708,service,False,66.739,"LINESTRING (-118.6021812 34.1740523, -118.6025807 34.1740557, -118.6026046 34.174057, -118.6026411 34.1740649, -118.6029001 34.1741083)",,,,,5 mph,driveway,,private,,,
4493802673,4493802670,0,814043708,service,False,66.739,"LINESTRING (-118.6029001 34.1741083, -118.6026411 34.1740649, -118.6026046 34.174057, -118.6025807 34.1740557, -118.6021812 34.1740523)",,,,,5 mph,driveway,,private,,,
4493802679,4493890366,0,452624869,service,False,10.557,"LINESTRING (-118.6026548 34.1732851, -118.6025533 34.1733294)",,,,,5 mph,driveway,,private,,,
4493802683,4493802685,0,452611835,service,False,73.19,"LINESTRING (-118.6032973 34.1730945, -118.6033316 34.1731556, -118.6033396 34.1736115, -118.6033402 34.1737464)",,,,,5 mph,driveway,,private,,,
4493802683,4493802789,0,452611835,service,False,48.331,"LINESTRING (-118.6032973 34.1730945, -118.6031782 34.1730859, -118.6030513 34.1730728, -118.6030263 34.1730777, -118.6028197 34.1731974)",,,,,5 mph,driveway,,private,,,
4493802683,4493802790,0,452611836,service,False,70.17500000000001,"LINESTRING (-118.6032973 34.1730945, -118.6033719 34.172741, -118.6033684 34.1727078, -118.6033558 34.1726767, -118.6033102 34.1726017, -118.6032385 34.1724949)",,,,,5 mph,driveway,,private,,,
4493802685,4493802688,0,452611835,service,False,42.667,"LINESTRING (-118.6033402 34.1737464, -118.6034498 34.1737692, -118.6037901 34.1738396)",,,,,5 mph,driveway,,private,,,
4493802685,4493802683,0,452611835,service,False,73.19,"LINESTRING (-118.6033402 34.1737464, -118.6033396 34.1736115, -118.6033316 34.1731556, -118.6032973 34.1730945)",,,,,5 mph,driveway,,private,,,
4493802685,4493802800,0,452611837,service,False,34.688,"LINESTRING (-118.6033402 34.1737464, -118.6033068 34.1737688, -118.6032927 34.1737749, -118.603279 34.1737765, -118.6029757 34.1737559)",,,,,5 mph,driveway,,private,,,
4493802688,4493802685,0,452611835,service,False,42.667,"LINESTRING (-118.6037901 34.1738396, -118.6034498 34.1737692, -118.6033402 34.1737464)",,,,,5 mph,driveway,,private,,,
4493802789,4493802683,0,452611835,service,False,48.330999999999996,"LINESTRING (-118.6028197 34.1731974, -118.6030263 34.1730777, -118.6030513 34.1730728, -118.6031782 34.1730859, -118.6032973 34.1730945)",,,,,5 mph,driveway,,private,,,
4493802790,4493802683,0,452611836,service,False,70.175,"LINESTRING (-118.6032385 34.1724949, -118.6033102 34.1726017, -118.6033558 34.1726767, -118.6033684 34.1727078, -118.6033719 34.172741, -118.6032973 34.1730945)",,,,,5 mph,driveway,,private,,,
4493802800,4493802685,0,452611837,service,False,34.687999999999995,"LINESTRING (-118.6029757 34.1737559, -118.603279 34.1737765, -118.6032927 34.1737749, -118.6033068 34.1737688, -118.6033402 34.1737464)",,,,,5 mph,driveway,,private,,,
4493802804,4493802658,0,452611833,service,False,27.069,"LINESTRING (-118.6019405 34.1746657, -118.6020072 34.1745641, -118.6020461 34.1744404)",,,,,5 mph,driveway,,private,,,
4493802804,4493802647,0,"[452611832, 452611833]",service,False,119.061,"LINESTRING (-118.6019405 34.1746657, -118.6019364 34.1749704, -118.6019443 34.1749935, -118.6019705 34.1750111, -118.6020005 34.1750184, -118.6020431 34.1750198, -118.6023804 34.1750041, -118.6024173 34.1750077, -118.6024386 34.1750192, -118.6024546 34.1750373, -118.6024626 34.175059, -118.60247 34.1752415, -118.6024738 34.1753354)",,,,,5 mph,driveway,,private,,,
