u,v,key,osmid,lanes,name,highway,maxspeed,oneway,length,geometry,width,bridge,ref,access,tunnel,junction,service,area,est_width
27452691,1876031975,0,177146159,,Finckensteinallee,tertiary,50,False,158.032,"LINESTRING (13.2797126 52.4324283, 13.279873 52.4324692, 13.2800288 52.432509, 13.2809051 52.4327326, 13.2812196 52.4328129, 13.2816168 52.4328908, 13.2818933 52.432918)",,,,,,,,,
27466355,3732247263,0,"[667256994, 692406466, 667255519, 672674911]",,Hermsdorfer Damm,secondary,50,False,1648.204,"LINESTRING (13.3018175 52.6171842, 13.3015917 52.6169417, 13.3015473 52.616894, 13.3012143 52.6165363, 13.30114 52.6164319, 13.3010962 52.6163427, 13.3010563 52.6162393, 13.301025 52.6161503, 13.3009937 52.6160612, 13.300941 52.6159096, 13.3008414 52.6156575, 13.3006867 52.6154613, 13.3003492 52.615204, 13.2996628 52.6148647, 13.2994064 52.6146995, 13.2992845 52.6145967, 13.2990737 52.6143778, 13.2985858 52.613871, 13.297785 52.6130244, 13.297742 52.6129806, 13.297695 52.6129285, 13.2970682 52.6122551, 13.2964372 52.6115771, 13.2958074 52.6108984, 13.2955103 52.6105782, 13.2952222 52.61028, 13.2950343 52.6100855, 13.2945568 52.609549, 13.2943007 52.6092785, 13.2940372 52.6090356, 13.2936884 52.608802, 13.2933863 52.6086462, 13.293018 52.608459, 13.2928336 52.6083521, 13.2926883 52.6082527, 13.2923202 52.6079046, 13.2922036 52.6077944, 13.2921374 52.6077319, 13.2914461 52.6070797, 13.2913823 52.606935, 13.2913537 52.6068371, 13.2913609 52.6067414, 13.2915039 52.6063297, 13.2915413 52.6060456, 13.2915436 52.6059393, 13.2915453 52.6058261, 13.2915277 52.6055279, 13.2914762 52.6054077, 13.2914343 52.6052625, 13.2914112 52.605211, 13.2913058 52.6050325, 13.2911287 52.6048038, 13.291012 52.6046772, 13.2908875 52.6045419, 13.2907377 52.604416)",,,,,,,,,
27492408,1941979001,0,"[23738640, 31236117, 29565645, 385969254]",4,"['Lankwitzer Straße', 'Kaiser-Wilhelm-Straße']",secondary,50,False,1469.751,"LINESTRING (13.327657 52.428483, 13.3277579 52.4285341, 13.3280159 52.42865, 13.3280703 52.4286745, 13.3283909 52.4287657, 13.3285116 52.4287933, 13.3286437 52.4288227, 13.3288163 52.4288619, 13.328915 52.4288848, 13.3294827 52.4290172, 13.3297272 52.4290742, 13.3298791 52.4291118, 13.3299446 52.429128, 13.3307588 52.4293293, 13.3309203 52.4293698, 13.3313158 52.4294688, 13.3315994 52.4295399, 13.3326302 52.4297954, 13.3326829 52.4298085, 13.3327747 52.4298314, 13.3330738 52.4299061, 13.3331036 52.4299136, 13.3334272 52.4299896, 13.3337528 52.4300695, 13.3339507 52.4301181, 13.3340708 52.4301476, 13.3344806 52.430253, 13.3354178 52.4305042, 13.3354684 52.4305178, 13.3355735 52.4305541, 13.3357018 52.4306026, 13.3358154 52.4306476, 13.3361692 52.4308151, 13.3365645 52.4310429, 13.3371726 52.4313898, 13.3377969 52.4317395, 13.3379573 52.4318252, 13.3380053 52.4318547, 13.3381368 52.4319335, 13.3382253 52.4319838, 13.3382756 52.4320124, 13.3384998 52.43214, 13.3386665 52.432239, 13.3392314 52.4325573, 13.3397666 52.4328618, 13.3400248 52.433007, 13.3412859 52.4337211, 13.3414782 52.4338305, 13.3419102 52.4340797, 13.3422543 52.4342834, 13.3424211 52.4343731, 13.3424745 52.4344019, 13.3425725 52.4344546, 13.3427518 52.4345547, 13.342794 52.4345782, 13.3433275 52.434876, 13.3437854 52.4351436, 13.3440481 52.4352999, 13.3445959 52.4355977, 13.3450757 52.4358754, 13.3451387 52.4359119, 13.3451717 52.4359339)",,,,,,,,,
27555224,318549151,0,37774395,,Skalitzer Straße,secondary,50,False,20.324,"LINESTRING (13.4303947 52.4992802, 13.4302701 52.4994465)",,,,,,,,,
27555224,122087860,0,"[172425905, 172425909]",2,Skalitzer Straße,secondary,30,True,116.53699999999999,"LINESTRING (13.4303947 52.4992802, 13.4306309 52.4992455, 13.43083 52.4992243, 13.4310304 52.499221, 13.4311505 52.4992187, 13.4312386 52.4992258, 13.4318884 52.4993104, 13.4320862 52.4993367)",,,L 1005,,,,,,
27786078,5208790594,0,538046758,,Monumentenstraße,residential,30,False,17.252,"LINESTRING (13.3641078 52.4882698, 13.3643626 52.48827)",,,,,,,,,
27786078,87830542,0,10360372,,,path,,False,11.037,"LINESTRING (13.3641078 52.4882698, 13.3640072 52.4881917)",,,,,,,,,
27786078,27786103,0,"[23109088, 4618829, 4531630, 4531629, 102486225]",,Langenscheidtstraße,residential,30,False,299.37399999999997,"LINESTRING (13.3641078 52.4882698, 13.3640313 52.4882781, 13.3639649 52.488292, 13.3639271 52.4883075, 13.3629683 52.48884, 13.362904 52.4888748, 13.3628614 52.4888983, 13.362751 52.4889585, 13.3626547 52.4890163, 13.3626114 52.4890423, 13.3620799 52.4893614, 13.3609129 52.4900875, 13.3608926 52.490099)",,yes,,,,,,,
28096705,26554159,0,"[169201614, 13863062]",2,Ballonfahrerweg,unclassified,50,False,214.371,"LINESTRING (13.3666996 52.4746056, 13.3669162 52.4742844, 13.3669531 52.4742332, 13.3671101 52.4740151, 13.367186 52.4739097, 13.3672174 52.47378, 13.3672155 52.4736487, 13.3671648 52.4735515, 13.3669972 52.4733405, 13.3667238 52.4730087, 13.3666845 52.4729636, 13.3666517 52.4729261, 13.3665684 52.4728309)",,,,,,,,,
28467944,1833373693,0,"[172431885, 4609191]",,"['Pichelsdorfer Straße', 'Tharsanderweg']","['tertiary', 'residential']","['50', '30']",False,292.238,"LINESTRING (13.1991795 52.515669, 13.1991924 52.5156322, 13.1991707 52.5155968, 13.1979746 52.5144217, 13.1977492 52.5141045, 13.1976755 52.5139985, 13.197634 52.513935, 13.1975599 52.5138834, 13.1974348 52.5138288, 13.1973205 52.5138064, 13.1971948 52.5138008, 13.1969088 52.5138016, 13.1968718 52.5136755, 13.1968651 52.5136485)",,,,,,,,,
29276773,122087860,0,144898218,,Skalitzer Straße,secondary,30,False,17.305,"LINESTRING (13.4320158 52.4994863, 13.4320541 52.4994081, 13.4320862 52.4993367)",,,,,,,,,
29276773,318549151,0,188865517,2,Skalitzer Straße,secondary,30,True,120.08800000000001,"LINESTRING (13.4320158 52.4994863, 13.4318695 52.4994655, 13.4313545 52.4993938, 13.4311638 52.4993829, 13.4309871 52.4993775, 13.4307951 52.499385, 13.4302701 52.4994465)",,,L 1005,,,,,,
29422482,822502381,0,"[627273225, 144960908, 572456085, 802024934]",,Granitzstraße,secondary,50,False,510.70899999999995,"LINESTRING (13.4184188 52.5690034, 13.41712 52.5684247, 13.4156777 52.5677524, 13.414684 52.5671804, 13.4137671 52.5666526, 13.413721 52.5666261, 13.4136732 52.5665986, 13.413562 52.5665301, 13.4134316 52.5664463, 13.4133345 52.5663895, 13.4132432 52.5663465, 13.4131402 52.5663131, 13.4130223 52.5662817, 13.4128834 52.5662528, 13.4127306 52.5662246, 13.4127269 52.5662239, 13.4126601 52.5662116, 13.4125179 52.5661992)",,,,,,,,,
29778604,5019812943,0,513580948,2,Rothenbachstraße,secondary,50,False,417.099,"LINESTRING (13.4366165 52.569712, 13.4364456 52.569717, 13.4363981 52.5697184, 13.436277 52.5697355, 13.4361551 52.5697601, 13.4360397 52.5697906, 13.4347144 52.5702213, 13.4335893 52.5705803, 13.4331448 52.570718, 13.4327032 52.5708622, 13.4315792 52.5712293, 13.4314042 52.5712865, 13.4311165 52.5713796)",,,,,,,,,
29778886,653553820,0,37837030,3,Rennbahnstraße,secondary,50,False,108.836,"LINESTRING (13.4571166 52.5609987, 13.4571701 52.5609764, 13.4573375 52.5609067, 13.4574035 52.5608792, 13.4575895 52.5608017, 13.4578036 52.5607124, 13.4580073 52.5606274, 13.4582166 52.5605401, 13.4584255 52.560453, 13.4584444 52.5604451)",,,,,,,,,
29778886,3116349935,0,"[30135002, 174392986, 432205822]","['3', '2']",Rennbahnstraße,secondary,50,False,232.268,"LINESTRING (13.4571166 52.5609987, 13.456958 52.561067, 13.4569152 52.5610855, 13.4562824 52.5613593, 13.4560616 52.5614532, 13.4550044 52.5618995, 13.4544984 52.5620993, 13.454441 52.562122, 13.4542937 52.5621891)",,,,,,,,,
29778886,30624386,0,"[432205824, 142064614]","['3', '2']",Roelckestraße,secondary,50,False,423.709,"LINESTRING (13.4571166 52.5609987, 13.4572507 52.561106, 13.4572864 52.5611345, 13.4578856 52.5616139, 13.4583457 52.561982, 13.4584904 52.562094, 13.4586322 52.5622112, 13.4589234 52.5624442, 13.4592423 52.5627, 13.4593411 52.5627801, 13.460679 52.5638459, 13.4609207 52.5640271)",,,,,,,,,
29787483,122087860,0,100832885,,Görlitzer Straße,residential,30,False,990.875,"LINESTRING (13.4448947 52.495075, 13.4448773 52.4951183, 13.4448203 52.4951482, 13.4446514 52.4952063, 13.4443682 52.4952977, 13.4424739 52.4959113, 13.4422774 52.4959756, 13.4419932 52.4960672, 13.4411814 52.4963303, 13.4403808 52.4965899, 13.439391 52.4969115, 13.4383387 52.4972534, 13.437162 52.4976353, 13.4360498 52.4979957, 13.4345242 52.4984918, 13.433024 52.4989769, 13.4322316 52.4992338, 13.4320862 52.4993367)",,,,,,,,,
29787483,1908841211,0,"[4686018, 148176594, 4782403, 148176599]",,"['Wiener Straße', 'Görlitzer Ufer']",residential,30,True,275.64,"LINESTRING (13.4448947 52.495075, 13.4448773 52.4950343, 13.444259 52.4945653, 13.4440957 52.494437, 13.4437053 52.4941349, 13.4433425 52.4938434, 13.4432765 52.493803, 13.4431742 52.4937598, 13.4430299 52.4937264, 13.442938 52.4937166, 13.4428155 52.4937201, 13.442622 52.4937466, 13.4425333 52.4937706, 13.4421488 52.4939056, 13.4419876 52.4939649)",,,,,,,,,
29805984,401565367,0,223188530,3,Einbecker Straße,residential,50,False,44.115,"LINESTRING (13.5008577 52.5105266, 13.5010547 52.5104641, 13.5011285 52.5104407, 13.5014358 52.5103433)",,,,,,,,,
29805984,662096023,0,51877301,1,Einbecker Straße,residential,50,True,38.917,"LINESTRING (13.5008577 52.5105266, 13.5007235 52.5106255, 13.5006875 52.5106865, 13.500677 52.5107371, 13.5006775 52.510843)",,,,,,,,,
30437209,5747829411,0,4766103,,Waidmannsluster Damm,secondary,50,False,154.276,"LINESTRING (13.3206898 52.6072126, 13.3208034 52.6072377, 13.3219361 52.6074449, 13.322058 52.6074681, 13.3226037 52.607576, 13.3228647 52.6076362)",,,,,,,,,
30561524,245933537,0,59109760,2,Dietzgenstraße,primary,50,False,408.108,"LINESTRING (13.4027892 52.5931689, 13.402979 52.593791, 13.4030335 52.5939757, 13.4030537 52.5940681, 13.4030644 52.5942851, 13.4030697 52.594403, 13.403073 52.5946153, 13.4030727 52.5946925, 13.4030686 52.5947935, 13.403063 52.5951043, 13.4030541 52.5954011, 13.4030485 52.5955853, 13.4030085 52.5962555, 13.4030084 52.5962968, 13.4029424 52.5968225)",,,B 96a,,,,,,
30689845,6477407189,0,435358675,4,Egon-Erwin-Kisch-Straße,tertiary,50,False,48.097,"LINESTRING (13.5151331 52.5671844, 13.5150873 52.5672221, 13.5150392 52.5672619, 13.5149868 52.5673052, 13.5147423 52.5675073, 13.5147109 52.5675326)",,,,,,,,,
30689845,213215575,0,6060646,2,Pablo-Picasso-Straße,secondary,50,False,25.576999999999998,"LINESTRING (13.5151331 52.5671844, 13.5152306 52.567097, 13.5152544 52.5670748, 13.5153391 52.5669915)",,,,,,,,,
30689845,1987229865,0,40520560,2,Falkenberger Chaussee,secondary,50,True,43.851,"LINESTRING (13.5151331 52.5671844, 13.5148924 52.5670885, 13.5145905 52.5669682)",,,L 1006,,,,,,
30739798,5484447108,0,570459636,,Gallwitzallee,tertiary,50,False,3.792,"LINESTRING (13.3463466 52.4319316, 13.3463466 52.4319657)",,,,,,,,,
30818857,715922663,0,57743468,,Am Vierrutenberg,residential,30,False,252.57399999999998,"LINESTRING (13.3412287 52.6158434, 13.3422059 52.6149872, 13.3427078 52.6145474, 13.3432381 52.6140828, 13.3433583 52.6139759)",,,,,,,,,
31178993,27324702,0,"[462582784, 462582785, 171766020, 4895108, 624268772, 171767175, 740150059, 123102510]",,"['Kladower Damm', 'Alt-Kladow']","['tertiary', 'secondary']","['50', '30']",False,136.902,"LINESTRING (13.1435456 52.4532656, 13.1436813 52.4533095, 13.1437161 52.4533296, 13.1438507 52.4534071, 13.143919 52.453456, 13.1440216 52.4535475, 13.1440591 52.4535898, 13.1440618 52.4535937, 13.144094 52.4536407, 13.1441303 52.4537229, 13.1441512 52.4538048, 13.1442401 52.4540472, 13.1442717 52.4541042, 13.1442805 52.454144, 13.1443053 52.4542499, 13.1443244 52.4543427)",,,,,,,,,
31357353,35215842,0,26236440,,Planetenstraße,residential,,False,10.257,"LINESTRING (13.4673175 52.46859, 13.4672143 52.4685225)",,,,,,,,,
31390653,2387749816,0,19383831,3,Neuköllnische Allee,tertiary,50,False,10.957,"LINESTRING (13.460677 52.4680772, 13.4608053 52.4680172)",8,,,,,,,,
31390653,35215842,0,"[460650280, 26236491, 460834669, 431551310, 465525262, 26236496, 386460944, 824712376, 460818841, 460818842]","['4', '3', '2']","['Grenzallee', 'Sonnenallee']",secondary,50,True,610.0530000000001,"LINESTRING (13.460677 52.4680772, 13.4608212 52.4681659, 13.4614148 52.4684866, 13.4616476 52.4686035, 13.4619518 52.4687647, 13.4622498 52.4689241, 13.4622921 52.4689466, 13.4627118 52.46917, 13.4631787 52.4694186, 13.4637918 52.469742, 13.4643337 52.4700313, 13.4644798 52.4701112, 13.4646068 52.4701826, 13.4647592 52.4700927, 13.4647888 52.4700746, 13.4650925 52.4698812, 13.4652141 52.4698025, 13.4654201 52.4696707, 13.4658057 52.469424, 13.4661275 52.4692181, 13.4661832 52.4691824, 13.4662858 52.4691168, 13.4664549 52.4690139, 13.4669296 52.4687039, 13.4671109 52.4685884, 13.4672143 52.4685225)",,,,,,,,,
31532412,31532418,0,"[24872481, 31012190]",2,Chemnitzer Straße,secondary,50,False,1622.0299999999997,"LINESTRING (13.575408 52.489048, 13.5755345 52.4896209, 13.57558 52.4898045, 13.575645 52.4901164, 13.575671 52.4902245, 13.5757422 52.4905382, 13.5757829 52.4907176, 13.5758283 52.4909173, 13.5758473 52.4910011, 13.5758831 52.4911487, 13.5760745 52.4920071, 13.5761507 52.492349, 13.576261 52.4928335, 13.5763118 52.4930566, 13.5764058 52.4934696, 13.5764399 52.4936316, 13.5765129 52.4939886, 13.5765594 52.4941504, 13.5766731 52.4945875, 13.5768154 52.4952877, 13.5768622 52.4954433, 13.5772304 52.4962338, 13.5772688 52.4963162, 13.5773756 52.4965389, 13.5773867 52.4965591, 13.5776282 52.4970656, 13.5778561 52.4975454, 13.577901 52.4976447, 13.5779603 52.4977598, 13.5780189 52.4978735, 13.5781254 52.4981076, 13.578192 52.498241, 13.5784264 52.4987546, 13.5786525 52.4991619, 13.5789966 52.4997696, 13.5791123 52.4999738, 13.5792761 52.5002726, 13.5796196 52.5008871, 13.5801554 52.5018456, 13.580703 52.502851, 13.5808615 52.5031981)",,,,,,,,,
31532791,31532800,0,"[551953032, 31579587, 28818880, 28818895]",2,Hultschiner Damm,secondary,"['50', '30']",False,2892.279,"LINESTRING (13.6133011 52.4986427, 13.613042 52.4982948, 13.6129294 52.4981386, 13.6128362 52.4980183, 13.6126569 52.4977775, 13.6121651 52.4971171, 13.6121387 52.4970817, 13.6118507 52.4966949, 13.6118328 52.4966708, 13.6109616 52.4954739, 13.6107195 52.4951526, 13.6103803 52.4946828, 13.6102488 52.494483, 13.6100968 52.4942801, 13.6099669 52.494092, 13.6099275 52.494035, 13.6098984 52.4939966, 13.6096998 52.4937296, 13.6095547 52.493533, 13.6094589 52.4934031, 13.6094297 52.4933635, 13.6092451 52.4931228, 13.6091592 52.4930108, 13.6091501 52.4929989, 13.6089295 52.4927057, 13.6084392 52.492054, 13.6083308 52.49191, 13.6079365 52.4913345, 13.6078466 52.491207, 13.6077368 52.4910497, 13.6075802 52.4908336, 13.6073314 52.4904959, 13.6071782 52.4902867, 13.6071047 52.4901864, 13.6067352 52.4896752, 13.606713 52.4896446, 13.6063521 52.4891606, 13.6061244 52.4888577, 13.6058544 52.4884806, 13.6057025 52.4882596, 13.6054003 52.4878462, 13.6051164 52.4874558, 13.6050122 52.4873126, 13.6045297 52.4866492, 13.6039624 52.4858744, 13.6037209 52.4855322, 13.6036898 52.4854912, 13.6035425 52.4852964, 13.6034974 52.4852368, 13.6032547 52.4849151, 13.6029383 52.4844819, 13.6028238 52.4843244, 13.6023932 52.4837317, 13.6022089 52.4834872, 13.602172 52.4834364, 13.602087 52.4833196, 13.601953 52.4831356, 13.6017344 52.4828355, 13.6015103 52.4825355, 13.6014517 52.4824573, 13.6013749 52.4823594, 13.6012539 52.4821859, 13.6012277 52.4820435, 13.6012141 52.4819345, 13.6012097 52.4819002, 13.6011295 52.4810265, 13.6011232 52.4809732, 13.601094 52.4807241, 13.6010956 52.4806873, 13.6010166 52.4799799, 13.6009407 52.4792448, 13.6009085 52.4789994, 13.6008918 52.4788975, 13.6007279 52.4778976, 13.6006825 52.4776026, 13.6006066 52.4771723, 13.6005711 52.4770031, 13.6005292 52.4767965, 13.600453 52.4764203, 13.6004403 52.4763563, 13.6002682 52.4754968, 13.6001477 52.4752064, 13.6000979 52.4750999, 13.6000478 52.4749976, 13.5999428 52.4747365, 13.599771 52.4743789, 13.5997177 52.4742681)",,,,,,,,,
31532791,2300076450,0,220939829,2,Hultschiner Damm,secondary,30,False,60.152,"LINESTRING (13.6133011 52.4986427, 13.6133748 52.4987564, 13.6133989 52.4988435, 13.6133883 52.498884, 13.6133458 52.4990455, 13.6133117 52.4991696)",,,,,,,,,
31532791,2300076448,0,151465268,2,Rahnsdorfer Straße,tertiary,30,False,78.41,"LINESTRING (13.6133011 52.4986427, 13.6141139 52.4982919, 13.6142438 52.498233)",,,,,,,,,
33017732,5963945821,0,"[631557114, 784262574]",,Askanierring,tertiary,50,False,241.67499999999998,"LINESTRING (13.1939856 52.5467804, 13.1939383 52.5469846, 13.1937716 52.5476851, 13.193661 52.5481628, 13.1935359 52.5486818, 13.1935245 52.5487266, 13.1934794 52.5489319)",,,,,,,,,
33205307,901651174,0,"[35576841, 9933012]",,"['Cosmarweg', 'Lutoner Straße']",tertiary,,False,1193.0649999999998,"LINESTRING (13.1610466 52.525373, 13.1611836 52.5253936, 13.1627898 52.525635, 13.1642795 52.5258806, 13.1657988 52.5261048, 13.1662852 52.5261682, 13.1666693 52.5262311, 13.1668526 52.5262604, 13.1674604 52.5263539, 13.1677634 52.5264154, 13.168236 52.5265113, 13.1689898 52.5267743, 13.1690748 52.5268039, 13.169686 52.5270171, 13.170177 52.5271859, 13.1703944 52.5272446, 13.1706192 52.527294, 13.1709705 52.5273345, 13.1715182 52.5273297, 13.1718309 52.5273047, 13.1720954 52.5272693, 13.1723746 52.5272169, 13.1725708 52.5271738, 13.1727802 52.5271167, 13.1731386 52.5269913, 13.1733187 52.5269167, 13.1735004 52.5268251, 13.1737434 52.5266885, 13.1739119 52.5265909, 13.1747728 52.5261137, 13.1753401 52.525893, 13.1761976 52.5256711, 13.176317 52.5256378, 13.1770521 52.5254326, 13.1771695 52.5253998)",,,,,,,,,
33355629,194539323,0,"[58533480, 163119966, 130105248]",,Niederneuendorfer Allee,secondary,50,False,207.211,"LINESTRING (13.2111762 52.5683208, 13.2110731 52.5681431, 13.2108639 52.5677982, 13.2107288 52.5675753, 13.2106711 52.5674836, 13.2105632 52.5673148, 13.2105216 52.5672519, 13.210199 52.5667524, 13.2101002 52.5665761)",,,L 172,,,,,,
33484080,253250427,0,30218983,,Gartenfelder Straße,tertiary,30,False,485.256,"LINESTRING (13.2396465 52.5428639, 13.2395085 52.5428262, 13.2394535 52.5428112, 13.2386022 52.5425787, 13.2382831 52.5424916, 13.2381765 52.5424625, 13.2374076 52.542265, 13.2370698 52.5421783, 13.2368181 52.5421136, 13.2365981 52.5420568, 13.2362177 52.5419594, 13.2360669 52.5419207, 13.2358828 52.5418734, 13.2358418 52.5418629, 13.2356559 52.5418151, 13.235268 52.5417155, 13.2350005 52.5416468, 13.2348943 52.5416195, 13.2346659 52.5415609, 13.2342315 52.5414493, 13.2341756 52.5414299, 13.2338426 52.5413141, 13.2337707 52.5412891, 13.2336134 52.541207, 13.2334669 52.5411304, 13.2333652 52.5410773, 13.2333283 52.5410511, 13.2332243 52.5409773)",,,,,,,,,
33484082,208775679,0,19898268,1,Burscheider Weg,residential,30,False,424.18999999999994,"LINESTRING (13.2383436 52.5447306, 13.2376694 52.5445563, 13.2372306 52.5444429, 13.2371315 52.5444173, 13.2366124 52.5442831, 13.2360867 52.5441472, 13.2355691 52.5440134, 13.2350425 52.5438773, 13.2348569 52.5438293, 13.2345419 52.5437479, 13.2340516 52.5436212, 13.2336579 52.5435194, 13.2335458 52.5434904, 13.233012 52.5433525, 13.2325706 52.5432384)",,,,,,,,,
33484082,33484083,0,19898269,1,Burscheider Weg,residential,30,False,12.908,"LINESTRING (13.2383436 52.5447306, 13.2384371 52.5447538, 13.2385203 52.5447745)",,,,,,,,,
33484082,33484080,0,319803731,,Haselhorster Damm,tertiary,50,True,225.494,"LINESTRING (13.2383436 52.5447306, 13.2384017 52.5446474, 13.2395453 52.5430089, 13.2395696 52.5429741, 13.2396465 52.5428639)",,,,,,,,,
33484083,33484082,0,19898269,1,Burscheider Weg,residential,30,False,12.908,"LINESTRING (13.2385203 52.5447745, 13.2384371 52.5447538, 13.2383436 52.5447306)",,,,,,,,,
33484083,253250191,0,123152818,1,Burscheider Weg,residential,30,False,189.02800000000002,"LINESTRING (13.2385203 52.5447745, 13.2389371 52.5448816, 13.2390848 52.5449104, 13.2392824 52.544949, 13.2393817 52.5449684, 13.2395805 52.545007, 13.2397761 52.5450449, 13.2398664 52.5450544, 13.2401071 52.5450797, 13.2402123 52.5450908, 13.2403717 52.545112, 13.2406043 52.5451428, 13.2406737 52.545152, 13.2412191 52.5451775)",,,,,,,,,
33484083,1400382376,0,319803730,,Haselhorster Damm,tertiary,50,True,393.317,"LINESTRING (13.2385203 52.5447745, 13.2383648 52.5450051, 13.2377109 52.5459312, 13.2374144 52.5463363, 13.2372251 52.5465905, 13.2370725 52.5467958, 13.2370492 52.5468644, 13.2369207 52.547044, 13.2365946 52.547498, 13.2363619 52.5478147, 13.2361583 52.5480015)",,,,,,,,,
33484089,33484081,0,"[536327912, 536327911]",2,Gartenfelder Straße,tertiary,30,False,129.16,"LINESTRING (13.2416178 52.5433805, 13.2413061 52.5432995, 13.2408017 52.5431662, 13.2406265 52.5431199, 13.2402913 52.5430319, 13.2400843 52.5429775, 13.2400247 52.5429619, 13.2398645 52.5429198)",,,,,,,,,
