u,v,key,osmid,oneway,name,highway,maxspeed,length,geometry,lanes,ref,bridge,tunnel,junction,width,access,service
1555492638,1555492659,0,142112462,False,Borgmester Christiansens Gade,residential,,27.36,"LINESTRING (12.5397889 55.6469367, 12.5394188 55.6470668)",,,,,,,,
1555492638,1555492652,0,626868977,False,Borgmester Christiansens Gade,residential,,21.915,"LINESTRING (12.5397889 55.6469367, 12.5399769 55.6471028)",,,,,,,,
1555492638,1555492650,0,142112462,False,Borgmester Christiansens Gade,residential,,333.44,"LINESTRING (12.5397889 55.6469367, 12.5407118 55.6466159, 12.539628 55.6456471, 12.5377547 55.6462978)",,,,,,,,
1555492650,289191245,0,26397756,False,Olivia Nielsens Gade,residential,50,148.56,"LINESTRING (12.5377547 55.6462978, 12.5390526 55.6474152)",2,,,,,,,
1555492650,289191800,0,26397756,False,Olivia Nielsens Gade,residential,50,39.722,"LINESTRING (12.5377547 55.6462978, 12.5373918 55.6460051)",2,,,,,,,
1555492650,1555492638,0,142112462,False,Borgmester Christiansens Gade,residential,,333.44,"LINESTRING (12.5377547 55.6462978, 12.539628 55.6456471, 12.5407118 55.6466159, 12.5397889 55.6469367)",,,,,,,,
1555492652,1555492638,0,626868977,False,Borgmester Christiansens Gade,residential,,21.915,"LINESTRING (12.5399769 55.6471028, 12.5397889 55.6469367)",,,,,,,,
1555492652,289191245,0,1880590,False,Borgmester Christiansens Gade,tertiary,50,67.604,"LINESTRING (12.5399769 55.6471028, 12.5392288 55.6473558, 12.5390526 55.6474152)",2,,,,,,,
1555492652,26212051,0,1880590,False,Borgmester Christiansens Gade,tertiary,50,153.481,"LINESTRING (12.5399769 55.6471028, 12.5407587 55.646828, 12.5411435 55.6466931, 12.5413075 55.6466408, 12.5414468 55.6465963, 12.5415078 55.6465853, 12.5416084 55.6465672, 12.5418216 55.646568, 12.5421514 55.6466162)",2,,,,,,,
1555492659,1555492638,0,142112462,False,Borgmester Christiansens Gade,residential,,27.36,"LINESTRING (12.5394188 55.6470668, 12.5397889 55.6469367)",,,,,,,,
1555801701,112273891,0,148814411,False,Ib Schønbergs Allé,residential,40,23.056,"LINESTRING (12.5091639 55.6568707, 12.5088589 55.6569864)",2,,,,,,,
1555801701,287574186,0,"[118843496, 220956091, 220956094]",True,Poul Reichhardts Vej,"['living_street', 'residential']",,143.039,"LINESTRING (12.5091639 55.6568707, 12.5089895 55.6563672, 12.5091205 55.6563195, 12.5100002 55.655992, 12.5101345 55.655942)","['1', '2']",,,,,,,
1555801701,2300215166,0,148814411,False,Ib Schønbergs Allé,residential,40,82.229,"LINESTRING (12.5091639 55.6568707, 12.5095815 55.6567285, 12.5099903 55.6565893, 12.5102862 55.6564886)",2,,,,,,,
1568601451,587411506,0,143330820,False,Hollænderdybet,residential,50,43.966,"LINESTRING (12.5942159 55.6636917, 12.5943132 55.6636854, 12.5943453 55.6636833, 12.5944506 55.6637, 12.5948787 55.663797)",,,,,,,,
1568601451,698672,0,161848622,False,Amagerfælledvej,tertiary,50,77.554,"LINESTRING (12.5942159 55.6636917, 12.5940104 55.6631034, 12.5939769 55.6630074)",,,,,,,,
1568601451,1269666949,0,161848622,False,Amagerfælledvej,tertiary,50,67.019,"LINESTRING (12.5942159 55.6636917, 12.5943245 55.6640729, 12.5943681 55.6641983, 12.5943983 55.6642855)",,,,,,,,
1568601459,11062541,0,143330820,False,Hollænderdybet,residential,50,50.741,"LINESTRING (12.5999675 55.6649906, 12.5998112 55.6649541, 12.5992201 55.6648159)",,,,,,,,
1568601459,102941832,0,"[161853584, 504368568]",False,Amagerbrogade,tertiary,50,46.868,"LINESTRING (12.5999675 55.6649906, 12.5998744 55.665086, 12.5996016 55.6653581)",,,,,,,,
1568601459,11062538,0,161853735,False,Amagerbrogade,tertiary,50,80.596,"LINESTRING (12.5999675 55.6649906, 12.6003273 55.6646221, 12.6005922 55.6643572)",,,,,,,,
1569541071,8086423,0,8122894,False,Østerdalsgade,residential,50,5.062,"LINESTRING (12.6023403 55.6552962, 12.6024161 55.6552806)",,,,,,,,
1569541071,8086421,0,8122894,False,Østerdalsgade,residential,50,79.285,"LINESTRING (12.6023403 55.6552962, 12.6011641 55.6555571)",,,,,,,,
1569541071,8086425,0,8122895,False,Dalføret,residential,50,23.252,"LINESTRING (12.6023403 55.6552962, 12.6021652 55.6551119)",,,,,,,,
1569541427,8086416,0,8122893,False,Tingvej,residential,,93.428,"LINESTRING (12.6027243 55.6565998, 12.6028964 55.6568037, 12.6031801 55.6570782, 12.6034631 55.6573282)",,,,,,,,
1570026225,25248639,0,4231203,False,Sundparken,residential,,122.884,"LINESTRING (12.6195679 55.6628967, 12.6196231 55.6628293, 12.6196298 55.6627763, 12.6195949 55.6627012, 12.619486 55.6624665, 12.619482 55.6624579, 12.6194757 55.6624288, 12.6194861 55.6624002, 12.6195121 55.662375, 12.6195612 55.6623525, 12.6196218 55.6623425, 12.6198012 55.6623571, 12.6199953 55.6623746, 12.6203339 55.6623705, 12.6204854 55.6623686)",,,,,,,,
1570026225,1388596044,0,4231204,False,Sundparken,residential,,37.474,"LINESTRING (12.6195679 55.6628967, 12.6191646 55.6628168, 12.6190042 55.662785)",,,,,,,,
1570026225,25248625,0,4231204,False,Sundparken,residential,,82.026,"LINESTRING (12.6195679 55.6628967, 12.6197291 55.6629286, 12.6202453 55.6630308, 12.6204327 55.6630679, 12.6206302 55.663107, 12.6208019 55.663141)",,,,,,,,
1570026225,1570026227,0,143484017,False,Sundparken,residential,50,22.259,"LINESTRING (12.6195679 55.6628967, 12.6195025 55.6630028, 12.6194581 55.663087)",,,,,,,,
1570026227,8546312,0,237365313,False,Lergravsvej,residential,50,49.552,"LINESTRING (12.6194581 55.663087, 12.6201998 55.6632405)",,,,,,,,
1570026227,8546310,0,237365313,False,Lergravsvej,residential,50,58.398,"LINESTRING (12.6194581 55.663087, 12.618584 55.6629061)",,,,,,,,
1570026227,1570026225,0,143484017,False,Sundparken,residential,50,22.259,"LINESTRING (12.6194581 55.663087, 12.6195025 55.6630028, 12.6195679 55.6628967)",,,,,,,,
1570037776,271650463,0,24988811,False,Liselundvej,residential,50,64.39,"LINESTRING (12.4944365 55.7032021, 12.4943224 55.7032054, 12.4942114 55.7032204, 12.4941071 55.7032465, 12.494013 55.703283, 12.4939325 55.7033286, 12.4938682 55.7033818, 12.4938222 55.7034407, 12.4937962 55.7035033, 12.4937909 55.7035676)",,,,,,,,
1570037776,271650253,0,24988819,False,Brønshøjgårdvej,residential,50,67.112,"LINESTRING (12.4944365 55.7032021, 12.4945212 55.7032009, 12.4955075 55.7031937)",,,,,,,,
1570037776,271647110,0,24988875,False,Lystrupvej,residential,,248.81799999999998,"LINESTRING (12.4944365 55.7032021, 12.4943626 55.702674, 12.4941533 55.7011786, 12.4942253 55.7009747)",,,,,,,,
1570037845,271650401,0,25452324,False,Nordfeldvej,residential,50,118.182,"LINESTRING (12.4945371 55.70452, 12.4964079 55.7043842)",,,,,,,,
1570037845,277365153,0,25452324,False,Nordfeldvej,residential,50,119.996,"LINESTRING (12.4945371 55.70452, 12.4926369 55.7046549)",,,,,,,,
1570037845,271650463,0,"[24988811, 24988839]",False,"['Liselundvej', 'Klintholmvej']",residential,50,133.47,"LINESTRING (12.4945371 55.70452, 12.4944914 55.7038979, 12.4943776 55.7039004, 12.4942649 55.7038911, 12.4941571 55.7038704, 12.4940578 55.7038389, 12.4939705 55.7037977, 12.493898 55.7037482, 12.4938427 55.7036921, 12.4938067 55.7036312, 12.4937909 55.7035676)",,,,,,,,
1570037845,271650551,0,24988839,False,Klintholmvej,residential,50,60.75,"LINESTRING (12.4945371 55.70452, 12.4945791 55.7049106, 12.4946025 55.7049765, 12.4946273 55.7050632)",,,,,,,,
1570100165,1570100169,0,143488594,False,Sønderborggade,residential,50,86.839,"LINESTRING (12.5848132 55.6966129, 12.5848177 55.6967112, 12.5846431 55.6973867)",,,,,,,,
1570100165,7626008,0,788195863,False,Kastelsvej,residential,50,56.783,"LINESTRING (12.5848132 55.6966129, 12.5851018 55.6965844, 12.5857045 55.696521)",,,,,,,,
1570100165,308208193,0,788195863,False,Kastelsvej,residential,50,133.518,"LINESTRING (12.5848132 55.6966129, 12.5844402 55.6966565, 12.5830839 55.6968151, 12.582976 55.6968668, 12.5828495 55.6969702)",,,,,,,,
1570100169,7625754,0,357113628,False,Classensgade,tertiary,50,19.216,"LINESTRING (12.5846431 55.6973867, 12.5843584 55.6973225)",2,,,,,,,
1570100169,1570100165,0,143488594,False,Sønderborggade,residential,50,86.839,"LINESTRING (12.5846431 55.6973867, 12.5848177 55.6967112, 12.5848132 55.6966129)",,,,,,,,
1570100169,296206838,0,357113628,False,Classensgade,tertiary,50,57.172,"LINESTRING (12.5846431 55.6973867, 12.5851912 55.6975194, 12.5854814 55.6975896)",2,,,,,,,
1571216713,1571216949,0,143577513,False,Jordbærvej,residential,50,191.367,"LINESTRING (12.5215009 55.6952568, 12.5216294 55.6953407, 12.5218949 55.6955141, 12.522172 55.6956626, 12.5224673 55.6957982, 12.5227524 55.6959007, 12.5230873 55.6959988, 12.5235121 55.6960971, 12.5240039 55.6961784)",,,,,,,,
1571216713,1216261698,0,159052684,True,Jordbærvej,residential,50,26.958000000000002,"LINESTRING (12.5215009 55.6952568, 12.5214168 55.6951796, 12.521185 55.6951022)",,,,,,,,
1571216721,1571216777,0,118339088,True,,residential,50,12.015,"LINESTRING (12.5209094 55.6953967, 12.5209357 55.6954193, 12.5209439 55.6954459, 12.5209326 55.6954722, 12.5209037 55.6954937)",,,,,roundabout,,,
1571216721,1216261698,0,143577529,False,Mandelvej,residential,50,37.06,"LINESTRING (12.5209094 55.6953967, 12.5209626 55.6953514, 12.5210659 55.6952325, 12.521185 55.6951022)",,,,,,,,
1571216722,1571216721,0,118339088,True,,residential,50,9.767,"LINESTRING (12.5207651 55.695387, 12.5208013 55.6953789, 12.5208402 55.6953778, 12.5208776 55.695384, 12.5209094 55.6953967)",,,,,roundabout,,,
1571216722,30568756,0,143577507,False,Grøndalsvænge Allé,residential,50,151.697,"LINESTRING (12.5207651 55.695387, 12.5203973 55.6950589, 12.5201313 55.6947782, 12.5199153 55.6944886, 12.5196789 55.6941717)",,,,,,,,
1571216777,20917605,0,118339088,True,,residential,50,13.166,"LINESTRING (12.5209037 55.6954937, 12.5208676 55.6955058, 12.5208263 55.6955101, 12.5207849 55.6955058, 12.5207488 55.6954937, 12.5207226 55.6954752)",,,,,roundabout,,,
1571216777,20917603,0,"[149953512, 794423029]",False,Grøndalsvænge Allé,residential,50,99.557,"LINESTRING (12.5209037 55.6954937, 12.5211771 55.6956895, 12.5213348 55.695788, 12.5215404 55.6959126, 12.5217857 55.6960524, 12.5219828 55.6961483)",,,,,,,,
1571216858,1577444080,0,285594217,False,Rabarbervej,residential,50,27.001,"LINESTRING (12.5244579 55.6956084, 12.5242703 55.695827)",,,,,,,,
1571216949,1571216713,0,143577513,False,Jordbærvej,residential,50,191.36700000000002,"LINESTRING (12.5240039 55.6961784, 12.5235121 55.6960971, 12.5230873 55.6959988, 12.5227524 55.6959007, 12.5224673 55.6957982, 12.522172 55.6956626, 12.5218949 55.6955141, 12.5216294 55.6953407, 12.5215009 55.6952568)",,,,,,,,
1571216949,1577444080,0,285594217,False,Rabarbervej,residential,50,42.519,"LINESTRING (12.5240039 55.6961784, 12.5240393 55.6961186, 12.5242703 55.695827)",,,,,,,,
1571216949,3185019795,0,285594217,False,Rabarbervej,residential,50,46.455999999999996,"LINESTRING (12.5240039 55.6961784, 12.5239627 55.6964071, 12.523939 55.6965119, 12.5239313 55.6965479, 12.5239205 55.6965935)",,,,,,,,
1572650173,1572650189,0,143704844,False,Dalgas Have,living_street,15,51.954,"LINESTRING (12.5170261 55.6835369, 12.5162344 55.6836751)",,,,,,,,
1572650173,1572650189,1,143711995,False,,living_street,15,143.327,"LINESTRING (12.5170261 55.6835369, 12.5171479 55.6837543, 12.5171881 55.6838496, 12.5171854 55.6839176, 12.5171505 55.6839766, 12.5170808 55.6840356, 12.5169681 55.6840794, 12.5168501 55.6841006, 12.5167096 55.6841002, 12.5165862 55.6840775, 12.5164746 55.6840356, 12.5164011 55.6839686, 12.5162344 55.6836751)",,,,,,,,
1572650173,20908426,0,143704844,False,Dalgas Have,living_street,15,67.677,"LINESTRING (12.5170261 55.6835369, 12.517336 55.6834828, 12.5178894 55.6833862, 12.5180574 55.6833569)",,,,,,,,
1572650189,2184275958,0,143704844,False,Dalgas Have,living_street,15,14.872,"LINESTRING (12.5162344 55.6836751, 12.5160078 55.6837147)",,,,,,,,
1572650189,1572650173,0,143704844,False,Dalgas Have,living_street,15,51.954,"LINESTRING (12.5162344 55.6836751, 12.5170261 55.6835369)",,,,,,,,
1572650189,1572650173,1,143711995,False,,living_street,15,143.327,"LINESTRING (12.5162344 55.6836751, 12.5164011 55.6839686, 12.5164746 55.6840356, 12.5165862 55.6840775, 12.5167096 55.6841002, 12.5168501 55.6841006, 12.5169681 55.6840794, 12.5170808 55.6840356, 12.5171505 55.6839766, 12.5171854 55.6839176, 12.5171881 55.6838496, 12.5171479 55.6837543, 12.5170261 55.6835369)",,,,,,,,
1573491334,1573491342,0,143792491,False,Røde Mellemvej,tertiary,50,271.308,"LINESTRING (12.5915148 55.6433831, 12.5915864 55.6441098, 12.5916031 55.6443005, 12.5916591 55.6447279, 12.5916708 55.644862, 12.5917292 55.6452581, 12.5918092 55.6456491, 12.5918442 55.6458152)",2,,,,,,,
1573491334,698680,0,"[742687160, 143792491]",False,Røde Mellemvej,tertiary,50,93.13,"LINESTRING (12.5915148 55.6433831, 12.5914932 55.6429429, 12.5914783 55.6426426, 12.5914661 55.6425461)",2,,,,,,,
1573491334,281682979,0,155248279,False,Vestermarksvej,residential,30,64.093,"LINESTRING (12.5915148 55.6433831, 12.5924424 55.6433954, 12.5925357 55.6433989)",,,,,,,,
1573491342,318309730,0,143792493,False,Sundbyvestervej,residential,,83.509,"LINESTRING (12.5918442 55.6458152, 12.5931714 55.6458709)",,,,,,,,
1573491342,274873250,0,143792491,False,Røde Mellemvej,tertiary,50,378.626,"LINESTRING (12.5918442 55.6458152, 12.5918617 55.645906, 12.5918834 55.6460187, 12.5918981 55.6460948, 12.5919507 55.6464309, 12.5919559 55.6464856, 12.5919833 55.64669, 12.5920093 55.6468842, 12.5920651 55.6473275, 12.5921324 55.6477758, 12.592164 55.6481262, 12.5921695 55.6481972, 12.5921723 55.6482335, 12.5921854 55.6484034, 12.5922106 55.6487318, 12.5922475 55.6492119)",2,,,,,,,
1573491342,1573491334,0,143792491,False,Røde Mellemvej,tertiary,50,271.308,"LINESTRING (12.5918442 55.6458152, 12.5918092 55.6456491, 12.5917292 55.6452581, 12.5916708 55.644862, 12.5916591 55.6447279, 12.5916031 55.6443005, 12.5915864 55.6441098, 12.5915148 55.6433831)",2,,,,,,,
1573491346,318309734,0,28951049,False,Markskiftevej,residential,,108.219,"LINESTRING (12.5968682 55.646037, 12.5969256 55.6450643)",,,,,,,,
1573491346,5463061791,0,567584364,False,Sundbyvestervej,residential,,81.845,"LINESTRING (12.5968682 55.646037, 12.5955681 55.6459776)",,,,,,,,
1573491346,8086438,0,567584364,False,Sundbyvestervej,residential,,78.092,"LINESTRING (12.5968682 55.646037, 12.5970806 55.6460468, 12.5981091 55.6460906)",,,,,,,,
1573491367,247938166,0,22998512,False,Fælledfold,residential,,86.271,"LINESTRING (12.5924084 55.650148, 12.5910342 55.6501749)",,,,,,,,
1573491367,1573491370,0,143792491,False,Røde Mellemvej,tertiary,50,74.229,"LINESTRING (12.5924084 55.650148, 12.5924911 55.6504452, 12.5926359 55.6508027)",2,,,,,,,
1573491367,274873250,0,143792491,False,Røde Mellemvej,tertiary,50,104.637,"LINESTRING (12.5924084 55.650148, 12.5923663 55.6499637, 12.5923436 55.6498693, 12.5923216 55.6497827, 12.5922876 55.649596, 12.5922475 55.6492119)",2,,,,,,,
1573491370,274873512,0,25210624,False,Hattemagerstien,residential,,68.583,"LINESTRING (12.5926359 55.6508027, 12.5928504 55.6507766, 12.5933511 55.6507157, 12.5937045 55.6506728)",,,,,,,,
1573491370,1573491374,0,143792491,False,Røde Mellemvej,tertiary,50,124.65200000000002,"LINESTRING (12.5926359 55.6508027, 12.5926773 55.6509185, 12.5928504 55.6513903, 12.5929659 55.6516813, 12.5929928 55.6517381, 12.5930505 55.6518607, 12.5930667 55.6518968)",2,,,,,,,
1573491370,1573491367,0,143792491,False,Røde Mellemvej,tertiary,50,74.229,"LINESTRING (12.5926359 55.6508027, 12.5924911 55.6504452, 12.5924084 55.650148)",2,,,,,,,
1573491374,247938164,0,22998510,False,Oldensti,residential,,84.29,"LINESTRING (12.5930667 55.6518968, 12.5923477 55.6519101, 12.5921396 55.651914, 12.5917239 55.6519217)",,,,,,,,
1573491374,274872995,0,143792491,False,Røde Mellemvej,tertiary,50,81.714,"LINESTRING (12.5930667 55.6518968, 12.5932237 55.6523433, 12.5933204 55.6526176)",2,,,,,,,
1573491374,1573491370,0,143792491,False,Røde Mellemvej,tertiary,50,124.65199999999999,"LINESTRING (12.5930667 55.6518968, 12.5930505 55.6518607, 12.5929928 55.6517381, 12.5929659 55.6516813, 12.5928504 55.6513903, 12.5926773 55.6509185, 12.5926359 55.6508027)",2,,,,,,,
1573965775,1573965780,0,"[435021960, 435021961, 143831828]",False,Enghavevej,residential,,185.017,"LINESTRING (12.5393762 55.6587838, 12.5392735 55.6588018, 12.5391697 55.6588199, 12.5389789 55.6588525, 12.5388869 55.6588678, 12.5364488 55.6588684)",,,,building_passage,,,,
1573965775,8087206,0,753229072,True,Enghavevej,tertiary,50,20.116999999999997,"LINESTRING (12.5393762 55.6587838, 12.539301 55.6586568, 12.5392746 55.6586122)",2,,,,,,,
1573965780,1573965775,0,"[435021960, 435021961, 143831828]",False,Enghavevej,residential,,185.017,"LINESTRING (12.5364488 55.6588684, 12.5388869 55.6588678, 12.5389789 55.6588525, 12.5391697 55.6588199, 12.5392735 55.6588018, 12.5393762 55.6587838)",,,,building_passage,,,,
1574030638,5728160859,0,"[611258482, 603379986, 611258479]",False,Lone Kellermanns Vej,residential,,156.69,"LINESTRING (12.5490692 55.644657, 12.5492371 55.6445965, 12.5498405 55.6443818, 12.5502912 55.6442257, 12.5504349 55.6441743, 12.5511811 55.6439052)",,,yes,,,,,
1577444079,1577444080,0,332233279,False,Rabarbervej,residential,50,46.213,"LINESTRING (12.5236232 55.6956277, 12.5242703 55.695827)",,,,,,,,
1577444080,1571216858,0,285594217,False,Rabarbervej,residential,50,27.001,"LINESTRING (12.5242703 55.695827, 12.5244579 55.6956084)",,,,,,,,
1577444080,1577444079,0,332233279,False,Rabarbervej,residential,50,46.213,"LINESTRING (12.5242703 55.695827, 12.5236232 55.6956277)",,,,,,,,
1577444080,1571216949,0,285594217,False,Rabarbervej,residential,50,42.519,"LINESTRING (12.5242703 55.695827, 12.5240393 55.6961186, 12.5240039 55.6961784)",,,,,,,,
1578141426,1578141458,0,144234702,True,Trondhjems Plads,residential,50,56.485,"LINESTRING (12.5889707 55.6940853, 12.5883054 55.694428)",,,,,,,,
1578141426,1578141437,0,755312621,True,Østbanegade,tertiary,50,145.988,"LINESTRING (12.5889707 55.6940853, 12.5900355 55.6947791, 12.5902621 55.6949698, 12.5904021 55.6951159)",1,,,,,,,
1578141431,8078475,0,1792955,False,Kastelsvej,residential,50,43.853,"LINESTRING (12.5875217 55.6964492, 12.5878382 55.6964953, 12.588203 55.6965388)",,,,,,,,
1578141431,7626007,0,1792955,False,Kastelsvej,residential,50,55.937,"LINESTRING (12.5875217 55.6964492, 12.5871248 55.6963937, 12.58699 55.6963903, 12.5866496 55.696433)",,,,,,,,
1578141431,7369236866,0,144234698,False,Asger Holms Vej,residential,50,40.754,"LINESTRING (12.5875217 55.6964492, 12.587562 55.6963324, 12.5875667 55.6962784, 12.5875613 55.6962297, 12.5875191 55.6961473, 12.5874795 55.6960928)",,,,,,,,
1578141437,7302093,0,755312621,True,Østbanegade,tertiary,50,26.055,"LINESTRING (12.5904021 55.6951159, 12.5905818 55.6953272)",1,,,,,,,
1578141437,8574689,0,1995182,False,Stavangergade,residential,50,68.908,"LINESTRING (12.5904021 55.6951159, 12.5902449 55.6951648, 12.5900598 55.6952224, 12.5893603 55.6951588)",,,,,,,,
1578141441,528550393,0,42341349,False,Mandalsgade,residential,50,80.298,"LINESTRING (12.5903971 55.6956241, 12.5898754 55.6957898, 12.5893043 55.6960004)",,,,,,,,
1578141458,8574689,0,1995180,False,Trondhjemsgade,residential,50,104.99499999999999,"LINESTRING (12.5883054 55.694428, 12.5892007 55.6950092, 12.5893603 55.6951588)",,,,,,,,
1578141458,8574687,0,1995180,False,Trondhjemsgade,residential,50,28.298000000000002,"LINESTRING (12.5883054 55.694428, 12.58816 55.6943359, 12.5880052 55.6942379)",,,,,,,,
1578229567,279995671,0,"[649258795, 502761468, 503118269]",False,"['Orient Plads', 'Southamptongade']","['tertiary', 'unclassified']","['40', '30']",310.81499999999994,"LINESTRING (12.5953043 55.7113119, 12.5950577 55.7109834, 12.5950076 55.7109, 12.5949897 55.7108702, 12.5949676 55.7108377, 12.5945073 55.7101874, 12.5942734 55.7100259, 12.5938778 55.7094159, 12.5937985 55.7091585, 12.5934576 55.708735)",,,,,,,,
1578229595,279996129,0,144254537,False,Trelleborggade,residential,,50.299,"LINESTRING (12.5955871 55.7069009, 12.594797 55.7068206)",,,,,,,,
