u,v,key,osmid,oneway,lanes,ref,name,highway,maxspeed,width,length,geometry,bridge,service,tunnel,access
61483055,7755051373,0,301736990,False,2,MA 28,Columbus Avenue,primary,25 mph,24.4,44.4,"LINESTRING (-71.0867004 42.3370554, -71.0862872 42.3373126)",,,,
61483055,7755051378,0,301736990,False,2,MA 28,Columbus Avenue,primary,25 mph,24.4,10.855,"LINESTRING (-71.0867004 42.3370554, -71.0868014 42.3369925)",,,,
61484920,3058353014,0,301736990,False,2,MA 28,Columbus Avenue,primary,25 mph,24.4,9.203,"LINESTRING (-71.0838461 42.3388962, -71.0837669 42.3389547)",,,,
61484920,3058353028,0,301736990,False,2,MA 28,Columbus Avenue,primary,25 mph,24.4,24.235,"LINESTRING (-71.0838461 42.3388962, -71.0840492 42.3387382)",,,,
61516499,6252452526,0,301736990,False,2,MA 28,Columbus Avenue,primary,25 mph,24.4,9.494,"LINESTRING (-71.08617820000001 42.3373805, -71.0860902 42.3374358)",,,,
61516499,7755051373,0,301736990,False,2,MA 28,Columbus Avenue,primary,25 mph,24.4,11.716,"LINESTRING (-71.08617820000001 42.3373805, -71.0862872 42.3373126)",,,,
61517884,6543299622,0,35600256,False,,,,cycleway,,,15.917,"LINESTRING (-71.0930231 42.3432182, -71.0928464 42.3431596)",,,,
61576057,7745698466,0,100720750,True,3,MA 28,Charles River Dam Road,primary,30 mph,30.5,18.042,"LINESTRING (-71.0689399 42.3670358, -71.0687508 42.3669533)",,,,
61590899,7745736188,0,508567327,True,2,MA 28,Charles River Dam Road,primary,30 mph,30.5,22.23,"LINESTRING (-71.0696379 42.367393, -71.0694159 42.3672787)",,,,
61590899,1164496782,0,8648644,False,2,,,service,5 mph,,7.341,"LINESTRING (-71.0696379 42.367393, -71.06968929999999 42.367339)",,driveway,,
64027683,1220714248,0,8842426,False,,,Community Path over Gilmore Bridge,cycleway,,,30.152,"LINESTRING (-71.0695084 42.373679, -71.06974630000001 42.3734725)",yes,,,
64027683,1220714250,0,8842426,False,,,Community Path over Gilmore Bridge,cycleway,,,26.671,"LINESTRING (-71.0695084 42.373679, -71.0692557 42.3738296)",yes,,,
64030229,1410174187,0,301737839,False,,,Pierre Lallement Bike Path,cycleway,,,8.811,"LINESTRING (-71.08773909999999 42.3365717, -71.087825 42.3365243)",,,,
64030229,7755051361,0,301737839,False,,,Pierre Lallement Bike Path,cycleway,,,5.397,"LINESTRING (-71.08773909999999 42.3365717, -71.0877019 42.3366117)",,,,
64030231,1410174324,0,828466396,False,,,,footway,,,11.584,"LINESTRING (-71.08675460000001 42.3357019, -71.08685970000001 42.3357713)",,,,
64030231,1029146139,0,828466397,False,,,,cycleway,,,37.432,"LINESTRING (-71.08675460000001 42.3357019, -71.0863342 42.3355725)",,,,
64030234,1029146176,0,828466397,False,,,,cycleway,,,13.694,"LINESTRING (-71.0836711 42.3346287, -71.0835536 42.3345414)",,,,
64030234,1029146130,0,828466397,False,,,,cycleway,,,10.821,"LINESTRING (-71.0836711 42.3346287, -71.08377779999999 42.3346857)",,,,
64033752,597022396,0,132174583,False,,,,cycleway,,,6.935,"LINESTRING (-71.0661277 42.3679852, -71.06610240000001 42.3680447)",,,,
64033752,7732632072,0,132174583,False,,,,cycleway,,,6.362,"LINESTRING (-71.0661277 42.3679852, -71.0661594 42.367933)",,,,
64033757,7732632071,0,132174583,False,,,,cycleway,,,8.875,"LINESTRING (-71.06626900000001 42.3678352, -71.06620030000001 42.3678968)",,,,
64033757,7732632073,0,132174583,False,,,,cycleway,,,9.048,"LINESTRING (-71.06626900000001 42.3678352, -71.06634889999999 42.3677792)",,,,
64033764,2925371971,0,132174583,False,,,,cycleway,,,16.496,"LINESTRING (-71.068112 42.3670091, -71.0679609 42.3671068)",,,,
64033764,7745736334,0,132174583,False,,,,cycleway,,,7.09,"LINESTRING (-71.068112 42.3670091, -71.06817820000001 42.3669682)",,,,
64033772,7824413723,0,132174124,False,,,Dr. Paul Dudley White Path,cycleway,,3,1.393,"LINESTRING (-71.0684412 42.3666766, -71.06844649999999 42.3666885)",,,,
64033772,7824413721,0,833402071,False,2,,Dr. Paul Dudley White Path,cycleway,,4,1.901,"LINESTRING (-71.0684412 42.3666766, -71.0684447 42.3666597)",,,,
64057641,64057645,0,8842476,False,,,Jamaicaway Bikepath,cycleway,,,30.234,"LINESTRING (-71.11215799999999 42.329175, -71.112246 42.329439)",,,,
64057641,64057655,0,8842476,False,,,Jamaicaway Bikepath,cycleway,,,41.445,"LINESTRING (-71.11215799999999 42.329175, -71.112078 42.328807)",,,,
64057645,64057713,0,8842476,False,,,Jamaicaway Bikepath,cycleway,,,36.253,"LINESTRING (-71.112246 42.329439, -71.11248500000001 42.329713)",,,,
64057645,64057641,0,8842476,False,,,Jamaicaway Bikepath,cycleway,,,30.234,"LINESTRING (-71.112246 42.329439, -71.11215799999999 42.329175)",,,,
64057650,64057655,0,8842476,False,,,Jamaicaway Bikepath,cycleway,,,58.843,"LINESTRING (-71.112126 42.328279, -71.112078 42.328807)",,,,
64057650,64057665,0,8842476,False,,,Jamaicaway Bikepath,cycleway,,,39.086,"LINESTRING (-71.112126 42.328279, -71.11223 42.327936)",,,,
64057655,64057641,0,8842476,False,,,Jamaicaway Bikepath,cycleway,,,41.445,"LINESTRING (-71.112078 42.328807, -71.11215799999999 42.329175)",,,,
64057655,64057650,0,8842476,False,,,Jamaicaway Bikepath,cycleway,,,58.843,"LINESTRING (-71.112078 42.328807, -71.112126 42.328279)",,,,
64057659,64057665,0,8842476,False,,,Jamaicaway Bikepath,cycleway,,,44.854,"LINESTRING (-71.112441 42.327564, -71.11223 42.327936)",,,,
64057659,64057674,0,8842476,False,,,Jamaicaway Bikepath,cycleway,,,28.887,"LINESTRING (-71.112441 42.327564, -71.112646 42.327353)",,,,
64057665,64057650,0,8842476,False,,,Jamaicaway Bikepath,cycleway,,,39.086,"LINESTRING (-71.11223 42.327936, -71.112126 42.328279)",,,,
64057665,64057659,0,8842476,False,,,Jamaicaway Bikepath,cycleway,,,44.854,"LINESTRING (-71.11223 42.327936, -71.112441 42.327564)",,,,
64057669,64057674,0,8842476,False,,,Jamaicaway Bikepath,cycleway,,,29.506,"LINESTRING (-71.112825 42.327123, -71.112646 42.327353)",,,,
64057669,64057757,0,8842476,False,,,Jamaicaway Bikepath,cycleway,,,20.896,"LINESTRING (-71.112825 42.327123, -71.112921 42.326949)",,,,
64057674,64057659,0,8842476,False,,,Jamaicaway Bikepath,cycleway,,,28.887,"LINESTRING (-71.112646 42.327353, -71.112441 42.327564)",,,,
64057674,64057669,0,8842476,False,,,Jamaicaway Bikepath,cycleway,,,29.506,"LINESTRING (-71.112646 42.327353, -71.112825 42.327123)",,,,
64057688,64057693,0,8842476,False,,,Jamaicaway Bikepath,cycleway,,,14.091,"LINESTRING (-71.11331800000001 42.330616, -71.11342500000001 42.330715)",,,,
64057688,64057708,0,8842476,False,,,Jamaicaway Bikepath,cycleway,,,9.252,"LINESTRING (-71.11331800000001 42.330616, -71.113236 42.330559)",,,,
64057693,64057688,0,8842476,False,,,Jamaicaway Bikepath,cycleway,,,14.091,"LINESTRING (-71.11342500000001 42.330715, -71.11331800000001 42.330616)",,,,
64057701,64057708,0,8842476,False,,,Jamaicaway Bikepath,cycleway,,,14.781,"LINESTRING (-71.11311600000001 42.33046, -71.113236 42.330559)",,,,
64057701,64057719,0,8842476,False,,,Jamaicaway Bikepath,cycleway,,,17.317,"LINESTRING (-71.11311600000001 42.33046, -71.112996 42.330332)",,,,
64057708,64057688,0,8842476,False,,,Jamaicaway Bikepath,cycleway,,,9.252,"LINESTRING (-71.113236 42.330559, -71.11331800000001 42.330616)",,,,
64057708,64057701,0,8842476,False,,,Jamaicaway Bikepath,cycleway,,,14.781,"LINESTRING (-71.113236 42.330559, -71.11311600000001 42.33046)",,,,
64057713,64057719,0,8842476,False,,,Jamaicaway Bikepath,cycleway,,,80.635,"LINESTRING (-71.11248500000001 42.329713, -71.112996 42.330332)",,,,
64057713,64057645,0,8842476,False,,,Jamaicaway Bikepath,cycleway,,,36.253,"LINESTRING (-71.11248500000001 42.329713, -71.112246 42.329439)",,,,
64057719,64057701,0,8842476,False,,,Jamaicaway Bikepath,cycleway,,,17.317,"LINESTRING (-71.112996 42.330332, -71.11311600000001 42.33046)",,,,
64057719,64057713,0,8842476,False,,,Jamaicaway Bikepath,cycleway,,,80.635,"LINESTRING (-71.112996 42.330332, -71.11248500000001 42.329713)",,,,
64057723,64057797,0,8842476,False,,,Jamaicaway Bikepath,cycleway,,,33.403,"LINESTRING (-71.11470799999999 42.324557, -71.11447099999999 42.324801)",,,,
64057723,620827470,0,8842480,False,,,Jamaicaway Bikepath,cycleway,,,5.345,"LINESTRING (-71.11470799999999 42.324557, -71.11474800000001 42.3245191)",,,,
64057728,620827458,0,8842480,False,,,Jamaicaway Bikepath,cycleway,,,6.735,"LINESTRING (-71.114807 42.324436, -71.11476500000001 42.324488)",,,,
64057728,64057731,0,8842480,False,,,Jamaicaway Bikepath,cycleway,,,0.138,"LINESTRING (-71.114807 42.324436, -71.114808 42.324435)",,,,
64057731,64057728,0,8842480,False,,,Jamaicaway Bikepath,cycleway,,,0.138,"LINESTRING (-71.114808 42.324435, -71.114807 42.324436)",,,,
64057731,64057738,0,8842480,False,,,Jamaicaway Bikepath,cycleway,,,48.906,"LINESTRING (-71.114808 42.324435, -71.115005 42.32402)",,,,
64057738,64057731,0,8842480,False,,,Jamaicaway Bikepath,cycleway,,,48.906,"LINESTRING (-71.115005 42.32402, -71.114808 42.324435)",,,,
64057738,64057742,0,8842480,False,,,Jamaicaway Bikepath,cycleway,,,57.9,"LINESTRING (-71.115005 42.32402, -71.115247 42.323531)",,,,
64057742,64057738,0,8842480,False,,,Jamaicaway Bikepath,cycleway,,,57.9,"LINESTRING (-71.115247 42.323531, -71.115005 42.32402)",,,,
64057742,64057746,0,8842480,False,,,Jamaicaway Bikepath,cycleway,,,31.456,"LINESTRING (-71.115247 42.323531, -71.115528 42.323339)",,,,
64057746,64057742,0,8842480,False,,,Jamaicaway Bikepath,cycleway,,,31.456,"LINESTRING (-71.115528 42.323339, -71.115247 42.323531)",,,,
64057746,64057752,0,8842480,False,,,Jamaicaway Bikepath,cycleway,,,66.093,"LINESTRING (-71.115528 42.323339, -71.11624 42.323063)",,,,
64057752,64057746,0,8842480,False,,,Jamaicaway Bikepath,cycleway,,,66.093,"LINESTRING (-71.11624 42.323063, -71.115528 42.323339)",,,,
64057752,64057753,0,8842480,False,,,Jamaicaway Bikepath,cycleway,,,33.16,"LINESTRING (-71.11624 42.323063, -71.116603 42.322933)",,,,
64057753,64057752,0,8842480,False,,,Jamaicaway Bikepath,cycleway,,,33.16,"LINESTRING (-71.116603 42.322933, -71.11624 42.323063)",,,,
64057753,64060628,0,8842480,False,,,Jamaicaway Bikepath,cycleway,,,21.503,"LINESTRING (-71.116603 42.322933, -71.116782 42.322792)",,,,
64057757,64057669,0,8842476,False,,,Jamaicaway Bikepath,cycleway,,,20.896,"LINESTRING (-71.112921 42.326949, -71.112825 42.327123)",,,,
64057757,64057761,0,8842476,False,,,Jamaicaway Bikepath,cycleway,,,61.209,"LINESTRING (-71.112921 42.326949, -71.113191 42.326436)",,,,
64057761,64057757,0,8842476,False,,,Jamaicaway Bikepath,cycleway,,,61.209,"LINESTRING (-71.113191 42.326436, -71.112921 42.326949)",,,,
64057761,64057764,0,8842476,False,,,Jamaicaway Bikepath,cycleway,,,33.788,"LINESTRING (-71.113191 42.326436, -71.113326 42.326149)",,,,
64057764,64057761,0,8842476,False,,,Jamaicaway Bikepath,cycleway,,,33.788,"LINESTRING (-71.113326 42.326149, -71.113191 42.326436)",,,,
64057764,64057767,0,8842476,False,,,Jamaicaway Bikepath,cycleway,,,69.6,"LINESTRING (-71.113326 42.326149, -71.113432 42.325528)",,,,
64057767,64057764,0,8842476,False,,,Jamaicaway Bikepath,cycleway,,,69.6,"LINESTRING (-71.113432 42.325528, -71.113326 42.326149)",,,,
64057767,64057774,0,8842476,False,,,Jamaicaway Bikepath,cycleway,,,20.3,"LINESTRING (-71.113432 42.325528, -71.113522 42.325358)",,,,
64057774,64057767,0,8842476,False,,,Jamaicaway Bikepath,cycleway,,,20.3,"LINESTRING (-71.113522 42.325358, -71.113432 42.325528)",,,,
64057774,64057781,0,8842476,False,,,Jamaicaway Bikepath,cycleway,,,39.969,"LINESTRING (-71.113522 42.325358, -71.113879 42.325114)",,,,
64057781,64057774,0,8842476,False,,,Jamaicaway Bikepath,cycleway,,,39.969,"LINESTRING (-71.113879 42.325114, -71.113522 42.325358)",,,,
64057781,64057790,0,8842476,False,,,Jamaicaway Bikepath,cycleway,,,33.282,"LINESTRING (-71.113879 42.325114, -71.114222 42.324955)",,,,
64057790,64057781,0,8842476,False,,,Jamaicaway Bikepath,cycleway,,,33.282,"LINESTRING (-71.114222 42.324955, -71.113879 42.325114)",,,,
64057790,64057797,0,8842476,False,,,Jamaicaway Bikepath,cycleway,,,26.688,"LINESTRING (-71.114222 42.324955, -71.11447099999999 42.324801)",,,,
64057797,64057790,0,8842476,False,,,Jamaicaway Bikepath,cycleway,,,26.688,"LINESTRING (-71.11447099999999 42.324801, -71.114222 42.324955)",,,,
64057797,64057723,0,8842476,False,,,Jamaicaway Bikepath,cycleway,,,33.403,"LINESTRING (-71.11447099999999 42.324801, -71.11470799999999 42.324557)",,,,
64060344,64060494,0,8842465,False,,,Jamaicaway Bikepath,cycleway,,,18.127,"LINESTRING (-71.12097 42.313853, -71.121152 42.313945)",,,,
64060344,327649317,0,8842467,False,,,Jamaicaway Bikepath,cycleway,,,11.227,"LINESTRING (-71.12097 42.313853, -71.1211055 42.3138406)",,,,
64060344,64060350,0,8842467,False,,,Jamaicaway Bikepath,cycleway,,,5.468,"LINESTRING (-71.12097 42.313853, -71.120904 42.313847)",,,,
64060350,64060344,0,8842467,False,,,Jamaicaway Bikepath,cycleway,,,5.468,"LINESTRING (-71.120904 42.313847, -71.12097 42.313853)",,,,
64060350,64060356,0,8842467,False,,,Jamaicaway Bikepath,cycleway,,,8.027,"LINESTRING (-71.120904 42.313847, -71.12080640000001 42.3138484)",,,,
64060356,64060350,0,8842467,False,,,Jamaicaway Bikepath,cycleway,,,8.027,"LINESTRING (-71.12080640000001 42.3138484, -71.120904 42.313847)",,,,
64060356,64060362,0,8842467,False,,,Jamaicaway Bikepath,cycleway,,,39.523,"LINESTRING (-71.12080640000001 42.3138484, -71.120333 42.31391)",,,,
64060362,64060356,0,8842467,False,,,Jamaicaway Bikepath,cycleway,,,39.523,"LINESTRING (-71.120333 42.31391, -71.12080640000001 42.3138484)",,,,
64060362,64060367,0,8842467,False,,,Jamaicaway Bikepath,cycleway,,,14.964,"LINESTRING (-71.120333 42.31391, -71.1201519 42.3139233)",,,,
64060367,64060362,0,8842467,False,,,Jamaicaway Bikepath,cycleway,,,14.964,"LINESTRING (-71.1201519 42.3139233, -71.120333 42.31391)",,,,
64060367,2576583191,0,8842467,False,,,Jamaicaway Bikepath,cycleway,,,6.262,"LINESTRING (-71.1201519 42.3139233, -71.120076 42.3139187)",,,,
64060375,4062883818,0,8842467,False,,,Jamaicaway Bikepath,cycleway,,,5.026,"LINESTRING (-71.1197434 42.3139401, -71.11980370000001 42.3139327)",,,,
64060375,1280319560,0,8842467,False,,,Jamaicaway Bikepath,cycleway,,,5.318,"LINESTRING (-71.1197434 42.3139401, -71.1196814 42.3139537)",,,,
64060442,61411752,0,8842465,False,,,Jamaicaway Bikepath,cycleway,,,16.081,"LINESTRING (-71.121932 42.313899, -71.1220137 42.3137676)",,,,
64060442,64060511,0,8842465,False,,,Jamaicaway Bikepath,cycleway,,,6.154,"LINESTRING (-71.121932 42.313899, -71.12187 42.31393)",,,,
64060447,64060451,0,8842463,False,,,Jamaicaway Bikepath,cycleway,,,105.889,"LINESTRING (-71.118627 42.314708, -71.1194948 42.3140044)",,,,
64060447,64060460,0,8842463,False,,,Jamaicaway Bikepath,cycleway,,,59.012,"LINESTRING (-71.118627 42.314708, -71.118126 42.315088)",,,,
64060451,64060447,0,8842463,False,,,Jamaicaway Bikepath,cycleway,,,105.889,"LINESTRING (-71.1194948 42.3140044, -71.118627 42.314708)",,,,
64060451,64060478,0,8842467,False,,,Jamaicaway Bikepath,cycleway,,,3.755,"LINESTRING (-71.1194948 42.3140044, -71.1195366 42.3139908)",,,,
64060455,64060460,0,8842463,False,,,Jamaicaway Bikepath,cycleway,,,77.512,"LINESTRING (-71.11735299999999 42.315487, -71.118126 42.315088)",,,,
64060455,64060470,0,8842463,False,,,Jamaicaway Bikepath,cycleway,,,13.743,"LINESTRING (-71.11735299999999 42.315487, -71.11723139999999 42.3155718)",,,,
64060460,64060447,0,8842463,False,,,Jamaicaway Bikepath,cycleway,,,59.012,"LINESTRING (-71.118126 42.315088, -71.118627 42.314708)",,,,
64060460,64060455,0,8842463,False,,,Jamaicaway Bikepath,cycleway,,,77.512,"LINESTRING (-71.118126 42.315088, -71.11735299999999 42.315487)",,,,
64060464,64060587,0,48920805,False,,,Jamaicaway Bikepath,cycleway,,,162.968,"LINESTRING (-71.116933 42.31615, -71.116876 42.317615)",,,,
64060464,7692900500,0,48920805,False,,,Jamaicaway Bikepath,cycleway,,,52.439,"LINESTRING (-71.116933 42.31615, -71.1171604 42.3157094)",,,,
64060470,64060455,0,8842463,False,,,Jamaicaway Bikepath,cycleway,,,13.743,"LINESTRING (-71.11723139999999 42.3155718, -71.11735299999999 42.315487)",,,,
64060470,7692900486,0,48920805,False,,,Jamaicaway Bikepath,cycleway,,,8.557,"LINESTRING (-71.11723139999999 42.3155718, -71.11719429999999 42.3156437)",,,,
64060478,64060486,0,8842467,False,,,Jamaicaway Bikepath,cycleway,,,5.696,"LINESTRING (-71.1195366 42.3139908, -71.119602 42.3139739)",,,,
64060478,64060451,0,8842467,False,,,Jamaicaway Bikepath,cycleway,,,3.755,"LINESTRING (-71.1195366 42.3139908, -71.1194948 42.3140044)",,,,
64060486,1280319560,0,8842467,False,,,Jamaicaway Bikepath,cycleway,,,6.904,"LINESTRING (-71.119602 42.3139739, -71.1196814 42.3139537)",,,,
64060486,64060478,0,8842467,False,,,Jamaicaway Bikepath,cycleway,,,5.696,"LINESTRING (-71.119602 42.3139739, -71.1195366 42.3139908)",,,,
64060490,64060506,0,8842465,False,,,Jamaicaway Bikepath,cycleway,,,10.808,"LINESTRING (-71.121335 42.314008, -71.121466 42.314016)",,,,
64060490,2576583197,0,8842465,False,,,Jamaicaway Bikepath,cycleway,,,8.364,"LINESTRING (-71.121335 42.314008, -71.12123990000001 42.3139813)",,,,
64060494,2576583197,0,8842465,False,,,Jamaicaway Bikepath,cycleway,,,8.278,"LINESTRING (-71.121152 42.313945, -71.12123990000001 42.3139813)",,,,
64060494,64060344,0,8842465,False,,,Jamaicaway Bikepath,cycleway,,,18.127,"LINESTRING (-71.121152 42.313945, -71.12097 42.313853)",,,,
64060501,64060519,0,8842465,False,,,Jamaicaway Bikepath,cycleway,,,8.678,"LINESTRING (-71.121607 42.314006, -71.12170999999999 42.313989)",,,,
64060501,64060506,0,8842465,False,,,Jamaicaway Bikepath,cycleway,,,11.647,"LINESTRING (-71.121607 42.314006, -71.121466 42.314016)",,,,
64060506,64060501,0,8842465,False,,,Jamaicaway Bikepath,cycleway,,,11.647,"LINESTRING (-71.121466 42.314016, -71.121607 42.314006)",,,,
64060506,64060490,0,8842465,False,,,Jamaicaway Bikepath,cycleway,,,10.808,"LINESTRING (-71.121466 42.314016, -71.121335 42.314008)",,,,
64060511,64060442,0,8842465,False,,,Jamaicaway Bikepath,cycleway,,,6.154,"LINESTRING (-71.12187 42.31393, -71.121932 42.313899)",,,,
64060511,64060519,0,8842465,False,,,Jamaicaway Bikepath,cycleway,,,14.701,"LINESTRING (-71.12187 42.31393, -71.12170999999999 42.313989)",,,,
64060519,64060511,0,8842465,False,,,Jamaicaway Bikepath,cycleway,,,14.701,"LINESTRING (-71.12170999999999 42.313989, -71.12187 42.31393)",,,,
64060519,64060501,0,8842465,False,,,Jamaicaway Bikepath,cycleway,,,8.678,"LINESTRING (-71.12170999999999 42.313989, -71.121607 42.314006)",,,,
64060525,64060529,0,48920805,False,,,Jamaicaway Bikepath,cycleway,,,35.472,"LINESTRING (-71.1170645 42.3202638, -71.11689200000001 42.3205562)",,,,
64060525,3605411609,0,48920805,False,,,Jamaicaway Bikepath,cycleway,,,10.936,"LINESTRING (-71.1170645 42.3202638, -71.1171283 42.3201775)",,,,
64060529,620827357,0,48920805,False,,,Jamaicaway Bikepath,cycleway,,,34.862,"LINESTRING (-71.11689200000001 42.3205562, -71.11675339999999 42.3208525)",,,,
64060529,64060525,0,48920805,False,,,Jamaicaway Bikepath,cycleway,,,35.472,"LINESTRING (-71.11689200000001 42.3205562, -71.1170645 42.3202638)",,,,
64060536,64060544,0,48920805,False,,,Jamaicaway Bikepath,cycleway,,,26.144,"LINESTRING (-71.11732069999999 42.3197795, -71.1172528 42.3200092)",,,,
64060536,64060606,0,48920805,False,,,Jamaicaway Bikepath,cycleway,,,21.774,"LINESTRING (-71.11732069999999 42.3197795, -71.1173115 42.3195838)",,,,
64060544,3605411609,0,48920805,False,,,Jamaicaway Bikepath,cycleway,,,21.331,"LINESTRING (-71.1172528 42.3200092, -71.1171283 42.3201775)",,,,
64060544,64060536,0,48920805,False,,,Jamaicaway Bikepath,cycleway,,,26.144,"LINESTRING (-71.1172528 42.3200092, -71.11732069999999 42.3197795)",,,,
64060579,64060582,0,48920805,False,,,Jamaicaway Bikepath,cycleway,,,24.003,"LINESTRING (-71.11662200000001 42.31845, -71.116677 42.318662)",,,,
64060579,64060592,0,48920805,False,,,Jamaicaway Bikepath,cycleway,,,21.63,"LINESTRING (-71.11662200000001 42.31845, -71.116699 42.318264)",,,,
64060582,64060612,0,48920805,False,,,Jamaicaway Bikepath,cycleway,,,32.84,"LINESTRING (-71.116677 42.318662, -71.11687569999999 42.3189182)",,,,
64060582,64060579,0,48920805,False,,,Jamaicaway Bikepath,cycleway,,,24.003,"LINESTRING (-71.116677 42.318662, -71.11662200000001 42.31845)",,,,
