u,v,key,osmid,oneway,lanes,ref,name,highway,maxspeed,width,length,geometry,tunnel,bridge,service,access
61574976,61574976,0,8646926,True,2,,,service,10 mph,8,124.44,"LINESTRING (-71.0739442 42.3475604, -71.0741491 42.347609, -71.0743214 42.3476057, -71.0743911 42.3476028, -71.0744404 42.3475967, -71.0744809 42.3475884, -71.0745165 42.3475719, -71.0745435 42.3475495, -71.0745611 42.3475226, -71.0745675 42.3474993, -71.074567 42.3474756, -71.074557 42.3474481, -71.07453769999999 42.3474235, -71.0745101 42.3474032, -71.0744763 42.3473891, -71.07443859999999 42.347382, -71.0743997 42.3473826, -71.0741768 42.3474072, -71.0741227 42.3474194, -71.0740778 42.3474416, -71.0739442 42.3475604)",,,bus,no
61586686,61553545,0,8649021,False,,,,service,15 mph,,36.116,"LINESTRING (-71.0585861 42.3535746, -71.0588771 42.3537546, -71.0589231 42.3537831)",,,,
61590165,3005570528,0,"[296748400, 837266442, 8647179, 296749714]",False,2,,,service,10 mph,8,340.6790000000001,"LINESTRING (-71.0593178 42.3445115, -71.059651 42.3440962, -71.0596912 42.3440381, -71.0597279 42.3439746, -71.0601551 42.3431609, -71.06019070000001 42.3430855, -71.0602451 42.3429737, -71.06027570000001 42.3429224, -71.0603112 42.3428711, -71.060356 42.3428172, -71.0605465 42.3426295, -71.0605683 42.3426065, -71.0605801 42.3425697, -71.0605961 42.3425009, -71.060626 42.3424318, -71.06063519999999 42.3424084, -71.0606421 42.3423938, -71.06064499999999 42.3423841, -71.0606487 42.3423718, -71.060652 42.3423515, -71.0606531 42.3423382, -71.0606525 42.3423329, -71.06051189999999 42.3418284, -71.06050689999999 42.3417958, -71.06050930000001 42.3417637, -71.0605182 42.3417322, -71.0605339 42.3416922)",,yes,driveway,private
61590737,61590903,0,8648690,False,2,,,service,10 mph,,93.74,"LINESTRING (-71.0699352 42.3666419, -71.06981380000001 42.3666987, -71.0695133 42.3670252, -71.06950260000001 42.3670448, -71.0694955 42.367065, -71.06949229999999 42.3670826, -71.0694941 42.3670998, -71.0695013 42.3671226, -71.0695123 42.367139, -71.069524 42.3671515, -71.0695396 42.3671624, -71.069574 42.367184, -71.0696516 42.3672246, -71.06967299999999 42.3672358, -71.06974750000001 42.3672778)",,,driveway,yes
61590903,1164496782,0,8648644,False,2,,,service,5 mph,,8.317,"LINESTRING (-71.06974750000001 42.3672778, -71.06968929999999 42.367339)",,,driveway,
61590903,61590737,0,8648690,False,2,,,service,10 mph,,93.74000000000001,"LINESTRING (-71.06974750000001 42.3672778, -71.06967299999999 42.3672358, -71.0696516 42.3672246, -71.069574 42.367184, -71.0695396 42.3671624, -71.069524 42.3671515, -71.0695123 42.367139, -71.0695013 42.3671226, -71.0694941 42.3670998, -71.06949229999999 42.3670826, -71.0694955 42.367065, -71.06950260000001 42.3670448, -71.0695133 42.3670252, -71.06981380000001 42.3666987, -71.0699352 42.3666419)",,,driveway,yes
61595869,61406876,0,"[448614257, 8641959]",True,"['1', '2']",,,motorway_link,15 mph,,227.51200000000003,"LINESTRING (-71.0275429 42.3712721, -71.0272461 42.3709034, -71.0271888 42.3708182, -71.0271225 42.3707167, -71.0270692 42.3706356, -71.02701810000001 42.3705447, -71.0269627 42.3704328, -71.0269278 42.3703436, -71.0269091 42.3702405, -71.0269064 42.3701296, -71.0269193 42.3700407, -71.02694169999999 42.3699754, -71.0269832 42.3698969, -71.0270527 42.3698325, -71.02714829999999 42.3697713, -71.02726680000001 42.3697168, -71.0275872 42.3695794)",,,,
61598030,61598002,0,296973322,True,,,,service,15 mph,,356.837,"LINESTRING (-71.0439863 42.345971, -71.04656749999999 42.3437602, -71.0465962 42.3437264, -71.04664270000001 42.3436579, -71.0466713 42.3436225, -71.0467924 42.3435266)",,,,
61598459,2565713429,0,632649610,True,,,,service,15 mph,,95.638,"LINESTRING (-71.0322506 42.3385657, -71.0310873 42.3385847)",,,driveway,private
61606154,61425923,0,8650343,False,,,,service,15 mph,,1743.562,"LINESTRING (-71.01859450000001 42.3581933, -71.0184639 42.3581623, -71.01831060000001 42.358132, -71.0169034 42.3579159, -71.0168247 42.3578988, -71.01675400000001 42.3578718, -71.01669889999999 42.3578363, -71.0166545 42.3577946, -71.0166 42.357712, -71.016594 42.357644, -71.016599 42.357575, -71.0172017 42.3563358, -71.0172328 42.3562827, -71.01727320000001 42.3562388, -71.017342 42.3561919, -71.0173779 42.3561761, -71.0175332 42.356138, -71.0180694 42.3560434, -71.0185565 42.3559629, -71.01869910000001 42.3559506, -71.0188402 42.3559465, -71.01898439999999 42.3559601, -71.01906150000001 42.3559838, -71.01923720000001 42.3560554, -71.0196171 42.3562232, -71.0200566 42.3564279, -71.0202298 42.3565025, -71.0203817 42.3565506, -71.0211188 42.3568796, -71.0216124 42.3570992, -71.0222565 42.3573828, -71.0231306 42.3577712, -71.0236329 42.3579923, -71.0241256 42.35821, -71.02479030000001 42.3585022, -71.0252196 42.3586959, -71.0253776 42.3587563, -71.0254908 42.3587783, -71.02557899999999 42.3587787, -71.025701 42.3587542, -71.0258247 42.3587025, -71.0259138 42.3586294, -71.0263095 42.3582178, -71.0266793 42.3578354, -71.0267273 42.357776, -71.0267454 42.35774, -71.0267578 42.3576629, -71.02675600000001 42.3576293, -71.0267296 42.3575601, -71.0267094 42.3575299, -71.02665 42.3574738, -71.02661209999999 42.3574478, -71.0265313 42.3574058, -71.0264892 42.3573836, -71.02599189999999 42.3571181, -71.0255195 42.3568773, -71.02535039999999 42.3567928, -71.0247694 42.3565128, -71.02381219999999 42.3560422, -71.0222833 42.3553029)",,,,private
62152976,64384027,0,8694879,False,,,,service,10 mph,,9.594,"LINESTRING (-71.06870259999999 42.3662999, -71.0687939 42.3663537)",,,driveway,no
62152982,64384027,0,8694879,False,,,,service,10 mph,,22.13,"LINESTRING (-71.06901139999999 42.3664711, -71.0687939 42.3663537)",,,driveway,no
325603018,1038900260,0,"[813327152, 641347538]",False,,,,service,15 mph,,233.90099999999998,"LINESTRING (-71.0824016 42.3459538, -71.0823848 42.345967, -71.0820595 42.346223, -71.0822608 42.3466392, -71.08167109999999 42.346795, -71.080979 42.3463214, -71.0809553 42.3463056, -71.08094180000001 42.3462964, -71.080848 42.3462313)",yes,,"['driveway', 'parking_aisle']",
349355356,7487912480,0,814346829,False,2,,Ring Road,residential,15 mph,,82.061,"LINESTRING (-71.080775 42.3491705, -71.0807329 42.3490847, -71.0807197 42.3490577, -71.0805902 42.3487939, -71.0804346 42.3484767)",,,,
597031843,2656961563,0,442975176,False,2,,,service,5 mph,8,15.027999999999999,"LINESTRING (-71.06405959999999 42.3659036, -71.0639669 42.3658967, -71.063931 42.3658956, -71.0638773 42.3658931)",,,driveway,
597031844,7821801625,0,"[46703300, 838051695]",False,2,,Red Auerbach Way,service,5 mph,7.5,76.13,"LINESTRING (-71.0636003 42.3656, -71.0634455 42.3656866, -71.06285339999999 42.3660052)",passage,,"['driveway', 'parking_aisle']",yes
597031844,1047230634,0,46703300,False,2,,Red Auerbach Way,service,5 mph,7.5,75.285,"LINESTRING (-71.0636003 42.3656, -71.0639523 42.3654159, -71.06401630000001 42.3653824, -71.0641444 42.3653154, -71.0642399 42.3652654, -71.0643482 42.3652088)",,,driveway,yes
597031844,2656961563,0,288990802,False,2,,,service,5 mph,4,39.751000000000005,"LINESTRING (-71.0636003 42.3656, -71.0636494 42.3656527, -71.06377190000001 42.3657818, -71.06380679999999 42.3658189, -71.0638773 42.3658931)",,,driveway,yes
597031844,7781849764,0,833619092,False,1,,,service,5 mph,3,18.097,"LINESTRING (-71.0636003 42.3656, -71.0634963 42.3655914, -71.0634015 42.3656403)",,,driveway,permit
705337883,2935871292,0,56208206,False,,,Dorchester Avenue,service,10 mph,,64.217,"LINESTRING (-71.05352120000001 42.350352, -71.0531866 42.3508739)",,,driveway,
996932671,2935871292,0,85891014,False,,,,service,10 mph,,205.214,"LINESTRING (-71.0548886 42.3504112, -71.05435749999999 42.3512258, -71.0536895 42.3509865, -71.0534681 42.3509071, -71.05326359999999 42.3508866, -71.0531866 42.3508739)",,,alley,
1012864172,4845013599,0,833663449,True,1,,,service,10 mph,4,15.773,"LINESTRING (-71.0740752 42.3481083, -71.0742671 42.3481059)",passage,,driveway,yes
1038900260,325603018,0,"[813327152, 641347538]",False,,,,service,15 mph,,233.90099999999998,"LINESTRING (-71.080848 42.3462313, -71.08094180000001 42.3462964, -71.0809553 42.3463056, -71.080979 42.3463214, -71.08167109999999 42.346795, -71.0822608 42.3466392, -71.0820595 42.346223, -71.0823848 42.345967, -71.0824016 42.3459538)",yes,,"['driveway', 'parking_aisle']",
1047230634,597031844,0,46703300,False,2,,Red Auerbach Way,service,5 mph,7.5,75.285,"LINESTRING (-71.0643482 42.3652088, -71.0642399 42.3652654, -71.0641444 42.3653154, -71.06401630000001 42.3653824, -71.0639523 42.3654159, -71.0636003 42.3656)",,,driveway,yes
1083450677,7680882288,0,822618762,False,1,,,service,10 mph,,55.163999999999994,"LINESTRING (-71.09496350000001 42.3483147, -71.0948935 42.3483159, -71.0942924 42.3483255)",,,alley,
1097411824,1097411824,0,117739637,True,,,,service,10 mph,,123.94400000000002,"LINESTRING (-71.0502649 42.3578769, -71.0502635 42.3577976, -71.0502394 42.3577194, -71.05021790000001 42.3576778, -71.05019110000001 42.3576441, -71.05012670000001 42.3576392, -71.0500602 42.3576371, -71.0499736 42.3576459, -71.04989759999999 42.3576563, -71.04984589999999 42.3576646, -71.0498563 42.3577344, -71.0498573 42.3577775, -71.049836 42.3578189, -71.0498013 42.3578553, -71.0497974 42.3579006, -71.0498338 42.3579281, -71.0498755 42.3579398, -71.05006880000001 42.3579099, -71.0501715 42.3578889, -71.0502649 42.3578769)",,,driveway,private
1097411824,1097411913,0,818613788,False,,,,service,10 mph,,16.573,"LINESTRING (-71.0502649 42.3578769, -71.0502683 42.3579005, -71.050284 42.3579575, -71.0503021 42.3580233)",,,,private
1097411913,1097411824,0,818613788,False,,,,service,10 mph,,16.573,"LINESTRING (-71.0503021 42.3580233, -71.050284 42.3579575, -71.0502683 42.3579005, -71.0502649 42.3578769)",,,,private
1115927676,7797607141,0,835388344,False,2,,,service,10 mph,,22.129,"LINESTRING (-71.1031603 42.3450664, -71.10320059999999 42.3451041, -71.1032271 42.3451135, -71.1032531 42.3451122, -71.10328440000001 42.3451023, -71.1033192 42.3450858, -71.1033735 42.3450493)",,,driveway,
1325873756,5991342740,0,8638233,False,2,,,service,10 mph,7,66.52199999999999,"LINESTRING (-71.0501672 42.3514626, -71.05024520000001 42.3513868, -71.0505098 42.3511297, -71.05052329999999 42.3511153, -71.05053169999999 42.3511008, -71.0505359 42.3510856, -71.0505342 42.3510712, -71.0505287 42.3510567, -71.0505204 42.3510439, -71.0504566 42.3509702)",,,alley,yes
1326658609,1326658605,0,117853081,True,1,,,service,10 mph,,54.982000000000006,"LINESTRING (-71.0552892 42.356221, -71.0555336 42.3564541, -71.05554650000001 42.3564701, -71.0555524 42.3564866, -71.05555390000001 42.3565019, -71.0555543 42.3565132, -71.0555509 42.3565256, -71.055544 42.3565399, -71.0555384 42.3565498, -71.05553039999999 42.3565591, -71.0555155 42.3565737, -71.05549860000001 42.35659, -71.0554873 42.3566036, -71.0554793 42.3566173, -71.0554764 42.3566256, -71.05547660000001 42.356635)",,,driveway,
1326658611,1326658631,0,117853084,True,1,,,service,10 mph,,54.085,"LINESTRING (-71.0562035 42.3564778, -71.0561166 42.3564461, -71.0560847 42.3564386, -71.05607019999999 42.3564344, -71.05605799999999 42.3564284, -71.0560502 42.3564196, -71.056044 42.3564108, -71.0560318 42.3563858, -71.05602 42.3563583, -71.0559007 42.3560801)",,,driveway,
1326658640,1326658683,0,117853078,True,1,,,service,10 mph,4,56.239999999999995,"LINESTRING (-71.055942 42.3563681, -71.0558193 42.3561006, -71.0558133 42.356082, -71.0558099 42.356061, -71.0558109 42.3560444, -71.05581859999999 42.3560273, -71.0558319 42.3560141, -71.0558546 42.3560019, -71.0558765 42.355994, -71.0559059 42.3559815, -71.0559269 42.3559671, -71.0559411 42.3559467, -71.05595289999999 42.3559243)",,,driveway,
1326658646,1326658674,0,117853072,True,1,,,service,10 mph,,46.873999999999995,"LINESTRING (-71.05506819999999 42.356226, -71.0551047 42.3562305, -71.0551306 42.3562298, -71.0551507 42.3562212, -71.0551663 42.3562178, -71.0551799 42.3562182, -71.0551911 42.3562202, -71.0551991 42.3562245, -71.055207 42.3562317, -71.0552256 42.3562501, -71.0554585 42.3564807)",,,driveway,
1522558953,2925398722,0,288994038,True,,,,service,10 mph,,35.633,"LINESTRING (-71.0673676 42.3661751, -71.0669493 42.3660904)",,,driveway,
1534887059,7644802782,0,8648170,False,1,,Lovejoy Wharf,residential,20 mph,6.8,41.824,"LINESTRING (-71.06096599999999 42.3672924, -71.0606925 42.367054, -71.0606354 42.3670064)",,,,
1534948634,1534948635,0,140095576,False,1,,,service,15 mph,6.1,50.373000000000005,"LINESTRING (-71.05637659999999 42.3508775, -71.0565012 42.3509066, -71.05653220000001 42.3509138, -71.0569617 42.3510126)",,,alley,
1534948635,61518444,0,8648583,False,1,,East Street Place,service,15 mph,6.1,20.155,"LINESTRING (-71.0569617 42.3510126, -71.0570395 42.3508407)",,,alley,private
1534948635,61365705,0,8648583,False,1,,East Street Place,service,15 mph,6.1,52.027,"LINESTRING (-71.0569617 42.3510126, -71.05677590000001 42.3514124, -71.05675599999999 42.3514551)",,,alley,private
1534948635,1534948634,0,140095576,False,1,,,service,15 mph,6.1,50.373000000000005,"LINESTRING (-71.0569617 42.3510126, -71.05653220000001 42.3509138, -71.0565012 42.3509066, -71.05637659999999 42.3508775)",,,alley,
1618400687,1618400686,0,148771992,True,,,,service,5 mph,,113.75600000000003,"LINESTRING (-71.0783054 42.3507455, -71.07833669999999 42.3508083, -71.0783857 42.3509065, -71.0783957 42.3509267, -71.0783971 42.3509334, -71.0783959 42.3509401, -71.07839199999999 42.3509463, -71.07838479999999 42.3509521, -71.0783754 42.3509557, -71.0781231 42.3510196, -71.07811390000001 42.3510236, -71.0781071 42.3510296, -71.07810360000001 42.3510359, -71.0781028 42.3510426, -71.0781047 42.3510493, -71.078109 42.3510552, -71.0781156 42.35106, -71.07812370000001 42.3510632, -71.07813229999999 42.3510644, -71.0781411 42.3510639, -71.0784642 42.3509826, -71.0784732 42.3509784, -71.0784798 42.3509722, -71.0784829 42.3509659, -71.0784834 42.3509591, -71.0784812 42.3509525, -71.0784132 42.3508161, -71.07840880000001 42.3508072, -71.0784008 42.350791, -71.0783698 42.3507281)",,,parking_aisle,
1769090890,64064005,0,828185861,False,1,,,track,10 mph,3.5,29.252000000000002,"LINESTRING (-71.07733229999999 42.3550278, -71.077429 42.3552177, -71.0774577 42.355274)",,,,no
1847431344,5493451694,0,571646275,False,2,,,service,10 mph,,31.831,"LINESTRING (-71.1038535 42.3451297, -71.1035638 42.3453197)",,,parking_aisle,
1847431344,5493451697,0,835388346,True,,,,service,10 mph,,15.357000000000001,"LINESTRING (-71.1038535 42.3451297, -71.10382130000001 42.3450561, -71.10377440000001 42.3450062)",,,parking_aisle,
1847431344,5493451695,0,835388347,False,2,,,service,10 mph,,44.601,"LINESTRING (-71.1038535 42.3451297, -71.1039466 42.3453577, -71.10377870000001 42.3454633)",,,parking_aisle,
2095791298,5514827747,0,538645519,False,,,,service,15 mph,,91.352,"LINESTRING (-71.0571071 42.3633085, -71.056995 42.3633212, -71.0569838 42.3633225, -71.05690869999999 42.3633171, -71.05683089999999 42.3633034, -71.0567503 42.3632776, -71.0566881 42.3632453, -71.0563039 42.3630164, -71.0562688 42.3629955, -71.0562401 42.3629789, -71.0561671 42.3629366)",,,driveway,
2129832252,61342394,0,203024474,False,,,,service,10 mph,,82.11,"LINESTRING (-71.0569539 42.3489413, -71.0569686 42.3489823, -71.0569733 42.3490145, -71.0569698 42.3490472, -71.0569545 42.3490881, -71.0569333 42.3491304, -71.0568249 42.349344, -71.0568148 42.3493639, -71.0568012 42.3494048, -71.05681130000001 42.3494389, -71.0568329 42.3494674, -71.0568584 42.3494872, -71.0568981 42.3495024, -71.0569572 42.349516, -71.05705810000001 42.3495392)",,,,
2377499578,5493451697,0,8640916,False,2,,,service,10 mph,,22.763,"LINESTRING (-71.1036778 42.3448445, -71.10374210000001 42.3448631, -71.10376719999999 42.3448865, -71.1037844 42.3449085, -71.10378729999999 42.3449257, -71.1037841 42.3449414, -71.10378059999999 42.3449713, -71.10377440000001 42.3450062)",,,driveway,
2377499578,7797607141,0,96268225,True,2,,,service,10 mph,,34.169,"LINESTRING (-71.1036778 42.3448445, -71.10364370000001 42.3448888, -71.10363169999999 42.3448971, -71.10355439999999 42.3449463, -71.1033735 42.3450493)",,,driveway,
2377499578,7797607141,1,835388343,True,1,,,service,10 mph,,35.472,"LINESTRING (-71.1036778 42.3448445, -71.10359990000001 42.3448507, -71.1035131 42.3449072, -71.1033735 42.3450493)",,,driveway,
2446018384,2446018370,0,236579304,True,2,,,motorway_link,15 mph,,52.815,"LINESTRING (-71.02628470000001 42.3666425, -71.02608069999999 42.3664912, -71.025831 42.366306)",,,,
2504150373,7684169879,0,823024804,False,2,,,service,10 mph,,33.251000000000005,"LINESTRING (-71.0735146 42.3491799, -71.073483 42.3491109, -71.073472 42.3490888, -71.0733774 42.3488986)",,,driveway,
2504150379,7684169879,0,242978081,True,1,,,service,10 mph,,25.311,"LINESTRING (-71.0732656 42.3486865, -71.0733774 42.3488986)",,,driveway,
2504150379,7765630052,0,242978205,False,1,,,unclassified,10 mph,,13.575,"LINESTRING (-71.0732656 42.3486865, -71.0734209 42.3486449)",,,,
2504150379,61412225,0,242978205,False,1,,,unclassified,10 mph,,80.267,"LINESTRING (-71.0732656 42.3486865, -71.07242309999999 42.3489027, -71.07239749999999 42.3488899, -71.0723534 42.3488669)",,,,
2656961560,2656961563,0,260209942,False,2,,,service,5 mph,8,17.369,"LINESTRING (-71.0636839 42.3659317, -71.0637373 42.3659018, -71.0637493 42.3658959, -71.0637617 42.3658913, -71.0637761 42.3658892, -71.0637916 42.3658886, -71.0638773 42.3658931)",,,driveway,
2656961563,2656961560,0,260209942,False,2,,,service,5 mph,8,17.369,"LINESTRING (-71.0638773 42.3658931, -71.0637916 42.3658886, -71.0637761 42.3658892, -71.0637617 42.3658913, -71.0637493 42.3658959, -71.0637373 42.3659018, -71.0636839 42.3659317)",,,driveway,
2656961563,597031844,0,288990802,False,2,,,service,5 mph,4,39.751,"LINESTRING (-71.0638773 42.3658931, -71.06380679999999 42.3658189, -71.06377190000001 42.3657818, -71.0636494 42.3656527, -71.0636003 42.3656)",,,driveway,yes
2656961563,597031843,0,442975176,False,2,,,service,5 mph,8,15.028,"LINESTRING (-71.0638773 42.3658931, -71.063931 42.3658956, -71.0639669 42.3658967, -71.06405959999999 42.3659036)",,,driveway,
2925366868,7781849646,0,833619049,True,1,,,service,10 mph,,8.814,"LINESTRING (-71.0643491 42.3666493, -71.0642477 42.3666752)",,,parking_aisle,
2925369429,7781849645,0,288990999,True,1,,,service,10 mph,,7.243,"LINESTRING (-71.0640614 42.3668254, -71.06414909999999 42.3668187)",,,parking_aisle,
2925369437,7781849644,0,288990999,True,1,,,service,10 mph,,8.406,"LINESTRING (-71.0641914 42.3667941, -71.0642692 42.366745)",,,parking_aisle,
2925398733,1337672403,0,288994037,True,,,,service,10 mph,,29.635,"LINESTRING (-71.06721210000001 42.3661039, -71.0669418 42.366046, -71.06690159999999 42.3660426, -71.06686329999999 42.3660473)",,,driveway,
