u,v,key,osmid,oneway,name,highway,maxspeed,length,geometry,lanes,width,access,bridge,junction,tunnel,ref,service
4482094289,3071321287,0,147999186,True,,motorway_link,20,1.996,"LINESTRING (-58.3768309 -34.6399381, -58.3768132 -34.6399486)",1,,,,,,,
4482094290,4482094288,0,147999186,True,,motorway_link,20,4.059,"LINESTRING (-58.3765547 -34.6399462, -58.3765131 -34.6399335)",1,,,,,,,
4482094291,4482094290,0,147999186,True,,motorway_link,20,4.191,"LINESTRING (-58.3765989 -34.6399561, -58.3765547 -34.6399462)",1,,,,,,,
4482094292,4482094294,0,147999186,True,,motorway_link,20,2.398,"LINESTRING (-58.3767857 -34.6399582, -58.3767602 -34.6399632)",1,,,,,,,
4482094293,4482094291,0,147999186,True,,motorway_link,20,3.456,"LINESTRING (-58.3766361 -34.6399615, -58.3765989 -34.6399561)",1,,,,,,,
4482094294,4482094297,0,147999186,True,,motorway_link,20,2.868,"LINESTRING (-58.3767602 -34.6399632, -58.376729 -34.6399657)",1,,,,,,,
4482094295,4482094293,0,147999186,True,,motorway_link,20,2.576,"LINESTRING (-58.376664 -34.6399646, -58.3766361 -34.6399615)",1,,,,,,,
4482094296,4482094295,0,147999186,True,,motorway_link,20,2.848,"LINESTRING (-58.3766951 -34.6399657, -58.376664 -34.6399646)",1,,,,,,,
4482094297,4482094296,0,147999186,True,,motorway_link,20,3.101,"LINESTRING (-58.376729 -34.6399657, -58.3766951 -34.6399657)",1,,,,,,,
4482094298,3071321286,0,114893934,True,,motorway_link,20,9.745,"LINESTRING (-58.3769795 -34.6399687, -58.3769902 -34.6400559)",1,,,,,,,
4482094299,4482094301,0,114893934,True,,motorway_link,20,5.571,"LINESTRING (-58.3769982 -34.6401, -58.3770103 -34.6401491)",1,,,,,,,
4482094301,4482094302,0,114893934,True,,motorway_link,20,5.301,"LINESTRING (-58.3770103 -34.6401491, -58.3770264 -34.6401949)",1,,,,,,,
4482094302,4482094304,0,114893934,True,,motorway_link,20,7.775,"LINESTRING (-58.3770264 -34.6401949, -58.3770519 -34.6402616)",1,,,,,,,
4482094304,206109292,0,114893934,True,,motorway_link,20,8.68,"LINESTRING (-58.3770519 -34.6402616, -58.3770835 -34.6403352)",1,,,,,,,
4482382005,4604512780,0,530907551,True,Avenida Larrazábal,secondary,30,233.466,"LINESTRING (-58.464731 -34.68114, -58.4628376 -34.6825486)",2,,,,,,,
4482509850,241898530,0,254648330,False,Paso Bajo Nivel Arias,residential,20,18.056,"LINESTRING (-58.4902297 -34.5495094, -58.4900328 -34.5495012)",2,,,,,,,
4482509850,2604551658,0,254648330,False,Paso Bajo Nivel Arias,residential,20,7.821,"LINESTRING (-58.4902297 -34.5495094, -58.490315 -34.549506)",2,,,,,,,
4482995780,199800506,0,674253441,True,Coronel José O. Gordillo,residential,30,9.923,"LINESTRING (-58.5200985 -34.6217332, -58.520056 -34.6218153)",,,,,,,,
4483038327,199800539,0,19244948,False,Juan Esteban Martínez,residential,30,6.007,"LINESTRING (-58.5190811 -34.6194472, -58.5190684 -34.6195002)",,,,,,,,
4483038327,258750112,0,19244948,False,Juan Esteban Martínez,residential,30,95.35,"LINESTRING (-58.5190811 -34.6194472, -58.5198723 -34.6188892)",,,,,,,,
4483038331,6422549304,0,19244948,False,Juan Esteban Martínez,residential,30,34.519,"LINESTRING (-58.5190222 -34.6196155, -58.5187342 -34.619816)",,,,,,,,
4483038331,199800539,0,19244948,False,Juan Esteban Martínez,residential,30,13.5,"LINESTRING (-58.5190222 -34.6196155, -58.5190684 -34.6195002)",,,,,,,,
4483038332,199800525,0,19244948,False,Juan Esteban Martínez,residential,30,10.993,"LINESTRING (-58.5183791 -34.6200696, -58.5182608 -34.6200868)",,,,,,,,
4483038332,6422549304,0,19244948,False,Juan Esteban Martínez,residential,30,43.024,"LINESTRING (-58.5183791 -34.6200696, -58.5187342 -34.619816)",,,,,,,,
4483038337,4483038338,0,674253441,True,Coronel José O. Gordillo,residential,30,3.61,"LINESTRING (-58.52014 -34.621682, -58.5201172 -34.6217085)",,,,,,,,
4483038338,4482995780,0,674253441,True,Coronel José O. Gordillo,residential,30,3.236,"LINESTRING (-58.5201172 -34.6217085, -58.5200985 -34.6217332)",,,,,,,,
4483327113,195581624,0,451270676,True,Humberto I,residential,20,26.279,"LINESTRING (-58.4102221 -34.6237087, -58.4105056 -34.6237465)",,,,,,,,
4483327122,245551367,0,451270677,True,Humberto I,residential,30,18.893,"LINESTRING (-58.4134225 -34.6241877, -58.4136258 -34.6242174)",,,,,,,,
4491677638,232584775,0,530920028,True,Fonrouge,residential,20,74.975,"LINESTRING (-58.5123026 -34.6423481, -58.5128969 -34.6418838)",2,,,,,,,
4511468926,7241459876,0,533266587,True,Avenida Ortiz de Ocampo,residential,20,39.582,"LINESTRING (-58.4030476 -34.5804535, -58.4030279 -34.5800979)",2,,,,,,,
4514424287,4514424283,0,261801319,True,Venezuela,residential,30,37.867,"LINESTRING (-58.3804186 -34.6141823, -58.3808312 -34.6142081)",,,,,,,,
4515682111,237640531,0,629121260,True,Lima,tertiary,30,12.735,"LINESTRING (-58.3815789 -34.6163948, -58.3815724 -34.6165092)",3,,,,,,,
4515682133,4515682111,0,629121260,True,Lima,tertiary,30,113.023,"LINESTRING (-58.381626 -34.6153791, -58.3815789 -34.6163948)",3,,,,,,,
4519453506,195567802,0,476100331,True,Rivadavia,residential,20,16.743,"LINESTRING (-58.3874305 -34.6088881, -58.3876099 -34.6089176)",,,,,,,,
4520034601,206105918,0,47371225,True,Castro Barros,residential,30,31.532,"LINESTRING (-58.4178591 -34.6339785, -58.4178671 -34.634262)",,,,,,,,
4520034608,206105912,0,47371225,True,Castro Barros,residential,30,31.362,"LINESTRING (-58.4178241 -34.632667, -58.4178302 -34.632949)",,,,,,,,
4535692445,255874302,0,533171883,True,Vicente López,residential,20,2.184,"LINESTRING (-58.3929569 -34.589245, -58.3929757 -34.5892329)",1,,,,,,,
4536753810,206134685,0,221689008,True,Doctor Juan Felipe Aranguren,residential,20,20.382,"LINESTRING (-58.4435337 -34.6149478, -58.4437345 -34.6150271)",,,,,,,,
4536874297,6818886943,0,26549528,False,Avenida Eva Perón,secondary,30,15.513,"LINESTRING (-58.501055 -34.6736484, -58.5011982 -34.6737232)",4,,,,,,,
4536874297,3094079929,0,654385555,False,Avenida Eva Perón,secondary,30,20.654,"LINESTRING (-58.501055 -34.6736484, -58.5008639 -34.6735494)",4,,,,,,,
4538673522,3254683035,0,22277843,True,General José Gervasio Artigas,residential,20,20.854,"LINESTRING (-58.464392 -34.6285828, -58.4644694 -34.6284064)",,,,,,,,
4553343771,4553962749,0,110151109,True,Jerónimo Salguero,residential,20,31.065,"LINESTRING (-58.4105375 -34.5834289, -58.4104677 -34.5831555)",3,,,,,,,
4553913155,1258837778,0,110151109,True,Jerónimo Salguero,residential,20,17.049,"LINESTRING (-58.410327 -34.5826047, -58.4102862 -34.5824551)",3,,,,,,,
4553962748,4553913155,0,110151109,True,Jerónimo Salguero,residential,20,17.93,"LINESTRING (-58.4103673 -34.5827625, -58.410327 -34.5826047)",3,,,,,,,
4553962749,4553962748,0,110151109,True,Jerónimo Salguero,residential,20,44.656,"LINESTRING (-58.4104677 -34.5831555, -58.4103673 -34.5827625)",3,,,,,,,
4553962754,4553343771,0,110151109,True,Jerónimo Salguero,residential,20,39.154,"LINESTRING (-58.4106254 -34.5837735, -58.4105375 -34.5834289)",3,,,,,,,
4553962761,4466746798,0,273824873,True,Juncal,residential,20,6.139,"LINESTRING (-58.4108479 -34.5852456, -58.4107871 -34.5852689)",,,,,,,,
4553975567,217912844,0,273824873,True,Juncal,residential,20,8.856,"LINESTRING (-58.4099919 -34.5855271, -58.4099019 -34.5855563)",,,,,,,,
4553975568,3608135213,0,533178295,True,Juncal,residential,20,52.983,"LINESTRING (-58.4098131 -34.5855855, -58.4092757 -34.5857624)",,,,,,,,
4553975578,177174279,0,533178295,True,Juncal,residential,20,13.942,"LINESTRING (-58.4081832 -34.586122, -58.4080424 -34.5861698)",,,,,,,,
4560740262,195606636,0,131270027,True,Avenida Hipólito Yrigoyen,residential,20,5.585,"LINESTRING (-58.4275034 -34.614968, -58.4274424 -34.6149696)",,,,,,,,
4560740263,4560740262,0,131270027,True,Avenida Hipólito Yrigoyen,residential,20,15.04,"LINESTRING (-58.427667 -34.6149809, -58.4275034 -34.614968)",,,,,,,,
4560920006,7335946392,0,107877279,False,Avenida Ernesto Tornquist,tertiary,30,20.445,"LINESTRING (-58.4352937 -34.5549307, -58.4353447 -34.5551097)",2,,,,,,,
4560920006,290551793,0,107877279,False,Avenida Ernesto Tornquist,tertiary,30,6.29,"LINESTRING (-58.4352937 -34.5549307, -58.4352707 -34.5548774)",2,,,,,,,
4566230673,3446724993,0,47088485,True,Gallo,residential,20,33.163,"LINESTRING (-58.4107679 -34.5947516, -58.4106153 -34.5944811)",,,,,,,,
4567984727,4566230673,0,47088485,True,Gallo,residential,20,15.008,"LINESTRING (-58.410837 -34.594874, -58.4107679 -34.5947516)",,,,,,,,
4567984731,206112435,0,532283050,True,Wenceslao Villafañe,residential,20,132.495,"LINESTRING (-58.3610618 -34.632147, -58.3623769 -34.6326459)",,,,,,,,
4591566142,232748883,0,509537335,True,San Pedrito,residential,20,128.173,"LINESTRING (-58.4606196 -34.6429639, -58.4596755 -34.6438156)",1,,,,,,,
4598589128,206128993,0,531719490,True,Avelino Díaz,residential,20,9.816,"LINESTRING (-58.4248192 -34.6348687, -58.4249231 -34.6348907)",2,,,,,,,
4602040055,312399242,0,531453167,True,Iguazú,residential,20,45.906,"LINESTRING (-58.40473 -34.6503847, -58.4049868 -34.65003)",,,,,,,,
4602040056,4602040055,0,531453199,True,Avenida General Iriarte,secondary,20,117.54,"LINESTRING (-58.4034902 -34.6506625, -58.40473 -34.6503847)",2,,,,,,,
4602935894,312207392,0,315841242,True,Larrazábal,residential,20,51.156,"LINESTRING (-58.4716926 -34.6767345, -58.4720986 -34.676418)",,,,,,,,
4602935895,4602935894,0,315841242,True,Larrazábal,residential,20,11.174,"LINESTRING (-58.471604 -34.6768037, -58.4716926 -34.6767345)",,,,,,,,
4604245512,3168224277,0,530907550,True,Avenida Larrazábal,secondary,30,11.453,"LINESTRING (-58.4654472 -34.6804313, -58.4655417 -34.6803637)",2,,,,,,,
4604426321,232809254,0,21625047,False,Basualdo,residential,20,11.975,"LINESTRING (-58.4716727 -34.6658319, -58.4716184 -34.6659299)",,,,,,,,
4604426321,3072732701,0,21625047,False,Basualdo,residential,20,38.192,"LINESTRING (-58.4716727 -34.6658319, -58.4719768 -34.6655965)",,,,,,,,
4650254059,199797533,0,166646130,True,Juan Agustín García,residential,20,172.906,"LINESTRING (-58.507215 -34.6275067, -58.5059689 -34.6263377)",1,,,,,,,
4653521886,1009518110,0,471190513,True,Holmberg,residential,30,53.575,"LINESTRING (-58.4781434 -34.5679049, -58.4784903 -34.5675169)",1,,,,,,,
4654406143,4244846930,0,498133652,True,Irigoyen,secondary,20,88.517,"LINESTRING (-58.514111 -34.6301889, -58.5148157 -34.6296435)",2,,,,,,,
4654616921,1629199721,0,533885876,True,Doctor Luis Beláustegui,residential,20,11.885,"LINESTRING (-58.499256 -34.6313579, -58.4993619 -34.6314198)",2,,,,,,,
4658033305,4658033306,0,471642230,True,,primary_link,20,5.323,"LINESTRING (-58.4869675 -34.5975277, -58.4869293 -34.5975638)",1,,,,,,,
4658033306,4658033307,0,471642230,True,,primary_link,20,3.046,"LINESTRING (-58.4869293 -34.5975638, -58.4869157 -34.5975888)",1,,,,,,,
4658033307,4658033308,0,471642230,True,,primary_link,20,4.318,"LINESTRING (-58.4869157 -34.5975888, -58.4869275 -34.5976264)",1,,,,,,,
4669131346,1531030481,0,472714622,True,Cecilia Grierson,secondary,20,27.609,"LINESTRING (-58.3652061 -34.5981621, -58.3655067 -34.5981827)",2,,,,,,,
4670271965,4670271966,0,472822302,False,Ecuador,living_street,10,7.773,"LINESTRING (-58.4043292 -34.5961484, -58.4043002 -34.5960827)",,,,,,,,
4670271965,81551262,0,533174413,True,General Lucio Norberto Mansilla,residential,20,119.558,"LINESTRING (-58.4043292 -34.5961484, -58.403127 -34.5965688)",1,,,,,,,
4670271966,4670271967,0,472822302,False,Ecuador,living_street,10,54.768,"LINESTRING (-58.4043002 -34.5960827, -58.404214 -34.5955953)",,,,,,,,
4670271966,4670271965,0,472822302,False,Ecuador,living_street,10,7.773,"LINESTRING (-58.4043002 -34.5960827, -58.4043292 -34.5961484)",,,,,,,,
4670271967,4670271968,0,472822302,False,Ecuador,living_street,10,2.874,"LINESTRING (-58.404214 -34.5955953, -58.404224 -34.5955708)",,,,,,,,
4670271967,4670271966,0,472822302,False,Ecuador,living_street,10,54.768,"LINESTRING (-58.404214 -34.5955953, -58.4043002 -34.5960827)",,,,,,,,
4670271968,4670271969,0,472822302,False,Ecuador,living_street,10,3.027,"LINESTRING (-58.404224 -34.5955708, -58.4042538 -34.595559)",,,,,,,,
4670271968,4670271967,0,472822302,False,Ecuador,living_street,10,2.874,"LINESTRING (-58.404224 -34.5955708, -58.404214 -34.5955953)",,,,,,,,
4670271969,4670271970,0,472822302,False,Ecuador,living_street,10,4.731,"LINESTRING (-58.4042538 -34.595559, -58.4043023 -34.5955443)",,,,,,,,
4670271969,4670271968,0,472822302,False,Ecuador,living_street,10,3.027,"LINESTRING (-58.4042538 -34.595559, -58.404224 -34.5955708)",,,,,,,,
4670277209,7787829805,0,87888888,True,Gutenberg,residential,30,0.98,"LINESTRING (-58.5036998 -34.59448, -58.5037103 -34.5944817)",,,,,,,,
4674107835,92616224,0,110162929,True,Avenida Raúl Scalabrini Ortiz,residential,20,38.994,"LINESTRING (-58.4130427 -34.5832683, -58.4133745 -34.5834882)",,,,,,,,
4675570290,2920189002,0,26189653,True,Rivadavia,residential,20,62.769,"LINESTRING (-58.3739447 -34.607967, -58.3746276 -34.6080193)",1,,,,,,,
4682611472,3254683051,0,261627365,False,Avenida Rivadavia,primary,30,24.246,"LINESTRING (-58.4549677 -34.6260026, -58.4552065 -34.6260971)",4,,,,,,,
4682611472,3254683050,0,261627365,False,Avenida Rivadavia,primary,30,9.107,"LINESTRING (-58.4549677 -34.6260026, -58.454878 -34.6259671)",4,,,,,,,
4682611474,3254683050,0,261627365,False,Avenida Rivadavia,primary,30,11.044,"LINESTRING (-58.4547692 -34.6259241, -58.454878 -34.6259671)",4,,,,,,,
4682611474,6397710307,0,261627365,False,Avenida Rivadavia,primary,30,5.988,"LINESTRING (-58.4547692 -34.6259241, -58.4547102 -34.6259008)",4,,,,,,,
4682611476,2307231906,0,221686298,True,Manuel Ricardo Trelles,residential,20,20.079,"LINESTRING (-58.4598217 -34.6160928, -58.4597425 -34.6162612)",,,,,,,,
4682611485,2160026522,0,378403621,True,Almirante Francisco José Seguí,residential,20,13.231,"LINESTRING (-58.4572281 -34.6131324, -58.4572776 -34.6130206)",,,,,,,,
4688137490,667532041,0,52531867,False,,service,20,9.426,"LINESTRING (-58.4588539 -34.5300104, -58.4589534 -34.530032)",,,,,,,,
4688137490,667532040,0,52531867,False,,service,20,6.52,"LINESTRING (-58.4588539 -34.5300104, -58.458785 -34.5299957)",,,,,,,,
4688137514,290550364,0,26508389,True,,service,20,4.701,"LINESTRING (-58.4553568 -34.529513, -58.4554027 -34.5294941)",,,,,roundabout,,,
4688137580,1006208641,0,52531867,False,,service,20,4.754,"LINESTRING (-58.4608924 -34.5305137, -58.4609336 -34.5305397)",,,,,,,,
4688137580,667532047,0,52531867,False,,service,20,6.496,"LINESTRING (-58.4608924 -34.5305137, -58.4608323 -34.5304827)",,,,,,,,
4688137581,4688137582,0,52531867,False,,service,20,16.619,"LINESTRING (-58.4604581 -34.5309175, -58.4602945 -34.5308529)",,,,,,,,
4688137581,667532052,0,52531867,False,,service,20,8.793,"LINESTRING (-58.4604581 -34.5309175, -58.4605447 -34.5309516)",,,,,,,,
4688137582,4688137583,0,52531867,False,,service,20,16.453,"LINESTRING (-58.4602945 -34.5308529, -58.4601325 -34.530789)",,,,,,,,
4688137582,4688137581,0,52531867,False,,service,20,16.619,"LINESTRING (-58.4602945 -34.5308529, -58.4604581 -34.5309175)",,,,,,,,
4688137583,4688137585,0,52531867,False,,service,20,16.148,"LINESTRING (-58.4601325 -34.530789, -58.4599735 -34.5307263)",,,,,,,,
4688137583,4688137582,0,52531867,False,,service,20,16.453,"LINESTRING (-58.4601325 -34.530789, -58.4602945 -34.5308529)",,,,,,,,
4688137584,667533844,0,52531867,False,,service,20,7.148,"LINESTRING (-58.4603081 -34.5304921, -58.4603861 -34.5304902)",,,,,,,,
4688137584,4688137586,0,52531867,False,,service,20,17.42,"LINESTRING (-58.4603081 -34.5304921, -58.4601184 -34.5304812)",,,,,,,,
4688137585,4688137587,0,52531867,False,,service,20,15.805,"LINESTRING (-58.4599735 -34.5307263, -58.4598179 -34.5306649)",,,,,,,,
4688137585,4688137583,0,52531867,False,,service,20,16.148,"LINESTRING (-58.4599735 -34.5307263, -58.4601325 -34.530789)",,,,,,,,
4688137586,4688137584,0,52531867,False,,service,20,17.42,"LINESTRING (-58.4601184 -34.5304812, -58.4603081 -34.5304921)",,,,,,,,
4688137586,667532044,0,52531867,False,,service,20,16.847,"LINESTRING (-58.4601184 -34.5304812, -58.4599354 -34.5304662)",,,,,,,,
4688137587,667532053,0,52531867,False,,service,20,16.772,"LINESTRING (-58.4598179 -34.5306649, -58.4596528 -34.5305997)",,,,,,,,
4688137587,4688137585,0,52531867,False,,service,20,15.805,"LINESTRING (-58.4598179 -34.5306649, -58.4599735 -34.5307263)",,,,,,,,
4688137588,667532044,0,52531867,False,,service,20,16.861,"LINESTRING (-58.4597625 -34.5304142, -58.4599354 -34.5304662)",,,,,,,,
4688137588,667532043,0,52531867,False,,service,20,9.863,"LINESTRING (-58.4597625 -34.5304142, -58.4596669 -34.5303734)",,,,,,,,
4688137689,667532043,0,52531867,False,,service,20,7.246,"LINESTRING (-58.4595982 -34.5303411, -58.4596669 -34.5303734)",,,,,,,,
4688137689,667532042,0,52531867,False,,service,20,17.078,"LINESTRING (-58.4595982 -34.5303411, -58.4594362 -34.5302651)",,,,,,,,
4688137690,4688137691,0,52531867,False,,service,20,15.629,"LINESTRING (-58.4593333 -34.5305092, -58.4591672 -34.5304771)",,,,,,,,
4688137690,667532054,0,52531867,False,,service,20,16.009,"LINESTRING (-58.4593333 -34.5305092, -58.4594997 -34.5305532)",,,,,,,,
4688137691,4688137693,0,52531867,False,,service,20,16.34,"LINESTRING (-58.4591672 -34.5304771, -58.4589942 -34.5304413)",,,,,,,,
4688137691,4688137690,0,52531867,False,,service,20,15.629,"LINESTRING (-58.4591672 -34.5304771, -58.4593333 -34.5305092)",,,,,,,,
4688137692,667532042,0,52531867,False,,service,20,17.649,"LINESTRING (-58.4592757 -34.5301773, -58.4594362 -34.5302651)",,,,,,,,
4688137692,4688137721,0,52531867,False,,service,20,17.066,"LINESTRING (-58.4592757 -34.5301773, -58.4591205 -34.5300924)",,,,,,,,
4688137693,4688137694,0,52531867,False,,service,20,16.604,"LINESTRING (-58.4589942 -34.5304413, -58.4588185 -34.5304046)",,,,,,,,
4688137693,4688137691,0,52531867,False,,service,20,16.34,"LINESTRING (-58.4589942 -34.5304413, -58.4591672 -34.5304771)",,,,,,,,
4688137694,4688137695,0,52531867,False,,service,20,15.976,"LINESTRING (-58.4588185 -34.5304046, -58.4586481 -34.530374)",,,,,,,,
4688137694,4688137693,0,52531867,False,,service,20,16.604,"LINESTRING (-58.4588185 -34.5304046, -58.4589942 -34.5304413)",,,,,,,,
4688137695,4688137696,0,52531867,False,,service,20,16.611,"LINESTRING (-58.4586481 -34.530374, -58.4584723 -34.5303374)",,,,,,,,
4688137695,4688137694,0,52531867,False,,service,20,15.976,"LINESTRING (-58.4586481 -34.530374, -58.4588185 -34.5304046)",,,,,,,,
4688137696,4688137697,0,52531867,False,,service,20,15.948,"LINESTRING (-58.4584723 -34.5303374, -58.4583035 -34.5303023)",,,,,,,,
4688137696,4688137695,0,52531867,False,,service,20,16.611,"LINESTRING (-58.4584723 -34.5303374, -58.4586481 -34.530374)",,,,,,,,
4688137697,4688137698,0,52531867,False,,service,20,15.739,"LINESTRING (-58.4583035 -34.5303023, -58.4581369 -34.5302677)",,,,,,,,
4688137697,4688137696,0,52531867,False,,service,20,15.948,"LINESTRING (-58.4583035 -34.5303023, -58.4584723 -34.5303374)",,,,,,,,
4688137698,4688137700,0,52531867,False,,service,20,15.442,"LINESTRING (-58.4581369 -34.5302677, -58.4579734 -34.5302339)",,,,,,,,
4688137698,4688137697,0,52531867,False,,service,20,15.739,"LINESTRING (-58.4581369 -34.5302677, -58.4583035 -34.5303023)",,,,,,,,
4688137699,667532039,0,52531867,False,,service,20,17.355,"LINESTRING (-58.4582319 -34.5300051, -58.4584193 -34.5299822)",,,,,,,,
4688137699,3204648170,0,52531867,False,,service,20,10.936,"LINESTRING (-58.4582319 -34.5300051, -58.458113 -34.5300139)",,,,,,,,
4688137700,4688137701,0,52531867,False,,service,20,15.191,"LINESTRING (-58.4579734 -34.5302339, -58.4578126 -34.5302005)",,,,,,,,
4688137700,4688137698,0,52531867,False,,service,20,15.442,"LINESTRING (-58.4579734 -34.5302339, -58.4581369 -34.5302677)",,,,,,,,
4688137701,4688137702,0,52531867,False,,service,20,15.818,"LINESTRING (-58.4578126 -34.5302005, -58.4576452 -34.5301656)",,,,,,,,
4688137701,4688137700,0,52531867,False,,service,20,15.191,"LINESTRING (-58.4578126 -34.5302005, -58.4579734 -34.5302339)",,,,,,,,
4688137702,4688137704,0,52531867,False,,service,20,16.602,"LINESTRING (-58.4576452 -34.5301656, -58.4574695 -34.530129)",,,,,,,,
4688137702,4688137701,0,52531867,False,,service,20,15.818,"LINESTRING (-58.4576452 -34.5301656, -58.4578126 -34.5302005)",,,,,,,,
4688137703,667532038,0,52531867,False,,service,20,15.017,"LINESTRING (-58.4577224 -34.5299649, -58.4578792 -34.5300043)",,,,,,,,
4688137703,667532037,0,52531867,False,,service,20,9.858,"LINESTRING (-58.4577224 -34.5299649, -58.4576203 -34.5299369)",,,,,,,,
