u,v,key,osmid,oneway,name,highway,maxspeed,length,geometry,lanes,junction,access,bridge,ref,width,tunnel,service
195722670,81616460,0,113531282,True,Presidente José Evaristo Uriburu,residential,20,116.744,"LINESTRING (-58.3985223 -34.5954213, -58.3981106 -34.5944276)",1,,,,,,,
195722715,5432672561,0,174573563,True,Presidente José Evaristo Uriburu,residential,30,104.709,"LINESTRING (-58.3990312 -34.5983213, -58.3989199 -34.5973841)",2,,,,,,,
195722743,195867133,0,166665527,True,Rincón,residential,30,120.78,"LINESTRING (-58.3959376 -34.6195429, -58.3958038 -34.6206235)",2,,,,,,,
195722792,4519453506,0,476100331,True,Rivadavia,residential,20,106.249,"LINESTRING (-58.3862749 -34.6087965, -58.3874305 -34.6088881)",,,,,,,,
195722792,195722945,0,644874596,True,San José,residential,20,65.335,"LINESTRING (-58.3862749 -34.6087965, -58.3862531 -34.6093838)",2,,,,,,,
195722804,195722743,0,166665527,True,Rincón,residential,30,132.466,"LINESTRING (-58.3959937 -34.6183525, -58.3959376 -34.6195429)",2,,,,,,,
195722817,195720691,0,385361385,True,Adolfo Alsina,residential,30,124.926,"LINESTRING (-58.3861729 -34.6110756, -58.3848109 -34.6110004)",,,,,,,,
195722848,194500365,0,18905663,True,Virrey Cevallos,residential,30,117.934,"LINESTRING (-58.388956 -34.6136503, -58.3889737 -34.6147108)",2,,,,,,,
195722892,195720936,0,570571811,True,Salta,residential,20,66.817,"LINESTRING (-58.3834471 -34.6091912, -58.3834659 -34.6085905)",2,,,,,,,
195723014,2407444855,0,166666347,True,Adolfo Alsina,residential,30,15.488,"LINESTRING (-58.3814317 -34.6108001, -58.3812639 -34.610782)",,,,,,,,
195723068,2407444869,0,165358911,True,Chile,residential,30,12.835,"LINESTRING (-58.3811712 -34.616485, -58.3810313 -34.6164768)",,,,,,,,
195723088,237640598,0,265137390,True,Chile,residential,30,37.082,"LINESTRING (-58.3807111 -34.6164645, -58.3803097 -34.6164188)",,,,,,,,
195723138,5951220656,0,532833431,True,Avenida San Juan,primary,20,129.925,"LINESTRING (-58.3914916 -34.6227482, -58.3900774 -34.6226437)",4,,,,,,,
195723209,195584229,0,18905228,True,Carlos Calvo,residential,30,92.756,"LINESTRING (-58.4007369 -34.6209834, -58.4017482 -34.6210404)",,,,,,,,
195723224,237615841,0,18828846,True,Chile,residential,30,86.702,"LINESTRING (-58.4010778 -34.61761, -58.4001366 -34.6175205)",,,,,,,,
195723241,237615843,0,532834920,True,México,residential,20,85.53,"LINESTRING (-58.4011581 -34.6165226, -58.4002332 -34.6164118)",,,,,,,,
195723268,206105895,0,444224129,True,Chile,residential,30,131.79,"LINESTRING (-58.3990625 -34.6174182, -58.3976302 -34.6172944)",1,,,,,,,
195723292,5409144749,0,303264702,True,México,residential,30,128.0,"LINESTRING (-58.4026987 -34.6167139, -58.4013156 -34.6165422)",,,,,,,,
195723314,82722304,0,532838118,True,Alberti,residential,20,114.996,"LINESTRING (-58.4014581 -34.6132233, -58.4015551 -34.6121922)",,,,,,,,
195723329,82722304,0,532838113,True,Adolfo Alsina,residential,30,154.961,"LINESTRING (-58.4032438 -34.6122946, -58.4015551 -34.6121922)",1,,,,,,,
195723344,81551280,0,166666346,True,Adolfo Alsina,residential,30,123.026,"LINESTRING (-58.4069246 -34.6125154, -58.4055847 -34.6124257)",,,,,,,,
195723362,6215436298,0,39843571,True,México,residential,30,111.629,"LINESTRING (-58.4054595 -34.6174554, -58.4043247 -34.6170871)",,,,,,,,
195723406,195723656,0,138630401,True,Estados Unidos,residential,30,120.031,"LINESTRING (-58.4192384 -34.6227055, -58.417933 -34.6225993)",,,,,,,,
195723406,89139829,0,532226172,True,Castro Barros,residential,20,212.984,"LINESTRING (-58.4192384 -34.6227055, -58.4190636 -34.6246155)",,,,,,,,
195723457,195591482,0,334573426,True,Virrey Liniers,residential,30,123.292,"LINESTRING (-58.4138311 -34.6207897, -58.4139562 -34.6196857)",,,,,,,,
195723480,195576813,0,288728280,True,México,residential,30,155.104,"LINESTRING (-58.4126402 -34.6194128, -58.4109971 -34.6190703)",,,,,,,,
195723559,4999002866,0,47034532,True,Agrelo,residential,20,11.966,"LINESTRING (-58.416716 -34.6185533, -58.4168439 -34.6185757)",,,,,,,,
195723626,195723406,0,138630401,True,Estados Unidos,residential,30,117.51,"LINESTRING (-58.4205108 -34.6228485, -58.4192384 -34.6227055)",,,,,,,,
195723636,195601549,0,47414715,True,Estados Unidos,residential,30,134.817,"LINESTRING (-58.4163825 -34.62247, -58.4149249 -34.6222932)",,,,,,,,
195723656,195723636,0,47414715,True,Estados Unidos,residential,30,142.603,"LINESTRING (-58.417933 -34.6225993, -58.4163825 -34.62247)",,,,,,,,
195723692,1520136329,0,166667326,True,Estados Unidos,residential,30,23.337,"LINESTRING (-58.4136832 -34.6221132, -58.4134336 -34.6220701)",,,,,,,,
195723692,195723457,0,334573426,True,Virrey Liniers,residential,30,147.788,"LINESTRING (-58.4136832 -34.6221132, -58.4138311 -34.6207897)",,,,,,,,
195723723,195723741,0,138630401,True,Estados Unidos,residential,30,133.504,"LINESTRING (-58.4262963 -34.6234876, -58.424852 -34.6233175)",,,,,,,,
195723741,206133079,0,138630401,True,Estados Unidos,residential,30,125.533,"LINESTRING (-58.424852 -34.6233175, -58.4234943 -34.6231555)",,,,,,,,
195723757,195723776,0,329140784,True,Don Bosco,residential,30,130.68,"LINESTRING (-58.4191635 -34.6128188, -58.4177946 -34.6124843)",,,,,,,,
195723776,195723795,0,329140784,True,Don Bosco,residential,30,96.177,"LINESTRING (-58.4177946 -34.6124843, -58.4167906 -34.6122287)",,,,,,,,
195723795,195867185,0,329140784,True,Don Bosco,residential,30,140.262,"LINESTRING (-58.4167906 -34.6122287, -58.4153102 -34.6119021)",,,,,,,,
195723848,178681858,0,477064143,True,Bartolomé Mitre,residential,20,125.691,"LINESTRING (-58.4019177 -34.6086467, -58.4005466 -34.6085816)",,,,,,,,
195723857,126868121,0,348072968,True,Teniente General Juan Domingo Perón,residential,30,137.548,"LINESTRING (-58.4019799 -34.6074956, -58.403482 -34.6075364)",1,,,,,,,
195738083,199483241,0,149827695,True,Presidente José Evaristo Uriburu,residential,30,124.819,"LINESTRING (-58.398347 -34.6033337, -58.3984845 -34.6022169)",,,,,,,,
195738096,4868781221,0,25964731,True,Lavalle,residential,20,37.3,"LINESTRING (-58.386641 -34.6027724, -58.3870435 -34.602825)",2,,,,,,,
195738096,4948032127,0,443089255,True,Uruguay,residential,20,121.626,"LINESTRING (-58.386641 -34.6027724, -58.3865712 -34.6038647)",,,,,,,,
195738108,4868679922,0,48100991,True,Talcahuano,residential,20,10.201,"LINESTRING (-58.3852177 -34.6026814, -58.3852422 -34.6027709)",,,,,,,,
195738108,4868679018,0,48100994,True,Lavalle,residential,20,11.364,"LINESTRING (-58.3852177 -34.6026814, -58.3853414 -34.6026902)",,,,,,,,
195738123,4475746395,0,166853247,True,Uruguay,residential,20,10.911,"LINESTRING (-58.386851 -34.5993209, -58.3868164 -34.5994148)",,,,,,,,
195738150,6285427111,0,79876747,True,Suipacha,living_street,20,146.753,"LINESTRING (-58.3800668 -34.5929154, -58.3801286 -34.5915966)",1,,,,,,,
195738211,192909732,0,265525499,True,Uruguay,residential,20,199.576,"LINESTRING (-58.3875543 -34.5928429, -58.3872871 -34.5946242)",2,,,,,,,
195738245,195720453,0,28680177,True,Carlos Calvo,residential,30,137.072,"LINESTRING (-58.385823 -34.6198588, -58.3873171 -34.6199471)",2,,,,,,,
195754656,5201242450,0,509537341,True,Presidente José Evaristo Uriburu,residential,30,61.863,"LINESTRING (-58.3985904 -34.6010577, -58.3986537 -34.6005038)",,,,,,,,
195754670,195721650,0,46931121,True,25 de Mayo,living_street,10,121.948,"LINESTRING (-58.3711755 -34.6019649, -58.3711012 -34.6030599)",1,,,,,,,
195769554,195738083,0,149827695,True,Presidente José Evaristo Uriburu,residential,30,139.59,"LINESTRING (-58.3982322 -34.6045855, -58.398347 -34.6033337)",,,,,,,,
195776312,81601552,0,533352574,True,José Antonio Cabrera,residential,20,118.739,"LINESTRING (-58.4155203 -34.5967258, -58.4142259 -34.5967964)",2,,,,,,,
195776325,195776342,0,121035125,True,Gorriti,residential,30,115.298,"LINESTRING (-58.426073 -34.5927708, -58.4251918 -34.5935117)",,,,,,,,
195776342,92612052,0,121035125,True,Gorriti,residential,30,100.185,"LINESTRING (-58.4251918 -34.5935117, -58.4244191 -34.5941498)",,,,,,,,
195776342,191869337,0,176605181,True,Julián Álvarez,residential,30,124.67,"LINESTRING (-58.4251918 -34.5935117, -58.426243 -34.5942246)",2,,,,,,,
195796059,4477230825,0,348072976,True,Teniente General Juan Domingo Perón,residential,30,110.867,"LINESTRING (-58.4172818 -34.6068901, -58.4184895 -34.6068124)",2,,,,,,,
195796098,195796113,0,48397531,True,San Luis,residential,30,172.645,"LINESTRING (-58.4105818 -34.5993904, -58.4087007 -34.5995048)",,,,,,,,
195796113,194442090,0,48397531,True,San Luis,residential,30,139.296,"LINESTRING (-58.4087007 -34.5995048, -58.4071836 -34.5996039)",,,,,,,,
195796113,4477145490,0,226310934,True,Tomás Manuel de Anchorena,residential,20,148.149,"LINESTRING (-58.4087007 -34.5995048, -58.408227 -34.5982308)",,,,,,,,
195796149,4466884492,0,533466920,True,Yatay,residential,20,118.927,"LINESTRING (-58.4289285 -34.6107065, -58.4290865 -34.6096449)",,,,,,,,
195796152,3879209899,0,532838150,True,Hipólito Yrigoyen,residential,20,117.083,"LINESTRING (-58.3962315 -34.6106042, -58.3949566 -34.6105164)",2,,,,,,,
195796168,193925668,0,166665527,True,Rincón,residential,30,126.696,"LINESTRING (-58.3961381 -34.6141014, -58.3961195 -34.6152407)",2,,,,,,,
195814634,206128929,0,657019358,True,Valle,residential,30,123.422,"LINESTRING (-58.4331078 -34.6243313, -58.4317778 -34.6241464)",,,,,,,,
195814734,195720224,0,532834922,True,Sarandí,residential,20,136.73,"LINESTRING (-58.3945104 -34.6182776, -58.3945506 -34.6170484)",2,,,,,,,
195814761,195585828,0,18905663,True,Virrey Cevallos,residential,30,96.711,"LINESTRING (-58.3889777 -34.6179929, -58.3889213 -34.6188614)",2,,,,,,,
195816608,195585827,0,18905663,True,Virrey Cevallos,residential,30,128.005,"LINESTRING (-58.3889715 -34.6155734, -58.3890534 -34.6167226)",2,,,,,,,
195867028,195589443,0,18905228,True,Carlos Calvo,residential,30,122.086,"LINESTRING (-58.3985007 -34.6207736, -58.3998283 -34.6208826)",,,,,,,,
195867066,195600345,0,532250943,True,Carlos Calvo,residential,20,159.906,"LINESTRING (-58.4044655 -34.6214557, -58.4061593 -34.6218095)",,,,,,,,
195867099,5382351846,0,444219291,True,Deán Funes,residential,30,98.741,"LINESTRING (-58.4059721 -34.623019, -58.4058533 -34.6239016)",,,,,,,,
195867110,3879209882,0,384612538,True,Combate de los Pozos,residential,30,93.399,"LINESTRING (-58.393354 -34.6104261, -58.3933426 -34.611266)",,,,,,,,
195867133,206105899,0,18905228,True,Carlos Calvo,residential,30,121.226,"LINESTRING (-58.3958038 -34.6206235, -58.3971262 -34.620689)",,,,,,,,
195867133,193925672,0,166665527,True,Rincón,residential,30,125.527,"LINESTRING (-58.3958038 -34.6206235, -58.3956699 -34.621747)",2,,,,,,,
195867168,81604130,0,532836364,True,Catamarca,residential,20,147.557,"LINESTRING (-58.4061882 -34.6147843, -58.4058146 -34.6160752)",2,,,,,,,
195867185,3074451034,0,131354422,True,Virrey Liniers,residential,30,110.619,"LINESTRING (-58.4153102 -34.6119021, -58.4157339 -34.6109704)",,,,,,,,
195867185,195600870,0,329140784,True,Don Bosco,residential,30,125.057,"LINESTRING (-58.4153102 -34.6119021, -58.4140055 -34.6115677)",,,,,,,,
195867204,4477542256,0,20280343,True,Billinghurst,residential,30,11.325,"LINESTRING (-58.4157494 -34.6108349, -58.415761 -34.6107335)",,,,,,,,
195890708,4431929568,0,38536550,True,Defensa,residential,20,96.437,"LINESTRING (-58.3710814 -34.6253648, -58.3711757 -34.624501)",,,,,,,,
195898391,195720346,0,131354383,True,Adolfo Alsina,residential,30,133.712,"LINESTRING (-58.391806 -34.6114889, -58.3903501 -34.6113878)",2,,,,,,,
195937180,82629618,0,554751531,True,Avenida Boyacá,tertiary,20,132.201,"LINESTRING (-58.4662653 -34.6133817, -58.4670315 -34.6123738)",2,,,,,,,
195937256,199354464,0,222045595,True,Fragata Presidente Sarmiento,residential,30,172.591,"LINESTRING (-58.4568715 -34.608945, -58.457823 -34.6076049)",2,,,,,,,
195937259,195937256,0,222045595,True,Fragata Presidente Sarmiento,residential,30,96.801,"LINESTRING (-58.456338 -34.6096967, -58.4568715 -34.608945)",2,,,,,,,
195937288,2305826861,0,221687942,True,Fragata Presidente Sarmiento,residential,30,152.712,"LINESTRING (-58.4547276 -34.6119696, -58.4555923 -34.610795)",2,,,,,,,
195937332,195937304,0,533680262,True,Luis Viale,residential,20,145.799,"LINESTRING (-58.4526576 -34.6077119, -58.453907 -34.6085254)",,,,,,,,
195937402,199456220,0,128828490,True,Cucha Cucha,residential,30,99.09,"LINESTRING (-58.4551641 -34.6036235, -58.454514 -34.6043361)",,,,,,,,
195937489,1436010055,0,221560605,True,Luis Viale,tertiary,20,28.015,"LINESTRING (-58.4469287 -34.6041227, -58.4471758 -34.6042714)",2,,,,,,,
195953154,196138071,0,533466918,True,Yatay,residential,20,142.993,"LINESTRING (-58.4285745 -34.6024239, -58.4283914 -34.6011468)",,,,,,,,
195953197,199294854,0,534655472,True,Pedro Lozano,residential,20,151.485,"LINESTRING (-58.492596 -34.5997643, -58.4939297 -34.600571)",1,,,,,,,
195953344,7236235120,0,221688178,True,Fragata Presidente Sarmiento,residential,30,107.919,"LINESTRING (-58.4527019 -34.6147905, -58.4533244 -34.6139662)",2,,,,,,,
195953357,2838722401,0,46936306,True,Fragata Presidente Sarmiento,residential,30,93.056,"LINESTRING (-58.4520488 -34.6157358, -58.4525512 -34.6150082)",2,,,,,,,
195978028,195978065,0,531683059,True,Del Barco Centenera,residential,20,154.038,"LINESTRING (-58.4402974 -34.6276563, -58.4395166 -34.6288836)",,,,,,,,
195978094,195610220,0,48800533,True,Valle,residential,30,163.967,"LINESTRING (-58.4362315 -34.6245646, -58.4344449 -34.6244507)",,,,,,,,
195983577,89173209,0,121176053,True,Ignacio de Loyola,residential,30,119.36,"LINESTRING (-58.4442716 -34.5875169, -58.4433019 -34.5882345)",2,,,,,,,
195994014,195953357,0,221687937,True,Fragata Presidente Sarmiento,residential,30,129.511,"LINESTRING (-58.4514226 -34.6167803, -58.4520488 -34.6157358)",2,,,,,,,
195994044,89324184,0,635398990,True,Olleros,residential,30,104.693,"LINESTRING (-58.444903 -34.5721872, -58.4454183 -34.5730277)",2,,,,,,,
196017223,196017242,0,18686024,True,Guido,residential,20,128.905,"LINESTRING (-58.3909469 -34.5891827, -58.38999 -34.5900332)",2,,,,,,,
196017276,196017223,0,533171884,True,Ayacucho,residential,20,128.589,"LINESTRING (-58.3899926 -34.5883341, -58.3909469 -34.5891827)",2,,,,,,,
196017392,193815832,0,79876740,True,Montevideo,residential,30,140.874,"LINESTRING (-58.3859223 -34.5897793, -58.3869292 -34.5907374)",1,,,,,,,
196017411,196017392,0,79876740,True,Montevideo,residential,30,145.475,"LINESTRING (-58.3849202 -34.5887639, -58.3859223 -34.5897793)",1,,,,,,,
196137847,196222930,0,473607939,True,Francisco Acuña de Figueroa,residential,30,128.639,"LINESTRING (-58.4218443 -34.5982057, -58.4220435 -34.5993509)",1,,,,,,,
196137936,81603102,0,533355210,True,Tucumán,residential,20,136.155,"LINESTRING (-58.4108471 -34.6005296, -58.412293 -34.6002418)",,,,,,,,
196138071,196222609,0,18950367,True,Humahuaca,residential,30,136.61,"LINESTRING (-58.4283914 -34.6011468, -58.4269112 -34.6013046)",,,,,,,,
196138079,192901819,0,226301122,True,Humahuaca,residential,30,130.806,"LINESTRING (-58.419324 -34.602046, -58.4179059 -34.6021921)",,,,,,,,
196138099,196222641,0,226301122,True,Humahuaca,residential,30,100.363,"LINESTRING (-58.4165148 -34.6023914, -58.4154662 -34.6026554)",,,,,,,,
196138193,199457848,0,19214859,True,Estivao,residential,30,102.44,"LINESTRING (-58.4305865 -34.6070587, -58.4315948 -34.6074587)",,,,,,,,
196138193,1399347912,0,449738607,True,Río de Janeiro,residential,20,78.138,"LINESTRING (-58.4305865 -34.6070587, -58.4305431 -34.6077605)",,,,,,,,
196138210,241878213,0,47059844,True,Potosí,residential,30,75.395,"LINESTRING (-58.4261945 -34.6072884, -58.4270183 -34.6072884)",,,,,,,,
196138227,5035956856,0,47059844,True,Potosí,residential,30,29.2,"LINESTRING (-58.4246457 -34.6072653, -58.4249647 -34.6072701)",,,,,,,,
196138247,196222850,0,18950371,True,Potosí,residential,30,138.183,"LINESTRING (-58.4214071 -34.6072496, -58.4229169 -34.6072605)",,,,,,,,
196222509,199866111,0,533391565,True,El Salvador,residential,20,117.369,"LINESTRING (-58.4180534 -34.5927742, -58.4193356 -34.5927774)",,,,,,,,
196222609,196223042,0,18950367,True,Humahuaca,residential,30,134.035,"LINESTRING (-58.4269112 -34.6013046, -58.4254558 -34.6014382)",,,,,,,,
196222624,196138079,0,226301122,True,Humahuaca,residential,30,134.582,"LINESTRING (-58.4207847 -34.6019071, -58.419324 -34.602046)",,,,,,,,
196222641,192900952,0,226301123,True,Humahuaca,residential,30,109.633,"LINESTRING (-58.4154662 -34.6026554, -58.4143206 -34.6029434)",,,,,,,,
196222641,3168201128,0,226301468,True,Billinghurst,residential,30,86.375,"LINESTRING (-58.4154662 -34.6026554, -58.4153454 -34.601885)",2,,,,,,,
196222653,5035956852,0,47059844,True,Potosí,residential,30,105.245,"LINESTRING (-58.4291696 -34.6071519, -58.4303159 -34.6070765)",,,,,,,,
196222668,196222653,0,47059844,True,Potosí,residential,30,137.406,"LINESTRING (-58.4276747 -34.6072664, -58.4291696 -34.6071519)",,,,,,,,
196222805,196222898,0,226301122,True,Humahuaca,residential,30,142.81,"LINESTRING (-58.4239295 -34.6015922, -58.4223799 -34.6017424)",,,,,,,,
196222850,196138227,0,18950371,True,Potosí,residential,30,158.222,"LINESTRING (-58.4229169 -34.6072605, -58.4246457 -34.6072653)",,,,,,,,
196222863,5300250580,0,149823199,True,Francisco Acuña de Figueroa,residential,30,127.439,"LINESTRING (-58.4228228 -34.6060101, -58.4229088 -34.607154)",,,,,,,,
196222878,5300250582,0,149823199,True,Francisco Acuña de Figueroa,residential,30,129.321,"LINESTRING (-58.422782 -34.6046912, -58.4228194 -34.6058538)",,,,,,,,
196222890,4764334920,0,149823199,True,Francisco Acuña de Figueroa,residential,30,82.791,"LINESTRING (-58.422558 -34.6030166, -58.4226579 -34.6037566)",,,,,,,,
196222898,196222624,0,226301122,True,Humahuaca,residential,30,147.148,"LINESTRING (-58.4223799 -34.6017424, -58.4207847 -34.6019071)",,,,,,,,
196222898,196222890,0,533466923,True,Francisco Acuña de Figueroa,residential,30,142.619,"LINESTRING (-58.4223799 -34.6017424, -58.422558 -34.6030166)",,,,,,,,
196222912,196222898,0,533466924,True,Francisco Acuña de Figueroa,residential,20,133.958,"LINESTRING (-58.4222233 -34.6005446, -58.4223799 -34.6017424)",,,,,,,,
196222930,196222912,0,48055246,True,Francisco Acuña de Figueroa,residential,30,133.75,"LINESTRING (-58.4220435 -34.5993509, -58.4222233 -34.6005446)",,,,,,,,
196222943,196222966,0,9940930,True,Gorriti,residential,30,138.783,"LINESTRING (-58.4213079 -34.5953763, -58.4197931 -34.5954298)",,,,,,,,
196222943,81601544,0,29094526,True,Francisco Acuña de Figueroa,residential,30,117.707,"LINESTRING (-58.4213079 -34.5953763, -58.4215183 -34.5964206)",2,,,,,,,
196222966,1292569017,0,9940930,True,Gorriti,residential,30,115.596,"LINESTRING (-58.4197931 -34.5954298, -58.4185322 -34.5954879)",,,,,,,,
196222982,1931236866,0,19783093,True,Treinta y Tres Orientales,tertiary,30,81.003,"LINESTRING (-58.4232098 -34.624892, -58.4230403 -34.625607)",2,,,,,,,
196223042,196222805,0,533591920,True,Humahuaca,residential,20,140.743,"LINESTRING (-58.4254558 -34.6014382, -58.4239295 -34.6015922)",,,,,,,,
196223126,199475808,0,533669269,True,Río de Janeiro,residential,20,129.739,"LINESTRING (-58.4322931 -34.6039504, -58.4315375 -34.6049376)",,,,,,,,
196234871,196222943,0,29094526,True,Francisco Acuña de Figueroa,residential,30,139.487,"LINESTRING (-58.421054 -34.5941394, -58.4213079 -34.5953763)",2,,,,,,,
196234877,196234871,0,29094526,True,Francisco Acuña de Figueroa,residential,30,152.911,"LINESTRING (-58.4208002 -34.5927802, -58.421054 -34.5941394)",2,,,,,,,
196234917,6677252656,0,29094526,True,Francisco Acuña de Figueroa,residential,30,48.645,"LINESTRING (-58.4205644 -34.5915744, -58.4206482 -34.5920064)",2,,,,,,,
