u,v,key,osmid,oneway,name,highway,maxspeed,length,geometry,lanes,width,access,bridge,junction,tunnel
4571250904,2153007435,0,463680556,False,Ciclovía del Libertador,cycleway,,8.421,"LINESTRING (-58.3991737 -34.5825641, -58.3990929 -34.5826003)",,,,,,
4571250904,615018612,0,463680556,False,Ciclovía del Libertador,cycleway,,6.907,"LINESTRING (-58.3991737 -34.5825641, -58.399248 -34.5825533)",,,,,,
4574356249,1239327245,0,463680549,False,Ciclovía del Libertador,cycleway,,8.489,"LINESTRING (-58.4219719 -34.5714223, -58.4218895 -34.5714573)",,,,,,
4574356249,4574356255,0,463680549,False,Ciclovía del Libertador,cycleway,,34.843,"LINESTRING (-58.4219719 -34.5714223, -58.4223102 -34.5712788)",,,,,,
4574356255,4574356249,0,463680549,False,Ciclovía del Libertador,cycleway,,34.843,"LINESTRING (-58.4223102 -34.5712788, -58.4219719 -34.5714223)",,,,,,
4574356255,4566219515,0,463680549,False,Ciclovía del Libertador,cycleway,,28.645,"LINESTRING (-58.4223102 -34.5712788, -58.4225883 -34.5711608)",,,,,,
4574401602,1075314636,0,165167758,False,Senderos para ciclistas,cycleway,,50.447,"LINESTRING (-58.4285781 -34.5584862, -58.4289704 -34.5581677)",,,,,,
4574401602,4574401603,0,165167758,False,Senderos para ciclistas,cycleway,,14.097,"LINESTRING (-58.4285781 -34.5584862, -58.4284718 -34.5585779)",,,,,,
4574401603,4574401602,0,165167758,False,Senderos para ciclistas,cycleway,,14.097,"LINESTRING (-58.4284718 -34.5585779, -58.4285781 -34.5584862)",,,,,,
4574401603,4574401615,0,165167758,False,Senderos para ciclistas,cycleway,,87.349,"LINESTRING (-58.4284718 -34.5585779, -58.4277738 -34.5591133)",,,,,,
4574401606,4574401607,0,165167758,False,Senderos para ciclistas,cycleway,,109.385,"LINESTRING (-58.4291506 -34.5580467, -58.4300047 -34.557359)",,,,,,
4574401606,1075314636,0,165167758,False,Senderos para ciclistas,cycleway,,21.292,"LINESTRING (-58.4291506 -34.5580467, -58.4289704 -34.5581677)",,,,,,
4574401607,4574401608,0,165167758,False,Senderos para ciclistas,cycleway,,8.154,"LINESTRING (-58.4300047 -34.557359, -58.4300466 -34.5572943)",,,,,,
4574401607,4574401606,0,165167758,False,Senderos para ciclistas,cycleway,,109.385,"LINESTRING (-58.4300047 -34.557359, -58.4291506 -34.5580467)",,,,,,
4574401608,1075314534,0,165167758,False,Senderos para ciclistas,cycleway,,5.852,"LINESTRING (-58.4300466 -34.5572943, -58.4300783 -34.5572486)",,,,,,
4574401608,4574401607,0,165167758,False,Senderos para ciclistas,cycleway,,8.154,"LINESTRING (-58.4300466 -34.5572943, -58.4300047 -34.557359)",,,,,,
4574401613,5483548933,0,570374315,False,,cycleway,30,3.905,"LINESTRING (-58.4275958 -34.5594286, -58.4275594 -34.5594103)",,,,,,
4574401613,5483548934,0,570374315,False,,cycleway,30,7.896,"LINESTRING (-58.4275958 -34.5594286, -58.4276694 -34.5594656)",,,,,,
4574401615,4574401603,0,165167758,False,Senderos para ciclistas,cycleway,,87.349,"LINESTRING (-58.4277738 -34.5591133, -58.4284718 -34.5585779)",,,,,,
4574401615,5483548932,0,165167758,False,Senderos para ciclistas,cycleway,,36.079,"LINESTRING (-58.4277738 -34.5591133, -58.4274745 -34.5593243)",,,,,,
4582237859,4582237860,0,462895933,False,Ciclovía del Libertador,cycleway,,12.162,"LINESTRING (-58.3752544 -34.5925072, -58.3751447 -34.5925689)",,,,,,
4582237859,4070757893,0,462895933,False,Ciclovía del Libertador,cycleway,,12.099,"LINESTRING (-58.3752544 -34.5925072, -58.3753645 -34.592447)",,,,,,
4582237860,4582237861,0,462895933,False,Ciclovía del Libertador,cycleway,,12.527,"LINESTRING (-58.3751447 -34.5925689, -58.3750306 -34.5926311)",,,,,,
4582237860,4582237859,0,462895933,False,Ciclovía del Libertador,cycleway,,12.162,"LINESTRING (-58.3751447 -34.5925689, -58.3752544 -34.5925072)",,,,,,
4582237861,4582237862,0,462895933,False,Ciclovía del Libertador,cycleway,,11.567,"LINESTRING (-58.3750306 -34.5926311, -58.3749138 -34.5926708)",,,,,,
4582237861,4582237860,0,462895933,False,Ciclovía del Libertador,cycleway,,12.527,"LINESTRING (-58.3750306 -34.5926311, -58.3751447 -34.5925689)",,,,,,
4582237862,4582237861,0,462895933,False,Ciclovía del Libertador,cycleway,,11.567,"LINESTRING (-58.3749138 -34.5926708, -58.3750306 -34.5926311)",,,,,,
4582237862,4582237863,0,114061272,False,,footway,,2.387,"LINESTRING (-58.3749138 -34.5926708, -58.3748987 -34.5926883)",,,,,,
4582237862,3171120424,0,114061272,False,,footway,,4.631,"LINESTRING (-58.3749138 -34.5926708, -58.3748954 -34.592632)",,,,,,
4585541735,1075314496,0,165167758,False,Senderos para ciclistas,cycleway,,161.901,"LINESTRING (-58.4261587 -34.5603746, -58.427429 -34.5593619)",,,,,,
4585541735,4585541740,0,165167758,False,Senderos para ciclistas,cycleway,,258.001,"LINESTRING (-58.4261587 -34.5603746, -58.4241156 -34.5619723)",,,,,,
4585541740,4585541735,0,165167758,False,Senderos para ciclistas,cycleway,,258.001,"LINESTRING (-58.4241156 -34.5619723, -58.4261587 -34.5603746)",,,,,,
4585541740,4585886506,0,165167758,False,Senderos para ciclistas,cycleway,,10.056,"LINESTRING (-58.4241156 -34.5619723, -58.4241982 -34.5620319)",,,,,,
4585541741,4585886507,0,165167758,False,Senderos para ciclistas,cycleway,,1.274,"LINESTRING (-58.4242633 -34.5620828, -58.424253 -34.5620751)",,,,,,
4585541741,4585886512,0,165167758,False,Senderos para ciclistas,cycleway,,36.117,"LINESTRING (-58.4242633 -34.5620828, -58.4239649 -34.5622952)",,,,,,
4585541742,4585886512,0,165167758,False,Senderos para ciclistas,cycleway,,1.959,"LINESTRING (-58.4239487 -34.5623067, -58.4239649 -34.5622952)",,,,,,
4585541742,1074582145,0,165167758,False,Senderos para ciclistas,cycleway,,42.315,"LINESTRING (-58.4239487 -34.5623067, -58.4236167 -34.5625714)",,,,,,
4585886506,4585541740,0,165167758,False,Senderos para ciclistas,cycleway,,10.056,"LINESTRING (-58.4241982 -34.5620319, -58.4241156 -34.5619723)",,,,,,
4585886506,4585886507,0,165167758,False,Senderos para ciclistas,cycleway,,6.947,"LINESTRING (-58.4241982 -34.5620319, -58.424253 -34.5620751)",,,,,,
4585886507,4585886506,0,165167758,False,Senderos para ciclistas,cycleway,,6.947,"LINESTRING (-58.424253 -34.5620751, -58.4241982 -34.5620319)",,,,,,
4585886507,4585541741,0,165167758,False,Senderos para ciclistas,cycleway,,1.274,"LINESTRING (-58.424253 -34.5620751, -58.4242633 -34.5620828)",,,,,,
4585886512,4585541741,0,165167758,False,Senderos para ciclistas,cycleway,,36.117,"LINESTRING (-58.4239649 -34.5622952, -58.4242633 -34.5620828)",,,,,,
4585886512,4585541742,0,165167758,False,Senderos para ciclistas,cycleway,,1.959,"LINESTRING (-58.4239649 -34.5622952, -58.4239487 -34.5623067)",,,,,,
4586059372,1132348578,0,97825554,False,Bicisenda Escalada,cycleway,,6.916,"LINESTRING (-58.4548224 -34.6765178, -58.4547707 -34.6765632)",,,,,,
4586059372,1132348584,0,97825554,False,Bicisenda Escalada,cycleway,,205.791,"LINESTRING (-58.4548224 -34.6765178, -58.4564551 -34.6752441)",,,,,,
4586059377,4482382000,0,97825554,False,Bicisenda Escalada,cycleway,,86.507,"LINESTRING (-58.4541229 -34.6770707, -58.4534465 -34.6776146)",,,,,,
4586059377,1132348578,0,97825554,False,Bicisenda Escalada,cycleway,,81.814,"LINESTRING (-58.4541229 -34.6770707, -58.4547707 -34.6765632)",,,,,,
4586059380,1132348580,0,97825554,False,Bicisenda Escalada,cycleway,,67.455,"LINESTRING (-58.4513974 -34.679197, -58.4508546 -34.6796078)",,,,,,
4586059380,1132348583,0,97825554,False,Bicisenda Escalada,cycleway,,149.228,"LINESTRING (-58.4513974 -34.679197, -58.4525981 -34.6782881)",,,,,,
4586064197,4688137567,0,165161728,False,Paseo Marítimo Buenos Aires Playa,cycleway,,14.514,"LINESTRING (-58.4569605 -34.5266779, -58.4571072 -34.5266286)",,,,,,
4586064197,4688137566,0,165161728,False,Paseo Marítimo Buenos Aires Playa,cycleway,,13.693,"LINESTRING (-58.4569605 -34.5266779, -58.4568228 -34.5267258)",,,,,,
4588123324,4588123325,0,256925604,False,,cycleway,,12.811,"LINESTRING (-58.4203396 -34.660052, -58.4204287 -34.6599631)",,,,,,
4588123325,2625443196,0,256925604,False,,cycleway,,191.002,"LINESTRING (-58.4204287 -34.6599631, -58.4218101 -34.6586749)",,,,,,
4588123325,4588123324,0,256925604,False,,cycleway,,12.811,"LINESTRING (-58.4204287 -34.6599631, -58.4203396 -34.660052)",,,,,,
4589277422,1125823266,0,463680549,False,Ciclovía del Libertador,cycleway,,12.861,"LINESTRING (-58.4178657 -34.5732681, -58.4177388 -34.5733177)",,,,,,
4589277422,1125823253,0,463680549,False,Ciclovía del Libertador,cycleway,,6.4,"LINESTRING (-58.4178657 -34.5732681, -58.4179289 -34.5732435)",,,,,,
4589277447,4589387498,0,463680549,False,Ciclovía del Libertador,cycleway,,46.392,"LINESTRING (-58.4215403 -34.571614, -58.421101 -34.5718219)",,,,,,
