u,v,key,osmid,oneway,name,highway,maxspeed,length,geometry,lanes,width,tunnel,bridge,access,junction,ref,service
315007858,315007862,0,148065364,True,,motorway_link,20,116.13500000000002,"LINESTRING (-58.5292827 -34.6371602, -58.5293037 -34.6367754, -58.529305 -34.6367152, -58.5293172 -34.6366288, -58.5293294 -34.6365884, -58.5293534 -34.6365485, -58.5294007 -34.6364933, -58.5294379 -34.6364374, -58.529473 -34.6363781, -58.5294834 -34.6363445, -58.5294855 -34.6363127, -58.5294846 -34.6362662, -58.52947 -34.6362214, -58.5294308 -34.6361601)",1,,,,,,,
315007862,1405143982,0,126859245,True,,motorway_link,20,18.392000000000003,"LINESTRING (-58.5294308 -34.6361601, -58.5293647 -34.6361634, -58.5293298 -34.6361696, -58.5292981 -34.6361832, -58.5292482 -34.6362153)",1,,,,,,,
315007862,315007863,0,303265243,True,,motorway_link,20,35.943,"LINESTRING (-58.5294308 -34.6361601, -58.5293561 -34.6360869, -58.5293138 -34.6360376, -58.5292854 -34.6359769, -58.5292666 -34.6358758)",1,,,,,,,
315072197,218032765,0,"[380756337, 380756341]",True,Avenida General Mosconi,secondary,30,230.50900000000001,"LINESTRING (-58.5055035 -34.588283, -58.5050421 -34.5880058, -58.504832 -34.5878795, -58.5041753 -34.5874846, -58.5040998 -34.5874379, -58.5038722 -34.5873023, -58.5036711 -34.5871813, -58.50347 -34.5870604)",4,,,,,,,
315075165,315075187,0,439441645,False,Avenida del Fomentista,tertiary,30,45.071,"LINESTRING (-58.5124867 -34.5810964, -58.5124667 -34.5815014)",,,,,,,,
315075187,315075165,0,439441645,False,Avenida del Fomentista,tertiary,30,45.071,"LINESTRING (-58.5124667 -34.5815014, -58.5124867 -34.5810964)",,,,,,,,
315203379,315203384,0,"[37888204, 376923095]",True,,motorway_link,20,185.787,"LINESTRING (-58.3679105 -34.6226743, -58.3677508 -34.6226432, -58.3676304 -34.6226125, -58.367116 -34.6224624, -58.3669532 -34.6224218, -58.3667806 -34.6223954, -58.3666315 -34.622387, -58.3665111 -34.6224083, -58.3663865 -34.6224322, -58.3661762 -34.6224858, -58.3659502 -34.622511)","['3', '1']",,,,,,,
315340002,177399489,0,98124933,True,Campana,residential,20,45.075,"LINESTRING (-58.4969074 -34.6017582, -58.4969956 -34.6016348, -58.4970214 -34.6015986, -58.4970546 -34.6015522, -58.49708 -34.6015167, -58.4971571 -34.6014088)",,,,,,,,
316984406,316984407,0,623832947,True,,motorway_link,20,87.235,"LINESTRING (-58.394506 -34.6244327, -58.393588 -34.624221)",1,,,yes,,,,
331501550,232587566,0,30096633,False,Virgilio,residential,30,82.88499999999999,"LINESTRING (-58.5012239 -34.6360505, -58.501364 -34.6353961, -58.5013811 -34.6353164)",,,,,,,,
331501572,232587589,0,30096626,False,Moliere,residential,30,59.352000000000004,"LINESTRING (-58.5024154 -34.6359941, -58.5025251 -34.6355494, -58.5025444 -34.635471)",,,,,,,,
337668941,196253169,0,533266587,True,Avenida Ortiz de Ocampo,residential,20,86.878,"LINESTRING (-58.4030643 -34.580754, -58.4030476 -34.5804535, -58.4030279 -34.5800979, -58.403021 -34.5799735)",2,,,,,,,
347285550,195953275,0,534655476,True,Terrada,residential,20,105.119,"LINESTRING (-58.488709 -34.6008651, -58.489259 -34.6000352)",,,,,,,,
417151029,3074521950,0,"[139517067, 530011005]",True,Barragán,"['motorway_link', 'residential']",20,165.079,"LINESTRING (-58.5215694 -34.6366428, -58.5218029 -34.6366595, -58.5220493 -34.6366629, -58.5222562 -34.636654, -58.5225069 -34.6366326, -58.5226755 -34.6366053, -58.5227363 -34.6365856, -58.5227693 -34.6365656, -58.5228116 -34.6365038, -58.5228376 -34.6362198, -58.5228489 -34.6360936)","['1', '2']",,,,,,,
417329888,417329887,0,279087444,True,Bahía Blanca,residential,20,124.82300000000001,"LINESTRING (-58.4818135 -34.6302084, -58.4820244 -34.6296919, -58.482282 -34.6291545)",,,,,,,,
437539830,92604173,0,"[533471506, 457102487]",True,"['Güemes', 'Darregueyra']",residential,20,234.887,"LINESTRING (-58.4236369 -34.5798993, -58.424527 -34.5809255, -58.4237555 -34.5814924)",2,,,,,,,
437539832,92604174,0,10426064,True,Thames,residential,20,150.02,"LINESTRING (-58.4217341 -34.5811619, -58.4218435 -34.5812795, -58.4226849 -34.5819492, -58.4228939 -34.5821129)",1,,,,,,,
437567239,195721092,0,83225202,True,Tucumán,residential,20,131.172,"LINESTRING (-58.3781768 -34.6012129, -58.3796081 -34.6012728)",1,,,,,,,
437567239,81600857,0,452870659,True,Esmeralda,living_street,10,125.681,"LINESTRING (-58.3781768 -34.6012129, -58.3782394 -34.6000838)",1,,,,,,,
445416603,883520012,0,"[75152475, 74818439]",True,Avenida del Campo,secondary,20,40.716,"LINESTRING (-58.4667867 -34.5905755, -58.4668222 -34.5905561, -58.4668907 -34.5905179, -58.4669657 -34.5904812, -58.4668921 -34.5906189, -58.466864 -34.5906524)",,,,,,,,
445759632,206109284,0,532824127,True,Ituzaingó,residential,20,133.37,"LINESTRING (-58.3751517 -34.6312434, -58.3759915 -34.6321423, -58.3760685 -34.6321594)",,,,,,,,
455618103,455618110,0,462014102,True,Estomba,residential,20,82.945,"LINESTRING (-58.4874 -34.5503068, -58.4869164 -34.5509375)",,,,,,,,
469161287,469161292,0,39166847,True,Ricardo Gutiérrez,living_street,20,91.289,"LINESTRING (-58.4945121 -34.6009081, -58.4943601 -34.6010314, -58.4942707 -34.601057, -58.4939108 -34.601045, -58.4935835 -34.6010165)",,,,,,,,
469161287,315340077,0,"[169511550, 482746639]",True,"['Cuenca', 'Pedro Lozano']",residential,20,140.255,"LINESTRING (-58.4945121 -34.6009081, -58.4950107 -34.6011967, -58.4952402 -34.6012212, -58.495333 -34.6012549, -58.4952257 -34.6014068, -58.495203 -34.6014389, -58.4951523 -34.6015107, -58.4951258 -34.6015489, -58.4950637 -34.6016362, -58.4950445 -34.6016779)",1,,,,,,,
469239146,6109964595,0,463741590,False,Avenida Lacarra,residential,20,28.982999999999997,"LINESTRING (-58.4489685 -34.6657396, -58.449046 -34.6656748, -58.4490644 -34.6656594, -58.4490963 -34.6656327, -58.4491161 -34.6656162, -58.449161 -34.6655786, -58.4491857 -34.6655578, -58.4491901 -34.6655533)",,,,,,,,
469245405,486776938,0,530901654,True,Cafayate,residential,20,151.315,"LINESTRING (-58.4676559 -34.6855694, -58.466866 -34.6861837, -58.4664536 -34.6865045)",,,,,,,,
469245427,312115586,0,39174190,False,Berón de Astrada,residential,20,83.619,"LINESTRING (-58.4643617 -34.6893291, -58.464198 -34.6891918, -58.4637303 -34.6887851)",,,,,,,,
470996295,470996293,0,531439420,True,Tilcara,residential,20,136.015,"LINESTRING (-58.4206811 -34.6550834, -58.4197173 -34.6541519)",,,,,,,,
471100466,199796059,0,422534058,True,Simbrón,residential,20,105.711,"LINESTRING (-58.5212275 -34.6156487, -58.5219554 -34.6163869)",1,,,,,,,
471100467,471100481,0,19244860,True,José Pedro Varela,residential,30,32.322,"LINESTRING (-58.5238546 -34.616142, -58.5236153 -34.6159282)",1,,,,,,,
471100468,471100474,0,39321884,True,Esquina,residential,30,115.187,"LINESTRING (-58.5208484 -34.618462, -58.5217718 -34.617758)",,,,,,,,
471100468,199796273,0,652541067,True,Pedro Lozano,residential,30,50.656,"LINESTRING (-58.5208484 -34.618462, -58.5212039 -34.6188112)",2,,,,,,,
471100471,471100473,0,179072569,True,Simbrón,residential,30,47.24,"LINESTRING (-58.5223512 -34.6167205, -58.5227047 -34.6170301)",,,,,,,,
471100473,471100467,0,39321884,True,Esquina,residential,30,144.308,"LINESTRING (-58.5227047 -34.6170301, -58.5238546 -34.616142)",,,,,,,,
471100473,199796048,0,179072569,True,Simbrón,residential,30,50.27,"LINESTRING (-58.5227047 -34.6170301, -58.5230773 -34.6173623)",,,,,,,,
471100474,471100473,0,39321884,True,Esquina,residential,30,117.639,"LINESTRING (-58.5217718 -34.617758, -58.5227047 -34.6170301)",,,,,,,,
471100474,471100472,0,530013673,True,Tinogasta,residential,30,47.934,"LINESTRING (-58.5217718 -34.617758, -58.5214146 -34.6174427)",2,,,,,,,
471100481,471100470,0,19244860,True,José Pedro Varela,residential,30,15.622,"LINESTRING (-58.5236153 -34.6159282, -58.5234974 -34.6158266)",1,,,,,,,
471100481,471100480,0,39321886,True,Francisco Cuneo,residential,30,143.732,"LINESTRING (-58.5236153 -34.6159282, -58.5247586 -34.6150419)",,,,,,,,
471100482,199830315,0,19244860,True,José Pedro Varela,residential,30,58.094,"LINESTRING (-58.5274164 -34.6192943, -58.5271162 -34.6190227, -58.5269895 -34.6189076)",1,,,,,,,
471100484,471100482,0,652541074,True,Ostende,residential,30,145.192,"LINESTRING (-58.5285783 -34.6184051, -58.5274164 -34.6192943)",1,,,,,,,
471185587,471185586,0,39328675,False,Vigo,residential,30,125.38600000000001,"LINESTRING (-58.5096376 -34.6296391, -58.5105814 -34.6289043, -58.5106328 -34.6288639)",,,,,,,,
471185595,471185592,0,534562615,True,Martín Fierro,residential,20,130.237,"LINESTRING (-58.5142188 -34.6238929, -58.5132589 -34.6230281)",2,,,,,,,
471185609,471185611,0,39328682,False,Alicante,residential,30,139.87,"LINESTRING (-58.5233594 -34.6223215, -58.5222239 -34.6231636)",,,,,,,,
471185609,199796338,0,23872673,True,Nazarre,residential,30,62.641,"LINESTRING (-58.5233594 -34.6223215, -58.5238628 -34.6225752, -58.5239432 -34.6226157)",1,,,,,,,
471185611,471185609,0,39328682,False,Alicante,residential,30,139.87,"LINESTRING (-58.5222239 -34.6231636, -58.5233594 -34.6223215)",,,,,,,,
471203489,1522510901,0,39331349,True,Julio S. Dantas,living_street,20,139.002,"LINESTRING (-58.4887823 -34.6112211, -58.4883427 -34.6109967, -58.4874975 -34.6105544)",1,,,,,,,
471204763,199797148,0,534562608,True,Avenida Álvarez Jonte,secondary,20,86.154,"LINESTRING (-58.508394 -34.6213815, -58.5087726 -34.6217147, -58.5088426 -34.6217763, -58.5090371 -34.6219474)",2,,,,,,,
482656060,232710728,0,320123527,True,Goya,residential,20,36.736999999999995,"LINESTRING (-58.485785 -34.6339497, -58.4858304 -34.6338506, -58.4858457 -34.6338171, -58.4859265 -34.6336405)",,,,,,,,
485360449,199648385,0,530917813,False,Miralla,residential,20,103.483,"LINESTRING (-58.4825034 -34.6625851, -58.4816742 -34.6632183)",,,,,,,,
486814396,307403442,0,530422172,False,Monte,residential,20,141.08,"LINESTRING (-58.4981692 -34.6697125, -58.4973612 -34.6690104, -58.497105 -34.668794)",1,,,,,,,
486824586,232896186,0,531251320,True,Doctor Florentino Ameghino,residential,20,154.468,"LINESTRING (-58.4778058 -34.65061, -58.4790342 -34.6496568)",1,,,,,,,
487642424,487642427,0,40370154,False,Fournier,residential,20,155.761,"LINESTRING (-58.4178473 -34.6532581, -58.4178129 -34.6518576)",,,,,,,,
487642427,487642424,0,40370154,False,Fournier,residential,20,155.761,"LINESTRING (-58.4178129 -34.6518576, -58.4178473 -34.6532581)",,,,,,,,
487642478,206154378,0,463547099,False,Tilcara,residential,20,195.723,"LINESTRING (-58.4189317 -34.6534969, -58.4187993 -34.6517401)",,,,,,,,
487642628,206154380,0,531481540,False,Avenida Tilcara,secondary,20,144.594,"LINESTRING (-58.4216875 -34.64933, -58.422798 -34.6484046)",,,,,,,,
493613116,1292093455,0,"[531334836, 531334838]",False,"['Martínez Castro', 'José Barros Pazos']",residential,20,348.402,"LINESTRING (-58.4480409 -34.6627793, -58.4484307 -34.6624725, -58.4488218 -34.6621675, -58.4493419 -34.6617693, -58.4505287 -34.6627138, -58.4507772 -34.6629381)",2,,,,,,,
493618431,312268447,0,221568097,False,Coronel Martiniano Chilavert,residential,20,311.116,"LINESTRING (-58.4419086 -34.656752, -58.4396074 -34.6546916)",,,,,,,,
600212689,3267531429,0,"[369781593, 19214831]",True,Otamendi,"['residential', 'secondary_link']",30,43.241,"LINESTRING (-58.4345755 -34.6085989, -58.4346472 -34.6086404, -58.4347171 -34.6087489, -58.4346623 -34.6089375)",,,,,,,,
613968209,290550408,0,288399221,False,Juan Zufriategui,tertiary,20,33.714,"LINESTRING (-58.4686813 -34.5355125, -58.4685759 -34.5354674, -58.4684958 -34.535434, -58.468454 -34.5354149, -58.4683538 -34.5353742)",2,,,,,,,
616083267,258581428,0,23858875,True,Doctor Ricardo Rojas,living_street,10,29.709,"LINESTRING (-58.3747237 -34.595109, -58.3743999 -34.5950907)",1,,,,,,,
649553454,193819257,0,533148291,True,Juncal,residential,20,129.608,"LINESTRING (-58.375686 -34.5929148, -58.375874 -34.5929053, -58.3769817 -34.5928903, -58.3771014 -34.592889)",2,,,,,,,
659569885,659567789,0,"[686011043, 652398701, 51574893, 652398702, 22772053]",True,"['Autopista 25 de Mayo', 'Autopista Teniente General Luis Dellepiane']",motorway,"['20', '30']",227.494,"LINESTRING (-58.4631185 -34.6462841, -58.4632158 -34.6464574, -58.4639964 -34.6474927, -58.4642505 -34.6478613, -58.4642871 -34.6479155, -58.4643372 -34.6479727, -58.4643942 -34.6480381)",,,,,,,AU1,
673389859,244472856,0,53204869,False,San Pedro de Jujuy,service,30,276.63800000000003,"LINESTRING (-58.3986029 -34.5730091, -58.398625 -34.5730373, -58.3986342 -34.5730549, -58.3986413 -34.5730732, -58.3986475 -34.5730931, -58.3986519 -34.5731163, -58.3986543 -34.573139, -58.3986519 -34.5731762, -58.3986142 -34.5735524, -58.3985865 -34.5738295, -58.3985784 -34.5738878, -58.3985763 -34.573927, -58.3985784 -34.5739763, -58.3985838 -34.5740246, -58.398594 -34.5740638, -58.3986117 -34.574103, -58.398727 -34.5742591, -58.3991051 -34.5747369, -58.3994483 -34.5752637, -58.3994643 -34.5752883)",,,,,,,,
673693892,247873872,0,"[198994620, 198994621, 53226831]",True,Avenida General Paz,motorway,20,193.973,"LINESTRING (-58.4701741 -34.5367569, -58.4697631 -34.536573, -58.4686113 -34.5360607, -58.4683075 -34.5359332)",2,,,yes,,,,
677545268,4327567092,0,"[533804321, 100473708]",True,Olleros,residential,20,468.157,"LINESTRING (-58.4405869 -34.5671941, -58.4422311 -34.5686232, -58.4429848 -34.5693012, -58.443959 -34.5702634, -58.4440158 -34.5703151)",1,,,,,,,
680131335,195592513,0,53875128,True,Jerónimo Salguero,residential,20,222.543,"LINESTRING (-58.4199635 -34.6092659, -58.4199916 -34.6090352, -58.4200074 -34.608905, -58.4200238 -34.6087779, -58.4200547 -34.6085371, -58.4199416 -34.6072718)",,,,,,,,
680353462,223629004,0,131270020,True,Doctor Gregorio Aráoz Alfaro,residential,20,107.013,"LINESTRING (-58.4363436 -34.6155122, -58.4353483 -34.6152332, -58.4352484 -34.6151816)",,,,,,,,
680603295,680603328,0,53932005,False,Carlos Gardel,living_street,10,125.715,"LINESTRING (-58.4100229 -34.603273, -58.4086921 -34.6035529)",,,,,destination,,,
680603328,680603295,0,53932005,False,Carlos Gardel,living_street,10,125.715,"LINESTRING (-58.4086921 -34.6035529, -58.4100229 -34.603273)",,,,,destination,,,
790591986,241898660,0,302356638,True,Vidal,residential,20,52.887,"LINESTRING (-58.4767016 -34.5419928, -58.4769127 -34.5415501)",,,,,,,,
790662099,247888235,0,"[596733538, 223092075]",False,Juan Zufriategui,tertiary,20,110.012,"LINESTRING (-58.4858893 -34.5428693, -58.4862696 -34.5430205, -58.4863453 -34.5430542, -58.4864259 -34.5430902, -58.4866852 -34.5432057, -58.4869646 -34.5433091)","['3', '2']",,,,,,,
960890588,89286476,0,79876731,True,La Pampa,residential,20,29.914,"LINESTRING (-58.4465351 -34.5602904, -58.4462694 -34.5601339)",2,,,,,,,
1011720382,89274676,0,47413562,False,General José Gervasio Artigas,tertiary,20,36.858999999999995,"LINESTRING (-58.5004376 -34.5804115, -58.5004663 -34.5803787, -58.500492 -34.5803494, -58.5005175 -34.5803206, -58.500546 -34.5802878, -58.5005779 -34.5802515, -58.5006732 -34.5801427)",,,,,,,,
1023775476,82577265,0,534858316,True,Andonaegui,residential,20,75.797,"LINESTRING (-58.4821756 -34.5846528, -58.4816437 -34.5851752)",,,,,,,,
1043120745,249834972,0,165356952,True,Avenida Patricias Argentinas,secondary,30,29.275000000000002,"LINESTRING (-58.4378108 -34.605102, -58.4377401 -34.6050451, -58.4376711 -34.6049988, -58.4376255 -34.6049712, -58.4376079 -34.604959, -58.4375678 -34.6049313)",2,,,,,,,
1049573351,4395523289,0,90456852,True,Gutenberg,residential,30,37.051,"LINESTRING (-58.5025456 -34.5944774, -58.5021481 -34.5944145)",,,,,,,,
1151914508,1151914433,0,99621835,True,Avenida Salvador María del Carril,secondary,30,101.19800000000001,"LINESTRING (-58.5232863 -34.6061376, -58.5237985 -34.6064938, -58.5241322 -34.6067237)",2,,,,,,,
1151914603,199320636,0,99621759,True,Avenida Salvador María del Carril,secondary,30,102.224,"LINESTRING (-58.5240582 -34.6067857, -58.5233812 -34.6063239, -58.5231968 -34.6062005)",2,,,,,,,
1216765573,81870578,0,535263630,True,14 de Julio,residential,20,128.968,"LINESTRING (-58.4630645 -34.586898, -58.4639955 -34.5877685)",,,,,,,,
1258956036,3648093620,0,"[110163008, 23007000]",True,,secondary_link,20,170.50999999999996,"LINESTRING (-58.3990097 -34.5704394, -58.3990964 -34.5703653, -58.3991864 -34.5703268, -58.3992678 -34.5703166, -58.3993308 -34.5703319, -58.3994584 -34.5704324, -58.3996066 -34.5706385, -58.3995932 -34.5708196, -58.3995825 -34.5708991, -58.3995557 -34.570972, -58.3995087 -34.5710372, -58.3994591 -34.5710692, -58.3993907 -34.5710902, -58.3993089 -34.5710913, -58.3992405 -34.5710803, -58.3991547 -34.5710504, -58.399054 -34.5709731)",,,,,,,,
1268373207,283330975,0,48098628,True,Sarmiento,residential,20,127.91999999999999,"LINESTRING (-58.4059378 -34.6065583, -58.4060872 -34.606568, -58.4073307 -34.6066536)",,,,,,,,
1283952830,244891974,0,22788815,True,Tres Sargentos,pedestrian,10,102.423,"LINESTRING (-58.371842 -34.5976001, -58.3727518 -34.5979451, -58.3728679 -34.5979589)",,,,,,,,
1285014096,1285014098,0,113278695,False,Las Caracolas,residential,20,220.99900000000002,"LINESTRING (-58.4417843 -34.6447151, -58.4417165 -34.6449327, -58.4414935 -34.6456203, -58.4414834 -34.6456519, -58.441184 -34.6466402)",2,,,,,,,
1285014098,1285014096,0,113278695,False,Las Caracolas,residential,20,220.99900000000002,"LINESTRING (-58.441184 -34.6466402, -58.4414834 -34.6456519, -58.4414935 -34.6456203, -58.4417165 -34.6449327, -58.4417843 -34.6447151)",2,,,,,,,
1285023396,1291873894,0,528432373,False,Avenida Lacarra,residential,20,103.559,"LINESTRING (-58.4558953 -34.6601945, -58.4566978 -34.6595375)",,,,,,,,
1291858972,1291873894,0,528432373,False,Avenida Lacarra,residential,20,115.836,"LINESTRING (-58.457607 -34.6588123, -58.4566978 -34.6595375)",,,,,,,,
1291873894,1285023396,0,528432373,False,Avenida Lacarra,residential,20,103.559,"LINESTRING (-58.4566978 -34.6595375, -58.4558953 -34.6601945)",,,,,,,,
1291873894,1291858972,0,528432373,False,Avenida Lacarra,residential,20,115.836,"LINESTRING (-58.4566978 -34.6595375, -58.457607 -34.6588123)",,,,,,,,
1291873894,1291873946,0,113992202,False,Somellera,residential,20,143.445,"LINESTRING (-58.4566978 -34.6595375, -58.4564754 -34.6593433, -58.4560497 -34.6589608, -58.4556355 -34.6585885)",,,,,,,,
1291873946,1291873894,0,113992202,False,Somellera,residential,20,143.445,"LINESTRING (-58.4556355 -34.6585885, -58.4560497 -34.6589608, -58.4564754 -34.6593433, -58.4566978 -34.6595375)",,,,,,,,
1292093455,493613116,0,"[531334836, 531334838]",False,"['Martínez Castro', 'José Barros Pazos']",residential,20,348.402,"LINESTRING (-58.4507772 -34.6629381, -58.4505287 -34.6627138, -58.4493419 -34.6617693, -58.4488218 -34.6621675, -58.4484307 -34.6624725, -58.4480409 -34.6627793)",2,,,,,,,
1300238538,206109292,0,114893934,True,,motorway_link,20,80.16499999999999,"LINESTRING (-58.3769651 -34.639626, -58.3769667 -34.6397105, -58.3769687 -34.6397916, -58.3769741 -34.6398909, -58.3769795 -34.6399687, -58.3769902 -34.6400559, -58.3769982 -34.6401, -58.3770103 -34.6401491, -58.3770264 -34.6401949, -58.3770519 -34.6402616, -58.3770835 -34.6403352)",1,,,,,,,
1300238538,1611090634,0,147999186,True,,motorway_link,20,79.804,"LINESTRING (-58.3769651 -34.639626, -58.3769419 -34.639724, -58.3769271 -34.6397753, -58.3769137 -34.639814, -58.376899 -34.6398471, -58.3768829 -34.6398757, -58.3768665 -34.6399017, -58.3768474 -34.6399226, -58.3768309 -34.6399381, -58.3768132 -34.6399486, -58.3767857 -34.6399582, -58.3767602 -34.6399632, -58.376729 -34.6399657, -58.3766951 -34.6399657, -58.376664 -34.6399646, -58.3766361 -34.6399615, -58.3765989 -34.6399561, -58.3765547 -34.6399462, -58.3765131 -34.6399335, -58.3764846 -34.6399229, -58.3763941 -34.6398829)",1,,,,,,,
1306391069,2984884033,0,115811551,True,Avenida General Mosconi,residential,20,119.691,"LINESTRING (-58.5184485 -34.596201, -58.5193074 -34.5967351, -58.5194919 -34.5968498)",,,,,,,,
1432095678,2340477012,0,319051178,True,General José Gervasio Artigas,residential,20,31.715000000000003,"LINESTRING (-58.4647839 -34.6276534, -58.4648562 -34.6274911, -58.4648763 -34.6274491, -58.4649048 -34.6273861)",,,,,,,,
