u,v,key,osmid,oneway,lanes,highway,length,geometry,maxspeed,name,ref,bridge,access
4952616981,4216219391,0,505291105,False,4,primary,14.142,"LINESTRING (-83.08316499999999 42.3462137, -83.0830143 42.3461523)",30 mph,Grand River Avenue,M 5,,
4952616982,7035601579,0,421878092,False,5,primary,75.279,"LINESTRING (-83.0848628 42.3468966, -83.08405999999999 42.3465706)",30 mph,Grand River Avenue,M 5,,
4952616983,4608469079,0,494585903,False,5,primary,36.268,"LINESTRING (-83.0861704 42.347417, -83.08578350000001 42.3472601)",30 mph,Grand River Avenue,M 5,,
4952616983,4952616984,0,505291107,False,5,primary,39.158,"LINESTRING (-83.0861704 42.347417, -83.0865888 42.3475855)",30 mph,Grand River Avenue,M 5,,
4952616984,4952616983,0,505291107,False,5,primary,39.158,"LINESTRING (-83.0865888 42.3475855, -83.0861704 42.347417)",30 mph,Grand River Avenue,M 5,,
4952616984,4216219392,0,505291108,False,4,primary,16.739,"LINESTRING (-83.0865888 42.3475855, -83.08676869999999 42.3476561)",30 mph,Grand River Avenue,M 5,,
4952616985,62832519,0,421878089,False,5,primary,18.061,"LINESTRING (-83.0877382 42.3480637, -83.08793 42.348143)",30 mph,Grand River Avenue,M 5,,
4952616986,62832519,0,421878089,False,5,primary,71.657,"LINESTRING (-83.08869970000001 42.3484458, -83.08793 42.348143)",30 mph,Grand River Avenue,M 5,,
4952616986,62838072,0,505291110,False,5,primary,12.472,"LINESTRING (-83.08869970000001 42.3484458, -83.0888336 42.3484986)",30 mph,Grand River Avenue,M 5,,
4952616987,859416438,0,505291111,False,7,primary,18.048,"LINESTRING (-83.08987860000001 42.3489216, -83.0900686 42.349003)",35 mph,Grand River Avenue,M 5,,
4952616989,7078913093,0,496590104,False,7,primary,9.141,"LINESTRING (-83.0923609 42.349935, -83.0922635 42.3498953)",35 mph,Grand River Avenue,M 5,,
4952616989,62838081,0,505291112,False,6,primary,33.252,"LINESTRING (-83.0923609 42.349935, -83.09271699999999 42.350077)",35 mph,Grand River Avenue,M 5,,
4952640781,62837982,0,505293653,False,5,primary,4.685,"LINESTRING (-83.0562396 42.3352888, -83.056291 42.335307)",30 mph,Grand River Avenue,M 5,,
4952640781,62837979,0,545955377,False,4,primary,38.26,"LINESTRING (-83.0562396 42.3352888, -83.055831 42.335124)",30 mph,Grand River Avenue,M 5,,
4952640782,62837984,0,505293653,False,5,primary,81.345,"LINESTRING (-83.0574151 42.3357676, -83.05654800000001 42.335415)",30 mph,Grand River Avenue,M 5,,
4952640782,4516283455,0,505293654,False,4,primary,35.638,"LINESTRING (-83.0574151 42.3357676, -83.0577971 42.3359192)",30 mph,Grand River Avenue,M 5,,
4952640783,4516283477,0,270520119,False,4,primary,35.397,"LINESTRING (-83.0604594 42.3370227, -83.06008079999999 42.336871)",30 mph,Grand River Avenue,M 5,,
4952640783,62838001,0,505293655,False,5,primary,42.401,"LINESTRING (-83.0604594 42.3370227, -83.060911 42.337207)",30 mph,Grand River Avenue,M 5,,
4952640784,62838010,0,505293656,False,4,primary,31.762,"LINESTRING (-83.0651888 42.3389468, -83.065527 42.339085)",30 mph,Grand River Avenue,M 5,,
4952640784,62615818,0,512738105,False,5,primary,5.385,"LINESTRING (-83.0651888 42.3389468, -83.06513099999999 42.338924)",30 mph,Grand River Avenue,M 5,,
4952640785,62838029,0,421865655,False,4,primary,38.743,"LINESTRING (-83.0689627 42.3404858, -83.069377 42.340652)",30 mph,Grand River Avenue,M 5,,
4956714999,6011192190,0,401155497,False,5,primary,13.648,"LINESTRING (-83.0627628 42.3315056, -83.0629282 42.3314949)",35 mph,Michigan Avenue,US 12,,
4956714999,4516283927,0,505835887,False,4,primary,22.844,"LINESTRING (-83.0627628 42.3315056, -83.0624864 42.3315269)",35 mph,Michigan Avenue,US 12,,
4956715000,3405663198,0,401155491,False,5,primary,30.286,"LINESTRING (-83.06637569999999 42.3314218, -83.06674409999999 42.3314184)",35 mph,Michigan Avenue,US 12,,
4956715000,62716641,0,505835893,False,4,primary,24.718,"LINESTRING (-83.06637569999999 42.3314218, -83.066075 42.331421)",35 mph,Michigan Avenue,US 12,,
4956715001,62760467,0,505835899,False,5,primary,57.575,"LINESTRING (-83.0677316 42.3314109, -83.068432 42.331408)",35 mph,Michigan Avenue,US 12,,
4956715001,4956715002,0,505835904,False,4,primary,11.961,"LINESTRING (-83.0677316 42.3314109, -83.0675861 42.3314104)",35 mph,Michigan Avenue,US 12,,
4956715002,6011190802,0,401167229,False,5,primary,13.852,"LINESTRING (-83.0675861 42.3314104, -83.0674176 42.3314121)",35 mph,Michigan Avenue,US 12,,
4956715002,4956715001,0,505835904,False,4,primary,11.961,"LINESTRING (-83.0675861 42.3314104, -83.0677316 42.3314109)",35 mph,Michigan Avenue,US 12,,
4956715003,62893325,0,40879403,False,5,primary,34.945,"LINESTRING (-83.0709593 42.3313958, -83.0705342 42.3313979)",35 mph,Michigan Avenue,US 12,,
4956715003,4216058503,0,505835905,False,4,primary,20.181,"LINESTRING (-83.0709593 42.3313958, -83.0712048 42.3313948)",35 mph,Michigan Avenue,US 12,,
4956715004,6551679742,0,401163471,False,5,primary,11.509,"LINESTRING (-83.07298470000001 42.3313821, -83.0728447 42.3313832)",35 mph,Michigan Avenue,US 12,,
4956715004,63015043,0,505835907,False,5,primary,42.154,"LINESTRING (-83.07298470000001 42.3313821, -83.0734975 42.3313797)",35 mph,Michigan Avenue,US 12,,
4956715006,4608468600,0,401167139,False,4,primary,28.238,"LINESTRING (-83.07590020000001 42.3313643, -83.07624370000001 42.3313619)",35 mph,Michigan Avenue,US 12,,
4956715006,62688689,0,505835908,False,5,primary,75.494,"LINESTRING (-83.07590020000001 42.3313643, -83.0749819 42.331374)",35 mph,Michigan Avenue,US 12,,
4956715007,6011190807,0,421862397,False,6,primary,32.091,"LINESTRING (-83.0832837 42.3314451, -83.0828954 42.3314153)",35 mph,Michigan Avenue,US 12,,
4956715007,4216023755,0,505835909,False,4,primary,29.932,"LINESTRING (-83.0832837 42.3314451, -83.0836462 42.3314705)",35 mph,Michigan Avenue,US 12,,
4956715008,4216023754,0,505835910,False,4,primary,10.144,"LINESTRING (-83.08698579999999 42.3314575, -83.0871092 42.3314578)",35 mph,Michigan Avenue,US 12,yes,
4956715008,6993699850,0,747431039,False,4,primary,31.059,"LINESTRING (-83.08698579999999 42.3314575, -83.086608 42.3314616)",35 mph,Michigan Avenue,US 12,yes,
4956715009,62881514,0,421862402,False,5,primary,43.619,"LINESTRING (-83.0910386 42.3314352, -83.090508 42.331439)",35 mph,Michigan Avenue,US 12,,
4956715009,4216023752,0,505835911,False,4,primary,20.658,"LINESTRING (-83.0910386 42.3314352, -83.09128990000001 42.3314337)",35 mph,Michigan Avenue,US 12,,
4956715010,63015014,0,116751894,False,5,primary,26.906,"LINESTRING (-83.0928297 42.3314253, -83.09315700000001 42.331423)",35 mph,Michigan Avenue,US 12,,
4956715010,4216023751,0,505835912,False,4,primary,20.304,"LINESTRING (-83.0928297 42.3314253, -83.09258269999999 42.331426)",35 mph,Michigan Avenue,US 12,,
4956715011,62776009,0,116751894,False,5,primary,22.91,"LINESTRING (-83.0945577 42.331397, -83.0942795 42.3314093)",35 mph,Michigan Avenue,US 12,,
4956715011,5337887342,0,505835913,False,4,primary,20.656,"LINESTRING (-83.0945577 42.331397, -83.0948083 42.3313833)",35 mph,Michigan Avenue,US 12,,
4956715012,6011190811,0,495371012,False,5,primary,23.87,"LINESTRING (-83.0960041 42.3313192, -83.0962935 42.3313016)",35 mph,Michigan Avenue,US 12,,
4956715012,5337887341,0,505835914,False,4,primary,22.728,"LINESTRING (-83.0960041 42.3313192, -83.0957284 42.3313346)",35 mph,Michigan Avenue,US 12,,
4956715013,7040010601,0,52427983,False,5,primary,34.369,"LINESTRING (-83.11044510000001 42.331175, -83.110027 42.3311768)",35 mph,Michigan Avenue,US 12,,
4956715013,62600457,0,505835915,False,4,primary,16.022,"LINESTRING (-83.11044510000001 42.331175, -83.11064 42.3311738)",35 mph,Michigan Avenue,US 12,,
4956715014,4215996162,0,421860787,False,4,primary,17.896,"LINESTRING (-83.1127216 42.3311621, -83.11250389999999 42.3311627)",35 mph,Michigan Avenue,US 12,,
4956715014,62891367,0,505835916,False,5,primary,25.929,"LINESTRING (-83.1127216 42.3311621, -83.11303700000001 42.331159)",35 mph,Michigan Avenue,US 12,,
4956715015,6802243390,0,121875321,False,5,primary,4.423,"LINESTRING (-83.11931509999999 42.331118, -83.11926130000001 42.3311184)",35 mph,Michigan Avenue,US 12,,
4956715015,6802243403,0,505835917,False,4,primary,16.227,"LINESTRING (-83.11931509999999 42.331118, -83.1195125 42.3311172)",35 mph,Michigan Avenue,US 12,,
4956735868,4956735869,0,505837587,False,5,primary,44.046,"LINESTRING (-83.0533918 42.3316761, -83.05392759999999 42.3316722)",25 mph,Michigan Avenue,US 12,,
4956735868,5337915339,0,505837593,False,4,primary,2.812,"LINESTRING (-83.0533918 42.3316761, -83.0533576 42.3316756)",25 mph,Michigan Avenue,US 12,,
4956735869,4516283919,0,421869790,False,4,primary,22.334,"LINESTRING (-83.05392759999999 42.3316722, -83.05419929999999 42.3316718)",25 mph,Michigan Avenue,US 12,,
4956735869,4956735868,0,505837587,False,5,primary,44.046,"LINESTRING (-83.05392759999999 42.3316722, -83.0533918 42.3316761)",25 mph,Michigan Avenue,US 12,,
4956735870,4216096948,0,421869798,False,4,primary,17.361,"LINESTRING (-83.0550068 42.3316703, -83.05479560000001 42.3316704)",25 mph,Michigan Avenue,US 12,,
4956735870,4956735871,0,505837599,False,5,primary,136.793,"LINESTRING (-83.0550068 42.3316703, -83.0566709 42.3316665)",25 mph,Michigan Avenue,US 12,,
4956735871,4956735870,0,505837599,False,5,primary,136.793,"LINESTRING (-83.0566709 42.3316665, -83.0550068 42.3316703)",25 mph,Michigan Avenue,US 12,,
4956735871,4216058504,0,505837604,False,4,primary,9.914,"LINESTRING (-83.0566709 42.3316665, -83.0567915 42.3316656)",25 mph,Michigan Avenue,US 12,,
4956735872,63015071,0,40879396,False,5,primary,20.519,"LINESTRING (-83.0612795 42.3315978, -83.0610305 42.3316107)",35 mph,Michigan Avenue,US 12,yes,
4956735872,6965120424,0,505837610,False,5,primary,39.494,"LINESTRING (-83.0612795 42.3315978, -83.0617586 42.3315712)",35 mph,Michigan Avenue,US 12,,
4965688584,62946566,0,421859575,False,4,secondary,41.078,"LINESTRING (-83.111705 42.3192494, -83.11147099999999 42.318923)",30 mph,Livernois Avenue,,,
4965688584,62743174,0,506952596,False,5,secondary,66.681,"LINESTRING (-83.111705 42.3192494, -83.112093 42.319776)",30 mph,Livernois Avenue,,,
4965708317,4215988047,0,499891041,False,4,secondary,19.895,"LINESTRING (-83.1128235 42.3207884, -83.112942 42.3209444)",35 mph,Livernois Avenue,,,
4965708317,62743174,0,506954209,False,5,secondary,127.593,"LINESTRING (-83.1128235 42.3207884, -83.112093 42.319776)",35 mph,Livernois Avenue,,,
4965712121,4215988048,0,506954204,False,4,secondary,21.273,"LINESTRING (-83.11358389999999 42.3218117, -83.1134567 42.3216451)",35 mph,Livernois Avenue,,,
4965712121,62946567,0,506980935,False,5,secondary,135.234,"LINESTRING (-83.11358389999999 42.3218117, -83.11436 42.322884)",35 mph,Livernois Avenue,,,
4965842094,62647570,0,421859623,False,5,secondary,94.435,"LINESTRING (-83.11718550000001 42.3267694, -83.117728 42.327518)",35 mph,Livernois Avenue,,,
4965842094,4215996158,0,506980882,False,4,secondary,21.524,"LINESTRING (-83.11718550000001 42.3267694, -83.11705980000001 42.3265996)",35 mph,Livernois Avenue,,,
4965863688,4215988050,0,506980898,False,4,secondary,20.163,"LINESTRING (-83.1163318 42.3256202, -83.11646039999999 42.3257746)",35 mph,Livernois Avenue,,,
4965863688,62800609,0,506980916,False,5,secondary,61.72,"LINESTRING (-83.1163318 42.3256202, -83.11599 42.325126)",35 mph,Livernois Avenue,,,
4965863699,6647245632,0,219726197,False,4,secondary,9.288,"LINESTRING (-83.1149867 42.3237492, -83.1150428 42.3238217)",35 mph,Livernois Avenue,,,
4965863699,7290841532,0,506980935,False,5,secondary,69.186,"LINESTRING (-83.1149867 42.3237492, -83.1145894 42.3232007)",35 mph,Livernois Avenue,,,
4965873031,62946578,0,219726197,False,4,secondary,45.522,"LINESTRING (-83.1157874 42.3248419, -83.115521 42.324483)",35 mph,Livernois Avenue,,,
4965873031,62800609,0,506980916,False,5,secondary,35.712,"LINESTRING (-83.1157874 42.3248419, -83.11599 42.325126)",35 mph,Livernois Avenue,,,
4965877049,6807369783,0,506982202,False,5,secondary,49.235,"LINESTRING (-83.11891749999999 42.3291519, -83.11920360000001 42.3295409)",35 mph,Livernois Avenue,,,
4965877049,62739850,0,506982203,False,4,secondary,28.899,"LINESTRING (-83.11891749999999 42.3291519, -83.118751 42.328923)",35 mph,Livernois Avenue,,,
4965877853,62647570,0,421859623,False,5,secondary,115.589,"LINESTRING (-83.1184025 42.3284301, -83.117728 42.327518)",35 mph,Livernois Avenue,,,
4965877853,4409329435,0,506982204,False,4,secondary,27.919,"LINESTRING (-83.1184025 42.3284301, -83.11855540000001 42.3286543)",35 mph,Livernois Avenue,,,
4965878443,4215996159,0,443340920,False,4,secondary,17.146,"LINESTRING (-83.11967660000001 42.330184, -83.11976799999999 42.3303226)",35 mph,Livernois Avenue,,,
4965878443,6807369783,0,506982202,False,5,secondary,81.397,"LINESTRING (-83.11967660000001 42.330184, -83.11920360000001 42.3295409)",35 mph,Livernois Avenue,,,
4968464353,62618789,0,421886758,False,5,secondary,53.709,"LINESTRING (-82.9522135 42.3706736, -82.951565 42.3707349)",35 mph,East Jefferson Avenue,,,
4968464353,62618787,0,507319700,False,4,secondary,45.728,"LINESTRING (-82.9522135 42.3706736, -82.952765 42.3706179)",35 mph,East Jefferson Avenue,,,
4968464436,4216330859,0,421886747,False,5,secondary,5.379,"LINESTRING (-82.9531664 42.3705785, -82.95323140000001 42.3705727)",35 mph,East Jefferson Avenue,,,
4968464436,4216330860,0,507319699,False,5,secondary,6.246,"LINESTRING (-82.9531664 42.3705785, -82.95309109999999 42.3705863)",35 mph,East Jefferson Avenue,,,
4968464630,30917692,0,421886755,False,5,secondary,41.484,"LINESTRING (-82.95426740000001 42.3704729, -82.954768 42.3704239)",35 mph,East Jefferson Avenue,,,
4968464630,62618784,0,507319698,False,4,secondary,21.228,"LINESTRING (-82.95426740000001 42.3704729, -82.9540111 42.3704972)",35 mph,East Jefferson Avenue,,,
4969816689,1228100693,0,422035313,False,4,secondary,20.652,"LINESTRING (-82.996307 42.3504797, -82.9964966 42.3503578)",35 mph,East Jefferson Avenue,,,
4969816689,1228100573,0,507493148,False,5,secondary,19.01,"LINESTRING (-82.996307 42.3504797, -82.9961351 42.3505941)",35 mph,East Jefferson Avenue,,,
4969857787,62654256,0,219579588,False,5,secondary,66.52,"LINESTRING (-82.9652643 42.3797522, -82.965619 42.38029)",35 mph,Conner Street,,,
4969857787,5843375694,0,507496775,False,4,secondary,24.778,"LINESTRING (-82.9652643 42.3797522, -82.96513210000001 42.3795519)",35 mph,Conner Street,,,
4969857788,62836186,0,500384284,False,5,secondary,28.194,"LINESTRING (-82.9642782 42.3782377, -82.96413 42.378009)",35 mph,Conner Street,,,
4969857788,6723565398,0,507496777,False,5,secondary,85.01,"LINESTRING (-82.9642782 42.3782377, -82.964725 42.3789273)",35 mph,Conner Street,,,
4970057751,62836249,0,421886340,False,5,secondary,111.945,"LINESTRING (-82.9811167 42.3916919, -82.98214 42.392357)",35 mph,Conner Street,,,
4970057751,62836247,0,507523310,False,4,secondary,36.557,"LINESTRING (-82.9811167 42.3916919, -82.9807783 42.3914783)",35 mph,Conner Street,,,
4970057752,7072081613,0,421886339,False,5,secondary,77.223,"LINESTRING (-82.97269300000001 42.3880775, -82.9718661 42.3877469)",35 mph,Conner Street,,,
4970057752,7072081648,0,507523312,False,5,secondary,25.336,"LINESTRING (-82.97269300000001 42.3880775, -82.9729679 42.3881809)",35 mph,Conner Street,,,
4970238762,62618687,0,422036003,False,5,secondary,22.569,"LINESTRING (-82.98810880000001 42.3560545, -82.9879277 42.3562071)",35 mph,East Jefferson Avenue,,,
4970238762,62618685,0,507544152,False,5,secondary,104.781,"LINESTRING (-82.98810880000001 42.3560545, -82.9889948 42.3553768)",35 mph,East Jefferson Avenue,,,
4970265925,7028600620,0,507546866,False,5,secondary,32.663,"LINESTRING (-82.98145289999999 42.3612295, -82.9811854 42.3614468)",35 mph,East Jefferson Avenue,,,
4970265925,4553389316,0,507546867,False,4,secondary,23.885,"LINESTRING (-82.98145289999999 42.3612295, -82.9816458 42.3610688)",35 mph,East Jefferson Avenue,,,
4970266026,62618711,0,507546865,False,4,secondary,18.435,"LINESTRING (-82.9810057 42.3615927, -82.9808499 42.361712)",35 mph,East Jefferson Avenue,,,
4970266026,7028600620,0,507546866,False,5,secondary,21.936,"LINESTRING (-82.9810057 42.3615927, -82.9811854 42.3614468)",35 mph,East Jefferson Avenue,,,
4970269116,62613311,0,421885994,False,4,secondary,22.189,"LINESTRING (-82.9748654 42.3649821, -82.974639 42.3650909)",35 mph,East Jefferson Avenue,,,
4970269116,62618735,0,507547774,False,5,secondary,59.717,"LINESTRING (-82.9748654 42.3649821, -82.975477 42.3646919)",35 mph,East Jefferson Avenue,,,
4970277127,5411423167,0,507547776,False,5,secondary,7.318,"LINESTRING (-82.978241 42.3633699, -82.9781641 42.3634031)",35 mph,East Jefferson Avenue,,,
4970277127,4216298639,0,507547777,False,5,secondary,29.738,"LINESTRING (-82.978241 42.3633699, -82.9785454 42.3632252)",35 mph,East Jefferson Avenue,,,
4970278625,5411423123,0,507547774,False,5,secondary,27.325,"LINESTRING (-82.9760751 42.3644064, -82.97579639999999 42.3645405)",35 mph,East Jefferson Avenue,,,
4970278625,62618730,0,507547775,False,4,secondary,22.83,"LINESTRING (-82.9760751 42.3644064, -82.976311 42.3642979)",35 mph,East Jefferson Avenue,,,
4970283320,5845053330,0,219579587,False,5,secondary,9.298,"LINESTRING (-82.9561557 42.3702901, -82.9562679 42.3702791)",35 mph,East Jefferson Avenue,,,
4970283320,62618781,0,507548432,False,4,secondary,27.478,"LINESTRING (-82.9561557 42.3702901, -82.95582400000001 42.3703219)",35 mph,East Jefferson Avenue,,,
4999344860,7071614294,0,510976148,False,5,secondary,14.222,"LINESTRING (-82.94683379999999 42.3718584, -82.9466829 42.3719211)",35 mph,East Jefferson Avenue,,,
4999344860,7071612951,0,757240071,False,4,secondary,7.195,"LINESTRING (-82.94683379999999 42.3718584, -82.9469103 42.3718269)",35 mph,East Jefferson Avenue,,,
4999344862,4216330863,0,219579583,False,4,secondary,15.993,"LINESTRING (-82.948137 42.371318, -82.9479695 42.3713913)",35 mph,East Jefferson Avenue,,,
4999344862,62618808,0,219579583,False,4,secondary,13.919,"LINESTRING (-82.948137 42.371318, -82.9482854 42.3712576)",35 mph,East Jefferson Avenue,,,
5005334206,62838007,0,219477245,False,5,primary,29.639,"LINESTRING (-83.062487 42.3378476, -83.062803 42.337976)",30 mph,Grand River Avenue,M 5,,
5005334206,5005334207,0,219477245,False,5,primary,65.627,"LINESTRING (-83.062487 42.3378476, -83.0617867 42.3375641)",30 mph,Grand River Avenue,M 5,,
5005334207,5005334206,0,219477245,False,5,primary,65.627,"LINESTRING (-83.0617867 42.3375641, -83.062487 42.3378476)",30 mph,Grand River Avenue,M 5,,
5005334207,660518575,0,219477245,False,5,primary,9.893,"LINESTRING (-83.0617867 42.3375641, -83.06168359999999 42.3375182)",30 mph,Grand River Avenue,M 5,,
5009578010,6965120423,0,119452919,False,5,primary,122.563,"LINESTRING (-83.05873560000001 42.3316556, -83.06022659999999 42.3316544)",25 mph,Michigan Avenue,US 12,,
5009578010,6965120407,0,119452919,False,5,primary,19.951,"LINESTRING (-83.05873560000001 42.3316556, -83.0584929 42.3316564)",25 mph,Michigan Avenue,US 12,,
5010170533,5775841411,0,422037761,False,5,secondary,19.647,"LINESTRING (-83.0211358 42.3388844, -83.02092930000001 42.3389734)",35 mph,East Jefferson Avenue,,,
5010170533,4217615415,0,422037761,False,5,secondary,65.226,"LINESTRING (-83.0211358 42.3388844, -83.02182139999999 42.338589)",35 mph,East Jefferson Avenue,,,
