u,v,key,osmid,highway,oneway,length,geometry,name,area,width,lanes,maxspeed,bridge,tunnel,service,access,junction
321719609,321570816,0,29253463,tertiary,False,60.351,"LINESTRING (37.5397656 55.8636836, 37.539196 55.8639593, 37.539032 55.8640373)",Дегунинская улица,,,,20,,,,,
321768489,321768509,0,"[29258283, 29258292]",primary_link,True,117.972,"LINESTRING (37.564608 55.7155311, 37.5645461 55.715401, 37.5646149 55.7152705, 37.5647259 55.715205, 37.5651805 55.7149368, 37.5656267 55.7147249)",,,,2,20,,,,,
323062342,1895115980,0,29369449,residential,False,793.144,"LINESTRING (37.5463699 55.8772585, 37.5459627 55.877171, 37.545206 55.8770475, 37.5448756 55.8769861, 37.5443905 55.8768986, 37.5434711 55.8767402, 37.5433269 55.8767143, 37.5426483 55.8765925, 37.5419291 55.8764613, 37.5417439 55.8764275, 37.5406644 55.8762509, 37.5399464 55.8761294, 37.537947 55.8757788, 37.5372765 55.8756343, 37.5369063 55.8755606, 37.5358427 55.8753555, 37.5355206 55.8752971, 37.5347681 55.8751644, 37.5345155 55.8751199, 37.5342677 55.8750767)",переулок 800-летия Москвы,,,,20,,,,,
324200618,613480978,0,48278538,service,False,282.382,"LINESTRING (37.7410687 55.6029679, 37.7412238 55.6027586, 37.7431669 55.6031175, 37.7436302 55.6023412, 37.7441802 55.6024755)",,,3.5,,20,,,parking_aisle,,
324533355,1437661042,0,29446395,service,False,4.558,"LINESTRING (37.7879755 55.7633493, 37.78795 55.7633877)",,,,,20,,,,,
324533364,991935260,0,130573441,service,False,47.169,"LINESTRING (37.7911995 55.7640759, 37.7910506 55.7640439, 37.7905075 55.7639077)",,,,,20,,,,,
328978886,328978719,0,"[29854280, 774536610, 768137587, 768137588]","['pedestrian', 'unclassified']",False,716.7359999999999,"LINESTRING (37.6685668 55.7976423, 37.6686148 55.7976769, 37.6690887 55.7979525, 37.6696085 55.7982489, 37.6698069 55.7983597, 37.6706707 55.7988396, 37.6707966 55.7989096, 37.6709129 55.798944, 37.6713002 55.7990587, 37.6731217 55.7994141, 37.6741689 55.7996098, 37.6742891 55.7996323, 37.6750515 55.7997753, 37.6754692 55.7998533, 37.675741 55.7999041, 37.6758354 55.7999215, 37.6763407 55.8000222, 37.67655 55.8000617, 37.6771331 55.8001723, 37.6786988 55.8001959)",Митьковский проезд,,,2,5,,,,,
330982099,330982136,0,"[30051728, 243412238]","['living_street', 'residential']",False,1474.1169999999997,"LINESTRING (37.4166073 55.6765056, 37.4147717 55.6757547, 37.413979 55.6753173, 37.4127057 55.6746387, 37.4117749 55.6741712, 37.4128852 55.6732628, 37.4142548 55.6721498, 37.415597 55.6710522, 37.4168432 55.6700168, 37.4177277 55.6693062, 37.4181927 55.6689326, 37.4189955 55.6682675, 37.4195133 55.6678385, 37.4213174 55.6662949, 37.4213743 55.6662408, 37.4214281 55.6661896)","['Мещёрский проспект', 'Прудовая улица']",,,2,20,,,,,
330982136,330982099,0,"[30051728, 243412238]","['living_street', 'residential']",False,1474.117,"LINESTRING (37.4214281 55.6661896, 37.4213743 55.6662408, 37.4213174 55.6662949, 37.4195133 55.6678385, 37.4189955 55.6682675, 37.4181927 55.6689326, 37.4177277 55.6693062, 37.4168432 55.6700168, 37.415597 55.6710522, 37.4142548 55.6721498, 37.4128852 55.6732628, 37.4117749 55.6741712, 37.4127057 55.6746387, 37.413979 55.6753173, 37.4147717 55.6757547, 37.4166073 55.6765056)","['Прудовая улица', 'Мещёрский проспект']",,,2,20,,,,,
331519471,4245049016,0,425202136,living_street,False,50.311,"LINESTRING (37.8028281 55.7956466, 37.8026362 55.7954829, 37.8026181 55.7952267)",10-я Парковая улица,,,,20,,,,,
331532214,3358123775,0,30098650,unclassified,False,149.662,"LINESTRING (37.6246261 55.7142572, 37.6247672 55.7142249, 37.6250639 55.7141561, 37.625334 55.7140958, 37.6253819 55.7140849, 37.6260246 55.7139384, 37.6264214 55.7139385, 37.6266532 55.7139386, 37.6266987 55.7139386, 37.6269052 55.7139386)",1-й Подольский переулок,,,,20,,,,,
331653840,317410397,0,28874598,tertiary,True,15.975999999999999,"LINESTRING (37.5884489 55.5685889, 37.5885732 55.5686124, 37.5885284 55.5686772)",,,,,5,,,,,
331688937,254404509,0,30106150,residential,False,180.801,"LINESTRING (37.8578044 55.7064894, 37.8584945 55.7049106)",3-й Полевой проезд,,4,,10,,,,,
332173765,2044839366,0,30143157,residential,False,759.743,"LINESTRING (37.5637127 55.9077766, 37.5636365 55.9076973, 37.5634381 55.9075271, 37.5624353 55.9066344, 37.5617138 55.9060164, 37.5613666 55.905712, 37.5602813 55.9047948, 37.5592181 55.9039315, 37.5581647 55.9030445, 37.557053 55.9020734, 37.5570384 55.9020606)",улица Молокова,,,2,20,,,,,
332179283,6019387202,0,638728208,tertiary,False,7.111,"LINESTRING (37.557499 55.9148699, 37.5574092 55.9148705, 37.5573849 55.9148708)",Челобитьевское шоссе,,,,20,,,,,
332455058,332455069,0,"[30685520, 30170954]",residential,True,412.642,"LINESTRING (37.6580202 55.7863907, 37.6578378 55.7863502, 37.6577131 55.7863091, 37.6571047 55.7861117, 37.6567937 55.7860194, 37.6565009 55.7859322, 37.6557703 55.7857127, 37.655689 55.7856892, 37.655641 55.7856758, 37.655033 55.7855383, 37.6544769 55.786186, 37.6544112 55.786323, 37.654437 55.7863989, 37.6545342 55.7864731, 37.6555709 55.786745, 37.6556144 55.7867549, 37.655826 55.7867915)","['5-й Красносельский переулок', '6-й Красносельский переулок']",,,2,30,,,,,
332455058,332455069,1,241262708,residential,False,144.24599999999998,"LINESTRING (37.6580202 55.7863907, 37.6576382 55.7864604, 37.6574038 55.7865032, 37.656441 55.7866789, 37.6561538 55.7867313, 37.6559699 55.7867649, 37.655826 55.7867915)",Малая Красносельская улица,,,2,30,,,,,
332455058,999133210,0,"[241262768, 241262708]","['tertiary', 'residential']",False,898.0820000000003,"LINESTRING (37.6580202 55.7863907, 37.658173 55.7863629, 37.6586206 55.7862834, 37.6587581 55.7862611, 37.6588762 55.7862419, 37.6589727 55.7861705, 37.6591027 55.7860691, 37.6591545 55.7860329, 37.6600547 55.7853217, 37.6601936 55.785207, 37.6602521 55.7851633, 37.6602998 55.785127, 37.6607079 55.7848163, 37.6608705 55.7846943, 37.6611539 55.7844597, 37.6611659 55.7844497, 37.6612021 55.7844203, 37.6612671 55.7843659, 37.6613411 55.7843026, 37.6618116 55.78391, 37.66188 55.7838527, 37.6623493 55.7834576, 37.6627181 55.7831677, 37.6627831 55.7831149, 37.6628652 55.7830406, 37.6630079 55.782846, 37.6635266 55.7820861, 37.6635718 55.7820264, 37.6638451 55.7816651, 37.6639078 55.7815871, 37.6639388 55.7815492, 37.6639894 55.7814872, 37.6641351 55.7813205, 37.6642295 55.7812037, 37.6642992 55.781117, 37.664334 55.7810724, 37.6646044 55.7807445, 37.6648477 55.7804648, 37.6649136 55.7803875, 37.6649968 55.7803012, 37.6651588 55.7801619, 37.6656387 55.7798135, 37.6657055 55.779762)","['Верхняя Красносельская улица', 'Малая Красносельская улица']",,,2,30,,,,,
332455069,1234398780,0,241262708,residential,False,67.694,"LINESTRING (37.655826 55.7867915, 37.6554701 55.7868584, 37.6549158 55.7869627, 37.6548075 55.7869846, 37.6548 55.7869859)",Малая Красносельская улица,,,2,30,,,,,
332455069,332455058,0,241262708,residential,False,144.246,"LINESTRING (37.655826 55.7867915, 37.6559699 55.7867649, 37.6561538 55.7867313, 37.656441 55.7866789, 37.6574038 55.7865032, 37.6576382 55.7864604, 37.6580202 55.7863907)",Малая Красносельская улица,,,2,30,,,,,
332948778,332948791,0,55823876,residential,False,631.7900000000001,"LINESTRING (37.6860604 55.8761376, 37.6861603 55.8762215, 37.6866269 55.8766132, 37.6868572 55.8768065, 37.6870753 55.8769937, 37.6871984 55.8771259, 37.6876668 55.8775544, 37.6879505 55.8778157, 37.6881945 55.8780405, 37.6883139 55.8781445, 37.6886081 55.8784009, 37.6888192 55.8785849, 37.6889773 55.8787226, 37.6892472 55.8789578, 37.6899822 55.8795982, 37.6901209 55.8797168, 37.6902403 55.8798188, 37.6908631 55.8803865, 37.6911477 55.8806684, 37.6912273 55.8808349, 37.6911815 55.8809861)",2-я Напрудная улица,,,1,20,,,,,
332948791,332948778,0,55823876,residential,False,631.79,"LINESTRING (37.6911815 55.8809861, 37.6912273 55.8808349, 37.6911477 55.8806684, 37.6908631 55.8803865, 37.6902403 55.8798188, 37.6901209 55.8797168, 37.6899822 55.8795982, 37.6892472 55.8789578, 37.6889773 55.8787226, 37.6888192 55.8785849, 37.6886081 55.8784009, 37.6883139 55.8781445, 37.6881945 55.8780405, 37.6879505 55.8778157, 37.6876668 55.8775544, 37.6871984 55.8771259, 37.6870753 55.8769937, 37.6868572 55.8768065, 37.6866269 55.8766132, 37.6861603 55.8762215, 37.6860604 55.8761376)",2-я Напрудная улица,,,1,20,,,,,
333310877,333311184,0,30253560,residential,False,137.554,"LINESTRING (37.4873583 55.5308877, 37.4865453 55.532036)",улица Адмирала Лазарева,,,,20,,,,,
333310877,595391049,0,310997906,residential,False,234.594,"LINESTRING (37.4873583 55.5308877, 37.4866191 55.5307132, 37.4855212 55.5304549, 37.4841531 55.5301264, 37.4839215 55.5300707)",Остафьевская улица,,,,20,,,,,
333310877,256601828,0,310997906,residential,False,103.316,"LINESTRING (37.4873583 55.5308877, 37.48783 55.5309823, 37.4887083 55.5311691, 37.4888947 55.5312146)",Остафьевская улица,,,,20,,,,,
333311184,333310877,0,30253560,residential,False,137.554,"LINESTRING (37.4865453 55.532036, 37.4873583 55.5308877)",улица Адмирала Лазарева,,,,20,,,,,
333311184,333311189,0,30253560,residential,False,269.256,"LINESTRING (37.4865453 55.532036, 37.4855009 55.5334527, 37.4852974 55.5337458, 37.4852555 55.5338139, 37.4849988 55.5342917)",улица Адмирала Лазарева,,,,20,,,,,
333311184,1037029480,0,89407064,residential,False,186.096,"LINESTRING (37.4865453 55.532036, 37.4878065 55.5323832, 37.4879135 55.5324532, 37.4879678 55.5325341, 37.4881575 55.5332266)",,,,,20,,,,,
333311189,1037032502,0,30253560,residential,False,193.305,"LINESTRING (37.4849988 55.5342917, 37.4850351 55.5345773, 37.4851211 55.5348847, 37.485209 55.5349964, 37.4853175 55.5351498, 37.4857262 55.5353972, 37.4861871 55.5356567, 37.4863896 55.5357484)",улица Адмирала Лазарева,,,,20,,,,,
333311189,333311184,0,30253560,residential,False,269.256,"LINESTRING (37.4849988 55.5342917, 37.4852555 55.5338139, 37.4852974 55.5337458, 37.4855009 55.5334527, 37.4865453 55.532036)",улица Адмирала Лазарева,,,,20,,,,,
333311189,961967023,0,30253570,residential,False,299.35100000000006,"LINESTRING (37.4849988 55.5342917, 37.4842074 55.5342915, 37.4830937 55.5342965, 37.4829056 55.5342974, 37.4823369 55.5342606, 37.4816247 55.5341347, 37.4809482 55.5340164, 37.4806288 55.5340057, 37.4803245 55.5340566)",Новопотаповский проезд,,,,20,,,,,
333311697,256601851,0,30253570,residential,False,110.615,"LINESTRING (37.4778962 55.5345743, 37.4773288 55.5346955, 37.4762614 55.5349398)",Новопотаповский проезд,,,,20,,,,,
333311697,961966711,0,30253570,residential,False,67.10499999999999,"LINESTRING (37.4778962 55.5345743, 37.4784138 55.5345234, 37.4789311 55.5344337)",Новопотаповский проезд,,,,20,,,,,
333311697,961966396,0,82652491,service,False,181.70900000000003,"LINESTRING (37.4778962 55.5345743, 37.4779626 55.5347448, 37.4780512 55.5349456, 37.4782041 55.5351282, 37.4784858 55.5353108, 37.4787998 55.5354386, 37.47917 55.5354797, 37.4795242 55.5354523, 37.479822 55.5354112)",,,,,20,,,,,
333311697,961966632,0,82652505,service,False,340.965,"LINESTRING (37.4778962 55.5345743, 37.4778042 55.5343695, 37.4776611 55.5342165, 37.4773955 55.5339695, 37.4771501 55.5337425, 37.4770688 55.5336437, 37.4770019 55.533507, 37.4769708 55.5333434, 37.4769726 55.5331515, 37.4770832 55.5329407, 37.4772074 55.5327831, 37.4774533 55.5325573, 37.477858 55.5321746, 37.4782229 55.5318138)",,,,,20,,,,,
333316504,1037031581,0,30253657,residential,False,135.76,"LINESTRING (37.4959056 55.5313479, 37.4955842 55.5313497, 37.4948308 55.5313539, 37.4939583 55.5313526, 37.4937484 55.5313533)",Остафьевская улица,,,,20,,,,,
334287286,1979766535,0,30319338,service,False,331.587,"LINESTRING (37.7705516 55.6576854, 37.7708449 55.6577725, 37.7710399 55.6578474, 37.7714368 55.6580029, 37.771614 55.6580723, 37.7725027 55.6585703, 37.772891 55.6587989, 37.7730887 55.65892, 37.7732938 55.6590462, 37.773774 55.6594025, 37.7738623 55.6594494, 37.7740482 55.6596273, 37.7740989 55.659692, 37.7741946 55.6597939)",,,,,20,,,,,
334439929,334439960,0,30330099,unclassified,False,249.08299999999997,"LINESTRING (37.6105866 55.706757, 37.6106666 55.7067543, 37.6111737 55.7067491, 37.6111753 55.7069635, 37.612743 55.7069615, 37.6132746 55.7069589, 37.6136662 55.7069591, 37.6141832 55.7069594)",1-й Нижний Михайловский проезд,,,,20,,,,,
334439960,334439929,0,30330099,unclassified,False,249.083,"LINESTRING (37.6141832 55.7069594, 37.6136662 55.7069591, 37.6132746 55.7069589, 37.612743 55.7069615, 37.6111753 55.7069635, 37.6111737 55.7067491, 37.6106666 55.7067543, 37.6105866 55.706757)",1-й Нижний Михайловский проезд,,,,20,,,,,
334729246,254431039,0,30349612,residential,False,532.008,"LINESTRING (37.8578702 55.7214055, 37.8580009 55.7214376, 37.8590474 55.7216943, 37.8596931 55.7217805, 37.8600145 55.7218025, 37.8602685 55.7217868, 37.8604511 55.7216124, 37.860765 55.7207728, 37.8610553 55.7198196, 37.8611706 55.7191235, 37.861184 55.718489)",Ветлужская улица,,,,20,,,,,
335731284,293319705,0,30422327,service,False,61.509,"LINESTRING (37.5537629 55.8735662, 37.5538174 55.8733095, 37.5539069 55.8732097, 37.5540171 55.8730829, 37.5540506 55.8730455)",,,,,20,,,,,
335759343,2294449149,0,220310259,residential,False,6.909,"LINESTRING (37.6430535 55.8179766, 37.6429451 55.8179889)",улица Церковная Горка,,,1,20,,,,,
335779727,1167775411,0,183601307,residential,True,146.572,"LINESTRING (37.3526038 55.7847436, 37.353161 55.7844686, 37.3543655 55.783874)",Советская улица,,,1,20,,,,,
336031627,336031616,0,160412251,unclassified,True,185.998,"LINESTRING (37.6297027 55.720228, 37.6299389 55.7209756, 37.6301941 55.7217642, 37.6302229 55.7218748)",Партийный переулок,,,,20,,,,,
336273416,2155780567,0,205605078,service,False,95.88499999999999,"LINESTRING (37.5165428 55.8681381, 37.5164571 55.8679783, 37.516288 55.8677806, 37.5169628 55.8674919)",,,,,5,,,,,
337209598,7800183586,0,"[781196488, 781196489]",service,False,144.922,"LINESTRING (37.5543587 55.9358214, 37.5545028 55.9358611, 37.5563751 55.9364714)",,,,,"['20', '5']",,,,private,
338472725,1635262727,0,30610303,living_street,False,58.254999999999995,"LINESTRING (37.7565677 55.6775331, 37.7566087 55.6776346, 37.7567662 55.6780449)",Высотный проезд,,,,20,,,,,
338472731,1635262727,0,30610303,living_street,False,44.921,"LINESTRING (37.7569035 55.6784414, 37.7567662 55.6780449)",Высотный проезд,,,,20,,,,,
338472731,601113444,0,30610303,living_street,False,288.43100000000004,"LINESTRING (37.7569035 55.6784414, 37.7573653 55.6783888, 37.757439 55.6785774, 37.7576864 55.6791789, 37.7579434 55.679802, 37.7581728 55.6803956, 37.7582114 55.6804927, 37.7582056 55.6806636)",Высотный проезд,,,,20,,,,,
338472731,418143946,0,30610312,living_street,False,346.471,"LINESTRING (37.7569035 55.6784414, 37.7564682 55.6785013, 37.7566877 55.6790848, 37.7565051 55.6802944, 37.7564377 55.6808672, 37.7564432 55.6812519, 37.7564445 55.6813459)",Котельный проезд,,,,20,,,,,
338516950,5320337783,0,550884286,residential,False,88.04,"LINESTRING (37.4835612 55.5374437, 37.4823607 55.537037)",,,,,20,,,,,
338516950,1606830305,0,30614995,residential,False,125.227,"LINESTRING (37.4835612 55.5374437, 37.4841901 55.5377983, 37.4843953 55.5378636, 37.4845276 55.5378657, 37.4846667 55.5378391, 37.4848156 55.5377406, 37.4848997 55.5376649, 37.4850816 55.5376169)",Старопотаповская улица,,,,20,,,,,
338516950,5320337784,0,30614996,service,False,79.836,"LINESTRING (37.4835612 55.5374437, 37.482832 55.5378781, 37.4827185 55.5379781)",,,,,20,,,,,
338516954,1875998616,0,177142529,residential,False,31.016,"LINESTRING (37.4826271 55.5388318, 37.4828153 55.538574)",,,,,20,,,,,
338516954,1875998616,1,"[177142531, 337577959]","['service', 'residential']",False,341.006,"LINESTRING (37.4826271 55.5388318, 37.4831187 55.538951, 37.4848539 55.5393546, 37.4849904 55.5393171, 37.4851145 55.5391263, 37.4828153 55.538574)",улица Академика Семёнова,,,,20,,,,,
338516954,961966535,0,"[131837281, 337577959]",residential,False,471.707,"LINESTRING (37.4826271 55.5388318, 37.480166 55.5382649, 37.4794702 55.53808, 37.4790779 55.5379122, 37.4784941 55.5376413, 37.4780598 55.5373691, 37.4776777 55.5369003, 37.4773038 55.5362172)",улица Академика Семёнова,,,,20,,,,,
339064957,339064958,0,30659619,unclassified,False,111.89599999999999,"LINESTRING (37.6254076 55.7582582, 37.6264332 55.7587281, 37.6267944 55.7588936)",Малый Черкасский переулок,,,2,20,,,,,
339064958,339064957,0,30659619,unclassified,False,111.89599999999999,"LINESTRING (37.6267944 55.7588936, 37.6264332 55.7587281, 37.6254076 55.7582582)",Малый Черкасский переулок,,,2,20,,,,,
344239942,3096494830,0,30958416,residential,False,396.795,"LINESTRING (37.748127 55.6624565, 37.7482138 55.6624864, 37.7484348 55.6625739, 37.7486312 55.6626602, 37.7488108 55.6627599, 37.748929 55.6628645, 37.74914 55.6632152, 37.7493057 55.6634219, 37.7494928 55.6636378, 37.7496594 55.6637998, 37.7498287 55.6639477, 37.7499127 55.664011, 37.7502381 55.6642517, 37.7506351 55.664516, 37.7509418 55.6646737, 37.7510189 55.6647125, 37.7515746 55.6649644, 37.7520505 55.6651541)",Проектируемый проезд № 777,,,,20,,,,,
344239942,3096469119,0,55987493,service,False,15.953,"LINESTRING (37.748127 55.6624565, 37.7479744 55.6625301, 37.7479433 55.6625547)",,,,,20,,,,,
344239942,318892122,0,55987493,service,False,110.905,"LINESTRING (37.748127 55.6624565, 37.7482871 55.662309, 37.7486395 55.6619781, 37.7487265 55.6618386, 37.7487146 55.6617162, 37.7486275 55.6616529, 37.748494 55.6616077)",,,,,20,,,,,
352979865,7827764084,0,84369749,service,True,13.685,"LINESTRING (37.3575752 55.845473, 37.3574097 55.8455537)",,,,,10,,,,,
352979866,4457190413,0,84369749,service,True,9.46,"LINESTRING (37.356585 55.8459588, 37.3564336 55.8459552)",,,,,10,,,,,
352979867,352979868,0,84369749,service,True,71.42,"LINESTRING (37.3545999 55.8459112, 37.3538314 55.8454354)",,,,,10,,,,,
352979868,6147104662,0,84369749,service,True,5.789,"LINESTRING (37.3538314 55.8454354, 37.3538482 55.8453842)",,,,,10,,,,,
352979869,6168920088,0,84369749,service,True,17.353,"LINESTRING (37.3543043 55.8452323, 37.3544962 55.8453452)",,,,,10,,,,,
352979870,6147104666,0,691228325,service,True,8.582,"LINESTRING (37.3549065 55.8455613, 37.3550421 55.845574)",,,,,10,,,,,
352979871,6147104667,0,691228325,service,True,15.619,"LINESTRING (37.3561091 55.8456023, 37.3563588 55.8455935)",,,,,10,,,,,
352979873,352979865,0,691228325,service,True,27.191,"LINESTRING (37.3572835 55.8452914, 37.3575752 55.845473)",,,,,10,,,,,
352984133,352984231,0,721915370,service,False,16.075,"LINESTRING (37.3530203 55.848957, 37.3529006 55.8490036, 37.3528087 55.8490394)",,,,,20,,,,,
