u,v,key,osmid,highway,oneway,length,geometry,name,bridge,width,area,lanes,tunnel,service
5172106994,5124137486,0,527015961,cycleway,True,9.834,"LINESTRING (37.6475981 55.7530447, 37.6476519 55.7531278)",,,2.2,,1,,
5172106996,5172107004,0,500290236,cycleway,True,5.913,"LINESTRING (37.6454622 55.7513381, 37.645392 55.7513025)",,,2.2,,1,,
5172106997,5172107002,0,500290236,cycleway,True,43.939,"LINESTRING (37.6448895 55.7510831, 37.6442248 55.7509558)",,,2.2,,1,,
5172107001,5552749740,0,500290236,cycleway,True,50.645,"LINESTRING (37.6440314 55.7509165, 37.6432699 55.7507623)",,,2.2,,1,,
5172107002,5172107001,0,500290236,cycleway,True,12.868,"LINESTRING (37.6442248 55.7509558, 37.6440314 55.7509165)",,,2.2,,1,,
5172107003,5172106997,0,500290236,cycleway,True,7.346,"LINESTRING (37.6449921 55.7511152, 37.6448895 55.7510831)",,,2.2,,1,,
5172107004,5172107003,0,500290236,cycleway,True,32.558,"LINESTRING (37.645392 55.7513025, 37.6449921 55.7511152)",,,2.2,,1,,
5172107005,5172106996,0,500290236,cycleway,True,5.558,"LINESTRING (37.6455223 55.7513749, 37.6454622 55.7513381)",,,2.2,,1,,
5172107006,5172107005,0,500290236,cycleway,True,9.921,"LINESTRING (37.6456147 55.7514474, 37.6455223 55.7513749)",,,2.2,,1,,
5172107007,5172107006,0,500290236,cycleway,True,91.539,"LINESTRING (37.6461739 55.7522081, 37.6456147 55.7514474)",,,2.2,,1,,
5172107734,5124137469,0,527015961,cycleway,True,96.052,"LINESTRING (37.6485632 55.75623, 37.6478462 55.7569938)",,,2.2,,1,,
5172107738,5124137503,0,500290236,cycleway,True,3.038,"LINESTRING (37.6479024 55.7560506, 37.647922 55.7560256)",,,2.2,,1,,
5172107757,5124137462,0,677332583,cycleway,True,25.351,"LINESTRING (37.6465222 55.7591187, 37.6463936 55.7593349)",,,2.2,,1,,
5172190814,3385619931,0,331484203,cycleway,False,15.087,"LINESTRING (37.7443108 55.6470537, 37.7442689 55.6471873)",,,,,,,
5172190814,3385619930,0,331484203,cycleway,False,152.303,"LINESTRING (37.7443108 55.6470537, 37.7447341 55.645705)",,,,,,,
5186619965,5186619967,0,534939402,cycleway,True,39.292,"LINESTRING (37.6000745 55.7508782, 37.5999948 55.7505277)",,,1,,,,
5186619967,5230215906,0,534939402,cycleway,True,22.941,"LINESTRING (37.5999948 55.7505277, 37.5999477 55.7503231)",,,1,,,,
5186619968,5186619969,0,534939402,cycleway,True,12.531,"LINESTRING (37.5996589 55.7490673, 37.5996298 55.7489558)",,,1,,,,
5186619969,5186619970,0,534939402,cycleway,True,48.408,"LINESTRING (37.5996298 55.7489558, 37.5995463 55.748523)",,,1,,,,
5186619970,5186619971,0,534939402,cycleway,True,59.458,"LINESTRING (37.5995463 55.748523, 37.5994438 55.7479914)",,,1,,,,
5186619971,5230991789,0,534939402,cycleway,True,47.546,"LINESTRING (37.5994438 55.7479914, 37.5993603 55.7475664)",,,1,,,,
5186619972,5186619973,0,534939402,cycleway,True,7.931,"LINESTRING (37.5992605 55.747085, 37.5992452 55.7470142)",,,1,,,,
5186619973,5186619974,0,534939402,cycleway,True,29.563,"LINESTRING (37.5992452 55.7470142, 37.5991837 55.7467506)",,,1,,,,
5186619974,5186619975,0,534939402,cycleway,True,7.502,"LINESTRING (37.5991837 55.7467506, 37.5991731 55.7466834)",,,1,,,,
5186619975,5186619976,0,534939402,cycleway,True,6.201,"LINESTRING (37.5991731 55.7466834, 37.5991844 55.746628)",,,1,,,,
5186619976,5186619977,0,534939402,cycleway,True,9.288,"LINESTRING (37.5991844 55.746628, 37.599224 55.7465475)",,,1,,,,
5186619977,5186619978,0,534939402,cycleway,True,6.619,"LINESTRING (37.599224 55.7465475, 37.5992627 55.7464921)",,,1,,,,
5186619978,5230991751,0,534939402,cycleway,True,33.109,"LINESTRING (37.5992627 55.7464921, 37.5994441 55.7462124)",,,1,,,,
5186619980,5230991721,0,534939402,cycleway,True,2.775,"LINESTRING (37.5999247 55.7454884, 37.5999435 55.7454658)",,,1,,,,
5186619981,5230987918,0,534939402,cycleway,True,3.129,"LINESTRING (37.5999888 55.7454158, 37.6000149 55.7453918)",,,1,,,,
5186619982,5186619983,0,534939402,cycleway,True,7.392,"LINESTRING (37.6000387 55.7453698, 37.6001151 55.7453191)",,,1,,,,
5186619983,5186619984,0,534939402,cycleway,True,18.806,"LINESTRING (37.6001151 55.7453191, 37.6003324 55.7452023)",,,1,,,,
5186619984,5186619985,0,534939402,cycleway,True,9.26,"LINESTRING (37.6003324 55.7452023, 37.6004411 55.7451458)",,,1,,,,
5186619985,5186619986,0,534939402,cycleway,True,13.686,"LINESTRING (37.6004411 55.7451458, 37.6005989 55.7450606)",,,1,,,,
5186619986,5186619987,0,534939402,cycleway,True,23.348,"LINESTRING (37.6005989 55.7450606, 37.6008816 55.7449236)",,,1,,,,
5186619987,5186619988,0,534939402,cycleway,True,39.116,"LINESTRING (37.6008816 55.7449236, 37.601334 55.7446809)",,,1,,,,
5186619988,5230987916,0,534939402,cycleway,True,2.778,"LINESTRING (37.601334 55.7446809, 37.6013624 55.7446617)",,,1,,,,
5186619989,5186619990,0,534939403,cycleway,False,5.9,"LINESTRING (37.601497 55.7447414, 37.6014325 55.7447027)",,,,,,,
5186619989,6821156849,0,534939403,cycleway,False,4.066,"LINESTRING (37.601497 55.7447414, 37.6015408 55.7447684)",,,,,,,
5186619990,5779796486,0,534939403,cycleway,False,3.771,"LINESTRING (37.6014325 55.7447027, 37.6013914 55.7446779)",,,,,,,
5186619990,5186619989,0,534939403,cycleway,False,5.9,"LINESTRING (37.6014325 55.7447027, 37.601497 55.7447414)",,,,,,,
5186619993,5186619994,0,534939403,cycleway,False,2.325,"LINESTRING (37.6013662 55.7446365, 37.6013566 55.7446163)",,,,,,,
5186619993,5230987916,0,534939403,cycleway,False,2.812,"LINESTRING (37.6013662 55.7446365, 37.6013624 55.7446617)",,,,,,,
5186619994,6732514799,0,534939403,cycleway,False,4.541,"LINESTRING (37.6013566 55.7446163, 37.6014075 55.7445872)",,,,,,,
5186619994,5186619993,0,534939403,cycleway,False,2.325,"LINESTRING (37.6013566 55.7446163, 37.6013662 55.7446365)",,,,,,,
5186619996,5256811428,0,534939403,cycleway,False,18.368,"LINESTRING (37.6016167 55.7444697, 37.6018383 55.7443614)",,,,,,,
5186619996,6732514825,0,534939403,cycleway,False,8.227,"LINESTRING (37.6016167 55.7444697, 37.6015225 55.7445213)",,,,,,,
5186619999,6736228340,0,534939403,cycleway,False,14.462,"LINESTRING (37.6018791 55.7443403, 37.602064 55.7442623)",,,,,,,
5186619999,5256811428,0,534939403,cycleway,False,3.468,"LINESTRING (37.6018791 55.7443403, 37.6018383 55.7443614)",,,,,,,
5186619999,6732514821,0,711995724,cycleway,False,6.995,"LINESTRING (37.6018791 55.7443403, 37.6019559 55.744386)",,,,,,,
5186620002,6732521530,0,534939403,cycleway,False,1.332,"LINESTRING (37.6021239 55.744237, 37.602142 55.7442433)",,,,,,,
5186620002,6736228340,0,534939403,cycleway,False,4.687,"LINESTRING (37.6021239 55.744237, 37.602064 55.7442623)",,,,,,,
5186620003,5186620158,0,534939403,cycleway,False,4.338,"LINESTRING (37.6021931 55.7442522, 37.6022624 55.7442528)",,,,,,,
5186620003,6732521530,0,534939403,cycleway,False,3.348,"LINESTRING (37.6021931 55.7442522, 37.602142 55.7442433)",,,,,,,
5186620007,5186620008,0,534939403,cycleway,False,24.832,"LINESTRING (37.6024624 55.7444074, 37.6027266 55.744574)",,,,,,,
5186620007,6732521531,0,534939403,cycleway,False,8.663,"LINESTRING (37.6024624 55.7444074, 37.6023752 55.7443469)",,,,,,,
5186620008,5186620009,0,534939403,cycleway,False,6.22,"LINESTRING (37.6027266 55.744574, 37.6028076 55.7446064)",,,,,,,
5186620008,5186620007,0,534939403,cycleway,False,24.832,"LINESTRING (37.6027266 55.744574, 37.6024624 55.7444074)",,,,,,,
5186620009,6694611855,0,534939403,cycleway,False,5.801,"LINESTRING (37.6028076 55.7446064, 37.6028838 55.7446361)",,,,,,,
5186620009,5186620008,0,534939403,cycleway,False,6.22,"LINESTRING (37.6028076 55.7446064, 37.6027266 55.744574)",,,,,,,
5186620015,5186620016,0,534939403,cycleway,False,5.35,"LINESTRING (37.6029155 55.7446578, 37.602868 55.7446978)",,,,,,,
5186620015,6732521505,0,534939403,cycleway,False,1.543,"LINESTRING (37.6029155 55.7446578, 37.6029064 55.7446449)",,,,,,,
5186620016,6732514796,0,534939403,cycleway,False,9.546,"LINESTRING (37.602868 55.7446978, 37.6027828 55.744769)",,,,,,,
5186620016,5186620015,0,534939403,cycleway,False,5.35,"LINESTRING (37.602868 55.7446978, 37.6029155 55.7446578)",,,,,,,
5186620019,5186620121,0,534939403,cycleway,False,6.783,"LINESTRING (37.6027216 55.7448201, 37.6026627 55.7448713)",,,,,,,
5186620019,6732514796,0,534939403,cycleway,False,6.853,"LINESTRING (37.6027216 55.7448201, 37.6027828 55.744769)",,,,,,,
5186620121,5186620122,0,534939403,cycleway,False,2.342,"LINESTRING (37.6026627 55.7448713, 37.6026255 55.7448736)",,,,,,,
5186620121,5186620019,0,534939403,cycleway,False,6.783,"LINESTRING (37.6026627 55.7448713, 37.6027216 55.7448201)",,,,,,,
5186620122,5186620123,0,534939403,cycleway,False,2.3,"LINESTRING (37.6026255 55.7448736, 37.6025898 55.7448785)",,,,,,,
5186620122,5186620121,0,534939403,cycleway,False,2.342,"LINESTRING (37.6026255 55.7448736, 37.6026627 55.7448713)",,,,,,,
5186620123,6694611845,0,534939403,cycleway,False,2.188,"LINESTRING (37.6025898 55.7448785, 37.6025565 55.7448845)",,,,,,,
5186620123,5186620122,0,534939403,cycleway,False,2.3,"LINESTRING (37.6025898 55.7448785, 37.6026255 55.7448736)",,,,,,,
5186620124,5186620125,0,534939403,cycleway,False,2.482,"LINESTRING (37.6025243 55.7448915, 37.6024898 55.7449025)",,,,,,,
5186620124,6694611845,0,534939403,cycleway,False,2.16,"LINESTRING (37.6025243 55.7448915, 37.6025565 55.7448845)",,,,,,,
5186620125,5186620128,0,534939403,cycleway,False,2.212,"LINESTRING (37.6024898 55.7449025, 37.6024623 55.744915)",,,,,,,
5186620125,5186620124,0,534939403,cycleway,False,2.482,"LINESTRING (37.6024898 55.7449025, 37.6025243 55.7448915)",,,,,,,
5186620127,6694611854,0,534939403,cycleway,False,30.197,"LINESTRING (37.6023353 55.7448484, 37.601908 55.7447223)",,,,,,,
5186620127,1722909769,0,534939403,cycleway,False,6.153,"LINESTRING (37.6023353 55.7448484, 37.6024071 55.7448862)",,,,,,,
5186620128,1722909769,0,534939403,cycleway,False,4.711,"LINESTRING (37.6024623 55.744915, 37.6024071 55.7448862)",,,,,,,
5186620128,5186620125,0,534939403,cycleway,False,2.212,"LINESTRING (37.6024623 55.744915, 37.6024898 55.7449025)",,,,,,,
5186620128,5256811422,0,534939404,cycleway,True,3.322,"LINESTRING (37.6024623 55.744915, 37.6024232 55.7449352)",,,1,,,,
5186620129,5186620130,0,534939404,cycleway,True,4.405,"LINESTRING (37.6020617 55.7451125, 37.6020034 55.7451347)",,,1,,,,
5186620130,5186620131,0,534939404,cycleway,True,14.835,"LINESTRING (37.6020034 55.7451347, 37.6018251 55.7452226)",,,1,,,,
5186620131,5186620132,0,534939404,cycleway,True,34.723,"LINESTRING (37.6018251 55.7452226, 37.6013836 55.7454117)",,,1,,,,
5186620132,5186620133,0,534939404,cycleway,True,13.741,"LINESTRING (37.6013836 55.7454117, 37.6012039 55.7454827)",,,1,,,,
5186620133,5186620134,0,534939404,cycleway,True,12.027,"LINESTRING (37.6012039 55.7454827, 37.6010486 55.7455464)",,,1,,,,
5186620134,5186620135,0,534939404,cycleway,True,7.723,"LINESTRING (37.6010486 55.7455464, 37.6009563 55.7455925)",,,1,,,,
5186620135,5186620136,0,534939404,cycleway,True,7.802,"LINESTRING (37.6009563 55.7455925, 37.6008611 55.7456378)",,,1,,,,
5186620136,5186620137,0,534939404,cycleway,True,5.413,"LINESTRING (37.6008611 55.7456378, 37.600801 55.7456728)",,,1,,,,
5186620137,5186620138,0,534939404,cycleway,True,5.113,"LINESTRING (37.600801 55.7456728, 37.6007443 55.7457059)",,,1,,,,
5186620138,5186620139,0,534939404,cycleway,True,3.875,"LINESTRING (37.6007443 55.7457059, 37.600715 55.7457366)",,,1,,,,
5186620139,5186620140,0,534939404,cycleway,True,6.048,"LINESTRING (37.600715 55.7457366, 37.6006709 55.745785)",,,1,,,,
5186620140,5186620141,0,534939404,cycleway,True,21.789,"LINESTRING (37.6006709 55.745785, 37.6005483 55.7459684)",,,1,,,,
5186620141,5186620142,0,534939404,cycleway,True,32.963,"LINESTRING (37.6005483 55.7459684, 37.6003743 55.7462482)",,,1,,,,
5186620142,5186620143,0,534939404,cycleway,True,22.636,"LINESTRING (37.6003743 55.7462482, 37.6002511 55.7464396)",,,1,,,,
5186620143,5186620144,0,534939404,cycleway,True,21.002,"LINESTRING (37.6002511 55.7464396, 37.6001399 55.7466178)",,,1,,,,
5186620144,5186620145,0,534939404,cycleway,True,7.239,"LINESTRING (37.6001399 55.7466178, 37.6001169 55.7466816)",,,1,,,,
5186620145,5186620146,0,534939404,cycleway,True,7.672,"LINESTRING (37.6001169 55.7466816, 37.6001022 55.7467501)",,,1,,,,
5186620146,5186620147,0,534939404,cycleway,True,5.02,"LINESTRING (37.6001022 55.7467501, 37.6001106 55.746795)",,,1,,,,
5186620147,5186620148,0,534939404,cycleway,True,24.449,"LINESTRING (37.6001106 55.746795, 37.6001492 55.7470138)",,,1,,,,
5186620148,5186620149,0,534939404,cycleway,True,28.347,"LINESTRING (37.6001492 55.7470138, 37.6001987 55.7472672)",,,1,,,,
5186620149,5186620150,0,534939404,cycleway,True,36.63,"LINESTRING (37.6001987 55.7472672, 37.6002635 55.7475946)",,,1,,,,
5186620150,5186620151,0,534939404,cycleway,True,79.454,"LINESTRING (37.6002635 55.7475946, 37.600408 55.7483045)",,,1,,,,
5186620151,5186620152,0,534939404,cycleway,True,15.848,"LINESTRING (37.600408 55.7483045, 37.6004397 55.7484459)",,,1,,,,
5186620152,5186620153,0,534939404,cycleway,True,43.492,"LINESTRING (37.6004397 55.7484459, 37.6005202 55.7488344)",,,1,,,,
5186620153,5186620154,0,534939404,cycleway,True,6.222,"LINESTRING (37.6005202 55.7488344, 37.6005297 55.7488901)",,,1,,,,
5186620154,5186620155,0,534939404,cycleway,True,70.338,"LINESTRING (37.6005297 55.7488901, 37.600673 55.7495175)",,,1,,,,
5186620155,5186620156,0,534939404,cycleway,True,78.8,"LINESTRING (37.600673 55.7495175, 37.6008346 55.7502203)",,,1,,,,
5186620156,5186620157,0,534939404,cycleway,True,28.254,"LINESTRING (37.6008346 55.7502203, 37.6008911 55.7504724)",,,1,,,,
5186620157,1722931960,0,534939404,cycleway,True,50.977,"LINESTRING (37.6008911 55.7504724, 37.6009752 55.7509284)",,,1,,,,
5186620158,6736219245,0,534939403,cycleway,False,5.834,"LINESTRING (37.6022624 55.7442528, 37.6023145 55.7442963)",,,,,,,
5186620158,5186620003,0,534939403,cycleway,False,4.338,"LINESTRING (37.6022624 55.7442528, 37.6021931 55.7442522)",,,,,,,
5186620158,5201048559,0,719448058,cycleway,True,4.404,"LINESTRING (37.6022624 55.7442528, 37.6023225 55.7442322)",,,1,,,,
5186620159,6736228289,0,719448058,cycleway,True,48.159,"LINESTRING (37.6029039 55.7440134, 37.6035414 55.7437709)",,,1,,,,
5186620160,5186620161,0,719448058,cycleway,True,47.573,"LINESTRING (37.6042207 55.7435187, 37.6048578 55.7432854)",,,1,,,,
5186620161,5186620162,0,719448058,cycleway,True,12.859,"LINESTRING (37.6048578 55.7432854, 37.605026 55.743219)",,,1,,,,
5186620162,5186620163,0,719448058,cycleway,True,54.123,"LINESTRING (37.605026 55.743219, 37.6057562 55.7429583)",,,1,,,,
5186620163,5186620164,0,719448058,cycleway,True,11.124,"LINESTRING (37.6057562 55.7429583, 37.6058954 55.7428961)",,,1,,,,
5186620164,5186620165,0,719448058,cycleway,True,44.603,"LINESTRING (37.6058954 55.7428961, 37.6064781 55.7426652)",,,1,,,,
5186620165,5186620166,0,719448058,cycleway,True,10.347,"LINESTRING (37.6064781 55.7426652, 37.6066306 55.7426293)",,,1,,,,
5186620166,6753993941,0,719448058,cycleway,True,5.071,"LINESTRING (37.6066306 55.7426293, 37.6067102 55.7426208)",,,1,,,,
5186620167,5186620168,0,534939405,cycleway,True,5.295,"LINESTRING (37.6067098 55.7427575, 37.6066261 55.7427506)",,,1,,,,
5186620168,5186620169,0,534939405,cycleway,True,4.199,"LINESTRING (37.6066261 55.7427506, 37.6065595 55.7427551)",,,1,,,,
5186620169,5186620170,0,534939405,cycleway,True,4.492,"LINESTRING (37.6065595 55.7427551, 37.6064933 55.7427707)",,,1,,,,
5186620170,6754006895,0,534939405,cycleway,True,24.667,"LINESTRING (37.6064933 55.7427707, 37.6061727 55.7428997)",,,1,,,,
5186620173,5186620175,0,534939405,cycleway,True,27.589,"LINESTRING (37.6052962 55.7432307, 37.604935 55.7433729)",,,1,,,,
5186620175,5186620176,0,534939405,cycleway,True,28.669,"LINESTRING (37.604935 55.7433729, 37.604557 55.7435185)",,,1,,,,
5186620176,5186620177,0,534939405,cycleway,True,12.563,"LINESTRING (37.604557 55.7435185, 37.6043978 55.7435873)",,,1,,,,
5186620177,5186620178,0,534939405,cycleway,True,7.256,"LINESTRING (37.6043978 55.7435873, 37.6043147 55.7436328)",,,1,,,,
5186620178,5186620179,0,534939405,cycleway,True,12.04,"LINESTRING (37.6043147 55.7436328, 37.6041843 55.7437124)",,,1,,,,
5186620179,6753993947,0,534939405,cycleway,True,10.413,"LINESTRING (37.6041843 55.7437124, 37.6040738 55.7437824)",,,1,,,,
5186620180,5186620181,0,534939405,cycleway,True,83.458,"LINESTRING (37.6038142 55.7439599, 37.6029835 55.744547)",,,1,,,,
5186620181,5186620182,0,534939405,cycleway,True,7.17,"LINESTRING (37.6029835 55.744547, 37.6029246 55.7446023)",,,1,,,,
5186620182,6694611855,0,534939405,cycleway,True,4.544,"LINESTRING (37.6029246 55.7446023, 37.6028838 55.7446361)",,,1,,,,
5186620188,7331203280,0,523321249,cycleway,False,50.557,"LINESTRING (37.6135144 55.74464, 37.6131327 55.7450407)",,,1,,,,
5186620188,5186620189,0,523321249,cycleway,False,2.002,"LINESTRING (37.6135144 55.74464, 37.6135147 55.744622)",,,1,,,,
5186620189,5186620188,0,523321249,cycleway,False,2.002,"LINESTRING (37.6135147 55.744622, 37.6135144 55.74464)",,,1,,,,
5186620189,5186620190,0,523321249,cycleway,False,6.557,"LINESTRING (37.6135147 55.744622, 37.6134245 55.744592)",,,1,,,,
5186620190,5186620189,0,523321249,cycleway,False,6.557,"LINESTRING (37.6134245 55.744592, 37.6135147 55.744622)",,,1,,,,
5186620190,5186620191,0,523321249,cycleway,False,7.234,"LINESTRING (37.6134245 55.744592, 37.6133263 55.7445577)",,,1,,,,
5186620191,5186620190,0,523321249,cycleway,False,7.234,"LINESTRING (37.6133263 55.7445577, 37.6134245 55.744592)",,,1,,,,
5186620191,7331205193,0,523321249,cycleway,False,4.493,"LINESTRING (37.6133263 55.7445577, 37.6132653 55.7445364)",,,1,,,,
5186620192,7331205193,0,523321249,cycleway,False,0.711,"LINESTRING (37.6132558 55.7445329, 37.6132653 55.7445364)",,,1,,,,
5186620192,5186620193,0,523321249,cycleway,False,2.399,"LINESTRING (37.6132558 55.7445329, 37.6132746 55.7445141)",,,1,,,,
5186620193,5186620192,0,523321249,cycleway,False,2.399,"LINESTRING (37.6132746 55.7445141, 37.6132558 55.7445329)",,,1,,,,
5186620193,5186620194,0,523321249,cycleway,False,32.552,"LINESTRING (37.6132746 55.7445141, 37.6135341 55.7442604)",,,1,,,,
5186620194,5186620193,0,523321249,cycleway,False,32.552,"LINESTRING (37.6135341 55.7442604, 37.6132746 55.7445141)",,,1,,,,
5186620194,5186620195,0,523321249,cycleway,False,81.42,"LINESTRING (37.6135341 55.7442604, 37.6141846 55.7436263)",,,1,,,,
5186620195,5186620194,0,523321249,cycleway,False,81.42,"LINESTRING (37.6141846 55.7436263, 37.6135341 55.7442604)",,,1,,,,
5186620195,5186620196,0,523321249,cycleway,False,10.981,"LINESTRING (37.6141846 55.7436263, 37.614273 55.743541)",,,1,,,,
5186620196,5186620195,0,523321249,cycleway,False,10.981,"LINESTRING (37.614273 55.743541, 37.6141846 55.7436263)",,,1,,,,
5186620196,5186620197,0,523321249,cycleway,False,12.028,"LINESTRING (37.614273 55.743541, 37.6143532 55.7434427)",,,1,,,,
5186620197,5186620196,0,523321249,cycleway,False,12.028,"LINESTRING (37.6143532 55.7434427, 37.614273 55.743541)",,,1,,,,
5186620197,5186620198,0,523321249,cycleway,False,34.641,"LINESTRING (37.6143532 55.7434427, 37.6145962 55.7431628)",,,1,,,,
5186620198,5186620197,0,523321249,cycleway,False,34.641,"LINESTRING (37.6145962 55.7431628, 37.6143532 55.7434427)",,,1,,,,
5186620198,5186620199,0,523321249,cycleway,False,2.424,"LINESTRING (37.6145962 55.7431628, 37.6146036 55.7431414)",,,1,,,,
5186620199,5186620198,0,523321249,cycleway,False,2.424,"LINESTRING (37.6146036 55.7431414, 37.6145962 55.7431628)",,,1,,,,
5186620199,5186620200,0,523321249,cycleway,False,3.604,"LINESTRING (37.6146036 55.7431414, 37.6146138 55.7431095)",,,1,,,,
5186620200,5186620199,0,523321249,cycleway,False,3.604,"LINESTRING (37.6146138 55.7431095, 37.6146036 55.7431414)",,,1,,,,
5186620200,5186620201,0,523321249,cycleway,False,1.17,"LINESTRING (37.6146138 55.7431095, 37.614615 55.743099)",,,1,,,,
5186620201,5186620200,0,523321249,cycleway,False,1.17,"LINESTRING (37.614615 55.743099, 37.6146138 55.7431095)",,,1,,,,
5186620201,5186620202,0,523321249,cycleway,False,4.117,"LINESTRING (37.614615 55.743099, 37.6146679 55.743077)",,,1,,,,
5186620202,5186620201,0,523321249,cycleway,False,4.117,"LINESTRING (37.6146679 55.743077, 37.614615 55.743099)",,,1,,,,
5186620202,5186620203,0,523321249,cycleway,False,8.723,"LINESTRING (37.6146679 55.743077, 37.6147848 55.7430343)",,,1,,,,
5186620203,5186620202,0,523321249,cycleway,False,8.723,"LINESTRING (37.6147848 55.7430343, 37.6146679 55.743077)",,,1,,,,
5186620203,5186620204,0,523321249,cycleway,False,5.171,"LINESTRING (37.6147848 55.7430343, 37.6148569 55.7430116)",,,1,,,,
