u,v,key,osmid,oneway,highway,maxspeed,length,geometry,lanes,name,access,service,width,tunnel,junction,area,bridge
7667734657,7667734656,0,821228085,False,residential,20,12.458,"LINESTRING (37.3570368 55.8547749, 37.3568874 55.8548492)",2,Пятницкое шоссе (дублёр),,,,,,,
7670957482,1124914726,0,821508426,False,service,5,25.836,"LINESTRING (37.5466579 55.8271068, 37.5469393 55.8269365)",,,private,,,,,,
7680657028,594806693,0,822595825,False,secondary,20,7.006,"LINESTRING (37.6186806 55.7087549, 37.6187024 55.7088167)",3,Малая Тульская улица,,,,,,,
7680657029,594806696,0,822595825,False,secondary,20,15.345,"LINESTRING (37.618789 55.7090492, 37.6187382 55.7089142)",3,Малая Тульская улица,,,,,,,
7695782700,2103963300,0,200403104,False,service,5,6.448,"LINESTRING (37.5175283 55.7446478, 37.5176174 55.7446769)",,,permissive,,,,,,
7695782700,2103963294,0,200403104,False,service,5,0.982,"LINESTRING (37.5175283 55.7446478, 37.5175147 55.7446434)",,,permissive,,,,,,
7704709769,7704709770,0,825141461,False,service,5,42.007,"LINESTRING (37.6934988 55.7423831, 37.6938633 55.7420659)",,,private,,,,,,
7704709770,7704709769,0,825141461,False,service,5,42.007,"LINESTRING (37.6938633 55.7420659, 37.6934988 55.7423831)",,,private,,,,,,
7704709770,7704709771,0,825141461,False,service,5,16.485,"LINESTRING (37.6938633 55.7420659, 37.6941208 55.7420348)",,,private,,,,,,
7704709771,7704709770,0,825141461,False,service,5,16.485,"LINESTRING (37.6941208 55.7420348, 37.6938633 55.7420659)",,,private,,,,,,
7704709771,7704709772,0,825141461,False,service,5,34.577,"LINESTRING (37.6941208 55.7420348, 37.6944208 55.7417737)",,,private,,,,,,
7704709772,7704709771,0,825141461,False,service,5,34.577,"LINESTRING (37.6944208 55.7417737, 37.6941208 55.7420348)",,,private,,,,,,
7704709772,7704709778,0,825141462,False,service,5,22.046,"LINESTRING (37.6944208 55.7417737, 37.6947165 55.7418814)",,,private,,,,,,
7704709772,7704709779,0,825141462,False,service,5,15.356,"LINESTRING (37.6944208 55.7417737, 37.6942148 55.7416987)",,,private,,,,,,
7704709773,443237708,0,825141464,False,service,5,13.565,"LINESTRING (37.6959483 55.7400516, 37.6959677 55.7401731)",,Рабочая улица,private,,,,,,
7704709773,7704744094,0,825141464,False,service,5,8.536,"LINESTRING (37.6959483 55.7400516, 37.695873 55.7399876)",,Рабочая улица,private,,,,,,
7704709774,443237708,0,825141462,False,service,5,32.555,"LINESTRING (37.6962723 55.7404104, 37.6959677 55.7401731)",,,private,,,,,,
7704709774,7704709775,0,825141462,False,service,5,14.181,"LINESTRING (37.6962723 55.7404104, 37.6962966 55.7405372)",,,private,,,,,,
7704709775,7704709774,0,825141462,False,service,5,14.181,"LINESTRING (37.6962966 55.7405372, 37.6962723 55.7404104)",,,private,,,,,,
7704709775,7704709776,0,825141462,False,service,5,18.537,"LINESTRING (37.6962966 55.7405372, 37.696179 55.7406902)",,,private,,,,,,
7704709776,7704709775,0,825141462,False,service,5,18.537,"LINESTRING (37.696179 55.7406902, 37.6962966 55.7405372)",,,private,,,,,,
7704709776,7704709777,0,825141462,False,service,5,141.243,"LINESTRING (37.696179 55.7406902, 37.6949536 55.7417568)",,,private,,,,,,
7704709777,7704709776,0,825141462,False,service,5,141.243,"LINESTRING (37.6949536 55.7417568, 37.696179 55.7406902)",,,private,,,,,,
7704709777,7704709778,0,825141462,False,service,5,20.303,"LINESTRING (37.6949536 55.7417568, 37.6947165 55.7418814)",,,private,,,,,,
7704709778,7704709777,0,825141462,False,service,5,20.303,"LINESTRING (37.6947165 55.7418814, 37.6949536 55.7417568)",,,private,,,,,,
7704709778,7704709772,0,825141462,False,service,5,22.046,"LINESTRING (37.6947165 55.7418814, 37.6944208 55.7417737)",,,private,,,,,,
7704709779,7704709772,0,825141462,False,service,5,15.356,"LINESTRING (37.6942148 55.7416987, 37.6944208 55.7417737)",,,private,,,,,,
7704709779,443237708,0,825141462,False,service,5,202.032,"LINESTRING (37.6942148 55.7416987, 37.6959677 55.7401731)",,,private,,,,,,
7704709782,7704744085,0,825141471,False,service,5,25.57,"LINESTRING (37.6954027 55.7399045, 37.6951798 55.7400972)",,,private,,,,,,
7704709783,7704709784,0,825141471,False,service,5,141.079,"LINESTRING (37.6936011 55.7415151, 37.6948307 55.7404518)",,,private,,,,,,
7704709784,7704709783,0,825141471,False,service,5,141.079,"LINESTRING (37.6948307 55.7404518, 37.6936011 55.7415151)",,,private,,,,,,
7704709784,7704744085,0,825141471,False,service,5,45.08,"LINESTRING (37.6948307 55.7404518, 37.6951798 55.7400972)",,,private,,,,,,
7704744085,7704709784,0,825141471,False,service,5,45.08,"LINESTRING (37.6951798 55.7400972, 37.6948307 55.7404518)",,,private,,,,,,
7704744085,7704709782,0,825141471,False,service,5,25.57,"LINESTRING (37.6951798 55.7400972, 37.6954027 55.7399045)",,,private,,,,,,
7704744094,7704709773,0,825141464,False,service,5,8.536,"LINESTRING (37.695873 55.7399876, 37.6959483 55.7400516)",,Рабочая улица,private,,,,,,
7705063348,1232516116,0,190098552,False,unclassified,20,6.799,"LINESTRING (37.7414011 55.790399, 37.7412927 55.7903941)",2,Лечебная улица,,,,,,,
7705063348,1237624706,0,190098552,False,unclassified,20,9.685,"LINESTRING (37.7414011 55.790399, 37.7415555 55.7904061)",2,Лечебная улица,,,,,,,
7708030144,7708030145,0,825502874,False,service,5,58.607,"LINESTRING (37.6938933 55.7406534, 37.6944834 55.7402442)",,,private,,,,,,
7708030145,7708030146,0,825502874,False,service,5,50.673,"LINESTRING (37.6944834 55.7402442, 37.6948514 55.7398383)",,,private,,,,,,
7708030145,7708030144,0,825502874,False,service,5,58.607,"LINESTRING (37.6944834 55.7402442, 37.6938933 55.7406534)",,,private,,,,,,
7708030146,7708030156,0,825502874,False,service,5,15.017,"LINESTRING (37.6948514 55.7398383, 37.6950219 55.7397433)",,,private,,,,,,
7708030146,7708030145,0,825502874,False,service,5,50.673,"LINESTRING (37.6948514 55.7398383, 37.6944834 55.7402442)",,,private,,,,,,
7708030150,7708030151,0,825502877,False,service,10,130.095,"LINESTRING (37.6930275 55.7403791, 37.6942152 55.739419)",,,private,,,,,,
7708030151,7708030150,0,825502877,False,service,10,130.095,"LINESTRING (37.6942152 55.739419, 37.6930275 55.7403791)",,,private,,,,,,
7708030151,7708030152,0,825502877,False,service,10,27.695,"LINESTRING (37.6942152 55.739419, 37.6946484 55.7393684)",,,private,,,,,,
7708030152,7708030151,0,825502877,False,service,10,27.695,"LINESTRING (37.6946484 55.7393684, 37.6942152 55.739419)",,,private,,,,,,
7708030152,7708030157,0,825502877,False,service,10,18.248,"LINESTRING (37.6946484 55.7393684, 37.6949399 55.7393696)",,,private,,,,,,
7708030156,7708030146,0,825502874,False,service,5,15.017,"LINESTRING (37.6950219 55.7397433, 37.6948514 55.7398383)",,,private,,,,,,
7708030157,7708030152,0,825502877,False,service,10,18.248,"LINESTRING (37.6949399 55.7393696, 37.6946484 55.7393684)",,,private,,,,,,
7710456495,7710456496,0,825805904,False,service,20,24.053,"LINESTRING (37.6973445 55.5857241, 37.6976256 55.5858709)",,,,,,,,,
7710456496,7710456495,0,825805904,False,service,20,24.053,"LINESTRING (37.6976256 55.5858709, 37.6973445 55.5857241)",,,,,,,,,
7714188014,7714188015,0,30639916,False,unclassified,20,33.829,"LINESTRING (37.6234994 55.7561957, 37.6238719 55.7559752)",2,Богоявленский переулок,,,,,,,
7714188014,7011710241,0,30639916,False,unclassified,20,13.823,"LINESTRING (37.6234994 55.7561957, 37.6233472 55.7562858)",2,Богоявленский переулок,,,,,,,
7714188015,983730818,0,30639916,False,unclassified,20,3.743,"LINESTRING (37.6238719 55.7559752, 37.6239131 55.7559508)",2,Богоявленский переулок,,,,,,,
7714188015,7714188014,0,30639916,False,unclassified,20,33.829,"LINESTRING (37.6238719 55.7559752, 37.6234994 55.7561957)",2,Богоявленский переулок,,,,,,,
7729125888,7729125889,0,827921377,False,service,20,73.066,"LINESTRING (37.7404397 55.6575908, 37.740692 55.6569493)",,,,,,,,,
7729125888,2682123802,0,827921379,False,service,20,40.315,"LINESTRING (37.7404397 55.6575908, 37.7398162 55.6575029)",,,,,,,,,
7729125889,7729125888,0,827921377,False,service,20,73.066,"LINESTRING (37.740692 55.6569493, 37.7404397 55.6575908)",,,,,,,,,
7729125889,2682123799,0,827921378,True,service,20,11.756,"LINESTRING (37.740692 55.6569493, 37.7408753 55.6569713)",,,,,,,,,
7729125889,2682123797,0,827921379,False,service,20,39.608,"LINESTRING (37.740692 55.6569493, 37.7400776 55.6568672)",,,,,,,,,
7733462554,4730403806,0,42620470,False,service,20,32.756,"LINESTRING (37.6957186 55.858421, 37.6960492 55.8581922)",,Проектируемый проезд № 5061,,,,,,,
7733462554,4730403805,0,42620470,False,service,20,8.956,"LINESTRING (37.6957186 55.858421, 37.6956283 55.8584836)",,Проектируемый проезд № 5061,,,,,,,
7733462555,2185047408,0,682747813,False,service,20,58.371,"LINESTRING (37.6971254 55.8573043, 37.6964392 55.8569476)",,,,,,,,,
7733462555,6394488546,0,682747813,False,service,20,7.107,"LINESTRING (37.6971254 55.8573043, 37.6972135 55.8573448)",,,,,,,,,
7745268457,4610202192,0,466150900,False,service,5,20.566,"LINESTRING (37.6613125 55.7736992, 37.6613476 55.7735153)",,,,,,,,,
7745268457,4610202191,0,466150900,False,service,5,17.809,"LINESTRING (37.6613125 55.7736992, 37.6612289 55.7738523)",,,,,,,,,
7750334283,1124914681,0,592390867,False,service,5,21.553,"LINESTRING (37.5408374 55.8261032, 37.5405198 55.8260274)",,,permissive,,,,,,
7750334283,1124914555,0,592390867,False,service,5,158.001,"LINESTRING (37.5408374 55.8261032, 37.5431657 55.8266588)",,,permissive,,,,,,
7750359396,1124914681,0,830314977,False,service,5,57.083,"LINESTRING (37.540192 55.8265066, 37.5405198 55.8260274)",,,private,,,,,,
7750359398,5653958970,0,97098319,False,service,5,106.89,"LINESTRING (37.5428619 55.8270763, 37.5422406 55.827972)",,,private,,,,,,
7750359398,1124914555,0,830314972,False,service,5,50.152,"LINESTRING (37.5428619 55.8270763, 37.5431657 55.8266588)",,,permissive,,,,,,
7750359445,1124914555,0,592390867,False,service,5,40.004,"LINESTRING (37.5437542 55.8268008, 37.5431657 55.8266588)",,,permissive,,,,,,
7750359445,1124914819,0,592390867,False,service,5,29.999,"LINESTRING (37.5437542 55.8268008, 37.5441955 55.8269073)",,,permissive,,,,,,
7767756144,2348527200,0,226004569,False,secondary,20,8.497,"LINESTRING (37.6957902 55.8009631, 37.6956665 55.8009314)",2,улица Олений Вал,,,,,,,
7767756144,2276617390,0,226004569,False,secondary,20,14.68,"LINESTRING (37.6957902 55.8009631, 37.6960039 55.8010179)",2,улица Олений Вал,,,,,,,
7770806059,5912558256,0,48592414,False,service,5,29.049,"LINESTRING (37.5811177 55.805016, 37.5815711 55.8050736)",1,,,alley,,,,,
7770806059,7770806067,0,48592414,False,service,5,10.494,"LINESTRING (37.5811177 55.805016, 37.5809539 55.8049952)",1,,,alley,,,,,
7770806067,7770806059,0,48592414,False,service,5,10.494,"LINESTRING (37.5809539 55.8049952, 37.5811177 55.805016)",1,,,alley,,,,,
7770806067,617188931,0,48592414,False,service,5,11.222,"LINESTRING (37.5809539 55.8049952, 37.5807788 55.8049728)",1,,,alley,,,,,
7770809089,2961898522,0,292655784,True,service,5,31.076,"LINESTRING (37.581832 55.8044924, 37.5819334 55.8042188)",1,,,drive-through,,,,,
7770913660,7556642178,0,30685520,True,residential,30,8.592,"LINESTRING (37.6544112 55.786323, 37.654437 55.7863989)",2,6-й Красносельский переулок,,,,,,,
7770913687,1234398780,0,241262708,False,residential,30,0.491,"LINESTRING (37.6548075 55.7869846, 37.6548 55.7869859)",2,Малая Красносельская улица,,,,,,,
7770913687,1264725993,0,241262708,False,residential,30,7.196,"LINESTRING (37.6548075 55.7869846, 37.6549158 55.7869627)",2,Малая Красносельская улица,,,,,,,
7788352438,7788352439,0,834330384,False,service,5,157.43,"LINESTRING (37.6346816 55.6529845, 37.6362111 55.6518621)",,,,,,,,,
7788352439,7788352438,0,834330384,False,service,5,157.43,"LINESTRING (37.6362111 55.6518621, 37.6346816 55.6529845)",,,,,,,,,
7792562351,7580051354,0,834802721,False,service,20,194.145,"LINESTRING (37.9515722 55.7032689, 37.9487721 55.7040166)",,,,,,,,,
7798343054,7798343065,0,835481684,False,service,10,3.86,"LINESTRING (37.6055826 55.8146504, 37.6055373 55.8146268)",,,private,,,,,,
7798343054,7798343066,0,835481684,False,service,10,28.647,"LINESTRING (37.6055826 55.8146504, 37.6059186 55.8148257)",,,private,,,,,,
7798343055,7798343061,0,835481684,False,service,10,25.772,"LINESTRING (37.6047658 55.8151468, 37.6050425 55.8149749)",,,private,,,,,,
7798343056,7798343069,0,835481684,False,service,10,8.702,"LINESTRING (37.6055781 55.8152746, 37.6054748 55.8152221)",,,private,,,,,,
7798343057,7798343058,0,835481685,False,service,5,7.883,"LINESTRING (37.6064614 55.8147261, 37.6063679 55.8146785)",,,private,,,,,,
7798343058,7798343076,0,835481685,False,service,5,9.072,"LINESTRING (37.6063679 55.8146785, 37.6062228 55.8146816)",,,private,,,,,,
7798343058,7798343057,0,835481685,False,service,5,7.883,"LINESTRING (37.6063679 55.8146785, 37.6064614 55.8147261)",,,private,,,,,,
7798343059,7798343061,0,835481683,False,service,10,8.09,"LINESTRING (37.6051672 55.8149945, 37.6050425 55.8149749)",,,private,,,,,,
7798343061,7798343059,0,835481683,False,service,10,8.09,"LINESTRING (37.6050425 55.8149749, 37.6051672 55.8149945)",,,private,,,,,,
7798343061,7798343055,0,835481684,False,service,10,25.772,"LINESTRING (37.6050425 55.8149749, 37.6047658 55.8151468)",,,private,,,,,,
7798343061,7798343062,0,835481684,False,service,10,29.569,"LINESTRING (37.6050425 55.8149749, 37.6046956 55.814794)",,,private,,,,,,
7798343062,7798343061,0,835481684,False,service,10,29.569,"LINESTRING (37.6046956 55.814794, 37.6050425 55.8149749)",,,private,,,,,,
7798343062,7798343063,0,835481684,False,service,10,24.905,"LINESTRING (37.6046956 55.814794, 37.6050059 55.8146534)",,,private,,,,,,
7798343063,7798343062,0,835481684,False,service,10,24.905,"LINESTRING (37.6050059 55.8146534, 37.6046956 55.814794)",,,private,,,,,,
7798343063,7798343064,0,835481684,False,service,10,26.84,"LINESTRING (37.6050059 55.8146534, 37.6054352 55.8146445)",,,private,,,,,,
7798343064,7798343063,0,835481684,False,service,10,26.84,"LINESTRING (37.6054352 55.8146445, 37.6050059 55.8146534)",,,private,,,,,,
7798343064,7798343065,0,835481684,False,service,10,6.676,"LINESTRING (37.6054352 55.8146445, 37.6055373 55.8146268)",,,private,,,,,,
7798343065,7798343064,0,835481684,False,service,10,6.676,"LINESTRING (37.6055373 55.8146268, 37.6054352 55.8146445)",,,private,,,,,,
7798343065,7798343054,0,835481684,False,service,10,3.86,"LINESTRING (37.6055373 55.8146268, 37.6055826 55.8146504)",,,private,,,,,,
7798343066,7798343054,0,835481684,False,service,10,28.647,"LINESTRING (37.6059186 55.8148257, 37.6055826 55.8146504)",,,private,,,,,,
7798343066,7798343067,0,835481684,False,service,10,6.643,"LINESTRING (37.6059186 55.8148257, 37.6059225 55.8148854)",,,private,,,,,,
7798343067,7798343066,0,835481684,False,service,10,6.643,"LINESTRING (37.6059225 55.8148854, 37.6059186 55.8148257)",,,private,,,,,,
7798343067,7798343068,0,835481684,False,service,10,41.622,"LINESTRING (37.6059225 55.8148854, 37.6054692 55.8151597)",,,private,,,,,,
7798343068,7798343067,0,835481684,False,service,10,41.622,"LINESTRING (37.6054692 55.8151597, 37.6059225 55.8148854)",,,private,,,,,,
7798343068,7798343069,0,835481684,False,service,10,6.947,"LINESTRING (37.6054692 55.8151597, 37.6054748 55.8152221)",,,private,,,,,,
7798343069,7798343068,0,835481684,False,service,10,6.947,"LINESTRING (37.6054748 55.8152221, 37.6054692 55.8151597)",,,private,,,,,,
7798343069,7798343056,0,835481684,False,service,10,8.702,"LINESTRING (37.6054748 55.8152221, 37.6055781 55.8152746)",,,private,,,,,,
7798343071,7798343072,0,835481685,False,service,5,13.037,"LINESTRING (37.6071775 55.813996, 37.6069978 55.8140556)",,,private,,,,,,
7798343072,7798343071,0,835481685,False,service,5,13.037,"LINESTRING (37.6069978 55.8140556, 37.6071775 55.813996)",,,private,,,,,,
7798343072,7798343073,0,835481685,False,service,5,28.554,"LINESTRING (37.6069978 55.8140556, 37.6066534 55.8142244)",,,private,,,,,,
7798343073,7798343072,0,835481685,False,service,5,28.554,"LINESTRING (37.6066534 55.8142244, 37.6069978 55.8140556)",,,private,,,,,,
7798343073,7798343074,0,835481685,False,service,5,49.145,"LINESTRING (37.6066534 55.8142244, 37.6061186 55.8145485)",,,private,,,,,,
7798343074,7798343073,0,835481685,False,service,5,49.145,"LINESTRING (37.6061186 55.8145485, 37.6066534 55.8142244)",,,private,,,,,,
7798343074,7798343075,0,835481685,False,service,5,9.08,"LINESTRING (37.6061186 55.8145485, 37.606124 55.8146301)",,,private,,,,,,
7798343075,7798343074,0,835481685,False,service,5,9.08,"LINESTRING (37.606124 55.8146301, 37.6061186 55.8145485)",,,private,,,,,,
7798343075,7798343076,0,835481685,False,service,5,8.42,"LINESTRING (37.606124 55.8146301, 37.6062228 55.8146816)",,,private,,,,,,
7798343076,7798343075,0,835481685,False,service,5,8.42,"LINESTRING (37.6062228 55.8146816, 37.606124 55.8146301)",,,private,,,,,,
7798343076,7798343058,0,835481685,False,service,5,9.072,"LINESTRING (37.6062228 55.8146816, 37.6063679 55.8146785)",,,private,,,,,,
7800174204,7293958700,0,781220986,False,service,20,10.611,"LINESTRING (37.5588927 55.9376359, 37.5590313 55.9376914)",,,,,,,,,
7800174204,7293958699,0,781220986,False,service,20,4.652,"LINESTRING (37.5588927 55.9376359, 37.5588319 55.9376116)",,,,,,,,,
7800183585,7800183588,0,835679386,False,service,5,3.68,"LINESTRING (37.5566662 55.9362251, 37.5566336 55.9362527)",,,private,,,,,,
7800183586,7293758515,0,781196489,False,service,5,11.25,"LINESTRING (37.5563751 55.9364714, 37.5565312 55.9365223)",,,private,,,,,,
7800183586,7293758514,0,781196489,False,service,5,134.92,"LINESTRING (37.5563751 55.9364714, 37.5545028 55.9358611)",,,private,,,,,,
7800183586,7800183588,0,835679386,False,service,5,29.165,"LINESTRING (37.5563751 55.9364714, 37.5566336 55.9362527)",,,private,,,,,,
7800183588,7800183586,0,835679386,False,service,5,29.165,"LINESTRING (37.5566336 55.9362527, 37.5563751 55.9364714)",,,private,,,,,,
7800183588,7800183585,0,835679386,False,service,5,3.68,"LINESTRING (37.5566336 55.9362527, 37.5566662 55.9362251)",,,private,,,,,,
7800183588,7800183593,0,835679387,False,service,5,160.686,"LINESTRING (37.5566336 55.9362527, 37.559172 55.9365111)",,,private,,,,,,
7800183589,7800183593,0,835679387,False,service,5,2.653,"LINESTRING (37.5592139 55.9365154, 37.559172 55.9365111)",,,private,,,,,,
7800183590,7293958699,0,781196489,False,service,5,8.552,"LINESTRING (37.5587228 55.9375649, 37.5588319 55.9376116)",,,private,,,,,,
7800183590,7293758517,0,781196489,False,service,5,10.45,"LINESTRING (37.5587228 55.9375649, 37.5585894 55.9375079)",,,private,,,,,,
7800183593,7800183588,0,835679387,False,service,5,160.686,"LINESTRING (37.559172 55.9365111, 37.5566336 55.9362527)",,,private,,,,,,
