u,v,key,osmid,oneway,name,highway,maxspeed,length,geometry,lanes,width,est_width,access,bridge,tunnel,area,service
5308946959,426890143,0,294798029,False,Carrer de Provença,cycleway,,3.814,"LINESTRING (2.1744709 41.4044279, 2.1745033 41.4044521)",2,1.5,2.5,,,,,
5308946959,5001734917,0,456638730,True,Carrer de la Marina,cycleway,,16.918,"LINESTRING (2.1744709 41.4044279, 2.1744454 41.4044481, 2.1743283 41.4045361)",1,2,3,,,,,
5314940929,4839261499,0,550268797,False,,cycleway,,41.565999999999995,"LINESTRING (2.1887912 41.3928979, 2.1888726 41.3929599, 2.1888686 41.3931913, 2.1889125 41.3932358)",,2.5,,,,,,
5314940929,2767286497,0,550269282,False,,cycleway,,50.318,"LINESTRING (2.1887912 41.3928979, 2.1888131 41.3928804, 2.1888582 41.3928445, 2.188936 41.3928928, 2.1891975 41.3928878, 2.1892286 41.392883, 2.1893187 41.3929318)",,2.5,,,,,,
5314940929,5216444739,0,"[702326824, 550268798]",False,Carrer de Pujades,cycleway,,88.023,"LINESTRING (2.1887912 41.3928979, 2.188186 41.3924673, 2.1879959 41.3923826)",2,2.5,,,,,,
5314976349,4235345571,0,"[72046124, 767720901, 767720902]",False,Passeig de Colom,cycleway,,203.06699999999998,"LINESTRING (2.1774015 41.3753445, 2.1768012 41.3745995, 2.1766641 41.3744379, 2.1765873 41.3743785, 2.1765291 41.3743156, 2.176472 41.3742536, 2.1764347 41.3742718, 2.1763931 41.3742853, 2.176362 41.3742951, 2.1763097 41.3743049, 2.1762476 41.3743119, 2.1761848 41.3743161, 2.176135 41.3743179, 2.1760716 41.3743156, 2.1760051 41.3743072, 2.1759541 41.3742932, 2.1759137 41.3742825, 2.1758695 41.3742657, 2.1758397 41.3742536, 2.1758043 41.3742384)",2,1,,,,,,
5314976349,856511238,0,"[72046124, 709510551]",False,Passeig de Colom,cycleway,,141.709,"LINESTRING (2.1774015 41.3753445, 2.177523 41.3754914, 2.1775483 41.3755287, 2.177506 41.3755492, 2.1774635 41.3755796, 2.1774408 41.375619, 2.177425 41.3756558, 2.177418 41.37569, 2.177425 41.3757426, 2.1774337 41.375782, 2.1774478 41.3758333, 2.1774775 41.3758846, 2.1775078 41.3759288, 2.1775529 41.3759753, 2.1776107 41.3760186, 2.1776737 41.3760554, 2.1777578 41.376087, 2.1778244 41.376108, 2.1779321 41.3761398, 2.1780709 41.3762713, 2.178105 41.3763174)","['1', '2']",1,,,,,,
5314976349,1401272507,0,126397537,False,,cycleway,,13.297,"LINESTRING (2.1774015 41.3753445, 2.177321 41.3753806, 2.177266 41.3754074)",,,,,,,,
5314976349,559952850,0,"[126397537, 126397532, 424057014]",False,,cycleway,,72.557,"LINESTRING (2.1774015 41.3753445, 2.1774722 41.3753128, 2.1775317 41.3752869, 2.1780716 41.3750346, 2.1781066 41.3750203, 2.1781426 41.3750033)",,,,,,,,
5332985287,5164573926,0,"[552352872, 465613868, 465614005, 532148176]",False,,cycleway,,500.82,"LINESTRING (2.1963136 41.4223079, 2.1962625 41.4223244, 2.1961094 41.4224063, 2.1959248 41.4225825, 2.1958425 41.422716, 2.1958274 41.4228711, 2.195884 41.4231525, 2.1959191 41.4232908, 2.1959052 41.4234231, 2.1958637 41.4235011, 2.195787 41.4235941, 2.1956575 41.4236726, 2.1955357 41.4237231, 2.1936478 41.4240679, 2.1935105 41.424063, 2.1932508 41.4240176, 2.1924719 41.423996, 2.1918462 41.4239786)",,,,,yes,,,
5344717233,5000015111,0,"[473385971, 473385647]",False,,cycleway,,527.941,"LINESTRING (2.1678003 41.4076609, 2.1677431 41.4076331, 2.1666606 41.4069129, 2.1663515 41.4067324, 2.1660549 41.4065454, 2.1651252 41.4059603, 2.1643712 41.405484, 2.1634889 41.4049545, 2.1629507 41.4046113)",,,,,,,,
5344717233,4675085041,0,473385647,False,,cycleway,,147.941,"LINESTRING (2.1678003 41.4076609, 2.1687337 41.4082153, 2.16915 41.4085217)",,,,,,,,
5344717233,7551748201,0,831182081,True,,cycleway,,238.965,"LINESTRING (2.1678003 41.4076609, 2.167858 41.4076199, 2.168487 41.4071001, 2.1686938 41.4069443, 2.1688724 41.4068095, 2.1695971 41.4062627, 2.1697913 41.4061162)",,,,,,,,
5344717236,3053404681,0,"[294798018, 294798029]",False,Carrer de Provença,cycleway,,142.05600000000004,"LINESTRING (2.1732399 41.4035105, 2.1731996 41.4034804, 2.1729912 41.4033284, 2.1726485 41.4030804, 2.1722702 41.4027947, 2.1720932 41.4026485, 2.1720727 41.4026323, 2.1720365 41.4026069)",2,1.5,"['3', '2.5']",,,,,
5344717236,5308938572,0,294798029,False,Carrer de Provença,cycleway,,135.502,"LINESTRING (2.1732399 41.4035105, 2.1732558 41.4035223, 2.1734325 41.403654, 2.1734588 41.4036736, 2.1742792 41.404285, 2.1743924 41.4043694)",2,1.5,2.5,,,,,
5344717247,5344717233,0,"[831182081, 553732370]",True,,cycleway,,688.66,"LINESTRING (2.1623869 41.4122942, 2.1637112 41.4107324, 2.1638731 41.4105756, 2.1639832 41.410486, 2.1641326 41.4103794, 2.1642833 41.4102722, 2.1644717 41.4101301, 2.1651714 41.409602, 2.1658374 41.4090996, 2.1658945 41.4090573, 2.1678003 41.4076609)",,,,,,,,
5344717247,415956312,0,296827096,True,Ronda del Guinardó,primary_link,20,140.85299999999998,"LINESTRING (2.1623869 41.4122942, 2.1627832 41.4121652, 2.163109 41.4120591, 2.1637643 41.4118637, 2.1638944 41.4118523, 2.1639596 41.4118466)",,,,,,,,
5393693747,2764525862,0,"[783142054, 490476268, 114563665, 359555542, 359555545, 271491259]",False,Carrer de Josep Pla,cycleway,,340.335,"LINESTRING (2.2165324 41.4082082, 2.2165585 41.4081894, 2.216568 41.4081826, 2.2167004 41.4080874, 2.2180627 41.4070467, 2.2180836 41.4070306, 2.2182249 41.4069221, 2.2181878 41.4068885, 2.2181494 41.4068619, 2.2182049 41.4068161, 2.2182756 41.40676, 2.2182913 41.4067533, 2.2184215 41.4066985, 2.2184437 41.4066833, 2.2185969 41.4065723, 2.2188414 41.406387, 2.2189941 41.4061465, 2.2190517 41.4061097, 2.2191136 41.4060653, 2.2191497 41.4060372, 2.2191857 41.4060621)",2,2.5,,,yes,,,
5393693747,1297445174,0,114563665,False,Carrer de Josep Pla,cycleway,,269.59999999999997,"LINESTRING (2.2165324 41.4082082, 2.2165232 41.4082148, 2.2164903 41.4082366, 2.2163782 41.4083232, 2.2163531 41.4083426, 2.2163152 41.4083706, 2.2150125 41.4093354, 2.214985 41.4093584, 2.214545 41.4097061, 2.2142539 41.4099277)",2,2.5,,,,,,
5393693747,5528382717,0,559178763,False,,cycleway,,403.854,"LINESTRING (2.2165324 41.4082082, 2.2165846 41.4082599, 2.2167588 41.4084358, 2.2169864 41.4086839, 2.2170609 41.4087651, 2.2171234 41.4088333, 2.2175796 41.4093305, 2.2182083 41.410013, 2.2186396 41.4104811, 2.218999 41.4108828, 2.2191366 41.4110332, 2.2192027 41.4111019, 2.2191907 41.4111796, 2.219197 41.4112136)",2,,,,,,,
5393693747,5393693756,0,559178763,False,,cycleway,,319.166,"LINESTRING (2.2165324 41.4082082, 2.2164588 41.4081304, 2.2164464 41.4081173, 2.2164285 41.4080991, 2.2162153 41.4078826, 2.2157591 41.4074022, 2.2156621 41.4073, 2.2155479 41.4071748, 2.2151623 41.406752, 2.2149887 41.4065926, 2.2146497 41.4063235, 2.2141719 41.405958)",2,,,,,,,
5393693753,7326548163,0,271483593,False,Carrer de la Selva de Mar,cycleway,,31.454,"LINESTRING (2.2133776 41.4056598, 2.213577 41.4055078, 2.2136423 41.4054583)",2,2.5,,,,,,
5393693753,2764488532,0,271483593,False,Carrer de la Selva de Mar,cycleway,,163.44200000000004,"LINESTRING (2.2133776 41.4056598, 2.2133714 41.4056645, 2.2132408 41.4057607, 2.2129588 41.4059685, 2.2120826 41.4066167, 2.2119816 41.4066914)",2,2.5,,,,,,
5393693756,5393693747,0,559178763,False,,cycleway,,319.16600000000005,"LINESTRING (2.2141719 41.405958, 2.2146497 41.4063235, 2.2149887 41.4065926, 2.2151623 41.406752, 2.2155479 41.4071748, 2.2156621 41.4073, 2.2157591 41.4074022, 2.2162153 41.4078826, 2.2164285 41.4080991, 2.2164464 41.4081173, 2.2164588 41.4081304, 2.2165324 41.4082082)",2,,,,,,,
5393693756,5393693753,0,576384343,True,,cycleway,,74.155,"LINESTRING (2.2141719 41.405958, 2.2140621 41.4059091, 2.2139593 41.4058632, 2.2136991 41.4057722, 2.2136104 41.4057412, 2.2133776 41.4056598)",,,,,,,,
5393693761,2767286485,0,"[271483593, 359555539, 490484076]",False,Carrer de la Selva de Mar,cycleway,,239.183,"LINESTRING (2.2138646 41.40529, 2.2139078 41.4052574, 2.2148346 41.4045589, 2.2148893 41.4045202, 2.214979 41.4044567, 2.2150818 41.4044095, 2.215123 41.4043906, 2.215187 41.4043756, 2.2153821 41.4042298, 2.2156771 41.4040061, 2.2160115 41.4038995)",2,2.5,,,yes,,,
5393693761,5290018845,0,271483593,False,Carrer de la Selva de Mar,cycleway,,13.87,"LINESTRING (2.2138646 41.40529, 2.2137811 41.4053529, 2.2137474 41.4053785)",2,2.5,,,,,,
5393693761,5393693769,0,559178765,True,,cycleway,,32.192,"LINESTRING (2.2138646 41.40529, 2.2138015 41.4052385, 2.2137468 41.4051975, 2.2137232 41.4052027, 2.2137051 41.4052027, 2.2136884 41.4051964, 2.2136607 41.4051839, 2.2136156 41.4052322, 2.2135859 41.4052556)",,,,,,,,
5393693769,5290018845,0,547474632,False,,cycleway,,19.19,"LINESTRING (2.2135859 41.4052556, 2.2136817 41.4053271, 2.2137474 41.4053785)",,,,,,,,
5393693769,5290018844,0,547474632,False,,cycleway,,396.7360000000001,"LINESTRING (2.2135859 41.4052556, 2.2135304 41.4052142, 2.2126773 41.4045774, 2.2125343 41.4044707, 2.2124031 41.4043713, 2.2115407 41.4037173, 2.2114092 41.4036176, 2.2112227 41.4034773, 2.2104359 41.4028857, 2.2102874 41.402774, 2.2102295 41.4027274)",,,,,,,,
5393693769,7326548163,0,784307485,False,,cycleway,,31.653,"LINESTRING (2.2135859 41.4052556, 2.2134817 41.4053476, 2.213501 41.4053582, 2.2135773 41.4054067, 2.2136423 41.4054583)",,,,,,,,
5394341508,7823334848,0,37017540,False,Avinguda Diagonal,cycleway,,385.245,"LINESTRING (2.1325654 41.3898737, 2.1323379 41.3898086, 2.1322508 41.3897877, 2.1308644 41.3894549, 2.1294315 41.389095, 2.1281857 41.388776)",2,3,,,,,,
5394341508,1469237415,0,37017540,False,Avinguda Diagonal,cycleway,,378.635,"LINESTRING (2.1325654 41.3898737, 2.1328107 41.389944, 2.1338233 41.3902097, 2.1339214 41.3902365, 2.1368618 41.390971)",2,3,,,,,,
5394341508,7391288637,0,301174230,False,Carrer de Numància,cycleway,,329.364,"LINESTRING (2.1325654 41.3898737, 2.1324945 41.3900039, 2.1324312 41.3900941, 2.1315964 41.3909987, 2.1314589 41.391156, 2.1314397 41.3911768, 2.1304311 41.392272, 2.1305175 41.392309)",2,2.5,,,,,,
5427420984,4858601134,0,"[563117114, 494027487]",False,"[""Avinguda de l'Exèrcit"", 'Carrer de Jordi Girona']",cycleway,,350.18100000000004,"LINESTRING (2.1154717 41.3882117, 2.1154491 41.3882296, 2.1154256 41.3882081, 2.1154225 41.3882057, 2.1153497 41.3881501, 2.1153305 41.388149, 2.1152902 41.3881285, 2.1152832 41.388126, 2.1151155 41.3879928, 2.1150601 41.3879568, 2.1149457 41.387891, 2.1148245 41.3878479, 2.1146551 41.3878038, 2.113906 41.387609, 2.1125342 41.3872682, 2.1124505 41.3872391, 2.1123808 41.3872146, 2.1123067 41.3871726, 2.1122542 41.3871222, 2.1121943 41.387066, 2.1121014 41.3869581, 2.1120713 41.3869228, 2.112003 41.3868504, 2.1119209 41.3867634)",2,2,,,,,,
5427420984,2657227379,0,702326807,False,Carrer de Jordi Girona,cycleway,,9.225,"LINESTRING (2.1154717 41.3882117, 2.1154979 41.388191, 2.1155523 41.388155)",2,2,,,,,,
5427420992,5427420984,0,563116577,True,,cycleway,,219.957,"LINESTRING (2.1177255 41.3892009, 2.117535 41.3891554, 2.1173233 41.3890992, 2.1171547 41.3890453, 2.1170192 41.3890056, 2.1167742 41.3889172, 2.1165618 41.3888229, 2.116355 41.3887307, 2.1161569 41.3886357, 2.1160011 41.3885526, 2.1158458 41.388461, 2.1156572 41.3883375, 2.1154717 41.3882117)",,,,,,,,
5427420992,2657227368,0,662435083,False,,footway,,10.114,"LINESTRING (2.1177255 41.3892009, 2.1177387 41.3891763, 2.1177707 41.3891165)",,,,,,,,
5435346847,5792384236,0,611833499,False,,cycleway,,23.879,"LINESTRING (2.1549561 41.3949722, 2.1550623 41.3950474, 2.1551308 41.3951052, 2.1551555 41.395126)",,,,,,,,
5435346848,5435346851,0,276728293,False,Carrer de Calàbria,cycleway,,9.17,"LINESTRING (2.1447203 41.3874199, 2.1447983 41.3873618)",2,2,,,,,,
5435346848,5435346853,0,564074329,False,Carrer de París,cycleway,,12.815,"LINESTRING (2.1447203 41.3874199, 2.1447248 41.3873047)",,,,,,,,
5435346848,4858096624,0,276728293,False,Carrer de Calàbria,cycleway,,117.878,"LINESTRING (2.1447203 41.3874199, 2.1438997 41.388042, 2.1436533 41.388042)",2,2,,,,,,
5435346851,5435346848,0,276728293,False,Carrer de Calàbria,cycleway,,9.17,"LINESTRING (2.1447983 41.3873618, 2.1447203 41.3874199)",2,2,,,,,,
5435346851,2813138017,0,276728293,False,Carrer de Calàbria,cycleway,,412.26400000000007,"LINESTRING (2.1447983 41.3873618, 2.1448584 41.3873193, 2.1459736 41.3864761, 2.147134 41.3856058, 2.1473402 41.3854524, 2.1476875 41.385194, 2.1480327 41.3849298, 2.1482342 41.3847756, 2.1482877 41.3847366)",2,2,,,,,,
5435346851,5435346859,0,564074323,True,Carrer de París,cycleway,,372.31600000000003,"LINESTRING (2.1447983 41.3873618, 2.1448428 41.3873955, 2.1453119 41.3877466, 2.1459408 41.3882095, 2.1471054 41.3890729, 2.1479317 41.3896901, 2.1479261 41.3897295)",,,,,,,,
5435346853,5435346851,0,564074323,True,Carrer de París,cycleway,,8.827,"LINESTRING (2.1447248 41.3873047, 2.1447983 41.3873618)",,,,,,,,
5435346853,5435346848,0,564074329,False,Carrer de París,cycleway,,12.815,"LINESTRING (2.1447248 41.3873047, 2.1447203 41.3874199)",,,,,,,,
5435346859,7503683184,0,802197045,True,Carrer del Comte d'Urgell,cycleway,,40.789,"LINESTRING (2.1479261 41.3897295, 2.1484147 41.3897156)",,,,,,,,
5435346859,5871570280,0,564074326,True,Carrer de París,cycleway,,45.634,"LINESTRING (2.1479261 41.3897295, 2.1480498 41.3898331, 2.1481328 41.3899043, 2.1481654 41.3899284, 2.1481591 41.3900707)",,,,,,,,
5435346862,5871570280,0,272583358,False,Carrer del Comte d'Urgell,cycleway,,20.947,"LINESTRING (2.1484102 41.3900706, 2.1481591 41.3900707)",2,2,,,,,,
5435346862,7503683184,0,"[802197046, 272583358]",False,Carrer del Comte d'Urgell,cycleway,,44.95400000000001,"LINESTRING (2.1484102 41.3900706, 2.1484609 41.390033, 2.1485042 41.3899993, 2.1485046 41.3898238, 2.1484673 41.3897639, 2.1484147 41.3897156)",2,2,,,,,,
5435346862,6428574629,0,564074320,True,Carrer de París,cycleway,,647.624,"LINESTRING (2.1484102 41.3900706, 2.1484699 41.3901017, 2.149129 41.3905887, 2.1493752 41.3907745, 2.1505357 41.39165, 2.1516506 41.3924964, 2.1527552 41.3933331, 2.1539012 41.3941866)",,,,,,,,
5446592882,2767355582,0,446410880,False,Carrer de Felip II,cycleway,,868.202,"LINESTRING (2.1844574 41.4222001, 2.1839295 41.4225994, 2.1830875 41.4232369, 2.1823211 41.4238238, 2.182113 41.4239825, 2.1818927 41.4241541, 2.180528 41.4251937, 2.1801618 41.4254715, 2.1795056 41.4259685, 2.1774273 41.4275452, 2.1771453 41.4277591)",2,2,,,,,,
5446592882,4436904059,0,446410880,False,Carrer de Felip II,cycleway,,261.86600000000004,"LINESTRING (2.1844574 41.4222001, 2.1844915 41.422174, 2.1850555 41.4217465, 2.185649 41.421291, 2.1858579 41.4211313, 2.1861474 41.4209142, 2.186602 41.4205664, 2.1866167 41.4205552, 2.1866604 41.4205217)",2,2,,,,,,
5446592882,6744513189,0,565546748,False,,cycleway,,395.226,"LINESTRING (2.1844574 41.4222001, 2.183929 41.4218064, 2.1837768 41.4216769, 2.1832499 41.4212874, 2.1831118 41.4211854, 2.1826935 41.4208841, 2.1822005 41.420529, 2.1820231 41.4203881, 2.1814495 41.4199468, 2.1811003 41.4196919)",,,,,,,,
5446592882,5476012039,0,569395873,False,,cycleway,,233.99999999999997,"LINESTRING (2.1844574 41.4222001, 2.1845136 41.4222399, 2.1846869 41.4223637, 2.185366 41.4228493, 2.1854177 41.4230023, 2.1854598 41.4230284, 2.185505 41.4230543, 2.186123 41.4229855, 2.1866666 41.4229269, 2.1867215 41.422921)",,,,,,,,
5476012039,4436904059,0,"[709075306, 493185659, 709075308, 29057919]",True,Avinguda Meridiana,cycleway,,276.633,"LINESTRING (2.1867215 41.422921, 2.1867219 41.4228686, 2.1867123 41.4227888, 2.1867374 41.4227685, 2.1867381 41.4227126, 2.1867447 41.4222229, 2.1867052 41.4221925, 2.186706 41.4221199, 2.1867488 41.4220879, 2.1867521 41.4219186, 2.1867282 41.4218693, 2.1867273 41.4217974, 2.1867529 41.4217637, 2.1867582 41.4215277, 2.1867154 41.4214477, 2.1867195 41.4213908, 2.1867451 41.421388, 2.1867566 41.4213049, 2.1867501 41.4209536, 2.1867483 41.4208568, 2.1866624 41.4207813, 2.1866617 41.4205976, 2.1866604 41.4205217)",1,1.5,,,,,,
5476012039,319605459,0,569395873,False,,cycleway,,36.387,"LINESTRING (2.1867215 41.422921, 2.1868337 41.4229165, 2.1870137 41.4229278, 2.1871509 41.4229591)",,,,,,,,
5476012039,5446592882,0,569395873,False,,cycleway,,234.0,"LINESTRING (2.1867215 41.422921, 2.1866666 41.4229269, 2.186123 41.4229855, 2.185505 41.4230543, 2.1854598 41.4230284, 2.1854177 41.4230023, 2.185366 41.4228493, 2.1846869 41.4223637, 2.1845136 41.4222399, 2.1844574 41.4222001)",,,,,,,,
5522714249,5522714251,0,525667366,False,,cycleway,,15.741999999999999,"LINESTRING (2.1836226 41.3888729, 2.183542 41.3889315, 2.1834858 41.3889704)",,,,,,,,
5522714251,5522714249,0,525667366,False,,cycleway,,15.741999999999999,"LINESTRING (2.1834858 41.3889704, 2.183542 41.3889315, 2.1836226 41.3888729)",,,,,,,,
5522714251,4397272293,0,525667366,False,,cycleway,,18.755,"LINESTRING (2.1834858 41.3889704, 2.1834573 41.3889881, 2.1834401 41.3890015, 2.1834275 41.3890126, 2.1833855 41.3890458, 2.1833286 41.3890907)",,,,,,,,
5522714251,7650348417,0,"[546209923, 547289595]",False,Passeig de Pujades,cycleway,,388.9269999999999,"LINESTRING (2.1834858 41.3889704, 2.183648 41.3890875, 2.1838119 41.3892323, 2.1838954 41.3892924, 2.1839234 41.3893125, 2.1839475 41.389329, 2.184039 41.3893917, 2.1845193 41.3897658, 2.1845382 41.3897802, 2.1846229 41.3898452, 2.1846578 41.3898714, 2.1846817 41.3898893, 2.1850008 41.3901219, 2.1856154 41.3905831, 2.1857427 41.3906788, 2.1857991 41.3907203, 2.1863486 41.391125, 2.1866429 41.3913525, 2.1866588 41.3913648, 2.1866772 41.3913796, 2.1867327 41.3914241, 2.1867607 41.3914572)",2,2.5,,,,,,
5522714251,5278618448,0,546209923,False,Passeig de Pujades,cycleway,,208.094,"LINESTRING (2.1834858 41.3889704, 2.1834554 41.3889485, 2.1834289 41.3889293, 2.1834048 41.3889131, 2.183287 41.3888339, 2.183091 41.3886817, 2.1830387 41.3886489, 2.1829181 41.3885614, 2.1826334 41.3883426, 2.1825805 41.3883003, 2.1825602 41.3882841, 2.1825418 41.3882648, 2.182465 41.3881837, 2.1824493 41.3881704, 2.1824032 41.3881083, 2.1823472 41.3880151, 2.182312 41.3879898, 2.1822939 41.3879762, 2.1822791 41.3879646, 2.1818909 41.3876821, 2.1817928 41.3876105)",2,2.5,,,,,,
5528382717,5006785498,0,511964806,True,,cycleway,,34.67099999999999,"LINESTRING (2.219197 41.4112136, 2.219214 41.4112127, 2.2192446 41.4112141, 2.2192747 41.4112184, 2.2193038 41.4112256, 2.2193314 41.4112357, 2.2193571 41.4112483, 2.2193803 41.4112634, 2.2194007 41.4112805, 2.2194179 41.4112996, 2.2194316 41.4113201, 2.2194417 41.4113419, 2.2194479 41.4113644, 2.2194501 41.4113874, 2.2194484 41.4114103)",,,,,,,,
5528382717,5393693747,0,559178763,False,,cycleway,,403.854,"LINESTRING (2.219197 41.4112136, 2.2191907 41.4111796, 2.2192027 41.4111019, 2.2191366 41.4110332, 2.218999 41.4108828, 2.2186396 41.4104811, 2.2182083 41.410013, 2.2175796 41.4093305, 2.2171234 41.4088333, 2.2170609 41.4087651, 2.2169864 41.4086839, 2.2167588 41.4084358, 2.2165846 41.4082599, 2.2165324 41.4082082)",2,,,,,,,
5538169689,5711742113,0,766736025,False,Carrer de Bilbao,cycleway,,430.299,"LINESTRING (2.1952306 41.4090747, 2.1955069 41.4088685, 2.1961232 41.4084085, 2.1984074 41.4067036, 2.1988117 41.4064018, 2.1988846 41.4063427)",,2.5,,,,,,
5538169689,5538169690,0,766736025,False,Carrer de Bilbao,cycleway,,453.978,"LINESTRING (2.1952306 41.4090747, 2.1949707 41.4092687, 2.1947068 41.4094657, 2.1944666 41.4096449, 2.1937813 41.4101564, 2.1935881 41.4103006, 2.1924478 41.4111517, 2.1919325 41.4115363, 2.19172 41.4116949, 2.1914112 41.4119254, 2.191372 41.4119546)",,2.5,,,,,,
5538169689,814239847,0,67436731,True,Gran Via de les Corts Catalanes,living_street,30,261.944,"LINESTRING (2.1952306 41.4090747, 2.1973706 41.4107187, 2.1973896 41.4107333, 2.1974248 41.4107603)",1,,,destination,,,,
5538169690,2786421918,0,"[660565560, 490432366]",True,"['Rambla de Guipúscoa', ""Carrer d'Aragó""]",cycleway,,390.6550000000001,"LINESTRING (2.191372 41.4119546, 2.1916828 41.4122001, 2.1920486 41.4124738, 2.1924756 41.4127973, 2.1932175 41.4133535, 2.1936074 41.4136456, 2.1939639 41.4139127, 2.1946751 41.4144457)",1,1.5,,,,,,
5538169690,5538169689,0,766736025,False,Carrer de Bilbao,cycleway,,453.978,"LINESTRING (2.191372 41.4119546, 2.1914112 41.4119254, 2.19172 41.4116949, 2.1919325 41.4115363, 2.1924478 41.4111517, 2.1935881 41.4103006, 2.1937813 41.4101564, 2.1944666 41.4096449, 2.1947068 41.4094657, 2.1949707 41.4092687, 2.1952306 41.4090747)",,2.5,,,,,,
5538169690,6428572383,0,766736025,False,Carrer de Bilbao,cycleway,,15.641000000000002,"LINESTRING (2.191372 41.4119546, 2.1913012 41.4120074, 2.1912415 41.4120556)",,2.5,,,,,,
5672965481,7041667174,0,"[595155440, 223928338]",False,Carrer de Manso,cycleway,,126.273,"LINESTRING (2.1621244 41.3777546, 2.1622826 41.3778782, 2.162993 41.3784339, 2.1630759 41.3784987, 2.1631582 41.3785067, 2.1631981 41.3785363)",2,2,,,,,,
5711742101,4800929926,0,785188736,False,,cycleway,,4.578,"LINESTRING (2.205329 41.4015922, 2.2052871 41.4016188)",,,,,,,,
5711742101,4803422169,0,"[785188736, 487959441]",False,,cycleway,,116.539,"LINESTRING (2.205329 41.4015922, 2.2052779 41.4015713, 2.2052011 41.4015156, 2.2051822 41.4015306, 2.2051335 41.4015651, 2.2048372 41.4013294, 2.2045003 41.4010547, 2.2044884 41.401045, 2.2043457 41.4011398)",,,,,,,,
5711742101,5290018849,0,785188737,False,Carrer de Bilbao,cycleway,,185.62900000000002,"LINESTRING (2.205329 41.4015922, 2.2053572 41.4015682, 2.2053805 41.4015518, 2.2056255 41.4013851, 2.20672 41.4005707, 2.2069259 41.40043)",,,,,,,,
