u,v,key,osmid,name,highway,maxspeed,oneway,length,geometry,access,lanes,ref,width,est_width,bridge,tunnel,junction,area,service
4589037149,5013455509,0,"[32036936, 114608771]",Sarrià,trunk_link,,True,181.928,"LINESTRING (2.1137749 41.4011321, 2.1137444 41.4010601, 2.113721 41.4010044, 2.113653 41.4008617, 2.1135144 41.400606, 2.1133729 41.4001468, 2.1133133 41.3997998, 2.1133302 41.3995467)",,1,9,,,,yes,,,
4589037149,358505162,0,"[134885665, 134885666, 461457685]",Rotonda de Can Caralleu,tertiary,30,True,40.041999999999994,"LINESTRING (2.1137749 41.4011321, 2.1137835 41.401112, 2.113795 41.4010936, 2.1138183 41.4010704, 2.1138636 41.4010255, 2.1139058 41.4009977, 2.113968 41.4009711, 2.1140463 41.4009541, 2.114074 41.4009481, 2.1141085 41.4009451, 2.1141467 41.4009447)",,3,,,,yes,,roundabout,,
4590628719,30297011,0,47044929,Passeig de Guayaquil,residential,30,True,114.133,"LINESTRING (2.2060558 41.4432362, 2.2060537 41.4432, 2.2062194 41.4429964, 2.2063622 41.4427896, 2.2066134 41.4424781, 2.2067033 41.4423387)",,2,,,,,,,,
4590628719,923938075,0,79038595,,trunk_link,50,True,267.458,"LINESTRING (2.2060558 41.4432362, 2.2061047 41.4432284, 2.2062801 41.4430397, 2.2063943 41.442907, 2.2065313 41.442724, 2.2066541 41.4425592, 2.2067669 41.4423933, 2.206961 41.442099, 2.2071166 41.4418636, 2.2072594 41.4416185, 2.2074264 41.4413146, 2.2074864 41.4412022, 2.2075895 41.4411625)",,1,30,,,,,,,
4590999308,364719895,0,35768197,Carrer de l'Abat Samsó,living_street,20,True,24.034,"LINESTRING (2.1256733 41.3963738, 2.1258173 41.3962484, 2.1258613 41.39621)",,,,,,,,,,
4591013619,2576838595,0,4782251,Baixada de la Plana,residential,30,True,64.518,"LINESTRING (2.1587988 41.4306914, 2.1588457 41.4305174, 2.1589381 41.4301207)",,,,,,,,,,
4592704399,4600193564,0,26468379,Via Júlia,tertiary,30,True,23.848,"LINESTRING (2.1794141 41.4460498, 2.1793505 41.4458407)",,1,,,,,,,,
4592704399,4592704409,0,519370933,,tertiary,30,True,22.688999999999997,"LINESTRING (2.1794141 41.4460498, 2.1794362 41.4460125, 2.1794716 41.4459815, 2.1795174 41.4459594, 2.1795697 41.445948, 2.1796241 41.4459484)",,2,,,,,,roundabout,,
4592704400,6218586069,0,519366051,Via Júlia,tertiary,30,True,6.005,"LINESTRING (2.1797465 41.4459185, 2.1797468 41.4459725)",,2,,,,,,,,
4592704400,823753846,0,310096898,Via Favència,tertiary,30,True,144.902,"LINESTRING (2.1797465 41.4459185, 2.179881 41.4459421, 2.1803153 41.4460068, 2.1806569 41.4460577, 2.1810866 41.4461135, 2.1814543 41.4461612)",,1,,,,,,,,
4592704401,4600193564,0,244102758,Via Favència,tertiary,30,True,24.686999999999998,"LINESTRING (2.1790641 41.4457841, 2.1792346 41.4458178, 2.1793505 41.4458407)",,2,,,,,,,,
4592704401,4592704406,0,464118183,Via Favència,tertiary,30,True,25.928,"LINESTRING (2.1790641 41.4457841, 2.1791852 41.4457731, 2.1792007 41.4457651, 2.1792201 41.445755, 2.1792469 41.4457349, 2.1792714 41.4457035, 2.1792821 41.4456591)",,1,,,,,,,,
4592704406,299365802,0,26468379,Via Júlia,tertiary,30,True,207.709,"LINESTRING (2.1792821 41.4456591, 2.1792677 41.4456244, 2.1792632 41.4456136, 2.1790798 41.4451688, 2.1789056 41.4447463, 2.1787647 41.4444136, 2.1785308 41.4438781)",,1,,,,,,,,
4592704409,3922954360,0,519370933,,tertiary,30,True,2.825,"LINESTRING (2.1796241 41.4459484, 2.179657 41.4459545)",,2,,,,,,roundabout,,
4592704411,4592704400,0,244102758,Via Favència,tertiary,30,True,29.018,"LINESTRING (2.1794097 41.4458524, 2.1797465 41.4459185)",,2,,,,,,,,
4592704411,4592704409,0,464118185,Via Favència,tertiary,30,True,20.816,"LINESTRING (2.1794097 41.4458524, 2.1796241 41.4459484)",,1,,,,,,,,
4592704417,366213461,0,244105337,Via Favència,tertiary,30,True,103.036,"LINESTRING (2.179389 41.4462361, 2.1793763 41.4462336, 2.179132 41.4461857, 2.1789133 41.4461429, 2.1783971 41.4460385, 2.1781959 41.4459938)",,1,,,,,,,,
4592704423,4600193563,0,524957624,Carrer d'Aiguablava,residential,30,True,9.626,"LINESTRING (2.1795835 41.4463335, 2.179521 41.4462607)",,1,,,,,,,,
4592704423,4592704417,0,464118186,Carrer d'Aiguablava,residential,30,True,19.618000000000002,"LINESTRING (2.1795835 41.4463335, 2.1794998 41.4462798, 2.179389 41.4462361)",,2,,,,,,,,
4594188033,6815991627,0,"[531159106, 464736764, 531161679]","['Carrer de Potosí', 'plaça de Monterrey']","['tertiary', 'tertiary_link']",30,True,44.147000000000006,"LINESTRING (2.2059822 41.4433824, 2.2060571 41.4433546, 2.2061084 41.4433477, 2.2061605 41.4433492, 2.206211 41.443359, 2.2062575 41.4433767, 2.2062978 41.4434014, 2.206327 41.4434284, 2.2063489 41.4434591, 2.2063625 41.4434923, 2.2063674 41.4435268)",,2,,,,,,roundabout,,
4594188033,4590628719,0,464736766,Passeig de Guayaquil,trunk_link,,True,17.46,"LINESTRING (2.2059822 41.4433824, 2.2060368 41.4432578, 2.2060558 41.4432362)",,,,,,,,,,
4600193561,2983345317,0,32460620,Carrer d'Aiguablava,residential,30,True,30.542,"LINESTRING (2.1798807 41.4463285, 2.1799093 41.4463962, 2.1800485 41.4465711)",,2,,,,,,,,
4600193561,4600193563,0,"[524957623, 38928855]",Via Favència,tertiary,30,True,30.915,"LINESTRING (2.1798807 41.4463285, 2.1797955 41.446312, 2.179521 41.4462607)",,1,,,,,,,,
4600193562,4600193561,0,32460620,Carrer d'Aiguablava,residential,30,True,6.438,"LINESTRING (2.1798574 41.4462733, 2.1798807 41.4463285)",,2,,,,,,,,
4600193562,752368105,0,100553192,,trunk_link,60,True,22.445,"LINESTRING (2.1798574 41.4462733, 2.1798173 41.4462663, 2.1795948 41.4462286)",,1,,,,,,,,
4600193563,4592704417,0,524957623,Via Favència,tertiary,30,True,11.337,"LINESTRING (2.179521 41.4462607, 2.179389 41.4462361)",,1,,,,,,,,
4600193563,2983345304,0,524957624,Carrer d'Aiguablava,residential,30,True,11.601,"LINESTRING (2.179521 41.4462607, 2.1794456 41.446173)",,1,,,,,,,,
4600193564,4592704411,0,244102758,Via Favència,tertiary,30,True,5.103,"LINESTRING (2.1793505 41.4458407, 2.1794097 41.4458524)",,2,,,,,,,,
4600193564,4592704406,0,26468379,Via Júlia,tertiary,30,True,20.983,"LINESTRING (2.1793505 41.4458407, 2.1793284 41.4457812, 2.1792821 41.4456591)",,1,,,,,,,,
4612674387,1912561741,0,"[214436001, 304341009]",Carrer dels Tres Pins,residential,30,False,219.309,"LINESTRING (2.1584864 41.3657484, 2.1584538 41.3657861, 2.1584451 41.3657946, 2.1584218 41.3658174, 2.1583299 41.3658432, 2.1581958 41.3658352, 2.1578091 41.3656703, 2.1577409 41.3656528, 2.1577002 41.3656665, 2.1576805 41.3656915, 2.1576838 41.3657202, 2.1576975 41.3657398, 2.1584076 41.3660973, 2.1585838 41.366186, 2.159026 41.3664284)",,,,,,,,,,
4625178488,366223046,0,"[467946705, 467946706]","['Carrer del Pla Fornells', 'Carrer del Pla de Fornells']",residential,30,True,79.218,"LINESTRING (2.1744678 41.4482892, 2.1741331 41.4482898, 2.1740839 41.4482942, 2.1740324 41.4483055, 2.1738904 41.4483366, 2.1737098 41.4484026, 2.1735466 41.448393)",,1,,,,,,,,
4625178488,338936674,0,838159566,Carrer del Pla de Fornells,residential,30,True,18.196,"LINESTRING (2.1744678 41.4482892, 2.174303 41.4482027, 2.174289 41.4481953)",,1,,,,,,,,
4625701820,4990469757,0,483088751,carrer d'Augusto César Sandino,living_street,20,True,242.435,"LINESTRING (2.202893 41.4395358, 2.2029462 41.4392914, 2.2028211 41.4391605, 2.2004962 41.4388428)",,1,,,,,,,,
4625701820,598222759,0,543586730,Carrer de Lima,tertiary,30,True,64.05,"LINESTRING (2.202893 41.4395358, 2.203502 41.4396238, 2.2036475 41.4396448)",,2,,,,,,,,
4632066451,602271396,0,"[99432003, 47271067, 47271068, 99256726]",,trunk_link,,True,600.4399999999999,"LINESTRING (2.1992216 41.4509132, 2.199112 41.4508274, 2.1989862 41.4507397, 2.1988477 41.4506575, 2.1986958 41.4505754, 2.1984811 41.4504842, 2.198245 41.4504304, 2.1977629 41.4503991, 2.1976112 41.4503868, 2.1975059 41.4503377, 2.197387 41.4502731, 2.197277 41.4501862, 2.1972354 41.4500556, 2.1972324 41.4498869, 2.1972593 41.4496628, 2.1973132 41.4494158, 2.1973317 41.4492502, 2.1973602 41.4488926, 2.1973745 41.4485567, 2.1974084 41.4484189, 2.1974821 41.4483253, 2.1976367 41.4481916, 2.1977409 41.4481664, 2.1980111 41.4481456, 2.1981445 41.448162, 2.1983179 41.4482426, 2.1985555 41.4484084, 2.1987389 41.4485291, 2.1989298 41.4486306, 2.1991424 41.4487008, 2.1993911 41.4487501, 2.1995497 41.4488175)",,1,,,,yes,yes,,,
4635141742,1857472184,0,307179521,Via Bàrcino,residential,30,False,275.433,"LINESTRING (2.192546 41.4508223, 2.1927895 41.4511792, 2.1929092 41.4513544, 2.1931401 41.4516757, 2.1932269 41.4517515, 2.1933369 41.4518198, 2.1935411 41.4519461, 2.1936587 41.452051, 2.1937078 41.4521338, 2.1938264 41.4523872, 2.1938492 41.4524868, 2.1938415 41.4525805, 2.1938409 41.4526955, 2.1938308 41.4527614, 2.1938834 41.4528783, 2.1939569 41.4529772)",,2,,,,,,,,
4635141742,1853174728,0,307179521,Via Bàrcino,residential,30,False,74.808,"LINESTRING (2.192546 41.4508223, 2.1923274 41.4505159, 2.1922351 41.4503703, 2.1921908 41.4502096)",,2,,,,,,,,
4635141742,4562631010,0,469114430,Carrer Palafrugell,living_street,20,False,188.09500000000003,"LINESTRING (2.192546 41.4508223, 2.1934676 41.4503483, 2.1933088 41.4498997, 2.1929097 41.4497691, 2.1928323 41.4497438)",,,,,,,,,,
4645000181,4230940846,0,191372940,Avinguda del Castell,residential,30,True,32.043,"LINESTRING (2.167763 41.366605, 2.1679044 41.3667483, 2.1679797 41.3668425)",,,,,,,,,,
4645000181,4230940844,0,304341013,Avinguda del Castell,residential,30,True,16.221,"LINESTRING (2.167763 41.366605, 2.1676983 41.366696, 2.1676527 41.3667216)",no,,,,,,,,,
4653143521,465497902,0,214435397,Carrer de Can Valero,residential,30,False,290.55899999999997,"LINESTRING (2.1614352 41.3627793, 2.161346 41.3627731, 2.1612286 41.3627715, 2.1611547 41.3627718, 2.1610385 41.3628075, 2.160975 41.3628563, 2.1609237 41.3629146, 2.1606636 41.3633694, 2.1604854 41.3637232, 2.1602888 41.3641947, 2.1600469 41.3649766)",,,,,,,,,,
4653143521,4653143530,0,214435431,Passeig del Migdia,residential,30,False,305.461,"LINESTRING (2.1614352 41.3627793, 2.1613132 41.3632796, 2.1612901 41.3635769, 2.1613206 41.3637905, 2.1614109 41.3639726, 2.1615637 41.3641575, 2.1617617 41.3642812, 2.1620288 41.3643759, 2.1622627 41.3644228, 2.163211 41.3645112)",,,,,,,,,,
4653143521,410301832,0,248995802,Passeig del Migdia,residential,30,False,129.831,"LINESTRING (2.1614352 41.3627793, 2.1615117 41.362646, 2.1615539 41.3625726, 2.1614283 41.362282, 2.1608847 41.3617928)",,,,,,,,,,
4653143524,253934676,0,72084738,Passeig del Migdia,residential,20,True,237.70700000000002,"LINESTRING (2.1637528 41.3645742, 2.1639588 41.3646882, 2.1640434 41.3647368, 2.1640738 41.3647542, 2.1642353 41.3647819, 2.1647287 41.3648172, 2.1653322 41.3648668, 2.1655707 41.364913, 2.165813 41.3650084, 2.1659846 41.3651217, 2.1661174 41.3652406, 2.1662237 41.3653886)",,,,,,,,,,
4653143524,4653143530,0,665373480,Passeig del Migdia,residential,30,True,45.903,"LINESTRING (2.1637528 41.3645742, 2.1636407 41.3645474, 2.163211 41.3645112)",,,,,,,,,,
4653143530,4653143521,0,214435431,Passeig del Migdia,residential,30,False,305.461,"LINESTRING (2.163211 41.3645112, 2.1622627 41.3644228, 2.1620288 41.3643759, 2.1617617 41.3642812, 2.1615637 41.3641575, 2.1614109 41.3639726, 2.1613206 41.3637905, 2.1612901 41.3635769, 2.1613132 41.3632796, 2.1614352 41.3627793)",,,,,,,,,,
4666233325,1137594372,0,472411906,,motorway_link,50,True,27.97,"LINESTRING (2.1890928 41.4530006, 2.1890071 41.4532438)",,,,,,,,,,
4666233325,1314438188,0,"[21292177, 210550075, 364431260]",Autovia de l'Ametlla,"['trunk_link', 'trunk']","['50', '80']",True,996.2309999999998,"LINESTRING (2.1890928 41.4530006, 2.1890831 41.4532325, 2.1890679 41.4536265, 2.1890278 41.4539564, 2.1889703 41.4545488, 2.1889298 41.4551145, 2.1889009 41.4555043, 2.1888398 41.4559385, 2.1887929 41.4562301, 2.1887118 41.4565061, 2.1884918 41.4568864, 2.1883265 41.457095, 2.1881392 41.457272, 2.1877049 41.4576189, 2.1867379 41.4582919, 2.1863445 41.4585422, 2.1849954 41.4593805, 2.1843832 41.4597966, 2.1840208 41.460071, 2.183681 41.4603594)",,2,C-17,,,,,,,
4683299645,1311619384,0,522164019,Plaça del Cinc d'Oros,tertiary_link,30,True,22.214,"LINESTRING (2.1595199 41.3966129, 2.1593065 41.3965459, 2.1592762 41.3965328)",,,,,,,,,,
4684141170,4688436066,0,93994362,Camí de la Font Trobada,tertiary,30,True,28.119,"LINESTRING (2.1673975 41.3708259, 2.1672992 41.3708028, 2.1670835 41.3707348)",,,,,,,,,,
4684141170,1699441365,0,474464193,Camí de la Font Trobada,tertiary,,True,13.911000000000001,"LINESTRING (2.1673975 41.3708259, 2.1673732 41.3707742, 2.1673689 41.3707363, 2.1673943 41.3707103)",,,,,,,,,,
4688436066,1699441365,0,36817404,Passeig de Miramar,tertiary,30,True,26.301000000000002,"LINESTRING (2.1670835 41.3707348, 2.1672708 41.3707352, 2.1673943 41.3707103)",,,,,,,,,,
4688436066,4834501699,0,"[58531296, 4743375]",Passeig de Miramar,tertiary,30,False,179.30700000000002,"LINESTRING (2.1670835 41.3707348, 2.1670156 41.3707109, 2.1668765 41.3706618, 2.1666067 41.3705479, 2.1664385 41.370448, 2.1663477 41.3703681, 2.1662725 41.3702994, 2.1661799 41.3702183, 2.1660533 41.3701625, 2.1658931 41.370146, 2.1657272 41.3701832, 2.1656029 41.370254, 2.1655161 41.3703689, 2.1654854 41.3704515, 2.1654708 41.3704907, 2.1654732 41.3705003)",,,,,,,,,,
4690881901,30297970,0,"[475335691, 19914923]","['Carrer del Regomir', 'Plaça del Regomir']",residential,30,True,90.774,"LINESTRING (2.1786525 41.3817409, 2.1787845 41.3816278, 2.1788384 41.3815804, 2.1789202 41.3815413, 2.1790364 41.3814909, 2.1791412 41.3814421, 2.1794682 41.3812101)",,,,,,,,,,
4691418496,2687171805,0,293271098,Carrer de la Tramuntana,living_street,20,True,50.501,"LINESTRING (2.1882324 41.4384672, 2.1882873 41.4380149)",,1,,,,,,,,
4691418496,5998108121,0,"[635991002, 475393075]",Carrer de Tremp,residential,30,False,66.864,"LINESTRING (2.1882324 41.4384672, 2.1877018 41.438647, 2.187779 41.4388013)",,1,,,,,,,,
4697774017,420060603,0,239297077,Avinguda dels Rasos de Peguera,residential,30,True,23.282,"LINESTRING (2.1713877 41.4604122, 2.171662 41.460452)",,1,,,,,,,,
4697774017,4697774019,0,476132003,Avinguda dels Rasos de Peguera,residential,30,True,31.839000000000002,"LINESTRING (2.1713877 41.4604122, 2.1715376 41.4603972, 2.1716156 41.4603704, 2.1717339 41.4603075)",,1,,,,,,,,
4697774019,2111498693,0,664419800,Avinguda dels Rasos de Peguera,residential,30,False,23.082,"LINESTRING (2.1717339 41.4603075, 2.1719343 41.4601642)",,2,,,,,,,,
4697774019,420060603,0,664419802,Avinguda dels Rasos de Peguera,residential,30,True,18.211,"LINESTRING (2.1717339 41.4603075, 2.1716496 41.4604073, 2.171662 41.460452)",,1,,,,,,,,
4697774023,2111498698,0,79797770,Carrer de Perafita,residential,30,True,134.454,"LINESTRING (2.1721433 41.459843, 2.1720674 41.45984, 2.1720106 41.4598441, 2.1719486 41.4598566, 2.1718608 41.4598825, 2.1717899 41.4599001, 2.1717373 41.4599131, 2.1716804 41.4599136, 2.1716287 41.4599091, 2.1714381 41.4598641, 2.1711476 41.4597974, 2.1705927 41.4596731)",,1,,,,,,,,
4697774026,2111498693,0,664419800,Avinguda dels Rasos de Peguera,residential,30,False,24.788,"LINESTRING (2.1721406 41.4600036, 2.1719343 41.4601642)",,2,,,,,,,,
4697774026,4697774023,0,476132004,Avinguda dels Rasos de Peguera,residential,30,True,19.526,"LINESTRING (2.1721406 41.4600036, 2.1721689 41.4599724, 2.1721859 41.4599253, 2.172174 41.4598859, 2.1721433 41.459843)",,1,,,,,,,,
4697774030,420060594,0,201172122,Carrer de les Agudes,residential,30,True,407.16999999999996,"LINESTRING (2.1785924 41.4634088, 2.1785116 41.4633517, 2.1784418 41.4633001, 2.1781521 41.463087, 2.1780669 41.4630318, 2.1780471 41.463019, 2.1779796 41.4629753, 2.1779 41.46289, 2.1777683 41.4627976, 2.1775138 41.4627212, 2.1774033 41.4626901, 2.1773767 41.4626799, 2.1772533 41.4626327, 2.1770817 41.4625523, 2.177064 41.4625406, 2.1770149 41.4625081, 2.176972 41.4623915, 2.1769344 41.4623152, 2.1768832 41.4622428, 2.1768003 41.4621745, 2.1763619 41.4619663, 2.1762585 41.4619172, 2.1761697 41.4618689, 2.1760707 41.4618086, 2.1760195 41.4617483, 2.1759849 41.4616559, 2.1759807 41.4616401, 2.1759686 41.461594, 2.1759562 41.4615468, 2.1757953 41.4609342, 2.175761 41.4607932, 2.1757612 41.4607838, 2.1757623 41.4607224)",,1,,,,,,,,
4703847658,442540249,0,"[165524140, 401951397]",Avinguda Diagonal (lateral muntanya),tertiary_link,30,True,30.755000000000003,"LINESTRING (2.1595071 41.3967077, 2.1594861 41.3967034, 2.1594011 41.3966814, 2.1592077 41.3966102, 2.1591706 41.3965961)",,2,,,,,,,,
4703847659,442540243,0,522164018,Passeig de Gràcia,residential,,True,3.918,"LINESTRING (2.1595973 41.3966964, 2.1595665 41.396723)",,2,,,,,,,,
4703847659,4703847658,0,476965085,,tertiary_link,30,True,7.888999999999999,"LINESTRING (2.1595973 41.3966964, 2.1595688 41.3967077, 2.159543 41.396711, 2.1595071 41.3967077)",,1,,,,,,,,
4708182435,5935527978,0,83666759,Carrer de l'Encuny,residential,30,True,4.332,"LINESTRING (2.1473818 41.3517539, 2.1473668 41.3517912)",,,,,,,,,,
4708182435,4708182450,0,477469584,Carrer dels Motors,residential,30,True,128.889,"LINESTRING (2.1473818 41.3517539, 2.1471903 41.3517009, 2.1466751 41.3515203, 2.1461917 41.3513818, 2.1459648 41.3512961)",,2,,,,,,,,
4708182440,974261553,0,"[560347544, 351973641]",Passeig de la Zona Franca,secondary,50,True,369.587,"LINESTRING (2.1455272 41.3513114, 2.1449787 41.3520654, 2.1443957 41.3528679, 2.1443044 41.352994, 2.1442855 41.35302, 2.1442471 41.3530728, 2.1439859 41.3534566, 2.1438177 41.3536931, 2.1437415 41.3537984, 2.1437072 41.3538421, 2.143658 41.3538913, 2.1436174 41.3539464, 2.1435384 41.3540519, 2.1434122 41.3542305)",,"['4', '3']",,"['12', '9']",,,,,,
4708182444,974261539,0,237525161,Passeig de la Zona Franca,secondary,50,True,24.773,"LINESTRING (2.1454421 41.3511561, 2.1455742 41.3509566)",,,,,,,,,,
4708182444,4708182447,0,477469588,,secondary_link,50,True,35.665,"LINESTRING (2.1454421 41.3511561, 2.145346 41.350977, 2.1452789 41.3508597)",,,,,,,,,,
4708182445,552885018,0,707576011,Passeig de la Zona Franca,secondary,50,True,104.37,"LINESTRING (2.1457231 41.3507589, 2.1457421 41.3507337, 2.1461482 41.3501938, 2.1463484 41.3499462)",,,,,,,,,,
4708182447,974261539,0,477469581,Carrer dels Motors,secondary_link,50,False,26.901,"LINESTRING (2.1452789 41.3508597, 2.1455742 41.3509566)",,,,,,,,,,
4708182447,3683481337,0,83666752,Carrer dels Motors,residential,30,False,413.209,"LINESTRING (2.1452789 41.3508597, 2.1450548 41.3507998, 2.1449818 41.3507772, 2.1441166 41.3504617, 2.1431974 41.3501525, 2.1427429 41.3499974, 2.1420446 41.3497581, 2.1414358 41.3495474, 2.1407725 41.349324)",,,,,,,,,,
4708182447,4708182445,0,477469590,,secondary_link,50,True,39.244,"LINESTRING (2.1452789 41.3508597, 2.1455284 41.3508326, 2.1457231 41.3507589)",,,,,,,,,,
4708182448,552884809,0,707576007,Passeig de la Zona Franca,secondary,50,True,9.069,"LINESTRING (2.1457666 41.3509838, 2.1457129 41.3510547)",,,,,,,,,,
4708182448,974261540,0,"[707576008, 351973642, 707576012]",Carrer dels Motors,"['residential', 'secondary_link']","['50', '30']",True,178.398,"LINESTRING (2.1457666 41.3509838, 2.1459637 41.3511727, 2.1460144 41.3511878, 2.1462017 41.3512498, 2.147653 41.3516759)",,2,,,,,,,,
4708182450,4708182440,0,477469586,,secondary_link,50,True,37.227000000000004,"LINESTRING (2.1459648 41.3512961, 2.1457747 41.351287, 2.1456286 41.351281, 2.1455272 41.3513114)",,,,,,,,,,
4708182450,552884809,0,477469593,,secondary_link,50,True,34.102000000000004,"LINESTRING (2.1459648 41.3512961, 2.1458823 41.3512132, 2.1457129 41.3510547)",,,,,,,,,,
4709058060,4549169095,0,300828579,Gran Via de les Corts Catalanes (lateral muntanya),primary,50,True,24.069,"LINESTRING (2.1357667 41.3652039, 2.1356573 41.3651152, 2.1355939 41.3650323)",,2,,6,,,,,,
4709058060,693864926,0,477582836,Rambla de Badal,tertiary,30,True,17.564,"LINESTRING (2.1357667 41.3652039, 2.1356102 41.3652373, 2.135564 41.3652464)",,1,,,,,,,,
4719409243,71643529,0,"[449991617, 550620361]",Carrer de Balmes,secondary,50,True,149.989,"LINESTRING (2.1641217 41.3881942, 2.1643168 41.3880447, 2.1650676 41.3874658, 2.1651716 41.3873856, 2.1652044 41.3873608, 2.1652383 41.3873354, 2.1652765 41.3873062, 2.1653796 41.3872305)",,4,,10,,,,,,
4719409243,30237645,0,"[481121897, 481121898, 478725549]",Carrer de la Diputació,residential,30,True,268.54499999999996,"LINESTRING (2.1641217 41.3881942, 2.1639169 41.3880309, 2.1635814 41.3877535, 2.1632276 41.387494, 2.1630206 41.3873347, 2.1629797 41.3873081, 2.1627754 41.3871423, 2.1624341 41.3868928, 2.1620675 41.3866484, 2.1618459 41.3864884)",,2,,5,,,,,,
4736087618,688393837,0,35155834,Carrer de Plató,residential,30,True,46.594,"LINESTRING (2.140873 41.399588, 2.1404656 41.3993013)",,,,,,,,,,
