u,v,key,osmid,name,highway,oneway,length,geometry,maxspeed,lanes,ref,access,bridge,tunnel,width,junction,service
42422207,371225132,0,"[46240265, 46240268, 801411759]",,motorway_link,True,247.873,"LINESTRING (-73.93107550000001 40.8006413, -73.9311199 40.8006833, -73.93116209999999 40.8007307, -73.93119539999999 40.800779, -73.93121960000001 40.8008274, -73.9312414 40.8008874, -73.9312529 40.8009561, -73.93124899999999 40.8010181, -73.93123749999999 40.8010722, -73.931212 40.8011255, -73.931189 40.8011738, -73.93115570000001 40.8012203, -73.9311199 40.801259, -73.9310765 40.8012996, -73.93102279999999 40.8013316, -73.9309576 40.8013645, -73.9308937 40.8013887, -73.93082080000001 40.8014032, -73.9307544 40.8014128, -73.9306725 40.8014167, -73.9305971 40.8014128, -73.9305396 40.8014022, -73.9304719 40.8013848, -73.9303773 40.8013538, -73.9302967 40.8013238, -73.9294889 40.8010026, -73.92929909999999 40.8009028)",,2,,,yes,,,,
42422258,42430589,0,5669945,11th Avenue,secondary,True,84.127,"LINESTRING (-74.00741259999999 40.7482137, -74.0070121 40.7487664, -74.00693200000001 40.7488769)",25 mph,,,,,,,,
42422270,278608420,0,"[46177184, 25561915]",,motorway_link,True,285.923,"LINESTRING (-74.00238299999999 40.7064526, -74.0020616 40.7065909, -74.0019336 40.7066509, -74.00122380000001 40.7070022, -74.0011011 40.7070634, -74.0009847 40.7071221, -74.0003493 40.7074458, -74.0002898 40.7074794, -74.00023710000001 40.7075132, -74.0001893 40.7075495, -74.0001469 40.7075879, -74.0001056 40.7076356, -74.0000742 40.7076807, -74.00005090000001 40.7077273, -74.0000338 40.707774, -74.0000167 40.7078311, -74.0000081 40.70788, -74.0000062 40.7079367, -74.0000113 40.7079951, -74.0000228 40.7080448, -74.00003719999999 40.7080905)",40 mph,1,,,yes,,,,
42422270,278608643,0,"[32935107, 32935108]",FDR Drive,motorway,True,794.1990000000001,"LINESTRING (-74.00238299999999 40.7064526, -74.0015521 40.7069402, -74.00141069999999 40.7070224, -74.0013144 40.7070758, -74.0011793 40.7071484, -74.00105670000001 40.7072152, -74.0009798 40.7072549, -74.00089699999999 40.7072958, -74.00017440000001 40.7076453, -74.0000644 40.7077005, -73.9999595 40.7077531, -73.99986440000001 40.7078026, -73.9997755 40.7078507, -73.99969110000001 40.7078982, -73.9996007 40.7079508, -73.9991672 40.7082113, -73.9990894 40.7082562, -73.9990143 40.7082974, -73.9989485 40.7083324, -73.9988737 40.7083715, -73.9987989 40.7084082, -73.9987246 40.7084442, -73.998643 40.7084832, -73.99856320000001 40.7085201, -73.9984912 40.7085526, -73.99840279999999 40.7085893, -73.9983175 40.7086238, -73.9982408 40.7086527, -73.9981552 40.7086819, -73.99806940000001 40.7087104, -73.9979823 40.7087375, -73.9978943 40.7087626, -73.9978113 40.7087855, -73.9977289 40.7088061, -73.99764500000001 40.708826, -73.9975575 40.7088448, -73.99747139999999 40.7088625, -73.9973851 40.7088778, -73.99728949999999 40.7088928, -73.9971864 40.7089077, -73.9949325 40.7092187, -73.99482159999999 40.7092331, -73.9947118 40.7092471, -73.99460500000001 40.7092592, -73.9944945 40.7092704, -73.9939847 40.7093172)",40 mph,"['1', '2']",,,yes,,,,
42422283,5378284711,0,5670703,Dover Street,secondary,True,103.373,"LINESTRING (-74.00165699999999 40.7094916, -74.0016431 40.7094494, -74.00162419999999 40.7094188, -74.0015932 40.7093852, -74.0008601 40.708794)",25 mph,,,,,,,,
42422283,42433229,0,194923778,Pearl Street,primary,False,101.187,"LINESTRING (-74.00165699999999 40.7094916, -74.0017393 40.7094262, -74.002458 40.7088801, -74.002503 40.708846)",,,,,,,,,
42422283,4158673495,0,414743582,Frankfort Street,secondary,False,177.501,"LINESTRING (-74.00165699999999 40.7094916, -74.0017715 40.7095806, -74.00237850000001 40.7100599, -74.00311670000001 40.7106422)",25 mph,,,,,,,,
42422283,278609934,0,524361790,Pearl Street,primary,False,15.532,"LINESTRING (-74.00165699999999 40.7094916, -74.00161900000001 40.7095243, -74.0015788 40.7095666, -74.00154809999999 40.7096039)",25 mph,,,,,,,,
42422359,6159356499,0,695645351,,motorway,True,109.186,"LINESTRING (-73.92234310000001 40.7979661, -73.9229662 40.798281, -73.92340539999999 40.798529)",,,,,yes,,,,
42422366,42422545,0,"[144944184, 144944203, 5669099]",,motorway_link,True,142.163,"LINESTRING (-73.983689 40.7854081, -73.98359240000001 40.7853144, -73.98354809999999 40.7852722, -73.9835033 40.7851974, -73.983487 40.7851348, -73.9834802 40.7850779, -73.98348780000001 40.7850354, -73.983508 40.7849933, -73.98353729999999 40.7849581, -73.9835885 40.7849162, -73.983645 40.7848818, -73.9836882 40.7848596, -73.9837296 40.7848386, -73.98377790000001 40.7848203, -73.9838245 40.7848073, -73.9838671 40.7847943, -73.9839083 40.7847906, -73.9839454 40.7847909, -73.9839882 40.7847952, -73.98402419999999 40.7848034, -73.98405750000001 40.7848143, -73.9840957 40.7848313, -73.9841339 40.784857, -73.9841665 40.7848827, -73.9841911 40.7849145, -73.9842094 40.7849589, -73.984218 40.7850151, -73.98422840000001 40.7850896)",,,,,yes,,,,
42422366,42425188,0,"[420624664, 400334766]",West 79th Street,secondary,False,55.509,"LINESTRING (-73.983689 40.7854081, -73.9839968 40.785534, -73.98415610000001 40.7855991, -73.9842692 40.7856452)",,,,,,,,,
42422366,595295501,0,"[420624664, 581139423]",West 79th Street,secondary,False,86.737,"LINESTRING (-73.983689 40.7854081, -73.9831793 40.7851952, -73.9827871 40.7850311)",,,,,,,,,
42422399,42458435,0,"[46563178, 46563181, 46546766]",Henry Hudson Parkway,motorway,True,1048.4080000000001,"LINESTRING (-73.9828491 40.7877568, -73.9823373 40.7890262, -73.98201109999999 40.7896565, -73.98165059999999 40.7903064, -73.9813073 40.7908652, -73.98086960000001 40.7915085, -73.9802172 40.7923988, -73.9796679 40.7930616, -73.979332 40.7934409, -73.9789119 40.7938644, -73.9786778 40.7940856, -73.9784489 40.794289, -73.97819459999999 40.7945057, -73.9778649 40.7947739, -73.97726110000001 40.7952565, -73.97689200000001 40.7955629, -73.9766243 40.7957927)",,3,HHP;NY 9A,,yes,,,,
42422509,42457925,0,46201644,FDR Drive,primary,True,109.561,"LINESTRING (-73.97367199999999 40.7380812, -73.973466 40.7383865, -73.9732937 40.7386105, -73.97320310000001 40.738745, -73.9730967 40.7389627)",25 mph,,,,,,,,
42422530,42427965,0,46211838,East 61st Street,secondary,True,55.665,"LINESTRING (-73.9582334 40.759667, -73.9586824 40.7598589, -73.958809 40.759913)",,4,,,,,,,
42422545,42423331,0,"[340825593, 46546766, 46546758]",Henry Hudson Parkway,motorway,True,94.33399999999999,"LINESTRING (-73.98422840000001 40.7850896, -73.9839995 40.7854173, -73.98386240000001 40.7856199, -73.9837108 40.785842)",,3,HHP;NY 9A,,yes,,,,
42422592,595295501,0,46546737,West 79th Street,secondary,False,12.327,"LINESTRING (-73.9826602 40.7849758, -73.9827871 40.7850311)",,,,,,,,,
42422592,42431019,0,68668533,West 79th Street,secondary,False,143.472,"LINESTRING (-73.9826602 40.7849758, -73.98254609999999 40.7849278, -73.98117019999999 40.7843497)",,,,,,,,,
42422592,42428072,0,439801908,Riverside Drive,secondary,False,87.783,"LINESTRING (-73.9826602 40.7849758, -73.98275219999999 40.7848937, -73.9833075 40.784357)",,,,,,,,,
42422592,42421778,0,"[46111607, 763299975]",Riverside Drive,secondary,False,87.758,"LINESTRING (-73.9826602 40.7849758, -73.9825506 40.7850799, -73.9820114 40.7855935)",,,,,,,,,
42422899,42449689,0,"[368938760, 664660185, 420872210, 5671719]",East 37th Street,primary,True,146.855,"LINESTRING (-73.97211950000001 40.7456771, -73.9722369 40.7457272, -73.97265229999999 40.7459046, -73.97291920000001 40.7460167, -73.97345110000001 40.7462436, -73.9736424 40.7463197)",,4,,,,,,,
42422899,42454010,0,368938762,1st Avenue,primary,True,79.937,"LINESTRING (-73.97211950000001 40.7456771, -73.9717187 40.7462373, -73.97166679999999 40.7463089)",,,,,,,,,
42423020,42454495,0,46334595,East 36th Street,secondary,True,61.501,"LINESTRING (-73.97492320000001 40.7460815, -73.974824 40.7459941, -73.9746542 40.7459165, -73.97432000000001 40.7457801)",,2,,,,,,,
42423020,3846772737,0,46469740,,motorway_link,True,75.47800000000001,"LINESTRING (-73.97492320000001 40.7460815, -73.9747964 40.7460318, -73.9746796 40.7459859, -73.974591 40.7459534, -73.9744999 40.745927, -73.9744046 40.7459026, -73.9743041 40.7458823, -73.97410960000001 40.7458548, -73.974087 40.7458509)",,,,,,,,,
42423020,42434965,0,"[421852618, 420872183]",2nd Avenue,primary,True,81.429,"LINESTRING (-73.97492320000001 40.7460815, -73.97498419999999 40.7460038, -73.97523459999999 40.7456556, -73.9753383 40.7455166, -73.97539399999999 40.745442)",25 mph,7,,,,,,,
42423020,593886252,0,658498538,,motorway_link,True,54.409,"LINESTRING (-73.97492320000001 40.7460815, -73.974773 40.7460637, -73.9745719 40.7460379, -73.974284 40.7460123)",,,,,,,,,
42423039,42450820,0,32936739,FDR Drive,motorway,True,133.076,"LINESTRING (-73.9756975 40.7165061, -73.9762762 40.7153926)",40 mph,3,,,,,,,
42423051,370894980,0,46629371,,motorway_link,True,271.837,"LINESTRING (-73.97474459999999 40.7188498, -73.9747263 40.7189455, -73.97470180000001 40.7190497, -73.9745731 40.7202922, -73.9745475 40.72066, -73.9745394 40.7210409, -73.9745509 40.7212873)",40 mph,1,,,,,,,
42423051,42454391,0,420629945,East Houston Street,primary,True,32.425,"LINESTRING (-73.97474459999999 40.7188498, -73.97485159999999 40.7189164, -73.9749437 40.7189642, -73.97507090000001 40.7189977)",25 mph,,,,,,,,
42423070,595295501,0,"[144944205, 335769524, 144944189]",,motorway_link,True,270.39700000000005,"LINESTRING (-73.9852813 40.7836063, -73.984942 40.78394, -73.98474 40.78411, -73.9844887 40.7843123, -73.9842214 40.7844936, -73.9839386 40.7846624, -73.9837663 40.7847499, -73.9835341 40.7848617, -73.98336430000001 40.78492, -73.9832577 40.7849537, -73.98310669999999 40.7849918, -73.98297909999999 40.7850101, -73.9827871 40.7850311)",,,,,yes,,,,
42423070,42422545,0,340825593,Henry Hudson Parkway,motorway,True,187.256,"LINESTRING (-73.9852813 40.7836063, -73.9846115 40.7845358, -73.98422840000001 40.7850896)",,3,HHP;NY 9A,,,,,,
42423101,42446331,0,5671406,West 175th Street,residential,True,140.982,"LINESTRING (-73.93370659999999 40.8442431, -73.935181 40.844846)",,,,,,,,,
42423101,42436806,0,440122879,Amsterdam Avenue,secondary,False,84.173,"LINESTRING (-73.93370659999999 40.8442431, -73.9332225 40.8449056)",,,,,,,,,
42423101,42442723,0,440122879,Amsterdam Avenue,secondary,False,86.212,"LINESTRING (-73.93370659999999 40.8442431, -73.9342023 40.8435645)",,,,,,,,,
42423116,42442728,0,440122879,Amsterdam Avenue,secondary,False,77.668,"LINESTRING (-73.9323138 40.8461493, -73.9327605 40.845538)",,,,,,,,,
42423116,595481001,0,"[46591060, 196116966]",Amsterdam Avenue,secondary,False,45.510999999999996,"LINESTRING (-73.9323138 40.8461493, -73.932258 40.8462256, -73.93204919999999 40.8465063)",,,,,yes,,,,
42423170,42423189,0,68314094,,motorway_link,True,91.462,"LINESTRING (-73.9326138 40.8026802, -73.9327373 40.8027437, -73.9328211 40.8027898, -73.9328897 40.8028452, -73.9329187 40.8028787, -73.9329461 40.8029179, -73.9329674 40.802956, -73.9329827 40.8029917, -73.9330025 40.8030494, -73.93300859999999 40.803106, -73.9330071 40.8031637, -73.9329918 40.8032329, -73.93297509999999 40.8032744, -73.9329537 40.8033183, -73.9329248 40.8033714)",,3,,,,,,,
42423170,42423203,0,122625738,,motorway,True,68.174,"LINESTRING (-73.9326138 40.8026802, -73.93270219999999 40.8027067, -73.9327754 40.8027252, -73.93285160000001 40.8027379, -73.9329293 40.8027471, -73.93300859999999 40.8027471, -73.9330303 40.8027463, -73.9331001 40.8027437, -73.93320110000001 40.802736, -73.9333158 40.8027172, -73.9334044 40.8027007)",,2,,,,,,,
42423189,42434134,0,46226327,East 126th Street,residential,True,15.019,"LINESTRING (-73.9329248 40.8033714, -73.93308380000001 40.8034327)",,,,,,,,,
42423189,42426135,0,695644410,,motorway_link,True,83.124,"LINESTRING (-73.9329248 40.8033714, -73.9325881 40.8038611, -73.9323547 40.8039448)",30 mph,2,,,,,,,
42423203,371239962,0,46226330,East 125th Street,primary,False,195.02,"LINESTRING (-73.9334044 40.8027007, -73.9313812 40.801846)",,,,,,,,,
42423203,42422168,0,5669594,,motorway,True,81.914,"LINESTRING (-73.9334044 40.8027007, -73.93337649999999 40.8026066, -73.93333010000001 40.802514, -73.9332943 40.8024501, -73.9332611 40.8024095, -73.93321760000001 40.8023601, -73.9331818 40.8023263, -73.9331358 40.8022943, -73.9330846 40.8022634, -73.9330271 40.8022286, -73.9328482 40.8021279)",,2,,,,,,,
42423203,42443116,0,196116995,East 125th Street,primary,False,16.86,"LINESTRING (-73.9334044 40.8027007, -73.93345429999999 40.8027234, -73.93357810000001 40.8027762)",,,,,,,,,
42423295,42423296,0,5669190,,motorway_link,True,91.17,"LINESTRING (-73.977586 40.71325, -73.9775786 40.7130811, -73.9777809 40.7124485)",40 mph,,,,,,,,
42423295,7476469426,0,"[125527384, 5670579, 226040987]","['FDR Drive', 'Cherry Street']",residential,True,329.028,"LINESTRING (-73.977586 40.71325, -73.9780221 40.7123996, -73.9781141 40.7123937, -73.978942 40.7123408, -73.97994540000001 40.7122675, -73.98061060000001 40.7122189, -73.9807107 40.7122116)",25 mph,,,,,,,,
42423295,42437786,0,194923769,Grand Street,primary,False,171.652,"LINESTRING (-73.977586 40.71325, -73.97766780000001 40.7132751, -73.97919400000001 40.7137425, -73.97947430000001 40.7138283)",25 mph,,,,,,,,
42423296,370888100,0,32936739,FDR Drive,motorway,True,301.22700000000003,"LINESTRING (-73.9777809 40.7124485, -73.97783870000001 40.7123471, -73.978021 40.7121238, -73.97832099999999 40.7118132, -73.97860900000001 40.71159, -73.978786 40.711472, -73.979187 40.711264, -73.979387 40.711184, -73.979584 40.711119, -73.979815 40.711058, -73.9801846 40.7109802, -73.9805509 40.7109349)",40 mph,3,,,,,,,
42423307,370892861,0,32935111,FDR Drive,motorway,True,896.3270000000001,"LINESTRING (-73.9816369 40.7107361, -73.9805286 40.7108201, -73.9801465 40.7108698, -73.97976389999999 40.7109576, -73.9795328 40.7110179, -73.9793167 40.7110813, -73.9791184 40.7111711, -73.9787096 40.7113796, -73.9785206 40.711502, -73.9782196 40.711749, -73.97790759999999 40.712087, -73.9777208 40.7123183, -73.9761415 40.715311, -73.9755366 40.7165045)",40 mph,3,,,,,,,
42423331,42422366,0,5669198,,motorway_link,True,154.375,"LINESTRING (-73.9837108 40.785842, -73.9835629 40.7859437, -73.983508 40.7859657, -73.9834632 40.7859802, -73.9834173 40.7859875, -73.9833733 40.7859876, -73.9833263 40.7859835, -73.9832794 40.7859743, -73.98323480000001 40.785959, -73.98319480000001 40.7859377, -73.98315940000001 40.7859102, -73.9831355 40.785881, -73.9831109 40.7858403, -73.98309260000001 40.7857998, -73.9830851 40.7857612, -73.98308110000001 40.7857166, -73.98308160000001 40.785683, -73.98308489999999 40.7856344, -73.9830922 40.785591, -73.98310669999999 40.7855491, -73.98313039999999 40.7855025, -73.9831531 40.7854747, -73.9831836 40.7854427, -73.9832105 40.785421, -73.9832471 40.7854065, -73.9832893 40.7853911, -73.9833448 40.7853806, -73.98340930000001 40.7853803, -73.983689 40.7854081)",,,,,,,,,
42423331,42422399,0,46546766,Henry Hudson Parkway,motorway,True,225.21200000000002,"LINESTRING (-73.9837108 40.785842, -73.983496 40.7862174, -73.9833208 40.7865716, -73.9831599 40.7869406, -73.98292429999999 40.787563, -73.9828491 40.7877568)",,3,HHP;NY 9A,,,,,,
42423456,4602414021,0,421832644,Varick Street,primary,True,3.421,"LINESTRING (-74.006113 40.7237914, -74.00611720000001 40.7237608)",25 mph,,,,,,,,
42423456,42423514,0,5669205,,primary,True,116.85799999999999,"LINESTRING (-74.006113 40.7237914, -74.0062248 40.7238251, -74.006236 40.7238285, -74.00633449999999 40.7238605, -74.00641709999999 40.7238895, -74.0064737 40.723915, -74.0065517 40.7239532, -74.0066205 40.7239903, -74.0066726 40.7240228, -74.00672 40.7240553, -74.00677659999999 40.7240993, -74.0068225 40.7241411, -74.00689130000001 40.7242106, -74.00692189999999 40.7242489, -74.0069525 40.7242941, -74.0069755 40.7243358, -74.0069877 40.7243799, -74.007029 40.724504)",25 mph,,,,,,,,
42423514,4168209028,0,"[46613913, 22946628]","['Holland Tunnel access', 'Holland Tunnel']",primary,True,211.39899999999997,"LINESTRING (-74.007029 40.724504, -74.0069903 40.7247873, -74.00697839999999 40.7248687, -74.0069713 40.724944, -74.0069652 40.7250102, -74.0069666 40.7250875, -74.0069711 40.7251747, -74.00698300000001 40.7252558, -74.00700019999999 40.7253264, -74.0070285 40.7254043, -74.0070674 40.7254818, -74.00711099999999 40.7255511, -74.0071631 40.7256127, -74.0072369 40.7256833, -74.00731879999999 40.7257393, -74.00741789999999 40.7257913, -74.0075269 40.7258349, -74.0076644 40.725868, -74.0077934 40.7258916, -74.0079149 40.7259091, -74.0080435 40.7259261)",35 mph,2,,,,yes,,,
42423514,4616536348,0,466956273,Broome Street,residential,False,82.57,"LINESTRING (-74.007029 40.724504, -74.0061583 40.7244316, -74.006055 40.7244231)",20 mph,,,,,,,,
42423549,42451712,0,32935868,,motorway_link,True,82.643,"LINESTRING (-73.9747141 40.7210513, -73.97483819999999 40.7207712, -73.9748908 40.7204462, -73.97494880000001 40.7203342)",40 mph,,,,,,,,
42423549,42423039,0,"[432550169, 32936738, 32936739]",FDR Drive,motorway,True,514.1179999999999,"LINESTRING (-73.9747141 40.7210513, -73.9747962 40.7204418, -73.9749566 40.7190973, -73.97501819999999 40.718633, -73.9750452 40.7185033, -73.97507950000001 40.7183081, -73.9751224 40.7180869, -73.9751825 40.7178593, -73.975234 40.7176381, -73.9753456 40.7173258, -73.97544860000001 40.7170591, -73.9756975 40.7165061)",40 mph,3,,,,yes,,,
42423564,42423565,0,32947291,Queensboro Bridge Approach (Upper Roadway),primary,True,84.832,"LINESTRING (-73.964501 40.7589757, -73.9642511 40.759294, -73.9640364 40.7595834, -73.9639971 40.7596362)",,,,,,,,,
42423564,2711029280,0,421851200,East 57th Street,primary,False,152.038,"LINESTRING (-73.964501 40.7589757, -73.9630276 40.7583569, -73.9629223 40.7583127)",,,,,,,,,
42423564,42432861,0,"[421851201, 587038175]",East 57th Street,primary,False,76.262,"LINESTRING (-73.964501 40.7589757, -73.9648787 40.7591353, -73.96519259999999 40.7592681, -73.9652916 40.75931)",,4,,,,,,,
42423565,42456041,0,46211836,East 58th Street,residential,True,150.618,"LINESTRING (-73.9639971 40.7596362, -73.9639195 40.7596054, -73.9638941 40.7595956, -73.9625721 40.7590399, -73.9625388 40.759026, -73.96243200000001 40.758981)",,2,,,,,,,
42423565,3785586748,0,46419222,,primary_link,True,46.381,"LINESTRING (-73.9639971 40.7596362, -73.9639567 40.7596934, -73.9639037 40.7597683, -73.9637609 40.7600127)",,2,,,,,,,
42423579,1775201764,0,"[32947517, 32947558]",,primary_link,True,252.928,"LINESTRING (-73.960551 40.7595738, -73.9609445 40.7597713, -73.9617993 40.7601458, -73.96278599999999 40.7605799, -73.9628457 40.7606105, -73.962873 40.7606258, -73.9628864 40.7606356, -73.96289590000001 40.7606448, -73.9629091 40.7606641, -73.9629173 40.7606795, -73.9629212 40.7606892, -73.9629243 40.7606994, -73.9629281 40.7607124, -73.96292939999999 40.7607222, -73.9629291 40.7607361, -73.9629269 40.7607493, -73.962924 40.7607646, -73.96291960000001 40.7607761, -73.96290860000001 40.7607983, -73.962885 40.7608321)",25 mph,1,,,yes,,,,
