u,v,key,osmid,oneway,name,highway,maxspeed,length,geometry,lanes,width,bridge,access,est_width,tunnel,ref,junction
2329798989,2329798990,0,116672330,False,Cherry Walk,cycleway,,8.151,"LINESTRING (-73.9709278 40.8057946, -73.9708751 40.8058561)",,,,,,,,
2329798989,2329798973,0,116672330,False,Cherry Walk,cycleway,,43.632,"LINESTRING (-73.9709278 40.8057946, -73.9712091 40.805465)",,,,,,,,
2329798990,2329798994,0,116672330,False,Cherry Walk,cycleway,,21.189,"LINESTRING (-73.9708751 40.8058561, -73.9707598 40.8060255)",,,,,,,,
2329798990,2329798989,0,116672330,False,Cherry Walk,cycleway,,8.151,"LINESTRING (-73.9708751 40.8058561, -73.9709278 40.8057946)",,,,,,,,
2329798994,2329798998,0,116672330,False,Cherry Walk,cycleway,,119.944,"LINESTRING (-73.9707598 40.8060255, -73.9700517 40.8069616)",,,,,,,,
2329798994,2329798990,0,116672330,False,Cherry Walk,cycleway,,21.189,"LINESTRING (-73.9707598 40.8060255, -73.9708751 40.8058561)",,,,,,,,
2329798998,2329799000,0,116672330,False,Cherry Walk,cycleway,,3.514,"LINESTRING (-73.9700517 40.8069616, -73.97002999999999 40.8069886)",,,,,,,,
2329798998,2329798994,0,116672330,False,Cherry Walk,cycleway,,119.944,"LINESTRING (-73.9700517 40.8069616, -73.9707598 40.8060255)",,,,,,,,
2329799000,2329799002,0,116672330,False,Cherry Walk,cycleway,,2.487,"LINESTRING (-73.97002999999999 40.8069886, -73.97000989999999 40.807005)",,,,,,,,
2329799000,2329798998,0,116672330,False,Cherry Walk,cycleway,,3.514,"LINESTRING (-73.97002999999999 40.8069886, -73.9700517 40.8069616)",,,,,,,,
2329799002,2329799003,0,116672330,False,Cherry Walk,cycleway,,5.175,"LINESTRING (-73.97000989999999 40.807005, -73.9699682 40.8070392)",,,,,,,,
2329799002,2329799000,0,116672330,False,Cherry Walk,cycleway,,2.487,"LINESTRING (-73.97000989999999 40.807005, -73.97002999999999 40.8069886)",,,,,,,,
2329799003,2329799005,0,116672330,False,Cherry Walk,cycleway,,4.374,"LINESTRING (-73.9699682 40.8070392, -73.9699317 40.8070672)",,,,,,,,
2329799003,2329799002,0,116672330,False,Cherry Walk,cycleway,,5.175,"LINESTRING (-73.9699682 40.8070392, -73.97000989999999 40.807005)",,,,,,,,
2329799005,2329799007,0,116672330,False,Cherry Walk,cycleway,,4.266,"LINESTRING (-73.9699317 40.8070672, -73.9699024 40.8070985)",,,,,,,,
2329799005,2329799003,0,116672330,False,Cherry Walk,cycleway,,4.374,"LINESTRING (-73.9699317 40.8070672, -73.9699682 40.8070392)",,,,,,,,
2329799007,2329799009,0,116672330,False,Cherry Walk,cycleway,,3.11,"LINESTRING (-73.9699024 40.8070985, -73.9698832 40.8071224)",,,,,,,,
2329799007,2329799005,0,116672330,False,Cherry Walk,cycleway,,4.266,"LINESTRING (-73.9699024 40.8070985, -73.9699317 40.8070672)",,,,,,,,
2329799009,2329799011,0,116672330,False,Cherry Walk,cycleway,,3.05,"LINESTRING (-73.9698832 40.8071224, -73.96986889999999 40.8071476)",,,,,,,,
2329799009,2329799007,0,116672330,False,Cherry Walk,cycleway,,3.11,"LINESTRING (-73.9698832 40.8071224, -73.9699024 40.8070985)",,,,,,,,
2329799011,2329799013,0,116672330,False,Cherry Walk,cycleway,,4.951,"LINESTRING (-73.96986889999999 40.8071476, -73.969849 40.8071895)",,,,,,,,
2329799011,2329799009,0,116672330,False,Cherry Walk,cycleway,,3.05,"LINESTRING (-73.96986889999999 40.8071476, -73.9698832 40.8071224)",,,,,,,,
2329799013,2329799015,0,116672330,False,Cherry Walk,cycleway,,7.685,"LINESTRING (-73.969849 40.8071895, -73.9698219 40.8072555)",,,,,,,,
2329799013,2329799011,0,116672330,False,Cherry Walk,cycleway,,4.951,"LINESTRING (-73.969849 40.8071895, -73.96986889999999 40.8071476)",,,,,,,,
2329799015,2329799017,0,116672330,False,Cherry Walk,cycleway,,5.175,"LINESTRING (-73.9698219 40.8072555, -73.9698004 40.8072991)",,,,,,,,
2329799015,2329799013,0,116672330,False,Cherry Walk,cycleway,,7.685,"LINESTRING (-73.9698219 40.8072555, -73.969849 40.8071895)",,,,,,,,
2329799017,2329799021,0,116672330,False,Cherry Walk,cycleway,,37.342,"LINESTRING (-73.9698004 40.8072991, -73.9695653 40.8075839)",,,,,,,,
2329799017,2329799015,0,116672330,False,Cherry Walk,cycleway,,5.175,"LINESTRING (-73.9698004 40.8072991, -73.9698219 40.8072555)",,,,,,,,
2329799021,2329799023,0,116672330,False,Cherry Walk,cycleway,,19.202,"LINESTRING (-73.9695653 40.8075839, -73.9694518 40.8077337)",,,,,,,,
2329799021,2329799017,0,116672330,False,Cherry Walk,cycleway,,37.342,"LINESTRING (-73.9695653 40.8075839, -73.9698004 40.8072991)",,,,,,,,
2329799023,2329799024,0,116672330,False,Cherry Walk,cycleway,,40.936,"LINESTRING (-73.9694518 40.8077337, -73.9692419 40.8080658)",,,,,,,,
2329799023,2329799021,0,116672330,False,Cherry Walk,cycleway,,19.202,"LINESTRING (-73.9694518 40.8077337, -73.9695653 40.8075839)",,,,,,,,
2329799024,2329799027,0,116672330,False,Cherry Walk,cycleway,,32.253,"LINESTRING (-73.9692419 40.8080658, -73.9690691 40.8083247)",,,,,,,,
2329799024,2329799023,0,116672330,False,Cherry Walk,cycleway,,40.936,"LINESTRING (-73.9692419 40.8080658, -73.9694518 40.8077337)",,,,,,,,
2329799027,2329799028,0,116672330,False,Cherry Walk,cycleway,,19.143,"LINESTRING (-73.9690691 40.8083247, -73.968957 40.8084745)",,,,,,,,
2329799027,2329799024,0,116672330,False,Cherry Walk,cycleway,,32.253,"LINESTRING (-73.9690691 40.8083247, -73.9692419 40.8080658)",,,,,,,,
2329799028,2329799029,0,116672330,False,Cherry Walk,cycleway,,11.709,"LINESTRING (-73.968957 40.8084745, -73.9688792 40.8085618)",,,,,,,,
2329799028,2329799027,0,116672330,False,Cherry Walk,cycleway,,19.143,"LINESTRING (-73.968957 40.8084745, -73.9690691 40.8083247)",,,,,,,,
2329799029,2329799030,0,116672330,False,Cherry Walk,cycleway,,12.442,"LINESTRING (-73.9688792 40.8085618, -73.9687941 40.8086533)",,,,,,,,
2329799029,2329799028,0,116672330,False,Cherry Walk,cycleway,,11.709,"LINESTRING (-73.9688792 40.8085618, -73.968957 40.8084745)",,,,,,,,
2329799030,2329799031,0,116672330,False,Cherry Walk,cycleway,,6.912,"LINESTRING (-73.9687941 40.8086533, -73.9687491 40.8087053)",,,,,,,,
2329799030,2329799029,0,116672330,False,Cherry Walk,cycleway,,12.442,"LINESTRING (-73.9687941 40.8086533, -73.9688792 40.8085618)",,,,,,,,
2329799031,1314724162,0,116672330,False,Cherry Walk,cycleway,,20.285,"LINESTRING (-73.9687491 40.8087053, -73.9686246 40.8088615)",,,,,,,,
2329799031,2329799030,0,116672330,False,Cherry Walk,cycleway,,6.912,"LINESTRING (-73.9687491 40.8087053, -73.9687941 40.8086533)",,,,,,,,
2329799033,2329799034,0,116672330,False,Cherry Walk,cycleway,,5.589,"LINESTRING (-73.9685089 40.8090176, -73.9684788 40.8090624)",,,,,,,,
2329799033,1314724162,0,116672330,False,Cherry Walk,cycleway,,19.902,"LINESTRING (-73.9685089 40.8090176, -73.9686246 40.8088615)",,,,,,,,
2329799034,2329799035,0,116672330,False,Cherry Walk,cycleway,,3.423,"LINESTRING (-73.9684788 40.8090624, -73.9684628 40.8090907)",,,,,,,,
2329799034,2329799033,0,116672330,False,Cherry Walk,cycleway,,5.589,"LINESTRING (-73.9684788 40.8090624, -73.9685089 40.8090176)",,,,,,,,
2329799035,2329799036,0,116672330,False,Cherry Walk,cycleway,,3.069,"LINESTRING (-73.9684628 40.8090907, -73.96845260000001 40.8091172)",,,,,,,,
2329799035,2329799034,0,116672330,False,Cherry Walk,cycleway,,3.423,"LINESTRING (-73.9684628 40.8090907, -73.9684788 40.8090624)",,,,,,,,
2329799036,2329799037,0,116672330,False,Cherry Walk,cycleway,,10.708,"LINESTRING (-73.96845260000001 40.8091172, -73.9684318 40.8092122)",,,,,,,,
2329799036,2329799035,0,116672330,False,Cherry Walk,cycleway,,3.069,"LINESTRING (-73.96845260000001 40.8091172, -73.9684628 40.8090907)",,,,,,,,
2329799037,2329799038,0,116672330,False,Cherry Walk,cycleway,,4.122,"LINESTRING (-73.9684318 40.8092122, -73.9684196 40.8092481)",,,,,,,,
2329799037,2329799036,0,116672330,False,Cherry Walk,cycleway,,10.708,"LINESTRING (-73.9684318 40.8092122, -73.96845260000001 40.8091172)",,,,,,,,
2329799038,2329799039,0,116672330,False,Cherry Walk,cycleway,,6.528,"LINESTRING (-73.9684196 40.8092481, -73.96839110000001 40.8093027)",,,,,,,,
2329799038,2329799037,0,116672330,False,Cherry Walk,cycleway,,4.122,"LINESTRING (-73.9684196 40.8092481, -73.9684318 40.8092122)",,,,,,,,
2329799039,2329799040,0,116672330,False,Cherry Walk,cycleway,,7.402,"LINESTRING (-73.96839110000001 40.8093027, -73.9683522 40.8093624)",,,,,,,,
2329799039,2329799038,0,116672330,False,Cherry Walk,cycleway,,6.528,"LINESTRING (-73.96839110000001 40.8093027, -73.9684196 40.8092481)",,,,,,,,
2329799040,2329799041,0,116672330,False,Cherry Walk,cycleway,,22.481,"LINESTRING (-73.9683522 40.8093624, -73.9682131 40.809535)",,,,,,,,
2329799040,2329799039,0,116672330,False,Cherry Walk,cycleway,,7.402,"LINESTRING (-73.9683522 40.8093624, -73.96839110000001 40.8093027)",,,,,,,,
2329799041,2329799042,0,116672330,False,Cherry Walk,cycleway,,17.204,"LINESTRING (-73.9682131 40.809535, -73.9681176 40.8096718)",,,,,,,,
2329799041,2329799040,0,116672330,False,Cherry Walk,cycleway,,22.481,"LINESTRING (-73.9682131 40.809535, -73.9683522 40.8093624)",,,,,,,,
2329799042,2329799044,0,116672330,False,Cherry Walk,cycleway,,10.356,"LINESTRING (-73.9681176 40.8096718, -73.968065 40.809756)",,,,,,,,
2329799042,2329799041,0,116672330,False,Cherry Walk,cycleway,,17.204,"LINESTRING (-73.9681176 40.8096718, -73.9682131 40.809535)",,,,,,,,
2329799044,2329799045,0,116672330,False,Cherry Walk,cycleway,,12.647,"LINESTRING (-73.968065 40.809756, -73.96800949999999 40.8098617)",,,,,,,,
2329799044,2329799042,0,116672330,False,Cherry Walk,cycleway,,10.356,"LINESTRING (-73.968065 40.809756, -73.9681176 40.8096718)",,,,,,,,
2329799045,2329799047,0,116672330,False,Cherry Walk,cycleway,,9.382,"LINESTRING (-73.96800949999999 40.8098617, -73.96796190000001 40.809938)",,,,,,,,
2329799045,2329799044,0,116672330,False,Cherry Walk,cycleway,,12.647,"LINESTRING (-73.96800949999999 40.8098617, -73.968065 40.809756)",,,,,,,,
2329799047,2329799049,0,116672330,False,Cherry Walk,cycleway,,12.223,"LINESTRING (-73.96796190000001 40.809938, -73.9678864 40.8100319)",,,,,,,,
2329799047,2329799045,0,116672330,False,Cherry Walk,cycleway,,9.382,"LINESTRING (-73.96796190000001 40.809938, -73.96800949999999 40.8098617)",,,,,,,,
2329799049,2329799050,0,116672330,False,Cherry Walk,cycleway,,7.502,"LINESTRING (-73.9678864 40.8100319, -73.96784340000001 40.810091)",,,,,,,,
2329799049,2329799047,0,116672330,False,Cherry Walk,cycleway,,12.223,"LINESTRING (-73.9678864 40.8100319, -73.96796190000001 40.809938)",,,,,,,,
2329799050,1314724138,0,116672330,False,Cherry Walk,cycleway,,26.678,"LINESTRING (-73.96784340000001 40.810091, -73.96770960000001 40.8103085)",,,,,,,,
2329799050,2329799049,0,116672330,False,Cherry Walk,cycleway,,7.502,"LINESTRING (-73.96784340000001 40.810091, -73.9678864 40.8100319)",,,,,,,,
2329799052,2329799053,0,116672330,False,Cherry Walk,cycleway,,47.123,"LINESTRING (-73.967596 40.8104795, -73.9673839 40.8108717)",,,,,,,,
2329799052,1314724138,0,116672330,False,Cherry Walk,cycleway,,21.283,"LINESTRING (-73.967596 40.8104795, -73.96770960000001 40.8103085)",,,,,,,,
2329799053,2329799054,0,116672330,False,Cherry Walk,cycleway,,23.311,"LINESTRING (-73.9673839 40.8108717, -73.967249 40.8110548)",,,,,,,,
2329799053,2329799052,0,116672330,False,Cherry Walk,cycleway,,47.123,"LINESTRING (-73.9673839 40.8108717, -73.967596 40.8104795)",,,,,,,,
2329799054,2329799055,0,116672330,False,Cherry Walk,cycleway,,85.043,"LINESTRING (-73.967249 40.8110548, -73.9667922 40.811737)",,,,,,,,
2329799054,2329799053,0,116672330,False,Cherry Walk,cycleway,,23.311,"LINESTRING (-73.967249 40.8110548, -73.9673839 40.8108717)",,,,,,,,
2329799055,2329799056,0,116672330,False,Cherry Walk,cycleway,,82.436,"LINESTRING (-73.9667922 40.811737, -73.9663192 40.8123862)",,,,,,,,
2329799055,2329799054,0,116672330,False,Cherry Walk,cycleway,,85.043,"LINESTRING (-73.9667922 40.811737, -73.967249 40.8110548)",,,,,,,,
2329799056,2329799057,0,116672330,False,Cherry Walk,cycleway,,6.198,"LINESTRING (-73.9663192 40.8123862, -73.9662883 40.8124368)",,,,,,,,
2329799056,2329799055,0,116672330,False,Cherry Walk,cycleway,,82.436,"LINESTRING (-73.9663192 40.8123862, -73.9667922 40.811737)",,,,,,,,
2329799057,4379778910,0,116672330,False,Cherry Walk,cycleway,,21.902,"LINESTRING (-73.9662883 40.8124368, -73.96617329999999 40.8126135)",,,,,,,,
2329799057,2329799056,0,116672330,False,Cherry Walk,cycleway,,6.198,"LINESTRING (-73.9662883 40.8124368, -73.9663192 40.8123862)",,,,,,,,
2329799058,2329799059,0,440255128,False,Cherry Walk,cycleway,,5.494,"LINESTRING (-73.9654774 40.8134553, -73.96544280000001 40.8134972)",,,,,,,,
2329799058,1314724170,0,440255128,False,Cherry Walk,cycleway,,9.341,"LINESTRING (-73.9654774 40.8134553, -73.9655544 40.8133948)",,,,,,,,
2329799059,1314724131,0,440255128,False,Cherry Walk,cycleway,,4.19,"LINESTRING (-73.96544280000001 40.8134972, -73.96542340000001 40.8135319)",,,,,,,,
2329799059,2329799058,0,440255128,False,Cherry Walk,cycleway,,5.494,"LINESTRING (-73.96544280000001 40.8134972, -73.9654774 40.8134553)",,,,,,,,
2329799060,2329799061,0,440255128,False,Cherry Walk,cycleway,,2.596,"LINESTRING (-73.9654137 40.8135494, -73.96541019999999 40.8135726)",,,,,,,,
2329799060,1314724131,0,440255128,False,Cherry Walk,cycleway,,2.11,"LINESTRING (-73.9654137 40.8135494, -73.96542340000001 40.8135319)",,,,,,,,
2329799061,2329799062,0,440255128,False,Cherry Walk,cycleway,,3.525,"LINESTRING (-73.96541019999999 40.8135726, -73.9654101 40.8136043)",,,,,,,,
2329799061,2329799060,0,440255128,False,Cherry Walk,cycleway,,2.596,"LINESTRING (-73.96541019999999 40.8135726, -73.9654137 40.8135494)",,,,,,,,
2329799062,2329799063,0,440255128,False,Cherry Walk,cycleway,,3.604,"LINESTRING (-73.9654101 40.8136043, -73.96541360000001 40.8136366)",,,,,,,,
2329799062,2329799061,0,440255128,False,Cherry Walk,cycleway,,3.525,"LINESTRING (-73.9654101 40.8136043, -73.96541019999999 40.8135726)",,,,,,,,
2329799063,2329799064,0,440255128,False,Cherry Walk,cycleway,,3.293,"LINESTRING (-73.96541360000001 40.8136366, -73.96541499999999 40.8136662)",,,,,,,,
2329799063,2329799062,0,440255128,False,Cherry Walk,cycleway,,3.604,"LINESTRING (-73.96541360000001 40.8136366, -73.9654101 40.8136043)",,,,,,,,
2329799064,1314724163,0,440255128,False,Cherry Walk,cycleway,,2.381,"LINESTRING (-73.96541499999999 40.8136662, -73.9654073 40.8136868)",,,,,,,,
2329799064,2329799063,0,440255128,False,Cherry Walk,cycleway,,3.293,"LINESTRING (-73.96541499999999 40.8136662, -73.96541360000001 40.8136366)",,,,,,,,
2329799065,1314724147,0,440255128,False,Cherry Walk,cycleway,,17.906,"LINESTRING (-73.9653941 40.8137125, -73.96527709999999 40.813847)",,,,,,,,
2329799065,1314724163,0,440255128,False,Cherry Walk,cycleway,,3.066,"LINESTRING (-73.9653941 40.8137125, -73.9654073 40.8136868)",,,,,,,,
2329799066,1314724155,0,440255128,False,Cherry Walk,cycleway,,12.359,"LINESTRING (-73.96520510000001 40.8139359, -73.9651173 40.814025)",,,,,,,,
2329799066,1314724147,0,440255128,False,Cherry Walk,cycleway,,11.595,"LINESTRING (-73.96520510000001 40.8139359, -73.96527709999999 40.813847)",,,,,,,,
2329799067,1314724144,0,440255128,False,Cherry Walk,cycleway,,13.172,"LINESTRING (-73.96508969999999 40.8140721, -73.96504229999999 40.814185)",,,,,,,,
2329799067,1314724155,0,440255128,False,Cherry Walk,cycleway,,5.729,"LINESTRING (-73.96508969999999 40.8140721, -73.9651173 40.814025)",,,,,,,,
2329799068,411662940,0,440255128,False,Cherry Walk,cycleway,,6.028,"LINESTRING (-73.9649774 40.8143387, -73.96494850000001 40.8143883)",,,,,,,,
2329799068,1314724144,0,440255128,False,Cherry Walk,cycleway,,17.942,"LINESTRING (-73.9649774 40.8143387, -73.96504229999999 40.814185)",,,,,,,,
2329799069,2329799070,0,440255128,False,Cherry Walk,cycleway,,57.398,"LINESTRING (-73.96485319999999 40.8145529, -73.9645427 40.8150125)",,,,,,,,
2329799069,411662940,0,440255128,False,Cherry Walk,cycleway,,19.983,"LINESTRING (-73.96485319999999 40.8145529, -73.96494850000001 40.8143883)",,,,,,,,
2329799070,411662941,0,440255128,False,Cherry Walk,cycleway,,41.864,"LINESTRING (-73.9645427 40.8150125, -73.9643252 40.8153511)",,,,,,,,
2329799070,2329799069,0,440255128,False,Cherry Walk,cycleway,,57.398,"LINESTRING (-73.9645427 40.8150125, -73.96485319999999 40.8145529)",,,,,,,,
2329799072,411662942,0,440255128,False,Cherry Walk,cycleway,,42.922,"LINESTRING (-73.9640637 40.8157048, -73.9638015 40.8160359)",,,,,,,,
2329799072,411662941,0,440255128,False,Cherry Walk,cycleway,,45.068,"LINESTRING (-73.9640637 40.8157048, -73.9643252 40.8153511)",,,,,,,,
2329799074,411662943,0,440255128,False,Cherry Walk,cycleway,,68.294,"LINESTRING (-73.9633505 40.8165626, -73.96289400000001 40.8170704)",,,,,,,,
2329799074,411662942,0,440255128,False,Cherry Walk,cycleway,,69.789,"LINESTRING (-73.9633505 40.8165626, -73.9638015 40.8160359)",,,,,,,,
2329799075,411662944,0,440255128,False,Cherry Walk,cycleway,,51.546,"LINESTRING (-73.9623867 40.8175731, -73.96200640000001 40.8179365)",,,,,,,,
2329799075,411662943,0,440255128,False,Cherry Walk,cycleway,,70.335,"LINESTRING (-73.9623867 40.8175731, -73.96289400000001 40.8170704)",,,,,,,,
2329799076,6867580412,0,440255128,False,Cherry Walk,cycleway,,1.055,"LINESTRING (-73.96186280000001 40.8180792, -73.9618718 40.8180726)",,,,,,,,
2329799076,2329799077,0,701986436,False,Hudson River Greenway,cycleway,,8.717,"LINESTRING (-73.96186280000001 40.8180792, -73.96177779999999 40.818124)",,,,,,,,
2329799077,3874689568,0,701986436,False,Hudson River Greenway,cycleway,,1.021,"LINESTRING (-73.96177779999999 40.818124, -73.9617691 40.8181304)",,,,,,,,
2329799077,2329799076,0,701986436,False,Hudson River Greenway,cycleway,,8.717,"LINESTRING (-73.96177779999999 40.818124, -73.96186280000001 40.8180792)",,,,,,,,
2329799078,1314724149,0,701986436,False,Hudson River Greenway,cycleway,,26.087,"LINESTRING (-73.96172 40.8181662, -73.9615309 40.8183521)",,,,,,,,
2329799078,3874689568,0,701986436,False,Hudson River Greenway,cycleway,,5.737,"LINESTRING (-73.96172 40.8181662, -73.9617691 40.8181304)",,,,,,,,
2329911468,2329911470,0,224160406,False,Hudson River Greenway,cycleway,,14.116,"LINESTRING (-73.9843606 40.7862459, -73.9842441 40.7863372)",,,,,,,,
2329911468,1584183273,0,224160406,False,Hudson River Greenway,cycleway,,7.522,"LINESTRING (-73.9843606 40.7862459, -73.98440359999999 40.7861866)",,,,,,,,
2329911470,2329911471,0,224160406,False,Hudson River Greenway,cycleway,,16.032,"LINESTRING (-73.9842441 40.7863372, -73.9841321 40.7864538)",,,,,,,,
2329911470,2329911468,0,224160406,False,Hudson River Greenway,cycleway,,14.116,"LINESTRING (-73.9842441 40.7863372, -73.9843606 40.7862459)",,,,,,,,
2329911471,2329911470,0,224160406,False,Hudson River Greenway,cycleway,,16.032,"LINESTRING (-73.9841321 40.7864538, -73.9842441 40.7863372)",,,,,,,,
2329911471,2329911475,0,485755183,False,Hudson River Greenway,cycleway,,8.347,"LINESTRING (-73.9841321 40.7864538, -73.9840679 40.786511)",,,,,,,,
2329911475,2329911481,0,485755183,False,Hudson River Greenway,cycleway,,22.846,"LINESTRING (-73.9840679 40.786511, -73.9838924 40.7866677)",,,,,,,,
2329911475,2329911471,0,485755183,False,Hudson River Greenway,cycleway,,8.347,"LINESTRING (-73.9840679 40.786511, -73.9841321 40.7864538)",,,,,,,,
2329911481,2329911488,0,485755183,False,Hudson River Greenway,cycleway,,28.562,"LINESTRING (-73.9838924 40.7866677, -73.9837113 40.7868849)",,,,,,,,
2329911481,2329911475,0,485755183,False,Hudson River Greenway,cycleway,,22.846,"LINESTRING (-73.9838924 40.7866677, -73.9840679 40.786511)",,,,,,,,
2329911488,2329911493,0,485755183,False,Hudson River Greenway,cycleway,,26.515,"LINESTRING (-73.9837113 40.7868849, -73.98356510000001 40.7870961)",,,,,,,,
2329911488,2329911481,0,485755183,False,Hudson River Greenway,cycleway,,28.562,"LINESTRING (-73.9837113 40.7868849, -73.9838924 40.7866677)",,,,,,,,
2329911493,2329911497,0,485755183,False,Hudson River Greenway,cycleway,,12.172,"LINESTRING (-73.98356510000001 40.7870961, -73.9835133 40.7871983)",,,,,,,,
2329911493,2329911488,0,485755183,False,Hudson River Greenway,cycleway,,26.515,"LINESTRING (-73.98356510000001 40.7870961, -73.9837113 40.7868849)",,,,,,,,
