u,v,key,osmid,oneway,name,highway,maxspeed,length,geometry,lanes,junction,access,bridge,width,ref,tunnel,service,area
5710424930,5710424929,0,44781857,True,Quai Branly,cycleway,,4.244,"LINESTRING (2.2894759 48.8555987, 2.2894827 48.8555608)",,,,,,,,,
5710424931,5710424930,0,44781857,True,Quai Branly,cycleway,,17.936,"LINESTRING (2.2895571 48.8557509, 2.2894759 48.8555987)",,,,,,,,,
5710424932,5710424931,0,44781857,True,Quai Branly,cycleway,,19.993,"LINESTRING (2.2896362 48.855923, 2.2895571 48.8557509)",,,,,,,,,
5710424933,5710424932,0,44781857,True,Quai Branly,cycleway,,27.484,"LINESTRING (2.2897314 48.8561621, 2.2896362 48.855923)",,,,,,,,,
5710424934,5710424933,0,44781857,True,Quai Branly,cycleway,,27.344,"LINESTRING (2.2898266 48.8563999, 2.2897314 48.8561621)",,,,,,,,,
5710424935,5710424934,0,44781857,True,Quai Branly,cycleway,,16.325,"LINESTRING (2.2898877 48.8565411, 2.2898266 48.8563999)",,,,,,,,,
5710424936,5710424935,0,44781857,True,Quai Branly,cycleway,,19.3,"LINESTRING (2.2899775 48.8567043, 2.2898877 48.8565411)",,,,,,,,,
5710424937,5710424936,0,44781857,True,Quai Branly,cycleway,,12.175,"LINESTRING (2.2900432 48.8568049, 2.2899775 48.8567043)",,,,,,,,,
5710424938,5710424937,0,44781857,True,Quai Branly,cycleway,,19.928,"LINESTRING (2.290168 48.8569642, 2.2900432 48.8568049)",,,,,,,,,
5710424939,5710424938,0,44781857,True,Quai Branly,cycleway,,13.475,"LINESTRING (2.2902665 48.8570666, 2.290168 48.8569642)",,,,,,,,,
5710424940,5710424939,0,44781857,True,Quai Branly,cycleway,,11.074,"LINESTRING (2.2903483 48.8571504, 2.2902665 48.8570666)",,,,,,,,,
5710424941,5710424940,0,44781857,True,Quai Branly,cycleway,,8.984,"LINESTRING (2.2904187 48.8572166, 2.2903483 48.8571504)",,,,,,,,,
5710424942,5710424941,0,44781857,True,Quai Branly,cycleway,,8.495,"LINESTRING (2.2904898 48.857277, 2.2904187 48.8572166)",,,,,,,,,
5710424943,5710424942,0,44781857,True,Quai Branly,cycleway,,8.114,"LINESTRING (2.2905609 48.857333, 2.2904898 48.857277)",,,,,,,,,
5710424944,5710424943,0,44781857,True,Quai Branly,cycleway,,10.172,"LINESTRING (2.2906554 48.8574001, 2.2905609 48.857333)",,,,,,,,,
5710424945,5710424944,0,44781857,True,Quai Branly,cycleway,,6.4,"LINESTRING (2.2907292 48.857431, 2.2906554 48.8574001)",,,,,,,,,
5710424946,7242685543,0,44781857,True,Quai Branly,cycleway,,3.612,"LINESTRING (2.2908005 48.8574721, 2.2907661 48.8574488)",,,,,,,,,
5710424946,7242685545,0,755510841,False,,cycleway,,1.898,"LINESTRING (2.2908005 48.8574721, 2.2908103 48.8574563)",,,,,,,,,
5710424947,5710424946,0,44781857,True,Quai Branly,cycleway,,28.15,"LINESTRING (2.2910477 48.8576661, 2.2908005 48.8574721)",,,,,,,,,
5710424948,5710424947,0,702464223,True,Quai Branly,cycleway,,3.417,"LINESTRING (2.2910578 48.8576961, 2.2910477 48.8576661)",,,,,,,,,
5715069142,5715069147,0,494414276,False,La Coulée Verte,cycleway,,8.033,"LINESTRING (2.303414 48.8267272, 2.3033631 48.8266632)",,,,,,,,,
5715069142,6362420040,0,601283791,False,La Coulée Verte,cycleway,,19.822,"LINESTRING (2.303414 48.8267272, 2.3035596 48.8268775)",,,,,,,,,
5715069143,6203079558,0,601283792,True,Rue Julia Bartet,cycleway,,8.423,"LINESTRING (2.304777 48.8272777, 2.3047131 48.8273407)",,,,,,,,,
5715069144,6362420036,0,601283792,True,Rue Julia Bartet,cycleway,,42.685,"LINESTRING (2.3046923 48.8273583, 2.3042342 48.8271208)",,,,,,,,,
5715069145,6203079532,0,601283792,True,Rue Julia Bartet,cycleway,,6.254,"LINESTRING (2.3035186 48.8267152, 2.3034566 48.8266765)",,,,,,,,,
5715069146,5715069147,0,601283792,True,Rue Julia Bartet,cycleway,,3.219,"LINESTRING (2.303407 48.8266649, 2.3033631 48.8266632)",,,,,,,,,
5715069147,5715069142,0,494414276,False,La Coulée Verte,cycleway,,8.033,"LINESTRING (2.3033631 48.8266632, 2.303414 48.8267272)",,,,,,,,,
5715069147,1275935615,0,494414276,False,La Coulée Verte,cycleway,,14.652,"LINESTRING (2.3033631 48.8266632, 2.3032801 48.8265433)",,,,,,,,,
5726639863,513972748,0,571681334,False,Rue Vercingétorix,cycleway,,12.406,"LINESTRING (2.313465 48.8342981, 2.3135748 48.8343831)",,,,,3,,,,
5726639863,6371213242,0,571681334,False,Rue Vercingétorix,cycleway,,68.325,"LINESTRING (2.313465 48.8342981, 2.3128492 48.8338363)",,,,,3,,,,
5726639865,5726639866,0,282530446,False,La Coulée Verte,cycleway,,10.104,"LINESTRING (2.3108073 48.8323387, 2.3106815 48.8323013)",,,,,3,,,,
5726639865,2463951610,0,603134768,False,Rue Vercingétorix,cycleway,,33.774,"LINESTRING (2.3108073 48.8323387, 2.3111539 48.8325392)",,,,,3,,,,
5726639866,5726639865,0,282530446,False,La Coulée Verte,cycleway,,10.104,"LINESTRING (2.3106815 48.8323013, 2.3108073 48.8323387)",,,,,3,,,,
5726639866,2463951578,0,282530446,False,La Coulée Verte,cycleway,,20.75,"LINESTRING (2.3106815 48.8323013, 2.3104639 48.8321817)",,,,,3,,,,
5728444663,268220945,0,210583250,False,Promenade Jules Isaac,cycleway,,10.28,"LINESTRING (2.3757878 48.8314952, 2.3758627 48.831417)",,,,,,,,,
5728444663,268220940,0,210583250,False,Promenade Jules Isaac,cycleway,,154.866,"LINESTRING (2.3757878 48.8314952, 2.3746678 48.8326768)",,,,,,,,,
5728784038,7263647093,0,603478124,True,Avenue de New York,cycleway,,14.072,"LINESTRING (2.292185 48.8610449, 2.2923089 48.8611417)",,,,,,,,,
5728869243,1088437007,0,266463584,False,Boulevard Soult,cycleway,,2.981,"LINESTRING (2.4079029 48.8363903, 2.4079255 48.8364126)",,,,,,,,,
5728869243,1770366988,0,266463584,False,Boulevard Soult,cycleway,,11.392,"LINESTRING (2.4079029 48.8363903, 2.407808 48.8363091)",,,,,,,,,
5728869258,1088437056,0,795908920,False,Boulevard Soult,cycleway,,3.901,"LINESTRING (2.4071739 48.8355611, 2.4072052 48.8355895)",,,,,,,,,
5728869258,2720107799,0,795908920,False,Boulevard Soult,cycleway,,4.808,"LINESTRING (2.4071739 48.8355611, 2.4071335 48.835527)",,,,,,,,,
5729745461,5729745469,0,184776306,False,Boulevard Soult,cycleway,,2.359,"LINESTRING (2.4069306 48.8353971, 2.4069433 48.8354166)",,,,,,,,,
5729745461,5729745462,0,184776306,False,Boulevard Soult,cycleway,,2.619,"LINESTRING (2.4069306 48.8353971, 2.4069265 48.8353737)",,,,,,,,,
5729745462,5729745461,0,184776306,False,Boulevard Soult,cycleway,,2.619,"LINESTRING (2.4069265 48.8353737, 2.4069306 48.8353971)",,,,,,,,,
5729745462,5729745463,0,184776306,False,Boulevard Soult,cycleway,,2.397,"LINESTRING (2.4069265 48.8353737, 2.4069332 48.8353526)",,,,,,,,,
5729745463,5729745462,0,184776306,False,Boulevard Soult,cycleway,,2.397,"LINESTRING (2.4069332 48.8353526, 2.4069265 48.8353737)",,,,,,,,,
5729745463,1582940279,0,184776306,False,Boulevard Soult,cycleway,,3.094,"LINESTRING (2.4069332 48.8353526, 2.4069428 48.8353255)",,,,,,,,,
5729745464,1582940279,0,184776306,False,Boulevard Soult,cycleway,,3.279,"LINESTRING (2.4069292 48.8352974, 2.4069428 48.8353255)",,,,,,,,,
5729745464,2721076754,0,184776306,False,Boulevard Soult,cycleway,,2.939,"LINESTRING (2.4069292 48.8352974, 2.4069089 48.8352746)",,,,,,,,,
5729745465,2394007087,0,184776306,False,Boulevard Soult,cycleway,,2.007,"LINESTRING (2.4069614 48.8354305, 2.4069836 48.8354411)",,,,,,,,,
5729745465,5729745469,0,184776306,False,Boulevard Soult,cycleway,,2.036,"LINESTRING (2.4069614 48.8354305, 2.4069433 48.8354166)",,,,,,,,,
5729745466,5729745468,0,184776306,False,Boulevard Soult,cycleway,,2.162,"LINESTRING (2.40701 48.8354494, 2.4070382 48.8354552)",,,,,,,,,
5729745466,2394007087,0,184776306,False,Boulevard Soult,cycleway,,2.141,"LINESTRING (2.40701 48.8354494, 2.4069836 48.8354411)",,,,,,,,,
5729745467,2721076755,0,184776306,False,Boulevard Soult,cycleway,,3.319,"LINESTRING (2.4070694 48.8354671, 2.4070944 48.835492)",,,,,,,,,
5729745467,5729745468,0,184776306,False,Boulevard Soult,cycleway,,2.639,"LINESTRING (2.4070694 48.8354671, 2.4070382 48.8354552)",,,,,,,,,
5729745468,5729745467,0,184776306,False,Boulevard Soult,cycleway,,2.639,"LINESTRING (2.4070382 48.8354552, 2.4070694 48.8354671)",,,,,,,,,
5729745468,5729745466,0,184776306,False,Boulevard Soult,cycleway,,2.162,"LINESTRING (2.4070382 48.8354552, 2.40701 48.8354494)",,,,,,,,,
5729745469,5729745465,0,184776306,False,Boulevard Soult,cycleway,,2.036,"LINESTRING (2.4069433 48.8354166, 2.4069614 48.8354305)",,,,,,,,,
5729745469,5729745461,0,184776306,False,Boulevard Soult,cycleway,,2.359,"LINESTRING (2.4069433 48.8354166, 2.4069306 48.8353971)",,,,,,,,,
5730943317,2720107801,0,266463584,False,Boulevard Soult,cycleway,,7.898,"LINESTRING (2.4071934 48.8356602, 2.4071816 48.8357308)",,,,,,,,,
5730943317,1088437056,0,266463584,False,Boulevard Soult,cycleway,,7.909,"LINESTRING (2.4071934 48.8356602, 2.4072052 48.8355895)",,,,,,,,,
5730943318,2720107793,0,93727545,False,Boulevard Poniatowski,cycleway,,2.849,"LINESTRING (2.4067711 48.8351667, 2.4068097 48.83517)",,,,,,,,,
5730943318,1088408957,0,93727545,False,Boulevard Poniatowski,cycleway,,37.212,"LINESTRING (2.4067711 48.8351667, 2.4062669 48.8351237)",,,,,,,,,
5730943734,5895962877,0,93727545,False,Boulevard Poniatowski,cycleway,,3.907,"LINESTRING (2.4057336 48.8347983, 2.405773 48.834822)",,,,,,,,,
5730943734,1088408954,0,93727545,False,Boulevard Poniatowski,cycleway,,4.333,"LINESTRING (2.4057336 48.8347983, 2.4056902 48.8347718)",,,,,,,,,
5730943755,2720107786,0,25469732,True,Place Édouard Renard,cycleway,,5.492,"LINESTRING (2.407877 48.8348, 2.4079418 48.8347751)",,,,,,,,,
5730943758,6378615530,0,631591593,False,Place Édouard Renard,cycleway,,1.155,"LINESTRING (2.4068614 48.8352069, 2.4068547 48.8351975)",,,,,,,,,
5730943758,2720107797,0,631591593,False,Place Édouard Renard,cycleway,,4.863,"LINESTRING (2.4068614 48.8352069, 2.4068896 48.8352465)",,,,,,,,,
5731039716,2720107795,0,182198789,True,Place Édouard Renard,cycleway,,5.324,"LINESTRING (2.4083794 48.8351534, 2.4083169 48.8351779)",,,,,,,,,
5731039822,556201415,0,182198789,True,Place Édouard Renard,cycleway,,3.85,"LINESTRING (2.4083915 48.8349735, 2.408414 48.8350048)",,,,,,,,,
5731039865,5731039866,0,30276120,False,Boulevard de la Guyane,cycleway,,0.635,"LINESTRING (2.4111649 48.8343374, 2.4111644 48.8343431)",,,,,,,,,
5731039865,333679120,0,606386209,False,Boulevard de la Guyane,cycleway,,2.473,"LINESTRING (2.4111649 48.8343374, 2.4111669 48.8343152)",,,,,,,,,
5731039866,556195122,0,30276120,False,Boulevard de la Guyane,cycleway,,1.709,"LINESTRING (2.4111644 48.8343431, 2.4111766 48.8343562)",,,,,,,,,
5731039866,5731039865,0,30276120,False,Boulevard de la Guyane,cycleway,,0.635,"LINESTRING (2.4111644 48.8343431, 2.4111649 48.8343374)",,,,,,,,,
5731039891,556195121,0,606386209,False,Boulevard de la Guyane,cycleway,,3.845,"LINESTRING (2.4111537 48.8341255, 2.4111633 48.8341595)",,,,,,,,,
5731039891,556195095,0,606386209,False,Boulevard de la Guyane,cycleway,,7.209,"LINESTRING (2.4111537 48.8341255, 2.4111221 48.8340641)",,,,,,,,,
5731039895,5731039903,0,606386209,False,Boulevard de la Guyane,cycleway,,4.182,"LINESTRING (2.4110774 48.8339853, 2.4110967 48.8340207)",,,,,,,,,
5731039895,556195107,0,606386209,False,Boulevard de la Guyane,cycleway,,3.909,"LINESTRING (2.4110774 48.8339853, 2.4110594 48.8339522)",,,,,,,,,
5731039903,556195095,0,606386209,False,Boulevard de la Guyane,cycleway,,5.172,"LINESTRING (2.4110967 48.8340207, 2.4111221 48.8340641)",,,,,,,,,
5731039903,5731039895,0,606386209,False,Boulevard de la Guyane,cycleway,,4.182,"LINESTRING (2.4110967 48.8340207, 2.4110774 48.8339853)",,,,,,,,,
5736699688,442335347,0,240973115,True,Avenue Benoît Frachon,cycleway,,2.194,"LINESTRING (2.4151472 48.8541512, 2.4151572 48.8541326)",,,,,,,,,
5736700953,5736700954,0,580223538,True,Avenue Georges Lafenestre,cycleway,,76.713,"LINESTRING (2.3117812 48.8254355, 2.3125072 48.825933)",,,,,1.6,,,,
5736700953,141603796,0,605250745,False,Rue du Général Séré de Rivières,cycleway,,4.938,"LINESTRING (2.3117812 48.8254355, 2.3117329 48.8254665)",,,,,,,,,
5736700954,5736700955,0,580223538,True,Avenue Georges Lafenestre,cycleway,,3.278,"LINESTRING (2.3125072 48.825933, 2.312537 48.825955)",,,,,1.6,,,,
5736700955,5895962859,0,54147855,True,Boulevard Brune,cycleway,,26.197,"LINESTRING (2.312537 48.825955, 2.3128768 48.8258811)",,,,,,,,,
5736700956,5740954110,0,733295851,True,Avenue Georges Lafenestre,cycleway,,6.35,"LINESTRING (2.3112013 48.8250328, 2.3112549 48.8250777)",,,,,,,,,
5736700960,5740954112,0,604651201,True,Avenue Georges Lafenestre,cycleway,,15.972,"LINESTRING (2.3112679 48.8252117, 2.3110918 48.8251269)",,,,,1.6,,,,
5736700961,5736700960,0,604651201,True,Avenue Georges Lafenestre,cycleway,,43.929,"LINESTRING (2.31169 48.8254925, 2.3112679 48.8252117)",,,,,1.6,,,,
5737321332,1088408954,0,93727545,False,Boulevard Poniatowski,cycleway,,7.156,"LINESTRING (2.405616 48.8347299, 2.4056902 48.8347718)",,,,,,,,,
5737321332,5895962882,0,93727545,False,Boulevard Poniatowski,cycleway,,13.74,"LINESTRING (2.405616 48.8347299, 2.4054753 48.8346481)",,,,,,,,,
5740918300,5951390664,0,630227637,False,Rue de Turbigo,cycleway,,10.485,"LINESTRING (2.348985 48.86381, 2.3488545 48.863849)",,,,,,,,,
5740918300,5913381148,0,630227637,False,Rue de Turbigo,cycleway,,5.645,"LINESTRING (2.348985 48.86381, 2.3490534 48.8637865)",,,,,,,,,
5740954110,5736700953,0,580223538,True,Avenue Georges Lafenestre,cycleway,,55.383,"LINESTRING (2.3112549 48.8250777, 2.3117812 48.8254355)",,,,,1.6,,,,
5740954111,683067415,0,54147855,True,Boulevard Brune,cycleway,,4.754,"LINESTRING (2.3124296 48.8259845, 2.312488 48.8259658)",,,,,,,,,
5740954111,5736700961,0,604651201,True,Avenue Georges Lafenestre,cycleway,,76.97,"LINESTRING (2.3124296 48.8259845, 2.31169 48.8254925)",,,,,1.6,,,,
5740954112,5554982557,0,605250746,True,Avenue Georges Lafenestre,cycleway,,4.323,"LINESTRING (2.3110918 48.8251269, 2.3110427 48.8251053)",,,,,,,,,
5741240416,428882309,0,51736257,True,Route des Tribunes,cycleway,,8.709,"LINESTRING (2.2285342 48.8562755, 2.2285276 48.8563537)",2,,,,,,,,
5741907152,5866363724,0,54147855,True,Boulevard Brune,cycleway,,1.877,"LINESTRING (2.3168365 48.8250127, 2.3168609 48.8250075)",,,,,,,,,
5749052530,5749052531,0,161286326,True,Rue Friant,cycleway,,4.714,"LINESTRING (2.324298 48.8257005, 2.3242461 48.8256754)",,,,,,,,,
5749052531,5749052539,0,161286326,True,Rue Friant,cycleway,,12.248,"LINESTRING (2.3242461 48.8256754, 2.3241864 48.8255725)",,,,,,,,,
5749052534,5773529262,0,25471514,True,Avenue Jean Moulin,cycleway,,3.373,"LINESTRING (2.3252566 48.8271163, 2.3252938 48.8271342)",,,,,,,,,
5749052536,1579623648,0,161286326,True,Rue Friant,cycleway,,4.648,"LINESTRING (2.3241381 48.82555, 2.3241169 48.8255106)",,,,,,,,,
5749052537,5749052529,0,606333596,True,Rue Friant,cycleway,,5.528,"LINESTRING (2.3249136 48.8267587, 2.3249188 48.8267091)",,,,,,,,,
5749052538,2682587062,0,161286326,True,Rue Friant,cycleway,,7.412,"LINESTRING (2.3239303 48.8251805, 2.3238947 48.8251181)",,,,,,,,,
5749052539,5749052536,0,161286326,True,Rue Friant,cycleway,,4.331,"LINESTRING (2.3241864 48.8255725, 2.3241381 48.82555)",,,,,,,,,
5749052540,5773547330,0,516992453,False,,cycleway,,0.976,"LINESTRING (2.3066491 48.8292462, 2.3066518 48.8292376)",,,,,,,,,
5749052540,2764633731,0,606333597,False,,cycleway,,5.883,"LINESTRING (2.3066491 48.8292462, 2.3065891 48.8292814)",,,,,,,,,
5749052541,2850469723,0,58491745,False,Rue Vercingétorix,cycleway,,12.725,"LINESTRING (2.3063779 48.829022, 2.3065124 48.8290945)",,,,,,,,,
5749052541,725047770,0,58491745,False,Rue Vercingétorix,cycleway,,19.588,"LINESTRING (2.3063779 48.829022, 2.3062266 48.8288767)",,,,,,,,,
5749052542,667363204,0,52511653,True,Boulevard Lefebvre,cycleway,,29.561,"LINESTRING (2.2922406 48.8310931, 2.2919024 48.8312384)",,,,,,,,,
5749052542,6388698661,0,624362726,False,,path,,4.313,"LINESTRING (2.2922406 48.8310931, 2.2922094 48.8310602)",,,,,,,,,
5749052543,5752032509,0,52511653,True,Boulevard Lefebvre,cycleway,,1.646,"LINESTRING (2.2887457 48.8326129, 2.2887233 48.8326142)",,,,,,,,,
5749255029,5749255030,0,606366017,True,Boulevard Masséna,cycleway,,18.505,"LINESTRING (2.369279 48.8217811, 2.3690517 48.8217083)",,,,,,,,,
5749255030,2720107686,0,606366016,True,Boulevard Masséna,cycleway,,6.512,"LINESTRING (2.3690517 48.8217083, 2.368973 48.821681)",,,,,,,,,
5749255032,6726747006,0,606366021,True,Boulevard Masséna,cycleway,,11.313,"LINESTRING (2.3764965 48.8238543, 2.3766351 48.8238993)",,,,,,,,,
5749255033,506368934,0,606366022,True,Rue Nationale,cycleway,,15.985,"LINESTRING (2.3638663 48.8315089, 2.3637315 48.831622)",,,,,,,,,
5749255034,5749255033,0,606366022,True,Rue Nationale,cycleway,,18.123,"LINESTRING (2.3640434 48.831395, 2.3638663 48.8315089)",,,,,,,,,
5749255035,2625386888,0,77377009,False,Rue Albert Bayet,cycleway,,2.504,"LINESTRING (2.3583055 48.8313235, 2.3583007 48.8313458)",,,,,,,,,
5749255035,506359903,0,77377009,False,Rue Albert Bayet,cycleway,,3.245,"LINESTRING (2.3583055 48.8313235, 2.358319 48.8312957)",,,,,,,,,
5749255036,429385392,0,606366025,False,Place d'Italie,cycleway,,7.868,"LINESTRING (2.3562462 48.8306848, 2.3563525 48.8306953)",,,,,,,,,
5749255036,5779230986,0,606366026,False,Place d'Italie,cycleway,,9.52,"LINESTRING (2.3562462 48.8306848, 2.3561174 48.8306729)",,,,,,,,,
5749255037,1445537103,0,513818521,False,Voie Georges Pompidou,cycleway,,2.931,"LINESTRING (2.2880705 48.8577019, 2.2881061 48.857714)",,,,,3,,,,
5749255037,5154230431,0,513818521,False,Voie Georges Pompidou,cycleway,,5.528,"LINESTRING (2.2880705 48.8577019, 2.2880289 48.8576604)",,,,,3,,,,
5749255038,1624233145,0,606366030,True,Boulevard de l'Amiral Bruix,cycleway,,4.581,"LINESTRING (2.2784856 48.8751117, 2.2784272 48.8750968)",,,,,,,,,
5749358465,357562450,0,606386206,True,Rue Maryse Hilsz,cycleway,,3.724,"LINESTRING (2.4131526 48.8490964, 2.4131749 48.8490663)",,,,,,,,,
5749358466,1437810740,0,48181491,False,Avenue Courteline,cycleway,,10.362,"LINESTRING (2.4147515 48.8437911, 2.4146112 48.8438037)",,,,,,,,,
5749358466,6007197531,0,606386207,False,Avenue Courteline,cycleway,,10.604,"LINESTRING (2.4147515 48.8437911, 2.4148951 48.8437783)",,,,,,,,,
5749362042,5971534051,0,169045459,True,Quai de Jemmapes,cycleway,,6.425,"LINESTRING (2.3648889 48.8761966, 2.3648819 48.8762542)",,,,,,,,,
5749607128,258050547,0,112000029,True,Rue de Crimée,cycleway,,2.7,"LINESTRING (2.3798423 48.8879284, 2.3798336 48.8879048)",,,,,,,,,
5749655245,5749655246,0,52984974,True,Avenue de la Porte de La Chapelle,cycleway,,16.847,"LINESTRING (2.3596451 48.8992267, 2.3595994 48.8993752)",,,,,,,,,
5749655246,7150713185,0,52984974,True,Avenue de la Porte de La Chapelle,cycleway,,10.447,"LINESTRING (2.3595994 48.8993752, 2.3596042 48.8994691)",,,,,,,,,
5749655247,5749655248,0,52984974,True,Avenue de la Porte de La Chapelle,cycleway,,8.022,"LINESTRING (2.3596609 48.8996275, 2.3595547 48.8996457)",,,,,,,,,
