u,v,key,osmid,oneway,lanes,name,highway,maxspeed,length,geometry,ref,bridge,access,junction,tunnel,service,width
395136791,8079154,0,237227739,False,2,Kirkevej,secondary,50,29.094,"LINESTRING (12.6698253 55.5942158, 12.6702872 55.5941973)",221,,,,,,
395136791,3679533610,0,237227739,False,2,Kirkevej,secondary,50,27.841,"LINESTRING (12.6698253 55.5942158, 12.6693836 55.5942358)",221,,,,,,
395285621,395285622,0,34413875,True,2,Gammel Køge Landevej,secondary,60,86.73,"LINESTRING (12.4467589 55.6178865, 12.4454288 55.6176763)",151,yes,,,,,
395335905,395336008,0,34415845,True,,Avedøre Havnevej,tertiary,50,56.435,"LINESTRING (12.4757765 55.6149398, 12.4758661 55.6154448)",,,,,,,
395336008,265144971,0,34415845,True,,Avedøre Havnevej,tertiary,50,59.611,"LINESTRING (12.4758661 55.6154448, 12.4759954 55.6159759)",,,,,,,
395336115,1139778014,0,34415860,True,1,,tertiary_link,50,8.7,"LINESTRING (12.4753453 55.6144682, 12.4753124 55.6143922)",,,,,,,
395336116,395336117,0,34415860,True,1,,tertiary_link,50,14.763,"LINESTRING (12.4752051 55.6143168, 12.4750163 55.6142377)",,,,,,,
395336117,395336118,0,34415860,True,1,,tertiary_link,50,8.365,"LINESTRING (12.4750163 55.6142377, 12.4748851 55.6142247)",,,,,,,
395336118,395336119,0,34415860,True,1,,tertiary_link,50,50.703,"LINESTRING (12.4748851 55.6142247, 12.4740778 55.6142316)",,,,,,,
395336140,395336141,0,34415864,True,,Avedøre Havnevej,tertiary,50,26.627,"LINESTRING (12.4755717 55.614957, 12.4755135 55.6147198)",,,,,building_passage,,
396424443,8079163,0,1880499,True,,Søndre Strandvej,tertiary,50,33.873,"LINESTRING (12.6696646 55.5897235, 12.6693749 55.5894666)",,,,,,,
396733291,396734887,0,228614596,False,,Kirkevej,secondary,50,28.21,"LINESTRING (12.665068 55.5944988, 12.6655142 55.5944706)",221,,,,,,
396733291,280173143,0,228614596,False,,Kirkevej,secondary,50,66.508,"LINESTRING (12.665068 55.5944988, 12.6640151 55.5945604)",221,,,,,,
396734887,2411833258,0,228614596,False,,Kirkevej,secondary,50,23.818,"LINESTRING (12.6655142 55.5944706, 12.6658909 55.5944466)",221,,,,,,
396734887,396733291,0,228614596,False,,Kirkevej,secondary,50,28.21,"LINESTRING (12.6655142 55.5944706, 12.665068 55.5944988)",221,,,,,,
396766611,3717003310,0,228614596,False,,Kirkevej,secondary,50,33.953,"LINESTRING (12.6665785 55.5944027, 12.6671166 55.5943746)",221,,,,,,
396766611,2411833258,0,228614596,False,,Kirkevej,secondary,50,43.477,"LINESTRING (12.6665785 55.5944027, 12.6658909 55.5944466)",221,,,,,,
396973321,397074203,0,34454342,True,,Englandsvej,secondary,,16.556,"LINESTRING (12.6126531 55.6123977, 12.6126927 55.6122505)",221,,,,,,
396973321,16965544,0,496196562,False,2,Englandsvej,secondary,60,16.44,"LINESTRING (12.6126531 55.6123977, 12.6125504 55.6125337)",221,,,,,,
396974400,2356235477,0,682933995,True,,Englandsvej,secondary,50,23.777,"LINESTRING (12.6346103 55.5961239, 12.6349885 55.5961316)",221,,,,,,
396981827,6417660529,0,682933995,True,,Englandsvej,secondary,50,34.567,"LINESTRING (12.6327874 55.5961506, 12.6333374 55.5961426)",221,,,,,,
396982434,6396634103,0,682933994,True,,Englandsvej,secondary,50,37.801,"LINESTRING (12.6328316 55.5962499, 12.6322308 55.5962681)",221,,,,,,
396988160,6396634104,0,34454766,True,,Englandsvej,secondary,80,57.187,"LINESTRING (12.6313056 55.5962321, 12.6322094 55.5961711)",221,,,,,,
396989289,397078404,0,4493760,True,,Englandsvej,secondary,80,43.462,"LINESTRING (12.6313667 55.5963225, 12.6306887 55.5964001)",221,,,,,,
396989805,397078200,0,34454766,True,,Englandsvej,secondary,80,59.772,"LINESTRING (12.6296997 55.5964248, 12.6306264 55.5963032)",221,,,,,,
396990366,396992513,0,4493760,True,,Englandsvej,secondary,80,57.879,"LINESTRING (12.629764 55.5965423, 12.6289057 55.5967314)",221,,,,,,
396991049,396991793,0,34454766,True,,Englandsvej,secondary,80,66.285,"LINESTRING (12.6280298 55.5967939, 12.6289997 55.5965593)",221,,,,,,
396991261,396995793,0,4493760,True,,Englandsvej,secondary,80,72.565,"LINESTRING (12.628192 55.596948, 12.6271991 55.5972814)",221,,,,,,
396991793,396989805,0,34454766,True,,Englandsvej,secondary,80,46.452,"LINESTRING (12.6289997 55.5965593, 12.6296997 55.5964248)",221,,,,,,
396992513,396991261,0,4493760,True,,Englandsvej,secondary,80,50.898,"LINESTRING (12.6289057 55.5967314, 12.628192 55.596948)",221,,,,,,
396995098,396991049,0,34454766,True,,Englandsvej,secondary,80,76.985,"LINESTRING (12.6269502 55.5971214, 12.6280298 55.5967939)",221,,,,,,
396995793,408416200,0,4493760,True,,Englandsvej,secondary,80,53.17,"LINESTRING (12.6271991 55.5972814, 12.626521 55.5975675)",221,,,,,,
396996329,408416185,0,34454766,True,,Englandsvej,secondary,80,106.967,"LINESTRING (12.6251396 55.5980889, 12.6263245 55.5973981)",221,,,,,,
396998128,397003974,0,4493760,True,,Englandsvej,secondary,80,101.69,"LINESTRING (12.6253866 55.5982299, 12.6244168 55.5989621)",221,,,,,,
397003043,396996329,0,34454766,True,,Englandsvej,secondary,80,104.216,"LINESTRING (12.624185 55.5988554, 12.6251396 55.5980889)",221,,,,,,
397003974,397009057,0,4493760,True,,Englandsvej,secondary,80,121.145,"LINESTRING (12.6244168 55.5989621, 12.6234199 55.5998947)",221,,,,,,
397008951,397003043,0,34454766,True,,Englandsvej,secondary,80,123.664,"LINESTRING (12.6232065 55.5998204, 12.624185 55.5988554)",221,,,,,,
397009057,397015057,0,4493760,True,,Englandsvej,secondary,80,261.883,"LINESTRING (12.6234199 55.5998947, 12.6214127 55.6019589)",221,,,,,,
397014435,397008951,0,34454766,True,,Englandsvej,secondary,80,262.434,"LINESTRING (12.6211552 55.6018764, 12.6232065 55.5998204)",221,,,,,,
397015057,397026673,0,34454767,True,,Englandsvej,secondary,,301.395,"LINESTRING (12.6214127 55.6019589, 12.6190931 55.6043316)",221,,,,yes,,
397026142,397014435,0,34454781,True,,Englandsvej,secondary,80,303.555,"LINESTRING (12.6189263 55.6042986, 12.6211552 55.6018764)",221,,,,yes,,
397026673,397036919,0,34454782,True,,Englandsvej,secondary,80,272.01,"LINESTRING (12.6190931 55.6043316, 12.6170954 55.606502)",221,,,,,,
397035801,397026142,0,237225085,True,,Englandsvej,secondary,80,270.212,"LINESTRING (12.6168894 55.606439, 12.6189263 55.6042986)",221,,,,,,
397036919,397046168,0,34454782,True,,Englandsvej,secondary,80,337.292,"LINESTRING (12.6170954 55.606502, 12.6150342 55.609303)",221,,,,,,
397046167,6702759382,0,237225085,True,,Englandsvej,secondary,80,55.872,"LINESTRING (12.6148848 55.6092687, 12.6152153 55.6088022)",221,,,,,,
397046168,6738889672,0,3431748,False,2,Tømmerupvej,tertiary,,29.604,"LINESTRING (12.6150342 55.609303, 12.6154498 55.6094286)",,,,,,,
397046168,6952511043,0,237225088,True,,Englandsvej,secondary,,18.752,"LINESTRING (12.6150342 55.609303, 12.6149212 55.6094591)",221,,,,,,
397049265,397074477,0,237225088,True,,Englandsvej,secondary,,77.314,"LINESTRING (12.6133875 55.6115779, 12.6128981 55.6122159)",221,,,,,,
397052586,4422317602,0,34454342,True,,Englandsvej,secondary,,88.505,"LINESTRING (12.6132469 55.6115429, 12.6138122 55.6108138)",221,,,,,,
397056356,16965544,0,100693084,False,,Ugandavej,tertiary,60,100.73,"LINESTRING (12.611165 55.6120772, 12.6125504 55.6125337)",,,,,,,
397056356,1540425341,0,100693084,False,,Ugandavej,tertiary,60,2.854,"LINESTRING (12.611165 55.6120772, 12.6111302 55.6120607)",,,,,,,
397071483,8079377,0,24418574,False,2,Englandsvej,secondary,60,153.425,"LINESTRING (12.6120736 55.6130566, 12.6108693 55.6142571)",221,,,,,,
397071483,16965544,0,24418574,False,2,Englandsvej,secondary,60,65.401,"LINESTRING (12.6120736 55.6130566, 12.6125504 55.6125337)",221,,,,,,
397074203,397052586,0,34454342,True,,Englandsvej,secondary,,86.036,"LINESTRING (12.6126927 55.6122505, 12.6132469 55.6115429)",221,,,,,,
397074477,1774185056,0,237225088,True,,Englandsvej,secondary,,8.607,"LINESTRING (12.6128981 55.6122159, 12.6128469 55.6122877)",221,,,,,,
397078200,396988160,0,34454766,True,,Englandsvej,secondary,80,43.399,"LINESTRING (12.6306264 55.5963032, 12.6313056 55.5962321)",221,,,,,,
397078404,396990366,0,4493760,True,,Englandsvej,secondary,80,60.21,"LINESTRING (12.6306887 55.5964001, 12.629764 55.5965423)",221,,,,,,
397084506,4039690183,0,100693084,False,,Ugandavej,tertiary,60,27.982,"LINESTRING (12.6099081 55.6114073, 12.6101938 55.6116004)",,,,,,,
397084506,1540425324,0,100693084,False,,Ugandavej,tertiary,60,26.938,"LINESTRING (12.6099081 55.6114073, 12.609664 55.6112081)",,,,,,,
397474458,17710390,0,87365261,False,2,Vigerslev Allé,tertiary,50,35.913,"LINESTRING (12.4968601 55.659676, 12.496288 55.6596634)",,,,,,,
397474458,18165893,0,87365261,False,2,Vigerslev Allé,tertiary,50,3.914,"LINESTRING (12.4968601 55.659676, 12.4969225 55.659676)",,,,,,,
398199370,26593033,0,346015459,False,,Dronninggårds Alle,tertiary,,80.99,"LINESTRING (12.4525171 55.8084622, 12.4512622 55.80828)",,,,,,,
398199370,26593032,0,346015459,False,,Dronninggårds Alle,tertiary,,73.611,"LINESTRING (12.4525171 55.8084622, 12.4536329 55.8086745)",,,,,,,
400914918,7027562596,0,4424500,False,2,Rødovrevej,tertiary,50,28.997,"LINESTRING (12.4638654 55.6774973, 12.463925 55.6777559)",,,,,,,
400914918,272488801,0,4424500,False,2,Rødovrevej,tertiary,50,8.062,"LINESTRING (12.4638654 55.6774973, 12.4638503 55.6774253)",,,,,,,
400957388,400957389,0,8125068,False,2,Vindebyvej,residential,50,12.865,"LINESTRING (12.4305404 55.7248245, 12.4305594 55.7249397)",,,yes,,,,
400957389,400957388,0,8125068,False,2,Vindebyvej,residential,50,12.865,"LINESTRING (12.4305594 55.7249397, 12.4305404 55.7248245)",,,yes,,,,
400957389,2353532622,0,743087646,False,2,Vindebyvej,tertiary,50,9.113,"LINESTRING (12.4305594 55.7249397, 12.4305867 55.7250202)",,,,,,,
400967556,6805533755,0,230225529,True,4,Herlev Ringvej,primary,70,8.394,"LINESTRING (12.4410981 55.7228665, 12.4410765 55.722792)",O3,,,,,,
400993515,4886007461,0,34179544,True,1,Stationsalleen,tertiary,50,7.866,"LINESTRING (12.4489147 55.7201306, 12.4489818 55.7201904)",,,,,,,
400993540,2305605241,0,230297070,True,2,Stationsalleen,tertiary,50,8.972,"LINESTRING (12.448755 55.7201999, 12.448668 55.7201358)",,,,,,,
400994017,6819582016,0,156389423,True,1,Stationsalleen,tertiary,50,3.081,"LINESTRING (12.448878 55.7202937, 12.4488488 55.7202714)",,,,,,,
401034797,4885812629,0,23122321,False,2,Novembervej,secondary,50,12.176,"LINESTRING (12.4591081 55.7163649, 12.4590133 55.7162693)",,,,,,,
401034797,566204753,0,230546365,False,3,Novembervej,secondary,50,8.357,"LINESTRING (12.4591081 55.7163649, 12.459183 55.7164271)",,,,,,,
401243354,2055570352,0,2857233,False,,Hjortespringvej,tertiary,50,42.379,"LINESTRING (12.4298666 55.7398247, 12.4301679 55.7394834)",,,,,,,
401243354,4036169099,0,2857233,False,,Hjortespringvej,tertiary,50,23.886,"LINESTRING (12.4298666 55.7398247, 12.429702 55.7400185)",,,,,,,
401244500,252710144,0,119076492,False,,Gammel Klausdalsbrovej,unclassified,,14.106,"LINESTRING (12.4219617 55.7435916, 12.4217419 55.7435636)",,,,,,,
401521554,6108966314,0,237090548,True,,Hvidovrevej,tertiary,40,23.843,"LINESTRING (12.4744026 55.6537938, 12.4745004 55.6535866)",,,,,,,
401521695,18011389,0,237090548,True,,Hvidovrevej,tertiary,40,64.863,"LINESTRING (12.47396 55.654433, 12.47434 55.6538905)",,,,,,,
402317377,30268771,0,24183223,False,4,Vadstrupvej,tertiary,50,38.993,"LINESTRING (12.4440047 55.7574609, 12.4434106 55.757355)",,yes,,,,,
402317377,30268770,0,733912647,False,2,Vadstrupvej,tertiary,50,5.035,"LINESTRING (12.4440047 55.7574609, 12.4440814 55.7574746)",,,,,,,
402318263,30268771,0,315791902,False,,Værebrovej,tertiary,50,6.249,"LINESTRING (12.4433153 55.7573382, 12.4434106 55.757355)",,,,,,,
402318263,2885644066,0,557933592,False,2,Værebrovej,tertiary,50,28.617,"LINESTRING (12.4433153 55.7573382, 12.4428761 55.7572664)",,,,,,,
402324018,3220251648,0,8147054,False,2,Gammelmosevej,tertiary,50,19.947,"LINESTRING (12.4660884 55.7552301, 12.4663174 55.7553549)",,,,,,,
402324018,1546322075,0,8147054,False,2,Gammelmosevej,tertiary,50,23.841,"LINESTRING (12.4660884 55.7552301, 12.4658293 55.7550729)",,,,,,,
402368411,4184075353,0,158016627,False,2,Rovsingsgade,tertiary,50,25.865,"LINESTRING (12.5587839 55.7127672, 12.5584506 55.7126299)",,,,,,,
402449899,6955111403,0,34624910,True,,Gladsaxevej,tertiary,,7.091,"LINESTRING (12.4876599 55.7329241, 12.4876957 55.7328636)",,,,,,,
402452328,6964582926,0,217804338,True,,Gladsaxevej,tertiary,,41.072,"LINESTRING (12.4933827 55.7314894, 12.4927367 55.7315536)",,,,,,,
402459758,27349414,0,295975575,True,,Gladsaxevej,tertiary,,7.024,"LINESTRING (12.5002779 55.7306029, 12.5003884 55.730592)",,,,,,,
402462147,1832802978,0,217804338,True,,Gladsaxevej,tertiary,,10.745,"LINESTRING (12.4988346 55.7308864, 12.4986663 55.7309053)",,,,,,,
402465457,3370619113,0,217804338,True,,Gladsaxevej,tertiary,,20.178,"LINESTRING (12.4886122 55.7322783, 12.4883943 55.732412)",,,,,,,
402465774,402466615,0,217804338,True,,Gladsaxevej,tertiary,,25.589,"LINESTRING (12.4900976 55.7318339, 12.4897103 55.7319074)",,,,,,,
402466615,3370619072,0,217804338,True,,Gladsaxevej,tertiary,,25.969,"LINESTRING (12.4897103 55.7319074, 12.4893364 55.7320085)",,,,,,,
402466616,402465457,0,217804338,True,,Gladsaxevej,tertiary,,28.995,"LINESTRING (12.4889863 55.7321246, 12.4886122 55.7322783)",,,,,,,
402466981,402467098,0,217804338,True,,Gladsaxevej,tertiary,,23.914,"LINESTRING (12.4881984 55.7325523, 12.4879952 55.7327344)",,,,,,,
402467098,6955111402,0,217804338,True,,Gladsaxevej,tertiary,,18.555,"LINESTRING (12.4879952 55.7327344, 12.4878661 55.7328846)",,,,,,,
402467376,6964582925,0,217804338,True,,Gladsaxevej,tertiary,,48.078,"LINESTRING (12.4878587 55.7328932, 12.4875985 55.7333)",,,,,,,
402468847,2997357716,0,34625033,True,,Gladsaxevej,tertiary,,90.051,"LINESTRING (12.5004474 55.7307054, 12.4990369 55.7308637)",,,,,,,
402484136,6954006541,0,34624910,True,,Gladsaxevej,tertiary,,66.261,"LINESTRING (12.4966966 55.73106, 12.4977288 55.7309285)",,,,,,,
402500993,29991341,0,34626289,False,2,Klampenborgvej,tertiary,60,43.354,"LINESTRING (12.5385894 55.7739215, 12.5392318 55.773775)",,,,,,,
402525029,4746887,0,205242232,False,,Bagsværd Hovedgade,tertiary,50,11.065,"LINESTRING (12.4399278 55.7633696, 12.4397967 55.7634364)",,,,,,,
402525029,2772382913,0,243489605,False,2,Bagsværd Hovedgade,tertiary,50,14.689,"LINESTRING (12.4399278 55.7633696, 12.4401223 55.7632956)",,,,,,,
402535717,402534010,0,34628042,True,2,Ring 4,primary,60,9.511,"LINESTRING (12.4385243 55.7623926, 12.4386305 55.7624538)",O4,,,,,,
402551829,30564174,0,237352517,False,2,Bagsværdvej,primary,60,92.645,"LINESTRING (12.4682264 55.7654588, 12.4667456 55.7654459)",O4,,,,,,
402551829,30564175,0,362258019,False,2,Bagsværdvej,primary,60,104.29,"LINESTRING (12.4682264 55.7654588, 12.4698932 55.7654399)",O4,,,,,,
402551831,1338227002,0,237352517,False,2,Bagsværdvej,primary,60,81.278,"LINESTRING (12.46522 55.7653913, 12.4665164 55.7654399)",O4,,,,,,
402551831,30564173,0,237352517,False,2,Bagsværdvej,primary,60,87.99,"LINESTRING (12.46522 55.7653913, 12.4638332 55.7652591)",O4,,,,,,
402649507,331872855,0,497238810,False,2,Lundtoftevej,tertiary,50,19.34,"LINESTRING (12.5159433 55.7873085, 12.5161052 55.7874567)",,,,,,,
402649507,202367587,0,497238810,False,2,Lundtoftevej,tertiary,50,20.043,"LINESTRING (12.5159433 55.7873085, 12.5158002 55.7871472)",,,,,,,
403823645,5320816283,0,660194139,False,,Frederikssundsvej,tertiary,50,6.307,"LINESTRING (12.5248184 55.7052403, 12.5249009 55.7052078)",,,,,,,
404553656,406499581,0,315789378,False,2,Bagsværdvej,primary,60,10.488,"LINESTRING (12.48031 55.7646947, 12.4804772 55.7647016)",O4,,,,,,
404553656,277795633,0,315789378,False,2,Bagsværdvej,primary,60,13.866,"LINESTRING (12.48031 55.7646947, 12.4800886 55.7646888)",O4,,,,,,
404553658,277795633,0,315789378,False,2,Bagsværdvej,primary,60,23.283,"LINESTRING (12.4797167 55.7646807, 12.4800886 55.7646888)",O4,,,,,,
404553658,405972793,0,315789378,False,2,Bagsværdvej,primary,60,2.596,"LINESTRING (12.4797167 55.7646807, 12.4796755 55.7646779)",O4,,,,,,
405972793,404553658,0,315789378,False,2,Bagsværdvej,primary,60,2.596,"LINESTRING (12.4796755 55.7646779, 12.4797167 55.7646807)",O4,,,,,,
405972793,1546348542,0,315789378,False,2,Bagsværdvej,primary,60,41.944,"LINESTRING (12.4796755 55.7646779, 12.4790056 55.7646622)",O4,,,,,,
406002585,406002589,0,34769068,False,,Nybrovej,tertiary,50,26.145,"LINESTRING (12.4676208 55.7745475, 12.4679831 55.7744302)",,yes,,,,,
406002585,2027768,0,682293363,False,,Nybrovej,tertiary,50,34.561,"LINESTRING (12.4676208 55.7745475, 12.467141 55.7747017)",,,,,,,
406002589,406002585,0,34769068,False,,Nybrovej,tertiary,50,26.145,"LINESTRING (12.4679831 55.7744302, 12.4676208 55.7745475)",,yes,,,,,
406002589,3640873276,0,34769069,False,,Nybrovej,tertiary,45,7.786,"LINESTRING (12.4679831 55.7744302, 12.4680929 55.7743972)",,,,,,,
406306209,406306765,0,48876189,False,2,Lystoftevej,tertiary,50,70.873,"LINESTRING (12.5074752 55.7939295, 12.5085857 55.794058)",,,,,,,
406306209,202349860,0,48876189,False,2,Lystoftevej,tertiary,50,34.532,"LINESTRING (12.5074752 55.7939295, 12.5069327 55.7938709)",,,,,,,
406306344,202349860,0,48876189,False,2,Lystoftevej,tertiary,50,37.451,"LINESTRING (12.5063457 55.7938035, 12.5069327 55.7938709)",,,,,,,
406306344,6070610305,0,48876189,False,2,Lystoftevej,tertiary,50,36.836,"LINESTRING (12.5063457 55.7938035, 12.5057685 55.7937368)",,,,,,,
406306765,406307064,0,48876189,False,2,Lystoftevej,tertiary,50,30.293,"LINESTRING (12.5085857 55.794058, 12.5090654 55.7940967)",,,,,,,
406306765,406306209,0,48876189,False,2,Lystoftevej,tertiary,50,70.873,"LINESTRING (12.5085857 55.794058, 12.5074752 55.7939295)",,,,,,,
406307064,4356665675,0,48876189,False,2,Lystoftevej,tertiary,50,32.52,"LINESTRING (12.5090654 55.7940967, 12.5095832 55.794125)",,,,,,,
406307064,406306765,0,48876189,False,2,Lystoftevej,tertiary,50,30.293,"LINESTRING (12.5090654 55.7940967, 12.5085857 55.794058)",,,,,,,
406316155,279001278,0,274580945,False,2,Nærumgårdsvej,tertiary,,37.62,"LINESTRING (12.5374342 55.817282, 12.5372916 55.8176107)",,,,,,,
406316155,4712341466,0,274580945,False,2,Nærumgårdsvej,tertiary,,6.809,"LINESTRING (12.5374342 55.817282, 12.5374592 55.8172224)",,,,,,,
406317494,2003405071,0,274580945,False,2,Nærumgårdsvej,tertiary,,60.311,"LINESTRING (12.5361466 55.8190964, 12.5358709 55.8196162)",,,,,,,
406317494,4695764242,0,274580945,False,2,Nærumgårdsvej,tertiary,,3.082,"LINESTRING (12.5361466 55.8190964, 12.5361655 55.8190708)",,,,,,,
406322600,277892374,0,423333815,False,,Gammel Holtevej,tertiary,50,9.76,"LINESTRING (12.5112401 55.8357198, 12.511084 55.8357154)",,,,,,,
406322600,277892373,0,423333815,False,,Gammel Holtevej,tertiary,50,29.948,"LINESTRING (12.5112401 55.8357198, 12.5117196 55.8357254)",,,,,,,
406499510,3948871180,0,502447200,False,2,Nybrovej,primary,50,76.258,"LINESTRING (12.4887526 55.7652795, 12.4897089 55.7648542)",O4,,,,,,
406499510,4929219093,0,502447200,False,2,Nybrovej,primary,50,16.74,"LINESTRING (12.4887526 55.7652795, 12.488543 55.7653731)",O4,,,,,,
406499568,277024941,0,315789378,False,2,Bagsværdvej,primary,60,23.418,"LINESTRING (12.4756593 55.7646633, 12.4760293 55.7646313)",O4,,,,,,
406499568,1546348546,0,315789379,False,,Bagsværdvej,primary,60,21.517,"LINESTRING (12.4756593 55.7646633, 12.4753183 55.7646886)",O4,,,,,,
406499570,275716471,0,315789378,False,2,Bagsværdvej,primary,60,62.231,"LINESTRING (12.4762635 55.764617, 12.4772582 55.7646103)",O4,,,,,,
406499570,277024941,0,315789378,False,2,Bagsværdvej,primary,60,14.737,"LINESTRING (12.4762635 55.764617, 12.4760293 55.7646313)",O4,,,,,,
406499581,6151140504,0,315789378,False,2,Bagsværdvej,primary,60,17.819,"LINESTRING (12.4804772 55.7647016, 12.4807598 55.7647217)",O4,,,,,,
406499581,404553656,0,315789378,False,2,Bagsværdvej,primary,60,10.488,"LINESTRING (12.4804772 55.7647016, 12.48031 55.7646947)",O4,,,,,,
408414436,922817154,0,682933997,False,2,Kirkevej,secondary,50,175.224,"LINESTRING (12.6501259 55.5953871, 12.6528992 55.5952207)",221,,,,,,
408414436,6417402607,0,682933997,False,2,Kirkevej,secondary,50,64.073,"LINESTRING (12.6501259 55.5953871, 12.6491116 55.5954469)",221,,,,,,
408416185,396995098,0,34454766,True,,Englandsvej,secondary,80,49.919,"LINESTRING (12.6263245 55.5973981, 12.6269502 55.5971214)",221,,,,,,
408416200,396998128,0,4493760,True,,Englandsvej,secondary,80,102.491,"LINESTRING (12.626521 55.5975675, 12.6253866 55.5982299)",221,,,,,,
409081953,2090465254,0,118988011,False,,Teglgårdsvej,tertiary,50,26.994,"LINESTRING (12.5963771 55.7629067, 12.5959929 55.7627962)",,,,,,,
411807254,697525,0,742682187,False,,C.F. Møllers Allé,residential,,14.303,"LINESTRING (12.5737415 55.6357917, 12.5739631 55.6357617)",,,,,,,
413324869,1033512417,0,497238812,False,3,Lundtoftevej,tertiary,50,16.584,"LINESTRING (12.5234563 55.7966364, 12.5234768 55.7967851)",,,,,,,
