u,v,key,osmid,oneway,name,highway,maxspeed,length,geometry,lanes,bridge,ref,service,junction,width,access,tunnel
20908435,1613518676,0,3992331,False,Bernhard Bangs Alle,tertiary,50,14.675,"LINESTRING (12.5105066 55.6846464, 12.5107293 55.6846057)",,,,,,,,
20908435,1613522718,0,3992331,False,Bernhard Bangs Alle,tertiary,50,4.415,"LINESTRING (12.5105066 55.6846464, 12.5104394 55.6846583)",,,,,,,,
20908456,1216261452,0,3992331,False,Bernhard Bangs Alle,tertiary,50,10.99,"LINESTRING (12.5074309 55.6853122, 12.5075293 55.6852304)",,,,,,,,
20908456,1613546971,0,3992331,False,Bernhard Bangs Alle,tertiary,50,18.251,"LINESTRING (12.5074309 55.6853122, 12.5073264 55.6854654)",,,,,,,,
20908457,1613529246,0,3992331,False,Bernhard Bangs Alle,tertiary,50,10.065,"LINESTRING (12.5076479 55.6851709, 12.5077888 55.6851275)",,,,,,,,
20908457,4503833958,0,3992331,False,Bernhard Bangs Alle,tertiary,50,7.007,"LINESTRING (12.5076479 55.6851709, 12.5075644 55.6852128)",,,,,,,,
20917594,5735601372,0,3992331,False,Bernhard Bangs Alle,tertiary,50,8.519,"LINESTRING (12.5065547 55.6867204, 12.5066225 55.686654)",,,,,,,,
20917594,286651217,0,3992344,True,,tertiary,50,3.766,"LINESTRING (12.5065547 55.6867204, 12.5066028 55.6867407)",,,,,roundabout,,,
20917595,3439599415,0,3992344,True,,tertiary,50,3.314,"LINESTRING (12.5066037 55.6868647, 12.5065624 55.6868833)",,,,,roundabout,,,
20917596,286651220,0,739794271,True,,tertiary,50,3.879,"LINESTRING (12.5063207 55.6867918, 12.5063397 55.6867586)",,,,,roundabout,,,
20917597,3439599416,0,3992344,True,,tertiary,50,3.817,"LINESTRING (12.5065127 55.6868934, 12.5064518 55.6868933)",,,,,roundabout,,,
20917599,4513737669,0,454885214,True,,primary_link,,14.052,"LINESTRING (12.5014236 55.6880542, 12.5012686 55.6881455)",,,,,,,,
20917603,3185019793,0,118339624,False,Mågevej,residential,,37.525,"LINESTRING (12.5219828 55.6961483, 12.5220594 55.696483)",,,,,,,,
20917605,1571216745,0,118339088,True,,residential,,2.785,"LINESTRING (12.5207226 55.6954752, 12.5207093 55.6954513)",,,,,roundabout,,,
20922366,4929108044,0,736254957,False,Pakhusvej,residential,,10.846,"LINESTRING (12.5929834 55.6975296, 12.5931564 55.6975266)",,,,,,,,
20922368,3638796534,0,3993170,False,Pakhusvej,residential,50,2.063,"LINESTRING (12.5944143 55.6974184, 12.5943822 55.6974143)",,,,,,,,
20923495,1578229639,0,270739026,False,Lüdersvej,tertiary,50,23.417,"LINESTRING (12.5918693 55.7095131, 12.5920524 55.7093295)",,,,,,,,
20923496,1152732078,0,270739026,False,Lüdersvej,tertiary,50,21.131,"LINESTRING (12.5922566 55.7091782, 12.592494 55.7090432)",,,,,,,,
20923496,1578229639,0,270739026,False,Lüdersvej,tertiary,50,21.135,"LINESTRING (12.5922566 55.7091782, 12.5920524 55.7093295)",,,,,,,,
20923499,1421832338,0,168137766,False,Sundkrogsgade,tertiary,50,70.747,"LINESTRING (12.5932885 55.7137641, 12.5936973 55.7143572)",,,,,,,,
20923500,4675595795,0,168137766,False,Sundkrogsgade,tertiary,50,32.385,"LINESTRING (12.5938793 55.7146186, 12.5940766 55.7148878)",,,,,,,,
20923500,1421832338,0,168137766,False,Sundkrogsgade,tertiary,50,31.222,"LINESTRING (12.5938793 55.7146186, 12.5936973 55.7143572)",,,,,,,,
20923501,4466566187,0,168137766,False,Sundkrogsgade,tertiary,50,24.973,"LINESTRING (12.5955811 55.7169407, 12.595429 55.7167331)",,,,,,,,
20923501,4466566188,0,237214021,False,Skudehavnsvej,tertiary,50,27.215,"LINESTRING (12.5955811 55.7169407, 12.5959896 55.7168573)",,,,,,,,
20923508,3747279314,0,237214021,False,Skudehavnsvej,tertiary,50,42.784,"LINESTRING (12.5972696 55.7165961, 12.5966274 55.7167272)",,,,,,,,
20923508,6895894619,0,495951546,False,Færgehavnsvej,tertiary,50,39.803,"LINESTRING (12.5972696 55.7165961, 12.5974773 55.7169344)",,,,,,,,
20923511,3763599283,0,3993233,False,Baltikavej,tertiary,50,56.758,"LINESTRING (12.5981563 55.7180405, 12.599009 55.7178677)",,,,,,,,
20923511,3763599271,0,237214017,False,Færgehavnsvej,unclassified,,20.451,"LINESTRING (12.5981563 55.7180405, 12.5982534 55.7182161)",,,,,,,,
20923511,6895894619,0,495951546,False,Færgehavnsvej,tertiary,50,130.138,"LINESTRING (12.5981563 55.7180405, 12.5974773 55.7169344)",,,,,,,,
20923512,1421841894,0,3993233,False,Baltikavej,tertiary,50,78.953,"LINESTRING (12.6034384 55.71697, 12.6046245 55.7167296)",,,,,,,,
20923512,3763599291,0,3993233,False,Baltikavej,tertiary,50,34.796,"LINESTRING (12.6034384 55.71697, 12.6029166 55.7170774)",,,,,,,,
20923514,4752802772,0,237214017,False,Færgehavnsvej,unclassified,,5.306,"LINESTRING (12.5987684 55.7191158, 12.5987402 55.7190708)",,,,,,,,
20923515,6896120077,0,3993233,False,Baltikavej,tertiary,50,51.574,"LINESTRING (12.605486 55.716555, 12.6047112 55.716712)",,,,,,,,
20923515,4931570325,0,8131024,False,Kattegatvej,tertiary,50,36.609,"LINESTRING (12.605486 55.716555, 12.6056853 55.7168645)",,,,,,,,
20923516,5323330647,0,3993236,False,Nordsøvej,unclassified,50,99.118,"LINESTRING (12.6077909 55.7201376, 12.6092744 55.7198271)",,,,,,,,
20923516,6895894618,0,8131024,False,Kattegatvej,tertiary,50,23.544,"LINESTRING (12.6077909 55.7201376, 12.607663 55.7199385)",,,,,,,,
20923516,1277173978,0,419324652,False,Kattegatvej,unclassified,50,175.919,"LINESTRING (12.6077909 55.7201376, 12.6087431 55.721626)",,,,,,,,
20923522,1656035854,0,419324652,False,Kattegatvej,unclassified,50,17.783,"LINESTRING (12.6093855 55.7226242, 12.6092762 55.7224766)",,,,,,,,
20927505,4452076825,0,162074184,False,Danneskiold-Samsøes Allé,tertiary,50,8.223,"LINESTRING (12.6057237 55.6824667, 12.6057796 55.6825336)",,,,,,,,
20927505,6925244679,0,237106583,False,Danneskiold-Samsøes Allé,tertiary,50,23.0,"LINESTRING (12.6057237 55.6824667, 12.6055632 55.6822807)",,,,,,,,
20927506,6265161129,0,237106583,False,Danneskiold-Samsøes Allé,tertiary,50,58.734,"LINESTRING (12.6051873 55.6818452, 12.6047823 55.6813689)",,,,,,,,
20927506,6919169289,0,237106583,False,Danneskiold-Samsøes Allé,tertiary,50,18.659,"LINESTRING (12.6051873 55.6818452, 12.6053175 55.6819961)",,,,,,,,
20927507,4606642055,0,237106583,False,Danneskiold-Samsøes Allé,tertiary,50,51.807,"LINESTRING (12.6045665 55.6811181, 12.6042055 55.680699)",,,,,,,,
20927507,6265161129,0,237106583,False,Danneskiold-Samsøes Allé,tertiary,50,30.996,"LINESTRING (12.6045665 55.6811181, 12.6047823 55.6813689)",,,,,,,,
20927508,1896448640,0,237106583,False,Danneskiold-Samsøes Allé,tertiary,50,5.86,"LINESTRING (12.6034147 55.6797768, 12.6033742 55.6797293)",,,,,,,,
20927508,4452076824,0,237106583,False,Danneskiold-Samsøes Allé,tertiary,50,21.791,"LINESTRING (12.6034147 55.6797768, 12.603565 55.6799535)",,,,,,,,
20927509,1623451158,0,182398600,False,Danneskiold-Samsøes Allé,tertiary,50,42.764,"LINESTRING (12.6023114 55.6784697, 12.602014 55.6781236)",2,,,,,,,
20927509,1927472166,0,182398600,False,Danneskiold-Samsøes Allé,tertiary,50,20.802,"LINESTRING (12.6023114 55.6784697, 12.6024499 55.6786397)",2,,,,,,,
20927654,1041616372,0,23916530,False,Stengårds Alle,tertiary,,49.382,"LINESTRING (12.4800684 55.7473624, 12.4796054 55.7470028)",,,,,,,,
20930530,8086438,0,161862400,False,Englandsvej,tertiary,50,27.581,"LINESTRING (12.598086 55.6463383, 12.5981091 55.6460906)",,,,,,,,
