u,v,key,osmid,name,highway,maxspeed,oneway,length,geometry,bridge,width,access,lanes,ref,junction
1350299877,2013570192,0,7381461,Overschiestraat,unclassified,50,False,10.855,"LINESTRING (4.839499 52.3472927, 4.8395022 52.3471951)",,,,,,
1359158724,2621617547,0,121378284,Osdorperweg,unclassified,30,False,40.261,"LINESTRING (4.7776053 52.3706845, 4.7771729 52.3709323)",,,,,,
1360374240,3307835923,0,7382916,Haarlemmermeerstraat,secondary,50,False,23.789,"LINESTRING (4.8503215 52.3549595, 4.8503151 52.3551734)",,,,,S107,
1360374240,46312806,0,7382916,Haarlemmermeerstraat,secondary,50,False,11.416,"LINESTRING (4.8503215 52.3549595, 4.850331 52.354857)",,,,,S107,
1361307262,46485010,0,121671689,Waddenweg,tertiary,50,False,6.576,"LINESTRING (4.9279452 52.3934751, 4.92791 52.39342)",,,,,,
1361307269,46485010,0,121671689,Waddenweg,tertiary,50,False,22.809,"LINESTRING (4.92775 52.3932396, 4.92791 52.39342)",,,,,,
1361307280,46480317,0,7042573,Waddenweg,tertiary,50,False,16.597,"LINESTRING (4.926724 52.3923906, 4.9265738 52.3922728)",,,,,,
1367770902,289068528,0,7371776,Albert Cuypstraat,residential,30,False,4.147,"LINESTRING (4.8902327 52.3549486, 4.8902923 52.3549567)",,,,,,
1367770902,6653510565,0,7371776,Albert Cuypstraat,residential,30,False,4.372,"LINESTRING (4.8902327 52.3549486, 4.8901713 52.3549368)",,,,,,
1379352879,46148619,0,7365791,Laan Rozenburg,tertiary,30,False,14.919,"LINESTRING (4.8677327 52.316369, 4.8675391 52.3164322)",,,,,,
1379352879,46147912,0,7365791,Laan Rozenburg,tertiary,30,False,21.159,"LINESTRING (4.8677327 52.316369, 4.8678576 52.3161947)",,,,,,
1390269806,567009057,0,7361150,Amsteldijk Zuid,tertiary,60,False,11.929,"LINESTRING (4.8788652 52.2798327, 4.8789503 52.2799265)",,,,,,
1390269806,45999141,0,7361150,Amsteldijk Zuid,tertiary,60,False,39.084,"LINESTRING (4.8788652 52.2798327, 4.8786067 52.2795188)",,,,,,
1394736110,46279186,0,325880069,,tertiary,50,True,3.248,"LINESTRING (4.8393497 52.3469633, 4.8393698 52.3469368)",,2.50,,,,roundabout
1394736111,46279090,0,325880100,,tertiary,50,True,3.791,"LINESTRING (4.8394592 52.3468955, 4.8395145 52.3468909)",,2.50,,,,roundabout
1410596244,1125643471,0,7380610,,unclassified,50,False,5.324,"LINESTRING (4.8207096 52.3794554, 4.8206343 52.3794688)",,,,,,
1457567978,1583254787,0,7378550,Kostverlorenstraat,tertiary,50,True,16.477,"LINESTRING (4.8740985 52.3787415, 4.8743394 52.3787597)",,,,,,
1475354587,46062406,0,134160215,Amsteldijk Zuid,tertiary,30,False,7.898,"LINESTRING (4.8927291 52.2955005, 4.8926527 52.295447)",,,,,,
1475354588,297723331,0,160265388,Amsteldijk Zuid,unclassified,30,False,10.111,"LINESTRING (4.8928494 52.2955427, 4.8929975 52.2955507)",,,,,,
1475354588,46062549,0,160265388,Amsteldijk Zuid,unclassified,30,False,5.018,"LINESTRING (4.8928494 52.2955427, 4.892778 52.2955541)",,,,,,
1480555832,46583626,0,462594346,Zuideinde,tertiary,30,False,9.113,"LINESTRING (4.9120155 52.427061, 4.9120766 52.427134)",,,,,,
1480555832,4001112335,0,462594346,Zuideinde,tertiary,30,False,8.388,"LINESTRING (4.9120155 52.427061, 4.9119616 52.4269931)",,,,,,
1489877393,46062896,0,135694414,Amsteldijk Zuid,unclassified,30,True,23.04,"LINESTRING (4.8954727 52.2956128, 4.8951343 52.2956028)",,,,,,
1489877396,46063304,0,135694414,Amsteldijk Zuid,unclassified,30,True,26.453,"LINESTRING (4.8965895 52.2956921, 4.8962046 52.2956577)",,,,,,
1491220300,302340550,0,7377470,tt. Vasumweg,unclassified,50,False,14.334,"LINESTRING (4.88516 52.408394, 4.885135 52.408522)",,,,,,
1491220300,2847091904,0,7377470,tt. Vasumweg,unclassified,50,False,18.157,"LINESTRING (4.88516 52.408394, 4.8851984 52.4082324)",,,,,,
1492401432,2086563668,0,163430643,Jan de Louterstraat,unclassified,,False,37.748,"LINESTRING (4.8183245 52.3798309, 4.8177876 52.3799194)",,,,,,
1492401432,46425006,0,163430643,Jan de Louterstraat,unclassified,,False,42.259,"LINESTRING (4.8183245 52.3798309, 4.818928 52.3797375)",,,,,,
1492851947,5117150552,0,7040229,Sniep,unclassified,,False,3.912,"LINESTRING (4.9784703 52.3329664, 4.9784328 52.3329931)",,,,,,
1492851947,46211700,0,7040229,Sniep,unclassified,,False,32.698,"LINESTRING (4.9784703 52.3329664, 4.9788865 52.3328188)",,,,,,
1504556537,1504556540,0,7361150,Amsteldijk Zuid,tertiary,60,False,11.467,"LINESTRING (4.8866044 52.2896825, 4.8866155 52.2897854)",,,,,,
1504556537,46035594,0,7361150,Amsteldijk Zuid,tertiary,60,False,15.031,"LINESTRING (4.8866044 52.2896825, 4.886597 52.2895474)",,,,,,
1504556540,1504556537,0,7361150,Amsteldijk Zuid,tertiary,60,False,11.467,"LINESTRING (4.8866155 52.2897854, 4.8866044 52.2896825)",,,,,,
1504556540,46036874,0,184359914,Amsteldijk Zuid,tertiary,60,False,8.038,"LINESTRING (4.8866155 52.2897854, 4.8866416 52.2898559)",,,,,,
1504556541,46036874,0,7361156,Amsteldijk Zuid,tertiary,60,False,6.218,"LINESTRING (4.8866682 52.2899094, 4.8866416 52.2898559)",,,,,,
1504556541,1504556542,0,184359915,Amsteldijk Zuid,tertiary,60,False,6.617,"LINESTRING (4.8866682 52.2899094, 4.8867152 52.2899615)",,,,,,
1504556542,1504556543,0,137167539,Amsteldijk Zuid,tertiary,30,False,15.75,"LINESTRING (4.8867152 52.2899615, 4.886828 52.2900852)",,,,,,
1504556542,1504556541,0,184359915,Amsteldijk Zuid,tertiary,60,False,6.617,"LINESTRING (4.8867152 52.2899615, 4.8866682 52.2899094)",,,,,,
1504556543,46038248,0,137167539,Amsteldijk Zuid,tertiary,30,False,22.123,"LINESTRING (4.886828 52.2900852, 4.8870191 52.2902462)",,,,,,
1504556543,1504556542,0,137167539,Amsteldijk Zuid,tertiary,30,False,15.75,"LINESTRING (4.886828 52.2900852, 4.8867152 52.2899615)",,,,,,
1527925300,46449697,0,121677475,Havikslaan,tertiary,50,False,56.601,"LINESTRING (4.9172565 52.3848354, 4.9166232 52.3851666)",,,,,,
1534218516,704999111,0,7373750,Tweede Constantijn Huygensstraat,residential,30,True,29.659,"LINESTRING (4.8738538 52.3619901, 4.8736785 52.3622344)",,,,,,
1576953828,5169287795,0,7384323,Pieter Calandlaan,tertiary,50,False,13.237,"LINESTRING (4.8177526 52.3556631, 4.8179377 52.3557004)",,,,,,
1576953828,840411198,0,7384323,Pieter Calandlaan,tertiary,50,False,99.643,"LINESTRING (4.8177526 52.3556631, 4.8163618 52.3553777)",,,,,,
1577377289,1394736111,0,325880100,,tertiary,50,True,3.556,"LINESTRING (4.8394123 52.3469097, 4.8394592 52.3468955)",,2.50,,,,roundabout
1577377297,1577852120,0,325880100,,tertiary,50,True,4.162,"LINESTRING (4.8395692 52.3468978, 4.8396212 52.3469176)",,2.50,,,,roundabout
1577377315,1585526638,0,7381491,,tertiary,50,True,2.874,"LINESTRING (4.8393973 52.3470674, 4.8393699 52.3470477)",,2.50,,,,roundabout
1577377329,46279908,0,7381491,,tertiary,50,True,4.936,"LINESTRING (4.8396625 52.3470306, 4.8396209 52.347067)",,2.50,,,,roundabout
1577377342,46279675,0,325880062,,tertiary,50,True,4.366,"LINESTRING (4.8396622 52.3469535, 4.8396748 52.346992)",,2.50,,,,roundabout
1577851949,1577377289,0,325880100,,tertiary,50,True,1.487,"LINESTRING (4.8393954 52.3469182, 4.8394123 52.3469097)",,2.50,,,,roundabout
1577852120,1577377342,0,325880100,,tertiary,50,True,4.867,"LINESTRING (4.8396212 52.3469176, 4.8396622 52.3469535)",,2.50,,,,roundabout
1583254787,46420380,0,7378550,Kostverlorenstraat,tertiary,50,True,10.522,"LINESTRING (4.8743394 52.3787597, 4.874462 52.3788176)",,,,,,
1585526638,862899901,0,325880069,,tertiary,50,True,3.25,"LINESTRING (4.8393699 52.3470477, 4.8393497 52.3470212)",,2.50,,,,roundabout
1587126020,4447532269,0,447680095,,secondary,50,True,7.261,"LINESTRING (4.8751044 52.3740289, 4.8750809 52.3740926)",,,,,,
1593912668,2369785377,0,7388068,Akerdijk,tertiary,30,False,35.734,"LINESTRING (4.7806149 52.3456145, 4.7801768 52.3457924)",,,,,,
1593912668,46271804,0,7388068,Akerdijk,tertiary,30,False,105.826,"LINESTRING (4.7806149 52.3456145, 4.7819093 52.3450849)",,,,,,
1594656880,46352078,0,7373075,Nicolaas Beetsstraat,unclassified,30,True,2.269,"LINESTRING (4.8665903 52.3639417, 4.8666033 52.3639229)",,,,,,
1596178523,299725742,0,7384548,Plesmanlaan,unclassified,,False,13.13,"LINESTRING (4.8242715 52.3510485, 4.8242645 52.3511665)",,,,,,
1596178523,46296026,0,7384548,Plesmanlaan,unclassified,,False,5.27,"LINESTRING (4.8242715 52.3510485, 4.8242764 52.3510012)",,,,,,
1598676345,46282359,0,7385029,Louwesweg,unclassified,,False,24.844,"LINESTRING (4.8239647 52.3475314, 4.8239702 52.3477548)",,,,,,
1598676345,1606474544,0,7385029,Louwesweg,unclassified,,False,12.054,"LINESTRING (4.8239647 52.3475314, 4.8239633 52.347423)",,,,,,
1598676346,1606474544,0,7385029,Louwesweg,unclassified,,False,36.433,"LINESTRING (4.8239536 52.3470954, 4.8239633 52.347423)",,,,,,
1598676346,1606474557,0,7385029,Louwesweg,unclassified,,False,29.334,"LINESTRING (4.8239536 52.3470954, 4.8239514 52.3468316)",,,,,,
1606474524,46296026,0,7384887,Plesmanlaan,unclassified,,False,10.552,"LINESTRING (4.8242765 52.3509063, 4.8242764 52.3510012)",,,,,,
1606474524,6321370008,0,7384887,Plesmanlaan,unclassified,,False,1.246,"LINESTRING (4.8242765 52.3509063, 4.8242768 52.3508951)",,,,,,
1606474528,6321370045,0,7385008,Louwesweg,unclassified,,False,19.138,"LINESTRING (4.8238295 52.3479383, 4.8236539 52.3480729)",,,,,,
1606474528,46282819,0,7385008,Louwesweg,unclassified,,False,15.407,"LINESTRING (4.8238295 52.3479383, 4.8239589 52.3478245)",,,,,,
1606474534,775870819,0,7385008,Louwesweg,unclassified,,False,15.434,"LINESTRING (4.8239034 52.3484551, 4.8240608 52.3485552)",,,,,,
1606474534,46284131,0,7385008,Louwesweg,unclassified,,False,27.422,"LINESTRING (4.8239034 52.3484551, 4.8236357 52.3482705)",,,,,,
1606474538,46286215,0,7385008,Louwesweg,unclassified,,False,8.6,"LINESTRING (4.8242013 52.3486335, 4.8242752 52.3486963)",,,,,,
1606474538,775870819,0,7385008,Louwesweg,unclassified,,False,12.918,"LINESTRING (4.8242013 52.3486335, 4.8240608 52.3485552)",,,,,,
1606474544,1598676345,0,7385029,Louwesweg,unclassified,,False,12.054,"LINESTRING (4.8239633 52.347423, 4.8239647 52.3475314)",,,,,,
1606474544,1598676346,0,7385029,Louwesweg,unclassified,,False,36.433,"LINESTRING (4.8239633 52.347423, 4.8239536 52.3470954)",,,,,,
1606474557,1598676346,0,7385029,Louwesweg,unclassified,,False,29.334,"LINESTRING (4.8239514 52.3468316, 4.8239536 52.3470954)",,,,,,
1606474557,816227241,0,7385029,Louwesweg,unclassified,,False,8.73,"LINESTRING (4.8239514 52.3468316, 4.8239537 52.3467531)",,,,,,
1606474560,299726170,0,7384887,Plesmanlaan,unclassified,,False,14.901,"LINESTRING (4.8243161 52.349281, 4.8243145 52.349415)",,,,,,
