u,v,key,osmid,lanes,name,highway,maxspeed,oneway,length,geometry,bridge,tunnel,service,access,width,ref,junction,area
130572843,1086085114,0,93613044,1,Via Trionfale,tertiary,30,True,63.092,"LINESTRING (12.4490559 41.917848, 12.4489103 41.9178568, 12.4488375 41.9178878, 12.4487931 41.9179403, 12.4487801 41.9180214, 12.4488219 41.9180724, 12.448939 41.918124, 12.4490524 41.9181596)",,,,,,,,
130572843,224166819,0,"[124199245, 191602063, 185108625, 61129563, 241007452]",2,Via Trionfale,tertiary,30,False,738.816,"LINESTRING (12.4490559 41.917848, 12.4493751 41.9179094, 12.449702 41.918001, 12.4498595 41.9180587, 12.4500658 41.9181416, 12.4503748 41.9182949, 12.4504604 41.9183039, 12.4505506 41.9182783, 12.4505832 41.918238, 12.4506028 41.9181766, 12.4505962 41.9181336, 12.4505762 41.918087, 12.4505125 41.9180015, 12.450404 41.917936, 12.4501626 41.9178081, 12.4499227 41.9177159, 12.4493889 41.9175022, 12.4493741 41.9174927, 12.4493596 41.9174793, 12.4493475 41.9174618, 12.449338 41.9174381, 12.4493366 41.9173873, 12.4493435 41.9173523, 12.4493518 41.9173218, 12.4493719 41.9172813, 12.4495989 41.9169031, 12.4496292 41.9168442, 12.4496528 41.9167796, 12.4496673 41.9167219, 12.4496765 41.9166658, 12.4496811 41.9166098, 12.4496769 41.9165461, 12.4496681 41.9164823, 12.4495218 41.9158382, 12.4495091 41.9157475, 12.4495076 41.915667, 12.4495106 41.9156263, 12.4495182 41.9155776, 12.4495299 41.9155209, 12.4495462 41.9154563, 12.4495939 41.9153459, 12.4496307 41.9152842, 12.4496878 41.9152054, 12.449753 41.9151274, 12.4498088 41.9150717, 12.4498585 41.9150242, 12.4499157 41.9149758, 12.4500823 41.9148447, 12.4505222 41.9144673, 12.451022 41.9139827, 12.4511672 41.9138423)",,,,,,,,
130613122,83664226,0,"[48834906, 125407892]",1,Via Germanico,residential,30,True,740.2530000000002,"LINESTRING (12.4556712 41.9072187, 12.4558207 41.9072535, 12.4567304 41.9074656, 12.4578931 41.9077366, 12.4587194 41.9079421, 12.4597203 41.908191, 12.4607387 41.9084443, 12.4608317 41.9084675, 12.4609091 41.9084867, 12.4620894 41.9087802, 12.4622124 41.9088108, 12.4623642 41.9088485, 12.4633544 41.9090948, 12.4640279 41.9092623, 12.4641763 41.9092696)",,,,,,,,
139106561,246677431,0,"[118709096, 118709094, 118709895]",4,Via Cola di Rienzo,secondary,30,False,245.69799999999998,"LINESTRING (12.4651049 41.9079462, 12.4649932 41.9079178, 12.4640536 41.9076787, 12.463948 41.9076518, 12.4629311 41.9074037, 12.4627936 41.9073702, 12.4626625 41.9073393, 12.4625078 41.9073028, 12.4622869 41.9072507)",,,,,,,,
153303036,153303024,0,15449659,1,Via Ulpiano,residential,30,True,193.49099999999999,"LINESTRING (12.4710835 41.9052307, 12.4711252 41.9051149, 12.4711938 41.9050045, 12.4714379 41.9046112, 12.4715307 41.9044617, 12.4715808 41.9043804, 12.4720354 41.9036431)",,,,,,,,
153591738,261845756,0,24178945,1,Via Pietro della Valle,residential,30,True,116.48,"LINESTRING (12.4647959 41.9056367, 12.4647853 41.9055568, 12.4646582 41.9045942)",,,,,,,,
208456626,153343425,0,"[189749281, 109167758]",1,Viale delle Milizie,residential,30,True,104.264,"LINESTRING (12.4581172 41.9113409, 12.4579357 41.9113024, 12.4578216 41.9112709, 12.4569209 41.9110471)",,,,,,,,
208740804,295782320,0,98610016,2,Via Ettore Fieramosca,tertiary,30,False,85.72900000000001,"LINESTRING (12.5313732 41.8965191, 12.5318894 41.8968047, 12.5320092 41.8968666, 12.5320701 41.8968956, 12.5321309 41.8969219, 12.5322219 41.8969596)",,,,,,,,
208740804,296057081,0,"[689439936, 689439937, 98611375, 689439934, 689439935]",1,Via Ettore Fieramosca,tertiary,30,True,468.77900000000005,"LINESTRING (12.5313732 41.8965191, 12.5308866 41.8962898, 12.5307473 41.8961954, 12.5306389 41.896122, 12.530367 41.8959489, 12.5300774 41.8958334, 12.5299529 41.8957917, 12.5298178 41.8957499, 12.5295351 41.8956678, 12.5294163 41.8956271, 12.5293081 41.8955824, 12.5292064 41.8955373, 12.5291126 41.8954869, 12.5289737 41.8954006, 12.5289087 41.8953532, 12.5288489 41.8953057, 12.5287534 41.895221, 12.5286733 41.8951386, 12.528608 41.8950571, 12.5285504 41.8949652, 12.5285046 41.8948837, 12.5284588 41.8947838, 12.5284166 41.8946667, 12.5283913 41.8945747, 12.5283394 41.8943192, 12.5282905 41.8940227, 12.528288 41.893931, 12.5282824 41.893731, 12.5282708 41.8934383)",,yes,,,,,,
219457308,452681263,0,"[374834195, 374834187, 374834189, 374834190]",2,Via di Lunghezzina,tertiary,30,False,2549.2879999999996,"LINESTRING (12.7271935 41.911182, 12.7253938 41.9129699, 12.7247758 41.9135448, 12.7235828 41.9146689, 12.7231193 41.9151543, 12.7223897 41.9160613, 12.7211989 41.9175468, 12.7209306 41.9178815, 12.7189183 41.9204313, 12.7186757 41.9207267, 12.7184884 41.9210315, 12.7182747 41.921444, 12.717879 41.9224106, 12.7175293 41.9232309, 12.7173444 41.9235473, 12.7171512 41.9237717, 12.7167643 41.9241473, 12.7155024 41.925359, 12.7146883 41.9261598, 12.7145857 41.9262677, 12.7145147 41.9263883, 12.7143631 41.9267031, 12.7141864 41.926937, 12.7140228 41.9270991, 12.7137575 41.9273043, 12.7135133 41.9274556, 12.7132542 41.9275632, 12.7129722 41.927646, 12.7101443 41.9284216, 12.7096158 41.9285826, 12.709047 41.928798)",,,,,,,,
224166819,130572843,0,"[124199245, 191602063, 185108625, 61129563, 241007452]",2,Via Trionfale,tertiary,30,False,738.816,"LINESTRING (12.4511672 41.9138423, 12.451022 41.9139827, 12.4505222 41.9144673, 12.4500823 41.9148447, 12.4499157 41.9149758, 12.4498585 41.9150242, 12.4498088 41.9150717, 12.449753 41.9151274, 12.4496878 41.9152054, 12.4496307 41.9152842, 12.4495939 41.9153459, 12.4495462 41.9154563, 12.4495299 41.9155209, 12.4495182 41.9155776, 12.4495106 41.9156263, 12.4495076 41.915667, 12.4495091 41.9157475, 12.4495218 41.9158382, 12.4496681 41.9164823, 12.4496769 41.9165461, 12.4496811 41.9166098, 12.4496765 41.9166658, 12.4496673 41.9167219, 12.4496528 41.9167796, 12.4496292 41.9168442, 12.4495989 41.9169031, 12.4493719 41.9172813, 12.4493518 41.9173218, 12.4493435 41.9173523, 12.4493366 41.9173873, 12.449338 41.9174381, 12.4493475 41.9174618, 12.4493596 41.9174793, 12.4493741 41.9174927, 12.4493889 41.9175022, 12.4499227 41.9177159, 12.4501626 41.9178081, 12.450404 41.917936, 12.4505125 41.9180015, 12.4505762 41.918087, 12.4505962 41.9181336, 12.4506028 41.9181766, 12.4505832 41.918238, 12.4505506 41.9182783, 12.4504604 41.9183039, 12.4503748 41.9182949, 12.4500658 41.9181416, 12.4498595 41.9180587, 12.449702 41.918001, 12.4493751 41.9179094, 12.4490559 41.917848)",,,,,,,,
224245096,1086085114,0,"[20869264, 204472898, 124199246, 373571319]","['1', '2']","['Viale dei Cavalieri di Vittorio Veneto', 'Via Trionfale']","['tertiary', 'secondary']",30,False,581.5149999999999,"LINESTRING (12.4484962 41.9215834, 12.4483135 41.9216289, 12.4481062 41.9216721, 12.4479435 41.9217132, 12.4478839 41.9217366, 12.4478916 41.9215996, 12.4478961 41.9215188, 12.4479046 41.9212381, 12.4479409 41.9207638, 12.4480056 41.9204298, 12.448018 41.9203178, 12.448076 41.9201489, 12.4481471 41.9199836, 12.448187 41.91994, 12.4482404 41.9199024, 12.4483761 41.9198367, 12.4487212 41.919729, 12.4489588 41.9196328, 12.4491313 41.9195495, 12.4493212 41.9194186, 12.4495305 41.9192499, 12.4498417 41.9190097, 12.4500026 41.9188724, 12.4500648 41.9187719, 12.4500744 41.9186622, 12.4500446 41.9185698, 12.4499849 41.9185069, 12.4498991 41.9184432, 12.4497392 41.9183582, 12.4495902 41.918309, 12.4493861 41.9182419, 12.4492216 41.9181993, 12.4490524 41.9181596)",,,,,,,,
224245096,224258117,0,"[207402016, 27808361, 93613034, 93613037, 93613041, 93613045, 93613049, 93613050, 27808381, 207402014]",2,"['Viale Giovanni Falcone e Paolo Borsellino', 'Viale dei Cavalieri di Vittorio Veneto']",secondary,30,True,1272.7370000000003,"LINESTRING (12.4484962 41.9215834, 12.4489962 41.9213426, 12.4490285 41.9213294, 12.4490795 41.9213105, 12.4491291 41.9212947, 12.4491793 41.9212813, 12.4492283 41.921271, 12.4492758 41.9212641, 12.4493221 41.9212582, 12.4493696 41.9212547, 12.4494158 41.9212521, 12.4494884 41.9212511, 12.4495651 41.9212521, 12.4496445 41.9212547, 12.4497278 41.9212594, 12.4497565 41.9212616, 12.4498276 41.9212686, 12.4498973 41.9212777, 12.4499868 41.9212925, 12.450075 41.9213094, 12.4502595 41.921347, 12.4504368 41.9213804, 12.4505411 41.9213989, 12.4505973 41.9214062, 12.4506629 41.9214115, 12.4507219 41.9214132, 12.4507903 41.9214128, 12.450822 41.9214104, 12.4508497 41.921406, 12.4508881 41.9213967, 12.4509198 41.9213853, 12.4509466 41.9213734, 12.4509706 41.9213614, 12.4509957 41.9213455, 12.4510188 41.9213295, 12.4510368 41.9213141, 12.4510529 41.9212987, 12.4510829 41.9212658, 12.4511135 41.9212249, 12.4511375 41.921185, 12.4511561 41.9211409, 12.4511681 41.9210977, 12.4511711 41.9210568, 12.4511674 41.9210118, 12.4511606 41.92097, 12.4511539 41.9209471, 12.4511432 41.9209232, 12.4511266 41.9208951, 12.451106 41.9208659, 12.4510445 41.9208045, 12.4510044 41.9207755, 12.4509603 41.9207524, 12.4509184 41.9207377, 12.4508805 41.9207291, 12.4508439 41.9207244, 12.450802 41.9207217, 12.4504125 41.9207162, 12.4497798 41.9207184, 12.4497261 41.9207167, 12.4496692 41.9207133, 12.4496069 41.920707, 12.4495515 41.9206996, 12.4494907 41.9206892, 12.4494489 41.9206811, 12.4494099 41.9206698, 12.4493813 41.9206607, 12.4493554 41.9206506, 12.4493209 41.9206343, 12.4492765 41.9206026, 12.4492388 41.920567, 12.4492069 41.9205214, 12.4491776 41.9204678, 12.4491621 41.9204241, 12.4491501 41.9203703, 12.4491492 41.9203375, 12.4491514 41.920317, 12.4491576 41.9202885, 12.4491661 41.9202648, 12.4491873 41.9202247, 12.4492019 41.9202078, 12.4492181 41.9201914, 12.4492387 41.9201731, 12.4492594 41.9201567, 12.44929 41.9201349, 12.4493205 41.920115, 12.44935 41.9200981, 12.4493925 41.9200754, 12.4495074 41.9200139, 12.4497802 41.9198764, 12.449863 41.9198323, 12.4499046 41.9198079, 12.4499698 41.9197665, 12.4500297 41.919726, 12.4500864 41.9196828, 12.4501377 41.9196405, 12.4501722 41.9196097, 12.4505663 41.9191992, 12.4506581 41.9191109, 12.4506876 41.9190852, 12.4507519 41.9190334, 12.4508173 41.9189899, 12.4508482 41.9189713, 12.45089 41.9189491, 12.4509299 41.9189322, 12.4509642 41.9189204, 12.4509928 41.9189126, 12.4510255 41.9189063, 12.4510588 41.9189032, 12.4510948 41.9189031, 12.4511299 41.9189065, 12.4511677 41.9189129, 12.4512061 41.9189232, 12.4512419 41.9189358, 12.4512706 41.9189478, 12.4513199 41.9189765, 12.4513597 41.9190041, 12.451395 41.9190316, 12.4514208 41.9190582, 12.4514671 41.9191143, 12.4515078 41.9191756, 12.4517895 41.9196884, 12.4518174 41.9197281, 12.4518504 41.9197615, 12.4518828 41.9197852, 12.4519313 41.9198089, 12.4519704 41.9198232, 12.4520149 41.9198345, 12.4520539 41.9198409, 12.4520984 41.9198442, 12.4521625 41.9198432, 12.452232 41.9198343, 12.4522804 41.9198217, 12.4523315 41.9198041, 12.4523651 41.9197876, 12.4524014 41.919766, 12.4525109 41.9196739, 12.4525431 41.9196415, 12.4525699 41.9196102, 12.4525983 41.9195709, 12.4526212 41.9195325, 12.4526315 41.9195047, 12.4526379 41.9194734, 12.4526389 41.919436, 12.4526356 41.9193634, 12.4526232 41.9191864, 12.4525965 41.9187845, 12.4525819 41.9185755, 12.4525805 41.9185307, 12.4525811 41.9184191, 12.4525853 41.9183361, 12.4525898 41.9182939, 12.4525995 41.9182348, 12.4526159 41.9181727, 12.4526364 41.9180988, 12.4526587 41.918036, 12.4526863 41.9179732, 12.4527372 41.9178814, 12.4527674 41.9178355, 12.4527858 41.9178101, 12.4528109 41.9177796, 12.4528345 41.9177523, 12.4528647 41.9177199, 12.452924 41.9176584, 12.452992 41.9175972, 12.4530519 41.917544, 12.4530967 41.9175094, 12.4531333 41.9174828, 12.4531781 41.9174532, 12.4532416 41.9174166, 12.4532957 41.9173891, 12.4533687 41.9173546, 12.4542191 41.9169607, 12.4542957 41.9169254, 12.4543537 41.9168987, 12.4544152 41.9168704)",yes,,,,,,,
224335588,2524515301,0,366965665,,,service,10,False,24.329,"LINESTRING (12.4537931 41.9197848, 12.4537069 41.9197276, 12.4536083 41.9196635, 12.4535645 41.9196774)",,,parking_aisle,,,,,
224379370,1087276419,0,20882917,1,Via Dardanelli,residential,30,True,181.424,"LINESTRING (12.4562333 41.9178057, 12.4563554 41.917819, 12.4564143 41.917803, 12.4570736 41.9176243, 12.4582062 41.9173173, 12.4582997 41.917292)",,,,,,,,
224394032,224591145,0,"[220272856, 220272855]",2,Viale Carso,residential,30,False,192.36399999999998,"LINESTRING (12.4609759 41.9194529, 12.4607732 41.919435, 12.4598549 41.9192093, 12.4591132 41.9190171, 12.4587609 41.9189371)",,,,,,,,
224394049,224394060,0,20884507,1,Via Monte Santo,residential,30,True,170.006,"LINESTRING (12.4594919 41.9153057, 12.4595205 41.9153667, 12.4595717 41.9154759, 12.4601498 41.9167085, 12.460169 41.9167492)",,,,,,,,
224490429,224490283,0,20894083,1,Via Monte Zebio,residential,30,True,540.505,"LINESTRING (12.4637814 41.916407, 12.4638931 41.9165639, 12.4644159 41.9172982, 12.464496 41.9174107, 12.4649371 41.9180303, 12.4650062 41.9181274, 12.4650289 41.9181593, 12.4657611 41.9191879, 12.4658299 41.9192845, 12.4658955 41.9193766, 12.4660607 41.9196086, 12.4661507 41.9197351, 12.4662403 41.919861, 12.4667629 41.920595, 12.4668394 41.9207024)",,,,,,,,
224490448,668977923,0,20894087,1,Via Monte Zebio,residential,30,True,545.966,"LINESTRING (12.4666525 41.9207688, 12.4665807 41.9206626, 12.4659726 41.9198497, 12.4658708 41.919706, 12.4656847 41.9194464, 12.4656012 41.9193267, 12.4655469 41.91925, 12.4648016 41.9181969, 12.4645105 41.917786, 12.4642252 41.9173834, 12.46366 41.9165857, 12.4635529 41.9164345)",,,,,,,,
224591047,224591027,0,"[149119880, 90849044, 20904934, 149119878]",1,"['Piazza Antonino Cascino', 'Via Filippo Corridoni']",residential,30,True,776.032,"LINESTRING (12.4611651 41.9199963, 12.4605644 41.92099, 12.4600844 41.9217947, 12.4599673 41.9219827, 12.4595344 41.9226955, 12.4593626 41.9229814, 12.459335 41.9230244, 12.4592938 41.9230307, 12.4592408 41.9230223, 12.4592038 41.9230068, 12.4591733 41.9229781, 12.4591749 41.922941, 12.459283 41.9227595, 12.4593189 41.9226993, 12.4599033 41.9217183, 12.4603481 41.9209694, 12.4610998 41.9197675)",,,,,,,,
224591145,224394032,0,"[220272856, 220272855]",2,Viale Carso,residential,30,False,192.364,"LINESTRING (12.4587609 41.9189371, 12.4591132 41.9190171, 12.4598549 41.9192093, 12.4607732 41.919435, 12.4609759 41.9194529)",,,,,,,,
224632960,4824671071,0,138277779,,Via Cossèria,service,20,False,80.84299999999999,"LINESTRING (12.4685079 41.9131021, 12.4683987 41.9130754, 12.4675797 41.9128752)",,,,,,,,
243640367,246677438,0,118706683,2,Via del Mascherino,residential,30,False,48.202,"LINESTRING (12.4588694 41.9057333, 12.4588585 41.9056328, 12.4588227 41.9053012)",,,,,,,,
243640586,243640585,0,22716435,,Piazza della Città Leonina,residential,30,True,76.356,"LINESTRING (12.4586195 41.9034322, 12.4577012 41.9034986)",,,,,,,,
243640586,246677447,0,104994560,1,Via del Mascherino,residential,30,True,50.876000000000005,"LINESTRING (12.4586195 41.9034322, 12.4586316 41.9035467, 12.4586651 41.9038458, 12.4586698 41.9038882)",,,,,,,,
243904205,245574404,0,22823291,1,,motorway_link,30,True,418.44900000000007,"LINESTRING (12.5008051 41.9899581, 12.501205 41.9901217, 12.501383 41.9901828, 12.5014801 41.9902073, 12.5015878 41.9902259, 12.5016805 41.9902336, 12.5017625 41.9902372, 12.501855 41.9902359, 12.5019421 41.9902306, 12.5021896 41.9901855, 12.5027125 41.9900909, 12.5038126 41.9898288, 12.5042428 41.9897375, 12.5043481 41.9897174, 12.5044462 41.9897038, 12.5045364 41.9896943, 12.5046345 41.9896867, 12.504722 41.9896811, 12.5048178 41.9896765, 12.504903 41.9896739, 12.5052195 41.9896719, 12.5053095 41.9896712, 12.5053968 41.9896665, 12.5054805 41.9896566, 12.5055616 41.9896427, 12.5056721 41.9896139)",,,,,,,,
245154715,1918270244,0,181394655,,Via Cassia,residential,30,False,531.1109999999999,"LINESTRING (12.3767123 42.0238363, 12.3768074 42.0239901, 12.3768616 42.0240951, 12.3769612 42.0242888, 12.3772172 42.024784, 12.3774477 42.0252281, 12.3787193 42.0251028, 12.378891 42.0250809, 12.3790275 42.0250786, 12.3791029 42.0250809, 12.3791697 42.0251145, 12.3791941 42.0251646, 12.3791938 42.0252161, 12.3791646 42.0252841, 12.3789527 42.0256089, 12.3788749 42.0256986, 12.3788049 42.0257501, 12.3786898 42.0258042, 12.3785155 42.025852, 12.3779841 42.0259892, 12.3775123 42.026119, 12.3772973 42.0261568, 12.3772066 42.0261728)",,,alley,private,2.5 m,,,
245537123,261727907,0,33604924,2,Via Prenestina,secondary,30,False,573.4019999999999,"LINESTRING (12.5381788 41.8923086, 12.5378621 41.8923202, 12.5370799 41.8923438, 12.536313 41.892332, 12.536114 41.8923309, 12.53602 41.8923292, 12.535652 41.8923181, 12.5352533 41.8922969, 12.5343118 41.8922288, 12.5341891 41.8922199, 12.533471 41.8921504, 12.5328326 41.8920953, 12.5322222 41.8920338, 12.5321448 41.8920245, 12.5320715 41.8920142, 12.5319932 41.8920032, 12.5319189 41.8919912, 12.5313862 41.8918945, 12.5312985 41.8918786)",,,,,,,,
245549656,245550522,0,99302530,1,Via del Pigneto,living_street,30,True,282.991,"LINESTRING (12.5345735 41.8870403, 12.5340734 41.8872485, 12.5337586 41.8873709, 12.5334529 41.8874863, 12.5332818 41.8875236, 12.5328225 41.8876212, 12.5327824 41.8876294, 12.5327424 41.8876365, 12.5324175 41.8876916, 12.5320547 41.8877428, 12.5315923 41.8877618, 12.5313493 41.8877734)",,,,,,,,
245550522,298566653,0,22820816,1,Via Giovanni Brancaleone,residential,30,True,166.944,"LINESTRING (12.5313493 41.8877734, 12.5312374 41.8883327, 12.5312238 41.8884111, 12.5311428 41.8887861, 12.5311068 41.8889872, 12.5310992 41.8890319, 12.5310901 41.8890857, 12.5310608 41.8892592)",,,,,,,,
245550522,245551748,0,99302530,1,Via del Pigneto,living_street,30,True,59.476,"LINESTRING (12.5313493 41.8877734, 12.531106 41.8877745, 12.5310572 41.8877802, 12.5310098 41.8877918, 12.5309589 41.8878086, 12.5309088 41.8878279, 12.5308664 41.8878468, 12.5308121 41.887874, 12.5307043 41.8879505)",,,,,,,,
245550747,261727907,0,33604924,2,Via Prenestina,secondary,30,False,57.599,"LINESTRING (12.5306202 41.891763, 12.5312985 41.8918786)",,,,,,,,
245550747,315053422,0,33604924,2,Via Prenestina,secondary,30,False,24.64,"LINESTRING (12.5306202 41.891763, 12.5303287 41.8917181)",,,,,,,,
245551398,420457669,0,35972372,1,Via Grosseto,living_street,30,True,141.086,"LINESTRING (12.5256556 41.8890216, 12.5251121 41.8882475, 12.5248518 41.8879029)",,,,,,,,
245551712,298566652,0,22820915,1,Via Fanfulla da Lodi,residential,30,True,263.98900000000003,"LINESTRING (12.5298788 41.8915904, 12.5299575 41.8914716, 12.530221 41.8903968, 12.5303104 41.889782, 12.530381 41.8892539)",,,,,,,,
245551748,245549842,0,99302530,1,Via del Pigneto,living_street,30,True,84.036,"LINESTRING (12.5307043 41.8879505, 12.5306589 41.8879755, 12.530628 41.8879863, 12.5301213 41.8880958, 12.5299003 41.8881433, 12.5297399 41.8881777)",,,,,,,,
246117753,246117805,0,22885073,2,Via Faenza,secondary,30,True,78.829,"LINESTRING (12.5107207 41.884783, 12.511207 41.8851116, 12.511426 41.8852593)",,,,,,,,
246139718,255466368,0,235322572,2,Via Nicola Salvi,secondary,30,True,118.45700000000001,"LINESTRING (12.4929734 41.8913168, 12.4935187 41.8910667, 12.4936861 41.8909899, 12.4937175 41.8909755, 12.4939343 41.8908796, 12.494124 41.8908222, 12.4942195 41.8907999)",,,,,,,,
246148613,502528140,0,232940101,1,Via dei Serpenti,residential,30,True,26.919,"LINESTRING (12.4901695 41.8962858, 12.4902685 41.8960552)",,,,,,,,
246148613,356931465,0,232423372,1,Via dei Serpenti,residential,30,True,134.263,"LINESTRING (12.4901695 41.8962858, 12.4901456 41.8963485, 12.4897267 41.8974474)",,,,,,,,
246148613,254528639,0,232940100,1,Via Panisperna,residential,30,True,44.0,"LINESTRING (12.4901695 41.8962858, 12.4902532 41.8963019, 12.4906269 41.8963738, 12.4906842 41.8963848)",,,,,,,,
246160069,394259955,0,576059627,,,service,10,False,7.004,"LINESTRING (12.52126 41.8991103, 12.5212831 41.8990497)",,,alley,,,,,
246160069,394259955,1,"[34362866, 34362823]",,Ingresso Scalo San Lorenzo,service,10,True,41.845000000000006,"LINESTRING (12.52126 41.8991103, 12.5212306 41.8990973, 12.5210814 41.8990614, 12.5210492 41.8990467, 12.5210369 41.8990342, 12.5210586 41.8990279, 12.5210915 41.8990274, 12.5212427 41.8990596, 12.5212831 41.8990497)",,,alley,,,,,
246160069,394260017,0,"[51747878, 593166446]",,,service,10,False,174.031,"LINESTRING (12.52126 41.8991103, 12.5211207 41.8995103, 12.520898 41.9001425, 12.5208784 41.9001981, 12.5207246 41.9006238)",,,alley,,,,,
