u,v,key,osmid,oneway,name,highway,length,geometry,lanes,access,maxspeed,bridge,tunnel,ref,junction
13877453,148790213,0,193600004,True,Avenida Manuel Antonio Matta,primary,130.083,"LINESTRING (-70.63127350000001 -33.4558896, -70.63048430000001 -33.4557187, -70.63027 -33.4556724, -70.62991839999999 -33.4555892)",3,,60,,,,
13877453,15092693,0,448721017,True,Santa Elena,tertiary,20.093,"LINESTRING (-70.63127350000001 -33.4558896, -70.63129410000001 -33.4558073, -70.63132090000001 -33.4557133)",2,,,,,,
13879281,253359480,0,242669470,True,Avenida Manuel Antonio Matta,primary,96.49,"LINESTRING (-70.6472694 -33.4592977, -70.6462607 -33.459086)",3,,60,,,,
13879281,265667605,0,293727760,True,Arturo Prat,tertiary,195.16,"LINESTRING (-70.6472694 -33.4592977, -70.6472572 -33.4593842, -70.6472162 -33.460401, -70.64719289999999 -33.460972, -70.64719119999999 -33.4610513)",,,60,,,,
13882157,4457029547,0,448721021,True,Ñuble,secondary,14.79,"LINESTRING (-70.62789720000001 -33.4675354, -70.62773780000001 -33.4675324)",2,,,,,,
13882157,265664870,0,448721017,True,Santa Elena,tertiary,274.197,"LINESTRING (-70.62789720000001 -33.4675354, -70.6282046 -33.4665221, -70.6283495 -33.4660027, -70.6285931 -33.4651389)",2,,,,,,
13882200,663085322,0,360557905,True,Guacolda,residential,81.272,"LINESTRING (-70.6723868 -33.4636727, -70.67153039999999 -33.4635185)",,,,,,,
13882200,265689836,0,449739791,True,Bascuñán Guerrero,tertiary,124.581,"LINESTRING (-70.6723868 -33.4636727, -70.67264179999999 -33.4625727)",3,,,,,,
13882202,3921015598,0,8000752,True,Avenida Almirante Blanco Encalada,primary,139.39,"LINESTRING (-70.6736162 -33.4585552, -70.67211639999999 -33.4584793)",3,,,,,,
13882202,150930592,0,742680092,True,Bascuñán Guerrero,tertiary,17.843,"LINESTRING (-70.6736162 -33.4585552, -70.67365479999999 -33.458398)",3,,,,,,
13882300,149809422,0,"[108852603, 649268044]",True,Santa Isabel,secondary,237.16700000000003,"LINESTRING (-70.652844 -33.4525132, -70.6515888 -33.4521947, -70.65147210000001 -33.4521659, -70.6509391 -33.4520323, -70.6505039 -33.4519213, -70.65039760000001 -33.4518944)",3,,,,,,
13882300,253351445,0,622428566,True,Nataniel Cox,primary,84.101,"LINESTRING (-70.652844 -33.4525132, -70.6527433 -33.4531773, -70.6527306 -33.4532636)",2,,60,,,,
13882309,3113087504,0,448675242,True,Avenida Almirante Blanco Encalada,primary,140.898,"LINESTRING (-70.6639764 -33.457149, -70.66246529999999 -33.4570217)",,,60,,,,
13882309,15092719,0,448675243,True,Beauchef,secondary,20.927,"LINESTRING (-70.6639764 -33.457149, -70.6640191 -33.4569642)",2,,50,,,,
13882310,609293230,0,482138641,True,Club Hípico,secondary,260.437,"LINESTRING (-70.6649872 -33.4586543, -70.6649544 -33.4609963)",3,,60,,,,
13882310,3331853450,0,47911982,True,Tupper,tertiary,87.668,"LINESTRING (-70.6649872 -33.4586543, -70.6641211 -33.4585946, -70.6640469 -33.458581)",2,,60,,,,
13884905,2527923526,0,23401969,True,Fábrica,residential,122.552,"LINESTRING (-70.6572328 -33.4700963, -70.6571653 -33.471197)",,,,,,,
13884905,253366602,0,646130590,True,Avenida General Rondizzoni,primary,52.146,"LINESTRING (-70.6572328 -33.4700963, -70.6566708 -33.4700844)",2,,,,,,
13884914,2613446569,0,32841147,True,Manuel Rodríguez,primary,73.905,"LINESTRING (-70.65773009999999 -33.454556, -70.6577637 -33.4544814, -70.657802 -33.4543948, -70.65794339999999 -33.4539165)",,,60,,,,
13884915,369952997,0,"[669870425, 669870426, 32840236]",True,Puente Toesca,secondary,63.080000000000005,"LINESTRING (-70.65839099999999 -33.4524366, -70.6584785 -33.4524563, -70.65899810000001 -33.4525643, -70.6590508 -33.4525734)",3,,60,yes,,,
13884915,1999003661,0,189256411,True,Manuel Rodríguez Sur,primary,29.752000000000002,"LINESTRING (-70.65839099999999 -33.4524366, -70.65842000000001 -33.4523328, -70.6584637 -33.452176)",3,,,,,,
13884934,5375628055,0,41165750,True,Merced,secondary,158.783,"LINESTRING (-70.63533289999999 -33.4368273, -70.63540519999999 -33.436842, -70.6356566 -33.4368592, -70.6367778 -33.4368641, -70.6369232 -33.4368646, -70.6370411 -33.4368632)",2,,,,,,
13884934,253251270,0,207815701,True,Avenida Vicuña Mackenna,primary,50.446,"LINESTRING (-70.63533289999999 -33.4368273, -70.6353569 -33.4367322, -70.6353994 -33.436542, -70.63539249999999 -33.4363791)",6,,,,,,
13885196,16107322,0,331303477,True,Toesca,secondary,65.66,"LINESTRING (-70.6650133 -33.4541102, -70.66432709999999 -33.4539656)",3,,60,,,,
13885196,609286195,0,441510939,True,Club Hípico,secondary,28.778,"LINESTRING (-70.6650133 -33.4541102, -70.6650157 -33.454369)",2,,60,,,,
14083350,4401442531,0,300267260,True,Avenida Libertador Bernardo O'Higgins,primary,12.47,"LINESTRING (-70.66453540000001 -33.4468925, -70.6646648 -33.4469228)",4,,,,,,
14083350,253282020,0,43704635,True,Avenida Brasil,secondary,231.28199999999998,"LINESTRING (-70.66453540000001 -33.4468925, -70.6645163 -33.4467389, -70.66475629999999 -33.4448238)",2,,,,,,
14083369,141061197,0,442511193,True,Avenida Almirante Blanco Encalada,primary,40.842,"LINESTRING (-70.66053909999999 -33.4566674, -70.66086439999999 -33.4566957, -70.660977 -33.4567053)",3,,60,,,,
14095459,264248420,0,726515493,True,Avenida Libertador Bernardo O'Higgins,primary,130.643,"LINESTRING (-70.674286 -33.4495288, -70.6756477 -33.449828)",4,,,,,,
14095459,250932406,0,23200801,True,Unión Americana,secondary,25.731,"LINESTRING (-70.674286 -33.4495288, -70.67423909999999 -33.4496732, -70.6742074 -33.4497506)",2,,,,,,
14113105,1639391745,0,121815695,True,Avenida Libertador Bernardo O'Higgins,primary,29.289,"LINESTRING (-70.6444899 -33.4424673, -70.64419150000001 -33.4423814)",4,,,,,,
14113105,1639391687,0,23321634,True,,primary_link,138.904,"LINESTRING (-70.6444899 -33.4424673, -70.64426349999999 -33.442438, -70.6442127 -33.4424341, -70.6441703 -33.4424321, -70.6441181 -33.4424335, -70.6440745 -33.442438, -70.644014 -33.4424468, -70.64395829999999 -33.4424601, -70.643906 -33.4424759, -70.64385369999999 -33.442494, -70.64380079999999 -33.4425132, -70.6437026 -33.4425542, -70.6436233 -33.4425888, -70.6435666 -33.4426305, -70.6435051 -33.442699, -70.6434611 -33.4427612, -70.6434173 -33.4428651, -70.643315 -33.4430017)",,,,,,,
14113108,5664289140,0,121815695,True,Avenida Libertador Bernardo O'Higgins,primary,255.19400000000002,"LINESTRING (-70.6426779 -33.4417503, -70.64236560000001 -33.4415548, -70.6419234 -33.4412496, -70.6418214 -33.4411794, -70.6405518 -33.440295)",4,,,,,,
14139545,141061181,0,331303477,True,Toesca,secondary,132.073,"LINESTRING (-70.66290720000001 -33.4536572, -70.66152959999999 -33.4533577)",3,,60,,,,
14139545,141061426,0,14421611,True,José Miguel Carrera,residential,135.051,"LINESTRING (-70.66290720000001 -33.4536572, -70.662978 -33.4531779, -70.6630845 -33.4524517)",2,,,,,,
14525600,619984940,0,664052974,True,Moneda,unclassified,52.055,"LINESTRING (-70.6560898 -33.4424456, -70.6566464 -33.4425043)",,,,,,,
14525600,386340,0,629534341,True,Amunátegui,tertiary,127.72399999999999,"LINESTRING (-70.6560898 -33.4424456, -70.6562443 -33.4418309, -70.6563453 -33.4413172)",2,,,,,,
14528319,386400,0,8000033,True,Morandé,tertiary,43.931,"LINESTRING (-70.6529006 -33.4446127, -70.6529886 -33.4442245)",2,yes,,,,,
14528319,646864662,0,223300795,True,Avenida Libertador Bernardo O'Higgins,primary,385.15500000000003,"LINESTRING (-70.6529006 -33.4446127, -70.6524593 -33.4445083, -70.6522796 -33.4444658, -70.6520771 -33.4444064, -70.6517807 -33.4443192, -70.65148240000001 -33.4442193, -70.65139689999999 -33.4441915, -70.6512973 -33.4441618, -70.6511969 -33.4441329, -70.6510911 -33.4441052, -70.6503738 -33.443904, -70.6500989 -33.4438324, -70.6496724 -33.4437294, -70.6489608 -33.4435267)",4,,,,,,
14528418,15379894,0,208159321,True,Gorbea,secondary,302.626,"LINESTRING (-70.6692499 -33.4538087, -70.67075850000001 -33.4541264, -70.67241079999999 -33.454481)",2,,,,,,
14528418,141061587,0,447744766,True,Avenida España,residential,123.59,"LINESTRING (-70.6692499 -33.4538087, -70.6690887 -33.4544997, -70.6689954 -33.4548997)",3,,,,,,
14528421,609286291,0,442936359,True,Sazié,secondary,104.99,"LINESTRING (-70.6697673 -33.4515907, -70.67085710000001 -33.4518451)",2,,,,,,
14528421,609286378,0,447744766,True,Avenida España,residential,123.783,"LINESTRING (-70.6697673 -33.4515907, -70.6696077 -33.452275, -70.6695124 -33.4526834)",3,,,,,,
14528425,14528429,0,8000752,True,Avenida Almirante Blanco Encalada,primary,171.322,"LINESTRING (-70.66830969999999 -33.4578392, -70.6665045 -33.4575142)",3,,,,,,
14528429,3301484075,0,596638046,True,Avenida Almirante Blanco Encalada,primary,9.958,"LINESTRING (-70.6665045 -33.4575142, -70.6663994 -33.457496)",3,,60,,,,
14760674,13877045,0,208159321,True,Gorbea,secondary,46.441,"LINESTRING (-70.66005869999999 -33.4518336, -70.6605459 -33.4519295)",2,,,,,,
14760678,388724,0,257623914,True,Vidaurre,secondary,97.294,"LINESTRING (-70.65690379999999 -33.4482143, -70.65794270000001 -33.4483334)",2,,,,,,
14760678,253352534,0,450457592,True,San Ignacio,tertiary,107.958,"LINESTRING (-70.65690379999999 -33.4482143, -70.65673940000001 -33.4491323, -70.6567316 -33.4491745)",2,,60,,,,
14760679,386344,0,175111023,True,Agustinas,secondary,54.07,"LINESTRING (-70.65971469999999 -33.441613, -70.6591324 -33.4415942)",3,,,,,,
14760679,3158195727,0,278765387,True,Avenida Manuel Rodríguez Norte,primary,141.07,"LINESTRING (-70.65971469999999 -33.441613, -70.659655 -33.4413884, -70.6595836 -33.4411696, -70.6595106 -33.4409463, -70.65948779999999 -33.4408767, -70.6594166 -33.4406617, -70.6593798 -33.4405002, -70.6593623 -33.4403803)",3,,,,,,
14760683,605145695,0,179553048,True,Agustinas,secondary,45.649,"LINESTRING (-70.6649839 -33.4421651, -70.664495 -33.4421192)",2,,,,,,
14760683,254344725,0,447781291,True,Avenida Brasil,secondary,121.67,"LINESTRING (-70.6649839 -33.4421651, -70.66498900000001 -33.4420911, -70.6649678 -33.44112, -70.6649675 -33.4411085, -70.6649659 -33.4410712)",2,,,,,,
14805013,13876990,0,8000998,True,Exposición,primary,307.00300000000004,"LINESTRING (-70.6778302 -33.4507047, -70.6778101 -33.450853, -70.6778168 -33.4509585, -70.67782939999999 -33.4511258, -70.6778382 -33.4514152, -70.677922 -33.4524026, -70.6779949 -33.4534599)",2,,,,,,
14805013,250932438,0,555872711,True,Avenida Libertador Bernardo O'Higgins,primary,108.417,"LINESTRING (-70.6778302 -33.4507047, -70.6775028 -33.4506293, -70.6767119 -33.4504222)",4,,,,,,
14805040,252524626,0,649278312,True,Alonso de Ovalle,primary,141.869,"LINESTRING (-70.64708950000001 -33.4454802, -70.6456014 -33.4451869)",2,,,,,,
14805040,3708505565,0,23321898,True,San Francisco,secondary,138.587,"LINESTRING (-70.64708950000001 -33.4454802, -70.6471001 -33.4459665, -70.647076 -33.4467262)",2,,,,,,
14805063,102381375,0,121815661,True,Enrique Mac Iver,secondary,133.126,"LINESTRING (-70.6462763 -33.4427577, -70.64648 -33.4415726)",2,,,,,,
14805063,386140,0,121815662,True,Avenida Libertador Bernardo O'Higgins,primary,131.19,"LINESTRING (-70.6462763 -33.4427577, -70.6465939 -33.4428291, -70.64673310000001 -33.4428651, -70.64676489999999 -33.4428738, -70.64680250000001 -33.4428822, -70.6476437 -33.4430569)",2,,,,,,
15092693,265673128,0,215339437,True,Santa Elena,tertiary,104.169,"LINESTRING (-70.63132090000001 -33.4557133, -70.631574 -33.4548006)",2,,,,,,
15092693,265665361,0,447077625,True,Avenida Manuel Antonio Matta,primary,82.02,"LINESTRING (-70.63132090000001 -33.4557133, -70.632177 -33.4558975)",3,,60,,,,
15092695,15754708,0,627916819,True,San Diego,primary,89.509,"LINESTRING (-70.649187 -33.459481, -70.64931989999999 -33.4586837)",3,,40,,,,
15092695,253359413,0,242669471,True,Avenida Manuel Antonio Matta,primary,147.058,"LINESTRING (-70.649187 -33.459481, -70.6492796 -33.4595236, -70.650744 -33.4596994)",3,,60,,,,
15092707,2389935311,0,211203748,True,San Alfonso,tertiary,17.578,"LINESTRING (-70.6748989 -33.4584857, -70.6748705 -33.458642)",2,,,,,,
15092707,501544533,0,442511191,True,Avenida Almirante Blanco Encalada,primary,25.651,"LINESTRING (-70.6748989 -33.4584857, -70.6751732 -33.4585148)",,,,,,,
15092710,14528425,0,447744766,True,Avenida España,residential,20.233,"LINESTRING (-70.66835140000001 -33.4576606, -70.66830969999999 -33.4578392)",3,,,,,,
15092710,4455574694,0,596638044,True,Avenida Almirante Blanco Encalada,primary,183.091,"LINESTRING (-70.66835140000001 -33.4576606, -70.670282 -33.4580025)",3,,60,,,,
15092711,15092710,0,596638044,True,Avenida Almirante Blanco Encalada,primary,171.746,"LINESTRING (-70.6665406 -33.4573392, -70.66835140000001 -33.4576606)",3,,60,,,,
15092711,14528429,0,596638045,True,República,residential,19.745,"LINESTRING (-70.6665406 -33.4573392, -70.6665045 -33.4575142)",1,,60,,,,
15092712,609286250,0,"[14421616, 8000969]",False,"['Domeyko', 'Echaurren']",residential,94.60099999999998,"LINESTRING (-70.66600889999999 -33.4572478, -70.6660502 -33.4566785, -70.666048 -33.4566532, -70.66603499999999 -33.4566301, -70.666014 -33.4566119, -70.6659813 -33.4566039, -70.66577599999999 -33.4565641)",2,,30,,,,
15092712,1900607656,0,106288154,True,Avenida Almirante Blanco Encalada,primary,40.739000000000004,"LINESTRING (-70.66600889999999 -33.4572478, -70.66638380000001 -33.4573095, -70.6664389 -33.4573217)",3,,60,,,,
15092719,3301484072,0,442511193,True,Avenida Almirante Blanco Encalada,primary,85.817,"LINESTRING (-70.6640191 -33.4569642, -70.66493819999999 -33.4570516)",3,,60,,,,
15092719,609286216,0,446171069,True,Almirante Latorre,secondary,79.284,"LINESTRING (-70.6640191 -33.4569642, -70.66410140000001 -33.4562545)",1,,60,,,,
15275314,2412473648,0,628446442,True,Agustinas,secondary,53.525,"LINESTRING (-70.6466515 -33.4404547, -70.64607719999999 -33.4404095)",3,,,,,,
15275314,15275319,0,628446441,True,Enrique Mac Iver,secondary,138.79,"LINESTRING (-70.6466515 -33.4404547, -70.64682999999999 -33.4393211, -70.6468457 -33.4392171)",2,,,,,,
15275319,419288885,0,628446441,True,Enrique Mac Iver,secondary,131.154,"LINESTRING (-70.6468457 -33.4392171, -70.64685830000001 -33.4391344, -70.6469168 -33.4387252, -70.647042 -33.4380492)",2,,,,,,
15379894,250932194,0,15239340,True,Abate Molina,secondary,126.354,"LINESTRING (-70.67241079999999 -33.454481, -70.67244820000001 -33.4533451)",3,,,,,,
15379894,609297818,0,208159321,True,Gorbea,secondary,63.449,"LINESTRING (-70.67241079999999 -33.454481, -70.6730767 -33.4546111)",2,,,,,,
15542069,369950565,0,444936869,True,Avenida Libertador Bernardo O'Higgins,primary,10.155,"LINESTRING (-70.6606977 -33.446534, -70.6605924 -33.4465091)",4,,,,,,
15542069,4448133242,0,"[208499130, 447744765]",True,Manuel Rodríguez Sur,primary,296.1,"LINESTRING (-70.6606977 -33.446534, -70.6606049 -33.4471869, -70.6605623 -33.4473857, -70.6605028 -33.4476413, -70.6602584 -33.4484169, -70.6600392 -33.4491351)",3,,,,,,
15542079,369952705,0,445519010,True,Manuel Rodríguez Sur,primary,94.571,"LINESTRING (-70.65964940000001 -33.4504539, -70.65941599999999 -33.4512818)",2,,,,,,
15754708,6240218397,0,627916819,True,San Diego,primary,196.634,"LINESTRING (-70.64931989999999 -33.4586837, -70.6495951 -33.4569303)",3,,40,,,,
15754708,253359410,0,23401453,True,Aconcagua,residential,142.39,"LINESTRING (-70.64931989999999 -33.4586837, -70.6500776 -33.4586848, -70.6508548 -33.4586843)",,,,,,,
15754713,253366629,0,242669471,True,Avenida Manuel Antonio Matta,primary,96.093,"LINESTRING (-70.6554603 -33.4602485, -70.6564857 -33.460371)",3,,60,,,,
15754713,253359447,0,442925220,False,San Ignacio,tertiary,173.249,"LINESTRING (-70.6554603 -33.4602485, -70.6556047 -33.4586951)",2,,,,,,
15754713,157021341,0,448858064,False,San Ignacio,tertiary,18.657,"LINESTRING (-70.6554603 -33.4602485, -70.6554421 -33.4604156)",2,,60,,,,
15754772,253399273,0,157032684,True,Carmen,secondary,118.448,"LINESTRING (-70.6415889 -33.4498818, -70.64126330000001 -33.4509118)",3,,,,,,
15754772,252528785,0,242669435,True,Santa Isabel,secondary,122.383,"LINESTRING (-70.6415889 -33.4498818, -70.64154859999999 -33.4498712, -70.64034820000001 -33.4495081)",3,,,,,,
15754775,252528792,0,157032684,True,Carmen,secondary,138.792,"LINESTRING (-70.64233609999999 -33.4475484, -70.64197129999999 -33.4487589)",3,,,,,,
15754775,224458547,0,366862512,True,Marín,tertiary,132.138,"LINESTRING (-70.64233609999999 -33.4475484, -70.6436374 -33.4477919, -70.64372059999999 -33.4478218)",2,,,,,,
15754778,3708505564,0,92361438,True,Curicó,primary,134.135,"LINESTRING (-70.6426357 -33.4461641, -70.64279209999999 -33.4461467, -70.6432238 -33.4462208, -70.6439917 -33.4462948, -70.6440652 -33.4462865)",4,,,,,,
15754778,224461709,0,157032684,True,Carmen,secondary,38.95099999999999,"LINESTRING (-70.6426357 -33.4461641, -70.6426034 -33.4463484, -70.6425749 -33.4465107)",3,,,,,,
16106543,13884934,0,446595216,True,Avenida Vicuña Mackenna,primary,32.803,"LINESTRING (-70.63523429999999 -33.4371106, -70.63533289999999 -33.4368273)",3,,,,,,
16106543,6967370478,0,121815663,True,Avenida Libertador Bernardo O'Higgins,primary,8.659,"LINESTRING (-70.63523429999999 -33.4371106, -70.63529200000001 -33.4371306, -70.6353197 -33.4371419)",3,,,,,,
16106554,130020016,0,679088058,True,Monjitas,secondary,261.61899999999997,"LINESTRING (-70.6406006 -33.4368608, -70.64196130000001 -33.4367111, -70.64338669999999 -33.4365035)",2,,,,,,
16107322,141061128,0,446171069,True,Almirante Latorre,secondary,134.172,"LINESTRING (-70.66432709999999 -33.4539656, -70.6644297 -33.452762)",1,,60,,,,
16107322,14139545,0,331303477,True,Toesca,secondary,136.123,"LINESTRING (-70.66432709999999 -33.4539656, -70.6637022 -33.4538347, -70.66290720000001 -33.4536572)",3,,60,,,,
59817646,5027727663,0,448518899,True,Avenida Libertador Bernardo O'Higgins,primary,133.267,"LINESTRING (-70.65423610000001 -33.4444842, -70.65483519999999 -33.4446122, -70.655619 -33.4448072)",5,,,,,,
59817646,253351430,0,"[23400627, 448518900]",True,"['Nataniel Cox', 'Teatinos']",primary,49.599000000000004,"LINESTRING (-70.65423610000001 -33.4444842, -70.65417119999999 -33.4446982, -70.65412240000001 -33.4449198)",2,,,,,,
83325520,315022426,0,11490168,True,Huérfanos,unclassified,144.469,"LINESTRING (-70.6439354 -33.4389804, -70.64548859999999 -33.4390706)",,,,,,,
83325520,102397642,0,629313159,True,Santa Lucía,primary,84.237,"LINESTRING (-70.6439354 -33.4389804, -70.644312 -33.4396697)",4,,,,,,
83325723,373499043,0,450426788,True,Santo Domingo,unclassified,263.537,"LINESTRING (-70.64998919999999 -33.4360434, -70.6501258 -33.4360577, -70.6513771 -33.4361887, -70.6514573 -33.4361971, -70.65152380000001 -33.4362049, -70.6528046 -33.4363547)",2,,,,,,
83325724,83325723,0,450426788,True,Santo Domingo,unclassified,118.255,"LINESTRING (-70.64872250000001 -33.4359267, -70.6491643 -33.4359671, -70.6494691 -33.435995, -70.6497294 -33.4360189, -70.64998919999999 -33.4360434)",2,,,,,,
83325724,386293,0,629313157,True,San Antonio,secondary,126.39599999999999,"LINESTRING (-70.64872250000001 -33.4359267, -70.64864590000001 -33.43642, -70.64853789999999 -33.4370529)",2,,,,,,
83325725,83325724,0,450426788,True,Santo Domingo,unclassified,126.941,"LINESTRING (-70.6473627 -33.4358018, -70.64872250000001 -33.4359267)",2,,,,,,
83325725,386323,0,654043666,True,Enrique Mac Iver,secondary,130.922,"LINESTRING (-70.6473627 -33.4358018, -70.6475197 -33.4346317)",2,,,,,,
83325726,83325725,0,450426788,True,Santo Domingo,unclassified,135.103,"LINESTRING (-70.6459207 -33.4356339, -70.6473627 -33.4358018)",2,,,,,,
83325726,4390205549,0,232928445,True,Miraflores,unclassified,80.712,"LINESTRING (-70.6459207 -33.4356339, -70.6459837 -33.435038, -70.64597790000001 -33.4349897, -70.6459543 -33.4349131)",2,,,,,,
