u,v,key,osmid,oneway,name,highway,maxspeed,length,geometry,lanes,junction,width,bridge,access,service,tunnel,ref,est_width,area
1759468562,251517810,0,23245276,True,Rue Auguste Perret,residential,30,228.25,"LINESTRING (2.3607245 48.8251504, 2.360614 48.8251233, 2.3592573 48.8247834, 2.3591673 48.8247439, 2.3580077 48.8244841, 2.3578057 48.8244351)",,,,,,,,,,
1759468562,123713357,0,164297171,True,Avenue de Choisy,secondary,30,184.39,"LINESTRING (2.3607245 48.8251504, 2.3607848 48.8250735, 2.3617851 48.8237969, 2.3618793 48.8236767)",2,,,,,,,,,
1759758109,110512081,0,12198981,True,Rue de l'Amiral Roussin,residential,30,305.745,"LINESTRING (2.2987254 48.8459633, 2.2987697 48.8459008, 2.2991868 48.8453074, 2.2992603 48.8452029, 2.2992917 48.8450689, 2.2993066 48.8450111, 2.2994235 48.8445568, 2.2994987 48.8442645, 2.2999005 48.8434418, 2.2999452 48.8433503)",,,,,,,,,,
1759758109,94270166,0,83591806,False,Rue de la Croix Nivert,tertiary,30,99.38799999999999,"LINESTRING (2.2987254 48.8459633, 2.2987825 48.8460041, 2.2992442 48.8463269, 2.2994835 48.846488, 2.2996613 48.846611)",,,,,,,,,,
1759758109,2319542775,0,83591806,False,Rue de la Croix Nivert,tertiary,30,112.924,"LINESTRING (2.2987254 48.8459633, 2.298601 48.8458774, 2.298107 48.8455325, 2.2978794 48.8453736, 2.2978178 48.8453306, 2.2976622 48.8452273)",,,,,,,,,,
1760382619,268685315,0,"[516982090, 24721054]",False,Chemin du Parc de Charonne,residential,30,77.45,"LINESTRING (2.4036826 48.8610421, 2.4034258 48.8609511, 2.4028384 48.8607412, 2.4027569 48.8607047)",2,,,,,,,,,
1761434196,431516438,0,111584924,False,,service,20,7.007,"LINESTRING (2.3964299 48.8582916, 2.3964677 48.8583495)",,,,,private,,,,,
1761434196,431516564,0,37105637,False,Chemin Bernard,service,20,79.609,"LINESTRING (2.3964299 48.8582916, 2.3963645 48.8582475, 2.3962341 48.8581882, 2.3961171 48.8580924, 2.3960001 48.858046, 2.3958248 48.8580352, 2.3954922 48.858069)",,,,,private,,,,,
1761434196,1761434208,0,111584924,False,,service,20,91.752,"LINESTRING (2.3964299 48.8582916, 2.3964089 48.8582469, 2.3970265 48.8583699, 2.3971465 48.8584545, 2.3971224 48.8585022, 2.3971538 48.8586889)",,,,,private,,,,,
1761434208,431516479,0,37105670,False,,service,20,36.599,"LINESTRING (2.3971538 48.8586889, 2.397215 48.8587183, 2.3973244 48.8587383, 2.397451 48.8587458, 2.3975803 48.8587382, 2.3976343 48.8587392)",,,,,private,,,,,
1761434208,1761434196,0,111584924,False,,service,20,91.75200000000001,"LINESTRING (2.3971538 48.8586889, 2.3971224 48.8585022, 2.3971465 48.8584545, 2.3970265 48.8583699, 2.3964089 48.8582469, 2.3964299 48.8582916)",,,,,private,,,,,
1761434208,431516438,0,111584924,False,,service,20,62.825,"LINESTRING (2.3971538 48.8586889, 2.3968151 48.858515, 2.3966277 48.8584202, 2.3964677 48.8583495)",,,,,private,,,,,
1761442006,34817741,0,24031541,False,Rue de la Pompe,tertiary,30,56.959999999999994,"LINESTRING (2.2810618 48.867857, 2.2809285 48.8676654, 2.2809053 48.8676328, 2.2807348 48.8673921)",,,,,,,,,,
1761442006,34816439,0,24031736,True,Rue des Belles Feuilles,residential,30,295.625,"LINESTRING (2.2810618 48.867857, 2.2812177 48.8677006, 2.2831453 48.8656684, 2.2832064 48.8656036)",,,,,,,,,,
1761458105,1270970685,0,"[314148316, 111584927]",False,,"['steps', 'service']",20,11.831999999999999,"LINESTRING (2.3955636 48.8584129, 2.3955721 48.8584423, 2.395649 48.8584326, 2.3956864 48.8584284)",,,,,private,,,,,
1761555130,151360042,0,15275962,True,Rue Saint-Ambroise,residential,30,178.059,"LINESTRING (2.3769795 48.8619968, 2.3768578 48.8619371, 2.3753805 48.8612481, 2.3752648 48.8611993, 2.3749836 48.8610808)",,,,,,,,,,
1761555130,151360238,0,23695720,False,Avenue Parmentier,tertiary,30,79.05099999999999,"LINESTRING (2.3769795 48.8619968, 2.3769086 48.8620776, 2.3767896 48.8622321, 2.3765393 48.8625742, 2.3764949 48.862632)",,,,,,,,,,
1761555130,34674622,0,23695722,False,Avenue Parmentier,tertiary,30,47.764,"LINESTRING (2.3769795 48.8619968, 2.3770432 48.8619387, 2.3773406 48.861639)",,,,,,,,,,
1761658049,60913095,0,19876684,False,Rue des Grands Champs,residential,30,54.766000000000005,"LINESTRING (2.4062921 48.8515042, 2.4063861 48.8515267, 2.4068578 48.8516395, 2.4069235 48.8516522, 2.4069513 48.8516576, 2.4069719 48.8516571, 2.4069987 48.8516507)",,,,,,,,,,
1761658049,258396880,0,279161421,True,Rue des Grands Champs,residential,30,151.56900000000002,"LINESTRING (2.4062921 48.8515042, 2.4062391 48.8514701, 2.4061884 48.8514604, 2.40609 48.8514415, 2.4043546 48.8512343, 2.4042775 48.8512251)",,,,,,,,,,
1761658049,60912643,0,516982088,False,Rue des Pyrénées,secondary,30,111.97999999999999,"LINESTRING (2.4062921 48.8515042, 2.4063061 48.8513871, 2.406326 48.8512203, 2.4064033 48.8504998)",,,,,,,,,,
1761658049,259961346,0,516982088,False,Rue des Pyrénées,secondary,30,104.719,"LINESTRING (2.4062921 48.8515042, 2.4062794 48.8515796, 2.4061641 48.8522623, 2.4061369 48.8524404)",,,,,,,,,,
1762423633,125487646,0,14351057,False,Rue Alphonse Bertillon,residential,30,265.625,"LINESTRING (2.3098061 48.8333941, 2.3098555 48.8334576, 2.3102558 48.8338542, 2.3109134 48.8345058, 2.311752 48.8353368, 2.3117973 48.8353905)",2,,,,,,,,,
1762593000,94251584,0,10664670,True,Rue Polonceau,residential,30,215.321,"LINESTRING (2.350098 48.8859787, 2.3501705 48.8859652, 2.3512707 48.8859575, 2.3514312 48.8859564, 2.351745 48.8859525, 2.3520804 48.8859309, 2.3521308 48.885923, 2.3528946 48.8857211, 2.3529732 48.8857038)",,,,,,,,,,
1762593003,652071097,0,27922590,True,Rue Myrha,residential,30,80.67599999999999,"LINESTRING (2.3507436 48.8867071, 2.350635 48.8866884, 2.3497259 48.8865748, 2.3496613 48.8865667)",,,,,,,,,,
1762593003,94251815,0,336776417,True,Rue des Poissonniers,residential,30,57.208999999999996,"LINESTRING (2.3507436 48.8867071, 2.3506821 48.8866275, 2.3504047 48.8863111, 2.3503574 48.8862598)",,,,,yes,,,,,
1762593003,94251780,0,833650973,True,Rue Myrha,residential,30,140.32299999999998,"LINESTRING (2.3507436 48.8867071, 2.3508512 48.8867318, 2.3524946 48.8869787, 2.352611 48.8869964)",,,,,,,,,,
1762593007,94253261,0,10664755,True,Rue de Panama,residential,30,124.37100000000001,"LINESTRING (2.3513672 48.8879522, 2.3514648 48.887935, 2.3527744 48.8876784, 2.3529991 48.8876367)",,,,,,,,,,
1764475082,94243262,0,10662784,True,Rue Lepic,residential,30,4.771,"LINESTRING (2.3340197 48.8850843, 2.334057 48.8851195)",,,,,,,,,,
1766440865,258413737,0,23847124,True,Rue Irénée Blanc,living_street,20,5.869,"LINESTRING (2.4074115 48.8655285, 2.4074916 48.8655254)",,,,,,,,,,
1766440868,258413738,0,23847124,True,Rue Irénée Blanc,living_street,20,5.084,"LINESTRING (2.4072996 48.8655586, 2.4073611 48.8655373)",,,,,,,,,,
1766440872,258413734,0,23847124,True,Rue Irénée Blanc,living_street,20,5.986,"LINESTRING (2.4079143 48.8657012, 2.4079621 48.8657449)",,,,,,,,,,
1766440885,1766440886,0,23847124,True,Rue Irénée Blanc,living_street,20,6.872,"LINESTRING (2.4079885 48.8657894, 2.4080045 48.8658503)",,,,,,,,,,
1766440886,702945983,0,23847124,True,Rue Irénée Blanc,living_street,20,31.391,"LINESTRING (2.4080045 48.8658503, 2.408058 48.8661304)",,,,,,,,,,
1766440890,702946034,0,23847126,True,Rue Jules Siegfried,living_street,20,12.964,"LINESTRING (2.4079242 48.8663094, 2.4078119 48.8662192)",,,,,,,,,,
1766443291,258413736,0,23847124,True,Rue Irénée Blanc,living_street,20,13.245,"LINESTRING (2.4075329 48.865537, 2.4076895 48.8655968)",,,,,,,,,,
1771597590,244455460,0,34673103,False,Rue d'Avron,tertiary,30,66.271,"LINESTRING (2.4074878 48.8529381, 2.4067384 48.8528053, 2.4066132 48.8527831)",,,,,,,,,,
1771597590,244455480,0,516982089,False,Rue d'Avron,tertiary,30,167.40099999999998,"LINESTRING (2.4074878 48.8529381, 2.4075653 48.8529523, 2.4083425 48.8530944, 2.4083814 48.8531028, 2.4088001 48.85318, 2.4088457 48.8531884, 2.4091192 48.8532369, 2.4093334 48.8532748, 2.4096933 48.8533385)",2,,,,,,,,,
1771597592,244455461,0,516982087,True,Rue de la Croix Saint-Simon,residential,30,46.019,"LINESTRING (2.4069732 48.8540879, 2.4064117 48.8539014)",,,,,,,,,,
1771597592,1771597590,0,165621041,True,Rue Ferdinand Gambon,residential,30,133.366,"LINESTRING (2.4069732 48.8540879, 2.4069965 48.8540358, 2.4074402 48.8530077, 2.4074878 48.8529381)",,,,,,,,,,
1773447958,1773447912,0,165817576,False,Rue Fernand Widal,residential,30,18.828,"LINESTRING (2.3599328 48.8176408, 2.3601619 48.8177177)",,,,,,,,,,
1773477751,558457800,0,22937936,True,Rue des Longues Raies,residential,30,178.804,"LINESTRING (2.3481338 48.8212319, 2.3489678 48.8212321, 2.3504077 48.821214, 2.350491 48.8212125, 2.3505089 48.8212041, 2.3505442 48.8211699)",,,,,,,,,,
1773530002,683062471,0,26413131,False,Impasse David Weill,residential,30,26.457,"LINESTRING (2.3338923 48.8214843, 2.3338585 48.8214107, 2.3338465 48.8213842, 2.3338166 48.8213164, 2.3337895 48.8212562)",,,,,,,,,,
1775784579,260427137,0,32749218,True,Rue de la Jonquière,residential,30,12.459,"LINESTRING (2.3176632 48.8949923, 2.3178221 48.8949518)",1,,,,,,,,,
1775836985,493576362,0,15891511,True,Rue de Toul,residential,30,212.97000000000003,"LINESTRING (2.402247 48.8373577, 2.4022731 48.8373847, 2.402609 48.8382163, 2.4026282 48.8382979, 2.4026175 48.8384021, 2.402553 48.8392368)",,,,,,,,,,
1775836985,268221908,0,130880771,True,Rue de Picpus,residential,30,186.019,"LINESTRING (2.402247 48.8373577, 2.4022042 48.8374678, 2.4014868 48.8383389, 2.401268 48.8386117, 2.4010515 48.8388291)",,,,,,,,,,
1784938574,1784938576,0,136428654,False,,service,30,11.933,"LINESTRING (2.4117052 48.82516, 2.4116893 48.8252668)",,,,,,,,,,
1784938574,1784938576,1,167091048,False,,service,30,76.168,"LINESTRING (2.4117052 48.82516, 2.4121459 48.8251928, 2.4121258 48.8252961, 2.4116893 48.8252668)",,,,,,parking_aisle,,,,
1784938574,1496479777,0,136428654,False,,service,30,26.683,"LINESTRING (2.4117052 48.82516, 2.4117104 48.8251254, 2.4117378 48.824921)",,,,,,,,,,
1784938576,1784938574,0,136428654,False,,service,30,11.933,"LINESTRING (2.4116893 48.8252668, 2.4117052 48.82516)",,,,,,,,,,
1784938576,1784938574,1,167091048,False,,service,30,76.168,"LINESTRING (2.4116893 48.8252668, 2.4121258 48.8252961, 2.4121459 48.8251928, 2.4117052 48.82516)",,,,,,parking_aisle,,,,
1784938576,1496479819,0,136428654,False,,service,30,31.643,"LINESTRING (2.4116893 48.8252668, 2.4116771 48.8253481, 2.4116412 48.8255496)",,,,,,,,,,
1785991641,2705514268,0,468885445,False,Quai des Tuileries,service,30,12.354,"LINESTRING (2.3215083 48.8638171, 2.3216096 48.8637282)",,,5,,,alley,,,,
1794274645,5584723185,0,"[23369569, 168118063]",True,Rue de Lagny,residential,30,79.02399999999999,"LINESTRING (2.415547 48.8492711, 2.4146392 48.8492863, 2.4145474 48.8492828, 2.4144677 48.8492786)","['1', '2']",,,yes,,,,,,
1804894643,24911945,0,"[4261909, 38090095]",False,"['Rue du Mont Cenis', 'Rue Paul Féval']",residential,30,209.30699999999996,"LINESTRING (2.3401992 48.888935, 2.3405886 48.8888958, 2.3406564 48.8888889, 2.3407152 48.8888824, 2.3409952 48.8888513, 2.3414357 48.8887633, 2.342082 48.8886406, 2.3421028 48.8886412, 2.3421164 48.8886507, 2.3424563 48.8891307, 2.3424912 48.8891763)",,,,,,,,,,
1806474777,100289321,0,169488974,True,Rue Henri Pape,residential,30,83.238,"LINESTRING (2.3553082 48.8248043, 2.3552584 48.8247811, 2.354489 48.8243996, 2.3543989 48.8243549)",,,,,,,,,,
1806474777,251517624,0,"[169488970, 685726804]",True,Rue Damesme,residential,30,77.685,"LINESTRING (2.3553082 48.8248043, 2.3553148 48.8247928, 2.3553237 48.824784, 2.3553416 48.8247736, 2.3553668 48.8247668, 2.3553983 48.8247668, 2.3554096 48.8247595, 2.3554208 48.8247523, 2.355432 48.824376, 2.3554455 48.8241519)",,,,,,,,,,
1806474789,100289150,0,169488971,True,Rue Ernest et Henri Rousselle,residential,30,118.489,"LINESTRING (2.3553297 48.8248526, 2.3552222 48.824901, 2.3541161 48.8253662, 2.3540267 48.825374, 2.3539424 48.8253642)",,,,,,,,,,
1806474789,1806474777,0,253481637,True,,residential,30,5.8420000000000005,"LINESTRING (2.3553297 48.8248526, 2.3553165 48.8248416, 2.3553084 48.8248286, 2.3553061 48.8248166, 2.3553082 48.8248043)",,,,,,,,,,
1806474795,1806474789,0,253481637,True,,residential,30,2.989,"LINESTRING (2.3553653 48.8248653, 2.355346 48.8248604, 2.3553297 48.8248526)",,,,,,,,,,
1828800143,24911977,0,"[171921348, 764427229, 379726989]",True,Rue Marcadet,residential,30,201.295,"LINESTRING (2.327732 48.8930872, 2.3277551 48.8930486, 2.3277775 48.8930113, 2.3278024 48.8929924, 2.3278558 48.8929796, 2.3280807 48.8929317, 2.3283383 48.8928802, 2.328818 48.8927823, 2.3296948 48.8926093, 2.3302792 48.8924918)",,,,,,,,,,
1828852684,21659155,0,172857782,True,Rue Corvisart,residential,30,73.516,"LINESTRING (2.3477007 48.8315778, 2.3477761 48.8314792, 2.3481055 48.8310486, 2.3481524 48.8309873)",,,,,,,,,,
1829498235,917024612,0,78054911,False,Impasse Marie Blanche,residential,30,59.288,"LINESTRING (2.3331957 48.8855353, 2.3325002 48.8858094)",,,,,,,,,,
1829498235,635760387,0,22797114,True,Rue Cauchois,residential,30,120.64799999999998,"LINESTRING (2.3331957 48.8855353, 2.332867 48.8852208, 2.3336674 48.8848339, 2.3337289 48.8848042)",,,,,,,,,,
1829498235,1764475082,0,22797117,True,Rue Constance,residential,30,78.38900000000001,"LINESTRING (2.3331957 48.8855353, 2.3332409 48.8855106, 2.3339484 48.8851233, 2.3340197 48.8850843)",,,,,,,,,,
1829498255,94246427,0,171993890,False,Rue des Saules,pedestrian,30,59.361,"LINESTRING (2.3399469 48.8890583, 2.3399712 48.8890262, 2.3398314 48.8885851, 2.3398053 48.8885409)",,,,,,,,,,
1835212508,1835212510,0,172635652,False,Rue Brillat-Savarin,residential,30,190.399,"LINESTRING (2.3500918 48.8221343, 2.3503788 48.8220673, 2.3504257 48.8220563, 2.3523954 48.8216223, 2.3525583 48.8215919)",,,,,,,,,,
1835212508,100287974,0,172635654,True,Rue Küss,residential,30,190.98100000000002,"LINESTRING (2.3500918 48.8221343, 2.3501951 48.8221569, 2.3502831 48.8221761, 2.350372 48.8221792, 2.3508641 48.8221653, 2.352562 48.8221527, 2.3526895 48.8221517)",,,,,,,,,,
1835212508,100291522,0,215202698,False,Rue Brillat-Savarin,residential,30,54.952,"LINESTRING (2.3500918 48.8221343, 2.3498856 48.8221746, 2.3495773 48.8221754, 2.3495082 48.8221763, 2.3493502 48.8221798)",,,,,,,,,,
1835212510,2410467800,0,"[159889413, 11288165, 56067951]",False,Rue des Peupliers,residential,30,45.906,"LINESTRING (2.3525583 48.8215919, 2.3525609 48.8215033, 2.3525645 48.8213053, 2.3525657 48.8212094, 2.3525664 48.8211791)",,,,,,,yes,,,
1835212510,100287974,0,56067951,False,Rue des Peupliers,residential,30,63.347,"LINESTRING (2.3525583 48.8215919, 2.3525617 48.8216797, 2.3525618 48.8217984, 2.3526642 48.8220818, 2.3526895 48.8221517)",,,,,,,,,,
1835212510,1835212508,0,172635652,False,Rue Brillat-Savarin,residential,30,190.39900000000003,"LINESTRING (2.3525583 48.8215919, 2.3523954 48.8216223, 2.3504257 48.8220563, 2.3503788 48.8220673, 2.3500918 48.8221343)",,,,,,,,,,
1835212529,52024457,0,11288350,False,Rue du Docteur Tuffier,residential,30,90.532,"LINESTRING (2.3540978 48.8221555, 2.3541906 48.8221394, 2.3552352 48.8221234, 2.3553309 48.8221218)",,,,,,,,,,
1835212529,100289808,0,746277876,True,,residential,30,9.895,"LINESTRING (2.3540978 48.8221555, 2.3541015 48.822185, 2.3540874 48.8222132, 2.3540576 48.8222355)",,circular,,,,,,,,
1835212545,3747261259,0,299740517,True,Rue Auguste Lançon,residential,30,23.012999999999998,"LINESTRING (2.3444936 48.8229699, 2.3443297 48.822832, 2.3442999 48.8228069)",,,,,,,,,,
1835212547,921170515,0,107710257,False,Rue Barrault,residential,30,10.965,"LINESTRING (2.3466585 48.8248387, 2.3466609 48.8247401)",,,,,,,,,,
1835212547,921170521,0,"[107710257, 685723798]",False,Rue Barrault,residential,30,25.311999999999998,"LINESTRING (2.3466585 48.8248387, 2.3466566 48.8249187, 2.3466546 48.8249712, 2.346653 48.8250663)",,,,,,,,,,
1835212550,100287503,0,"[721719380, 685720253]",False,Rue Bobillot,tertiary,30,202.28700000000003,"LINESTRING (2.3470063 48.8224873, 2.3470793 48.8225572, 2.3471822 48.8226588, 2.3472255 48.8227015, 2.347361 48.8228352, 2.3477033 48.8231736, 2.3485118 48.823971, 2.3485412 48.824)",,,,,,,,,,
1835212552,921170515,0,172635655,True,Rue Barrault,residential,30,248.99300000000002,"LINESTRING (2.3467911 48.8225025, 2.3467861 48.8225876, 2.3466665 48.8246431, 2.3466609 48.8247401)",,,,,,,,,,
1835212554,100287503,0,172635642,True,Rue de la Colonie,residential,30,124.098,"LINESTRING (2.3502341 48.8239425, 2.3501281 48.8239461, 2.3486852 48.8239951, 2.3485412 48.824)",,,,,,,,,,
1835212556,2577631320,0,172635647,False,Rue du Docteur Lecène,residential,30,85.181,"LINESTRING (2.3532042 48.8228375, 2.3532895 48.8227633, 2.3538662 48.8222618, 2.3539089 48.822228)",,,,,,,,,,
1835212556,100290177,0,172635647,False,Rue du Docteur Lecène,residential,30,18.68,"LINESTRING (2.3532042 48.8228375, 2.3530238 48.8228616, 2.3529541 48.8228708)",,,,,,,,,,
1835212556,1835212565,0,172635649,False,Rue du Docteur Landouzy,residential,30,80.143,"LINESTRING (2.3532042 48.8228375, 2.3532758 48.8228718, 2.3540493 48.8232429, 2.3540891 48.8232618)",,,,,,,,,,
1835212565,100289671,0,11288278,True,Place Jean Delay,residential,30,10.957,"LINESTRING (2.3540891 48.8232618, 2.3541385 48.823216, 2.3541893 48.82319)",,,,,,,,,,
1835212565,1835212556,0,172635649,False,Rue du Docteur Landouzy,residential,30,80.143,"LINESTRING (2.3540891 48.8232618, 2.3540493 48.8232429, 2.3532758 48.8228718, 2.3532042 48.8228375)",,,,,,,,,,
1836650666,168363583,0,16360634,True,Rue du Moulin de la Pointe,residential,30,31.551,"LINESTRING (2.3564615 48.8218189, 2.3564874 48.8220512, 2.3564961 48.8221017)",1,,,,,,,,,
1836650666,247075325,0,172813515,True,Rue du Tibre,service,30,84.298,"LINESTRING (2.3564615 48.8218189, 2.3553722 48.8218046, 2.3553103 48.8218038)",,,,,,alley,,,,
1837044454,21659595,0,299741409,True,Rue Pascal,residential,30,223.082,"LINESTRING (2.3479717 48.8349207, 2.3470729 48.8330037)",,,,,,,,,,
1848652702,368741044,0,20491186,False,Rue Jean Leclaire,residential,30,45.986,"LINESTRING (2.3265473 48.8954762, 2.3263172 48.8950913)",,,,,,,,,,
1848652702,178766056,0,20491186,False,Rue Jean Leclaire,residential,30,15.912,"LINESTRING (2.3265473 48.8954762, 2.326584 48.895554, 2.3266035 48.8956143)",,,,,,,,,,
1851366350,294939581,0,174449849,False,Impasse Canart,service,30,69.981,"LINESTRING (2.4088436 48.8458351, 2.4081906 48.8462949)",,,,,,alley,,,,
1851366353,294939484,0,174449845,False,Impasse Vassou,service,30,66.922,"LINESTRING (2.4073416 48.8465481, 2.4081453 48.8462609)",,,,,,alley,,,,
1864224257,638519334,0,175865330,True,Entrée Parking Souterrain de Radio France,service,20,29.232999999999997,"LINESTRING (2.2785471 48.853398, 2.2784525 48.8533674, 2.2783108 48.8533279, 2.2781748 48.8533504)",,,,,private,,,,,
1864224258,310348609,0,24030313,False,Rue de Boulainvilliers,residential,30,132.952,"LINESTRING (2.2768343 48.8522211, 2.2776327 48.8517955, 2.2780828 48.8515512, 2.2781348 48.851523, 2.2782418 48.8514649)",2,,,,,,,,,
1864224258,638521931,0,24030313,False,Rue de Boulainvilliers,residential,30,92.788,"LINESTRING (2.2768343 48.8522211, 2.2764851 48.8523972, 2.2760571 48.8526314, 2.2758626 48.8527561)",2,,,,,,,,,
1876923404,332469886,0,29342104,False,Avenue des Thuyas,service,20,25.062,"LINESTRING (2.3960383 48.8641285, 2.396259 48.8639561)",,,,,private,,,,,
1884431125,1884431128,0,178064304,True,Rue Gustave et Martial Caillebotte,residential,30,98.867,"LINESTRING (2.4124295 48.876035, 2.412335 48.8760075, 2.4112514 48.875692, 2.4111933 48.8756751)",,,,,,,,,,
1884431128,1884431131,0,29704915,True,Rue Paul Meurice,residential,30,95.93299999999999,"LINESTRING (2.4111933 48.8756751, 2.4112339 48.8756142, 2.4116742 48.8749545, 2.4117205 48.8748851)",1,,,,,,,,,
1884431131,327194426,0,29704915,True,Rue Paul Meurice,residential,30,114.90699999999998,"LINESTRING (2.4117205 48.8748851, 2.4117559 48.8748337, 2.4121104 48.8743197, 2.4123158 48.8740219, 2.4123695 48.873944)",1,,,,,,,,,
1884431131,248578580,0,178064306,True,Rue Bessie Coleman,residential,30,76.678,"LINESTRING (2.4117205 48.8748851, 2.4117893 48.8749052, 2.4125982 48.8751415, 2.412677 48.8751674)",,,,,,,,,,
1887844131,410081744,0,"[19580150, 749293447]",True,Rue du Télégraphe,residential,30,307.922,"LINESTRING (2.3992547 48.872731, 2.3992496 48.8728097, 2.3992243 48.8731241, 2.3992216 48.8731577, 2.3992019 48.8734055, 2.3991985 48.8737332, 2.3991942 48.8741527, 2.3991855 48.8742417, 2.3991562 48.8743947, 2.3991427 48.8744718, 2.3990321 48.8751097, 2.3989914 48.8753643, 2.3989677 48.8754909)",,,,,,,,,,
1887844131,1990698851,0,360133456,True,Rue du Borrégo,residential,30,134.575,"LINESTRING (2.3992547 48.872731, 2.3993523 48.8727551, 2.4009477 48.8732049)",,,,,,,,,,
1888274209,699045729,0,4527562,True,Rue du Pont Louis-Philippe,residential,30,161.641,"LINESTRING (2.3551596 48.8546024, 2.3552114 48.8546515, 2.3558036 48.855244, 2.3563084 48.8557739, 2.3563573 48.8558238)",,,,,,,,,,
