u,v,key,osmid,name,highway,maxspeed,oneway,length,geometry,lanes,junction,ref,bridge,width,service,tunnel,access
25581151,25581700,0,4263232,Rue d'Aboukir,residential,30,True,202.41599999999997,"LINESTRING (2.3414499 48.8658507, 2.3416256 48.8659165, 2.3436277 48.8666772, 2.3436471 48.8666847, 2.3438436 48.866764)",,,,,,alley,,
25581151,25581148,0,123487830,Place des Victoires,tertiary,,True,52.52199999999999,"LINESTRING (2.3414499 48.8658507, 2.3414046 48.8658887, 2.3413877 48.8659004, 2.3413313 48.8659259, 2.341269 48.8659436, 2.3411735 48.8659538, 2.3411197 48.8659514, 2.3410667 48.8659431, 2.3410136 48.8659281, 2.3409651 48.8659072, 2.3409076 48.8658689, 2.3408664 48.865823)",,circular,,,,,,
25581155,25581184,0,4263220,Rue Catinat,residential,,True,47.29,"LINESTRING (2.340873 48.8656396, 2.3407554 48.8655914, 2.3403818 48.8654382, 2.3403243 48.8654147)",,,,,,alley,,
25581155,338647491,0,193939957,Place des Victoires,tertiary,,True,17.817999999999998,"LINESTRING (2.340873 48.8656396, 2.3409127 48.8655987, 2.3409607 48.865567, 2.3410485 48.8655331)",,circular,,,,,,
25581184,25581186,0,4263219,Rue La Vrillière,residential,,True,48.541999999999994,"LINESTRING (2.3403243 48.8654147, 2.3403498 48.8653844, 2.3405781 48.8651103, 2.3406433 48.8650319)",,,,,,alley,,
25581186,25581044,0,4263218,Rue Croix des Petits Champs,unclassified,,False,35.328,"LINESTRING (2.3406433 48.8650319, 2.3404723 48.864785, 2.340442 48.8647431)",,,,,,,,
25581186,338647491,0,54046087,Rue Croix des Petits Champs,residential,,True,63.123000000000005,"LINESTRING (2.3406433 48.8650319, 2.3407207 48.8651276, 2.3409826 48.8654516, 2.3410485 48.8655331)",,,,,,,,
25581217,398747,0,4039097,Rue Étienne Marcel,tertiary,30,False,40.563,"LINESTRING (2.3425634 48.8654145, 2.3429407 48.8653268, 2.343086 48.8652925)",,,,,,,,
25581217,25581149,0,4039097,Rue Étienne Marcel,tertiary,30,False,83.97699999999999,"LINESTRING (2.3425634 48.8654145, 2.341632 48.8656433, 2.3414879 48.8656787)",,,,,,,,
25581223,25581530,0,18229684,Rue Montmartre,unclassified,,True,77.95700000000001,"LINESTRING (2.3454755 48.8641467, 2.3451761 48.8646838, 2.3451085 48.8648049)",,,,,,,,
25581530,398745,0,"[344381027, 71122991]",Rue Étienne Marcel,tertiary,30,False,305.548,"LINESTRING (2.3451085 48.8648049, 2.3453063 48.8647543, 2.3466747 48.864429, 2.3476051 48.8642064, 2.3486319 48.8639607, 2.3488712 48.8639035, 2.3490334 48.8638647)",,,,,,,,
25581530,398747,0,71221835,Rue Étienne Marcel,tertiary,30,False,157.567,"LINESTRING (2.3451085 48.8648049, 2.344832 48.8648695, 2.3438261 48.8651106, 2.343203 48.8652641, 2.343086 48.8652925)",,,,,,,,
25581538,398745,0,54756953,Rue de Turbigo,tertiary,30,True,141.96200000000002,"LINESTRING (2.3508735 48.8642703, 2.3505798 48.8642074, 2.350178 48.8641206, 2.3501059 48.8641053, 2.3500213 48.8640862, 2.3493018 48.8639258, 2.349248 48.8639138, 2.3490334 48.8638647)",2,,,,,,,
25581540,26040013,0,4039898,Rue aux Ours,residential,30,False,59.22,"LINESTRING (2.3516501 48.8632402, 2.3522986 48.8630866, 2.3524118 48.8630598)",,,,,,,,
25581540,690459465,0,4039898,Rue aux Ours,residential,30,False,53.173,"LINESTRING (2.3516501 48.8632402, 2.3510913 48.8633726, 2.3509663 48.8634024)",,,,,,,,
25581540,697475921,0,19856732,Rue Quincampoix,living_street,20,True,166.822,"LINESTRING (2.3516501 48.8632402, 2.3515995 48.8631571, 2.3514281 48.862877, 2.351185 48.8624035, 2.3508924 48.8618257)",,,,,,alley,,
25581570,583017733,0,71122988,Rue Réaumur,secondary,50,True,197.181,"LINESTRING (2.3494727 48.866903, 2.3504893 48.8666793, 2.3507976 48.8666066, 2.3510535 48.8665506, 2.351132 48.8665334, 2.3511979 48.8665191, 2.3519639 48.866352, 2.3520282 48.8663387)",,,,,,,,
25581601,25207356,0,17503812,Rue Greneta,residential,,True,43.588,"LINESTRING (2.3514064 48.8652094, 2.3515068 48.8652099, 2.3518103 48.8652252, 2.3518919 48.8652347, 2.3519977 48.8652497)",,,,,,,,
25581601,25581538,0,49429791,Rue de Palestro,residential,30,True,111.481,"LINESTRING (2.3514064 48.8652094, 2.3513578 48.8651368, 2.3509959 48.8644979, 2.3509224 48.8643583, 2.3508735 48.8642703)",,,,,,,,
25581660,25273883,0,4263224,Rue Colbert,residential,30,True,104.191,"LINESTRING (2.3395349 48.8679059, 2.3394708 48.8679195, 2.3390902 48.8680041, 2.3382541 48.8681901, 2.3381849 48.8682049)",,,,,,,,
25581660,25581141,0,164425293,Rue Vivienne,residential,30,True,185.67599999999996,"LINESTRING (2.3395349 48.8679059, 2.3395168 48.867865, 2.3391413 48.867202, 2.3390353 48.8670087, 2.3386888 48.8663766, 2.338668 48.8663366)",,,,,,,,destination
25581667,25581144,0,4263229,Rue de la Banque,residential,30,True,181.428,"LINESTRING (2.3408259 48.8677036, 2.3408022 48.8676613, 2.3401865 48.8665695, 2.3401623 48.8665212, 2.3400069 48.8662156, 2.3399833 48.8661692)",,,,,,,,
25581668,687994166,0,4263230,Rue Notre-Dame des Victoires,residential,30,True,153.227,"LINESTRING (2.3415185 48.867599, 2.341496 48.8675439, 2.3410539 48.8664907, 2.3410235 48.8664183, 2.3410082 48.8663818, 2.3409615 48.8662706)",,,,,,,,
25581668,25581667,0,34230332,Rue Paul Lelong,residential,30,True,51.982,"LINESTRING (2.3415185 48.867599, 2.3414482 48.8676078, 2.3408965 48.8676923, 2.3408259 48.8677036)",,,,,,alley,,
25581699,25581668,0,34230332,Rue Paul Lelong,residential,30,True,165.59799999999998,"LINESTRING (2.3437648 48.8677839, 2.3436969 48.8677804, 2.3416109 48.8676094, 2.3415185 48.867599)",,,,,,alley,,
25581699,2051127248,0,34681800,Rue Montmartre,tertiary,30,True,44.377,"LINESTRING (2.3437648 48.8677839, 2.3436566 48.8680481, 2.3436045 48.8681688)",,,,,,,,
25581700,327412773,0,"[4263232, 41662632]",Rue d'Aboukir,residential,30,True,205.185,"LINESTRING (2.3438436 48.866764, 2.344184 48.8668989, 2.3442575 48.8669245, 2.3461728 48.8675145, 2.346362 48.867574)",,,,,,alley,,
25581700,398747,0,41662304,Rue du Louvre,tertiary,30,False,172.76999999999998,"LINESTRING (2.3438436 48.866764, 2.3438029 48.8666722, 2.3437796 48.8666247, 2.3437646 48.8665964, 2.34333 48.8657781, 2.343308 48.8657342, 2.3432106 48.8655404, 2.34313 48.86538, 2.343086 48.8652925)",,,,,,,,
25581700,21988758,0,555208904,Rue du Louvre,tertiary,30,False,63.188,"LINESTRING (2.3438436 48.866764, 2.3439367 48.86725, 2.3439549 48.8673275)",,,,,,,,
25581798,691082353,0,4574495,Rue des Petits Carreaux,residential,30,True,29.125,"LINESTRING (2.3473416 48.8676185, 2.347371 48.8678269, 2.3473823 48.867879)",,,,,,,,
25623911,21660950,0,4293943,Rue Auguste Vacquerie,residential,50,True,162.327,"LINESTRING (2.2935482 48.8694128, 2.2952699 48.870334)",,,,,,,,
25623911,21660949,0,4293940,Rue Dumont d'Urville,residential,50,True,168.185,"LINESTRING (2.2935482 48.8694128, 2.2944806 48.8707312, 2.2945181 48.8707842)",,,,,,,,
25623915,25623918,0,4293939,Rue de Belloy,residential,50,False,30.169,"LINESTRING (2.2929243 48.868594, 2.2928513 48.8686137, 2.2925456 48.8687015)",,,,,,,,
25623915,25623911,0,4293940,Rue Dumont d'Urville,residential,50,True,101.842,"LINESTRING (2.2929243 48.868594, 2.2929604 48.8686414, 2.2935482 48.8694128)",,,,,,,,
25623915,258156177,0,62164880,Place des États-Unis,unclassified,50,True,48.796,"LINESTRING (2.2929243 48.868594, 2.2928805 48.8685253, 2.292666 48.8681894)",,,,,,,,
25623918,25623915,0,4293939,Rue de Belloy,residential,50,False,30.169,"LINESTRING (2.2925456 48.8687015, 2.2928513 48.8686137, 2.2929243 48.868594)",,,,,,,,
25623918,25623994,0,255477765,Rue de Belloy,residential,50,True,79.62899999999999,"LINESTRING (2.2925456 48.8687015, 2.2917553 48.8689361, 2.291619 48.8689765, 2.2915527 48.8689952)",,,,,,,,
25623920,25623915,0,62164880,Place des États-Unis,unclassified,50,True,37.995,"LINESTRING (2.2934028 48.868461, 2.2930225 48.8685667, 2.2929243 48.868594)",,,,,,,,
25623928,258156177,0,4293936,Rue Galilée,unclassified,50,True,67.879,"LINESTRING (2.2918909 48.8678537, 2.2919856 48.8678947, 2.2926195 48.8681693, 2.292666 48.8681894)",,,,,,,,
25623937,25624252,0,4293922,Rue Boissière,residential,50,False,116.72500000000001,"LINESTRING (2.2926731 48.8656711, 2.29274 48.8656102, 2.2929763 48.8653954, 2.2934247 48.8649877, 2.2936278 48.8648306)",,,,,,,,
25623937,25623939,0,4293922,Rue Boissière,residential,50,False,135.906,"LINESTRING (2.2926731 48.8656711, 2.2924907 48.8657513, 2.2919906 48.8659711, 2.2911282 48.8663501)",,,,,,,,
25623937,25623928,0,4293933,Rue de l'Amiral Hamelin,unclassified,30,True,249.348,"LINESTRING (2.2926731 48.8656711, 2.2926056 48.8658595, 2.2919183 48.8677773, 2.2918909 48.8678537)",,,,,,,,
25623938,25623945,0,4293924,Villa Boissière,residential,,False,72.735,"LINESTRING (2.2907373 48.8665219, 2.2903469 48.8659203)",,,,,,,,
25623938,25623939,0,4293922,Rue Boissière,residential,50,False,34.388,"LINESTRING (2.2907373 48.8665219, 2.2910647 48.866378, 2.2911282 48.8663501)",,,,,,,,
25623938,368307,0,4293922,Rue Boissière,residential,50,False,65.18299999999999,"LINESTRING (2.2907373 48.8665219, 2.2901921 48.8667619, 2.289968 48.8668087)",,,,,,,,
25623939,25623937,0,4293922,Rue Boissière,residential,50,False,135.906,"LINESTRING (2.2911282 48.8663501, 2.2919906 48.8659711, 2.2924907 48.8657513, 2.2926731 48.8656711)",,,,,,,,
25623939,25623938,0,4293922,Rue Boissière,residential,50,False,34.388,"LINESTRING (2.2911282 48.8663501, 2.2910647 48.866378, 2.2907373 48.8665219)",,,,,,,,
25623942,25623939,0,4293923,Rue du Bouquet de Longchamp,residential,50,True,164.554,"LINESTRING (2.2903129 48.8649809, 2.2905062 48.8655266, 2.2910899 48.8662993, 2.2911282 48.8663501)",,,,,,,,
25623942,25623949,0,79649907,Rue de Longchamp,residential,50,True,93.602,"LINESTRING (2.2903129 48.8649809, 2.2914653 48.8649262, 2.2915892 48.8649203)",,,,,,,,
25623945,25623938,0,4293924,Villa Boissière,residential,,False,72.735,"LINESTRING (2.2903469 48.8659203, 2.2907373 48.8665219)",,,,,,,,
25623949,25623937,0,24915587,Rue de Lübeck,residential,30,True,115.134,"LINESTRING (2.2915892 48.8649203, 2.2916874 48.8649883, 2.2925762 48.865604, 2.2926731 48.8656711)",,,,,,,,
25623949,929535353,0,24915589,Rue de Lübeck,residential,30,True,129.571,"LINESTRING (2.2915892 48.8649203, 2.2915108 48.8648659, 2.2904202 48.864109, 2.2903706 48.8640746)",,,,,,,,
25623951,25624049,0,4293944,Place de l'Amiral de Grasse,primary,50,True,24.022,"LINESTRING (2.2952389 48.8674504, 2.2954036 48.8672635)",,,,,,,,
25623951,25624132,0,79341427,Rue de Lübeck,unclassified,30,True,184.529,"LINESTRING (2.2952389 48.8674504, 2.2950856 48.8673441, 2.293622 48.8663205, 2.2935098 48.866242)",,,,,,,,
25623994,25623995,0,564199962,Avenue Kléber,secondary,50,False,9.39,"LINESTRING (2.2915527 48.8689952, 2.2914977 48.8689189)",,,,,,,,
25623994,21660924,0,564199960,Avenue Kléber,secondary,50,False,282.671,"LINESTRING (2.2915527 48.8689952, 2.2916435 48.8691206, 2.2917578 48.8692799, 2.2918217 48.869372, 2.2919467 48.8695436, 2.2932078 48.8712924)",,,,,,,,
25623995,5474974262,0,560720450,Avenue Kléber,secondary,50,False,10.385,"LINESTRING (2.2914977 48.8689189, 2.2914369 48.8688345)",,,,,,,,
25623995,25623994,0,564199962,Avenue Kléber,secondary,50,False,9.39,"LINESTRING (2.2914977 48.8689189, 2.2915527 48.8689952)",,,,,,,,
25623995,34816566,0,5096872,Rue Copernic,residential,50,True,125.423,"LINESTRING (2.2914977 48.8689189, 2.2913283 48.8689366, 2.2912897 48.8689393, 2.2899061 48.8691096, 2.2898109 48.8691212)",,,,,,,,
25623996,929442064,0,23804183,Rue Cimarosa,unclassified,50,False,8.227,"LINESTRING (2.2907004 48.8678188, 2.2906023 48.867855)",,,,,,,,
25623996,5474974262,0,560720450,Avenue Kléber,secondary,50,False,125.14399999999999,"LINESTRING (2.2907004 48.8678188, 2.2910578 48.8683056, 2.2911733 48.8684734, 2.2913103 48.86867, 2.2914369 48.8688345)",,,,,,,,
25623996,5474974279,0,560720450,Avenue Kléber,secondary,50,False,68.74,"LINESTRING (2.2907004 48.8678188, 2.2904497 48.8674749, 2.2903925 48.8673964, 2.2902912 48.8672623)",,,,,,,,
25623998,929372127,0,5096877,Rue Léo Delibes,residential,50,False,11.171,"LINESTRING (2.2896651 48.8663815, 2.2895302 48.8664286)",,,,,,,,
25623998,368307,0,4039160,Avenue Kléber,secondary,50,False,52.415000000000006,"LINESTRING (2.2896651 48.8663815, 2.2899085 48.8667248, 2.289968 48.8668087)",,,,,,,,
25623998,25623999,0,4039160,Avenue Kléber,secondary,50,False,31.451999999999998,"LINESTRING (2.2896651 48.8663815, 2.289533 48.8661934, 2.2895096 48.8661589, 2.2894862 48.8661243)",,,,,,,,
25623999,25623998,0,4039160,Avenue Kléber,secondary,50,False,31.451999999999998,"LINESTRING (2.2894862 48.8661243, 2.2895096 48.8661589, 2.289533 48.8661934, 2.2896651 48.8663815)",,,,,,,,
25623999,25624150,0,4039160,Avenue Kléber,secondary,50,False,139.144,"LINESTRING (2.2894862 48.8661243, 2.2888126 48.8651955, 2.2886674 48.8649948)",,,,,,,,
25623999,34816647,0,24031698,Rue Saint-Didier,residential,30,True,221.283,"LINESTRING (2.2894862 48.8661243, 2.2892484 48.8661343, 2.2891972 48.8661423, 2.2891411 48.8661552, 2.2887581 48.8661738, 2.2880275 48.8662026, 2.2870928 48.8662333, 2.2866501 48.866244, 2.2864703 48.8662503)",,,,,,,,
25624001,34816573,0,4039896,Avenue Victor Hugo,secondary,50,False,71.45,"LINESTRING (2.2880361 48.8708164, 2.2887761 48.8711283, 2.2888586 48.8711631)",,,,,,,,
25624001,34816775,0,4039896,Avenue Victor Hugo,secondary,50,False,29.822000000000003,"LINESTRING (2.2880361 48.8708164, 2.2877598 48.8707, 2.2876928 48.8706717)",,,,,,,,
25624005,25625948,0,"[69609792, 4293993]",Rue Quentin Bauchart,residential,50,True,154.024,"LINESTRING (2.2989083 48.8685472, 2.2990458 48.8686421, 2.2991176 48.8686845, 2.3003906 48.8695309)",,,,,,,,
25624005,25624008,0,"[365158933, 365158934]",Avenue Marceau,secondary,50,True,124.107,"LINESTRING (2.2989083 48.8685472, 2.2989844 48.8683193, 2.2991438 48.8677941, 2.2992131 48.867566, 2.2992472 48.8674536)",,,,,,,,
25624008,25624054,0,4293956,Avenue Pierre 1er de Serbie,residential,50,False,87.242,"LINESTRING (2.2992472 48.8674536, 2.2990735 48.867365, 2.2989768 48.8673156, 2.2983836 48.8670128, 2.2983049 48.8669726)",,,,,,,,
25624008,25624010,0,365158936,Avenue Marceau,secondary,50,True,158.62699999999998,"LINESTRING (2.2992472 48.8674536, 2.2992793 48.8673486, 2.2993923 48.8669805, 2.2994644 48.8667434, 2.2994965 48.8666391, 2.2995343 48.866508, 2.2996651 48.8660538)",,,,,,,,
25624008,25625921,0,365158938,Avenue Pierre 1er de Serbie,residential,50,False,175.149,"LINESTRING (2.2992472 48.8674536, 2.2994012 48.8675327, 2.2994669 48.8675659, 2.300212 48.8679423, 2.3009144 48.8683034, 2.3011386 48.8684196)",,,,,,,,
25624010,25624011,0,365158936,Avenue Marceau,secondary,50,True,38.183,"LINESTRING (2.2996651 48.8660538, 2.2997777 48.8657185)",,,,,,,,
25624011,833088564,0,69609791,Rue Léonce Reynaud,residential,50,False,9.996,"LINESTRING (2.2997777 48.8657185, 2.2996413 48.865724)",,,,,,,,
25624011,661227,0,"[365158936, 83934453]",Avenue Marceau,secondary,50,True,63.317,"LINESTRING (2.2997777 48.8657185, 2.2998659 48.8654564, 2.2998512 48.8652632, 2.299843 48.8651558)",,,,,,,,
25624012,661225,0,23819963,Rue Galilée,residential,50,True,106.90899999999999,"LINESTRING (2.2966095 48.8701855, 2.2966494 48.8702188, 2.2972953 48.8707573, 2.2975047 48.8709454)",,,,,,,,
25624013,25624030,0,23819937,Rue Jean Giraudoux,residential,50,True,123.527,"LINESTRING (2.2974077 48.8690705, 2.2974944 48.8690191, 2.2985888 48.86837, 2.298662 48.8683266)",,,,,,,,
25624013,25624042,0,69674564,Rue de Bassano,unclassified,50,True,156.49,"LINESTRING (2.2974077 48.8690705, 2.2973435 48.8690217, 2.2963825 48.86829, 2.2960869 48.868065, 2.2960089 48.8680056)",,,,,,,,
25624014,25624012,0,4293947,Rue Kepler,residential,50,True,125.63300000000001,"LINESTRING (2.2978607 48.8694114, 2.2977981 48.8694501, 2.2966731 48.8701462, 2.2966095 48.8701855)",,,,,,,,
25624014,25624013,0,69674564,Rue de Bassano,unclassified,50,True,50.346,"LINESTRING (2.2978607 48.8694114, 2.297481 48.8691256, 2.2974077 48.8690705)",,,,,,,,
25624030,25624005,0,24028691,Rue de Chaillot,residential,50,True,30.768,"LINESTRING (2.298662 48.8683266, 2.2987259 48.8683768, 2.2987925 48.8684126, 2.2989083 48.8685472)",,,,,,,,
25624042,25624047,0,24931213,Rue de Bassano,unclassified,50,False,23.532,"LINESTRING (2.2960089 48.8680056, 2.2957138 48.8679213)",,,,,,,,
25624042,25624053,0,24915326,Rue Georges Bizet,residential,50,True,132.808,"LINESTRING (2.2960089 48.8680056, 2.2961289 48.867964, 2.2975292 48.8674787, 2.2976153 48.8674489)",,,,,,,,
25624046,25623951,0,4293944,Place de l'Amiral de Grasse,primary,50,True,48.266000000000005,"LINESTRING (2.2954851 48.8678531, 2.2952918 48.8675412, 2.2952389 48.8674504)",,,,,,,,
25624046,25623920,0,62164880,Place des États-Unis,unclassified,50,True,166.63299999999998,"LINESTRING (2.2954851 48.8678531, 2.2953049 48.8679055, 2.2950581 48.8679778, 2.2948275 48.8680451, 2.2940151 48.8682822, 2.2935067 48.8684307, 2.2934028 48.868461)",,,,,,,,
25624047,25624046,0,4293944,Place de l'Amiral de Grasse,primary,50,True,18.367,"LINESTRING (2.2957138 48.8679213, 2.2954851 48.8678531)",,,,,,,,
25624047,25624042,0,24931213,Rue de Bassano,unclassified,50,False,23.532,"LINESTRING (2.2957138 48.8679213, 2.2960089 48.8680056)",,,,,,,,
25624047,21660964,0,31544817,Avenue d'Iéna,primary,50,False,179.315,"LINESTRING (2.2957138 48.8679213, 2.2957137 48.8681823, 2.2957135 48.8686428, 2.2957156 48.8687422, 2.2957432 48.8695337)",,,,,,,,
25624049,925869772,0,4293951,Avenue d'Iéna,primary,50,False,8.089,"LINESTRING (2.2954036 48.8672635, 2.2953643 48.8671955)",,,,,,,,
25624049,25624047,0,4293944,Place de l'Amiral de Grasse,primary,50,True,78.592,"LINESTRING (2.2954036 48.8672635, 2.2955625 48.86748, 2.2957359 48.867733, 2.2957138 48.8679213)",,,,,,,,
25624053,25624030,0,24028691,Rue de Chaillot,residential,50,True,124.04199999999999,"LINESTRING (2.2976153 48.8674489, 2.297656 48.8674831, 2.2978823 48.8676728, 2.2986138 48.8682862, 2.298662 48.8683266)",,,,,,,,
25624053,25624054,0,24915326,Rue Georges Bizet,residential,50,True,73.138,"LINESTRING (2.2976153 48.8674489, 2.2976804 48.8674039, 2.2982129 48.8670361, 2.2983049 48.8669726)",,,,,,,,
25624054,25624008,0,4293956,Avenue Pierre 1er de Serbie,residential,50,False,87.242,"LINESTRING (2.2983049 48.8669726, 2.2983836 48.8670128, 2.2989768 48.8673156, 2.2990735 48.867365, 2.2992472 48.8674536)",,,,,,,,
25624054,25625242,0,4293956,Avenue Pierre 1er de Serbie,residential,50,False,117.06299999999999,"LINESTRING (2.2983049 48.8669726, 2.2982002 48.8669197, 2.2971177 48.8663727, 2.2970357 48.8663313)",,,,,,,,
25624054,25625339,0,24915326,Rue Georges Bizet,residential,50,True,90.256,"LINESTRING (2.2983049 48.8669726, 2.2984037 48.8669045, 2.2990862 48.8664341, 2.2991568 48.8663854)",,,,,,,,
25624132,25623937,0,749356689,Rue de Lübeck,unclassified,50,True,88.22200000000001,"LINESTRING (2.2935098 48.866242, 2.2928183 48.865757, 2.2926731 48.8656711)",,,,,,,,
25624150,25623999,0,4039160,Avenue Kléber,secondary,50,False,139.144,"LINESTRING (2.2886674 48.8649948, 2.2888126 48.8651955, 2.2894862 48.8661243)",,,,,,,,
25624150,368305,0,"[4039160, 505124128]",Avenue Kléber,secondary,50,False,197.661,"LINESTRING (2.2886674 48.8649948, 2.2885264 48.8648007, 2.2884641 48.8647172, 2.2880702 48.8641791, 2.2878695 48.863905, 2.287735 48.8637224, 2.2876914 48.8636629, 2.2875963 48.8635318, 2.2874957 48.863393)",,,,,,,,
25624150,368307,0,24915671,Avenue Kléber,residential,,True,232.68499999999997,"LINESTRING (2.2886674 48.8649948, 2.2889718 48.8651695, 2.2896422 48.866097, 2.2896821 48.8661522, 2.2899429 48.866485, 2.2900778 48.866671, 2.2900671 48.8666997, 2.2900563 48.8667283, 2.289968 48.8668087)",,,,,,,,
25624150,25623942,0,79649907,Rue de Longchamp,residential,50,True,121.55,"LINESTRING (2.2886674 48.8649948, 2.2889034 48.8650464, 2.2894315 48.8650211, 2.2903129 48.8649809)",,,,,,,,
25624151,25624232,0,14853906,Rue de Magdebourg,unclassified,50,True,18.111,"LINESTRING (2.2902899 48.8640221, 2.2903888 48.8639596, 2.2904806 48.8639192)",,,,,,,,
25624151,25624150,0,24915634,Rue de Magdebourg,residential,50,True,160.575,"LINESTRING (2.2902899 48.8640221, 2.2902365 48.8640541, 2.2888055 48.864912, 2.2886674 48.8649948)",,,,,,,,
25624231,270731274,0,13465577,Avenue du Président Wilson,secondary,50,True,175.567,"LINESTRING (2.2906444 48.8637789, 2.2908297 48.8638282, 2.2913218 48.8639592, 2.2928693 48.8643711)",,,,,,,,
25624231,25624232,0,23820796,Avenue du Président Wilson,secondary,50,False,19.671,"LINESTRING (2.2906444 48.8637789, 2.2905615 48.8638502, 2.2904806 48.8639192)",,,,,,,,
25624231,25624237,0,79657388,Avenue Albert de Mun,residential,50,False,91.119,"LINESTRING (2.2906444 48.8637789, 2.290727 48.8637191, 2.2912697 48.8633608, 2.2915223 48.8631977)",,,,,,,,
