u,v,key,osmid,oneway,name,highway,maxspeed,length,geometry,lanes,service,access,width,ref,bridge,junction,tunnel
1027140153,5290294217,0,88428562,False,Rua dos Cabiros,residential,30,6.283,"LINESTRING (-46.6886788 -23.7635076, -46.6886352 -23.7635476)",,,,,,,,
1027140156,5290294522,0,88428562,False,Rua dos Cabiros,residential,30,5.631,"LINESTRING (-46.6879749 -23.7641284, -46.6880128 -23.7640915)",,,,,,,,
1027140156,5290296616,0,88428562,False,Rua dos Cabiros,residential,30,3.219,"LINESTRING (-46.6879749 -23.7641284, -46.6879546 -23.7641506)",,,,,,,,
1038236187,1038236257,0,89565742,False,,service,10,18.262,"LINESTRING (-46.7154548 -23.7666309, -46.7155407 -23.7664867)",,,,,,,,
1038236187,5248090795,0,89565742,False,,service,10,12.857,"LINESTRING (-46.7154548 -23.7666309, -46.715435 -23.7667451)",,,,,,,,
1038236257,1038236534,0,89565742,False,,service,10,26.484,"LINESTRING (-46.7155407 -23.7664867, -46.7157396 -23.7663331)",,,,,,,,
1038236257,1038236187,0,89565742,False,,service,10,18.262,"LINESTRING (-46.7155407 -23.7664867, -46.7154548 -23.7666309)",,,,,,,,
1038236534,5248090794,0,89565742,False,,service,10,23.604,"LINESTRING (-46.7157396 -23.7663331, -46.7159583 -23.7662624)",,,,,,,,
1038236534,1038236257,0,89565742,False,,service,10,26.484,"LINESTRING (-46.7157396 -23.7663331, -46.7155407 -23.7664867)",,,,,,,,
1039900895,4554580255,0,90455802,True,Praça São Lucas,residential,30,8.708,"LINESTRING (-46.5473552 -23.5949657, -46.5474146 -23.5949094)",,,,,,,,
1040335087,1273791786,0,111875403,False,Rua Sanguína,residential,20,77.037,"LINESTRING (-46.5064343 -23.6085182, -46.50714 -23.6087669)",2,,,,,,,
1045095015,1045096771,0,89565742,False,,service,10,34.111,"LINESTRING (-46.7148547 -23.7686831, -46.7151122 -23.7684867)",,,,,,,,
1045095015,1045095137,0,89565742,False,,service,10,34.007,"LINESTRING (-46.7148547 -23.7686831, -46.7146079 -23.7688893)",,,,,,,,
1045095137,1045095015,0,89565742,False,,service,10,34.007,"LINESTRING (-46.7146079 -23.7688893, -46.7148547 -23.7686831)",,,,,,,,
1045095137,1045095518,0,89565742,False,,service,10,18.068,"LINESTRING (-46.7146079 -23.7688893, -46.714447 -23.768958)",,,,,,,,
1045095198,5248090796,0,89565742,False,,service,10,10.75,"LINESTRING (-46.7142861 -23.7688893, -46.7143719 -23.7689457)",,,,,,,,
1045095198,1045096805,0,89565742,False,,service,10,104.424,"LINESTRING (-46.7142861 -23.7688893, -46.7138005 -23.768062)",,,,,,,,
1045095254,1045096908,0,89565742,False,,service,10,30.894,"LINESTRING (-46.7156915 -23.7671906, -46.7155306 -23.766955)",,,,,,,,
1045095254,1045096815,0,89565742,False,,service,10,13.818,"LINESTRING (-46.7156915 -23.7671906, -46.7157344 -23.7673085)",,,,,,,,
1045095357,5248090795,0,89565742,False,,service,10,12.634,"LINESTRING (-46.7154689 -23.7668544, -46.715435 -23.7667451)",,,,,,,,
1045095357,1045096908,0,89565742,False,,service,10,12.828,"LINESTRING (-46.7154689 -23.7668544, -46.7155306 -23.766955)",,,,,,,,
1045095518,1045095137,0,89565742,False,,service,10,18.068,"LINESTRING (-46.714447 -23.768958, -46.7146079 -23.7688893)",,,,,,,,
1045095518,5248090796,0,89565742,False,,service,10,7.764,"LINESTRING (-46.714447 -23.768958, -46.7143719 -23.7689457)",,,,,,,,
1045096771,1045096781,0,89565742,False,,service,10,129.476,"LINESTRING (-46.7151122 -23.7684867, -46.7157237 -23.7674656)",,,,,,,,
1045096771,1045095015,0,89565742,False,,service,10,34.111,"LINESTRING (-46.7151122 -23.7684867, -46.7148547 -23.7686831)",,,,,,,,
1045096781,1045096815,0,89565742,False,,service,10,17.503,"LINESTRING (-46.7157237 -23.7674656, -46.7157344 -23.7673085)",,,,,,,,
1045096781,1045096771,0,89565742,False,,service,10,129.476,"LINESTRING (-46.7157237 -23.7674656, -46.7151122 -23.7684867)",,,,,,,,
1045096805,1045095198,0,89565742,False,,service,10,104.424,"LINESTRING (-46.7138005 -23.768062, -46.7142861 -23.7688893)",,,,,,,,
1045096815,1045095254,0,89565742,False,,service,10,13.818,"LINESTRING (-46.7157344 -23.7673085, -46.7156915 -23.7671906)",,,,,,,,
1045096815,1045096781,0,89565742,False,,service,10,17.503,"LINESTRING (-46.7157344 -23.7673085, -46.7157237 -23.7674656)",,,,,,,,
1045096908,1045095357,0,89565742,False,,service,10,12.828,"LINESTRING (-46.7155306 -23.766955, -46.7154689 -23.7668544)",,,,,,,,
1045096908,1045095254,0,89565742,False,,service,10,30.894,"LINESTRING (-46.7155306 -23.766955, -46.7156915 -23.7671906)",,,,,,,,
1047000312,4549582647,0,430841346,True,Rua Milton da Cruz,secondary,30,8.97,"LINESTRING (-46.5076958 -23.6067876, -46.5076334 -23.6067307)",2,,,,,,,
1047000327,1273792018,0,90284325,True,Rua Milton da Cruz,secondary,30,8.436,"LINESTRING (-46.5087906 -23.6073209, -46.5087176 -23.6072851)",2,,,,,,,
1049542678,1049542654,0,90455802,True,Praça São Lucas,residential,30,10.782,"LINESTRING (-46.5480163 -23.5947453, -46.5481206 -23.594729)",,,,,,,,
1049542955,1049542967,0,90455802,True,Praça São Lucas,residential,30,9.056,"LINESTRING (-46.5475185 -23.594845, -46.5475989 -23.5948103)",,,,,,,,
1049542967,7084936550,0,90455802,True,Praça São Lucas,residential,30,33.582,"LINESTRING (-46.5475989 -23.5948103, -46.5479238 -23.5947597)",,,,,,,,
1077926532,3536376052,0,8035413,True,Praça Comandante Eduardo de Oliveira,tertiary,30,13.669,"LINESTRING (-46.5647415 -23.4774364, -46.5646079 -23.4774462)",2,,,,,,,
1077926535,26218453,0,843710337,True,Praça Comandante Eduardo de Oliveira,tertiary,30,10.347,"LINESTRING (-46.5644617 -23.4764435, -46.5645608 -23.4764236)",2,,,,,,,
1077926538,3536376061,0,8035413,True,Praça Comandante Eduardo de Oliveira,tertiary,30,13.771,"LINESTRING (-46.5640855 -23.4770506, -46.5640707 -23.4769275)",2,,,,,,,
1079202538,4553030679,0,93104104,False,Rua Padre Otto Maria,residential,20,15.277,"LINESTRING (-46.5521353 -23.5756709, -46.5520631 -23.5755505)",,,,,,,,
1079202538,1079204468,0,529024256,False,Rua Padre Otto Maria,residential,20,11.353,"LINESTRING (-46.5521353 -23.5756709, -46.5521889 -23.5757604)",,,,,,,,
1079202963,1079204683,0,93104104,False,Rua Padre Otto Maria,residential,20,59.852,"LINESTRING (-46.5508833 -23.5731488, -46.5506417 -23.5726582)",,,,,,,,
1079202963,4553030677,0,93104104,False,Rua Padre Otto Maria,residential,20,55.845,"LINESTRING (-46.5508833 -23.5731488, -46.5511057 -23.5736078)",,,,,,,,
1079202963,1079204222,0,93104119,False,Rua Ascânio,residential,20,164.925,"LINESTRING (-46.5508833 -23.5731488, -46.5523435 -23.5725095)",,,,,,,,
1079202969,1079203722,0,93104104,False,Rua Padre Otto Maria,residential,20,48.242,"LINESTRING (-46.5513151 -23.5740363, -46.5511215 -23.5736404)",,,,,,,,
1079202969,4553030668,0,93104104,False,Rua Padre Otto Maria,residential,20,26.838,"LINESTRING (-46.5513151 -23.5740363, -46.5514234 -23.5742563)",,,,,,,,
1079203255,4553030668,0,93104104,False,Rua Padre Otto Maria,residential,20,78.196,"LINESTRING (-46.5517397 -23.574897, -46.5514234 -23.5742563)",,,,,,,,
1079203255,4553030679,0,93104104,False,Rua Padre Otto Maria,residential,20,79.791,"LINESTRING (-46.5517397 -23.574897, -46.5520631 -23.5755505)",,,,,,,,
1079203272,910202974,0,52532958,False,Rua Hemisfério,residential,20,39.332,"LINESTRING (-46.5500182 -23.5732433, -46.5497486 -23.5734964)",,,,,,,,
1079203272,910203226,0,52532958,False,Rua Hemisfério,residential,20,14.659,"LINESTRING (-46.5500182 -23.5732433, -46.5501186 -23.5731489)",,,,,,,,
1079203722,4553030677,0,93104104,False,Rua Padre Otto Maria,residential,20,3.967,"LINESTRING (-46.5511215 -23.5736404, -46.5511057 -23.5736078)",,,,,,,,
1079203722,1079202969,0,93104104,False,Rua Padre Otto Maria,residential,20,48.242,"LINESTRING (-46.5511215 -23.5736404, -46.5513151 -23.5740363)",,,,,,,,
1079204222,1079202963,0,93104119,False,Rua Ascânio,residential,20,164.925,"LINESTRING (-46.5523435 -23.5725095, -46.5508833 -23.5731488)",,,,,,,,
1079204222,1079204682,0,93104119,False,Rua Ascânio,residential,20,115.582,"LINESTRING (-46.5523435 -23.5725095, -46.5533518 -23.5720337)",,,,,,,,
1079204468,5139861983,0,529024256,False,Rua Padre Otto Maria,residential,20,61.727,"LINESTRING (-46.5521889 -23.5757604, -46.5524554 -23.5762589)",,,,,,,,
1079204468,1079202538,0,529024256,False,Rua Padre Otto Maria,residential,20,11.353,"LINESTRING (-46.5521889 -23.5757604, -46.5521353 -23.5756709)",,,,,,,,
1079204682,1079204222,0,93104119,False,Rua Ascânio,residential,20,115.582,"LINESTRING (-46.5533518 -23.5720337, -46.5523435 -23.5725095)",,,,,,,,
1079204683,910203344,0,52532958,False,Rua Hemisfério,residential,20,27.691,"LINESTRING (-46.5506417 -23.5726582, -46.5504519 -23.5728364)",,,,,,,,
1079204683,910202911,0,52532958,False,Rua Hemisfério,residential,20,24.336,"LINESTRING (-46.5506417 -23.5726582, -46.5508084 -23.5725015)",,,,,,,,
1079204683,1079202963,0,93104104,False,Rua Padre Otto Maria,residential,20,59.852,"LINESTRING (-46.5506417 -23.5726582, -46.5508833 -23.5731488)",,,,,,,,
1080024842,1836988918,0,700007061,True,Avenida dos Latinos,tertiary,30,45.628,"LINESTRING (-46.5000085 -23.5726408, -46.499568 -23.5727141)",,,,,,,,
1089239068,2588090275,0,93799460,False,Avenida Garcia de Ávila,tertiary,30,14.259,"LINESTRING (-46.6410955 -23.6801059, -46.6409964 -23.6801965)",,,,,,,,
1094990848,2656623119,0,448066459,True,Avenida Miguel Estefno,secondary,30,28.14,"LINESTRING (-46.6207043 -23.6511192, -46.6209188 -23.6509597)",,,,,,,,
1096913954,5549926886,0,579525339,True,,residential,30,14.667,"LINESTRING (-46.5006371 -23.6000056, -46.5005137 -23.6000735)",,,,,,,,
1098452848,2267825106,0,260187492,False,Avenida Francisco Ettore Pedro Mari,tertiary,30,9.484,"LINESTRING (-46.7510739 -23.6024026, -46.7510278 -23.6024767)",,,,,,,,
1098452848,2267825104,0,260187492,False,Avenida Francisco Ettore Pedro Mari,tertiary,30,26.486,"LINESTRING (-46.7510739 -23.6024026, -46.7512224 -23.6022071)",,,,,,,,
1098452859,1098452879,0,312903277,False,Avenida Francisco Ettore Pedro Mari,tertiary,30,53.367,"LINESTRING (-46.7542261 -23.6009742, -46.7538001 -23.6012534)",,,,,,,,
1098452859,1585032992,0,312903277,False,Avenida Francisco Ettore Pedro Mari,tertiary,30,16.433,"LINESTRING (-46.7542261 -23.6009742, -46.7543742 -23.6009157)",,,,,,,,
1098452860,1098452896,0,260187492,False,Avenida Francisco Ettore Pedro Mari,tertiary,30,14.456,"LINESTRING (-46.7504196 -23.6041922, -46.7503061 -23.6042702)",,,,,,,,
1098452860,1098452883,0,260187492,False,Avenida Francisco Ettore Pedro Mari,tertiary,30,28.351,"LINESTRING (-46.7504196 -23.6041922, -46.7505168 -23.6039533)",,,,,,,,
1098452861,1590315626,0,312903277,False,Avenida Francisco Ettore Pedro Mari,tertiary,30,18.902,"LINESTRING (-46.7532529 -23.6015827, -46.7530838 -23.6016526)",,,,,,,,
1098452861,1098452879,0,312903277,False,Avenida Francisco Ettore Pedro Mari,tertiary,30,66.705,"LINESTRING (-46.7532529 -23.6015827, -46.7538001 -23.6012534)",,,,,,,,
1098452862,1098452881,0,260187492,False,Avenida Francisco Ettore Pedro Mari,tertiary,30,42.601,"LINESTRING (-46.7525501 -23.601858, -46.7521372 -23.6019182)",,,,,,,,
1098452862,2267825101,0,260187492,False,Avenida Francisco Ettore Pedro Mari,tertiary,30,11.891,"LINESTRING (-46.7525501 -23.601858, -46.7526577 -23.6018166)",,,,,,,,
1098452866,1590278168,0,260187492,False,Avenida Francisco Ettore Pedro Mari,tertiary,30,48.096,"LINESTRING (-46.7507295 -23.6033032, -46.7505889 -23.6037161)",,,,,,,,
1098452866,1984755319,0,260187492,False,Avenida Francisco Ettore Pedro Mari,tertiary,30,66.816,"LINESTRING (-46.7507295 -23.6033032, -46.7509021 -23.6027235)",,,,,,,,
1098452874,1984755338,0,260187492,False,Avenida Francisco Ettore Pedro Mari,tertiary,30,13.387,"LINESTRING (-46.7516842 -23.6018888, -46.7515557 -23.6019139)",,,,,,,,
1098452874,1984755343,0,260187492,False,Avenida Francisco Ettore Pedro Mari,tertiary,30,16.589,"LINESTRING (-46.7516842 -23.6018888, -46.751847 -23.6018903)",,,,,,,,
1098452877,1984755330,0,260187492,False,Avenida Francisco Ettore Pedro Mari,tertiary,30,3.845,"LINESTRING (-46.7514436 -23.6019628, -46.7514173 -23.6019876)",,,,,,,,
1098452877,1984755338,0,260187492,False,Avenida Francisco Ettore Pedro Mari,tertiary,30,12.65,"LINESTRING (-46.7514436 -23.6019628, -46.7515557 -23.6019139)",,,,,,,,
1098452879,1098452861,0,312903277,False,Avenida Francisco Ettore Pedro Mari,tertiary,30,66.705,"LINESTRING (-46.7538001 -23.6012534, -46.7532529 -23.6015827)",,,,,,,,
1098452879,1098452859,0,312903277,False,Avenida Francisco Ettore Pedro Mari,tertiary,30,53.367,"LINESTRING (-46.7538001 -23.6012534, -46.7542261 -23.6009742)",,,,,,,,
1098452881,1590315614,0,260187492,False,Avenida Francisco Ettore Pedro Mari,tertiary,30,12.619,"LINESTRING (-46.7521372 -23.6019182, -46.7520139 -23.6019076)",,,,,,,,
1098452881,1098452862,0,260187492,False,Avenida Francisco Ettore Pedro Mari,tertiary,30,42.601,"LINESTRING (-46.7521372 -23.6019182, -46.7525501 -23.601858)",,,,,,,,
1098452883,1098452860,0,260187492,False,Avenida Francisco Ettore Pedro Mari,tertiary,30,28.351,"LINESTRING (-46.7505168 -23.6039533, -46.7504196 -23.6041922)",,,,,,,,
1098452883,1590278168,0,260187492,False,Avenida Francisco Ettore Pedro Mari,tertiary,30,27.379,"LINESTRING (-46.7505168 -23.6039533, -46.7505889 -23.6037161)",,,,,,,,
1098452894,2267825104,0,260187492,False,Avenida Francisco Ettore Pedro Mari,tertiary,30,11.271,"LINESTRING (-46.751283 -23.6021223, -46.7512224 -23.6022071)",,,,,,,,
1098452894,1984755330,0,260187492,False,Avenida Francisco Ettore Pedro Mari,tertiary,30,20.288,"LINESTRING (-46.751283 -23.6021223, -46.7514173 -23.6019876)",,,,,,,,
1098452896,1404824168,0,260187492,False,Avenida Francisco Ettore Pedro Mari,tertiary,30,65.91,"LINESTRING (-46.7503061 -23.6042702, -46.7496666 -23.6043594)",,,,,,,,
1098452896,1098452860,0,260187492,False,Avenida Francisco Ettore Pedro Mari,tertiary,30,14.456,"LINESTRING (-46.7503061 -23.6042702, -46.7504196 -23.6041922)",,,,,,,,
1099022724,1099022749,0,94668754,False,Avenida Adutora do Rio Claro,residential,30,56.378,"LINESTRING (-46.5084958 -23.6030824, -46.5083557 -23.6035729)",,,,,,,,
1099022724,1107116557,0,94668754,False,Avenida Adutora do Rio Claro,residential,30,6.361,"LINESTRING (-46.5084958 -23.6030824, -46.5085164 -23.6030284)",,,,,,,,
1099022749,5502254228,0,94668754,False,Avenida Adutora do Rio Claro,residential,30,7.647,"LINESTRING (-46.5083557 -23.6035729, -46.508335 -23.603639)",,,,,,,,
1099022749,1099022724,0,94668754,False,Avenida Adutora do Rio Claro,residential,30,56.378,"LINESTRING (-46.5083557 -23.6035729, -46.5084958 -23.6030824)",,,,,,,,
1099023038,1099023163,0,94668754,False,Avenida Adutora do Rio Claro,residential,30,26.4,"LINESTRING (-46.5087018 -23.6027829, -46.5085482 -23.6029741)",,,,,,,,
1099023038,4943323351,0,254149357,False,Avenida Adutora do Rio Claro,residential,20,16.863,"LINESTRING (-46.5087018 -23.6027829, -46.5088037 -23.6026634)",,,,,,,,
1099023038,4174209440,0,455875077,False,Rua Domingos Martins,residential,20,5.971,"LINESTRING (-46.5087018 -23.6027829, -46.5087491 -23.6028146)",1,,,,,,,
1099023163,1107116557,0,94668754,False,Avenida Adutora do Rio Claro,residential,30,6.852,"LINESTRING (-46.5085482 -23.6029741, -46.5085164 -23.6030284)",,,,,,,,
1099023163,1099023038,0,94668754,False,Avenida Adutora do Rio Claro,residential,30,26.4,"LINESTRING (-46.5085482 -23.6029741, -46.5087018 -23.6027829)",,,,,,,,
1102468847,1102468891,0,270900140,True,Corredor ABD,service,30,77.486,"LINESTRING (-46.6403184 -23.6469168, -46.6406579 -23.6462932)",2,,no,,,,,
1102468862,1102468847,0,270900140,True,Corredor ABD,service,30,15.292,"LINESTRING (-46.6402585 -23.6470429, -46.6403184 -23.6469168)",2,,no,,,,,
1102468891,6961055112,0,270900140,True,Corredor ABD,service,30,5.694,"LINESTRING (-46.6406579 -23.6462932, -46.6406684 -23.6462429)",2,,no,,,,,
1103814901,6582663378,0,22995021,True,Rua General Manuel Vargas,tertiary,30,8.067,"LINESTRING (-46.6364838 -23.6454945, -46.6365102 -23.6455629)",,,,,,,,
1106861898,2428741870,0,24187828,False,Rua Guilherme Asbahr Neto,residential,20,6.328,"LINESTRING (-46.6730292 -23.6444849, -46.6730765 -23.644448)",,,,,,,,
1106862538,1106862556,0,197724926,False,,residential,10,4.948,"LINESTRING (-46.6782658 -23.6532696, -46.6782661 -23.6533141)",,,private,,,,,
1106862538,5045121583,0,197724926,False,,residential,10,5.705,"LINESTRING (-46.6782658 -23.6532696, -46.6782622 -23.6532184)",,,private,,,,,
1106862542,1106862544,0,197724926,False,,residential,10,43.134,"LINESTRING (-46.6787841 -23.6538253, -46.6784572 -23.6540719)",,,private,,,,,
1106862543,2427423599,0,197724926,False,,residential,10,18.059,"LINESTRING (-46.6782138 -23.6533497, -46.6780507 -23.6534134)",,,private,,,,,
1106862543,1106862556,0,197724926,False,,residential,10,6.637,"LINESTRING (-46.6782138 -23.6533497, -46.6782661 -23.6533141)",,,private,,,,,
1106862544,1106862542,0,197724926,False,,residential,10,43.134,"LINESTRING (-46.6784572 -23.6540719, -46.6787841 -23.6538253)",,,private,,,,,
1106862544,4880226727,0,197724926,False,,residential,10,9.919,"LINESTRING (-46.6784572 -23.6540719, -46.6783669 -23.6541053)",,,private,,,,,
1106862545,4880226727,0,197724926,False,,residential,10,7.752,"LINESTRING (-46.6782908 -23.6541061, -46.6783669 -23.6541053)",,,private,,,,,
1106862545,1106862546,0,197724926,False,,residential,10,18.292,"LINESTRING (-46.6782908 -23.6541061, -46.6781261 -23.6540405)",,,private,,,,,
1106862546,1106862545,0,197724926,False,,residential,10,18.292,"LINESTRING (-46.6781261 -23.6540405, -46.6782908 -23.6541061)",,,private,,,,,
1106862546,1106862547,0,197724926,False,,residential,10,13.202,"LINESTRING (-46.6781261 -23.6540405, -46.6780227 -23.6539689)",,,private,,,,,
1106862547,1106862546,0,197724926,False,,residential,10,13.202,"LINESTRING (-46.6780227 -23.6539689, -46.6781261 -23.6540405)",,,private,,,,,
1106862547,1106862549,0,197724926,False,,residential,10,43.878,"LINESTRING (-46.6780227 -23.6539689, -46.6778658 -23.6536014)",,,private,,,,,
1106862549,1106862547,0,197724926,False,,residential,10,43.878,"LINESTRING (-46.6778658 -23.6536014, -46.6780227 -23.6539689)",,,private,,,,,
1106862549,1106862551,0,197724926,False,,residential,10,6.895,"LINESTRING (-46.6778658 -23.6536014, -46.677865 -23.6535394)",,,private,,,,,
1106862551,1106862549,0,197724926,False,,residential,10,6.895,"LINESTRING (-46.677865 -23.6535394, -46.6778658 -23.6536014)",,,private,,,,,
1106862551,1106862554,0,197724926,False,,residential,10,5.969,"LINESTRING (-46.677865 -23.6535394, -46.6778819 -23.653488)",,,private,,,,,
1106862554,1106862551,0,197724926,False,,residential,10,5.969,"LINESTRING (-46.6778819 -23.653488, -46.677865 -23.6535394)",,,private,,,,,
1106862554,2427423599,0,197724926,False,,residential,10,19.089,"LINESTRING (-46.6778819 -23.653488, -46.6780507 -23.6534134)",,,private,,,,,
1106862556,1106862543,0,197724926,False,,residential,10,6.637,"LINESTRING (-46.6782661 -23.6533141, -46.6782138 -23.6533497)",,,private,,,,,
1106862556,1106862538,0,197724926,False,,residential,10,4.948,"LINESTRING (-46.6782661 -23.6533141, -46.6782658 -23.6532696)",,,private,,,,,
1107041158,1107041180,0,639846237,True,Rua Domingos Martins,residential,20,56.025,"LINESTRING (-46.5095446 -23.6033561, -46.5092394 -23.6037752)",1,,,,,,,
1107041180,4770327008,0,639846236,True,Rua Manoel Alves Chaves,residential,30,69.232,"LINESTRING (-46.5092394 -23.6037752, -46.5086943 -23.6034035)",1,,,,,,,
1107116557,1099022724,0,94668754,False,Avenida Adutora do Rio Claro,residential,30,6.361,"LINESTRING (-46.5085164 -23.6030284, -46.5084958 -23.6030824)",,,,,,,,
1107116557,1099023163,0,94668754,False,Avenida Adutora do Rio Claro,residential,30,6.852,"LINESTRING (-46.5085164 -23.6030284, -46.5085482 -23.6029741)",,,,,,,,
1107149124,1107149244,0,455875077,False,Rua Domingos Martins,residential,20,3.728,"LINESTRING (-46.508895 -23.6029088, -46.508926 -23.6029266)",1,,,,,,,
1107149124,4174209440,0,455875077,False,Rua Domingos Martins,residential,20,18.186,"LINESTRING (-46.508895 -23.6029088, -46.5087491 -23.6028146)",1,,,,,,,
