u,v,key,osmid,oneway,name,highway,maxspeed,length,geometry,access,lanes,service,tunnel,width
4012213436,4370984767,0,3994859,False,Damstien,residential,30,103.053,"LINESTRING (12.4843268 55.6782913, 12.4829085 55.6778229)",,,,,
4012213436,3996485273,0,3994859,False,Damstien,residential,30,4.654,"LINESTRING (12.4843268 55.6782913, 12.4843908 55.6783125)",,,,,
4017618750,6337302200,0,10631708,False,Grønnehave Allé,residential,30,7.682,"LINESTRING (12.5021829 55.6455914, 12.5023017 55.6456081)",,,,,
4017618750,6337302201,0,10631708,False,Grønnehave Allé,residential,30,43.915,"LINESTRING (12.5021829 55.6455914, 12.5015032 55.6454973)",,,,,
4017618760,6337302205,0,10631537,False,Harrestrup Allé,residential,30,31.747,"LINESTRING (12.5019442 55.6461445, 12.5024355 55.6462127)",,,,,
4017618760,6337302204,0,10631537,False,Harrestrup Allé,residential,30,24.542,"LINESTRING (12.5019442 55.6461445, 12.5015647 55.6460911)",,,,,
4017618810,4537856028,0,26493434,False,Kirsebærhaven,residential,30,13.932,"LINESTRING (12.5010631 55.6492108, 12.500843 55.6491942)",,2,,,
4017618810,4017618813,0,26493434,False,Kirsebærhaven,residential,30,38.19,"LINESTRING (12.5010631 55.6492108, 12.5016665 55.6492559)",,2,,,
4017618813,4017618810,0,26493434,False,Kirsebærhaven,residential,30,38.19,"LINESTRING (12.5016665 55.6492559, 12.5010631 55.6492108)",,2,,,
4017618813,290366921,0,26493434,False,Kirsebærhaven,residential,30,12.437,"LINESTRING (12.5016665 55.6492559, 12.501863 55.6492706)",,2,,,
4184219972,3630813253,0,679005629,False,Lyngbyvej,service,30,3.332,"LINESTRING (12.5613942 55.7150365, 12.5614472 55.7150391)",,,,,
4184219972,3630813256,0,679005629,False,Lyngbyvej,service,30,3.203,"LINESTRING (12.5613942 55.7150365, 12.5613446 55.7150435)",,,,,
4199224163,4199224164,0,4873656,False,Refshalevej,residential,30,33.028,"LINESTRING (12.6128185 55.6905538, 12.6123194 55.6906491)",,,,,
4199224163,5646198998,0,4873656,False,Refshalevej,residential,30,3.99,"LINESTRING (12.6128185 55.6905538, 12.6128574 55.6905822)",,,,,
4199224164,17207441,0,4873656,False,Refshalevej,residential,30,5.111,"LINESTRING (12.6123194 55.6906491, 12.6123482 55.6906921)",,,,,
4199224164,4199224163,0,4873656,False,Refshalevej,residential,30,33.028,"LINESTRING (12.6123194 55.6906491, 12.6128185 55.6905538)",,,,,
4199224165,1577472091,0,144174998,False,Refshalevej,residential,30,71.086,"LINESTRING (12.6119845 55.691427, 12.6116013 55.6908253)",,,,,
4199224165,1451651952,0,419935505,False,Refshalevej,residential,30,17.545,"LINESTRING (12.6119845 55.691427, 12.6120791 55.6915755)",,,,,
4247010737,430334271,0,3993318,False,Sibeliusgade,service,30,12.42,"LINESTRING (12.5680046 55.7164442, 12.568195 55.7164754)",,,,,
4247010737,1341403862,0,3993318,False,Sibeliusgade,service,30,1.565,"LINESTRING (12.5680046 55.7164442, 12.5679806 55.7164403)",,,,,
4252940334,4252940335,0,106755978,True,Dronningensgade,residential,30,51.12,"LINESTRING (12.5935525 55.6729415, 12.5940989 55.6732827)",,1,,,
4252940335,1227809451,0,106755978,True,Dronningensgade,residential,30,83.705,"LINESTRING (12.5940989 55.6732827, 12.595013 55.6738313)",,1,,,
4257078043,8463260,0,1833829,True,Nansensgade,residential,30,40.327,"LINESTRING (12.5661228 55.6843598, 12.5664766 55.6846627)",,,,,
4279724826,93420003,0,741113848,False,Grønnehave Allé,residential,30,6.298,"LINESTRING (12.5039254 55.6457604, 12.5038367 55.6457869)",,,,,
4279724827,93420003,0,10631708,False,Grønnehave Allé,residential,30,6.392,"LINESTRING (12.5037443 55.6458111, 12.5038367 55.6457869)",,,,,
4279724827,6337302206,0,10631708,False,Grønnehave Allé,residential,30,26.185,"LINESTRING (12.5037443 55.6458111, 12.5033394 55.6457541)",,,,,
4279724830,93028816,0,741113358,False,Harrestrup Allé,residential,30,6.581,"LINESTRING (12.5044562 55.6464148, 12.5043608 55.6464394)",,,,,
4296947278,6872157182,0,733746164,True,Sankt Annæ Plads,residential,30,31.397,"LINESTRING (12.5944883 55.6808763, 12.5940343 55.6809955)",,1,,,
4344879637,4344879638,0,2064028,False,Biens Allé,residential,30,18.019,"LINESTRING (12.6169388 55.6504742, 12.6171961 55.6505462)",,,,,
4344879638,279451059,0,2064028,False,Biens Allé,residential,30,12.072,"LINESTRING (12.6171961 55.6505462, 12.6173744 55.650587)",,,,,
4344879638,4344879637,0,2064028,False,Biens Allé,residential,30,18.019,"LINESTRING (12.6171961 55.6505462, 12.6169388 55.6504742)",,,,,
4353457215,3497364624,0,342891530,False,Stengade,residential,30,10.784,"LINESTRING (12.5553742 55.6874474, 12.5552849 55.6873645)",,,,,
4353457215,104313385,0,342891530,False,Stengade,residential,30,14.326,"LINESTRING (12.5553742 55.6874474, 12.5554929 55.6875575)",,,,,
4366620081,1895193595,0,24980289,False,Solbjerg Plads,residential,30,7.606,"LINESTRING (12.5319565 55.6823825, 12.5319076 55.6823199)",,,,,
4366620081,7786946,0,24980289,False,Solbjerg Plads,residential,30,26.698,"LINESTRING (12.5319565 55.6823825, 12.5321283 55.6826022)",,,,,
4366620083,1895193590,0,24980289,False,Solbjerg Plads,residential,30,1.759,"LINESTRING (12.531622 55.682197, 12.5315948 55.6821931)",,,,,
4366620083,271437167,0,24980289,False,Solbjerg Plads,residential,30,6.902,"LINESTRING (12.531622 55.682197, 12.5317287 55.6822123)",,,,,
4369880302,2513054100,0,244360867,True,Banegårdspladsen,tertiary,30,63.2,"LINESTRING (12.56381 55.6730147, 12.5646664 55.6733144)",,,,,
4369880303,298795475,0,244360866,True,Banegårdspladsen,tertiary,30,2.053,"LINESTRING (12.5636222 55.6730903, 12.5636178 55.673072)",,,,,
4369880304,2512504195,0,244360866,True,Banegårdspladsen,tertiary,30,2.049,"LINESTRING (12.5636555 55.6731217, 12.5636351 55.6731073)",,,,,
4369880305,298795461,0,244360867,True,Banegårdspladsen,tertiary,30,1.384,"LINESTRING (12.5646979 55.6733243, 12.5647148 55.6733323)",,,,,
4369880306,2516856979,0,244360867,True,Banegårdspladsen,tertiary,30,1.391,"LINESTRING (12.5647435 55.6733656, 12.5647442 55.6733781)",,,,,
4369880307,298795496,0,244360867,True,Banegårdspladsen,tertiary,30,1.391,"LINESTRING (12.5647404 55.6733905, 12.5647321 55.6734021)",,,,,
4369880308,2516856977,0,27226014,True,Banegårdspladsen,tertiary,30,1.708,"LINESTRING (12.5646954 55.6734245, 12.5646708 55.6734311)",,,,,
4369880309,298795431,0,27226014,True,Banegårdspladsen,tertiary,30,1.71,"LINESTRING (12.564644 55.6734339, 12.5646168 55.6734328)",,,,,
4370984767,4007959806,0,3994859,False,Damstien,residential,30,28.758,"LINESTRING (12.4829085 55.6778229, 12.4825127 55.6776922)",,,,,
4370984767,4012213436,0,3994859,False,Damstien,residential,30,103.053,"LINESTRING (12.4829085 55.6778229, 12.4843268 55.6782913)",,,,,
4392044795,20930963,0,3993823,False,Søndre Allé,residential,30,26.002,"LINESTRING (12.4961476 55.6663214, 12.4957794 55.6662139)",,,,,
4392044795,20930960,0,3993823,False,Søndre Allé,residential,30,39.976,"LINESTRING (12.4961476 55.6663214, 12.4967049 55.6664959)",,,,,
4392044797,20930960,0,3993823,False,Søndre Allé,residential,30,40.722,"LINESTRING (12.4972554 55.6666901, 12.4967049 55.6664959)",,,,,
4392044797,4392044801,0,3993823,False,Søndre Allé,residential,30,94.003,"LINESTRING (12.4972554 55.6666901, 12.4985079 55.6671545)",,,,,
4392044801,4392044797,0,3993823,False,Søndre Allé,residential,30,94.003,"LINESTRING (12.4985079 55.6671545, 12.4972554 55.6666901)",,,,,
4392044801,20930961,0,3993823,False,Søndre Allé,residential,30,23.038,"LINESTRING (12.4985079 55.6671545, 12.4987987 55.6672811)",,,,,
4392044802,20930961,0,3993823,False,Søndre Allé,residential,30,17.802,"LINESTRING (12.4990337 55.6673709, 12.4987987 55.6672811)",,,,,
4392044802,20930962,0,3993823,False,Søndre Allé,residential,30,49.6,"LINESTRING (12.4990337 55.6673709, 12.4996662 55.6676387)",,,,,
4420835200,4420835205,0,444622047,False,Knuthenborgvej,residential,30,45.249,"LINESTRING (12.490011 55.6686332, 12.4896108 55.6682946)",,,,,
4420835200,20942703,0,444622047,False,Knuthenborgvej,residential,30,25.388,"LINESTRING (12.490011 55.6686332, 12.4902355 55.6688232)",,,,,
4420835202,20942707,0,3994771,False,Bandholmvej,residential,30,57.24,"LINESTRING (12.4880648 55.6670523, 12.4885965 55.6674707)",,,,,
4420835202,20942708,0,3994771,False,Bandholmvej,residential,30,67.182,"LINESTRING (12.4880648 55.6670523, 12.4874408 55.6665612)",,,,,
4420835203,20942687,0,3994772,False,Rødbyvej,residential,30,17.84,"LINESTRING (12.4871855 55.6664107, 12.4869918 55.6665282)",,,,,
4420835203,20942688,0,3994772,False,Rødbyvej,residential,30,15.518,"LINESTRING (12.4871855 55.6664107, 12.487354 55.6663085)",,,,,
4420835204,792937,0,3994772,False,Rødbyvej,residential,30,9.139,"LINESTRING (12.4862831 55.6668252, 12.4861661 55.6668742)",,,,,
4420835204,6070392338,0,3994772,False,Rødbyvej,residential,30,21.726,"LINESTRING (12.4862831 55.6668252, 12.4865612 55.6667087)",,,,,
4420835205,2584912494,0,444622047,False,Knuthenborgvej,residential,30,10.782,"LINESTRING (12.4896108 55.6682946, 12.4895155 55.6682139)",,,,,
4420835205,4420835200,0,444622047,False,Knuthenborgvej,residential,30,45.249,"LINESTRING (12.4896108 55.6682946, 12.490011 55.6686332)",,,,,
4519617491,17852690,0,132725246,False,,service,30,16.814,"LINESTRING (12.5386792 55.7166717, 12.5384396 55.7167399)",,,,,
4519617491,2021910403,0,132725246,False,,service,30,2.729,"LINESTRING (12.5386792 55.7166717, 12.5387174 55.7166599)",,,,,
4537856028,6337302220,0,26493434,False,Kirsebærhaven,residential,30,7.336,"LINESTRING (12.500843 55.6491942, 12.5007271 55.6491855)",,2,,,
4537856028,4017618810,0,26493434,False,Kirsebærhaven,residential,30,13.932,"LINESTRING (12.500843 55.6491942, 12.5010631 55.6492108)",,2,,,
4538130313,706730052,0,56322586,True,Jægergade,residential,30,13.408,"LINESTRING (12.548996 55.6854234, 12.5489395 55.6853071)",,,,,
4626190492,4626190493,0,468066255,False,Hannemanns Allé,residential,30,70.303,"LINESTRING (12.5748496 55.6258944, 12.5759693 55.6258847)",,,,,
4626190493,4626190492,0,468066255,False,Hannemanns Allé,residential,30,70.303,"LINESTRING (12.5759693 55.6258847, 12.5748496 55.6258944)",,,,,
4626190493,6044849882,0,468066255,False,Hannemanns Allé,residential,30,50.588,"LINESTRING (12.5759693 55.6258847, 12.5767751 55.6258844)",,,,,
4667249575,1227107782,0,106675525,False,Store Søndervoldstræde,residential,30,37.66,"LINESTRING (12.5887854 55.6704778, 12.5893658 55.6703908)",,,,,
4667249575,1227107803,0,106675525,False,Store Søndervoldstræde,residential,30,8.482,"LINESTRING (12.5887854 55.6704778, 12.5886545 55.670497)",,,,,
4679093905,2207020831,0,220956083,False,Gerdasgade,residential,30,14.265,"LINESTRING (12.5095789 55.6588043, 12.5095361 55.6586783)",private,2,,,
4679093905,279992637,0,220956083,False,Gerdasgade,residential,30,63.14,"LINESTRING (12.5095789 55.6588043, 12.5097682 55.659362)",private,2,,,
4745313121,296206725,0,741047138,False,Serridslevvej,residential,30,12.066,"LINESTRING (12.5704563 55.7076395, 12.5703906 55.7077415)",,,,,
4862627322,2205997340,0,494504629,True,Vejlands Allé,tertiary,30,120.687,"LINESTRING (12.5718662 55.6411207, 12.573783 55.6410328)",,3,,,
4872758833,1035996999,0,495535948,False,Nystedvej,residential,30,11.22,"LINESTRING (12.491965 55.6688379, 12.4918237 55.668776)",,,,,
4924971297,3772028638,0,24988923,False,Højstrupvej,residential,30,19.792,"LINESTRING (12.4876784 55.6929874, 12.4876603 55.6931651)",,,,,
4924971297,3772028639,0,24988923,False,Højstrupvej,residential,30,5.714,"LINESTRING (12.4876784 55.6929874, 12.4876836 55.6929361)",,,,,
4934569004,6372116820,0,503118269,False,Southamptongade,tertiary,30,23.177,"LINESTRING (12.5942734 55.7100259, 12.5945073 55.7101874)",,,,,
4945414568,927293729,0,79429492,False,Christianshavns Voldgade,residential,30,8.068,"LINESTRING (12.5938782 55.6710155, 12.593969 55.6710669)",,2,,,
4945414568,1621024978,0,79429492,False,Christianshavns Voldgade,residential,30,114.001,"LINESTRING (12.5938782 55.6710155, 12.5925951 55.6702892)",,2,,,
4945414569,1227107745,0,106675532,False,Amagergade,residential,30,120.415,"LINESTRING (12.5935455 55.6711968, 12.5922257 55.6704102)",,2,,,
4945414569,6504013,0,106675532,False,Amagergade,residential,30,7.544,"LINESTRING (12.5935455 55.6711968, 12.5936289 55.6712457)",,2,,,
4945414570,8473326,0,2374371,True,Prinsessegade,residential,30,132.449,"LINESTRING (12.5928242 55.6715541, 12.5913667 55.670692)",,1,,,
4945414574,2760235842,0,48347099,False,Overgaden Oven Vandet,residential,30,7.331,"LINESTRING (12.5911016 55.6724189, 12.5910224 55.6723704)",,2,,,
4945414574,6504010,0,48347099,False,Overgaden Oven Vandet,residential,30,10.955,"LINESTRING (12.5911016 55.6724189, 12.5912199 55.6724914)",,2,,,
4950643825,2704149471,0,48347099,False,Overgaden Oven Vandet,residential,30,17.289,"LINESTRING (12.5909302 55.6723161, 12.5907395 55.6722038)",,2,,,
4950643825,2760235842,0,48347099,False,Overgaden Oven Vandet,residential,30,8.36,"LINESTRING (12.5909302 55.6723161, 12.5910224 55.6723704)",,2,,,
5020747275,1207717273,0,120446186,False,Lautrupsgade,service,30,10.257,"LINESTRING (12.5882704 55.7113883, 12.5881927 55.7114695)",,,driveway,,
5037644594,1067790594,0,90625882,False,,service,30,12.728,"LINESTRING (12.5458593 55.6612823, 12.5459514 55.6613843)",,,,,
5037644594,5037644595,0,90625882,False,,service,30,2.435,"LINESTRING (12.5458593 55.6612823, 12.54584 55.6612633)",,,,,
5037644595,5037644594,0,90625882,False,,service,30,2.435,"LINESTRING (12.54584 55.6612633, 12.5458593 55.6612823)",,,,,
5037644595,1052049214,0,90625882,False,,service,30,4.745,"LINESTRING (12.54584 55.6612633, 12.5458089 55.6612244)",,,,,
5037644596,1051720367,0,90625882,False,,service,30,5.278,"LINESTRING (12.5479009 55.6617155, 12.5479746 55.6617384)",,,,,
5037644596,1051720379,0,90625882,False,,service,30,2.027,"LINESTRING (12.5479009 55.6617155, 12.5478726 55.6617067)",,,,,
5247001106,1277435586,0,24666379,False,Sibeliusgade,residential,30,16.823,"LINESTRING (12.5699224 55.7163421, 12.5701692 55.7164018)",,,,,
5247001106,296199168,0,24666379,False,Sibeliusgade,residential,30,27.534,"LINESTRING (12.5699224 55.7163421, 12.5695194 55.7162432)",,,,,
5275812475,6805450484,0,506201173,False,Brydes Allé,residential,30,2.61,"LINESTRING (12.595985 55.6550737, 12.5959956 55.6550964)",,,,,
5275812475,8214785,0,812798392,False,Brydes Allé,residential,30,14.543,"LINESTRING (12.595985 55.6550737, 12.5959538 55.6549441)",,,,,
5296504892,296199168,0,3993318,False,Sibeliusgade,service,30,8.715,"LINESTRING (12.5693833 55.7162269, 12.5695194 55.7162432)",,,,,
5296504892,430336200,0,3993318,False,Sibeliusgade,service,30,6.429,"LINESTRING (12.5693833 55.7162269, 12.5692807 55.7162284)",,,,,
5309316096,2038647727,0,26284010,False,1. Tværvej,service,30,12.188,"LINESTRING (12.5415919 55.7123809, 12.5417505 55.7124444)",,2,,,
5309316096,2038647729,0,26284010,False,1. Tværvej,service,30,9.258,"LINESTRING (12.5415919 55.7123809, 12.5414714 55.7123327)",,2,,,
5309316100,2038649913,0,26284010,False,1. Tværvej,service,30,5.208,"LINESTRING (12.5419248 55.7125141, 12.5419926 55.7125412)",,2,,,
5309316100,2038649908,0,26284010,False,1. Tværvej,service,30,6.525,"LINESTRING (12.5419248 55.7125141, 12.5418399 55.7124801)",,2,,,
5309479049,287909984,0,26284017,True,Ebba Lunds Vej,service,30,21.157,"LINESTRING (12.5391193 55.7146688, 12.5389138 55.7148198)",,,,,
5309486775,5309486776,0,26284011,False,Esther Ammundsens Vej,service,30,10.929,"LINESTRING (12.5442883 55.713789, 12.5442729 55.7138869)",,,,,
5309486775,2027829839,0,26284011,False,Esther Ammundsens Vej,service,30,10.92,"LINESTRING (12.5442883 55.713789, 12.5442745 55.7136911)",,,,,
5309486776,5309486777,0,26284011,False,Esther Ammundsens Vej,service,30,3.922,"LINESTRING (12.5442729 55.7138869, 12.5442569 55.713921)",,,,,
5309486776,5309486775,0,26284011,False,Esther Ammundsens Vej,service,30,10.929,"LINESTRING (12.5442729 55.7138869, 12.5442883 55.713789)",,,,,
5309486777,287909937,0,26284011,False,Esther Ammundsens Vej,service,30,7.003,"LINESTRING (12.5442569 55.713921, 12.5442284 55.7139819)",,,,,
5309486777,5309486776,0,26284011,False,Esther Ammundsens Vej,service,30,3.922,"LINESTRING (12.5442569 55.713921, 12.5442729 55.7138869)",,,,,
5368490800,272861111,0,25075686,False,Hornemanns Vænge,residential,30,9.291,"LINESTRING (12.4954207 55.656364, 12.4955045 55.6564329)",,2,,,
5368490800,272861110,0,25075686,False,Hornemanns Vænge,residential,30,37.607,"LINESTRING (12.4954207 55.656364, 12.4948702 55.6562301)",,2,,,
5368494034,1064666294,0,161630874,True,Hornemanns Vænge,residential,30,20.847,"LINESTRING (12.491502 55.6559399, 12.4912962 55.6560871)",,2,,,
5421127303,1227107826,0,106675531,False,Sofiegade,residential,30,6.454,"LINESTRING (12.591993 55.6703581, 12.5920479 55.670309)",,,,,
5421127303,8473326,0,106675531,False,Sofiegade,residential,30,54.046,"LINESTRING (12.591993 55.6703581, 12.5913667 55.670692)",,,,,
5421127304,1227107801,0,106675532,False,Amagergade,residential,30,6.631,"LINESTRING (12.5921774 55.6703717, 12.5921452 55.6703149)",,2,,,
5421127304,1227107745,0,106675532,False,Amagergade,residential,30,5.244,"LINESTRING (12.5921774 55.6703717, 12.5922257 55.6704102)",,2,,,
5462599045,281682979,0,155248279,False,Vestermarksvej,residential,30,5.868,"LINESTRING (12.5924424 55.6433954, 12.5925357 55.6433989)",,,,,
5462599045,1573491334,0,155248279,False,Vestermarksvej,residential,30,58.225,"LINESTRING (12.5924424 55.6433954, 12.5915148 55.6433831)",,,,,
5479185356,1311740578,0,506201173,False,Brydes Allé,residential,30,26.5,"LINESTRING (12.5961253 55.6554064, 12.5960317 55.655174)",,,,,
5479185356,2758263692,0,506201173,False,Brydes Allé,residential,30,23.565,"LINESTRING (12.5961253 55.6554064, 12.5961982 55.6556143)",,,,,
5633370769,7447568051,0,24989010,False,Katholmvej,residential,30,44.845,"LINESTRING (12.4837515 55.6909788, 12.4840047 55.6906016)",,,,,
5633370769,369340914,0,24989010,False,Katholmvej,residential,30,9.404,"LINESTRING (12.4837515 55.6909788, 12.4836984 55.6910579)",,,,,
5633370771,369340914,0,24989010,False,Katholmvej,residential,30,7.694,"LINESTRING (12.4836549 55.6911226, 12.4836984 55.6910579)",,,,,
5633370771,5633370773,0,24989010,False,Katholmvej,residential,30,2.985,"LINESTRING (12.4836549 55.6911226, 12.483638 55.6911477)",,,,,
5633370773,5633370771,0,24989010,False,Katholmvej,residential,30,2.985,"LINESTRING (12.483638 55.6911477, 12.4836549 55.6911226)",,,,,
5633370773,5633370777,0,24989010,False,Katholmvej,residential,30,19.026,"LINESTRING (12.483638 55.6911477, 12.4835295 55.6913075)",,,,,
5633370777,5633370773,0,24989010,False,Katholmvej,residential,30,19.026,"LINESTRING (12.4835295 55.6913075, 12.483638 55.6911477)",,,,,
5633370777,271653109,0,24989010,False,Katholmvej,residential,30,44.597,"LINESTRING (12.4835295 55.6913075, 12.4832781 55.6916827)",,,,,
5646198998,4199224163,0,4873656,False,Refshalevej,residential,30,3.99,"LINESTRING (12.6128574 55.6905822, 12.6128185 55.6905538)",,,,,
5646198998,1579375920,0,4873656,False,Refshalevej,residential,30,2.656,"LINESTRING (12.6128574 55.6905822, 12.6128833 55.6906011)",,,,,
5646199020,1331051234,0,419935505,False,Refshalevej,residential,30,10.552,"LINESTRING (12.6138148 55.6943905, 12.6138682 55.6944805)",,,,,
5646199020,1451687802,0,419935505,False,Refshalevej,residential,30,88.998,"LINESTRING (12.6138148 55.6943905, 12.6133547 55.6936333)",,,,,
