u,v,key,osmid,oneway,lanes,highway,maxspeed,length,geometry,name,access,bridge,est_width,junction,service,width,tunnel
2807281921,2807281922,0,270460148,True,,unclassified,30,0.494,"LINESTRING (9.113770499999999 45.4933228, 9.113766099999999 45.493326)",Via Ugo Ojetti,,,,,,,
2807281922,2807281924,0,270460148,True,,unclassified,30,18.206,"LINESTRING (9.113766099999999 45.493326, 9.113618499999999 45.4934529)",Via Ugo Ojetti,,,,,,,
2807281924,2807281925,0,270460148,True,,unclassified,30,0.338,"LINESTRING (9.113618499999999 45.4934529, 9.1136155 45.4934551)",Via Ugo Ojetti,,,,,,,
2807281925,1178826557,0,270460148,True,,unclassified,30,56.085,"LINESTRING (9.1136155 45.4934551, 9.1130592 45.493775)",Via Ugo Ojetti,,,,,,,
2807381927,2634929041,0,275017106,False,,residential,30,31.712,"LINESTRING (9.111926499999999 45.4719209, 9.111523500000001 45.4718826)",Via Benjamin Constant,,,,,,,
2807381927,2807381928,0,276109958,False,,residential,30,9.489,"LINESTRING (9.111926499999999 45.4719209, 9.1120471 45.4719323)",Via Benjamin Constant,,,,,,,
2807381928,2807381927,0,276109958,False,,residential,30,9.489,"LINESTRING (9.1120471 45.4719323, 9.111926499999999 45.4719209)",Via Benjamin Constant,,,,,,,
2807381928,990617728,0,276109959,False,,residential,30,83.247,"LINESTRING (9.1120471 45.4719323, 9.113106699999999 45.4720237)",Via Benjamin Constant,,,,,,,
2807570329,2807570339,0,210565647,True,,unclassified,30,5.455,"LINESTRING (9.107669100000001 45.501558, 9.1075991 45.501558)",Via Castellanza,,,,approach,,,
2807570329,249389763,0,210565649,False,,unclassified,30,3.938,"LINESTRING (9.107669100000001 45.501558, 9.107719599999999 45.5015591)",Via Castellanza,,,,,,,
2807570336,3775363146,0,210565647,True,,unclassified,30,5.193,"LINESTRING (9.1074462 45.501526, 9.1073825 45.5015123)",Via Castellanza,,,,approach,,,
2807570338,2807570336,0,210565647,True,,unclassified,30,7.461,"LINESTRING (9.1075356 45.50155, 9.1074462 45.501526)",Via Castellanza,,,,approach,,,
2807570339,2807570338,0,210565647,True,,unclassified,30,5.028,"LINESTRING (9.1075991 45.501558, 9.1075356 45.50155)",Via Castellanza,,,,approach,,,
2807580457,2807580460,0,276140406,False,,residential,15,53.748,"LINESTRING (9.117947300000001 45.4919559, 9.118286599999999 45.4923767)",,private,,,,,,
2807580460,2807580457,0,276140406,False,,residential,15,53.748,"LINESTRING (9.118286599999999 45.4923767, 9.117947300000001 45.4919559)",,private,,,,,,
2807580460,648653714,0,276140406,False,,residential,15,43.982,"LINESTRING (9.118286599999999 45.4923767, 9.118804799999999 45.4922202)",,private,,,,,,
2812441248,341205392,0,265524413,False,,residential,30,11.742,"LINESTRING (9.1813103 45.4158421, 9.1813102 45.4157365)",Via Fratelli Fraschini,,,,,,,
2812441248,341205391,0,265524413,False,,residential,30,8.327,"LINESTRING (9.1813103 45.4158421, 9.181267200000001 45.4159106)",Via Fratelli Fraschini,,,,,,,
2812441249,341205390,0,265524064,False,,residential,30,10.277,"LINESTRING (9.181104400000001 45.4160375, 9.1811998 45.4159738)",Via Fratelli Fraschini,,,,,,,
2812441249,3118375240,0,265524064,False,,residential,30,93.911,"LINESTRING (9.181104400000001 45.4160375, 9.1802501 45.4166322)",Via Fratelli Fraschini,,,,,,,
2812836523,2918339566,0,25828768,False,,service,30,86.891,"LINESTRING (9.1833946 45.5099252, 9.183025199999999 45.5091879)",,,,,,,,
2812836523,2918325402,0,25828768,False,,service,30,118.48,"LINESTRING (9.1833946 45.5099252, 9.1838985 45.5109305)",,,,,,,,
2815624586,3590539308,0,277011149,True,,residential,30,107.721,"LINESTRING (9.134352399999999 45.4996008, 9.132987 45.4994505)",Via Perin del Vaga,,,,,,,
2818510865,430270601,0,168553884,True,,residential,30,56.466,"LINESTRING (9.166150399999999 45.4548662, 9.165479700000001 45.4546751)",Via Savona,,,,,,,
2818540868,338806023,0,30633321,False,,residential,30,3.118,"LINESTRING (9.1668284 45.4488367, 9.1668375 45.4488094)",Via privata Eugenio Barsanti,no,,,,,,
2818540868,4899160647,0,30633321,False,,residential,30,93.613,"LINESTRING (9.1668284 45.4488367, 9.166338400000001 45.4496052)",Via privata Eugenio Barsanti,no,,,,,,
2818540869,21458594,0,4017875,False,,tertiary,30,9.515,"LINESTRING (9.1640899 45.4493881, 9.163973199999999 45.4493632)",Ripa di Porta Ticinese,,,,,,,
2818540869,2569416323,0,4017875,False,,tertiary,30,4.129,"LINESTRING (9.1640899 45.4493881, 9.1641405 45.449399)",Ripa di Porta Ticinese,,,,,,,
2818540870,3016582661,0,4017875,False,,tertiary,30,81.128,"LINESTRING (9.165181 45.4496228, 9.1641867 45.4494089)",Ripa di Porta Ticinese,,,,,,,
2818540870,232890306,0,4017875,False,,tertiary,30,78.638,"LINESTRING (9.165181 45.4496228, 9.166142900000001 45.4498344)",Ripa di Porta Ticinese,,,,,,,
2818540872,1858914202,0,21629777,False,,unclassified,30,16.266,"LINESTRING (9.1677856 45.449932, 9.1679896 45.4499623)",Ripa di Porta Ticinese,,,,,,,
2818540872,338806020,0,168553846,True,,unclassified,30,14.176,"LINESTRING (9.1677856 45.449932, 9.167607200000001 45.4499077)",Ripa di Porta Ticinese,,,,,,,
2818540873,3466079513,0,21629777,False,,unclassified,30,10.049,"LINESTRING (9.168321300000001 45.4500599, 9.168208 45.4500169)",Ripa di Porta Ticinese,,,,,,,
2818540873,3466079515,0,21629777,False,,unclassified,30,58.911,"LINESTRING (9.168321300000001 45.4500599, 9.1689387 45.450365)",Ripa di Porta Ticinese,,,,,,,
2818540874,3466079512,0,21629777,False,,unclassified,30,2.579,"LINESTRING (9.1689858 45.4504017, 9.1689679 45.4503822)",Ripa di Porta Ticinese,,,,,,,
2818540874,3466079514,0,21629777,False,,unclassified,30,2.029,"LINESTRING (9.1689858 45.4504017, 9.168991500000001 45.4504195)",Ripa di Porta Ticinese,,,,,,,
2820206918,1494693308,0,333565385,True,,residential,30,26.732,"LINESTRING (9.173432999999999 45.4489018, 9.1730904 45.4488964)",Via Emilio Gola,,,,,,,
2820206925,3787515586,0,596179892,True,,residential,30,2.426,"LINESTRING (9.173334199999999 45.4493632, 9.1733648 45.4493671)",Via Magolfa,,,,,,,
2820206927,3610788751,0,277516092,True,,residential,30,11.962,"LINESTRING (9.173880499999999 45.4496346, 9.1740221 45.4496759)",Via Magolfa,,,,,,,
2820206929,2820206946,0,277516092,True,,residential,30,37.056,"LINESTRING (9.174172199999999 45.4497043, 9.174635500000001 45.4497779)",Via Magolfa,,,,,,,
2820206946,3050041257,0,277516092,True,,residential,30,34.377,"LINESTRING (9.174635500000001 45.4497779, 9.175039999999999 45.4499006)",Via Magolfa,,,,,,,
2820206988,1495158649,0,4892135,True,,pedestrian,30,6.132,"LINESTRING (9.170047800000001 45.4522769, 9.1699874 45.4523122)",Via Casale,no,,,,,,
2820218926,471169804,0,123046290,False,,pedestrian,30,12.357,"LINESTRING (9.175504099999999 45.4502045, 9.175625 45.4502763)",Via Magolfa,no,,,,,,
2820218926,21663235,0,123046290,False,,pedestrian,30,12.24,"LINESTRING (9.175504099999999 45.4502045, 9.175390999999999 45.4501282)",Via Magolfa,no,,,,,,
2820218928,2820218929,0,123046290,False,,pedestrian,30,37.139,"LINESTRING (9.1757358 45.4503432, 9.1761044 45.4505546)",Via Magolfa,no,,,,,,
2820218928,471169804,0,123046290,False,,pedestrian,30,11.404,"LINESTRING (9.1757358 45.4503432, 9.175625 45.4502763)",Via Magolfa,no,,,,,,
2820218929,2820218930,0,123046290,False,,pedestrian,30,86.94,"LINESTRING (9.1761044 45.4505546, 9.1768748 45.4511196)",Via Magolfa,no,,,,,,
2820218929,2820218928,0,123046290,False,,pedestrian,30,37.139,"LINESTRING (9.1761044 45.4505546, 9.1757358 45.4503432)",Via Magolfa,no,,,,,,
2820218930,2820218931,0,123046290,False,,pedestrian,30,17.59,"LINESTRING (9.1768748 45.4511196, 9.1770619 45.4512079)",Via Magolfa,no,,,,,,
2820218930,2820218929,0,123046290,False,,pedestrian,30,86.94,"LINESTRING (9.1768748 45.4511196, 9.1761044 45.4505546)",Via Magolfa,no,,,,,,
2820218931,2820218933,0,123046290,False,,pedestrian,30,43.463,"LINESTRING (9.1770619 45.4512079, 9.177565400000001 45.4513753)",Via Magolfa,no,,,,,,
2820218931,2820218930,0,123046290,False,,pedestrian,30,17.59,"LINESTRING (9.1770619 45.4512079, 9.1768748 45.4511196)",Via Magolfa,no,,,,,,
2820218933,1489473346,0,123046290,False,,pedestrian,30,12.602,"LINESTRING (9.177565400000001 45.4513753, 9.1777205 45.451407)",Via Magolfa,no,,,,,,
2820218933,2820218931,0,123046290,False,,pedestrian,30,43.463,"LINESTRING (9.177565400000001 45.4513753, 9.1770619 45.4512079)",Via Magolfa,no,,,,,,
2820218936,6539133975,0,277516085,True,,pedestrian,30,10.773,"LINESTRING (9.1772381 45.4521767, 9.177320399999999 45.4522545)",Ripa di Porta Ticinese,no,,,,,,
2820767597,917536281,0,78086978,False,,residential,30,18.745,"LINESTRING (9.259403900000001 45.4553008, 9.2595981 45.4554001)",,private,,,,,,
2820767597,1892982941,0,78086978,False,,residential,30,6.148,"LINESTRING (9.259403900000001 45.4553008, 9.2593356 45.4552732)",,private,,,,,,
2820940652,2148831782,0,204903764,True,,service,30,22.08,"LINESTRING (9.2604068 45.5060837, 9.2606901 45.506087)",,,,,,,,
2821047311,1476585026,0,277620589,False,,residential,30,7.63,"LINESTRING (9.185776499999999 45.4615501, 9.185843800000001 45.4615003)",Via della Palla,,,,,,,
2821047311,2053372472,0,277620589,False,,residential,30,4.513,"LINESTRING (9.185776499999999 45.4615501, 9.1857366 45.4615795)",Via della Palla,,,,,,,
2830210399,21663238,0,168553830,True,,pedestrian,30,184.574,"LINESTRING (9.177369300000001 45.4497791, 9.1777636 45.4514158)",Alzaia Naviglio Pavese,no,,,,,,
2834803809,1171087802,0,210640982,False,,cycleway,15,12.295,"LINESTRING (9.213649999999999 45.5300983, 9.2135964 45.5299943)",,,,,,,,
2838418121,252640948,0,272536093,True,,residential,30,6.829,"LINESTRING (9.184920399999999 45.4724328, 9.184950000000001 45.472375)",Via San Simpliciano,,,,,,,
2838445712,139268615,0,42858975,True,,residential,30,8.146,"LINESTRING (9.1837997 45.4755195, 9.183697499999999 45.4755347)",Via Palermo,,,,,,,
2852927474,309658919,0,266691979,True,,residential,30,2.55,"LINESTRING (9.202650999999999 45.4874808, 9.202625899999999 45.4874955)",Via Leopoldo Gasparotto,,,,,,,
2859841864,2563090855,0,266691979,True,,residential,30,105.544,"LINESTRING (9.2025293 45.4875534, 9.201471099999999 45.4881455)",Via Leopoldo Gasparotto,,,,,,,
2866052839,413628429,0,35286752,True,1,secondary,30,3.364,"LINESTRING (9.267791799999999 45.5140069, 9.267827799999999 45.5139902)",Cavalcavia Cascina Gobba,,,,,,,
2866052840,2866052839,0,35286752,True,1,secondary,30,2.791,"LINESTRING (9.2677634 45.5140222, 9.267791799999999 45.5140069)",Cavalcavia Cascina Gobba,,,,,,,
2866052841,2866052840,0,35286752,True,1,secondary,30,1.687,"LINESTRING (9.267746300000001 45.5140315, 9.2677634 45.5140222)",Cavalcavia Cascina Gobba,,,,,,,
2866052842,2866052846,0,35286753,True,2,secondary,30,1.916,"LINESTRING (9.2678686 45.5140395, 9.267861999999999 45.5140561)",Cavalcavia Cascina Gobba,,,,,,,
2866052843,2866052841,0,35286752,True,1,secondary,30,1.923,"LINESTRING (9.267725499999999 45.5140408, 9.267746300000001 45.5140315)",Cavalcavia Cascina Gobba,,,,,,,
2866052844,2866052843,0,35286752,True,1,secondary,30,1.595,"LINESTRING (9.267707400000001 45.5140475, 9.267725499999999 45.5140408)",Cavalcavia Cascina Gobba,,,,,,,
2866052845,2866052844,0,35286752,True,1,secondary,30,1.684,"LINESTRING (9.267687499999999 45.5140534, 9.267707400000001 45.5140475)",Cavalcavia Cascina Gobba,,,,,,,
2866052846,2866052849,0,35286753,True,2,secondary,30,2.039,"LINESTRING (9.267861999999999 45.5140561, 9.2678563 45.514074)",Cavalcavia Cascina Gobba,,,,,,,
2866052847,2866052845,0,35286752,True,1,secondary,30,1.883,"LINESTRING (9.2676657 45.5140607, 9.267687499999999 45.5140534)",Cavalcavia Cascina Gobba,,,,,,,
2866052848,2866052847,0,35286752,True,1,secondary,30,2.385,"LINESTRING (9.267637300000001 45.5140687, 9.2676657 45.5140607)",Cavalcavia Cascina Gobba,,,,,,,
2866052849,2866052851,0,35286753,True,2,secondary,30,2.115,"LINESTRING (9.2678563 45.514074, 9.267850599999999 45.5140926)",Cavalcavia Cascina Gobba,,,,,,,
2866052850,2866052848,0,35286752,True,1,secondary,30,1.898,"LINESTRING (9.267614500000001 45.5140747, 9.267637300000001 45.5140687)",Cavalcavia Cascina Gobba,,,,,,,
2866052851,2866052852,0,35286753,True,2,secondary,30,2.705,"LINESTRING (9.267850599999999 45.5140926, 9.2678449 45.5141166)",Cavalcavia Cascina Gobba,,,,,,,
2866052852,2866052865,0,35286753,True,2,secondary,30,3.345,"LINESTRING (9.2678449 45.5141166, 9.2678402 45.5141465)",Cavalcavia Cascina Gobba,,,,,,,
2866052857,2866052850,0,35286752,True,1,secondary,30,17.462,"LINESTRING (9.2674048 45.5141301, 9.267614500000001 45.5140747)",Cavalcavia Cascina Gobba,,,,,,,
2866052865,2866052899,0,35286753,True,2,secondary,30,7.055,"LINESTRING (9.2678402 45.5141465, 9.267830699999999 45.5142096)",Cavalcavia Cascina Gobba,,,,,,,
2866052899,2866053333,0,35286753,True,2,secondary,30,11.837,"LINESTRING (9.267830699999999 45.5142096, 9.267815199999999 45.5143155)",Cavalcavia Cascina Gobba,,,,,,,
2866157510,2098203843,0,170875070,False,,cycleway,10,3.227,"LINESTRING (9.265007300000001 45.51247, 9.2649895 45.5124438)",,no,,,,,,
2866157510,2098203847,0,170875070,False,,cycleway,10,8.605,"LINESTRING (9.265007300000001 45.51247, 9.2650547 45.5125399)",,no,,,,,,
2866157769,2945626721,0,282680823,True,1,secondary,30,3.741,"LINESTRING (9.267656300000001 45.5130709, 9.2676631 45.5131042)",Cavalcavia Cascina Gobba,,,,,,,
2866157782,2866157762,0,173498007,True,2,secondary,30,13.351,"LINESTRING (9.267381500000001 45.5131168, 9.267228899999999 45.5130622)",Cavalcavia Cascina Gobba,,,,,,,
2866157788,2945626722,0,173498007,True,2,secondary,30,7.352,"LINESTRING (9.2675049 45.5131554, 9.2674179 45.5131298)",Cavalcavia Cascina Gobba,,,,,,,
2876056107,3521852687,0,290906697,False,2,residential,30,100.73,"LINESTRING (9.193353500000001 45.4815859, 9.1944268 45.4810816)",Via Joe Colombo,,,,,,,
2876056107,2888123088,0,290906697,False,2,residential,30,21.082,"LINESTRING (9.193353500000001 45.4815859, 9.1931294 45.481692)",Via Joe Colombo,,,,,,,
2888123088,2876056107,0,290906697,False,2,residential,30,21.082,"LINESTRING (9.1931294 45.481692, 9.193353500000001 45.4815859)",Via Joe Colombo,,,,,,,
2888123088,3307875661,0,290906697,False,2,residential,30,3.569,"LINESTRING (9.1931294 45.481692, 9.1930873 45.4817046)",Via Joe Colombo,,,,,,,
2888123091,4233660623,0,442915350,True,,residential,30,6.185,"LINESTRING (9.1923978 45.4818649, 9.192475 45.4818777)",Via Melchiorre Gioia,,,,,,,
2888537697,249381639,0,276086878,True,,unclassified,30,6.754,"LINESTRING (9.1096033 45.4954606, 9.1095287 45.4954915)",Via Ugo Ojetti,,,,,,,
2888537698,2888537697,0,276086878,True,,unclassified,30,5.877,"LINESTRING (9.1096682 45.4954337, 9.1096033 45.4954606)",Via Ugo Ojetti,,,,,,,
2888537699,2888537698,0,276086878,True,,unclassified,30,90.189,"LINESTRING (9.110663799999999 45.4950204, 9.1096682 45.4954337)",Via Ugo Ojetti,,,,,,,
2888806413,251288802,0,42453414,True,1,unclassified,30,38.387,"LINESTRING (9.183718799999999 45.4703381, 9.183869700000001 45.4700095)",Foro Buonaparte,,,,,,,
2888806414,7011497164,0,42453459,True,1,unclassified,30,2.537,"LINESTRING (9.1836904 45.4704037, 9.1836818 45.4704257)",Foro Buonaparte,,,,,,,
2888806415,1904689827,0,186691901,True,1,residential,30,58.874,"LINESTRING (9.1844833 45.4705453, 9.1837652 45.4703818)",Via Arco,,,,,,,
2888806416,2888806415,0,186691901,True,1,residential,30,3.17,"LINESTRING (9.184522400000001 45.4705531, 9.1844833 45.4705453)",Via Arco,,,,,,,
2892146068,1025452353,0,165380940,True,1,residential,30,78.827,"LINESTRING (9.1937652 45.4859733, 9.1927726 45.4858381)",Via Gaetano De Castillia,,,,,,,
2892146092,3307961856,0,285554265,True,,unclassified,20,3.88,"LINESTRING (9.1943158 45.4862055, 9.194319399999999 45.4862403)",Viale Francesco Restelli,,,,,,,
2892146094,2488582283,0,10893003,True,,unclassified,20,16.163,"LINESTRING (9.194349600000001 45.4864124, 9.194238 45.4862899)",Viale Francesco Restelli,,,,,,,
2892146094,2364177996,0,224420645,False,,unclassified,20,12.764,"LINESTRING (9.194349600000001 45.4864124, 9.1944266 45.4865137)",Viale Francesco Restelli,,,,,,,
2892379649,7149194151,0,265974815,True,,residential,30,14.521,"LINESTRING (9.1440997 45.4542382, 9.1439264 45.4541905)",Via Mario Donati,,,,,,,
2895208103,2895208104,0,269578376,False,,tertiary,30,5.605,"LINESTRING (9.247094499999999 45.5103824, 9.2470932 45.5104328)",Via Adriano,,,,,,,
2895208103,27551149,0,269578376,False,,tertiary,30,35.051,"LINESTRING (9.247094499999999 45.5103824, 9.2471984 45.5100757)",Via Adriano,,,,,,,
2895208104,1110303955,0,269578376,False,,tertiary,30,6.853,"LINESTRING (9.2470932 45.5104328, 9.2471023 45.5104941)",Via Adriano,,,,,,,
2895208104,2895208103,0,269578376,False,,tertiary,30,5.605,"LINESTRING (9.2470932 45.5104328, 9.247094499999999 45.5103824)",Via Adriano,,,,,,,
2902652591,540790325,0,286585734,True,1,residential,30,33.888,"LINESTRING (9.1869973 45.4592731, 9.187219000000001 45.459011)",Via Amedei,,,,,,,
2902727098,570105504,0,289349818,True,,residential,30,4.282,"LINESTRING (9.1924945 45.4552403, 9.192549400000001 45.4552406)",Piazza Cardinale Andrea Ferrari,,,,roundabout,,,
2902727099,2902727100,0,289349814,True,,residential,30,4.06,"LINESTRING (9.192736699999999 45.4554248, 9.1927205 45.4554595)",Piazza Cardinale Andrea Ferrari,,,,roundabout,,,
2902727100,562679454,0,289349817,True,,residential,30,5.611,"LINESTRING (9.1927205 45.4554595, 9.192679999999999 45.4555012)",Piazza Cardinale Andrea Ferrari,,,,roundabout,,,
2902727701,4861913397,0,289349817,True,,residential,30,5.211,"LINESTRING (9.192584999999999 45.4555424, 9.1925189 45.4555492)",Piazza Cardinale Andrea Ferrari,,,,roundabout,,,
2902727703,4861913396,0,289349817,True,,residential,30,5.459,"LINESTRING (9.192458 45.455543, 9.192394800000001 45.4555219)",Piazza Cardinale Andrea Ferrari,,,,roundabout,,,
2904647310,246513474,0,24008746,True,,pedestrian,30,28.305,"LINESTRING (9.2517093 45.4992806, 9.251848900000001 45.4995156)",Via Licata,,,,,,,
2910841774,2156104177,0,171812081,False,2,residential,10,33.82,"LINESTRING (9.150736800000001 45.5176719, 9.1505033 45.5179283)",Via Gregorio Leti,,,,,,,
2910841774,2910841776,0,171812081,False,2,residential,10,40.274,"LINESTRING (9.150736800000001 45.5176719, 9.150928 45.5173354)",Via Gregorio Leti,,,,,,,
2910841776,2910841774,0,171812081,False,2,residential,10,40.274,"LINESTRING (9.150928 45.5173354, 9.150736800000001 45.5176719)",Via Gregorio Leti,,,,,,,
2910841776,269982717,0,171812081,False,2,residential,10,52.408,"LINESTRING (9.150928 45.5173354, 9.1512803 45.5169339)",Via Gregorio Leti,,,,,,,
2915886821,787746975,0,224420649,False,,residential,20,7.505,"LINESTRING (9.1956632 45.4881251, 9.1956966 45.4881884)",Viale Francesco Restelli,,,,,,,
2915886821,3307969643,0,224420649,False,,residential,20,5.349,"LINESTRING (9.1956632 45.4881251, 9.1956375 45.4880805)",Viale Francesco Restelli,,,,,,,
2917493984,5771727701,0,609329586,False,1,residential,30,1.386,"LINESTRING (9.2265371 45.4803613, 9.226532300000001 45.4803493)",Via Dino Compagni,private,,,,,,
2917493986,5771727700,0,609329586,False,1,residential,30,1.347,"LINESTRING (9.2265213 45.4803399, 9.226507399999999 45.4803327)",Via Dino Compagni,private,,,,,,
2917493986,5771727701,0,609329586,False,1,residential,30,1.352,"LINESTRING (9.2265213 45.4803399, 9.226532300000001 45.4803493)",Via Dino Compagni,private,,,,,,
2917493988,6007232349,0,609329586,False,1,residential,30,21.481,"LINESTRING (9.2261288 45.4803261, 9.2264043 45.4803282)",Via Dino Compagni,private,,,,,,
2917668125,266325571,0,24492702,False,,residential,30,14.607,"LINESTRING (9.193134499999999 45.4555104, 9.1933039 45.4555664)",Via Paolo Marchiondi,,,,,,,
