u,v,key,osmid,highway,oneway,length,geometry,name,bridge,lanes,width,maxspeed,tunnel,area,access
6572803224,764704094,0,641339127,cycleway,False,3.023,"LINESTRING (-74.1307233 4.576525, -74.1306994 4.5765119)",,,,,,,,
6572803224,764704096,0,641339127,cycleway,False,3.198,"LINESTRING (-74.1307233 4.576525, -74.1307511 4.5765327)",,,,,,,,
6572803225,6580176017,0,641339127,cycleway,False,99.487,"LINESTRING (-74.1306646 4.5764462, -74.13041459999999 4.5755869)",,,,,,,,
6572803225,764704093,0,641339127,cycleway,False,4.849,"LINESTRING (-74.1306646 4.5764462, -74.1306795 4.5764872)",,,,,,,,
6572803234,764704091,0,641339128,cycleway,False,42.952,"LINESTRING (-74.1316068 4.5762122, -74.13124670000001 4.5763549)",,,,,,,,
6572803234,6576740976,0,641339128,cycleway,False,6.415,"LINESTRING (-74.1316068 4.5762122, -74.13166289999999 4.576198)",,,,,,,,
6572803235,6576740975,0,641339128,cycleway,False,2.72,"LINESTRING (-74.1320781 4.5760845, -74.1320575 4.5760978)",,,,,,,,
6572803235,6572803243,0,641339128,cycleway,False,6.462,"LINESTRING (-74.1320781 4.5760845, -74.1321202 4.5760443)",,,,,,,,
6572803236,6576740976,0,641339128,cycleway,False,37.101,"LINESTRING (-74.1319888 4.5761219, -74.13166289999999 4.576198)",,,,,,,,
6572803236,6572803238,0,641339128,cycleway,False,4.022,"LINESTRING (-74.1319888 4.5761219, -74.13202339999999 4.576111)",,,,,,,,
6572803237,6580176011,0,641339128,cycleway,False,21.165,"LINESTRING (-74.1330756 4.575619, -74.13289880000001 4.5756909)",,,,,,,,
6572803237,764703876,0,641339128,cycleway,False,39.521,"LINESTRING (-74.1330756 4.575619, -74.13339689999999 4.5754649)",,,,,,,,
6572803238,6572803236,0,641339128,cycleway,False,4.022,"LINESTRING (-74.13202339999999 4.576111, -74.1319888 4.5761219)",,,,,,,,
6572803238,6576740975,0,641339128,cycleway,False,4.055,"LINESTRING (-74.13202339999999 4.576111, -74.1320575 4.5760978)",,,,,,,,
6572803243,6572803235,0,641339128,cycleway,False,6.462,"LINESTRING (-74.1321202 4.5760443, -74.1320781 4.5760845)",,,,,,,,
6572803243,764703875,0,641339128,cycleway,False,7.822,"LINESTRING (-74.1321202 4.5760443, -74.1321715 4.575996)",,,,,,,,
6576740971,764702844,0,641339128,cycleway,False,32.184,"LINESTRING (-74.1373351 4.5738661, -74.1370646 4.5739713)",,,,,,,,
6576740971,764702806,0,641339128,cycleway,False,36.182,"LINESTRING (-74.1373351 4.5738661, -74.1376343 4.573736)",,,,,,,,
6576740973,764703875,0,641339128,cycleway,False,5.485,"LINESTRING (-74.1322141 4.5759709, -74.1321715 4.575996)",,,,,,,,
6576740973,6576740974,0,641339128,cycleway,False,3.98,"LINESTRING (-74.1322141 4.5759709, -74.1322467 4.5759559)",,,,,,,,
6576740974,6576740973,0,641339128,cycleway,False,3.98,"LINESTRING (-74.1322467 4.5759559, -74.1322141 4.5759709)",,,,,,,,
6576740974,6580176011,0,641339128,cycleway,False,78.055,"LINESTRING (-74.1322467 4.5759559, -74.13289880000001 4.5756909)",,,,,,,,
6576740975,6572803238,0,641339128,cycleway,False,4.055,"LINESTRING (-74.1320575 4.5760978, -74.13202339999999 4.576111)",,,,,,,,
6576740975,6572803235,0,641339128,cycleway,False,2.72,"LINESTRING (-74.1320575 4.5760978, -74.1320781 4.5760845)",,,,,,,,
6576740976,6572803234,0,641339128,cycleway,False,6.415,"LINESTRING (-74.13166289999999 4.576198, -74.1316068 4.5762122)",,,,,,,,
6576740976,6572803236,0,641339128,cycleway,False,37.101,"LINESTRING (-74.13166289999999 4.576198, -74.1319888 4.5761219)",,,,,,,,
6580175889,6580175936,0,700694809,cycleway,False,4.366,"LINESTRING (-74.13460000000001 4.5689813, -74.1346368 4.5689673)",,,,,,,,
6580175889,6580175935,0,700694809,cycleway,False,2.836,"LINESTRING (-74.13460000000001 4.5689813, -74.1345761 4.5689904)",,,,,,,,
6580175893,764702136,0,700694809,cycleway,False,38.855,"LINESTRING (-74.13500569999999 4.5688265, -74.13533320000001 4.5687019)",,,,,,,,
6580175893,6580175936,0,700694809,cycleway,False,43.784,"LINESTRING (-74.13500569999999 4.5688265, -74.1346368 4.5689673)",,,,,,,,
6580175935,6580175889,0,700694809,cycleway,False,2.836,"LINESTRING (-74.1345761 4.5689904, -74.13460000000001 4.5689813)",,,,,,,,
6580175935,764702195,0,700694809,cycleway,False,31.616,"LINESTRING (-74.1345761 4.5689904, -74.1343097 4.569092)",,,,,,,,
6580175936,6580175893,0,700694809,cycleway,False,43.784,"LINESTRING (-74.1346368 4.5689673, -74.13500569999999 4.5688265)",,,,,,,,
6580175936,6580175889,0,700694809,cycleway,False,4.366,"LINESTRING (-74.1346368 4.5689673, -74.13460000000001 4.5689813)",,,,,,,,
6580175942,764702494,0,641339128,cycleway,False,10.243,"LINESTRING (-74.13907740000001 4.5727115, -74.1390485 4.572799)",,,,,,,,
6580175942,6580175943,0,641339128,cycleway,False,8.431,"LINESTRING (-74.13907740000001 4.5727115, -74.1390844 4.572636)",,,,,,,,
6580175943,6580175942,0,641339128,cycleway,False,8.431,"LINESTRING (-74.1390844 4.572636, -74.13907740000001 4.5727115)",,,,,,,,
6580175943,6580175944,0,641339128,cycleway,False,11.104,"LINESTRING (-74.1390844 4.572636, -74.13906919999999 4.5725373)",,,,,,,,
6580175944,6580175943,0,641339128,cycleway,False,11.104,"LINESTRING (-74.13906919999999 4.5725373, -74.1390844 4.572636)",,,,,,,,
6580175944,6580175945,0,641339128,cycleway,False,8.603,"LINESTRING (-74.13906919999999 4.5725373, -74.13903550000001 4.5724676)",,,,,,,,
6580175945,6580175944,0,641339128,cycleway,False,8.603,"LINESTRING (-74.13903550000001 4.5724676, -74.13906919999999 4.5725373)",,,,,,,,
6580175945,6580175946,0,641339128,cycleway,False,8.355,"LINESTRING (-74.13903550000001 4.5724676, -74.1389877 4.5724095)",,,,,,,,
6580175946,6580175945,0,641339128,cycleway,False,8.355,"LINESTRING (-74.1389877 4.5724095, -74.13903550000001 4.5724676)",,,,,,,,
6580175946,5433829563,0,641339128,cycleway,False,6.391,"LINESTRING (-74.1389877 4.5724095, -74.1389448 4.5723711)",,,,,,,,
6580175947,5433829563,0,641339128,cycleway,False,5.77,"LINESTRING (-74.1389061 4.5723364, -74.1389448 4.5723711)",,,,,,,,
6580175947,6580175948,0,641339128,cycleway,False,9.141,"LINESTRING (-74.1389061 4.5723364, -74.1388572 4.5722702)",,,,,,,,
6580175948,6580175947,0,641339128,cycleway,False,9.141,"LINESTRING (-74.1388572 4.5722702, -74.1389061 4.5723364)",,,,,,,,
6580175948,6580175949,0,641339128,cycleway,False,10.862,"LINESTRING (-74.1388572 4.5722702, -74.1388269 4.5721773)",,,,,,,,
6580175949,6580175948,0,641339128,cycleway,False,10.862,"LINESTRING (-74.1388269 4.5721773, -74.1388572 4.5722702)",,,,,,,,
6580175949,6580175950,0,641339128,cycleway,False,23.054,"LINESTRING (-74.1388269 4.5721773, -74.1387861 4.571974)",,,,,,,,
6580175950,6580175949,0,641339128,cycleway,False,23.054,"LINESTRING (-74.1387861 4.571974, -74.1388269 4.5721773)",,,,,,,,
6580175950,6580175951,0,641339128,cycleway,False,20.931,"LINESTRING (-74.1387861 4.571974, -74.1387558 4.5717882)",,,,,,,,
6580175951,6580175950,0,641339128,cycleway,False,20.931,"LINESTRING (-74.1387558 4.5717882, -74.1387861 4.571974)",,,,,,,,
6580175951,6580175952,0,641339128,cycleway,False,11.639,"LINESTRING (-74.1387558 4.5717882, -74.1387395 4.5716848)",,,,,,,,
6580175952,6580175951,0,641339128,cycleway,False,11.639,"LINESTRING (-74.1387395 4.5716848, -74.1387558 4.5717882)",,,,,,,,
6580175952,6580175953,0,641339128,cycleway,False,4.648,"LINESTRING (-74.1387395 4.5716848, -74.1387395 4.571643)",,,,,,,,
6580175953,6580175952,0,641339128,cycleway,False,4.648,"LINESTRING (-74.1387395 4.571643, -74.1387395 4.5716848)",,,,,,,,
6580175953,5433829566,0,641339128,cycleway,False,2.974,"LINESTRING (-74.1387395 4.571643, -74.1387479 4.5716176)",,,,,,,,
6580175954,5433829566,0,641339128,cycleway,False,3.273,"LINESTRING (-74.138757 4.5715896, -74.1387479 4.5716176)",,,,,,,,
6580175954,6580175955,0,641339128,cycleway,False,7.682,"LINESTRING (-74.138757 4.5715896, -74.1387861 4.5715269)",,,,,,,,
6580175955,6580175954,0,641339128,cycleway,False,7.682,"LINESTRING (-74.1387861 4.5715269, -74.138757 4.5715896)",,,,,,,,
6580175955,6580175956,0,641339128,cycleway,False,5.927,"LINESTRING (-74.1387861 4.5715269, -74.1388013 4.5714758)",,,,,,,,
6580175956,6580175955,0,641339128,cycleway,False,5.927,"LINESTRING (-74.1388013 4.5714758, -74.1387861 4.5715269)",,,,,,,,
6580175956,6580175957,0,641339128,cycleway,False,6.727,"LINESTRING (-74.1388013 4.5714758, -74.1388048 4.5714154)",,,,,,,,
6580175957,6580175956,0,641339128,cycleway,False,6.727,"LINESTRING (-74.1388048 4.5714154, -74.1388013 4.5714758)",,,,,,,,
6580175957,6580175958,0,641339128,cycleway,False,7.656,"LINESTRING (-74.1388048 4.5714154, -74.13879780000001 4.5713469)",,,,,,,,
6580175958,6580175957,0,641339128,cycleway,False,7.656,"LINESTRING (-74.13879780000001 4.5713469, -74.1388048 4.5714154)",,,,,,,,
6580175958,764702320,0,641339128,cycleway,False,13.407,"LINESTRING (-74.13879780000001 4.5713469, -74.13876980000001 4.5712296)",,,,,,,,
6580175959,764702314,0,641339128,cycleway,False,17.011,"LINESTRING (-74.13864220000001 4.5707585, -74.13868220000001 4.5709062)",,,,,,,,
6580175959,764701872,0,700694808,cycleway,False,56.763,"LINESTRING (-74.13864220000001 4.5707585, -74.1385257 4.5702614)",,,,,,,,
6580175962,6580175971,0,641339128,cycleway,False,9.524,"LINESTRING (-74.1349137 4.5748502, -74.134834 4.5748822)",,,,,,,,
6580175962,6580176004,0,641339128,cycleway,False,27.446,"LINESTRING (-74.1349137 4.5748502, -74.13514189999999 4.5747544)",,,,,,,,
6580175971,764703872,0,641339128,cycleway,False,58.813,"LINESTRING (-74.134834 4.5748822, -74.1343421 4.5750805)",,,,,,,,
6580175971,6580175962,0,641339128,cycleway,False,9.524,"LINESTRING (-74.134834 4.5748822, -74.1349137 4.5748502)",,,,,,,,
6580176003,6580176004,0,641339128,cycleway,False,8.176,"LINESTRING (-74.13520990000001 4.5747259, -74.13514189999999 4.5747544)",,,,,,,,
6580176003,764703820,0,641339128,cycleway,False,27.033,"LINESTRING (-74.13520990000001 4.5747259, -74.1354347 4.5746316)",,,,,,,,
6580176004,6580175962,0,641339128,cycleway,False,27.446,"LINESTRING (-74.13514189999999 4.5747544, -74.1349137 4.5748502)",,,,,,,,
6580176004,6580176003,0,641339128,cycleway,False,8.176,"LINESTRING (-74.13514189999999 4.5747544, -74.13520990000001 4.5747259)",,,,,,,,
6580176011,6576740974,0,641339128,cycleway,False,78.055,"LINESTRING (-74.13289880000001 4.5756909, -74.1322467 4.5759559)",,,,,,,,
6580176011,6572803237,0,641339128,cycleway,False,21.165,"LINESTRING (-74.13289880000001 4.5756909, -74.1330756 4.575619)",,,,,,,,
6580176017,764704014,0,641339127,cycleway,False,30.09,"LINESTRING (-74.13041459999999 4.5755869, -74.13033900000001 4.575327)",,,,,,,,
6580176017,6572803225,0,641339127,cycleway,False,99.487,"LINESTRING (-74.13041459999999 4.5755869, -74.1306646 4.5764462)",,,,,,,,
6580176034,764704084,0,641339127,cycleway,False,21.107,"LINESTRING (-74.1301003 4.5744642, -74.1300497 4.5742812)",,,,,,,,
6580176034,764704014,0,641339127,cycleway,False,99.52,"LINESTRING (-74.1301003 4.5744642, -74.13033900000001 4.575327)",,,,,,,,
6580176065,764704038,0,641339127,cycleway,False,58.65,"LINESTRING (-74.12938389999999 4.5719, -74.129238 4.571393)",,,,,,,,
6580176065,764704066,0,641339127,cycleway,False,1.505,"LINESTRING (-74.12938389999999 4.5719, -74.1293883 4.5719128)",,,,,,,,
6580176068,764704066,0,641339127,cycleway,False,21.121,"LINESTRING (-74.12943970000001 4.5720957, -74.1293883 4.5719128)",,,,,,,,
6580176068,764704082,0,641339127,cycleway,False,66.79,"LINESTRING (-74.12943970000001 4.5720957, -74.12960219999999 4.5726741)",,,,,,,,
6580176070,764704024,0,641339126,cycleway,False,6.547,"LINESTRING (-74.1293184 4.5709386, -74.1293761 4.570926)",,,,,,,,
6580176070,764704020,0,641339126,cycleway,False,5.723,"LINESTRING (-74.1293184 4.5709386, -74.129271 4.570959)",,,,,,,,
6580176071,764704020,0,641339126,cycleway,False,4.584,"LINESTRING (-74.1292385 4.5709845, -74.129271 4.570959)",,,,,,,,
6580176071,764704032,0,641339126,cycleway,False,5.962,"LINESTRING (-74.1292385 4.5709845, -74.1292112 4.5710307)",,,,,,,,
6580176075,2333199277,0,641339126,cycleway,False,14.267,"LINESTRING (-74.1300857 4.5708086, -74.1301921 4.5707364)",,,,,,,,
6580176075,764704023,0,641339126,cycleway,False,4.954,"LINESTRING (-74.1300857 4.5708086, -74.130045 4.570827)",,,,,,,,
6580176084,764703455,0,641339126,cycleway,False,42.047,"LINESTRING (-74.13037850000001 4.5706455, -74.13073780000001 4.5705242)",,,,,,,,
6580176084,764703453,0,641339126,cycleway,False,2.174,"LINESTRING (-74.13037850000001 4.5706455, -74.13036 4.570652)",,,,,,,,
6580176085,3716019060,0,641339126,cycleway,False,3.582,"LINESTRING (-74.1319982 4.5699984, -74.1320285 4.5699872)",,,,,,,,
6580176085,3716019061,0,641339126,cycleway,False,1.617,"LINESTRING (-74.1319982 4.5699984, -74.1319845 4.5700034)",,,,,,,,
6583236840,919975493,0,700998529,path,False,185.486,"LINESTRING (-74.16159020000001 4.5946996, -74.16153850000001 4.5943119, -74.1615731 4.5943073, -74.16159380000001 4.5944988, -74.16203 4.5944524, -74.1620087 4.5942525, -74.1620393 4.5942498, -74.16207300000001 4.594629)",,yes,,,,,,
6760342213,726142572,0,720328834,cycleway,False,8.147,"LINESTRING (-74.0551596 4.696963, -74.0550872 4.6969503)",,,,,,,,
7058566408,1315448373,0,135625144,steps,False,292.71000000000004,"LINESTRING (-74.06548239999999 4.5996827, -74.0654444 4.5996482, -74.0654713 4.5995814, -74.0654444 4.5995573, -74.0654042 4.5995038, -74.0654444 4.5994317, -74.06544169999999 4.5992953, -74.06544169999999 4.5991991, -74.06546590000001 4.5991188, -74.0654713 4.5989798, -74.0654552 4.5988649, -74.0654203 4.5987659, -74.0653693 4.5986911, -74.06533450000001 4.5986162, -74.065305 4.5985253, -74.0653425 4.5984398, -74.0653827 4.5983676, -74.0653961 4.59829, -74.0653666 4.5982446, -74.06531029999999 4.5981564, -74.0652674 4.5980922, -74.0652164 4.5980147, -74.06513870000001 4.5979251, -74.06510919999999 4.5978329, -74.0650662 4.5977393, -74.0650153 4.5976323, -74.0650153 4.59752, -74.0649844 4.5974412, -74.0648997 4.5973027)",Camino,,,,,,,
7543605970,764702497,0,641339128,cycleway,False,3.957,"LINESTRING (-74.1390399 4.5728171, -74.13902469999999 4.5728493)",,,,,,,,
7543605970,764702494,0,641339128,cycleway,False,2.227,"LINESTRING (-74.1390399 4.5728171, -74.1390485 4.572799)",,,,,,,,
7560999226,764701887,0,700694808,cycleway,False,13.832,"LINESTRING (-74.13634519999999 4.5682531, -74.1364677 4.5682294)",,,,,,,,
7560999226,764701902,0,700694808,cycleway,False,2.846,"LINESTRING (-74.13634519999999 4.5682531, -74.13632 4.568258)",,,,,,,,
7605825754,2019108596,0,"[813930048, 603497610, 73247339, 603497611]",footway,False,2112.196000000001,"LINESTRING (-74.08502900000001 4.6967189, -74.08506199999999 4.6967663, -74.0858238 4.6976252, -74.0862939 4.6981967, -74.0871507 4.6989598, -74.0872858 4.6990801, -74.0875302 4.6992978, -74.08758829999999 4.6993714, -74.0877064 4.6995211, -74.0879465 4.7004881, -74.0880049 4.700938, -74.0879372 4.7016518, -74.0879487 4.7026355, -74.0878443 4.7035308, -74.0877309 4.70455, -74.08768860000001 4.7052154, -74.0876978 4.7056153, -74.08776469999999 4.7058958, -74.0879121 4.7061164, -74.0879351 4.7061509, -74.08820110000001 4.7063565, -74.0889504 4.7067978, -74.0891331 4.7068942, -74.0892664 4.7071396, -74.08942860000001 4.707844, -74.089556 4.7081372, -74.0897532 4.708441, -74.0902657 4.7088366, -74.0905102 4.7092138, -74.0907721 4.7097311, -74.0909041 4.7098855, -74.0910883 4.7100385, -74.091491 4.7102229, -74.0918186 4.710297, -74.0920038 4.710353, -74.092298 4.7105723, -74.0927243 4.7109277, -74.09286109999999 4.7110502, -74.0929653 4.711175, -74.09311889999999 4.7116001, -74.0933211 4.7120376)",Avenida Del Congreso Eucaristico,yes,,,,,,
7612967467,1598359018,0,"[606492770, 58403716]",cycleway,False,780.3410000000002,"LINESTRING (-74.0708801 4.6833824, -74.0710016 4.6831627, -74.0709937 4.6830852, -74.07070659999999 4.682866, -74.07030159999999 4.6825131, -74.0696954 4.6819677, -74.06904900000001 4.6813823, -74.06810489999999 4.6805322, -74.0675067 4.6799013, -74.06716609999999 4.6795351, -74.0669676 4.6793266, -74.0665465 4.6790753, -74.0663883 4.6789897, -74.06622729999999 4.678947, -74.06591469999999 4.6787866)",,yes,,,,,,
