u,v,key,osmid,oneway,lanes,highway,maxspeed,length,geometry,ref,name,bridge,service,tunnel
4027219219,3779752382,0,374580307,False,,service,20,6.321,"LINESTRING (101.499731 3.0640299, 101.4997858 3.0640453)",,,,parking_aisle,
4027219219,4027219204,0,374580307,False,,service,20,158.362,"LINESTRING (101.499731 3.0640299, 101.4983048 3.0640372)",,,,parking_aisle,
4027219220,4027219221,0,374580307,False,,service,20,14.179,"LINESTRING (101.499892 3.0640754, 101.4999912 3.0641557)",,,,parking_aisle,
4027219220,3779752382,0,374580307,False,,service,20,12.258,"LINESTRING (101.499892 3.0640754, 101.4997858 3.0640453)",,,,parking_aisle,
4027219221,4027219222,0,374580307,False,,service,20,10.646,"LINESTRING (101.4999912 3.0641557, 101.5000207 3.0642468)",,,,parking_aisle,
4027219221,4027219220,0,374580307,False,,service,20,14.179,"LINESTRING (101.4999912 3.0641557, 101.499892 3.0640754)",,,,parking_aisle,
4027219222,4027219223,0,374580307,False,,service,20,8.088,"LINESTRING (101.5000207 3.0642468, 101.5000127 3.0643191)",,,,parking_aisle,
4027219222,4027219221,0,374580307,False,,service,20,10.646,"LINESTRING (101.5000207 3.0642468, 101.4999912 3.0641557)",,,,parking_aisle,
4027219223,4027219224,0,374580307,False,,service,20,8.203,"LINESTRING (101.5000127 3.0643191, 101.4999885 3.0643888)",,,,parking_aisle,
4027219223,4027219222,0,374580307,False,,service,20,8.088,"LINESTRING (101.5000127 3.0643191, 101.5000207 3.0642468)",,,,parking_aisle,
4027219224,4027219225,0,374580307,False,,service,20,43.505,"LINESTRING (101.4999885 3.0643888, 101.4998495 3.0647546)",,,,parking_aisle,
4027219224,4027219223,0,374580307,False,,service,20,8.203,"LINESTRING (101.4999885 3.0643888, 101.5000127 3.0643191)",,,,parking_aisle,
4027219225,4027219224,0,374580307,False,,service,20,43.505,"LINESTRING (101.4998495 3.0647546, 101.4999885 3.0643888)",,,,parking_aisle,
4177933704,7053259706,0,23043154,False,,service,10,58.958,"LINESTRING (101.5137007 3.0842681, 101.514097 3.084621)",,,,,
4177933704,7053259708,0,841077746,True,,service,10,42.28,"LINESTRING (101.5137007 3.0842681, 101.513409 3.0840237)",,,,,
4559933886,6183107325,0,601446156,False,,service,10,6.383,"LINESTRING (101.5167726 3.0863632, 101.5167468 3.0863119)",,Jalan Takbir 5/1,,,
4559961708,7053861330,0,601446153,False,,service,10,12.783,"LINESTRING (101.5130387 3.0836719, 101.5131381 3.0836139)",,,,,
4559961708,5716394225,0,601446153,False,,service,10,15.308,"LINESTRING (101.5130387 3.0836719, 101.5129186 3.0837395)",,,,,
4559961710,248613135,0,841077746,True,,service,10,9.764,"LINESTRING (101.5133667 3.0839635, 101.5133377 3.0838806)",,,,,
4559961711,248613148,0,23043154,False,,service,10,7.995,"LINESTRING (101.5142355 3.0846826, 101.5143075 3.0846833)",,,,,
4559961711,248613147,0,23043154,False,,service,10,8.73,"LINESTRING (101.5142355 3.0846826, 101.5141598 3.0846614)",,,,,
4559961712,7053259705,0,23043154,False,,service,10,7.616,"LINESTRING (101.5144097 3.0846558, 101.5144671 3.0846183)",,,,,
4559961712,248613148,0,23043154,False,,service,10,11.752,"LINESTRING (101.5144097 3.0846558, 101.5143075 3.0846833)",,,,,
4559961714,7847811227,0,601446154,True,,service,10,12.891,"LINESTRING (101.5143571 3.0834371, 101.5144726 3.0834489)",,,,,
4559961717,5716394193,0,23043153,True,,service,10,4.649,"LINESTRING (101.5144709 3.083253, 101.5144632 3.0832119)",,,,,
5267845059,5565737747,0,581771164,False,1,residential,20,32.515,"LINESTRING (101.4893484 3.0637018, 101.4892281 3.0639684)",,Jalan Sek 7,,,
5456200491,297596202,0,27124500,False,,residential,20,16.055,"LINESTRING (101.4939319 3.0726466, 101.4937932 3.0726874)",,Jalan Paladium 7/33,,,
5456200491,297596179,0,27124500,False,,residential,20,19.541,"LINESTRING (101.4939319 3.0726466, 101.4941007 3.0725969)",,Jalan Paladium 7/33,,,
5456200510,297596403,0,27124500,False,,residential,20,29.638,"LINESTRING (101.4934583 3.0728641, 101.4932255 3.0729945)",,Jalan Paladium 7/33,,,
5456200510,297596288,0,27124500,False,,residential,20,3.486,"LINESTRING (101.4934583 3.0728641, 101.4934857 3.0728488)",,Jalan Paladium 7/33,,,
5565576000,5753549801,0,374099159,False,,residential,30,44.086,"LINESTRING (101.5044232 3.0674162, 101.5048059 3.0675218)",,,,,
5565576000,3775033484,0,374099159,False,,residential,30,55.2,"LINESTRING (101.5044232 3.0674162, 101.5039475 3.067272)",,,,,
5565576000,5565576002,0,581750987,False,2,service,20,47.145,"LINESTRING (101.5044232 3.0674162, 101.5044413 3.0669926)",,Jalan Saas,,,
5565576002,5565576000,0,581750987,False,2,service,20,47.145,"LINESTRING (101.5044413 3.0669926, 101.5044232 3.0674162)",,Jalan Saas,,,
5565580067,1712667778,0,311525703,False,,tertiary,30,9.889,"LINESTRING (101.4945109 3.0660965, 101.4944459 3.0661573)",,Jalan Sarjana 1/2,,,
5565580067,3171974971,0,311525703,False,,tertiary,30,40.736,"LINESTRING (101.4945109 3.0660965, 101.4947787 3.0658461)",,Jalan Sarjana 1/2,,,
5565643350,5565643351,0,581756129,False,2,service,20,13.302,"LINESTRING (101.5058452 3.0665626, 101.5059184 3.0664679)",,Jalan Dewan Sri Budiman,,,
5565643350,5755226073,0,581756129,False,2,service,20,10.093,"LINESTRING (101.5058452 3.0665626, 101.5058056 3.0666443)",,Jalan Dewan Sri Budiman,,,
5565643351,5753549790,0,581756129,False,2,service,20,5.83,"LINESTRING (101.5059184 3.0664679, 101.5059556 3.0664309)",,Jalan Dewan Sri Budiman,,,
5565643351,5565643350,0,581756129,False,2,service,20,13.302,"LINESTRING (101.5059184 3.0664679, 101.5058452 3.0665626)",,Jalan Dewan Sri Budiman,,,
5565643352,5753549790,0,581756129,False,2,service,20,20.154,"LINESTRING (101.5060854 3.0663042, 101.5059556 3.0664309)",,Jalan Dewan Sri Budiman,,,
5565643352,5565643353,0,606986391,False,2,residential,20,27.097,"LINESTRING (101.5060854 3.0663042, 101.5063293 3.0662961)",,Jalan Dewan Sri Budiman,,,
5565643353,3171959373,0,606986391,False,2,residential,20,129.467,"LINESTRING (101.5063293 3.0662961, 101.5074951 3.0662751)",,Jalan Dewan Sri Budiman,,,
5565643353,5565643352,0,606986391,False,2,residential,20,27.097,"LINESTRING (101.5063293 3.0662961, 101.5060854 3.0663042)",,Jalan Dewan Sri Budiman,,,
5565679332,5565679333,0,581762500,True,2,residential,20,2.756,"LINESTRING (101.5057102 3.0673093, 101.5057023 3.0673328)",,Jalan Saas,,,
5565679333,5565679334,0,581762500,True,2,residential,20,2.213,"LINESTRING (101.5057023 3.0673328, 101.505702 3.0673527)",,Jalan Saas,,,
5565679334,7700479752,0,581762500,True,2,residential,20,2.234,"LINESTRING (101.505702 3.0673527, 101.5057103 3.067371)",,Jalan Saas,,,
5565679335,7700479751,0,581762500,True,2,residential,20,2.591,"LINESTRING (101.5057863 3.0673676, 101.505801 3.0673495)",,Jalan Saas,,,
5565679336,5565679337,0,581762500,True,2,residential,20,14.23,"LINESTRING (101.5059019 3.0671726, 101.5059985 3.0670885)",,Jalan Saas,,,
5565679337,7700479742,0,581762500,True,2,residential,20,5.403,"LINESTRING (101.5059985 3.0670885, 101.5060358 3.0670573)",,Jalan Saas,,,
5565679339,5565679332,0,581762500,True,2,residential,20,27.733,"LINESTRING (101.5058408 3.0670967, 101.5057102 3.0673093)",,Jalan Saas,,,
5565737747,5267845059,0,581771164,False,1,residential,20,32.515,"LINESTRING (101.4892281 3.0639684, 101.4893484 3.0637018)",,Jalan Sek 7,,,
5566089959,297596132,0,380527525,False,,tertiary,30,126.412,"LINESTRING (101.4938405 3.0734757, 101.4928222 3.0739841)",,Jalan Baiduri Bulan 7/28,,,
5566089959,297596049,0,380527525,False,,tertiary,30,29.451,"LINESTRING (101.4938405 3.0734757, 101.4940754 3.0733527)",,Jalan Baiduri Bulan 7/28,,,
5655250627,5655250629,0,187592889,False,,residential,30,13.784,"LINESTRING (101.4981929 3.0694577, 101.4982372 3.0693419)",,,,,
5655250627,1982369108,0,187592889,False,,residential,30,35.25,"LINESTRING (101.4981929 3.0694577, 101.4980795 3.0697538)",,,,,
5655250629,2099469555,0,187592889,False,,residential,30,10.146,"LINESTRING (101.4982372 3.0693419, 101.4982699 3.0692567)",,,,,
5655250629,5655250627,0,187592889,False,,residential,30,13.784,"LINESTRING (101.4982372 3.0693419, 101.4981929 3.0694577)",,,,,
5655250630,1712738005,0,159174737,False,,residential,30,7.539,"LINESTRING (101.4973614 3.0693737, 101.4974181 3.069411)",,Jalan Tonggek,,,
5655250630,1712738111,0,159174737,False,,residential,30,23.739,"LINESTRING (101.4973614 3.0693737, 101.4971829 3.0692562)",,Jalan Tonggek,,,
5655250631,3178279226,0,311525772,False,,tertiary,30,12.74,"LINESTRING (101.4983739 3.0727385, 101.4984876 3.0727231)",,Jalan Ilmu 1/1,,,
5655250631,3171967843,0,311525772,False,,tertiary,30,2.363,"LINESTRING (101.4983739 3.0727385, 101.4983528 3.0727413)",,Jalan Ilmu 1/1,,,
5716394144,5716394149,0,28306277,False,,service,10,20.851,"LINESTRING (101.5151519 3.0844788, 101.5150272 3.084619)",,,,parking_aisle,
5716394144,310834500,0,28306277,False,,service,10,22.047,"LINESTRING (101.5151519 3.0844788, 101.5152838 3.0843306)",,,,parking_aisle,
5716394149,310834544,0,28306277,False,,service,10,24.022,"LINESTRING (101.5150272 3.084619, 101.5148835 3.0847805)",,,,parking_aisle,
5716394149,5716394144,0,28306277,False,,service,10,20.851,"LINESTRING (101.5150272 3.084619, 101.5151519 3.0844788)",,,,parking_aisle,
5716394153,310834547,0,28306277,False,,service,10,3.174,"LINESTRING (101.5147947 3.0849039, 101.5147931 3.0849324)",,,,parking_aisle,
5716394153,310834545,0,28306277,False,,service,10,4.471,"LINESTRING (101.5147947 3.0849039, 101.5148116 3.0848674)",,,,parking_aisle,
5716394154,310834548,0,28306277,False,,service,10,3.312,"LINESTRING (101.5148001 3.0849618, 101.5148172 3.0849862)",,,,parking_aisle,
5716394154,310834547,0,28306277,False,,service,10,3.36,"LINESTRING (101.5148001 3.0849618, 101.5147931 3.0849324)",,,,parking_aisle,
5716394155,310834496,0,28306278,False,,service,10,4.726,"LINESTRING (101.5162548 3.085843, 101.5162407 3.0858029)",,,,parking_aisle,
5716394155,310834495,0,28306278,False,,service,10,5.132,"LINESTRING (101.5162548 3.085843, 101.5162764 3.0858838)",,,,parking_aisle,
5716394156,310834500,0,28306278,False,,service,10,132.952,"LINESTRING (101.5161677 3.0851372, 101.5152838 3.0843306)",,,,parking_aisle,
5716394156,310834497,0,28306278,False,,service,10,3.898,"LINESTRING (101.5161677 3.0851372, 101.516185 3.0851677)",,,,parking_aisle,
5716394157,310834508,0,23043150,False,,service,10,5.46,"LINESTRING (101.5158451 3.0846364, 101.5158912 3.0846535)",,,,,
5716394157,310834509,0,23043150,False,,service,10,5.341,"LINESTRING (101.5158451 3.0846364, 101.5158066 3.0846076)",,,,,
5716394158,5716394160,0,481800358,False,,service,10,6.083,"LINESTRING (101.5160302 3.0827629, 101.5160376 3.0827087)",,Jalan Takbir 5/1,,,
5716394158,5716394161,0,481800358,False,,service,10,4.639,"LINESTRING (101.5160302 3.0827629, 101.5160134 3.0828011)",,Jalan Takbir 5/1,,,
5716394159,248607230,0,23780857,True,,service,10,11.356,"LINESTRING (101.5160248 3.0825024, 101.5160507 3.0824036)",,,,,
5716394159,5716394160,0,481800358,False,,service,10,22.984,"LINESTRING (101.5160248 3.0825024, 101.5160376 3.0827087)",,Jalan Takbir 5/1,,,
5716394160,5716394159,0,481800358,False,,service,10,22.984,"LINESTRING (101.5160376 3.0827087, 101.5160248 3.0825024)",,Jalan Takbir 5/1,,,
5716394160,5716394158,0,481800358,False,,service,10,6.083,"LINESTRING (101.5160376 3.0827087, 101.5160302 3.0827629)",,Jalan Takbir 5/1,,,
5716394161,5716394158,0,481800358,False,,service,10,4.639,"LINESTRING (101.5160134 3.0828011, 101.5160302 3.0827629)",,Jalan Takbir 5/1,,,
5716394161,5716394162,0,481800358,False,,service,10,66.437,"LINESTRING (101.5160134 3.0828011, 101.5156373 3.0832658)",,Jalan Takbir 5/1,,,
5716394162,5716394161,0,481800358,False,,service,10,66.437,"LINESTRING (101.5156373 3.0832658, 101.5160134 3.0828011)",,Jalan Takbir 5/1,,,
5716394162,5716394163,0,481800358,False,,service,10,5.184,"LINESTRING (101.5156373 3.0832658, 101.5156205 3.0833093)",,Jalan Takbir 5/1,,,
5716394163,5716394162,0,481800358,False,,service,10,5.184,"LINESTRING (101.5156205 3.0833093, 101.5156373 3.0832658)",,Jalan Takbir 5/1,,,
5716394163,5716394164,0,481800358,False,,service,10,2.828,"LINESTRING (101.5156205 3.0833093, 101.5156218 3.0833347)",,Jalan Takbir 5/1,,,
5716394164,5716394163,0,481800358,False,,service,10,2.828,"LINESTRING (101.5156218 3.0833347, 101.5156205 3.0833093)",,Jalan Takbir 5/1,,,
5716394164,5716394165,0,481800358,False,,service,10,4.482,"LINESTRING (101.5156218 3.0833347, 101.5156366 3.0833722)",,Jalan Takbir 5/1,,,
5716394165,5716394164,0,481800358,False,,service,10,4.482,"LINESTRING (101.5156366 3.0833722, 101.5156218 3.0833347)",,Jalan Takbir 5/1,,,
5716394165,5716394166,0,481800358,False,,service,10,19.345,"LINESTRING (101.5156366 3.0833722, 101.515766 3.0834887)",,Jalan Takbir 5/1,,,
5716394166,5716394165,0,481800358,False,,service,10,19.345,"LINESTRING (101.515766 3.0834887, 101.5156366 3.0833722)",,Jalan Takbir 5/1,,,
5716394166,310834577,0,481800358,False,,service,10,59.126,"LINESTRING (101.515766 3.0834887, 101.516152 3.083855)",,Jalan Takbir 5/1,,,
5716394167,310834577,0,481800358,False,,service,10,7.803,"LINESTRING (101.5161891 3.0839146, 101.516152 3.083855)",,Jalan Takbir 5/1,,,
5716394167,310834568,0,481800358,False,,service,10,7.839,"LINESTRING (101.5161891 3.0839146, 101.5162147 3.0839803)",,Jalan Takbir 5/1,,,
5716394168,310834568,0,481800358,False,,service,10,11.743,"LINESTRING (101.5162347 3.084084, 101.5162147 3.0839803)",,Jalan Takbir 5/1,,,
5716394168,310834507,0,481800358,False,,service,10,64.855,"LINESTRING (101.5162347 3.084084, 101.5162893 3.0846647)",,Jalan Takbir 5/1,,,
5716394173,310834409,0,601446155,False,,service,10,63.33,"LINESTRING (101.5167088 3.0862364, 101.5164527 3.0857275)",,Jalan Takbir 5/1,,,
5716394173,6183107325,0,601446156,False,,service,10,9.396,"LINESTRING (101.5167088 3.0862364, 101.5167468 3.0863119)",,Jalan Takbir 5/1,,,
5716394174,310834330,0,481800358,False,,service,10,34.785,"LINESTRING (101.5163729 3.0854272, 101.5163164 3.0851195)",,Jalan Takbir 5/1,,,
5716394174,310834409,0,481800358,False,,service,10,34.547,"LINESTRING (101.5163729 3.0854272, 101.5164527 3.0857275)",,Jalan Takbir 5/1,,,
5716394191,248613133,0,23043153,True,,service,10,13.879,"LINESTRING (101.5147642 3.0826732, 101.5147866 3.0825504)",,,,,
5716394192,248612824,0,601446152,True,,service,10,72.717,"LINESTRING (101.5143587 3.0830027, 101.5138705 3.0834386)",,,,,
5716394193,5716394194,0,23043153,True,,service,10,7.422,"LINESTRING (101.5144632 3.0832119, 101.5144657 3.0831452)",,,,,
5716394194,5716394195,0,23043153,True,,service,10,6.296,"LINESTRING (101.5144657 3.0831452, 101.5144726 3.083089)",,,,,
5716394195,5716394196,0,23043153,True,,service,10,44.103,"LINESTRING (101.5144726 3.083089, 101.5147186 3.0827776)",,,,,
5716394196,5716394191,0,23043153,True,,service,10,12.665,"LINESTRING (101.5147186 3.0827776, 101.5147642 3.0826732)",,,,,
5716394197,5716394192,0,601446152,True,,service,10,50.773,"LINESTRING (101.5146637 3.0826625, 101.5143587 3.0830027)",,,,,
5716394199,310834525,0,28306279,True,,service,10,5.584,"LINESTRING (101.5138409 3.0836226, 101.5138886 3.0836385)",,,,parking_aisle,building_passage
5716394225,4559961708,0,601446153,False,,service,10,15.308,"LINESTRING (101.5129186 3.0837395, 101.5130387 3.0836719)",,,,,
5716934445,1743954058,0,297010919,True,3,trunk_link,20,31.069,"LINESTRING (101.5544233 3.0744989, 101.5541462 3.0744601)",,,yes,,
5717204228,7259549876,0,27276052,True,3,primary_link,20,4.202,"LINESTRING (101.5549477 3.080945, 101.5549665 3.0809122)",,,,,
5717204228,7259549878,0,702597218,True,2,primary_link,20,2.42,"LINESTRING (101.5549477 3.080945, 101.5549323 3.0809296)",,,,,
5735502278,248607225,0,23043126,False,,service,10,48.891,"LINESTRING (101.5155439 3.0824415, 101.5159827 3.0824049)",,,,,
5735502278,248612825,0,23043126,False,,service,10,55.878,"LINESTRING (101.5155439 3.0824415, 101.5150424 3.0824834)",,,,,
5735569727,310834578,0,601446168,True,,service,10,61.946,"LINESTRING (101.5122441 3.0843979, 101.5126416 3.084007)",,,,,
5738195005,5738198871,0,205933060,False,,unclassified,30,20.579,"LINESTRING (101.5390879 3.193894, 101.5392671 3.1938467)",,Jalan Tempayan Emas 1,,,
5738195005,2159291006,0,205933060,False,,unclassified,30,7.948,"LINESTRING (101.5390879 3.193894, 101.5390187 3.1939123)",,Jalan Tempayan Emas 1,,,
5738195007,2159290992,0,205933060,False,,unclassified,30,16.25,"LINESTRING (101.5402646 3.1935832, 101.5404047 3.1935409)",,Jalan Tempayan Emas 1,,,
5738195007,5738198865,0,205933060,False,,unclassified,30,6.544,"LINESTRING (101.5402646 3.1935832, 101.5402076 3.1935982)",,Jalan Tempayan Emas 1,,,
5738195010,5738198852,0,205933060,False,,unclassified,30,8.906,"LINESTRING (101.5421462 3.193474, 101.5422264 3.1934723)",,Jalan Tempayan Emas 1,,,
5738195010,5738198854,0,205933060,False,,unclassified,30,58.689,"LINESTRING (101.5421462 3.193474, 101.5416177 3.1934853)",,Jalan Tempayan Emas 1,,,
5738195013,5738199059,0,205933060,False,,unclassified,30,32.714,"LINESTRING (101.5424467 3.1934676, 101.5427413 3.1934615)",,Jalan Tempayan Emas 1,,,
5738195013,5738198852,0,205933060,False,,unclassified,30,24.464,"LINESTRING (101.5424467 3.1934676, 101.5422264 3.1934723)",,Jalan Tempayan Emas 1,,,
5738195015,7855116558,0,205933060,False,,unclassified,30,46.529,"LINESTRING (101.5430552 3.1934545, 101.5434742 3.1934455)",,Jalan Tempayan Emas 1,,,
5738195015,7851515325,0,205933060,False,,unclassified,30,33.57,"LINESTRING (101.5430552 3.1934545, 101.5427529 3.1934612)",,Jalan Tempayan Emas 1,,,
5738195017,5738195020,0,205933060,False,,unclassified,30,36.434,"LINESTRING (101.5438703 3.1934366, 101.5441984 3.1934301)",,Jalan Tempayan Emas 1,,,
5738195017,7851515322,0,205933060,False,,unclassified,30,9.129,"LINESTRING (101.5438703 3.1934366, 101.5437881 3.1934388)",,Jalan Tempayan Emas 1,,,
5738195020,5738198822,0,205933060,False,,unclassified,30,36.335,"LINESTRING (101.5441984 3.1934301, 101.5445256 3.1934231)",,Jalan Tempayan Emas 1,,,
5738195020,5738195017,0,205933060,False,,unclassified,30,36.434,"LINESTRING (101.5441984 3.1934301, 101.5438703 3.1934366)",,Jalan Tempayan Emas 1,,,
5738198822,5738198850,0,205933060,False,,unclassified,30,21.71,"LINESTRING (101.5445256 3.1934231, 101.5447211 3.1934189)",,Jalan Tempayan Emas 1,,,
5738198822,5738195020,0,205933060,False,,unclassified,30,36.335,"LINESTRING (101.5445256 3.1934231, 101.5441984 3.1934301)",,Jalan Tempayan Emas 1,,,
5738198824,5738198826,0,205933060,False,,unclassified,30,46.748,"LINESTRING (101.5468025 3.1933806, 101.5472235 3.193373)",,Jalan Tempayan Emas 1,,,
5738198824,5738198836,0,205933060,False,,unclassified,30,48.113,"LINESTRING (101.5468025 3.1933806, 101.5463692 3.1933879)",,Jalan Tempayan Emas 1,,,
5738198826,5738198828,0,205933060,False,,unclassified,30,22.941,"LINESTRING (101.5472235 3.193373, 101.5474301 3.1933694)",,Jalan Tempayan Emas 1,,,
5738198826,5738198824,0,205933060,False,,unclassified,30,46.748,"LINESTRING (101.5472235 3.193373, 101.5468025 3.1933806)",,Jalan Tempayan Emas 1,,,
5738198828,5738198835,0,205933060,False,,unclassified,30,9.261,"LINESTRING (101.5474301 3.1933694, 101.5475135 3.1933679)",,Jalan Tempayan Emas 1,,,
5738198828,5738198826,0,205933060,False,,unclassified,30,22.941,"LINESTRING (101.5474301 3.1933694, 101.5472235 3.193373)",,Jalan Tempayan Emas 1,,,
5738198835,2900298482,0,205933060,False,,unclassified,30,50.346,"LINESTRING (101.5475135 3.1933679, 101.5479669 3.1933598)",,Jalan Tempayan Emas 1,,,
5738198835,5738198828,0,205933060,False,,unclassified,30,9.261,"LINESTRING (101.5475135 3.1933679, 101.5474301 3.1933694)",,Jalan Tempayan Emas 1,,,
5738198836,5738198824,0,205933060,False,,unclassified,30,48.113,"LINESTRING (101.5463692 3.1933879, 101.5468025 3.1933806)",,Jalan Tempayan Emas 1,,,
5738198836,7854231213,0,205933060,False,,unclassified,30,28.338,"LINESTRING (101.5463692 3.1933879, 101.546114 3.1933928)",,Jalan Tempayan Emas 1,,,
5738198850,6625409717,0,205933060,False,,unclassified,30,18.913,"LINESTRING (101.5447211 3.1934189, 101.5448914 3.1934147)",,Jalan Tempayan Emas 1,,,
5738198850,5738198822,0,205933060,False,,unclassified,30,21.71,"LINESTRING (101.5447211 3.1934189, 101.5445256 3.1934231)",,Jalan Tempayan Emas 1,,,
5738198852,5738195013,0,205933060,False,,unclassified,30,24.464,"LINESTRING (101.5422264 3.1934723, 101.5424467 3.1934676)",,Jalan Tempayan Emas 1,,,
5738198852,5738195010,0,205933060,False,,unclassified,30,8.906,"LINESTRING (101.5422264 3.1934723, 101.5421462 3.193474)",,Jalan Tempayan Emas 1,,,
5738198854,5738195010,0,205933060,False,,unclassified,30,58.689,"LINESTRING (101.5416177 3.1934853, 101.5421462 3.193474)",,Jalan Tempayan Emas 1,,,
5738198854,5738198858,0,205933060,False,,unclassified,30,66.615,"LINESTRING (101.5416177 3.1934853, 101.5410177 3.1934891)",,Jalan Tempayan Emas 1,,,
5738198858,5738198854,0,205933060,False,,unclassified,30,66.615,"LINESTRING (101.5410177 3.1934891, 101.5416177 3.1934853)",,Jalan Tempayan Emas 1,,,
5738198858,2900298492,0,205933060,False,,unclassified,30,19.818,"LINESTRING (101.5410177 3.1934891, 101.5408392 3.1934892)",,Jalan Tempayan Emas 1,,,
5738198860,7854231224,0,205933060,False,,unclassified,30,11.292,"LINESTRING (101.5406178 3.1934943, 101.5407194 3.1934896)",,Jalan Tempayan Emas 1,,,
5738198860,7854231223,0,205933060,False,,unclassified,30,12.097,"LINESTRING (101.5406178 3.1934943, 101.5405098 3.1935087)",,Jalan Tempayan Emas 1,,,
5738198865,5738195007,0,205933060,False,,unclassified,30,6.544,"LINESTRING (101.5402076 3.1935982, 101.5402646 3.1935832)",,Jalan Tempayan Emas 1,,,
5738198865,5738198869,0,205933060,False,,unclassified,30,35.281,"LINESTRING (101.5402076 3.1935982, 101.5399004 3.1936794)",,Jalan Tempayan Emas 1,,,
5738198869,5738198865,0,205933060,False,,unclassified,30,35.281,"LINESTRING (101.5399004 3.1936794, 101.5402076 3.1935982)",,Jalan Tempayan Emas 1,,,
