u,v,key,osmid,ref,name,highway,maxspeed,oneway,length,geometry,lanes,tunnel,bridge,width,access,area,service
62613485,93412886,0,82329395,,Süßenbrunner Straße,tertiary,50,False,918.5999999999998,"LINESTRING (16.4687466 48.2430379, 16.4686806 48.242993, 16.4686642 48.2429826, 16.4686505 48.2429739, 16.4686187 48.2429473, 16.4686079 48.2429383, 16.4685504 48.242885, 16.4677367 48.2420375, 16.4641178 48.2379939, 16.4628928 48.2365666, 16.4627938 48.2364596, 16.4626196 48.2362711, 16.4624654 48.2361043, 16.4624301 48.2360661, 16.462399 48.2360588, 16.4622684 48.2360279)",,,,,,,
69896530,546942269,0,"[8053409, 9293130, 553186942]",,Rotundenbrücke,tertiary,50,True,80.57300000000001,"LINESTRING (16.3976493 48.2060526, 16.3970466 48.2060022, 16.3968175 48.2059831, 16.396615 48.2059749, 16.396569 48.2059731)",2,,yes,,,,
75232803,310403487,0,34824163,,Lobaugasse,residential,30,False,535.135,"LINESTRING (16.4887155 48.2087125, 16.4890214 48.2093519, 16.4894504 48.2102487, 16.4896662 48.2107106, 16.4897681 48.2109176, 16.4899062 48.211208, 16.4899978 48.2114009, 16.4902069 48.2118414, 16.4904392 48.2123085, 16.4906406 48.2127135, 16.4909394 48.213291)",,,,,,,
75435379,87866540,0,10361309,,,cycleway,,False,187.29299999999998,"LINESTRING (16.3735861 48.2453017, 16.3735959 48.2451121, 16.3736062 48.2445364, 16.3735861 48.2444496, 16.3735991 48.244231, 16.3735944 48.2441008, 16.3736287 48.2439044, 16.3736466 48.2436203)",,,,,,,
75435379,71591209,0,9402267,,,cycleway,,False,872.3900000000003,"LINESTRING (16.3735861 48.2453017, 16.3731856 48.2453269, 16.373093 48.2453045, 16.3726887 48.245355, 16.3714374 48.2455112, 16.3705638 48.2456192, 16.370125 48.2456748, 16.3698731 48.2457067, 16.3697927 48.2456958, 16.3696567 48.2455845, 16.3693911 48.2453079, 16.369085 48.2449892, 16.3685251 48.2444063, 16.368465 48.2442308, 16.3683836 48.2441425, 16.3699342 48.2435233, 16.3701508 48.2434368, 16.3701984 48.2434174, 16.3703418 48.2433586, 16.3704346 48.2433212, 16.3705312 48.2432827, 16.3726769 48.2424281, 16.3728062 48.24235)",,,,,,,
75435379,1240252454,0,9402267,,,cycleway,,False,315.798,"LINESTRING (16.3735861 48.2453017, 16.3742176 48.2452796, 16.3745709 48.2452429, 16.37465 48.2452346, 16.3749048 48.2451833, 16.3751526 48.2451721, 16.3752541 48.2451528, 16.3753206 48.2451402, 16.3755238 48.2451098, 16.375983 48.2450469, 16.3776487 48.2448042, 16.377771 48.2448141)",,,,,,,
84761406,129531162,0,"[297335816, 44352625]",B12,Breitenfurter Straße,primary,50,False,469.43699999999995,"LINESTRING (16.3013146 48.1530328, 16.3013464 48.153098, 16.3013862 48.1531815, 16.301473 48.1533639, 16.3016627 48.1537029, 16.3016915 48.1537541, 16.3017202 48.1538052, 16.3017557 48.1538724, 16.3017714 48.1539035, 16.3017803 48.1539222, 16.3020099 48.154406, 16.3021211 48.1545455, 16.302729 48.1551546, 16.3029724 48.1554172, 16.3030568 48.15551, 16.3032108 48.1556327, 16.3035332 48.1558565, 16.3041548 48.1563204, 16.3045347 48.156593)",4,,,,,,
87866540,1200972689,0,"[10361309, 304907158]",,,cycleway,,False,165.35100000000003,"LINESTRING (16.3736466 48.2436203, 16.3736523 48.243239, 16.3736562 48.2426637, 16.3736604 48.2425971, 16.3737001 48.242598, 16.3737938 48.2425924, 16.3738455 48.2425888, 16.3738894 48.2425826, 16.3739854 48.2425668, 16.3740498 48.2425465, 16.3741282 48.2425311, 16.374231 48.2425235, 16.3742297 48.2424914, 16.3742359 48.2424502)",,,,,,,
87866540,75435379,0,10361309,,,cycleway,,False,187.293,"LINESTRING (16.3736466 48.2436203, 16.3736287 48.2439044, 16.3735944 48.2441008, 16.3735991 48.244231, 16.3735861 48.2444496, 16.3736062 48.2445364, 16.3735959 48.2451121, 16.3735861 48.2453017)",,,,,,,
87866540,87865959,0,111195151,,,cycleway,,False,35.827,"LINESTRING (16.3736466 48.2436203, 16.3739667 48.2436229, 16.3740992 48.2435589)",,,,,,,
92470853,1596670924,0,29157925,,Anton-Sattler-Gasse,residential,30,True,86.06200000000001,"LINESTRING (16.4402056 48.2494326, 16.4402428 48.2494823, 16.4403545 48.2499454, 16.4403986 48.250115, 16.4404096 48.2501585, 16.440418 48.2501912)",,,,,,,
92483442,224369670,0,"[20881800, 25454107, 25454108, 24449238]",,,cycleway,,False,250.352,"LINESTRING (16.4048668 48.2881258, 16.4047985 48.2880779, 16.4047224 48.2880054, 16.4044764 48.2877964, 16.4043879 48.2877157, 16.4059027 48.2866635, 16.4060459 48.2865419, 16.4061232 48.2864334)",,,yes,6,,,
92483442,92483451,0,422629230,,,cycleway,,False,431.742,"LINESTRING (16.4048668 48.2881258, 16.4053081 48.2878656, 16.4057513 48.2876899, 16.4058532 48.2876701, 16.4059282 48.2876812, 16.4060071 48.2877209, 16.4061257 48.2878789, 16.4063599 48.2882136, 16.4074388 48.2897183, 16.4075245 48.2897844, 16.4076385 48.2898273, 16.407893 48.2898565, 16.4084903 48.2899045)",,,,,,,
92483442,4095019132,0,"[696387698, 422629230]",,,cycleway,,False,401.40000000000003,"LINESTRING (16.4048668 48.2881258, 16.4046767 48.2882608, 16.4044391 48.2883828, 16.4042436 48.2884284, 16.4039567 48.2884331, 16.403683 48.2884222, 16.4035246 48.2884015, 16.4034282 48.2883647, 16.403357 48.2883088, 16.4033372 48.2882894, 16.4032371 48.2881871, 16.40296 48.2878321, 16.4025373 48.2871995, 16.4021173 48.2867278, 16.4016269 48.286139)",,,,,,,
93412886,62613485,0,82329395,,Süßenbrunner Straße,tertiary,50,False,918.5999999999999,"LINESTRING (16.4622684 48.2360279, 16.462399 48.2360588, 16.4624301 48.2360661, 16.4624654 48.2361043, 16.4626196 48.2362711, 16.4627938 48.2364596, 16.4628928 48.2365666, 16.4641178 48.2379939, 16.4677367 48.2420375, 16.4685504 48.242885, 16.4686079 48.2429383, 16.4686187 48.2429473, 16.4686505 48.2429739, 16.4686642 48.2429826, 16.4686806 48.242993, 16.4687466 48.2430379)",,,,,,,
93412886,4406771531,0,"[443031793, 62041198]",,,"['cycleway', 'path']",,False,80.28999999999999,"LINESTRING (16.4622684 48.2360279, 16.4624447 48.235897, 16.4624646 48.2357635, 16.462499 48.2356042, 16.4624299 48.2354934, 16.4623298 48.2354509, 16.4622639 48.2354229)",,,,,,,
93412886,2675524170,0,"[516812273, 261921522, 516812271]",,,cycleway,,False,59.783,"LINESTRING (16.4622684 48.2360279, 16.4622205 48.2359275, 16.4622557 48.2358396, 16.4622695 48.235805, 16.4622689 48.235682, 16.4622218 48.2355897, 16.4621491 48.2355198)",,,,,,,
93412886,5639528629,0,"[590762106, 85429078]",,,cycleway,,False,686.009,"LINESTRING (16.4622684 48.2360279, 16.4620757 48.2361356, 16.4618185 48.2365698, 16.4617546 48.2366323, 16.4614937 48.2370897, 16.4612224 48.2375654, 16.461111 48.2377606, 16.4607899 48.2383266, 16.4606851 48.2385382, 16.4603772 48.2390883, 16.4601991 48.2395104, 16.4600774 48.2397194, 16.4600494 48.239875, 16.4602222 48.2402185, 16.4603251 48.2403876, 16.4602683 48.240448, 16.4600529 48.24058, 16.4599904 48.2405865, 16.459908 48.2405845, 16.4598312 48.2405997, 16.4596972 48.2406487, 16.459585 48.2407103, 16.4595496 48.240781, 16.4595142 48.2408459, 16.4589603 48.2412936, 16.4588562 48.2414089)",,,,,,,
93667953,1990169347,0,"[809244688, 413337948]",,,cycleway,,False,125.06700000000001,"LINESTRING (16.4280913 48.2506706, 16.4281074 48.2507254, 16.4281685 48.2517686, 16.42817 48.2517935)",,,,,,,
105782235,33242082,0,11816519,,Heigerleinstraße,cycleway,,False,305.75199999999995,"LINESTRING (16.3137515 48.2210776, 16.3130439 48.2201836, 16.3123132 48.2192408, 16.3122454 48.2191557, 16.3120506 48.2185888)",,,,,,,
108215556,29646678,0,"[148755837, 817781934]",,Simmeringer Hauptstraße,primary,50,False,166.00900000000001,"LINESTRING (16.4176975 48.173003, 16.417635 48.1730675, 16.4175898 48.1731143, 16.417157 48.1735663, 16.4170302 48.1736942, 16.4169523 48.1737742, 16.4166497 48.1740849, 16.4164829 48.1742571)",3,,,,,,
110113526,394354,0,26505240,,Hochmaisgasse,residential,30,True,203.823,"LINESTRING (16.2805749 48.1659629, 16.2805251 48.1661116, 16.2805357 48.1662413, 16.2805478 48.1662892, 16.2805825 48.1664178, 16.2805998 48.1664823, 16.2806104 48.1665216, 16.2806243 48.1665731, 16.2807599 48.1670749, 16.2809246 48.1676657, 16.2809528 48.1677669)",1,,,,,,
112360548,127773769,0,"[34693424, 542660838, 542660839]",B3,Esslinger Hauptstraße,primary,50,False,968.9669999999999,"LINESTRING (16.5297141 48.2126823, 16.5298035 48.2126372, 16.531833 48.211613, 16.5321236 48.2114731, 16.5327202 48.2112081, 16.532886 48.211134, 16.5330622 48.2110659, 16.5332503 48.2109887, 16.5333643 48.210942, 16.5336892 48.21081, 16.5346131 48.2104737, 16.534893 48.2103775, 16.5360003 48.2099493, 16.5360572 48.2099277, 16.5362002 48.2098725, 16.5363619 48.20981, 16.5372456 48.2094763, 16.5373807 48.2094264, 16.5383823 48.2090399, 16.5390345 48.2087931, 16.539625 48.2085696, 16.539968 48.2084426, 16.5404147 48.2082722, 16.5406876 48.2081715, 16.5408362 48.2081266)",,,,,,,
115495847,345610491,0,31100201,,Maria-Jacobi-Gasse,residential,50,False,187.56199999999998,"LINESTRING (16.4050269 48.1884599, 16.4066843 48.1874887, 16.4068095 48.1874281, 16.4069517 48.1873675)",,,,,,,
116196331,314318424,0,304002815,,Josef-Matthias-Hauer-Platz,residential,30,True,32.295,"LINESTRING (16.3442281 48.2108646, 16.3440787 48.2106576, 16.3440516 48.2106206, 16.3440363 48.2106039)",2,,,,,,
123618209,3227263748,0,316595635,,Gigergasse,residential,50,True,15.544,"LINESTRING (16.3846547 48.2075041, 16.3847216 48.2075929, 16.3847489 48.207629)",1,,,,,,
126441440,93667953,0,10636506,,Dückegasse,residential,,True,377.71999999999997,"LINESTRING (16.4278807 48.2472767, 16.427889 48.2473661, 16.4279623 48.2483199, 16.4279706 48.2484258, 16.4280718 48.2503084, 16.4280913 48.2506706)",,,,,,,
126441440,1327434146,0,237485291,,,cycleway,,False,500.68399999999997,"LINESTRING (16.4278807 48.2472767, 16.4278312 48.2471438, 16.4278653 48.2469883, 16.4278628 48.246683, 16.4278861 48.2465262, 16.4279349 48.246379, 16.4280233 48.2462, 16.4281438 48.2460236, 16.42828 48.2458865, 16.4284212 48.2457689, 16.4285978 48.2456421, 16.4288109 48.2455226, 16.4307563 48.2444323, 16.4317715 48.2439235)",,,,,,,
127773769,112360548,0,"[34693424, 542660838, 542660839]",B3,Esslinger Hauptstraße,primary,50,False,968.9670000000001,"LINESTRING (16.5408362 48.2081266, 16.5406876 48.2081715, 16.5404147 48.2082722, 16.539968 48.2084426, 16.539625 48.2085696, 16.5390345 48.2087931, 16.5383823 48.2090399, 16.5373807 48.2094264, 16.5372456 48.2094763, 16.5363619 48.20981, 16.5362002 48.2098725, 16.5360572 48.2099277, 16.5360003 48.2099493, 16.534893 48.2103775, 16.5346131 48.2104737, 16.5336892 48.21081, 16.5333643 48.210942, 16.5332503 48.2109887, 16.5330622 48.2110659, 16.532886 48.211134, 16.5327202 48.2112081, 16.5321236 48.2114731, 16.531833 48.211613, 16.5298035 48.2126372, 16.5297141 48.2126823)",,,,,,,
129531162,84761406,0,"[297335816, 44352625]",B12,Breitenfurter Straße,primary,50,False,469.43700000000007,"LINESTRING (16.3045347 48.156593, 16.3041548 48.1563204, 16.3035332 48.1558565, 16.3032108 48.1556327, 16.3030568 48.15551, 16.3029724 48.1554172, 16.302729 48.1551546, 16.3021211 48.1545455, 16.3020099 48.154406, 16.3017803 48.1539222, 16.3017714 48.1539035, 16.3017557 48.1538724, 16.3017202 48.1538052, 16.3016915 48.1537541, 16.3016627 48.1537029, 16.301473 48.1533639, 16.3013862 48.1531815, 16.3013464 48.153098, 16.3013146 48.1530328)",4,,,,,,
223654064,2002392535,0,"[56208889, 29044543]",,"['Vösendorfer Straße', 'Kolbegasse']","['tertiary', 'secondary']",50,True,209.464,"LINESTRING (16.3515976 48.147169, 16.35166 48.1471457, 16.3523052 48.146938, 16.3525919 48.1468572, 16.3526924 48.146831, 16.3527585 48.1468554, 16.3528036 48.1468905, 16.3530193 48.1472912, 16.3531997 48.1476914, 16.3531969 48.1478295)",,,,,,,
223654064,2002392535,1,691303801,,,path,,False,204.937,"LINESTRING (16.3515976 48.147169, 16.3516245 48.1472004, 16.3520017 48.1470714, 16.3522607 48.1469828, 16.3526163 48.1469143, 16.3526614 48.1469087, 16.3527034 48.1469067, 16.3527558 48.1469208, 16.3527881 48.1469542, 16.3528239 48.1470114, 16.3529068 48.1471549, 16.353042 48.1474371, 16.3531617 48.1476946, 16.3531606 48.1477507, 16.3531472 48.1478258, 16.3531969 48.1478295)",,,,,,,
223654064,705360065,0,"[56208888, 56208890]",,,cycleway,,False,370.927,"LINESTRING (16.3515976 48.147169, 16.3512867 48.1466934, 16.3498086 48.1441399, 16.3498359 48.1440624)",,,,,,,
223666446,84485667,0,56208892,,Draschestraße,secondary,50,True,33.955,"LINESTRING (16.3536209 48.1477991, 16.3532793 48.1478757, 16.3531876 48.1478974)",,,,,,,
223666446,2002392535,0,"[691303801, 691303802]",,,path,,False,33.221,"LINESTRING (16.3536209 48.1477991, 16.3535824 48.1477751, 16.3535194 48.1477831, 16.353235 48.1478297, 16.3531969 48.1478295)",,,,,,,
224369670,1749669675,0,"[20881808, 163217825]",,Toni-Fritsch-Weg,cycleway,,False,292.10999999999996,"LINESTRING (16.4061232 48.2864334, 16.4061763 48.286307, 16.4062511 48.2862395, 16.4066805 48.2859793, 16.4071182 48.2857851, 16.407282 48.2857459, 16.4080317 48.2854866, 16.408349 48.2853769, 16.4088878 48.2851877, 16.4092391 48.2851027, 16.4092993 48.2850881, 16.4093915 48.2850755)",,,,,,,
224369670,92483451,0,"[24449240, 696377769, 24449238, 696377768]",,,cycleway,,False,440.84200000000004,"LINESTRING (16.4061232 48.2864334, 16.4061516 48.2865258, 16.406203 48.2865864, 16.4063128 48.28664, 16.4064412 48.2866843, 16.4065206 48.286762, 16.4065507 48.2868345, 16.4065861 48.2870206, 16.4066126 48.287146, 16.406656 48.2872267, 16.4067206 48.2872973, 16.4069814 48.2876044, 16.4071775 48.2877838, 16.4074944 48.2880606, 16.4075683 48.2881364, 16.4076731 48.288244, 16.4077393 48.2883547, 16.4077624 48.288448, 16.407744 48.2886059, 16.4077563 48.2887135, 16.4077807 48.2887439, 16.4078718 48.288857, 16.4085012 48.289463, 16.4084996 48.289528, 16.408491 48.2898766, 16.4084903 48.2899045)",,,yes,5,,,
224369670,92483442,0,"[20881800, 25454107, 25454108, 24449238]",,,cycleway,,False,250.35200000000003,"LINESTRING (16.4061232 48.2864334, 16.4060459 48.2865419, 16.4059027 48.2866635, 16.4043879 48.2877157, 16.4044764 48.2877964, 16.4047224 48.2880054, 16.4047985 48.2880779, 16.4048668 48.2881258)",,,yes,6,,,
233352393,307392517,0,21659330,,Grillgasse,secondary,50,False,108.292,"LINESTRING (16.4099851 48.169947, 16.4099233 48.1698793, 16.4098612 48.1698085, 16.409796 48.1697219, 16.4097543 48.1696665, 16.409303 48.1690862)",,,,,,,
242132118,477228293,0,"[39813826, 24341926]",,Friedrich-Schmidt-Platz,secondary,50,True,185.437,"LINESTRING (16.3556692 48.2118987, 16.3556418 48.2117689, 16.3555767 48.2114829, 16.355366 48.21041, 16.3553365 48.2102459)",3,,,,,,
242132118,3704365804,0,95417547,,,cycleway,,False,63.601,"LINESTRING (16.3556692 48.2118987, 16.3555871 48.2120131, 16.3555671 48.212109, 16.3556076 48.2123307, 16.3556091 48.2124557)",,,,,,,
252617160,321922015,0,29275602,,Großmarktstraße,residential,,False,121.357,"LINESTRING (16.3657477 48.1442299, 16.3660095 48.1447017, 16.3661387 48.1449345, 16.3663156 48.1452534)",,,,,,,
253297897,1975838866,0,"[8658046, 11337926]",,"['Arndtstraße', 'Margaretenstraße']",tertiary,"['50', '30']",True,429.598,"LINESTRING (16.3441508 48.185575, 16.3440483 48.1855259, 16.3439579 48.1854853, 16.3435148 48.1852862, 16.3430728 48.1851063, 16.3429697 48.1850758, 16.3426882 48.1850386, 16.3422825 48.1849938, 16.3419442 48.1849717, 16.3415286 48.184946, 16.3409714 48.1849095, 16.3409026 48.1849049, 16.3407944 48.1848976, 16.3406778 48.1848908, 16.3399472 48.1848483, 16.3397723 48.1848208, 16.3396198 48.1847722, 16.3391096 48.1845828, 16.338743 48.1844488)",,,,,,,
253297897,4720156661,0,312584149,,,cycleway,,False,515.638,"LINESTRING (16.3441508 48.185575, 16.3442208 48.1854944, 16.345488 48.1840352, 16.3455657 48.1839457, 16.3456372 48.1838634, 16.347636 48.181562)",,,,,,,
253297897,3776683077,0,312584149,,,cycleway,,False,311.214,"LINESTRING (16.3441508 48.185575, 16.3441005 48.1856331, 16.3435711 48.1862453, 16.3435139 48.1863115, 16.3428622 48.1870651, 16.3428189 48.1871152, 16.3427842 48.1871789, 16.3427478 48.1873181, 16.3423037 48.1878511, 16.3422771 48.1880525)",,,,,,,
270328404,1758598245,0,513024869,,,cycleway,,False,10.689,"LINESTRING (16.3134003 48.1879039, 16.3132646 48.1879364)",,,,,,,
270328404,287280472,0,513024869,,,cycleway,,False,78.497,"LINESTRING (16.3134003 48.1879039, 16.3134506 48.1878908, 16.3142306 48.1877044, 16.3143119 48.1876861, 16.3143971 48.1876658)",,,,,,,
274238698,899097584,0,"[25156424, 76204412]",,Hohenbergstraße,"['cycleway', 'residential']",,False,868.08,"LINESTRING (16.3149012 48.1767936, 16.3148021 48.1768176, 16.3145643 48.1763898, 16.3140648 48.1756232, 16.3138019 48.1754097, 16.3138217 48.1753234, 16.3129599 48.1746199, 16.3102885 48.1724515, 16.3097149 48.1719858, 16.3080366 48.1706231)",,,,,,,
285825884,291219653,0,26565358,,,cycleway,,True,78.329,"LINESTRING (16.3637686 48.1879204, 16.3635476 48.1878888, 16.3634338 48.1878455, 16.3633129 48.1877799, 16.3632335 48.187717, 16.3631684 48.1876639, 16.3631198 48.1876058, 16.363127 48.1875786, 16.363062 48.1875387, 16.3629749 48.1875307)",,,,,,,
290751060,1426318083,0,26718216,,,cycleway,,False,16.394000000000002,"LINESTRING (16.3691766 48.2238639, 16.369298 48.2238912, 16.3693863 48.223911)",,,,,,,
290751060,305404780,0,26527018,,,cycleway,,False,413.73199999999997,"LINESTRING (16.3691766 48.2238639, 16.3692686 48.223697, 16.3693177 48.2235514, 16.369536 48.2221143, 16.3695563 48.222035, 16.3695479 48.2218801, 16.369467 48.2212975, 16.3693954 48.2208291, 16.3693882 48.220782, 16.3693927 48.2205292, 16.3694886 48.2203532, 16.3696288 48.2202105)",,,,,,,
290751060,2059280642,0,"[26527018, 195488212]",,,cycleway,,False,773.7940000000001,"LINESTRING (16.3691766 48.2238639, 16.369077 48.2240179, 16.3689981 48.224142, 16.3688376 48.2243903, 16.3688221 48.224417, 16.3687098 48.2248401, 16.3684389 48.2253241, 16.3682261 48.2256593, 16.3679876 48.2259955, 16.3677024 48.2263402, 16.3674706 48.226549, 16.3670392 48.2268863, 16.366626 48.2271751, 16.3662559 48.2274475, 16.3662366 48.2274696, 16.3661932 48.2275193, 16.3660556 48.2276281, 16.3660035 48.2276945, 16.3657566 48.2279132, 16.3656274 48.2279579, 16.3654106 48.228139, 16.364886 48.2286411, 16.364639 48.228925, 16.3644089 48.2291865, 16.3641183 48.2295745, 16.3639875 48.2297162, 16.3639651 48.2297817)",,,,,,,
290751060,1940166402,0,"[158333010, 79577459, 158333011, 158333013, 26527225]",,Siemens-Nixdorf-Steg,cycleway,,False,180.52800000000005,"LINESTRING (16.3691766 48.2238639, 16.3691537 48.2237843, 16.3691514 48.2235237, 16.3691075 48.2234659, 16.3690357 48.2234462, 16.3688477 48.2234414, 16.3686861 48.2234355, 16.3686275 48.2234121, 16.3677929 48.2233915, 16.3677493 48.2234118, 16.3675567 48.223405, 16.3674798 48.223394, 16.3673101 48.2233799)",,,yes,,,,
291221319,46959866,0,"[4786817, 553339908, 59002615]",,Mittersteig,residential,30,True,214.363,"LINESTRING (16.3607546 48.1892926, 16.3608792 48.1893467, 16.3611152 48.1894767, 16.3612474 48.1895515, 16.3616271 48.1897782, 16.3617003 48.1898478, 16.3621215 48.1901115, 16.3621777 48.1901446, 16.362235 48.1901696, 16.3624628 48.1903983, 16.362676 48.1906123, 16.3627221 48.1906773)",,,,,,,
292395521,292395523,0,26658402,,,footway,,False,49.731,"LINESTRING (16.3476244 48.1693332, 16.3471958 48.1694576, 16.3471163 48.1693329)",,,,,,,
292395523,292395521,0,26658402,,,footway,,False,49.731,"LINESTRING (16.3471163 48.1693329, 16.3471958 48.1694576, 16.3476244 48.1693332)",,,,,,,
293033440,3658925063,0,26787080,,,cycleway,,False,9.47,"LINESTRING (16.3702841 48.2261053, 16.3703217 48.2261867)",,,,,,,
293033440,2114359818,0,"[26718216, 792934516, 792934517]",,,cycleway,,False,69.729,"LINESTRING (16.3702841 48.2261053, 16.3702398 48.2260757, 16.3701997 48.2260624, 16.3701683 48.2260517, 16.370132 48.2260393, 16.3701107 48.2260318, 16.3700799 48.226021, 16.3700193 48.2260123, 16.3699555 48.2260031, 16.3698684 48.2256268)",,,,,,,
293033440,1402659346,0,160466110,,,cycleway,,False,402.57200000000006,"LINESTRING (16.3702841 48.2261053, 16.3703592 48.2260131, 16.3703889 48.2259794, 16.3704848 48.2259099, 16.3705428 48.2258721, 16.370628 48.2258166, 16.370801 48.2257395, 16.3709929 48.225669, 16.3711223 48.2256278, 16.3713067 48.225569, 16.3717931 48.2254494, 16.3721195 48.2253614, 16.3723668 48.2252426, 16.3725402 48.2251349, 16.3726169 48.2250789, 16.3733294 48.2245584, 16.3737459 48.2242494, 16.3743615 48.2238175)",,,,,,,
293268951,295390471,0,26956716,,,cycleway,,False,9.102,"LINESTRING (16.3789921 48.2202237, 16.379093 48.2202704)",,,,,,,
294372705,30854182,0,31512973,,Fendigasse,residential,30,False,15.959,"LINESTRING (16.3501271 48.1815678, 16.3500531 48.1815886, 16.349932 48.1815489)",,,,,,,
295390471,293268951,0,26956716,,,cycleway,,False,9.102,"LINESTRING (16.379093 48.2202704, 16.3789921 48.2202237)",,,,,,,
295390471,59839002,0,"[230483092, 358900460, 160466110]",,Am Augartenspitz,cycleway,,False,111.92899999999999,"LINESTRING (16.379093 48.2202704, 16.379155 48.2202286, 16.3796419 48.2199004, 16.3800322 48.2196392, 16.3800223 48.2195216)",,,,,,,
