u,v,key,osmid,lanes,name,highway,maxspeed,oneway,length,geometry,ref,tunnel,width,bridge,est_width,access
3760440679,3829958074,0,379668044,,,path,,False,4.903,"LINESTRING (9.2125515 48.7449122, 9.2125986 48.7448809)",,,,,,
3762698378,4315787138,0,372720346,,Tübinger Straße,residential,30,False,25.435,"LINESTRING (9.1725618 48.7701335, 9.172400100000001 48.7699311)",,,10,,,
3762698378,249578204,0,372720346,,Tübinger Straße,residential,30,False,12.405,"LINESTRING (9.1725618 48.7701335, 9.172640700000001 48.7702322)",,,10,,,
3762698382,249578204,0,372720346,,Tübinger Straße,residential,30,False,18.508,"LINESTRING (9.1727583 48.7703795, 9.172640700000001 48.7702322)",,,10,,,
3762698382,3762698383,0,372720346,,Tübinger Straße,residential,30,False,4.145,"LINESTRING (9.1727583 48.7703795, 9.1727828 48.7704131)",,,10,,,
3762698383,3762698388,0,353636225,3,Tübinger Straße,residential,30,False,12.071,"LINESTRING (9.1727828 48.7704131, 9.1728614 48.7705085)",,,10,,,
3762698383,3762698382,0,372720346,,Tübinger Straße,residential,30,False,4.145,"LINESTRING (9.1727828 48.7704131, 9.1727583 48.7703795)",,,10,,,
3762698388,3762698383,0,353636225,3,Tübinger Straße,residential,30,False,12.071,"LINESTRING (9.1728614 48.7705085, 9.1727828 48.7704131)",,,10,,,
3762698388,3212448,0,353636225,3,Tübinger Straße,residential,30,False,2.859,"LINESTRING (9.1728614 48.7705085, 9.172879999999999 48.7705311)",,,10,,,
3766890197,4020626700,0,399327439,,,path,,False,103.731,"LINESTRING (9.1816204 48.7919897, 9.1815075 48.7910598)",,,,,,
3766890197,5564565638,0,408809735,,,path,,False,0.837,"LINESTRING (9.1816204 48.7919897, 9.181623200000001 48.791997)",,,,,,
3766890198,3766890199,0,115413449,,,path,,False,7.482,"LINESTRING (9.1816896 48.7920832, 9.1816092 48.7921247)",,,,,,
3766890198,7126405528,0,399327437,,,path,,False,11.618,"LINESTRING (9.1816896 48.7920832, 9.181837099999999 48.7921216)",,,5,,,
3766890198,4107183862,0,408809735,,,path,,False,7.176,"LINESTRING (9.1816896 48.7920832, 9.181638599999999 48.7920281)",,,,,,
3766890199,4339142943,0,115413449,,,path,,False,4.901,"LINESTRING (9.1816092 48.7921247, 9.181548899999999 48.7921438)",,,,,,
3766890199,3766890198,0,115413449,,,path,,False,7.482,"LINESTRING (9.1816092 48.7921247, 9.1816896 48.7920832)",,,,,,
3766890200,3766890201,0,115413449,,,path,,False,12.667,"LINESTRING (9.1815456 48.7921626, 9.181585800000001 48.7922734)",,,,,,
3766890200,4339142943,0,115413449,,,path,,False,2.104,"LINESTRING (9.1815456 48.7921626, 9.181548899999999 48.7921438)",,,,,,
3766890200,3769012492,0,373431070,,,path,,False,8.352,"LINESTRING (9.1815456 48.7921626, 9.1814328 48.7921735)",,,,,,
3766890201,3766890202,0,115413449,,,path,,False,12.724,"LINESTRING (9.181585800000001 48.7922734, 9.1816274 48.7923845)",,,,,,
3766890201,3766890200,0,115413449,,,path,,False,12.667,"LINESTRING (9.181585800000001 48.7922734, 9.1815456 48.7921626)",,,,,,
3766890202,3812611630,0,115413449,,,path,,False,7.648,"LINESTRING (9.1816274 48.7923845, 9.181651 48.7924515)",,,,,,
3766890202,3766890201,0,115413449,,,path,,False,12.724,"LINESTRING (9.1816274 48.7923845, 9.181585800000001 48.7922734)",,,,,,
3768622436,3128052487,0,327369502,,,path,,False,14.451,"LINESTRING (9.181477900000001 48.7907763, 9.1812807 48.7907795)",,,,,,
3768622436,4020626700,0,399327439,,,path,,False,31.598,"LINESTRING (9.181477900000001 48.7907763, 9.1815075 48.7910598)",,,,,,
3768622436,3768622437,0,399327439,,,path,,False,14.492,"LINESTRING (9.181477900000001 48.7907763, 9.1814638 48.7906463)",,,,,,
3768622437,3768622436,0,399327439,,,path,,False,14.492,"LINESTRING (9.1814638 48.7906463, 9.181477900000001 48.7907763)",,,,,,
3768622437,3885556318,0,399327439,,,path,,False,8.384,"LINESTRING (9.1814638 48.7906463, 9.181455400000001 48.7905711)",,,,,,
3769012492,3769012493,0,373431070,,,path,,False,18.403,"LINESTRING (9.1814328 48.7921735, 9.1811898 48.7922155)",,,,,,
3769012492,3766890200,0,373431070,,,path,,False,8.352,"LINESTRING (9.1814328 48.7921735, 9.1815456 48.7921626)",,,,,,
3769012493,3812611620,0,373431070,,,path,,False,12.105,"LINESTRING (9.1811898 48.7922155, 9.181025 48.7922235)",,,,,,
3769012493,3769012492,0,373431070,,,path,,False,18.403,"LINESTRING (9.1811898 48.7922155, 9.1814328 48.7921735)",,,,,,
3770654029,5602639972,0,356115865,,,path,,False,11.23,"LINESTRING (9.203975099999999 48.8177679, 9.2040565 48.8176823)",,,2,,,
3770654029,2453034892,0,356115865,,,path,,False,8.386,"LINESTRING (9.203975099999999 48.8177679, 9.2039086 48.8178293)",,,2,,,
3771293932,18353264,0,25204988,,,path,,False,22.49,"LINESTRING (9.2257982 48.8391499, 9.2261053 48.8391572)",,,2.1,,,
3771293932,262341563,0,25204988,,,path,,False,5.022,"LINESTRING (9.2257982 48.8391499, 9.225729599999999 48.8391489)",,,2.1,,,
3771293949,18353266,0,25204988,,,path,,False,14.037,"LINESTRING (9.2268732 48.8392279, 9.2270615 48.8392519)",,,2.1,,,
3771293949,5985249863,0,25204988,,,path,,False,33.887,"LINESTRING (9.2268732 48.8392279, 9.226416800000001 48.8391765)",,,2.1,,,
3771294021,5985247238,0,25204988,,,path,,False,24.643,"LINESTRING (9.229216900000001 48.8398298, 9.229497500000001 48.8399523)",,,2.1,,,
3771294021,1161150934,0,25204988,,,path,,False,14.368,"LINESTRING (9.229216900000001 48.8398298, 9.229051 48.8397607)",,,2.1,,,
3771294048,896323591,0,340500486,,,path,,False,6.773,"LINESTRING (9.2319107 48.8399747, 9.2318385 48.8399366)",,,2,,,
3771294048,2449562497,0,340500486,,,path,,False,7.923,"LINESTRING (9.2319107 48.8399747, 9.232011200000001 48.8400012)",,,2,,,
3771294059,2449562497,0,78089878,,Vier-Burgen-Steg,path,,False,6.152,"LINESTRING (9.2320911 48.8400184, 9.232011200000001 48.8400012)",,,2,yes,,
3771294059,3771294062,0,78089878,,Vier-Burgen-Steg,path,,False,3.772,"LINESTRING (9.2320911 48.8400184, 9.232137399999999 48.8400333)",,,2,yes,,
3771294062,3771294059,0,78089878,,Vier-Burgen-Steg,path,,False,3.772,"LINESTRING (9.232137399999999 48.8400333, 9.2320911 48.8400184)",,,2,yes,,
3771294062,896323610,0,78089878,,Vier-Burgen-Steg,path,,False,3.439,"LINESTRING (9.232137399999999 48.8400333, 9.2321735 48.8400531)",,,2,yes,,
3771294070,896323610,0,78089878,,Vier-Burgen-Steg,path,,False,4.41,"LINESTRING (9.232212199999999 48.8400835, 9.2321735 48.8400531)",,,2,yes,,
3771294070,1670587304,0,78089878,,Vier-Burgen-Steg,path,,False,4.025,"LINESTRING (9.232212199999999 48.8400835, 9.232234800000001 48.8401165)",,,2,yes,,
3771294091,896323601,0,78089878,,Vier-Burgen-Steg,path,,False,4.438,"LINESTRING (9.2322542 48.8401876, 9.232252799999999 48.8401477)",,,2,yes,,
3771294091,2449562498,0,78089878,,Vier-Burgen-Steg,path,,False,3.848,"LINESTRING (9.2322542 48.8401876, 9.2322472 48.8402219)",,,2,yes,,
3771294159,630394080,0,78089877,,Vier-Burgen-Steg,path,,False,19.113,"LINESTRING (9.2319934 48.8405021, 9.232154100000001 48.8403666)",,,4,yes,,
3771294159,2674399881,0,78089877,,Vier-Burgen-Steg,path,,False,15.722,"LINESTRING (9.2319934 48.8405021, 9.231860899999999 48.8406134)",,,4,yes,,
3771294210,896323589,0,340500481,,,path,,False,5.862,"LINESTRING (9.231509900000001 48.8408392, 9.231573900000001 48.8408075)",,,2,yes,,
3771294210,896323607,0,340500481,,,path,,False,4.03,"LINESTRING (9.231509900000001 48.8408392, 9.2314591 48.8408532)",,,2,yes,,
3771294214,896323607,0,75918333,,,path,,False,1.78,"LINESTRING (9.231435100000001 48.8408558, 9.2314591 48.8408532)",,,,,,
3771294214,896323597,0,421428205,,,path,,False,3.483,"LINESTRING (9.231435100000001 48.8408558, 9.2313975 48.8408366)",,,2.1,,,
3771294214,18353274,0,421428206,,,path,,False,16.241,"LINESTRING (9.231435100000001 48.8408558, 9.2316082 48.8409472)",,,2.1,,,
3771294223,896323578,0,340500484,,,path,,False,4.927,"LINESTRING (9.2316176 48.8408886, 9.231643500000001 48.8408477)",,,2,yes,,
3771294223,896323620,0,340500484,,,path,,False,4.439,"LINESTRING (9.2316176 48.8408886, 9.2316088 48.8409281)",,,2,yes,,
3773852214,20276219,0,3933630,,,path,,False,29.226,"LINESTRING (9.1816373 48.7802139, 9.181245199999999 48.7802621)",,,6,,,
3773852214,303788995,0,3933630,,,path,,False,12.377,"LINESTRING (9.1816373 48.7802139, 9.181788900000001 48.7801648)",,,6,,,
3773852217,20956207,0,150035015,,Putlitzweg,path,,False,40.563,"LINESTRING (9.183040200000001 48.7808285, 9.1833671 48.7805341)",,,7,,,
3773852217,2072629105,0,150035015,,Putlitzweg,path,,False,18.213,"LINESTRING (9.183040200000001 48.7808285, 9.1828912 48.7809596)",,,7,,,
3774095581,496267614,0,356115865,,,path,,False,38.571,"LINESTRING (9.204208700000001 48.8174282, 9.2044613 48.8171238)",,,2,,,
3774095581,4198467679,0,356115865,,,path,,False,11.052,"LINESTRING (9.204208700000001 48.8174282, 9.2041494 48.8175196)",,,2,,,
3775520467,3738264901,0,370104940,,,path,,False,8.725,"LINESTRING (9.1825785 48.7815715, 9.182682 48.7815327)",,,,,,
3775520467,3738264898,0,370104940,,,path,,False,8.289,"LINESTRING (9.1825785 48.7815715, 9.1825185 48.7815083)",,,,,,
3777078093,21097674,0,340337551,,,path,,False,1.787,"LINESTRING (9.221108600000001 48.7900633, 9.22109 48.7900737)",,,,,2.3,
3777078093,3894469760,0,340337551,,,path,,False,82.726,"LINESTRING (9.221108600000001 48.7900633, 9.2219531 48.7895694)",,,,,2.3,
3777398557,3777398657,0,374362981,,,path,,False,4.508,"LINESTRING (9.1843416 48.7810966, 9.1843945 48.7811173)",,,,,,
3777398557,20276026,0,374362981,,,path,,False,16.946,"LINESTRING (9.1843416 48.7810966, 9.1841212 48.7811428)",,,,,,
3777398657,2512656289,0,374362981,,,path,,False,2.713,"LINESTRING (9.1843945 48.7811173, 9.184413599999999 48.7811382)",,,,,,
3777398657,3777398557,0,374362981,,,path,,False,4.508,"LINESTRING (9.1843945 48.7811173, 9.1843416 48.7810966)",,,,,,
3777580863,21097487,0,340337551,,,path,,False,19.624,"LINESTRING (9.213223899999999 48.7974003, 9.213055199999999 48.7975374)",,,,,2.3,
3777580863,21097490,0,340337551,,,path,,False,6.566,"LINESTRING (9.213223899999999 48.7974003, 9.213280299999999 48.7973544)",,,,,2.3,
3777580868,3581262776,0,335594166,,,path,,False,1.66,"LINESTRING (9.2142126 48.7978358, 9.2142274 48.7978245)",,,,,,
3777580868,3777580872,0,374379278,,,path,,False,6.715,"LINESTRING (9.2142126 48.7978358, 9.2141556 48.7978831)",,,,,,
3777580872,3777580868,0,374379278,,,path,,False,6.715,"LINESTRING (9.2141556 48.7978831, 9.2142126 48.7978358)",,,,,,
3777580872,3581262784,0,374379284,,,path,,False,1.704,"LINESTRING (9.2141556 48.7978831, 9.214142799999999 48.7978959)",,,,,,
3782313823,20964003,0,23553288,,,path,,False,1.708,"LINESTRING (9.1811033 48.7761322, 9.1810983 48.7761172)",,,4,,,
3782313823,3784945156,0,23553288,,,path,,False,45.655,"LINESTRING (9.1811033 48.7761322, 9.1813433 48.7765111)",,,4,,,
3784399052,38996966,0,42278783,,,path,,False,14.722,"LINESTRING (9.178569700000001 48.8300678, 9.1784803 48.8299492)",,,3,,,
3784399052,38996970,0,42278783,,,path,,False,35.896,"LINESTRING (9.178569700000001 48.8300678, 9.1788218 48.8303447)",,,3,,,
3784402094,2449069587,0,436140402,,,path,,False,7.631,"LINESTRING (9.1791772 48.8304454, 9.1791237 48.8305043)",,,3.5,,,
3784402094,2449069586,0,436140402,,,path,,False,11.676,"LINESTRING (9.1791772 48.8304454, 9.1792312 48.8303466)",,,3.5,,,
3784402097,2449069592,0,236947346,,,path,,False,9.615,"LINESTRING (9.179448900000001 48.8307707, 9.1793219 48.8307486)",,,,,,
3784402097,269783948,0,236947346,,,path,,False,9.338,"LINESTRING (9.179448900000001 48.8307707, 9.1795738 48.8307878)",,,,,,
3784402098,3671900100,0,236947346,,,path,,False,8.693,"LINESTRING (9.1799585 48.8309961, 9.1798991 48.8309284)",,,,,,
3784402098,3671900109,0,236947346,,,path,,False,11.701,"LINESTRING (9.1799585 48.8309961, 9.179929599999999 48.8310996)",,,,,,
3784402098,3671900101,0,357238801,,,path,,False,8.665,"LINESTRING (9.1799585 48.8309961, 9.1800034 48.830924)",,,,,,
3784945156,3782313823,0,23553288,,,path,,False,45.655,"LINESTRING (9.1813433 48.7765111, 9.1811033 48.7761322)",,,4,,,
3784945156,738227237,0,23553288,,,path,,False,34.259,"LINESTRING (9.1813433 48.7765111, 9.1815377 48.7767913)",,,4,,,
3786246297,1484097080,0,375239266,,,path,,False,4.854,"LINESTRING (9.185988 48.7843244, 9.186025900000001 48.7842886)",,,2.5,,,
3786246298,1484097096,0,258379538,,,path,,False,27.11,"LINESTRING (9.1859816 48.7843305, 9.1857702 48.7845306)",,,,,,
3786367479,491539400,0,377182000,,,path,,False,3.182,"LINESTRING (9.200699999999999 48.7965245, 9.20068 48.7964991)",,,2.5,,,
3786367479,2868745799,0,377182000,,,path,,False,4.984,"LINESTRING (9.200699999999999 48.7965245, 9.200731299999999 48.7965643)",,,2.5,,,
3786367490,418825781,0,375249316,,,path,,False,4.687,"LINESTRING (9.2018468 48.7972635, 9.201807000000001 48.7972965)",,,,,,
3786367490,418825782,0,375249316,,,path,,False,2.066,"LINESTRING (9.2018468 48.7972635, 9.2018494 48.797245)",,,,,,
3786367493,418825780,0,375249316,,,path,,False,1.04,"LINESTRING (9.201759600000001 48.7973003, 9.201745499999999 48.7973014)",,,,,,
3786367493,418825781,0,375249316,,,path,,False,3.498,"LINESTRING (9.201759600000001 48.7973003, 9.201807000000001 48.7972965)",,,,,,
3787588089,698891538,0,240184563,,,path,,False,8.161,"LINESTRING (9.0938806 48.7215274, 9.093926700000001 48.7214606)",,,3.5,,,
3787588089,435146665,0,240184563,,,path,,False,20.351,"LINESTRING (9.0938806 48.7215274, 9.093661900000001 48.72164)",,,3.5,,,
3787588213,257679208,0,23781677,,,path,,False,9.203,"LINESTRING (9.1921933 48.8042584, 9.192310300000001 48.8042282)",,,,,,
3787588213,257679207,0,23781677,,,path,,False,23.699,"LINESTRING (9.1921933 48.8042584, 9.191891500000001 48.8043353)",,,,,,
3787588261,252153456,0,361472857,,,path,,False,7.64,"LINESTRING (9.192831 48.8044473, 9.192783 48.8045083)",,,3,,,
3787588261,252153455,0,361472857,,,path,,False,20.994,"LINESTRING (9.192831 48.8044473, 9.1929725 48.8042831)",,,3,,,
3788003066,7289279750,0,25047613,,,path,,False,4.975,"LINESTRING (9.206876100000001 48.7906461, 9.2068677 48.7906905)",,,3.7,,,
3788003066,3788003067,0,25047613,,,path,,False,5.422,"LINESTRING (9.206876100000001 48.7906461, 9.2069493 48.7906533)",,,3.7,,,
3788003067,3788003066,0,25047613,,,path,,False,5.422,"LINESTRING (9.2069493 48.7906533, 9.206876100000001 48.7906461)",,,3.7,,,
3788003067,243630840,0,25047613,,,path,,False,5.381,"LINESTRING (9.2069493 48.7906533, 9.206961700000001 48.7906056)",,,3.7,,,
3791446019,320173654,0,29174774,,Bismarckstraße,path,,False,6.55,"LINESTRING (9.1585386 48.7749245, 9.1585439 48.7748657)",,,4,,,
3791446019,4333796896,0,29174774,,Bismarckstraße,path,,False,13.563,"LINESTRING (9.1585386 48.7749245, 9.1586908 48.7749939)",,,4,,,
3793129750,2846244357,0,114173563,,,path,,False,17.105,"LINESTRING (9.1820024 48.810247, 9.1821927 48.8101578)",,,,,,
3793129750,268110824,0,375975473,,,path,,False,7.79,"LINESTRING (9.1820024 48.810247, 9.181915699999999 48.8102876)",,,3,,,
3793130357,3793130359,0,375975450,,,path,,False,8.772,"LINESTRING (9.1817224 48.8104985, 9.1817306 48.8105772)",,,3,,,
3793130357,262068233,0,375975474,,,path,,False,6.409,"LINESTRING (9.1817224 48.8104985, 9.181716399999999 48.810441)",,,3,,,
3793130358,1162390056,0,176846657,,,path,,False,10.462,"LINESTRING (9.1801815 48.8105073, 9.1800427 48.8105296)",,,,,,
3793130358,1299531452,0,176846657,,,path,,False,6.566,"LINESTRING (9.1801815 48.8105073, 9.18027 48.8104978)",,,,,,
3793130359,3793130357,0,375975450,,,path,,False,8.772,"LINESTRING (9.1817306 48.8105772, 9.1817224 48.8104985)",,,3,,,
3793130359,38670483,0,575925141,,,path,,False,4.046,"LINESTRING (9.1817306 48.8105772, 9.1817344 48.8106135)",,,3,,,
3793130360,262068235,0,375975479,,,path,,False,7.032,"LINESTRING (9.1819951 48.8107669, 9.1819024 48.8107504)",,,3,,,
3793130360,262068237,0,375975480,,,path,,False,21.454,"LINESTRING (9.1819951 48.8107669, 9.1822777 48.8108178)",,,3,,,
3793130364,3793130373,0,375975446,,,path,,True,37.178,"LINESTRING (9.1795706 48.8108522, 9.1790713 48.8109128)",,,,,,
3793130369,3793130370,0,375975446,,,path,,True,3.543,"LINESTRING (9.178826000000001 48.8108911, 9.178777699999999 48.8108929)",,,,,,
3793130370,3793130374,0,375975446,,,path,,True,7.229,"LINESTRING (9.178777699999999 48.8108929, 9.1786852 48.8109156)",,,,,,
3793130373,3793130375,0,375975446,,,path,,True,4.802,"LINESTRING (9.1790713 48.8109128, 9.1790068 48.8109206)",,,,,,
3793130374,3793130377,0,375975446,,,path,,True,5.533,"LINESTRING (9.1786852 48.8109156, 9.1786136 48.8109315)",,,,,,
3793130375,3793130376,0,375975446,,,path,,True,7.438,"LINESTRING (9.1790068 48.8109206, 9.1789057 48.8109271)",,,,,,
3793130376,3793130369,0,375975446,,,path,,True,7.077,"LINESTRING (9.1789057 48.8109271, 9.178826000000001 48.8108911)",,,,,,
3793130377,3793130382,0,375975446,,,path,,True,30.885,"LINESTRING (9.1786136 48.8109315, 9.1781975 48.8109769)",,,,,,
3793130400,3793130411,0,580738979,,,path,,False,83.454,"LINESTRING (9.180717700000001 48.8117754, 9.1801054 48.8124084)",,,3.5,,,
3793130400,1873314140,0,580738985,,,path,,False,30.63,"LINESTRING (9.180717700000001 48.8117754, 9.180941300000001 48.8115426)",,,3.5,,,
3793130411,3793130400,0,580738979,,,path,,False,83.454,"LINESTRING (9.1801054 48.8124084, 9.180717700000001 48.8117754)",,,3.5,,,
3793130411,1873314168,0,580738979,,,path,,False,7.707,"LINESTRING (9.1801054 48.8124084, 9.180049199999999 48.812467)",,,3.5,,,
3793130432,1299531548,0,114805912,,,path,,False,5.393,"LINESTRING (9.1801601 48.8143788, 9.180088100000001 48.814389)",,,3.5,,,
3793130432,35825873,0,375975439,,Auerbachstraße,secondary,50,False,13.448,"LINESTRING (9.1801601 48.8143788, 9.180088599999999 48.8142674)",,,6,,,
3797224744,1859185851,0,121528394,,,path,,False,15.483,"LINESTRING (9.188416999999999 48.807955, 9.188613500000001 48.8079036)",,,2.5,,,
3797224744,3797224752,0,121528394,,,path,,False,40.159,"LINESTRING (9.188416999999999 48.807955, 9.187912000000001 48.8080958)",,,2.5,,,
3797224752,3797224744,0,121528394,,,path,,False,40.159,"LINESTRING (9.187912000000001 48.8080958, 9.188416999999999 48.807955)",,,2.5,,,
3797224752,4423632267,0,121528394,,,path,,False,17.719,"LINESTRING (9.187912000000001 48.8080958, 9.187696300000001 48.808168)",,,2.5,,,
3801571869,246710204,0,376770484,,Lodzer Steg,path,,False,3.687,"LINESTRING (9.189743500000001 48.8062726, 9.189793399999999 48.806277)",,,2.5,yes,,
3801571869,491512400,0,376770484,,Lodzer Steg,path,,False,3.689,"LINESTRING (9.189743500000001 48.8062726, 9.189693800000001 48.806278)",,,2.5,yes,,
3801571878,246710203,0,376770484,,Lodzer Steg,path,,False,3.122,"LINESTRING (9.189610699999999 48.8063131, 9.1896395 48.8062924)",,,2.5,yes,,
3801571878,246710202,0,376770484,,Lodzer Steg,path,,False,4.069,"LINESTRING (9.189610699999999 48.8063131, 9.1895791 48.8063432)",,,2.5,yes,,
3801571895,1922424740,0,376770484,,Lodzer Steg,path,,False,4.893,"LINESTRING (9.189576000000001 48.8064993, 9.189577 48.8064553)",,,2.5,yes,,
3801571895,90340233,0,376770484,,Lodzer Steg,path,,False,4.681,"LINESTRING (9.189576000000001 48.8064993, 9.189567200000001 48.806541)",,,2.5,yes,,
3801571898,1030652023,0,376770484,,Lodzer Steg,path,,False,17.035,"LINESTRING (9.189781699999999 48.8065296, 9.1896723 48.8066648)",,,2.5,yes,,
3801571898,246710206,0,376770484,,Lodzer Steg,path,,False,16.929,"LINESTRING (9.189781699999999 48.8065296, 9.1898862 48.8063938)",,,2.5,yes,,
3801571921,418793005,0,376770484,,Lodzer Steg,path,,False,2.735,"LINESTRING (9.1896369 48.806766, 9.1896539 48.8067879)",,,2.5,yes,,
3801571921,246710207,0,376770484,,Lodzer Steg,path,,False,2.89,"LINESTRING (9.1896369 48.806766, 9.189632100000001 48.8067402)",,,2.5,yes,,
3801571975,1030652019,0,10503420,,Lodzer Steg,path,,False,6.028,"LINESTRING (9.189108299999999 48.8069988, 9.1891818 48.8069744)",,,4,yes,,
3801571975,3801571981,0,10503420,,Lodzer Steg,path,,False,6.585,"LINESTRING (9.189108299999999 48.8069988, 9.1890299 48.8070278)",,,4,yes,,
3801571981,3801571975,0,10503420,,Lodzer Steg,path,,False,6.585,"LINESTRING (9.1890299 48.8070278, 9.189108299999999 48.8069988)",,,4,yes,,
3801571981,3660845881,0,10503420,,Lodzer Steg,path,,False,10.079,"LINESTRING (9.1890299 48.8070278, 9.1889205 48.8070828)",,,4,yes,,
3801572001,3660845881,0,10503420,,Lodzer Steg,path,,False,7.012,"LINESTRING (9.188846099999999 48.8071225, 9.1889205 48.8070828)",,,4,yes,,
3801572001,90340243,0,10503420,,Lodzer Steg,path,,False,8.31,"LINESTRING (9.188846099999999 48.8071225, 9.1887493 48.8071615)",,,4,yes,,
